"time","heater.mediums[1].h","heater.mediums[1].p","pipe.mediums[1].h","pipe.mediums[1].p","pipe.mediums[2].h","pipe.mediums[2].p","radiator.mediums[1].h","radiator.mediums[1].p","tank.level","tank.medium.h"
4195.2,292344.080452706,129956.214095532,292333.688423955,129895.962817556,292322.86396109,129293.444200402,168833.517232068,111330.510264239,1.0047497007693,159769.566701
4196.4,292344.490091971,129956.213896242,292334.115089401,129895.962638036,292323.30845181,129293.444228174,168833.703013953,111330.510393141,1.00475027316006,159775.913452953
4197.6,292344.899058982,129956.213697075,292334.541054926,129895.962458608,292323.752213872,129293.444255702,168833.888492019,111330.510521822,1.00475084462989,159782.249793641
4198.8,292345.307354834,129956.213498033,292334.966321684,129895.962279272,292324.19524845,129293.444282989,168834.073666715,111330.51065028,1.00475141518024,159788.575740244
4200,292345.71498062,129956.213299115,292335.390890828,129895.962100029,292324.637556717,129293.444310035,168834.258538491,111330.510778515,1.00475198481255,159794.891309913
4201.2,292346.121937434,129956.213100323,292335.814763509,129895.96192088,292325.079139842,129293.444336841,168834.443107793,111330.510906528,1.00475255352827,159801.196519775
4202.4,292346.528226366,129956.212901656,292336.237940875,129895.961741824,292325.519998993,129293.444363407,168834.627375066,111330.511034319,1.00475312132883,159807.491386929
4203.6,292346.933848504,129956.212703116,292336.660424074,129895.961562864,292325.960135334,129293.444389737,168834.811340754,111330.511161887,1.00475368821566,159813.77592845
4204.8,292347.338804934,129956.212504702,292337.08221425,129895.961383998,292326.399550029,129293.444415829,168834.995005298,111330.511289234,1.00475425419022,159820.050161384
4206,292347.743096743,129956.212306416,292337.503312549,129895.961205228,292326.838244239,129293.444441685,168835.178369138,111330.511416358,1.00475481925391,159826.314102754
4207.2,292348.146725012,129956.212108257,292337.923720112,129895.961026553,292327.276219121,129293.444467307,168835.361432712,111330.51154326,1.00475538340819,159832.567769555
4208.4,292348.549690823,129956.211910226,292338.343438078,129895.960847976,292327.713475831,129293.444492696,168835.544196456,111330.51166994,1.00475594665447,159838.811178759
4209.6,292348.951995256,129956.211712324,292338.762467588,129895.960669496,292328.150015523,129293.444517851,168835.726660804,111330.511796399,1.00475650899418,159845.044347308
4210.8,292349.353639389,129956.211514551,292339.180809777,129895.960491113,292328.585839348,129293.444542775,168835.90882619,111330.511922635,1.00475707042875,159851.267292122
4212,292349.754624296,129956.211316907,292339.598465781,129895.960312828,292329.020948456,129293.444567469,168836.090693043,111330.51204865,1.0047576309596,159857.480030094
4213.2,292350.154951053,129956.211119393,292340.015436733,129895.960134642,292329.455343993,129293.444591933,168836.272261795,111330.512174443,1.00475819058814,159863.682578091
4214.4,292350.554620731,129956.21092201,292340.431723765,129895.959956556,292329.889027104,129293.444616168,168836.45353287,111330.512300014,1.0047587493158,159869.874952955
4215.6,292350.953634402,129956.210724758,292340.847328006,129895.959778568,292330.32199893,129293.444640176,168836.634506696,111330.512425364,1.00475930714399,159876.057171503
4216.8,292351.351993133,129956.210527637,292341.262250586,129895.959600682,292330.754260612,129293.444663958,168836.815183696,111330.512550492,1.00475986407413,159882.229250526
4218,292351.749697992,129956.210330647,292341.676492631,129895.959422895,292331.185813288,129293.444687514,168836.995564292,111330.512675398,1.00476042010763,159888.391206789
4219.2,292352.146750044,129956.21013379,292342.090055265,129895.95924521,292331.616658092,129293.444710845,168837.175648904,111330.512800083,1.00476097524589,159894.543057035
4220.4,292352.543150353,129956.209937066,292342.502939612,129895.959067627,292332.046796158,129293.444733954,168837.35543795,111330.512924546,1.00476152949033,159900.684817977
4221.6,292352.938899979,129956.209740475,292342.915146794,129895.958890146,292332.476228616,129293.444756839,168837.534931847,111330.513048788,1.00476208284235,159906.816506307
4222.8,292353.333999984,129956.209544017,292343.32667793,129895.958712767,292332.904956595,129293.444779504,168837.71413101,111330.513172809,1.00476263530335,159912.93813869
4224,292353.728451425,129956.209347694,292343.737534139,129895.958535492,292333.332981222,129293.444801948,168837.893035852,111330.513296608,1.00476318687473,159919.049731766
4225.2,292354.122255358,129956.209151505,292344.147716538,129895.958358321,292333.76030362,129293.444824173,168838.071646783,111330.513420186,1.0047637375579,159925.151302151
4226.4,292354.515412838,129956.208955451,292344.55722624,129895.958181253,292334.186924911,129293.444846179,168838.249964214,111330.513543542,1.00476428735425,159931.242866435
4227.6,292354.907924918,129956.208759532,292344.96606436,129895.95800429,292334.612846215,129293.444867968,168838.427988552,111330.513666677,1.00476483626517,159937.324441183
4228.8,292355.299792649,129956.208563749,292345.374232009,129895.957827433,292335.038068648,129293.44488954,168838.605720201,111330.513789591,1.00476538429206,159943.396042939
4230,292355.69101708,129956.208368103,292345.781730296,129895.957650681,292335.462593325,129293.444910897,168838.783159567,111330.513912283,1.00476593143632,159949.457688216
4231.2,292356.08159926,129956.208172593,292346.188560331,129895.957474035,292335.88642136,129293.44493204,168838.960307051,111330.514034754,1.00476647769932,159955.509393509
4232.4,292356.471540234,129956.20797722,292346.59472322,129895.957297496,292336.309553863,129293.44495297,168839.137163054,111330.514157004,1.00476702308246,159961.551175283
4233.6,292356.860841045,129956.207781985,292347.000220068,129895.957121063,292336.731991941,129293.444973686,168839.313727973,111330.514279033,1.00476756758711,159967.583049982
4234.8,292357.249502738,129956.207586888,292347.405051978,129895.956944739,292337.153736701,129293.444994192,168839.490002205,111330.51440084,1.00476811121467,159973.605034024
4236,292357.637526351,129956.207391929,292347.809220053,129895.956768522,292337.574789246,129293.445014487,168839.665986145,111330.514522426,1.00476865396652,159979.617143803
4237.2,292358.024912926,129956.207197109,292348.212725391,129895.956592414,292337.995150678,129293.445034572,168839.841680186,111330.51464379,1.00476919584402,159985.619395689
4238.4,292358.411663497,129956.207002429,292348.615569093,129895.956416415,292338.414822096,129293.44505445,168840.017084719,111330.514764933,1.00476973684857,159991.611806029
4239.6,292358.797779102,129956.206807888,292349.017752254,129895.956240526,292338.833804597,129293.445074119,168840.192200132,111330.514885855,1.00477027698153,159997.594391142
4240.8,292359.183260774,129956.206613487,292349.41927597,129895.956064746,292339.252099276,129293.445093582,168840.367026813,111330.515006555,1.00477081624427,160003.567167328
4242,292359.568109545,129956.206419227,292349.820141335,129895.955889077,292339.669707224,129293.44511284,168840.541565148,111330.515127034,1.00477135463817,160009.530150859
4243.2,292359.952326446,129956.206225108,292350.220349441,129895.955713519,292340.086629532,129293.445131893,168840.715815519,111330.515247292,1.0047718921646,160015.483357984
4244.4,292360.335912506,129956.206031131,292350.619901378,129895.955538072,292340.502867289,129293.445150742,168840.889778309,111330.515367328,1.00477242882492,160021.42680493
4245.6,292360.71886875,129956.205837296,292351.018798235,129895.955362738,292340.918421579,129293.445169389,168841.063453898,111330.515487143,1.0047729646205,160027.360507898
4246.8,292361.101196206,129956.205643602,292351.4170411,129895.955187515,292341.333293487,129293.445187834,168841.236842663,111330.515606737,1.00477349955269,160033.284483066
4248,292361.482895897,129956.205450052,292351.814631058,129895.955012405,292341.747484094,129293.445206078,168841.40994498,111330.515726109,1.00477403362287,160039.198746589
4249.2,292361.863968843,129956.205256645,292352.211569194,129895.954837409,292342.160994478,129293.445224123,168841.582761223,111330.515845259,1.00477456683239,160045.103314597
4250.4,292362.244416067,129956.205063381,292352.60785659,129895.954662526,292342.573825716,129293.445241968,168841.755291766,111330.515964188,1.0047750991826,160050.998203197
4251.6,292362.624238586,129956.204870261,292353.003494327,129895.954487758,292342.985978884,129293.445259616,168841.927536978,111330.516082895,1.00477563067486,160056.883428474
4252.8,292363.003437418,129956.204677286,292353.398483485,129895.954313104,292343.397455053,129293.445277068,168842.099497227,111330.51620138,1.00477616131052,160062.759006486
4254,292363.382013578,129956.204484455,292353.792825142,129895.954138566,292343.808255294,129293.445294323,168842.271172881,111330.516319644,1.00477669109094,160068.624953272
4255.2,292363.759968079,129956.20429177,292354.186520373,129895.953964143,292344.218380674,129293.445311383,168842.442564304,111330.516437686,1.00477722001745,160074.481284844
4256.4,292364.137301933,129956.204099231,292354.579570254,129895.953789836,292344.627832259,129293.445328249,168842.613671859,111330.516555506,1.00477774809142,160080.328017194
4257.6,292364.514016151,129956.203906838,292354.971975858,129895.953615645,292345.036611114,129293.445344923,168842.784495906,111330.516673104,1.00477827531418,160086.165166287
4258.8,292364.890111741,129956.203714591,292355.363738257,129895.953441572,292345.444718298,129293.445361404,168842.955036806,111330.516790481,1.00477880168707,160091.992748069
4260,292365.265589711,129956.203522491,292355.75485852,129895.953267616,292345.852154872,129293.445377694,168843.125294915,111330.516907635,1.00477932721144,160097.81077846
4261.2,292365.640451066,129956.203330538,292356.145337717,129895.953093778,292346.258921891,129293.445393794,168843.295270587,111330.517024567,1.00477985188863,160103.619273358
4262.4,292366.014696808,129956.203138734,292356.535176915,129895.952920059,292346.665020412,129293.445409704,168843.464964178,111330.517141277,1.00478037571997,160109.418248638
4263.6,292366.388327942,129956.202947077,292356.924377179,129895.952746458,292347.070451485,129293.445425427,168843.634376037,111330.517257765,1.0047808987068,160115.207720153
4264.8,292366.761345466,129956.202755569,292357.312939573,129895.952572977,292347.475216163,129293.445440962,168843.803506514,111330.517374031,1.00478142085044,160120.987703732
4266,292367.13375038,129956.20256421,292357.70086516,129895.952399615,292347.879315491,129293.44545631,168843.972355958,111330.517490074,1.00478194215224,160126.758215181
4267.2,292367.505543681,129956.202373001,292358.088155001,129895.952226374,292348.282750518,129293.445471473,168844.140924712,111330.517605895,1.00478246261352,160132.519270285
4268.4,292367.876726364,129956.202181941,292358.474810155,129895.952053253,292348.685522285,129293.445486452,168844.309213122,111330.517721494,1.00478298223561,160138.270884805
4269.6,292368.247299423,129956.201991032,292358.86083168,129895.951880253,292349.087631835,129293.445501247,168844.477221529,111330.517836869,1.00478350101983,160144.01307448
4270.8,292368.617263851,129956.201800273,292359.246220634,129895.951707375,292349.489080207,129293.445515859,168844.644950273,111330.517952022,1.0047840189675,160149.745855027
4272,292368.986620639,129956.201609665,292359.63097807,129895.951534619,292349.889868439,129293.445530289,168844.812399691,111330.518066953,1.00478453607995,160155.469242139
4273.2,292369.355370775,129956.201419209,292360.015105043,129895.951361986,292350.289997564,129293.445544539,168844.97957012,111330.51818166,1.0047850523585,160161.183251489
4274.4,292369.723515246,129956.201228905,292360.398602605,129895.951189475,292350.689468616,129293.445558609,168845.146461893,111330.518296145,1.00478556780447,160166.887898725
4275.6,292370.091055039,129956.201038753,292360.781471805,129895.951017088,292351.088282626,129293.4455725,168845.313075342,111330.518410406,1.00478608241916,160172.583199476
4276.8,292370.457991138,129956.200848754,292361.163713694,129895.950844825,292351.486440622,129293.445586213,168845.479410798,111330.518524444,1.0047865962039,160178.269169345
4278,292370.824324526,129956.200658907,292361.545329319,129895.950672686,292351.883943629,129293.445599748,168845.645468589,111330.518638259,1.00478710915999,160183.945823917
4279.2,292371.190056183,129956.200469215,292361.926319726,129895.950500672,292352.280792673,129293.445613108,168845.811249041,111330.51875185,1.00478762128874,160189.613178752
4280.4,292371.555187089,129956.200279676,292362.30668596,129895.950328783,292352.676988774,129293.445626293,168845.976752477,111330.518865218,1.00478813259147,160195.271249389
4281.6,292371.919718223,129956.200090292,292362.686429063,129895.95015702,292353.072532954,129293.445639303,168846.141979221,111330.518978363,1.00478864306948,160200.920051345
4282.8,292372.283650559,129956.199901062,292363.065550078,129895.949985382,292353.467426228,129293.44565214,168846.306929592,111330.519091283,1.00478915272407,160206.559600116
4284,292372.646985073,129956.199711987,292363.444050046,129895.949813872,292353.861669613,129293.445664804,168846.471603909,111330.51920398,1.00478966155655,160212.189911176
4285.2,292373.009722739,129956.199523068,292363.821930004,129895.949642488,292354.255264122,129293.445677297,168846.636002489,111330.519316453,1.00479016956821,160217.810999975
4286.4,292373.371864527,129956.199334305,292364.199190991,129895.949471232,292354.648210766,129293.445689619,168846.800125644,111330.519428701,1.00479067676036,160223.422881945
4287.6,292373.733411408,129956.199145699,292364.575834043,129895.949300104,292355.040510554,129293.445701772,168846.963973689,111330.519540725,1.00479118313429,160229.025572494
4288.8,292374.09436435,129956.198957249,292364.951860193,129895.949129104,292355.432164491,129293.445713755,168847.127546933,111330.519652525,1.00479168869129,160234.619087009
4290,292374.45472432,129956.198768956,292365.327270476,129895.948958233,292355.823173584,129293.445725571,168847.290845684,111330.519764101,1.00479219343266,160240.203440856
4291.2,292374.814492283,129956.198580821,292365.702065922,129895.948787491,292356.213538835,129293.44573722,168847.453870249,111330.519875451,1.00479269735969,160245.77864938
4292.4,292375.173669203,129956.198392844,292366.076247562,129895.948616879,292356.603261243,129293.445748703,168847.616620933,111330.519986577,1.00479320047367,160251.344727903
4293.6,292375.532256042,129956.198205025,292366.449816426,129895.948446396,292356.992341807,129293.445760021,168847.779098037,111330.520097478,1.00479370277589,160256.901691728
4294.8,292375.890253761,129956.198017365,292366.822773541,129895.948276045,292357.380781522,129293.445771175,168847.941301863,111330.520208154,1.00479420426762,160262.449556134
4296,292376.247663319,129956.197829864,292367.195119932,129895.948105825,292357.768581384,129293.445782165,168848.103232707,111330.520318604,1.00479470495016,160267.988336382
4297.2,292376.604485673,129956.197642523,292367.566856624,129895.947935736,292358.155742382,129293.445792993,168848.264890868,111330.520428829,1.00479520482479,160273.51804771
4298.4,292376.960721781,129956.197455342,292367.937984641,129895.947765779,292358.542265508,129293.445803659,168848.426276639,111330.520538829,1.00479570389278,160279.038705335
4299.6,292377.316388556,129956.197268101,292368.3084729,129895.947595738,292358.928219385,129293.445813961,168848.587571526,111330.520649521,1.00479620215784,160284.549839694
4300.8,292377.671472417,129956.197081002,292368.678351661,129895.947425812,292359.313543402,129293.445824085,168848.748610786,111330.52076007,1.00479669961904,160290.051907441
4302,292378.02597349,129956.196894056,292369.0476236,129895.94725601,292359.698235045,129293.445834043,168848.909385343,111330.520870428,1.00479719627752,160295.544948777
4303.2,292378.379892734,129956.196707264,292369.416289714,129895.947086334,292360.082295341,129293.445843835,168849.069895603,111330.520980594,1.00479769213456,160301.028978519
4304.4,292378.73323111,129956.196520624,292369.784350998,129895.946916784,292360.465725313,129293.445853462,168849.230141971,111330.52109057,1.00479818719144,160306.504011458
4305.6,292379.085989575,129956.196334139,292370.151808445,129895.946747359,292360.848525983,129293.445862926,168849.390124851,111330.521200355,1.00479868144941,160311.970062362
4306.8,292379.438169085,129956.196147807,292370.518663049,129895.946578061,292361.230698371,129293.445872225,168849.549844646,111330.521309951,1.00479917490976,160317.427145974
4308,292379.789770595,129956.19596163,292370.884915797,129895.94640889,292361.612243497,129293.445881363,168849.709301757,111330.521419357,1.00479966757375,160322.875277017
4309.2,292380.140795058,129956.195775607,292371.250567681,129895.946239846,292361.993162377,129293.445890338,168849.868496585,111330.521528575,1.00480015944263,160328.314470186
4310.4,292380.491243426,129956.195589739,292371.615619686,129895.946070929,292362.373456027,129293.445899153,168850.027429532,111330.521637604,1.00480065051768,160333.744740156
4311.6,292380.84111665,129956.195404026,292371.980072798,129895.945902139,292362.753125461,129293.445907807,168850.186100996,111330.521746445,1.00480114080016,160339.166101577
4312.8,292381.190415679,129956.195218468,292372.343928002,129895.945733478,292363.132171689,129293.445916301,168850.344511375,111330.521855098,1.00480163029133,160344.578569076
4314,292381.53914146,129956.195033065,292372.70718628,129895.945564944,292363.510595723,129293.445924637,168850.502661067,111330.521963565,1.00480211899244,160349.982157257
4315.2,292381.887294941,129956.194847819,292373.069848613,129895.945396539,292363.888398571,129293.445932815,168850.66055047,111330.522071844,1.00480260690475,160355.3768807
4316.4,292382.234877065,129956.194662728,292373.431915981,129895.945228263,292364.26558124,129293.445940836,168850.818179978,111330.522179938,1.00480309402952,160360.762753963
4317.6,292382.581888777,129956.194477794,292373.793389361,129895.945060116,292364.642144736,129293.4459487,168850.975549987,111330.522287846,1.00480358036799,160366.139791579
4318.8,292382.92833102,129956.194293016,292374.154269729,129895.944892098,292365.018090061,129293.445956409,168851.132660891,111330.522395568,1.00480406592142,160371.50800806
4320,292383.274204733,129956.194108394,292374.514558061,129895.944724209,292365.393418219,129293.445963962,168851.289513083,111330.522503106,1.00480455069105,160376.867417895
4321.2,292383.619510857,129956.19392393,292374.87425533,129895.944556451,292365.768130209,129293.445971361,168851.446106955,111330.52261046,1.00480503467814,160382.218035547
4322.4,292383.964250329,129956.193739623,292375.233362508,129895.944388822,292366.142227029,129293.445978607,168851.602442899,111330.52271763,1.00480551788393,160387.559875459
4323.6,292384.308424087,129956.193555474,292375.591880565,129895.944221324,292366.515709678,129293.4459857,168851.758521305,111330.522824616,1.00480600030966,160392.892952051
4324.8,292384.652033067,129956.193371482,292375.949810469,129895.944053957,292366.888579149,129293.445992641,168851.914342563,111330.522931419,1.00480648195658,160398.217279719
4326,292384.995078201,129956.193187648,292376.307153189,129895.943886721,292367.260836438,129293.445999431,168852.069907063,111330.523038041,1.00480696282592,160403.532872837
4327.2,292385.337560423,129956.193003972,292376.663909689,129895.943719616,292367.632482535,129293.44600607,168852.225215191,111330.52314448,1.00480744291892,160408.839745755
4328.4,292385.679480665,129956.192820455,292377.020080935,129895.943552643,292368.003518433,129293.446012559,168852.380267336,111330.523250738,1.00480792223682,160414.137912802
4329.6,292386.020839856,129956.192637096,292377.375667888,129895.943385801,292368.373945118,129293.446018899,168852.535063882,111330.523356815,1.00480840078086,160419.427388284
4330.8,292386.361638926,129956.192453896,292377.73067151,129895.943219092,292368.743763579,129293.446025091,168852.689605217,111330.523462711,1.00480887855226,160424.708186484
4332,292386.701878801,129956.192270855,292378.085092761,129895.943052515,292369.112974802,129293.446031136,168852.843891724,111330.523568428,1.00480935555227,160429.980321662
4333.2,292387.041560409,129956.192087973,292378.438932598,129895.942886071,292369.481579769,129293.446037033,168852.997923788,111330.523673965,1.0048098317821,160435.243808057
4334.4,292387.380684673,129956.191905251,292378.79219198,129895.942719759,292369.849579465,129293.446042785,168853.15170179,111330.523779323,1.00481030724299,160440.498659884
4335.6,292387.719252518,129956.191722689,292379.144871861,129895.942553581,292370.216974868,129293.44604839,168853.305226113,111330.523884503,1.00481078193616,160445.744891338
4336.8,292388.057264865,129956.191540287,292379.496973194,129895.942387537,292370.583766959,129293.446053852,168853.458497138,111330.523989505,1.00481125586283,160450.982516588
4338,292388.394722635,129956.191358045,292379.848496933,129895.942221626,292370.949956715,129293.446059169,168853.611515246,111330.52409433,1.00481172902424,160456.211549784
4339.2,292388.731626748,129956.191175964,292380.199444028,129895.942055849,292371.315545112,129293.446064343,168853.764280816,111330.524198978,1.0048122014216,160461.432005053
4340.4,292389.067978123,129956.190994043,292380.549815428,129895.941890206,292371.680533124,129293.446069374,168853.916794226,111330.524303449,1.00481267305613,160466.643896498
4341.6,292389.403777676,129956.190812283,292380.899612081,129895.941724698,292372.044921724,129293.446074264,168854.069055854,111330.524407745,1.00481314392904,160471.847238203
4342.8,292389.739026323,129956.190630685,292381.248834934,129895.941559325,292372.408711884,129293.446079013,168854.221066077,111330.524511866,1.00481361404156,160477.042044228
4344,292390.073724978,129956.190449247,292381.597484932,129895.941394087,292372.771904573,129293.446083621,168854.372825272,111330.524615811,1.0048140833949,160482.228328611
4345.2,292390.407874555,129956.190267972,292381.945563018,129895.941228985,292373.134500759,129293.446088089,168854.524333813,111330.524719583,1.00481455199027,160487.406105369
4346.4,292390.741475965,129956.190086858,292382.293070135,129895.941064018,292373.496501408,129293.446092419,168854.675592075,111330.524823181,1.00481501982888,160492.575388495
4347.6,292391.074530119,129956.189905906,292382.640007223,129895.940899187,292373.857907486,129293.44609661,168854.826600432,111330.524926605,1.00481548691194,160497.736191964
4348.8,292391.407037926,129956.189725116,292382.986375221,129895.940734492,292374.218719955,129293.446100664,168854.977359255,111330.525029857,1.00481595324065,160502.888529726
4350,292391.739000294,129956.189544489,292383.332175066,129895.940569933,292374.578939779,129293.446104581,168855.127868918,111330.525132937,1.00481641881624,160508.032415709
4351.2,292392.070418131,129956.189364025,292383.677407697,129895.940405512,292374.938567915,129293.446108362,168855.27812979,111330.525235846,1.00481688363989,160513.167863822
4352.4,292392.401292341,129956.189183723,292384.022074046,129895.940241227,292375.297605325,129293.446112008,168855.428142243,111330.525338583,1.0048173477128,160518.29488795
4353.6,292392.731623829,129956.189003585,292384.366175048,129895.940077079,292375.656052964,129293.446115519,168855.577906645,111330.525441151,1.00481781103619,160523.413501958
4354.8,292393.061413498,129956.18882361,292384.709711634,129895.939913069,292376.013911788,129293.446118896,168855.727423366,111330.525543548,1.00481827361125,160528.523719688
4356,292393.39066225,129956.188643799,292385.052684736,129895.939749197,292376.371182751,129293.44612214,168855.876692773,111330.525645776,1.00481873543918,160533.625554962
4357.2,292393.719370984,129956.188464151,292385.395095282,129895.939585462,292376.727866806,129293.446125251,168856.025715233,111330.525747835,1.00481919652117,160538.719021579
4358.4,292394.047540602,129956.188284668,292385.7369442,129895.939421866,292377.083964903,129293.44612823,168856.174491111,111330.525849727,1.00481965685842,160543.804133319
4359.6,292394.375171999,129956.188105348,292386.078232417,129895.939258409,292377.439477993,129293.446131078,168856.323020774,111330.52595145,1.00482011645212,160548.880903938
4360.8,292394.702266074,129956.187926193,292386.418960857,129895.93909509,292377.794407023,129293.446133796,168856.471304585,111330.526053007,1.00482057530346,160553.949347172
4362,292395.028823722,129956.187747203,292386.759130445,129895.93893191,292378.148752939,129293.446136383,168856.619342909,111330.526154398,1.00482103341363,160559.009476735
4363.2,292395.354845837,129956.187568378,292387.098742101,129895.93876887,292378.502516686,129293.446138842,168856.767136108,111330.526255622,1.00482149078381,160564.061306323
4364.4,292395.680333312,129956.187389717,292387.437796747,129895.938605969,292378.855699208,129293.446141173,168856.914684543,111330.526356682,1.0048219474152,160569.104849605
4365.6,292396.00528704,129956.187211222,292387.776295303,129895.938443208,292379.208301446,129293.446143375,168857.061988577,111330.526457576,1.00482240330898,160574.140120235
4366.8,292396.329707911,129956.187032893,292388.114238685,129895.938280587,292379.560324341,129293.446145451,168857.20904857,111330.526558307,1.00482285846632,160579.167131843
4368,292396.653596814,129956.186854729,292388.451627811,129895.938118106,292379.911768832,129293.446147401,168857.35586488,111330.526658874,1.00482331288842,160584.185898037
4369.2,292396.976954639,129956.186676731,292388.788463597,129895.937955766,292380.262635855,129293.446149224,168857.502437868,111330.526759279,1.00482376657645,160589.196432407
4370.4,292397.299782271,129956.1864989,292389.124746954,129895.937793567,292380.612926348,129293.446150923,168857.64876789,111330.526859521,1.00482421953158,160594.198748519
4371.6,292397.622080598,129956.186321234,292389.460478797,129895.937631508,292380.962641243,129293.446152498,168857.794855305,111330.526959602,1.004824671755,160599.192859921
4372.8,292397.943850503,129956.186143735,292389.795660036,129895.937469591,292381.311781475,129293.446153949,168857.940700467,111330.527059521,1.00482512324788,160604.178780139
4374,292398.26509287,129956.185966403,292390.130291581,129895.937307816,292381.660347973,129293.446155278,168858.086303733,111330.527159281,1.00482557401139,160609.156522678
4375.2,292398.585808582,129956.185789238,292390.464374339,129895.937146182,292382.00834167,129293.446156484,168858.231665458,111330.52725888,1.0048260240467,160614.126101024
4376.4,292398.905998519,129956.18561224,292390.797909219,129895.936984691,292382.355763491,129293.446157569,168858.376785994,111330.527358321,1.00482647335498,160619.087528639
4377.6,292399.225663563,129956.18543541,292391.130897126,129895.936823342,292382.702614366,129293.446158533,168858.521665696,111330.527457602,1.00482692193741,160624.040818967
4378.8,292399.544804591,129956.185258747,292391.463338963,129895.936662135,292383.048895218,129293.446159376,168858.666304916,111330.527556726,1.00482736979514,160628.985985432
4380,292399.863422481,129956.185082252,292391.795235634,129895.936501071,292383.394606973,129293.446160101,168858.810704005,111330.527655693,1.00482781692935,160633.923041437
4381.2,292400.18151811,129956.184905925,292392.12658804,129895.936340151,292383.739750552,129293.446160707,168858.954863314,111330.527754503,1.00482826334119,160638.852000363
4382.4,292400.499092353,129956.184729766,292392.457397082,129895.936179374,292384.084326877,129293.446161194,168859.098783193,111330.527853158,1.00482870903182,160643.772875573
4383.6,292400.816146084,129956.184553776,292392.787663658,129895.93601874,292384.428336868,129293.446161565,168859.242463991,111330.527951657,1.00482915400242,160648.685680407
4384.8,292401.132680177,129956.184377954,292393.117388665,129895.93585825,292384.771781442,129293.446161818,168859.385906056,111330.528050001,1.00482959825413,160653.590428189
4386,292401.448695504,129956.184202302,292393.446573001,129895.935697904,292385.114661517,129293.446161956,168859.529109735,111330.528148191,1.00483004178811,160658.487132217
4387.2,292401.764192934,129956.184026818,292393.775217559,129895.935537703,292385.456978007,129293.446161978,168859.672075376,111330.528246228,1.00483048460552,160663.375805775
4388.4,292402.079173337,129956.183851504,292394.103323233,129895.935377646,292385.798731827,129293.446161886,168859.814803325,111330.528344112,1.00483092670751,160668.256462123
4389.6,292402.393637583,129956.183676359,292394.430890916,129895.935217733,292386.139923888,129293.44616168,168859.957293927,111330.528441845,1.00483136809524,160673.129114501
4390.8,292402.707586539,129956.183501383,292394.757921499,129895.935057966,292386.480555103,129293.44616136,168860.099547525,111330.528539426,1.00483180876985,160677.993776131
4392,292403.02102107,129956.183326578,292395.08441587,129895.934898345,292386.820626381,129293.446160928,168860.241564464,111330.528636856,1.0048322487325,160682.850460214
4393.2,292403.333942041,129956.183151943,292395.410374918,129895.934738869,292387.160138629,129293.446160384,168860.383345087,111330.528734136,1.00483268798433,160687.699179931
4394.4,292403.646350318,129956.182977478,292395.73579953,129895.934579538,292387.499092754,129293.446159728,168860.524889735,111330.528831267,1.00483312652649,160692.539948443
4395.6,292403.958246762,129956.182803183,292396.060690592,129895.934420354,292387.837489663,129293.446158962,168860.66619875,111330.52892825,1.00483356436012,160697.372778893
4396.8,292404.269632236,129956.182629059,292396.385048987,129895.934261316,292388.175330258,129293.446158086,168860.807272472,111330.529025084,1.00483400148636,160702.197684401
4398,292404.5805076,129956.182455106,292396.7088756,129895.934102425,292388.512615442,129293.446157101,168860.948111242,111330.529121772,1.00483443790636,160707.014678071
4399.2,292404.890873713,129956.182281325,292397.032171311,129895.93394368,292388.849346117,129293.446156008,168861.088715397,111330.529218313,1.00483487362126,160711.823772985
4400.4,292405.200731434,129956.182107714,292397.354937002,129895.933785082,292389.185523182,129293.446154806,168861.229085276,111330.529314708,1.0048353086322,160716.624982205
4401.6,292405.510081621,129956.181934275,292397.67717355,129895.933626632,292389.521147535,129293.446153497,168861.369221217,111330.529410957,1.0048357429403,160721.418318776
4402.8,292405.818925129,129956.181761008,292397.998881835,129895.933468329,292389.856220073,129293.446152082,168861.509123557,111330.529507063,1.00483617654672,160726.203795722
4404,292406.127262814,129956.181587913,292398.320062733,129895.933310175,292390.190741692,129293.446150561,168861.64879263,111330.529603025,1.00483660945257,160730.981426047
4405.2,292406.43509553,129956.18141499,292398.640717118,129895.933152168,292390.524713287,129293.446148934,168861.788228772,111330.529698844,1.004837041659,160735.751222736
4406.4,292406.74242413,129956.18124224,292398.960845865,129895.932994309,292390.858135749,129293.446147203,168861.927432318,111330.52979452,1.00483747316714,160740.513198757
4407.6,292407.049249466,129956.181069662,292399.280449847,129895.932836599,292391.19100997,129293.446145368,168862.066403601,111330.529890055,1.0048379039781,160745.267367054
4408.8,292407.355572389,129956.180897256,292399.599529935,129895.932679038,292391.52333684,129293.44614343,168862.205142954,111330.52998545,1.00483833409303,160750.013740557
4410,292407.661393748,129956.180725024,292399.918087,129895.932521625,292391.855117248,129293.44614139,168862.343650709,111330.530080704,1.00483876351305,160754.752332173
4411.2,292407.966714393,129956.180552965,292400.23612191,129895.932364363,292392.186352082,129293.446139247,168862.481927197,111330.530175819,1.00483919223928,160759.483154792
4412.4,292408.27153517,129956.180381079,292400.553635533,129895.932207249,292392.517042226,129293.446137004,168862.619972749,111330.530270796,1.00483962027284,160764.206221284
4413.6,292408.575856927,129956.180209367,292400.870628736,129895.932050285,292392.847188566,129293.446134659,168862.757787695,111330.530365634,1.00484004761487,160768.9215445
