"time","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertia.phi","loadInertia.w","vfController.x"
1.3458,0.00175396435893082,-0.41542943431425,-0.115348193620214,0.423014075411265,127.268039271251,150.867825053552,265.715906640629
1.34585,0.00201157359606003,-0.415428673787215,-0.121978288164934,0.421150015191866,127.275582660628,150.867750027747,265.731614603897
1.3459,0.00226918346244823,-0.415427751737847,-0.12857828462679,0.419182044967829,127.283126046255,150.86767507776,265.747322567165
1.34595,0.00252679386466975,-0.415426668167898,-0.135146554477619,0.417110649584684,127.290669428137,150.867600203953,265.763030530433
1.346,0.00278440470926295,-0.415425423079163,-0.141681477285966,0.414936341133648,127.298212806277,150.867525406685,265.778738493701
1.34605,0.00304201590272312,-0.415424016473479,-0.148181440772711,0.412659656509539,127.305756180679,150.867450686313,265.794446456969
1.3461,0.00329962735151086,-0.415422448352733,-0.154644841264756,0.410281157770678,127.313299551347,150.867376043191,265.810154420237
1.34615,0.00355723896204501,-0.41542071871885,-0.161070083560624,0.407801429609096,127.320842918284,150.867301477672,265.825862383505
1.3462,0.0038148506407088,-0.415418827573803,-0.167455582673187,0.405221085252888,127.328386281496,150.867226990107,265.841570346773
1.34625,0.00407246229384414,-0.415416774919609,-0.173799763194982,0.402540761688512,127.335929640985,150.867152580843,265.857278310041
1.3463,0.00433007382775466,-0.415414560758327,-0.180101059976035,0.399761120779037,127.343472996755,150.867078250227,265.872986273309
1.34635,0.00458768514870907,-0.415412185092063,-0.186357917905816,0.39688284705887,127.351016348811,150.867003998602,265.888694236577
1.3464,0.00484529616293465,-0.415409647922967,-0.192568793196295,0.393906650584778,127.358559697156,150.86692982631,265.904402199845
1.34645,0.00510290677662407,-0.415406949253233,-0.198732153683522,0.390833266480271,127.366103041795,150.866855733691,265.920110163113
1.3465,0.00536051689592822,-0.415404089085098,-0.204846478832616,0.387663453482459,127.373646382731,150.866781721082,265.935818126381
1.34655,0.00561812642696464,-0.415401067420846,-0.21091026005026,0.384397993695362,127.381189719968,150.866707788819,265.951526089649
1.3466,0.0058757352758103,-0.415397884262805,-0.216922000573946,0.38103769110089,127.388733053511,150.866633937234,265.967234052916
1.34665,0.006133343348508,-0.415394539613347,-0.22288021759858,0.377583376044062,127.396276383363,150.866560166659,265.982942016184
1.3467,0.00639095055105936,-0.41539103347489,-0.228783441196707,0.374035901156019,127.403819709529,150.866486477423,265.998649979452
1.34675,0.00664855678943362,-0.415387365849895,-0.234630215104286,0.370396142258145,127.411363032012,150.866412869852,266.01435794272
1.3468,0.00690616196955841,-0.415383536740868,-0.240419095964212,0.366664995695283,127.418906350817,150.866339344271,266.030065905988
1.34685,0.00716376599733035,-0.415379546150362,-0.246148655728137,0.362843382592339,127.426449665948,150.866265901003,266.045773869256
1.3469,0.00742136877860375,-0.415375394080973,-0.251817481007296,0.358932246422902,127.433992977409,150.866192540369,266.061481832524
1.34695,0.00767897021920158,-0.415371080535342,-0.257424173357864,0.354932552625427,127.441536285204,150.866119262687,266.077189795792
1.347,0.00793657022490568,-0.415366605516156,-0.262967349261676,0.350845287739175,127.449079589337,150.866046068273,266.09289775906
1.34705,0.00819416870146774,-0.415361969026146,-0.268445640390399,0.346671459012899,127.456622889812,150.865972957443,266.108605722328
1.3471,0.00845176555459758,-0.415357171068089,-0.273857695669401,0.342412097328423,127.464166186634,150.865899930508,266.124313685596
1.34715,0.00870936068997429,-0.415352211644806,-0.279202179987284,0.33806825394691,127.471709479806,150.865826987778,266.140021648864
1.3472,0.00896695401323796,-0.415347090759165,-0.284477775031158,0.333641001170138,127.479252769334,150.865754129563,266.155729612132
1.34725,0.00922454542999304,-0.415341808414078,-0.289683177835032,0.329131429282362,127.486796055221,150.865681356167,266.1714375754
1.3473,0.0094821348458131,-0.415336364612503,-0.294817104805104,0.324540652090037,127.494339337471,150.865608667897,266.187145538668
1.34735,0.00973972216623084,-0.415330759357442,-0.299878289455035,0.319869802587856,127.501882616089,150.865536065053,266.202853501936
1.3474,0.009997307296749,-0.415324992651945,-0.30486548334251,0.315120033649323,127.509425891079,150.865463547936,266.218561465204
1.34745,0.0102548901428306,-0.415319064499104,-0.30977745551289,0.310292516577176,127.516969162445,150.865391116844,266.234269428472
1.3475,0.0105124706099096,-0.41531297490206,-0.314612993524544,0.305388441785251,127.524512430192,150.865318772074,266.24997739174
1.34755,0.0107700486033799,-0.415306723863997,-0.319370904944785,0.300409020117616,127.532055694324,150.86524651392,266.265685355007
1.3476,0.0110276240286058,-0.415300311388147,-0.324050016123997,0.295355480486655,127.539598954845,150.865174342674,266.281393318275
1.34765,0.0112851967909125,-0.415293737477786,-0.328649172843735,0.290229070076332,127.547142211759,150.865102258627,266.297101281543
1.3477,0.0115427667955971,-0.415287002136236,-0.333167238862462,0.285031051992749,127.554685465072,150.865030262066,266.312809244811
1.34775,0.0118003339479168,-0.415280105366866,-0.337603100386002,0.27976270985828,127.562228714787,150.864958353279,266.328517208079
1.3478,0.0120578981531001,-0.415273047173089,-0.341955663186459,0.274425343790162,127.569771960909,150.86488653255,266.344225171347
1.34785,0.0123154593163374,-0.415265827558366,-0.346223853740282,0.269020271089619,127.577315203442,150.864814800162,266.359933134615
1.3479,0.0125730173427899,-0.415258446526202,-0.350406618091519,0.263548824485806,127.58485844239,150.864743156394,266.375641097883
1.34795,0.012830572137582,-0.415250904080151,-0.354502924044496,0.258012353772397,127.592401677759,150.864671601527,266.391349061151
1.348,0.0130881236058085,-0.41524320022381,-0.358511761546642,0.252412225599745,127.599944909552,150.864600135837,266.407057024419
1.34805,0.013345671652527,-0.415235334960823,-0.362432141833959,0.246749822006979,127.607488137774,150.864528759598,266.422764987687
1.3481,0.0136032161827665,-0.415227308294883,-0.366263097695984,0.241026540155078,127.61503136243,150.864457473084,266.438472950955
1.34815,0.01386075710152,-0.415219120229726,-0.370003682480729,0.235243790886126,127.622574583523,150.864386276567,266.454180914223
1.3482,0.0141182943137514,-0.415210770769135,-0.373652974300199,0.2294030018902,127.630117801059,150.864315170314,266.469888877491
1.34825,0.0143758277243892,-0.415202259916942,-0.37721007305137,0.223505614506633,127.637661015041,150.864244154594,266.485596840759
1.3483,0.0146333572383296,-0.415193587677022,-0.380674101556311,0.217553084174844,127.645204225476,150.864173229673,266.501304804027
1.34835,0.0148908827604401,-0.415184754053299,-0.384044203755291,0.211546878517026,127.652747432366,150.864102395813,266.517012767295
1.3484,0.0151484041955528,-0.415175759049743,-0.387319548474283,0.205488479706865,127.660290635717,150.864031653277,266.532720730563
1.34845,0.0154059214484714,-0.41516660267037,-0.390499328133312,0.199379382948226,127.667833835533,150.863961002325,266.548428693831
1.3485,0.015663434423964,-0.415157284919246,-0.393582758588522,0.193221095825965,127.675377031818,150.863890443215,266.564136657098
1.34855,0.0159209430267714,-0.415147805800479,-0.396569078842685,0.187015137643738,127.682920224579,150.863819976204,266.579844620366
1.3486,0.0161784471615999,-0.415138165318228,-0.399457550842105,0.180763038787123,127.690463413818,150.863749601545,266.595552583634
1.34865,0.016435946733128,-0.415128363476696,-0.402247462961449,0.17446634253318,127.69800659954,150.863679319492,266.611260546902
1.3487,0.0166934416459991,-0.415118400280137,-0.404938127187004,0.168126602679435,127.705549781751,150.863609130296,266.62696851017
1.34875,0.0169509318048304,-0.415108275732848,-0.40752888019492,0.161745383756631,127.713092960455,150.863539034205,266.642676473438
1.3488,0.0172084171142036,-0.415097989839175,-0.410019080768824,0.155324259082248,127.720636135656,150.863469031467,266.658384436706
1.34885,0.0174658974786756,-0.415087542603513,-0.41240811552811,0.148864813529546,127.72817930736,150.863399122329,266.674092399974
1.3489,0.0177233728027674,-0.415076934030302,-0.414695395413384,0.142368641052155,127.73572247557,150.863329307032,266.689800363242
1.34895,0.0179808429909746,-0.41506616412403,-0.416880356552035,0.135837344693621,127.743265640292,150.86325958582,266.70550832651
1.349,0.0182383079477581,-0.415055232889233,-0.41896245924881,0.129272535649697,127.75080880153,150.863189958934,266.721216289778
1.34905,0.0184957675775544,-0.415044140330494,-0.420941188902045,0.122675833242578,127.758351959289,150.86312042661,266.736924253046
1.3491,0.0187532217847649,-0.415032886452446,-0.422816058305729,0.116048865559307,127.765895113574,150.863050989087,266.752632216314
1.34915,0.0190106704737662,-0.415021471259766,-0.424586605267503,0.109393267846885,127.77343826439,150.862981646598,266.768340179582
1.3492,0.0192681135489006,-0.415009894757182,-0.426252393388275,0.102710682435795,127.780981411741,150.862912399379,266.78404814285
1.34925,0.0195255509144872,-0.414998156949469,-0.427813009468002,0.0960027572626598,127.788524555631,150.86284324766,266.799756106118
1.3493,0.019782982474811,-0.41498625784145,-0.429268069836175,0.0892711479260221,127.796067696067,150.86277419167,266.815464069386
1.34935,0.0200404081341288,-0.414974197437994,-0.43061721580967,0.0825175154381408,127.803610833052,150.86270523164,266.831172032654
1.3494,0.0202978277966719,-0.414961975744022,-0.431860115042279,0.0757435263088552,127.811153966592,150.862636367794,266.846879995922
1.34945,0.0205552413666383,-0.414949592764501,-0.432996459815692,0.0689508515643598,127.81869709669,150.862567600357,266.86258795919
1.3495,0.0208126487482029,-0.414937048504447,-0.434025969377279,0.0621411670495138,127.826240223353,150.862498929554,266.878295922457
1.34955,0.021070049845507,-0.414924342968923,-0.434948390616604,0.0553161532036455,127.833783346585,150.862430355605,266.894003885725
1.3496,0.0213274445626683,-0.414911476163042,-0.435763496388073,0.0484774940888383,127.84132646639,150.86236187873,266.909711848993
1.34965,0.021584832803772,-0.414898448091965,-0.436471085753743,0.0416268770665103,127.848869582775,150.862293499148,266.925419812261
1.3497,0.0218422144728807,-0.414885258760903,-0.437070982178126,0.0347659919291904,127.856412695742,150.862225217074,266.941127775529
1.34975,0.022099589474024,-0.414871908175114,-0.437563039009648,0.0278965317977166,127.863955805298,150.862157032724,266.956835738797
1.3498,0.0223569577112087,-0.414858396339905,-0.437947135206822,0.0210201916551159,127.871498911447,150.862088946311,266.972543702065
1.34985,0.0226143190884098,-0.414844723260632,-0.438223176584488,0.0141386682179841,127.879042014194,150.862020958046,266.988251665333
1.3499,0.022871673509579,-0.414830888942702,-0.438391093453588,0.00725365911140606,127.886585113544,150.861953068139,267.003959628601
1.34995,0.0231290208786378,-0.414816893391568,-0.43845084463721,0.000366863125625523,127.894128209503,150.8618852768,267.019667591869
1.35,0.0233863610994842,-0.414802736612734,-0.438402416125403,-0.00652002043684434,127.901671302074,150.861817584234,267.035375555137
1.35005,0.0236436940759849,-0.414788418611752,-0.438245820354057,-0.0134052923079002,127.909214391263,150.861749990646,267.051083518405
1.3501,0.0239010197119844,-0.414773939394225,-0.437981095794532,-0.020287253683868,127.916757477074,150.861682496241,267.066791481673
1.35015,0.0241583379112973,-0.414759298965805,-0.437608306182681,-0.0271642067220181,127.924300559514,150.861615101219,267.082499444941
1.3502,0.0244156485777154,-0.414744497332192,-0.43712754478206,-0.0340344545407426,127.931843638586,150.861547805783,267.098207408209
1.35025,0.024672951615001,-0.414729534499137,-0.436538930609681,-0.0408963020124306,127.939386714296,150.861480610129,267.113915371477
1.3503,0.0249302469268905,-0.41471441047244,-0.435842609523022,-0.0477480560769401,127.946929786649,150.861413514456,267.129623334745
1.35035,0.0251875344170975,-0.414699125257952,-0.435038751175908,-0.0545880262478974,127.954472855649,150.86134651896,267.145331298013
1.3504,0.0254448139893063,-0.414683678861573,-0.434127554902068,-0.0614145248623204,127.962015921302,150.861279623833,267.161039261281
1.35045,0.0257020855471793,-0.414668071289251,-0.433109246028464,-0.0682258676054711,127.969558983613,150.86121282927,267.176747224548
1.3505,0.0259593489943491,-0.414652302546989,-0.431984076325856,-0.0750203739165007,127.977102042587,150.86114613546,267.192455187816
1.35055,0.0262166042344271,-0.414636372640834,-0.430752322853822,-0.0817963673471856,127.984645098229,150.861079542594,267.208163151084
1.3506,0.0264738511709962,-0.414620281576888,-0.429414288425424,-0.0885521759997157,127.992188150543,150.861013050859,267.223871114352
1.35065,0.0267310897076178,-0.414604029361301,-0.427970304329044,-0.0952861330572753,127.999731199535,150.860946660442,267.23957907762
1.3507,0.0269883197478241,-0.414587616000274,-0.426420727266314,-0.101996577077434,128.007274245211,150.860880371528,267.255287040888
1.35075,0.027245541195127,-0.414571041500059,-0.424765940122118,-0.108681852435429,128.014817287574,150.8608141843,267.270995004156
1.3508,0.02750275395301,-0.414554305866957,-0.423006348765082,-0.115340309389967,128.022360326631,150.86074809894,267.286702967424
1.35085,0.027759957924936,-0.414537409107321,-0.421142388838119,-0.121970305258402,128.029903362386,150.860682115629,267.302410930692
1.3509,0.0280171530143393,-0.414520351227554,-0.419174520577449,-0.12857020426258,128.037446394844,150.860616234545,267.31811889396
1.35095,0.0282743391246345,-0.414503132234111,-0.417103230065508,-0.135138378089337,128.044989424011,150.860550455867,267.333826857228
1.351,0.0285315161592073,-0.414485752133497,-0.41492902738031,-0.141673205978615,128.052532449891,150.860484779769,267.349534820496
1.35105,0.0287886840214254,-0.414468210932268,-0.412652448434565,-0.148173075484281,128.060075472491,150.860419206427,267.365242783764
1.3511,0.0290458426146267,-0.414450508637031,-0.41027405590486,-0.154636383068581,128.067618491814,150.860353736013,267.380950747032
1.35115,0.029302991842131,-0.414432645254445,-0.407794437059995,-0.161061534132321,128.075161507866,150.8602883687,267.3966587103
1.3512,0.0295601316072293,-0.414414620791219,-0.405214203955038,-0.167446943444265,128.082704520652,150.860223104656,267.412366673568
1.35125,0.029817261813195,-0.414396435254115,-0.402533991187231,-0.173791035000846,128.090247530178,150.860157944052,267.428074636836
1.3513,0.0300743823632739,-0.414378088649945,-0.39975446143035,-0.180092243870049,128.097790536448,150.860092887055,267.443782600104
1.35135,0.0303314931606893,-0.414359580985574,-0.396876300835056,-0.186349015449927,128.105333539468,150.860027933829,267.459490563372
1.3514,0.0305885941086448,-0.414340912267916,-0.393900220095924,-0.192559806172971,128.112876539244,150.85996308454,267.47519852664
1.35145,0.0308456851103162,-0.414322082503942,-0.390826952106248,-0.198723083171016,128.120419535779,150.859898339351,267.490906489907
1.3515,0.0311027660688627,-0.414303091700668,-0.387657255230033,-0.204837325798814,128.127962529079,150.859833698423,267.506614453175
1.35155,0.0313598368874152,-0.414283939865168,-0.384391912284067,-0.21090102573791,128.13550551915,150.859769161916,267.522322416443
1.3516,0.0316168974690871,-0.414264627004564,-0.381031729385385,-0.216912687056602,128.143048505997,150.859704729989,267.538030379711
1.35165,0.0318739477169648,-0.414245153126033,-0.377577535529907,-0.222870826451367,128.150591489625,150.859640402801,267.553738342979
1.3517,0.0321309875341181,-0.414225518236801,-0.374030181413983,-0.228773973216421,128.158134470039,150.859576180505,267.569446306247
1.35175,0.0323880168235893,-0.41420572234415,-0.370390543503505,-0.234620671364164,128.165677447245,150.859512063258,267.585154269515
1.3518,0.0326450354884039,-0.414185765455411,-0.366659520171276,-0.240409478494229,128.173220421247,150.859448051212,267.600862232783
1.35185,0.0329020434315613,-0.41416564757797,-0.36283803254159,-0.246138966591917,128.180763392052,150.85938414452,267.616570196051
1.3519,0.0331590405560428,-0.414145368719265,-0.358927021694437,-0.251807721114567,128.188306359663,150.859320343331,267.632278159319
1.35195,0.0334160267648058,-0.414124928886786,-0.354927453331393,-0.257414343762569,128.195849324088,150.859256647796,267.647986122587
1.352,0.0336730019607892,-0.414104328088076,-0.350840314777357,-0.262957451465678,128.20339228533,150.859193058061,267.663694085855
1.35205,0.033929966046907,-0.414083566330731,-0.346666614910917,-0.268435676815284,128.210935243395,150.859129574273,267.679402049123
1.3521,0.034186918926056,-0.414062643622401,-0.34240738312616,-0.273847667922894,128.218478198289,150.859066196578,267.695110012391
1.35215,0.0344438605011087,-0.414041559970787,-0.338063669258559,-0.279192088861355,128.226021150017,150.859002925118,267.710817975659
1.3522,0.0347007906749205,-0.414020315383645,-0.333636546066755,-0.284467621598452,128.233564098583,150.858939760037,267.726525938927
1.35225,0.0349577093503231,-0.413998909868783,-0.329127106218072,-0.289672964721784,128.241107043995,150.858876701476,267.742233902195
1.3523,0.0352146164301271,-0.413977343434064,-0.324536462856845,-0.29480683425265,128.248649986255,150.858813749574,267.757941865463
1.35235,0.0354715118171272,-0.413955616087402,-0.319865746573509,-0.299867962088028,128.256192925371,150.85875090447,267.773649828731
1.3524,0.0357283954140924,-0.413933727836767,-0.315116111040986,-0.30485510034633,128.263735861348,150.8586881663,267.789357791998
1.35245,0.0359852671237765,-0.413911678690182,-0.310288728418261,-0.309767018743106,128.27127879419,150.858625535202,267.805065755266
1.3525,0.0362421268489085,-0.413889468655722,-0.305384790211832,-0.314602505684086,128.278821723903,150.858563011308,267.820773718534
1.35255,0.0364989744922019,-0.413867097741517,-0.300405505691698,-0.319360367549665,128.286364650493,150.858500594753,267.836481681802
1.3526,0.0367558099563469,-0.413844565955753,-0.29535210287438,-0.324039430002751,128.293907573964,150.858438285669,267.85218964507
1.35265,0.0370126331440175,-0.413821873306666,-0.290225829403075,-0.328638539215999,128.301450494323,150.858376084186,267.867897608338
1.3527,0.0372694439578641,-0.41379901980255,-0.285027950434133,-0.333156560738267,128.308993411574,150.858313990433,267.883605571606
1.35275,0.0375262423005218,-0.41377600545175,-0.279759748705652,-0.337592380050348,128.316536325724,150.858252004539,267.899313534874
1.3528,0.0377830280746028,-0.413752830262668,-0.274422522441567,-0.341944901226849,128.324079236777,150.85819012663,267.915021498142
1.35285,0.0380398011827037,-0.413729494243757,-0.269017589576677,-0.346213051338661,128.331622144738,150.858128356832,267.93072946141
1.3529,0.0382965615273982,-0.413705997403529,-0.263546283940284,-0.350395777552484,128.339165049614,150.85806669527,267.946437424678
1.35295,0.0385533090112453,-0.413682339750548,-0.258009955887985,-0.354492048270327,128.34670795141,150.858005142066,267.962145387946
1.353,0.0388100435367802,-0.413658521293431,-0.252409970476626,-0.358500851828985,128.35425085013,150.857943697342,267.977853351214
1.35305,0.0390667650065252,-0.413634542040853,-0.246747709360161,-0.36242119908486,128.361793745781,150.857882361218,267.993561314482
1.3531,0.0393234733229786,-0.413610402001543,-0.241024570178798,-0.366252123380948,128.369336638368,150.857821133815,268.00926927775
1.35315,0.0395801683886248,-0.413586101184283,-0.235241965329641,-0.369992679868994,128.376879527896,150.857760015249,268.024977241018
1.3532,0.0398368501059253,-0.413561639597913,-0.229401321578895,-0.373641945636664,128.384422414371,150.857699005638,268.040685204286
1.35325,0.0400935183773285,-0.413537017251325,-0.223504078857583,-0.377199018915689,128.391965297799,150.857638105098,268.056393167554
1.3533,0.0403501731052607,-0.413512234153469,-0.217551693065233,-0.380663023103478,128.399508178184,150.857577313742,268.072101130822
1.35335,0.0406068141921305,-0.41348729031335,-0.211545633083169,-0.384033103829982,128.407051055532,150.857516631685,268.087809094089
1.3534,0.0408634415403319,-0.413462185740027,-0.205487381166818,-0.387308430083318,128.414593929849,150.857456059037,268.103517057357
1.35345,0.0411200550522359,-0.413436920442614,-0.19937843098745,-0.390488192208799,128.42213680114,150.85739559591,268.119225020625
1.3535,0.0413766546302021,-0.413411494430283,-0.19322029019188,-0.393571606175978,128.42967966941,150.857335242412,268.134932983893
1.35355,0.0416332401765666,-0.41338590771226,-0.187014478549127,-0.39655791172308,128.437222534666,150.857274998653,268.150640947161
1.3536,0.0418898115936531,-0.413360160297828,-0.180762527510121,-0.399446372462549,128.444765396912,150.85721486474,268.166348910429
1.35365,0.0421463687837629,-0.413334252196325,-0.174465979448708,-0.402236275408927,128.452308256154,150.857154840778,268.182056873697
1.3537,0.0424029116491856,-0.413308183417144,-0.168126387223362,-0.404926931066873,128.459851112398,150.857094926871,268.197764836965
1.35375,0.0426594400921886,-0.413281953969736,-0.161745315656822,-0.407517676611638,128.467393965649,150.857035123125,268.213472800233
1.3538,0.0429159540150267,-0.413255563863607,-0.155324339368652,-0.410007873188018,128.474936815912,150.85697542964,268.229180763501
1.35385,0.0431724533199335,-0.41322901310832,-0.148865042931992,-0.41239690695715,128.482479663193,150.856915846519,268.244888726769
1.3539,0.0434289379091298,-0.413202301713494,-0.142369018921654,-0.414684186293465,128.490022507498,150.85685637386,268.260596690037
1.35395,0.0436854076848164,-0.413175429688804,-0.135837870778432,-0.416869148112378,128.497565348832,150.856797011763,268.276304653305
1.354,0.0439418625491812,-0.413148397043982,-0.129273210109723,-0.418951253649895,128.505108187201,150.856737760326,268.292012616573
1.35405,0.0441983024043911,-0.413121203788816,-0.122676656856962,-0.420929989676959,128.51265102261,150.856678619645,268.307720579841
1.3541,0.0444547271526009,-0.413093849933152,-0.116049838295871,-0.422804867265111,128.520193855065,150.856619589815,268.323428543109
1.35415,0.0447111366959459,-0.413066335486891,-0.109394389149379,-0.42457542307836,128.527736684571,150.85656067093,268.339136506377
1.3542,0.0449675309365484,-0.413038660459992,-0.102711951958994,-0.426241221251498,128.535279511134,150.856501863084,268.354844469645
1.35425,0.0452239097765118,-0.41301082486247,-0.0960041756583803,-0.427801851194903,128.542822334759,150.856443166368,268.370552432913
1.3543,0.0454802731179233,-0.4129828287044,-0.089272715419598,-0.429256928235276,128.550365155453,150.856384580873,268.38626039618
1.35435,0.0457366208628583,-0.412954671995909,-0.082519231348308,-0.430606091231536,128.557907973219,150.856326106688,268.401968359448
1.3544,0.0459929529133713,-0.412926354747186,-0.0757453902428652,-0.431849008686576,128.565450788065,150.856267743902,268.417676322716
1.35445,0.0462492691715057,-0.412897876968475,-0.0689528635367693,-0.432985374275994,128.572993599996,150.856209492603,268.433384285984
1.3545,0.0465055695392852,-0.412869238670078,-0.0621433273319117,-0.434014908173636,128.580536409016,150.856151352876,268.449092249252
1.35455,0.0467618539187219,-0.412840439862353,-0.0553184614294565,-0.434937355170197,128.588079215133,150.856093324807,268.46480021252
1.3546,0.0470181222118091,-0.412811480555719,-0.0484799496865184,-0.435752487463484,128.595622018351,150.856035408478,268.480508175788
1.35465,0.0472743743205286,-0.412782360760648,-0.0416294796206635,-0.436460104798754,128.603164818675,150.855977603974,268.496216139056
1.3547,0.0475306101468427,-0.412753080487674,-0.034768741571787,-0.437060033047467,128.610707616113,150.855919911376,268.511924102324
1.35475,0.0477868295927027,-0.412723639747385,-0.0278994283325137,-0.437552124277854,128.618250410668,150.855862330763,268.527632065592
1.3548,0.0480430325600416,-0.412694038550431,-0.0210232344003983,-0.437936255228283,128.625793202348,150.855804862217,268.54334002886
1.35485,0.048299218950781,-0.412664276907517,-0.0141418566334083,-0.438212332471176,128.633335991157,150.855747505814,268.559047992128
1.3549,0.0485553886668235,-0.412634354829406,-0.00725699295327252,-0.438380288270298,128.6408787771,150.855690261633,268.574755955396
1.35495,0.0488115416100618,-0.412604272326921,-0.000370342170955303,-0.438440081788722,128.648421560185,150.855633129749,268.590463918664
1.355,0.0490676776823687,-0.412574029410942,0.00651639678717089,-0.438391696542219,128.655964340415,150.855576110237,268.606171881932
1.35505,0.0493237967856084,-0.412543626092408,0.0134015246766435,-0.438235144931184,128.663507117797,150.855519203171,268.6218798452
1.3551,0.0495798988216252,-0.412513062382315,0.0202833426303694,-0.437970466261402,128.671049892337,150.855462408625,268.637587808468
1.35515,0.0498359836922537,-0.412482338291719,0.0271601526369947,-0.437597726341903,128.67859266404,150.855405726669,268.653295771736
1.3552,0.0500920512993097,-0.412451453831733,0.0340302579751906,-0.437117016873817,128.686135432912,150.855349157374,268.669003735004
1.35525,0.0503481015446001,-0.412420409013531,0.0408919636627342,-0.43652845501814,128.693678198958,150.85529270081,268.684711698271
1.3553,0.0506041343299136,-0.412389203848343,0.0477435766150849,-0.435832187250552,128.701220962184,150.855236357046,268.700419661539
1.35535,0.0508601495570255,-0.41235783834746,0.0545834063075724,-0.435028385775919,128.708763722595,150.855180126148,268.716127624807
1.3554,0.0511161471277002,-0.412326312522229,0.0614097651250456,-0.434117249563198,128.716306480198,150.855124008184,268.731835588075
1.35545,0.0513721269436836,-0.41229462638406,0.068220968773433,-0.433099001107857,128.723849234998,150.855068003217,268.747543551343
1.3555,0.0516280889067137,-0.412262779944419,0.0750153367122102,-0.431973892875526,128.731391987,150.855012111313,268.763251514611
1.35555,0.0518840329185093,-0.412230773214831,0.081791192563436,-0.430742202905667,128.738934736211,150.854956332534,268.778959477879
1.3556,0.0521399588807805,-0.412198606206883,0.0885468645323732,-0.429404235632882,128.746477482636,150.854900666943,268.794667441147
1.35565,0.0523958666952191,-0.412166278932217,0.09528068572039,-0.427960320509889,128.75402022628,150.8548451146,268.810375404415
1.3557,0.0526517562635092,-0.412133791402538,0.101990994606054,-0.426410812858053,128.761562967149,150.854789675565,268.826083367683
1.35575,0.0529076274873162,-0.412101143629608,0.108676135625274,-0.424756096104389,128.769105705249,150.854734349898,268.841791330951
1.3558,0.053163480268297,-0.41206833562525,0.115334459388442,-0.42299657895931,128.776648440586,150.854679137655,268.857499294219
1.35585,0.0534193145080909,-0.412035367401347,0.121964323130279,-0.421132696032203,128.784191173165,150.854624038894,268.873207257487
1.3559,0.0536751301083295,-0.412002238969838,0.128564090714277,-0.419164904889875,128.791733902992,150.854569053671,268.888915220755
1.35595,0.0539309269706261,-0.411968950342726,0.135132133976015,-0.417093692526137,128.799276630072,150.854514182039,268.904623184023
1.356,0.054186704996586,-0.411935501532072,0.141666832429539,-0.414919570326044,128.806819354412,150.854459424052,268.920331147291
1.35605,0.0544424640877975,-0.411901892549996,0.14816657386208,-0.412643075275424,128.814362076016,150.854404779764,268.936039110559
1.3561,0.0546982041458401,-0.411868123408679,0.154629754335136,-0.410264767966233,128.821904794892,150.854350249225,268.951747073827
1.35615,0.0549539250722774,-0.411834194120362,0.161054779095335,-0.407785234851301,128.829447511043,150.854295832485,268.967455037095
1.3562,0.0552096267686642,-0.411800104697344,0.167440063085902,-0.405205088632687,128.836990224477,150.854241529595,268.983163000363
1.35625,0.0554653091365385,-0.411765855151988,0.173784030969547,-0.402524966370885,128.844532935198,150.854187340603,268.99887096363
1.3563,0.0557209720774303,-0.411731445496713,0.180085117523245,-0.399745529508934,128.852075643213,150.854133265555,269.014578926898
1.35635,0.0559766154928549,-0.411696875744001,0.186341767511866,-0.39686746192332,128.859618348526,150.854079304499,269.030286890166
1.3564,0.0562322392843146,-0.411662145906393,0.192552437608647,-0.393891475074925,128.867161051145,150.854025457479,269.045994853434
1.35645,0.0564878433533033,-0.411627255996491,0.198715595559515,-0.390818303598155,128.874703751074,150.85397172454,269.061702816702
1.3565,0.0567434276012984,-0.411592206026958,0.20482972091064,-0.387648706314402,128.882246448319,150.853918105725,269.07741077997
1.35655,0.0569989919297695,-0.411556996010514,0.210893304546743,-0.384383463747834,128.889789142887,150.853864601076,269.093118743238
1.3566,0.0572545362401712,-0.411521625959945,0.216904850486549,-0.381023381820486,128.897331834781,150.853811210634,269.108826706506
1.35665,0.0575100604339494,-0.411486095888094,0.222862875748664,-0.377569290264794,128.90487452401,150.85375793444,269.124534669774
1.3567,0.0577655644125347,-0.411450405807864,0.228765910488259,-0.374022041778471,128.912417210577,150.853704772533,269.140242633042
1.35675,0.0580210480773498,-0.411414555732222,0.234612498155467,-0.370382511426471,128.919959894489,150.85365172495,269.15595059631
1.3568,0.0582765113298026,-0.411378545674193,0.240401195568431,-0.366651595778343,128.927502575751,150.853598791729,269.171658559578
1.35685,0.0585319540712931,-0.411342375646865,0.246130574998191,-0.362830216550639,128.93504525437,150.853545972906,269.187366522846
1.3569,0.0587873762032059,-0.411306045663384,0.251799223001829,-0.358919316967176,128.94258793035,150.853493268516,269.203074486114
1.35695,0.0590427776269187,-0.411269555736961,0.257405741230585,-0.354919862541668,128.950130603698,150.853440678593,269.218782449382
