"time","rRod1_ia[1]","rRod1_ia[2]","rRod1_ia[3]","rRod2_ib[1]","rRod2_ib[2]","rRod2_ib[3]","Fixed1.frame_b.r_0[1]","Fixed1.frame_b.r_0[2]","Fixed1.frame_b.r_0[3]","Fixed1.frame_b.f[1]","Fixed1.frame_b.f[2]","Fixed1.frame_b.f[3]","Fixed1.frame_b.t[1]","Fixed1.frame_b.t[2]","Fixed1.frame_b.t[3]","jointSSR.frame_b.r_0[1]","jointSSR.frame_b.r_0[2]","jointSSR.frame_b.r_0[3]","jointSSR.frame_b.f[1]","jointSSR.frame_b.f[2]","jointSSR.frame_b.f[3]","jointSSR.frame_b.t[1]","jointSSR.frame_b.t[2]","jointSSR.frame_b.t[3]","jointSSR.frame_im.r_0[1]","jointSSR.frame_im.r_0[1]","jointSSR.frame_im.r_0[2]","jointSSR.frame_im.r_0[2]","jointSSR.frame_im.r_0[3]","jointSSR.frame_im.r_0[3]","jointSSR.frame_im.f[1]","jointSSR.frame_im.f[1]","jointSSR.frame_im.f[2]","jointSSR.frame_im.f[2]","jointSSR.frame_im.f[3]","jointSSR.frame_im.f[3]","jointSSR.frame_im.t[1]","jointSSR.frame_im.t[1]","jointSSR.frame_im.t[2]","jointSSR.frame_im.t[2]","jointSSR.frame_im.t[3]","jointSSR.frame_im.t[3]","jointSSR.revolute.frame_b.r_0[1]","jointSSR.revolute.frame_b.r_0[2]","jointSSR.revolute.frame_b.r_0[3]","jointSSR.revolute.frame_b.f[1]","jointSSR.revolute.frame_b.f[2]","jointSSR.revolute.frame_b.f[3]","jointSSR.revolute.frame_b.t[1]","jointSSR.revolute.frame_b.t[2]","jointSSR.revolute.frame_b.t[3]","jointSSR.rod1.frame_b.r_0[1]","jointSSR.rod1.frame_b.r_0[2]","jointSSR.rod1.frame_b.r_0[3]","jointSSR.rod1.frame_b.f[1]","jointSSR.rod1.frame_b.f[2]","jointSSR.rod1.frame_b.f[3]","jointSSR.rod1.frame_b.t[1]","jointSSR.rod1.frame_b.t[2]","jointSSR.rod1.frame_b.t[3]","jointSSR.rod2.frame_b.r_0[1]","jointSSR.rod2.frame_b.r_0[2]","jointSSR.rod2.frame_b.r_0[3]","jointSSR.rod2.frame_b.f[1]","jointSSR.rod2.frame_b.f[2]","jointSSR.rod2.frame_b.f[3]","jointSSR.rod2.frame_b.t[1]","jointSSR.rod2.frame_b.t[2]","jointSSR.rod2.frame_b.t[3]","jointSSR.relativePosition.frame_b.r_0[1]","jointSSR.relativePosition.frame_b.r_0[2]","jointSSR.relativePosition.frame_b.r_0[3]","jointSSR.relativePosition.frame_b.f[1]","jointSSR.relativePosition.frame_b.f[2]","jointSSR.relativePosition.frame_b.f[3]","jointSSR.relativePosition.frame_b.t[1]","jointSSR.relativePosition.frame_b.t[2]","jointSSR.relativePosition.frame_b.t[3]","jointSSR.relativePosition.relativePosition.frame_b.r_0[1]","jointSSR.relativePosition.relativePosition.frame_b.r_0[2]","jointSSR.relativePosition.relativePosition.frame_b.r_0[3]","jointSSR.relativePosition.relativePosition.frame_b.f[1]","jointSSR.relativePosition.relativePosition.frame_b.f[2]","jointSSR.relativePosition.relativePosition.frame_b.f[3]","jointSSR.relativePosition.relativePosition.frame_b.t[1]","jointSSR.relativePosition.relativePosition.frame_b.t[2]","jointSSR.relativePosition.relativePosition.frame_b.t[3]","jointSSR.position_b[1].y","jointSSR.position_b[2].y","jointSSR.position_b[3].y"
0.41998,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.4202,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42042,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42064,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42086,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42108,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.4213,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42152,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42174,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42196,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42218,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.4224,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42262,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42284,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42306,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42328,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.4235,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42372,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42394,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42416,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42438,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.4246,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42482,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42504,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42526,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42548,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.4257,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42592,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42614,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42636,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42658,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.4268,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42702,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42724,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42746,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42768,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.4279,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42812,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42834,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42856,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.42878,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
0.429,1,0.3,0,-0.5,0.2,0,1.5,0.1,0,7.00474999999999,-2.8019,0,0,0,2.22044604925031e-16,1.5,0.1,0,-7.00474999999999,2.8019,-0,-0,-0,-2.22044604925031e-16,1,1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.1,0,7.00475,-2.8019,0,0,0,2.22044604925031e-16,1,0.3,0,-7.00475,2.8019,-0,0,0,0,1,0.3,0,7.00475,-2.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0
