"time","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe2.mediums[1].h","pipe2.mediums[1].p","pipe3.mediums[1].h","pipe3.mediums[1].p","splitter.medium.h","splitter.medium.p","valveOpening1.a","valveOpening1.b","valveOpening1.last","valveOpening1.nextEvent","valveOpening2.a","valveOpening2.b","valveOpening2.last","valveOpening2.nextEvent"
3.666,105314.519693522,428857.936742478,90956.4661215734,319582.313220095,90279.9725578582,319583.072846738,104997.549602119,357485.263046783,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.667,105319.035417562,428857.886140709,90960.5729814276,319582.432880449,90284.2770796065,319583.19233032,105002.250698782,357485.297530464,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.668,105323.548502449,428857.835564204,90964.6800161776,319582.552456333,90288.5817185448,319583.311729543,105006.949048417,357485.331983737,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.669,105328.058949672,428857.785012949,90968.7872250148,319582.671947802,90292.886473881,319583.431044461,105011.644652576,357485.366406623,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.67,105332.566760719,428857.734486931,90972.8946071314,319582.791354909,90297.1913448242,319583.550275129,105016.337512811,357485.400799142,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.671,105337.071937078,428857.683986137,90977.0021617206,319582.910677709,90301.4963305843,319583.6694216,105021.027630671,357485.435161315,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.672,105341.574480234,428857.633510553,90981.1098879768,319583.029916255,90305.8014303722,319583.788483929,105025.715007705,357485.469493164,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.673,105346.074391672,428857.583060166,90985.2177850949,319583.149070602,90310.1066433998,319583.907462168,105030.399645461,357485.503794708,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.674,105350.571672876,428857.532634962,90989.3258522713,319583.268140804,90314.4119688798,319584.026356372,105035.081545485,357485.538065969,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.675,105355.066325329,428857.48223493,90993.4340887029,319583.387126914,90318.717406026,319584.145166595,105039.760709322,357485.572306968,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.676,105359.55835051,428857.431860054,90997.542493588,319583.506028986,90323.0229540533,319584.26389289,105044.437138515,357485.606517724,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.677,105364.047749902,428857.381510322,91001.6510661255,319583.624847074,90327.3286121773,319584.38253531,105049.110834608,357485.640698259,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.678,105368.534524982,428857.331185721,91005.7598055156,319583.743581232,90331.6343796147,319584.50109391,105053.781799141,357485.674848593,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.679,105373.018677228,428857.280886237,91009.8687109591,319583.862231513,90335.9402555831,319584.619568742,105058.450033656,357485.708968747,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.68,105377.500208117,428857.230611858,91013.9777816581,319583.98079797,90340.2462393012,319584.737959861,105063.115539691,357485.743058741,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.681,105381.979119125,428857.180362569,91018.0870168155,319584.099280658,90344.5523299886,319584.856267319,105067.778318783,357485.777118596,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.682,105386.455411725,428857.130138359,91022.1964156352,319584.217679629,90348.8585268657,319584.97449117,105072.43837247,357485.811148333,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.683,105390.92908739,428857.079939212,91026.3059773221,319584.335994938,90353.1648291541,319585.092631466,105077.095702286,357485.845147971,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.684,105395.400147594,428857.029765118,91030.4157010821,319584.454226636,90357.4712360762,319585.210688262,105081.750309766,357485.879117532,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.685,105399.868593806,428856.979616061,91034.5255861219,319584.572374778,90361.7777468555,319585.32866161,105086.402196443,357485.913057036,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.686,105404.334427496,428856.929492029,91038.6356316494,319584.690439417,90366.0843607164,319585.446551564,105091.051363848,357485.946966502,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.687,105408.797650132,428856.879393009,91042.7458368733,319584.808420605,90370.3910768842,319585.564358175,105095.697813513,357485.980845953,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.688,105413.258263182,428856.829318987,91046.8562010033,319584.926318396,90374.6978945852,319585.682081498,105100.341546965,357486.014695407,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.689,105417.716268112,428856.779269951,91050.9667232502,319585.044132843,90379.0048130468,319585.799721585,105104.982565734,357486.048514886,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.69,105422.171666387,428856.729245887,91055.0774028256,319585.161863999,90383.3118314971,319585.917278489,105109.620871345,357486.082304409,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.691,105426.62445947,428856.679246782,91059.1882389421,319585.279511917,90387.6189491654,319586.034752262,105114.256465326,357486.116063996,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.692,105431.074648824,428856.629272624,91063.2992308135,319585.397076649,90391.926165282,319586.152142958,105118.8893492,357486.149793669,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.693,105435.522235911,428856.579323397,91067.4103776541,319585.514558249,90396.2334790778,319586.269450629,105123.51952449,357486.183493447,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.694,105439.96722219,428856.529399091,91071.5216786797,319585.631956768,90400.540889785,319586.386675327,105128.146992718,357486.217163351,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.695,105444.409609122,428856.479499691,91075.6331331066,319585.74927226,90404.8483966368,319586.503817105,105132.771755406,357486.2508034,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.696,105448.849398163,428856.429625184,91079.7447401525,319585.866504777,90409.155998867,319586.620876016,105137.393814072,357486.284413615,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.697,105453.286590771,428856.379775558,91083.8564990357,319585.983654372,90413.4636957108,319586.737852112,105142.013170236,357486.317994016,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.698,105457.721188401,428856.329950798,91087.9684089758,319586.100721097,90417.7714864042,319586.854745444,105146.629825414,357486.351544622,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.699,105462.153192508,428856.280150893,91092.080469193,319586.217705005,90422.0793701839,319586.971556067,105151.243781122,357486.385065455,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.7,105466.582604545,428856.230375829,91096.1926789088,319586.334606147,90426.3873462879,319587.088284031,105155.855038874,357486.418556533,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.701,105471.009425963,428856.180625593,91100.3050373454,319586.451424577,90430.6954139552,319587.204929389,105160.463600186,357486.452017878,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.702,105475.433658215,428856.130900171,91104.4175437264,319586.568160347,90435.0035724254,319587.321492193,105165.069466568,357486.485449508,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.703,105479.855302749,428856.081199552,91108.5301972757,319586.684813507,90439.3118209394,319587.437972495,105169.672639531,357486.518851445,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.704,105484.274361015,428856.031523721,91112.6429972189,319586.801384112,90443.6201587389,319587.554370347,105174.273120587,357486.552223707,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.705,105488.690834459,428855.981872665,91116.755942782,319586.917872212,90447.9285850667,319587.670685801,105178.870911242,357486.585566315,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.706,105493.104724528,428855.932246373,91120.8690331922,319587.03427786,90452.2370991663,319587.786918908,105183.466013006,357486.618879289,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.707,105497.516032668,428855.882644829,91124.9822676778,319587.150601108,90456.5457002826,319587.903069721,105188.058427383,357486.652162648,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.708,105501.924760321,428855.833068022,91129.0956454678,319587.266842008,90460.854387661,319588.019138292,105192.648155879,357486.685416412,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.709,105506.330908931,428855.783515939,91133.2091657923,319587.38300061,90465.1631605482,319588.135124671,105197.235199999,357486.718640601,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.71,105510.734479939,428855.733988566,91137.3228278825,319587.499076968,90469.4720181916,319588.251028911,105201.819561243,357486.751835235,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.711,105515.135474786,428855.684485891,91141.4366309703,319587.615071133,90473.7809598398,319588.366851063,105206.401241114,357486.785000334,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.712,105519.533894911,428855.6350079,91145.5505742887,319587.730983156,90478.0899847422,319588.482591179,105210.980241112,357486.818135917,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.713,105523.929741752,428855.585554581,91149.6646570718,319587.846813089,90482.3990921493,319588.59824931,105215.556562736,357486.851242004,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.714,105528.323016747,428855.536125919,91153.7788785545,319587.962560983,90486.7082813124,319588.713825507,105220.130207484,357486.884318614,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.715,105532.71372133,428855.486721904,91157.8932379727,319588.07822689,90491.017551484,319588.829319823,105224.701176851,357486.917365767,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.716,105537.101856936,428855.437342521,91162.0077345633,319588.193810862,90495.3269019172,319588.944732307,105229.269472334,357486.950383483,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.717,105541.487424999,428855.387987757,91166.1223675641,319588.309312949,90499.6363318665,319589.060063011,105233.835095427,357486.983371782,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.718,105545.870426951,428855.3386576,91170.2371362141,319588.424733204,90503.945840587,319589.175311987,105238.398047621,357487.016330682,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.719,105550.250864224,428855.289352037,91174.3520397529,319588.540071676,90508.255427335,319589.290479286,105242.95833041,357487.049260204,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.72,105554.628738246,428855.240071054,91178.4670774214,319588.655328418,90512.5650913676,319589.405564958,105247.515945283,357487.082160367,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.721,105559.004050447,428855.19081464,91182.5822484613,319588.77050348,90516.8748319431,319589.520569054,105252.07089373,357487.11503119,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.722,105563.376802255,428855.14158278,91186.6975521152,319588.885596913,90521.1846483204,319589.635491626,105256.623177239,357487.147872693,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.723,105567.746995096,428855.092375461,91190.812987627,319589.000608769,90525.4945397596,319589.750332724,105261.172797296,357487.180684895,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.724,105572.114630394,428855.043192672,91194.9285542412,319589.115539098,90529.8045055219,319589.865092399,105265.719755387,357487.213467815,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.725,105576.479709575,428854.994034399,91199.0442512034,319589.230387951,90534.1145448691,319589.979770702,105270.264052997,357487.246221474,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.726,105580.842234061,428854.944900629,91203.1600777603,319589.345155379,90538.4246570643,319590.094367683,105274.805691609,357487.27894589,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.727,105585.202205273,428854.895791349,91207.2760331594,319589.459841433,90542.7348413713,319590.208883393,105279.344672704,357487.311641082,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.728,105589.559624634,428854.846706547,91211.3921166493,319589.574446163,90547.0450970551,319590.323317883,105283.880997764,357487.34430707,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.729,105593.91449356,428854.797646209,91215.5083274793,319589.68896962,90551.3554233816,319590.437671203,105288.414668267,357487.376943873,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.73,105598.266813473,428854.748610323,91219.6246649001,319589.803411855,90555.6658196174,319590.551943404,105292.945685693,357487.409551511,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.731,105602.616585787,428854.699598875,91223.741128163,319589.917772917,90559.9762850305,319590.666134535,105297.474051518,357487.442130002,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.732,105606.963811919,428854.650611854,91227.8577165204,319590.032052858,90564.2868188896,319590.780244648,105301.999767219,357487.474679365,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.733,105611.308493284,428854.601649245,91231.9744292258,319590.146251728,90568.5974204642,319590.894273791,105306.522834269,357487.507199621,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.734,105615.650631296,428854.552711037,91236.0912655335,319590.260369577,90572.9080890253,319591.008222017,105311.043254143,357487.539690787,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.735,105619.990227366,428854.503797216,91240.2082246987,319590.374406455,90577.2188238443,319591.122089374,105315.561028312,357487.572152884,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.736,105624.327282907,428854.45490777,91244.3253059779,319590.488362413,90581.5296241939,319591.235875913,105320.076158248,357487.604585929,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.737,105628.661799328,428854.406042685,91248.4425086282,319590.6022375,90585.8404893477,319591.349581684,105324.58864542,357487.636989943,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.738,105632.993778038,428854.35720195,91252.5598319078,319590.716031767,90590.1514185801,319591.463206737,105329.098491298,357487.669364943,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.739,105637.323220444,428854.30838555,91256.6772750761,319590.829745264,90594.4624111668,319591.576751122,105333.605697348,357487.70171095,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.74,105641.650127955,428854.259593474,91260.7948373931,319590.943378041,90598.7734663841,319591.690214888,105338.110265037,357487.734027982,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.741,105645.974501974,428854.210825708,91264.9125181199,319591.056930147,90603.0845835094,319591.803598085,105342.612195829,357487.766316057,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.742,105650.296343906,428854.16208224,91269.0303165188,319591.170401632,90607.3957618212,319591.916900763,105347.111491189,357487.798575196,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.743,105654.615655154,428854.113363057,91273.1482318527,319591.283792547,90611.7070005987,319592.030122972,105351.608152579,357487.830805416,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.744,105658.93243712,428854.064668146,91277.2662633858,319591.397102941,90616.0182991225,319592.143264762,105356.10218146,357487.863006737,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.745,105663.246691205,428854.015997495,91281.384410383,319591.510332864,90620.3296566736,319592.256326181,105360.593579292,357487.895179177,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.746,105667.558418809,428853.96735109,91285.5026721103,319591.623482364,90624.6410725343,319592.369307279,105365.082347535,357487.927322756,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.747,105671.867621329,428853.918728919,91289.6210478347,319591.736551493,90628.9525459879,319592.482208106,105369.568487646,357487.959437491,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.748,105676.174300164,428853.870130969,91293.7395368242,319591.849540298,90633.2640763185,319592.595028711,105374.052001081,357487.991523402,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.749,105680.478456708,428853.821557228,91297.8581383475,319591.96244883,90637.5756628113,319592.707769144,105378.532889296,357488.023580507,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.75,105684.780092358,428853.773007682,91301.9768516747,319592.075277138,90641.8873047523,319592.820429453,105383.011153745,357488.055608826,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.751,105689.079208507,428853.72448232,91306.0956760764,319592.188025272,90646.1990014287,319592.933009688,105387.48679588,357488.087608376,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.752,105693.375806546,428853.675981128,91310.2146108246,319592.30069328,90650.5107521284,319593.045509898,105391.959817154,357488.119579176,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.753,105697.669887869,428853.627504093,91314.3336551921,319592.413281211,90654.8225561405,319593.157930132,105396.430219016,357488.151521246,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.754,105701.961453865,428853.579051203,91318.4528084524,319592.525789116,90659.1344127549,319593.270270438,105400.898002916,357488.183434603,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.755,105706.250505922,428853.530622446,91322.5720698805,319592.638217042,90663.4463212625,319593.382530867,105405.363170302,357488.215319266,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.756,105710.53704543,428853.482217808,91326.691438752,319592.750565039,90667.7582809552,319593.494711467,105409.825722621,357488.247175254,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.757,105714.821073775,428853.433837277,91330.8109143434,319592.862833156,90672.0702911259,319593.606812286,105414.285661318,357488.279002585,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.758,105719.102592342,428853.38548084,91334.9304959325,319592.975021442,90676.3823510684,319593.718833373,105418.742987837,357488.310801277,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.759,105723.381602515,428853.337148484,91339.0501827979,319593.087129945,90680.6944600774,319593.830774778,105423.197703622,357488.34257135,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.76,105727.658105679,428853.288840197,91343.1699742192,319593.199158714,90685.0066174487,319593.942636548,105427.649810115,357488.37431282,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.761,105731.932103214,428853.240555967,91347.2898694767,319593.311107798,90689.3188224791,319594.054418733,105432.099308755,357488.406025708,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.762,105736.203596503,428853.19229578,91351.4098678522,319593.422977246,90693.6310744661,319594.16612138,105436.546200984,357488.437710031,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.763,105740.472586924,428853.144059624,91355.529968628,319593.534767106,90697.9433727085,319594.277744539,105440.990488238,357488.469365807,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.764,105744.739075857,428853.095847487,91359.6501710876,319593.646477427,90702.2557165057,319594.389288258,105445.432171956,357488.500993055,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.765,105749.003064678,428853.047659355,91363.7704745155,319593.758108257,90706.5681051585,319594.500752584,105449.871253572,357488.532591794,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.766,105753.264554764,428852.999495216,91367.890878197,319593.869659645,90710.8805379682,319594.612137567,105454.307734522,357488.56416204,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.767,105757.52354749,428852.951355058,91372.0113814184,319593.981131638,90715.1930142375,319594.723443255,105458.74161624,357488.595703813,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.768,105761.78004423,428852.903238868,91376.1319834671,319594.092524286,90719.5055332697,319594.834669695,105463.172900156,357488.627217132,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.769,105766.034046357,428852.855146633,91380.2526836314,319594.203837635,90723.8180943693,319594.945816936,105467.601587702,357488.658702013,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.77,105770.285555242,428852.807078341,91384.3734812006,319594.315071736,90728.1306968416,319595.056885026,105472.027680309,357488.690158475,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.771,105774.534572255,428852.759033979,91388.494375465,319594.426226635,90732.4433399931,319595.167874013,105476.451179404,357488.721586536,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.772,105778.781098767,428852.711013534,91392.6153657156,319594.537302381,90736.7560231309,319595.278783945,105480.872086415,357488.752986214,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.773,105783.025136144,428852.663016995,91396.7364512447,319594.648299022,90741.0687455635,319595.38961487,105485.290402768,357488.784357528,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.774,105787.266685754,428852.615044348,91400.8576313455,319594.759216605,90745.3815066001,319595.500366835,105489.706129888,357488.815700496,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.775,105791.505748962,428852.567095581,91404.978905312,319594.870055178,90749.6943055507,319595.611039888,105494.119269198,357488.847015134,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.776,105795.742327134,428852.519170681,91409.1002724394,319594.98081479,90754.0071417267,319595.721634078,105498.529822122,357488.878301463,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.777,105799.976421632,428852.471269636,91413.2217320237,319595.091495488,90758.3200144402,319595.832149451,105502.937790081,357488.909559498,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.778,105804.208033819,428852.423392434,91417.3432833619,319595.20209732,90762.6329230041,319595.942586055,105507.343174494,357488.940789259,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.779,105808.437165056,428852.375539062,91421.4649257521,319595.312620333,90766.9458667327,319596.052943937,105511.74597678,357488.971990763,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.78,105812.663816702,428852.327709506,91425.5866584932,319595.423064575,90771.258844941,319596.163223146,105516.146198357,357489.003164028,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.781,105816.887990117,428852.279903756,91429.7084808851,319595.533430093,90775.5718569448,319596.273423729,105520.543840642,357489.034309072,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.782,105821.109686658,428852.232121798,91433.8303922288,319595.643716935,90779.8849020613,319596.383545732,105524.93890505,357489.065425913,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.783,105825.328907681,428852.18436362,91437.9523918261,319595.753925148,90784.1979796082,319596.493589204,105529.331392994,357489.096514569,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.784,105829.545654542,428852.13662921,91442.0744789799,319595.86405478,90788.5110889046,319596.603554191,105533.721305888,357489.127575057,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.785,105833.759928595,428852.088918554,91446.196652994,319595.974105878,90792.8242292701,319596.71344074,105538.108645143,357489.158607394,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.786,105837.971731192,428852.041231641,91450.3189131732,319596.084078489,90797.1374000258,319596.823248899,105542.49341217,357489.1896116,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.787,105842.181063686,428851.993568457,91454.4412588233,319596.193972659,90801.4506004932,319596.932978715,105546.875608377,357489.220587691,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.788,105846.387927427,428851.945928992,91458.5636892509,319596.303788437,90805.7638299952,319597.042630234,105551.255235173,357489.251535685,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.789,105850.592323763,428851.898313231,91462.6862037638,319596.41352587,90810.0770878554,319597.152203504,105555.632293964,357489.2824556,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.79,105854.794254045,428851.850721163,91466.8088016707,319596.523185003,90814.3903733986,319597.261698571,105560.006786156,357489.313347454,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.791,105858.993719618,428851.803152776,91470.9314822811,319596.632765885,90818.7036859503,319597.371115483,105564.378713153,357489.344211263,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.792,105863.190721828,428851.755608056,91475.0542449057,319596.742268562,90823.0170248372,319597.480454286,105568.748076358,357489.375047046,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.793,105867.385262021,428851.708086992,91479.1770888561,319596.851693081,90827.3303893869,319597.589715026,105573.114877173,357489.40585482,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.794,105871.577341539,428851.66058957,91483.3000134449,319596.961039488,90831.6437789277,319597.69889775,105577.479116999,357489.436634603,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.795,105875.766961726,428851.613115779,91487.4230179854,319597.07030783,90835.9571927893,319597.808002506,105581.840797236,357489.467386411,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.796,105879.954123922,428851.565665607,91491.5461017923,319597.179498154,90840.2706303021,319597.917029338,105586.19991928,357489.498110263,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.797,105884.138829467,428851.51823904,91495.669264181,319597.288610506,90844.5840907975,319598.025978295,105590.55648453,357489.528806176,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.798,105888.321079701,428851.470836067,91499.7925044679,319597.397644933,90848.8975736079,319598.134849421,105594.910494382,357489.559474167,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.799,105892.500875961,428851.423456675,91503.9158219704,319597.506601482,90853.2110780666,319598.243642764,105599.261950229,357489.590114254,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.8,105896.678219583,428851.376100852,91508.0392160069,319597.615480198,90857.5246035079,319598.35235837,105603.610853466,357489.620726454,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.801,105900.853111904,428851.328768585,91512.1626858967,319597.724281128,90861.8381492672,319598.460996285,105607.957205484,357489.651310784,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.802,105905.025554257,428851.281459862,91516.2862309602,319597.833004318,90866.1517146806,319598.569556555,105612.301007674,357489.681867262,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.803,105909.195547975,428851.234174671,91520.4098505185,319597.941649814,90870.4652990854,319598.678039226,105616.642261427,357489.712395905,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.804,105913.36309439,428851.186913,91524.533543894,319598.050217663,90874.7789018197,319598.786444344,105620.98096813,357489.742896729,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.805,105917.528194834,428851.139674835,91528.6573104099,319598.158707911,90879.0925222227,319598.894771956,105625.317129171,357489.773369753,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.806,105921.690850634,428851.092460165,91532.7811493904,319598.267120603,90883.4061596344,319599.003022106,105629.650745936,357489.803814994,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.807,105925.851063121,428851.045268978,91536.9050601605,319598.375455786,90887.7198133958,319599.111194842,105633.98181981,357489.834232468,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.808,105930.008833621,428850.99810126,91541.0290420466,319598.483713505,90892.0334828492,319599.219290208,105638.310352177,357489.864622193,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.809,105934.16416346,428850.950957001,91545.1530943755,319598.591893806,90896.3471673373,319599.327308251,105642.636344418,357489.894984186,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.81,105938.317053963,428850.903836187,91549.2772164756,319598.699996735,90900.6608662043,319599.435249016,105646.959797916,357489.925318463,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.811,105942.467506453,428850.856738806,91553.4014076756,319598.808022338,90904.9745787949,319599.543112548,105651.280714051,357489.955625043,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.812,105946.615522254,428850.809664847,91557.5256673057,319598.915970661,90909.288304455,319599.650898894,105655.5990942,357489.985903942,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.813,105950.761102687,428850.762614296,91561.6499946969,319599.023841748,90913.6020425316,319599.758608099,105659.914939743,357490.016155176,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.814,105954.904249072,428850.715587141,91565.7743891811,319599.131635646,90917.9157923724,319599.866240208,105664.228252054,357490.046378764,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.815,105959.044962728,428850.668583371,91569.8988500911,319599.2393524,90922.2295533262,319599.973795266,105668.53903251,357490.076574721,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.816,105963.183244972,428850.621602973,91574.023376761,319599.346992055,90926.5433247427,319600.08127332,105672.847282485,357490.106743066,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.817,105967.319097122,428850.574645935,91578.1479685255,319599.454554657,90930.8571059727,319600.188674413,105677.15300335,357490.136883814,0,1,4,0.9999999999999,0,1,4,1.9999999999998
3.818,105971.453331511,428850.527708949,91582.2718750757,319599.562086415,90935.1701492585,319600.296044564,105681.457001289,357490.167019701,0,1,4,0.9999999999999,0,1,4,1.9999999999998
