"time","V","medium.h","medium.p"
0.7554,0.1,100085.690240617,109922.043450563
0.7556,0.1,100085.712929155,109924.671567592
0.7558,0.1,100085.735617693,109927.299685232
0.756,0.1,100085.758306232,109929.927803482
0.7562,0.1,100085.780994771,109932.555922343
0.7564,0.1,100085.803683311,109935.184041813
0.7566,0.1,100085.826371852,109937.812161894
0.7568,0.1,100085.849060393,109940.440282586
0.757,0.1,100085.871748935,109943.068403887
0.7572,0.1,100085.894437478,109945.696525799
0.7574,0.1,100085.917126021,109948.324648322
0.7576,0.1,100085.939814564,109950.952771454
0.7578,0.1,100085.962503109,109953.580895197
0.758,0.1,100085.985191654,109956.20901955
0.7582,0.1,100086.007880199,109958.837144514
0.7584,0.1,100086.030568746,109961.465270088
0.7586,0.1,100086.053257292,109964.093396272
0.7588,0.1,100086.07594584,109966.721523067
0.759,0.1,100086.098634388,109969.349650472
0.7592,0.1,100086.121322936,109971.977778487
0.7594,0.1,100086.144011486,109974.605907113
0.7596,0.1,100086.166700036,109977.234036349
0.7598,0.1,100086.189388586,109979.862166195
0.76,0.1,100086.212077137,109982.490296651
0.7602,0.1,100086.234765689,109985.118427718
0.7604,0.1,100086.257454241,109987.746559395
0.7606,0.1,100086.280142794,109990.374691683
0.7608,0.1,100086.302831348,109993.002824581
0.761,0.1,100086.325519902,109995.630958089
0.7612,0.1,100086.348208457,109998.259092207
0.7614,0.1,100086.370897012,110000.887226936
0.7616,0.1,100086.393585568,110003.515362275
0.7618,0.1,100086.416274124,110006.143498225
0.762,0.1,100086.438962682,110008.771634785
0.7622,0.1,100086.46165124,110011.399771955
0.7624,0.1,100086.484339798,110014.027909735
0.7626,0.1,100086.507028357,110016.656048126
0.7628,0.1,100086.529716917,110019.284187127
0.763,0.1,100086.552405477,110021.912326738
0.7632,0.1,100086.575094038,110024.54046696
0.7634,0.1,100086.597782599,110027.168607792
0.7636,0.1,100086.620471161,110029.796749235
0.7638,0.1,100086.643159724,110032.424891287
0.764,0.1,100086.665848287,110035.05303395
0.7642,0.1,100086.688536851,110037.681177224
0.7644,0.1,100086.711225416,110040.309321108
0.7646,0.1,100086.733913981,110042.937465602
0.7648,0.1,100086.756602547,110045.565610706
0.765,0.1,100086.779291113,110048.193756421
0.7652,0.1,100086.80197968,110050.821902746
0.7654,0.1,100086.824668248,110053.450049681
0.7656,0.1,100086.847356816,110056.078197227
0.7658,0.1,100086.870045385,110058.706345383
0.766,0.1,100086.892733954,110061.334494149
0.7662,0.1,100086.915422524,110063.962643525
0.7664,0.1,100086.938111095,110066.590793512
0.7666,0.1,100086.960799666,110069.21894411
0.7668,0.1,100086.983488238,110071.847095317
0.767,0.1,100087.006176811,110074.475247135
0.7672,0.1,100087.028865384,110077.103399563
0.7674,0.1,100087.051553958,110079.731552602
0.7676,0.1,100087.074242532,110082.359706251
0.7678,0.1,100087.096931107,110084.98786051
0.768,0.1,100087.119619682,110087.61601538
0.7682,0.1,100087.142308259,110090.24417086
0.7684,0.1,100087.164996835,110092.87232695
0.7686,0.1,100087.187685413,110095.50048365
0.7688,0.1,100087.210373991,110098.128640961
0.769,0.1,100087.233062569,110100.756798882
0.7692,0.1,100087.255751149,110103.384957414
0.7694,0.1,100087.278439728,110106.013116556
0.7696,0.1,100087.301128309,110108.641276308
0.7698,0.1,100087.32381689,110111.26943667
0.77,0.1,100087.346505472,110113.897597643
0.7702,0.1,100087.369194054,110116.525759226
0.7704,0.1,100087.391882637,110119.15392142
0.7706,0.1,100087.41457122,110121.782084224
0.7708,0.1,100087.437259805,110124.410247638
0.771,0.1,100087.459948389,110127.038411662
0.7712,0.1,100087.482636975,110129.666576297
0.7714,0.1,100087.505325561,110132.294741542
0.7716,0.1,100087.528014147,110134.922907397
0.7718,0.1,100087.550702734,110137.551073863
0.772,0.1,100087.573391322,110140.179240939
0.7722,0.1,100087.596079911,110142.807408626
0.7724,0.1,100087.6187685,110145.435576922
0.7726,0.1,100087.641457089,110148.063745829
0.7728,0.1,100087.66414568,110150.691915347
0.773,0.1,100087.68683427,110153.320085474
0.7732,0.1,100087.709522862,110155.948256212
0.7734,0.1,100087.732211454,110158.576427561
0.7736,0.1,100087.754900047,110161.204599519
0.7738,0.1,100087.77758864,110163.832772088
0.774,0.1,100087.800277234,110166.460945268
0.7742,0.1,100087.822965828,110169.089119057
0.7744,0.1,100087.845654424,110171.717293457
0.7746,0.1,100087.868343019,110174.345468468
0.7748,0.1,100087.891031616,110176.973644088
0.775,0.1,100087.913720213,110179.601820319
0.7752,0.1,100087.93640881,110182.22999716
0.7754,0.1,100087.959097409,110184.858174612
0.7756,0.1,100087.981786007,110187.486352674
0.7758,0.1,100088.004474607,110190.114531346
0.776,0.1,100088.027163207,110192.742710629
0.7762,0.1,100088.049851807,110195.370890522
0.7764,0.1,100088.072540409,110197.999071025
0.7766,0.1,100088.095229011,110200.627252138
0.7768,0.1,100088.117917613,110203.255433862
0.777,0.1,100088.140606216,110205.883616196
0.7772,0.1,100088.16329482,110208.511799141
0.7774,0.1,100088.185983424,110211.139982696
0.7776,0.1,100088.208672029,110213.768166861
0.7778,0.1,100088.231360635,110216.396351636
0.778,0.1,100088.254049241,110219.024537022
0.7782,0.1,100088.276737848,110221.652723018
0.7784,0.1,100088.299426455,110224.280909625
0.7786,0.1,100088.322115063,110226.909096842
0.7788,0.1,100088.344803672,110229.537284669
0.779,0.1,100088.367492281,110232.165473106
0.7792,0.1,100088.390180891,110234.793662154
0.7794,0.1,100088.412869501,110237.421851812
0.7796,0.1,100088.435558112,110240.05004208
0.7798,0.1,100088.458246724,110242.678232959
0.78,0.1,100088.480935336,110245.306424448
0.7802,0.1,100088.503623949,110247.934616548
0.7804,0.1,100088.526312563,110250.562809257
0.7806,0.1,100088.549001177,110253.191002577
0.7808,0.1,100088.571689791,110255.819196508
0.781,0.1,100088.594378407,110258.447391049
0.7812,0.1,100088.617067023,110261.0755862
0.7814,0.1,100088.639755639,110263.703781961
0.7816,0.1,100088.662444256,110266.331978333
0.7818,0.1,100088.685132874,110268.960175315
0.782,0.1,100088.707821493,110271.588372907
0.7822,0.1,100088.730510112,110274.21657111
0.7824,0.1,100088.753198731,110276.844769923
0.7826,0.1,100088.775887351,110279.472969346
0.7828,0.1,100088.798575972,110282.101169379
0.783,0.1,100088.821264594,110284.729370023
0.7832,0.1,100088.843953216,110287.357571278
0.7834,0.1,100088.866641839,110289.985773142
0.7836,0.1,100088.889330462,110292.613975617
0.7838,0.1,100088.912019086,110295.242178702
0.784,0.1,100088.93470771,110297.870382398
0.7842,0.1,100088.957396335,110300.498586704
0.7844,0.1,100088.980084961,110303.12679162
0.7846,0.1,100089.002773587,110305.754997147
0.7848,0.1,100089.025462214,110308.383203284
0.785,0.1,100089.048150842,110311.011410031
0.7852,0.1,100089.07083947,110313.639617388
0.7854,0.1,100089.093528099,110316.267825356
0.7856,0.1,100089.116216728,110318.896033934
0.7858,0.1,100089.138905358,110321.524243123
0.786,0.1,100089.161593989,110324.152452922
0.7862,0.1,100089.18428262,110326.780663331
0.7864,0.1,100089.206971252,110329.40887435
0.7866,0.1,100089.229659885,110332.03708598
0.7868,0.1,100089.252348518,110334.66529822
0.787,0.1,100089.275037151,110337.293511071
0.7872,0.1,100089.297725786,110339.921724532
0.7874,0.1,100089.320414421,110342.549938603
0.7876,0.1,100089.343103056,110345.178153284
0.7878,0.1,100089.365791692,110347.806368576
0.788,0.1,100089.388480329,110350.434584478
0.7882,0.1,100089.411168967,110353.06280099
0.7884,0.1,100089.433857605,110355.691018113
0.7886,0.1,100089.456546243,110358.319235846
0.7888,0.1,100089.479234882,110360.947454189
0.789,0.1,100089.501923522,110363.575673143
0.7892,0.1,100089.524612163,110366.203892707
0.7894,0.1,100089.547300804,110368.832112882
0.7896,0.1,100089.569989445,110371.460333666
0.7898,0.1,100089.592678088,110374.088555061
0.79,0.1,100089.61536673,110376.716777067
0.7902,0.1,100089.638055374,110379.344999682
0.7904,0.1,100089.660744018,110381.973222908
0.7906,0.1,100089.683432663,110384.601446745
0.7908,0.1,100089.706121308,110387.229671191
0.791,0.1,100089.728809954,110389.857896248
0.7912,0.1,100089.7514986,110392.486121915
0.7914,0.1,100089.774187248,110395.114348193
0.7916,0.1,100089.796875895,110397.742575081
0.7918,0.1,100089.819564544,110400.370802579
0.792,0.1,100089.842253193,110402.999030688
0.7922,0.1,100089.864941842,110405.627259407
0.7924,0.1,100089.887630493,110408.255488736
0.7926,0.1,100089.910319143,110410.883718676
0.7928,0.1,100089.933007795,110413.511949225
0.793,0.1,100089.955696447,110416.140180386
0.7932,0.1,100089.9783851,110418.768412156
0.7934,0.1,100090.001073753,110421.396644537
0.7936,0.1,100090.023762407,110424.024877528
0.7938,0.1,100090.046451061,110426.65311113
0.794,0.1,100090.069139716,110429.281345342
0.7942,0.1,100090.091828372,110431.909580164
0.7944,0.1,100090.114517029,110434.537815596
0.7946,0.1,100090.137205685,110437.166051639
0.7948,0.1,100090.159894343,110439.794288292
0.795,0.1,100090.182583001,110442.422525556
0.7952,0.1,100090.20527166,110445.05076343
0.7954,0.1,100090.227960319,110447.679001914
0.7956,0.1,100090.250648979,110450.307241008
0.7958,0.1,100090.27333764,110452.935480713
0.796,0.1,100090.296026301,110455.563721028
0.7962,0.1,100090.318714963,110458.191961953
0.7964,0.1,100090.341403626,110460.820203489
0.7966,0.1,100090.364092289,110463.448445635
0.7968,0.1,100090.386780952,110466.076688392
0.797,0.1,100090.409469617,110468.704931758
0.7972,0.1,100090.432158282,110471.333175735
0.7974,0.1,100090.454846947,110473.961420323
0.7976,0.1,100090.477535613,110476.58966552
0.7978,0.1,100090.50022428,110479.217911328
0.798,0.1,100090.522912947,110481.846157747
0.7982,0.1,100090.545601615,110484.474404775
0.7984,0.1,100090.568290284,110487.102652414
0.7986,0.1,100090.590978953,110489.730900664
0.7988,0.1,100090.613667623,110492.359149523
0.799,0.1,100090.636356293,110494.987398993
0.7992,0.1,100090.659044964,110497.615649074
0.7994,0.1,100090.681733636,110500.243899764
0.7996,0.1,100090.704422308,110502.872151065
0.7998,0.1,100090.727110981,110505.500402977
0.8,0.1,100090.749799654,110508.128655498
0.8002,0.1,100090.772488329,110510.75690863
0.8004,0.1,100090.795177003,110513.385162372
0.8006,0.1,100090.817865679,110516.013416725
0.8008,0.1,100090.840554354,110518.641671688
0.801,0.1,100090.863243031,110521.269927261
0.8012,0.1,100090.885931708,110523.898183445
0.8014,0.1,100090.908620386,110526.526440238
0.8016,0.1,100090.931309064,110529.154697643
0.8018,0.1,100090.953997743,110531.782955657
0.802,0.1,100090.976686423,110534.411214282
0.8022,0.1,100090.999375103,110537.039473517
0.8024,0.1,100091.022063784,110539.667733363
0.8026,0.1,100091.044752465,110542.295993819
0.8028,0.1,100091.067441147,110544.924254885
0.803,0.1,100091.09012983,110547.552516561
0.8032,0.1,100091.112818513,110550.180778848
0.8034,0.1,100091.135507197,110552.809041745
0.8036,0.1,100091.158195882,110555.437305253
0.8038,0.1,100091.180884567,110558.06556937
0.804,0.1,100091.203573252,110560.693834098
0.8042,0.1,100091.226261939,110563.322099437
0.8044,0.1,100091.248950626,110565.950365386
0.8046,0.1,100091.271639313,110568.578631945
0.8048,0.1,100091.294328001,110571.206899114
0.805,0.1,100091.31701669,110573.835166894
0.8052,0.1,100091.33970538,110576.463435284
0.8054,0.1,100091.36239407,110579.091704284
0.8056,0.1,100091.38508276,110581.719973895
0.8058,0.1,100091.407771451,110584.348244116
0.806,0.1,100091.430460143,110586.976514947
0.8062,0.1,100091.453148836,110589.604786389
0.8064,0.1,100091.475837529,110592.233058441
0.8066,0.1,100091.498526222,110594.861331103
0.8068,0.1,100091.521214917,110597.489604376
0.807,0.1,100091.543903612,110600.117878259
0.8072,0.1,100091.566592307,110602.746152752
0.8074,0.1,100091.589281003,110605.374427856
0.8076,0.1,100091.6119697,110608.00270357
0.8078,0.1,100091.634658397,110610.630979894
0.808,0.1,100091.657347095,110613.259256829
0.8082,0.1,100091.680035794,110615.887534374
0.8084,0.1,100091.702724493,110618.515812529
0.8086,0.1,100091.725413193,110621.144091295
0.8088,0.1,100091.748101893,110623.772370671
0.809,0.1,100091.770790594,110626.400650657
0.8092,0.1,100091.793479296,110629.028931253
0.8094,0.1,100091.816167998,110631.65721246
0.8096,0.1,100091.838856701,110634.285494278
0.8098,0.1,100091.861545404,110636.913776705
0.81,0.1,100091.884234108,110639.542059743
0.8102,0.1,100091.906922813,110642.170343391
0.8104,0.1,100091.929611518,110644.79862765
0.8106,0.1,100091.952300224,110647.426912518
0.8108,0.1,100091.974988931,110650.055197998
0.811,0.1,100091.997677638,110652.683484087
0.8112,0.1,100092.020366346,110655.311770787
0.8114,0.1,100092.043055054,110657.940058097
0.8116,0.1,100092.065743763,110660.568346018
0.8118,0.1,100092.088432472,110663.196634548
0.812,0.1,100092.111121183,110665.824923689
0.8122,0.1,100092.133809893,110668.453213441
0.8124,0.1,100092.156498605,110671.081503803
0.8126,0.1,100092.179187317,110673.709794775
0.8128,0.1,100092.20187603,110676.338086357
0.813,0.1,100092.224564743,110678.96637855
0.8132,0.1,100092.247253457,110681.594671353
0.8134,0.1,100092.269942171,110684.222964766
0.8136,0.1,100092.292630886,110686.85125879
0.8138,0.1,100092.315319602,110689.479553424
0.814,0.1,100092.338008318,110692.107848669
0.8142,0.1,100092.360697035,110694.736144523
0.8144,0.1,100092.383385753,110697.364440988
0.8146,0.1,100092.406074471,110699.992738064
0.8148,0.1,100092.42876319,110702.621035749
0.815,0.1,100092.451451909,110705.249334045
0.8152,0.1,100092.474140629,110707.877632952
0.8154,0.1,100092.496829349,110710.505932468
0.8156,0.1,100092.519518071,110713.134232595
0.8158,0.1,100092.542206793,110715.762533332
0.816,0.1,100092.564895515,110718.39083468
0.8162,0.1,100092.587584238,110721.019136638
0.8164,0.1,100092.610272962,110723.647439206
0.8166,0.1,100092.632961686,110726.275742385
0.8168,0.1,100092.655650411,110728.904046174
0.817,0.1,100092.678339136,110731.532350573
0.8172,0.1,100092.701027862,110734.160655583
0.8174,0.1,100092.723716589,110736.788961203
0.8176,0.1,100092.746405316,110739.417267433
0.8178,0.1,100092.769094044,110742.045574273
0.818,0.1,100092.791782773,110744.673881724
0.8182,0.1,100092.814471502,110747.302189785
0.8184,0.1,100092.837160232,110749.930498457
0.8186,0.1,100092.859848962,110752.558807739
0.8188,0.1,100092.882537693,110755.187117631
0.819,0.1,100092.905226425,110757.815428133
0.8192,0.1,100092.927915157,110760.443739246
0.8194,0.1,100092.95060389,110763.072050969
0.8196,0.1,100092.973292623,110765.700363303
0.8198,0.1,100092.995981357,110768.328676247
0.82,0.1,100093.018670092,110770.956989801
0.8202,0.1,100093.041358827,110773.585303965
0.8204,0.1,100093.064047563,110776.21361874
0.8206,0.1,100093.0867363,110778.841934125
0.8208,0.1,100093.109425037,110781.470250121
0.821,0.1,100093.132113775,110784.098566726
0.8212,0.1,100093.154802513,110786.726883942
0.8214,0.1,100093.177491252,110789.355201769
0.8216,0.1,100093.200179991,110791.983520206
0.8218,0.1,100093.222868732,110794.611839253
0.822,0.1,100093.245557472,110797.24015891
0.8222,0.1,100093.268246214,110799.868479178
0.8224,0.1,100093.290934956,110802.496800056
0.8226,0.1,100093.313623698,110805.125121544
0.8228,0.1,100093.336312442,110807.753443643
0.823,0.1,100093.359001185,110810.381766352
0.8232,0.1,100093.38168993,110813.010089671
0.8234,0.1,100093.404378675,110815.638413601
0.8236,0.1,100093.427067421,110818.266738141
0.8238,0.1,100093.449756167,110820.895063291
0.824,0.1,100093.472444914,110823.523389052
0.8242,0.1,100093.495133661,110826.151715423
0.8244,0.1,100093.517822409,110828.780042404
0.8246,0.1,100093.540511158,110831.408369996
0.8248,0.1,100093.563199908,110834.036698198
0.825,0.1,100093.585888658,110836.66502701
0.8252,0.1,100093.608577408,110839.293356432
0.8254,0.1,100093.631266159,110841.921686465
0.8256,0.1,100093.653954911,110844.550017109
0.8258,0.1,100093.676643663,110847.178348362
0.826,0.1,100093.699332417,110849.806680226
0.8262,0.1,100093.72202117,110852.4350127
0.8264,0.1,100093.744709924,110855.063345785
0.8266,0.1,100093.767398679,110857.69167948
0.8268,0.1,100093.790087435,110860.320013785
0.827,0.1,100093.812776191,110862.9483487
0.8272,0.1,100093.835464948,110865.576684226
0.8274,0.1,100093.858153705,110868.205020362
0.8276,0.1,100093.880842463,110870.833357109
0.8278,0.1,100093.903531221,110873.461694466
0.828,0.1,100093.92621998,110876.090032433
0.8282,0.1,100093.94890874,110878.71837101
0.8284,0.1,100093.971597501,110881.346710198
0.8286,0.1,100093.994286261,110883.975049996
0.8288,0.1,100094.016975023,110886.603390405
0.829,0.1,100094.039663785,110889.231731423
0.8292,0.1,100094.062352548,110891.860073052
0.8294,0.1,100094.085041312,110894.488415292
0.8296,0.1,100094.107730076,110897.116758142
0.8298,0.1,100094.13041884,110899.745101602
0.83,0.1,100094.153107605,110902.373445672
0.8302,0.1,100094.175796371,110905.001790353
0.8304,0.1,100094.198485138,110907.630135644
0.8306,0.1,100094.221173905,110910.258481545
0.8308,0.1,100094.243862673,110912.886828057
0.831,0.1,100094.266551441,110915.515175179
0.8312,0.1,100094.28924021,110918.143522911
0.8314,0.1,100094.311928979,110920.771871254
0.8316,0.1,100094.33461775,110923.400220207
0.8318,0.1,100094.35730652,110926.02856977
0.832,0.1,100094.379995292,110928.656919944
0.8322,0.1,100094.402684064,110931.285270728
0.8324,0.1,100094.425372836,110933.913622122
0.8326,0.1,100094.44806161,110936.541974127
0.8328,0.1,100094.470750383,110939.170326742
0.833,0.1,100094.493439158,110941.798679967
0.8332,0.1,100094.516127933,110944.427033803
0.8334,0.1,100094.538816709,110947.055388248
0.8336,0.1,100094.561505485,110949.683743305
0.8338,0.1,100094.584194262,110952.312098971
0.834,0.1,100094.606883039,110954.940455248
0.8342,0.1,100094.629571817,110957.568812135
0.8344,0.1,100094.652260596,110960.197169633
0.8346,0.1,100094.674949375,110962.825527741
0.8348,0.1,100094.697638155,110965.453886459
0.835,0.1,100094.720326936,110968.082245788
0.8352,0.1,100094.743015717,110970.710605726
0.8354,0.1,100094.765704499,110973.338966276
0.8356,0.1,100094.788393281,110975.967327435
0.8358,0.1,100094.811082064,110978.595689205
0.836,0.1,100094.833770848,110981.224051585
0.8362,0.1,100094.856459632,110983.852414576
0.8364,0.1,100094.879148417,110986.480778176
0.8366,0.1,100094.901837202,110989.109142387
0.8368,0.1,100094.924525989,110991.737507209
0.837,0.1,100094.947214775,110994.365872641
0.8372,0.1,100094.969903562,110996.994238683
0.8374,0.1,100094.99259235,110999.622605335
0.8376,0.1,100095.015281139,111002.250972598
0.8378,0.1,100095.037969928,111004.879340471
0.838,0.1,100095.060658718,111007.507708954
0.8382,0.1,100095.083347508,111010.136078048
0.8384,0.1,100095.106036299,111012.764447752
0.8386,0.1,100095.128725091,111015.392818067
0.8388,0.1,100095.151413883,111018.021188991
0.839,0.1,100095.174102676,111020.649560518
0.8392,0.1,100095.196791469,111023.27793265
0.8394,0.1,100095.219480263,111025.906305393
0.8396,0.1,100095.242169058,111028.534678747
0.8398,0.1,100095.264857853,111031.163052711
0.84,0.1,100095.287546649,111033.791427285
0.8402,0.1,100095.310235445,111036.419802469
0.8404,0.1,100095.332924242,111039.048178264
0.8406,0.1,100095.35561304,111041.676554669
0.8408,0.1,100095.378301838,111044.304931684
0.841,0.1,100095.400990637,111046.933309309
0.8412,0.1,100095.423679437,111049.561687545
0.8414,0.1,100095.446368237,111052.190066392
0.8416,0.1,100095.469057038,111054.818445848
0.8418,0.1,100095.491745839,111057.446825915
0.842,0.1,100095.514434641,111060.075206592
0.8422,0.1,100095.537123443,111062.70358788
0.8424,0.1,100095.559812247,111065.331969777
0.8426,0.1,100095.58250105,111067.960352286
0.8428,0.1,100095.605189855,111070.588735404
0.843,0.1,100095.62787866,111073.217119133
0.8432,0.1,100095.650567466,111075.845503472
0.8434,0.1,100095.673256272,111078.473888421
0.8436,0.1,100095.695945079,111081.102273981
0.8438,0.1,100095.718633886,111083.730660151
0.844,0.1,100095.741322694,111086.359046931
0.8442,0.1,100095.764011503,111088.987434322
0.8444,0.1,100095.786700312,111091.615822323
0.8446,0.1,100095.809389122,111094.244210934
0.8448,0.1,100095.832077933,111096.872600155
0.845,0.1,100095.854766744,111099.500989987
0.8452,0.1,100095.877455556,111102.129380429
0.8454,0.1,100095.900144368,111104.757771482
0.8456,0.1,100095.922833181,111107.386163145
0.8458,0.1,100095.945521994,111110.014555418
0.846,0.1,100095.968210809,111112.642948301
0.8462,0.1,100095.990899623,111115.271341795
0.8464,0.1,100096.013588439,111117.899735899
0.8466,0.1,100096.036277255,111120.528130613
0.8468,0.1,100096.058966072,111123.156525938
0.847,0.1,100096.081654889,111125.784921873
0.8472,0.1,100096.104343707,111128.413318418
0.8474,0.1,100096.127032525,111131.041715574
0.8476,0.1,100096.149721344,111133.67011334
0.8478,0.1,100096.172410164,111136.298511716
0.848,0.1,100096.195098984,111138.926910703
0.8482,0.1,100096.217787805,111141.5553103
0.8484,0.1,100096.240476627,111144.183710507
0.8486,0.1,100096.263165449,111146.812111324
0.8488,0.1,100096.285854272,111149.440512752
0.849,0.1,100096.308543095,111152.06891479
0.8492,0.1,100096.331231919,111154.697317439
0.8494,0.1,100096.353920744,111157.325720697
0.8496,0.1,100096.376609569,111159.954124566
0.8498,0.1,100096.399298395,111162.582529046
0.85,0.1,100096.421987221,111165.210934136
0.8502,0.1,100096.444676048,111167.839339836
0.8504,0.1,100096.467364876,111170.467746146
0.8506,0.1,100096.490053704,111173.096153066
0.8508,0.1,100096.512742533,111175.724560597
0.851,0.1,100096.535431363,111178.352968739
0.8512,0.1,100096.558120193,111180.98137749
0.8514,0.1,100096.580809023,111183.609786852
0.8516,0.1,100096.603497855,111186.238196824
0.8518,0.1,100096.626186687,111188.866607407
0.852,0.1,100096.648875519,111191.4950186
0.8522,0.1,100096.671564352,111194.123430403
0.8524,0.1,100096.694253186,111196.751842816
0.8526,0.1,100096.716942021,111199.38025584
0.8528,0.1,100096.739630856,111202.008669474
0.853,0.1,100096.762319691,111204.637083719
0.8532,0.1,100096.785008527,111207.265498573
0.8534,0.1,100096.807697364,111209.893914038
0.8536,0.1,100096.830386202,111212.522330114
0.8538,0.1,100096.85307504,111215.150746799
0.854,0.1,100096.875763879,111217.779164095
0.8542,0.1,100096.898452718,111220.407582002
0.8544,0.1,100096.921141558,111223.036000518
0.8546,0.1,100096.943830398,111225.664419645
0.8548,0.1,100096.966519239,111228.292839382
0.855,0.1,100096.989208081,111230.92125973
0.8552,0.1,100097.011896923,111233.549680688
0.8554,0.1,100097.034585766,111236.178102256
0.8556,0.1,100097.05727461,111238.806524434
0.8558,0.1,100097.079963454,111241.434947223
0.856,0.1,100097.102652299,111244.063370622
0.8562,0.1,100097.125341144,111246.691794631
0.8564,0.1,100097.14802999,111249.320219251
0.8566,0.1,100097.170718837,111251.948644481
0.8568,0.1,100097.193407684,111254.577070322
0.857,0.1,100097.216096532,111257.205496772
0.8572,0.1,100097.238785381,111259.833923833
0.8574,0.1,100097.26147423,111262.462351504
0.8576,0.1,100097.284163079,111265.090779786
0.8578,0.1,100097.30685193,111267.719208678
0.858,0.1,100097.329540781,111270.34763818
0.8582,0.1,100097.352229632,111272.976068293
0.8584,0.1,100097.374918484,111275.604499016
0.8586,0.1,100097.397607337,111278.232930349
0.8588,0.1,100097.42029619,111280.861362292
0.859,0.1,100097.442985044,111283.489794846
0.8592,0.1,100097.465673899,111286.11822801
0.8594,0.1,100097.488362754,111288.746661785
0.8596,0.1,100097.51105161,111291.375096169
0.8598,0.1,100097.533740466,111294.003531164
0.86,0.1,100097.556429323,111296.63196677
0.8602,0.1,100097.579118181,111299.260402985
0.8604,0.1,100097.601807039,111301.888839811
0.8606,0.1,100097.624495898,111304.517277248
0.8608,0.1,100097.647184758,111307.145715294
0.861,0.1,100097.669873618,111309.774153951
0.8612,0.1,100097.692562479,111312.402593218
0.8614,0.1,100097.71525134,111315.031033096
0.8616,0.1,100097.737940202,111317.659473584
0.8618,0.1,100097.760629064,111320.287914682
0.862,0.1,100097.783317928,111322.916356391
0.8622,0.1,100097.806006791,111325.544798709
0.8624,0.1,100097.828695656,111328.173241638
0.8626,0.1,100097.851384521,111330.801685178
0.8628,0.1,100097.874073386,111333.430129328
0.863,0.1,100097.896762252,111336.058574088
0.8632,0.1,100097.919451119,111338.687019458
0.8634,0.1,100097.942139987,111341.315465439
0.8636,0.1,100097.964828855,111343.94391203
0.8638,0.1,100097.987517723,111346.572359231
0.864,0.1,100098.010206593,111349.200807043
0.8642,0.1,100098.032895463,111351.829255465
0.8644,0.1,100098.055584333,111354.457704497
0.8646,0.1,100098.078273204,111357.086154139
0.8648,0.1,100098.100962076,111359.714604392
0.865,0.1,100098.123650948,111362.343055256
0.8652,0.1,100098.146339821,111364.971506729
0.8654,0.1,100098.169028695,111367.599958813
0.8656,0.1,100098.191717569,111370.228411507
0.8658,0.1,100098.214406444,111372.856864811
0.866,0.1,100098.237095319,111375.485318726
0.8662,0.1,100098.259784195,111378.113773251
0.8664,0.1,100098.282473072,111380.742228387
0.8666,0.1,100098.305161949,111383.370684132
0.8668,0.1,100098.327850827,111385.999140488
0.867,0.1,100098.350539705,111388.627597455
0.8672,0.1,100098.373228584,111391.256055031
0.8674,0.1,100098.395917464,111393.884513218
0.8676,0.1,100098.418606344,111396.512972016
0.8678,0.1,100098.441295225,111399.141431423
0.868,0.1,100098.463984107,111401.769891441
0.8682,0.1,100098.486672989,111404.398352069
0.8684,0.1,100098.509361872,111407.026813308
0.8686,0.1,100098.532050755,111409.655275157
0.8688,0.1,100098.554739639,111412.283737616
0.869,0.1,100098.577428524,111414.912200685
0.8692,0.1,100098.600117409,111417.540664365
0.8694,0.1,100098.622806295,111420.169128655
0.8696,0.1,100098.645495181,111422.797593555
0.8698,0.1,100098.668184068,111425.426059066
0.87,0.1,100098.690872956,111428.054525187
0.8702,0.1,100098.713561844,111430.682991919
0.8704,0.1,100098.736250733,111433.31145926
0.8706,0.1,100098.758939622,111435.939927212
0.8708,0.1,100098.781628512,111438.568395774
0.871,0.1,100098.804317403,111441.196864947
0.8712,0.1,100098.827006294,111443.82533473
0.8714,0.1,100098.849695186,111446.453805123
0.8716,0.1,100098.872384079,111449.082276127
0.8718,0.1,100098.895072972,111451.71074774
0.872,0.1,100098.917761866,111454.339219965
0.8722,0.1,100098.94045076,111456.967692799
0.8724,0.1,100098.963139655,111459.596166244
0.8726,0.1,100098.98582855,111462.224640299
0.8728,0.1,100099.008517447,111464.853114964
0.873,0.1,100099.031206343,111467.48159024
0.8732,0.1,100099.053895241,111470.110066126
0.8734,0.1,100099.076584139,111472.738542623
0.8736,0.1,100099.099273038,111475.367019729
0.8738,0.1,100099.121961937,111477.995497446
0.874,0.1,100099.144650837,111480.623975773
0.8742,0.1,100099.167339737,111483.252454711
0.8744,0.1,100099.190028638,111485.880934259
0.8746,0.1,100099.21271754,111488.509414417
0.8748,0.1,100099.235406442,111491.137895186
0.875,0.1,100099.258095345,111493.766376565
0.8752,0.1,100099.280784249,111496.394858554
0.8754,0.1,100099.303473153,111499.023341153
0.8756,0.1,100099.326162058,111501.651824363
0.8758,0.1,100099.348850963,111504.280308183
0.876,0.1,100099.371539869,111506.908792614
0.8762,0.1,100099.394228776,111509.537277654
0.8764,0.1,100099.416917683,111512.165763305
0.8766,0.1,100099.439606591,111514.794249567
0.8768,0.1,100099.462295499,111517.422736438
0.877,0.1,100099.484984408,111520.05122392
0.8772,0.1,100099.507673318,111522.679712013
0.8774,0.1,100099.530362228,111525.308200715
0.8776,0.1,100099.553051139,111527.936690028
0.8778,0.1,100099.575740051,111530.565179952
