"time","pipe1.mediums[1].T","pipe1.mediums[1].Xi[1]","pipe1.mediums[1].p","pipe1.mediums[2].T","pipe1.mediums[2].Xi[1]","pipe1.mediums[2].p","pipe1.mediums[3].T","pipe1.mediums[3].Xi[1]","pipe1.mediums[3].p","pipe1.mediums[4].T","pipe1.mediums[4].Xi[1]","pipe1.mediums[4].p","pipe1.mediums[5].T","pipe1.mediums[5].Xi[1]","pipe1.mediums[5].p","pipe2.mediums[1].T","pipe2.mediums[1].Xi[1]","pipe2.mediums[1].p","pipe2.mediums[2].T","pipe2.mediums[2].Xi[1]","pipe2.mediums[2].p","pipe2.mediums[3].T","pipe2.mediums[3].Xi[1]","pipe2.mediums[3].p","pipe2.mediums[4].T","pipe2.mediums[4].Xi[1]","pipe2.mediums[4].p","pipe2.mediums[5].T","pipe2.mediums[5].Xi[1]","pipe2.mediums[5].p","pipe3.mediums[1].T","pipe3.mediums[1].Xi[1]","pipe3.mediums[1].p","pipe3.mediums[2].T","pipe3.mediums[2].Xi[1]","pipe3.mediums[2].p","pipe3.mediums[3].T","pipe3.mediums[3].Xi[1]","pipe3.mediums[3].p","pipe3.mediums[4].T","pipe3.mediums[4].Xi[1]","pipe3.mediums[4].p","pipe3.mediums[5].T","pipe3.mediums[5].Xi[1]","pipe3.mediums[5].p","pipe4.mediums[1].T","pipe4.mediums[1].Xi[1]","pipe4.mediums[1].p","pipe4.mediums[2].T","pipe4.mediums[2].Xi[1]","pipe4.mediums[2].p","pipe4.mediums[3].T","pipe4.mediums[3].Xi[1]","pipe4.mediums[3].p","pipe4.mediums[4].T","pipe4.mediums[4].Xi[1]","pipe4.mediums[4].p","pipe4.mediums[5].T","pipe4.mediums[5].Xi[1]","pipe4.mediums[5].p"
8.672,317.870469226358,0.01,152602.052543034,314.835538780513,0.01,157662.492226363,311.920772528445,0.01,162592.242067216,309.229864486216,0.01,167400.692492444,306.828238753855,0.01,172094.958397888,329.454882898058,0.01,174420.161125974,319.075675166013,0.01,175659.983160206,308.562482048355,0.01,176483.580491837,299.43403064461,0.01,177299.862006438,294.74082298899,0.01,178515.190112181,293.116684695049,0.01,174834.313621216,292.820593660578,0.01,175659.038883444,292.643567988848,0.01,176479.9331123,292.546124160364,0.01,177296.843807778,292.497464133713,0.01,178109.695385581,292.567270253676,0.01,180794.394486794,292.7020221238,0.01,185238.575924435,292.842010066855,0.01,189575.569564725,292.977992016835,0.01,193811.684186432,293.108299383111,0.01,197952.620372356
8.674,317.854921079234,0.01,152602.104912589,314.821094281267,0.01,157662.631820167,311.907930424649,0.01,162592.447032154,309.218826607424,0.01,167400.93998508,306.818948765882,0.01,172095.22748597,329.439939984057,0.01,174420.432433087,319.061418774351,0.01,175660.265071485,308.551855606865,0.01,176483.86084884,299.428160117194,0.01,177300.130544231,294.739966183187,0.01,178515.436074838,293.115048107332,0.01,174834.5835925,292.819606007736,0.01,175659.304677467,292.643013185382,0.01,176480.193763317,292.545833997073,0.01,177297.098767157,292.497322980188,0.01,178109.944388655,292.567205425386,0.01,180794.613125515,292.702001109656,0.01,185238.742134999,292.842004804265,0.01,189575.68568142,292.977991631465,0.01,193811.752434168,293.108299700877,0.01,197952.642799189
8.676,317.839379024563,0.01,152602.157304288,314.806658262108,0.01,157662.771446124,311.895097536673,0.01,162592.652025339,309.207797378255,0.01,167401.187504143,306.80966615071,0.01,172095.496609584,329.424999692392,0.01,174420.703786901,319.047170817059,0.01,175660.547020189,308.541239361938,0.01,176484.141234528,299.42229738557,0.01,177300.399107405,294.73911088949,0.01,178515.682058747,293.11341504144,0.01,174834.853605395,292.818620700948,0.01,175659.570505719,292.642459815139,0.01,176480.454443352,292.545544641377,0.01,177297.353751819,292.497182250602,0.01,178110.193414168,292.567140808925,0.01,180794.831781832,292.701980178125,0.01,185238.908357914,292.841999574039,0.01,189575.801806277,292.977991258619,0.01,193811.820686518,293.108300021739,0.01,197952.665227507
8.678,317.823843074717,0.01,152602.209718028,314.792230726251,0.01,157662.911104038,311.882273861081,0.01,162592.857046563,309.196776791976,0.01,167401.435049452,306.800390901256,0.01,172095.765768577,329.410062034438,0.01,174420.975187267,319.03293129656,0.01,175660.829006188,308.53063330752,0.01,176484.421648791,299.41644244081,0.01,177300.667695874,294.738257105474,0.01,178515.928063858,293.111785491007,0.01,174835.123659768,292.817637735281,0.01,175659.836368097,292.641907874747,0.01,176480.715152321,292.545256091213,0.01,177297.608761696,292.497041943814,0.01,178110.442462065,292.567076403716,0.01,180795.05045572,292.701959328991,0.01,185239.074593188,292.841994376097,0.01,189575.917939318,292.977990898261,0.01,193811.888943501,293.108300345689,0.01,197952.687657317
8.68,317.808313242016,0.01,152602.262153705,314.777811676875,0.01,157663.050793711,311.86945939442,0.01,162593.062095617,309.185764841847,0.01,167401.682620823,306.791123010441,0.01,172096.034962792,329.395127021549,0.01,174421.246634033,319.018700215257,0.01,175661.111029346,308.52003743755,0.01,176484.702091518,299.410595273989,0.01,177300.936309549,294.737404828714,0.01,178516.174090118,293.110159449672,0.01,174835.393755485,292.816657105809,0.01,175660.102264492,292.64135736084,0.01,176480.97589014,292.544968344522,0.01,177297.86379672,292.496902058686,0.01,178110.69153229,292.567012209183,0.01,180795.269147156,292.70193856204,0.01,185239.24084083,292.841989210362,0.01,189576.034080561,292.977990550359,0.01,193811.957205135,293.108300672715,0.01,197952.710088627
8.682,317.792789538729,0.01,152602.314611217,314.763401117124,0.01,157663.190514948,311.856654133217,0.01,162593.26717229,309.17476152113,0.01,167401.930218072,306.781862471191,0.01,172096.304192073,329.380194665059,0.01,174421.518127047,319.004477575535,0.01,175661.393089529,308.509451745962,0.01,176484.982562595,299.404755876191,0.01,177301.204948338,294.736554056791,0.01,178516.420137475,293.108536911083,0.01,174835.66389241,292.815678807615,0.01,175660.368194797,292.640808270059,0.01,176481.236656722,292.544681399252,0.01,177298.118856822,292.496762594079,0.01,178110.940624786,292.566948224753,0.01,180795.487856113,292.701917877058,0.01,185239.407100845,292.841984076756,0.01,189576.150230028,292.977990214878,0.01,193812.025471437,293.108301002808,0.01,197952.732521444
8.684,317.777271977075,0.01,152602.367090458,314.748999050108,0.01,157663.330267549,311.843858073989,0.01,162593.472276373,309.163766823083,0.01,167402.177841015,306.77260927644,0.01,172096.573456261,329.365264976281,0.01,174421.789666152,318.990263379761,0.01,175661.6751866,308.498876226684,0.01,176485.263061908,299.398924238505,0.01,177301.47361215,294.735704787288,0.01,178516.666205872,293.106917868894,0.01,174835.934070403,292.814702835788,0.01,175660.634158901,292.640260599052,0.01,176481.49745198,292.544395253353,0.01,177298.37394193,292.496623548862,0.01,178111.189739492,292.566884449853,0.01,180795.706582564,292.701897273833,0.01,185239.573373239,292.841978975199,0.01,189576.266387736,292.977989891784,0.01,193812.093742426,293.108301335956,0.01,197952.754955774
8.686,317.761760569218,0.01,152602.419591326,314.7346054789,0.01,157663.470051318,311.831071213231,0.01,162593.677407653,309.152780740963,0.01,167402.425489464,306.763363419124,0.01,172096.842755194,329.350337966507,0.01,174422.061251193,318.976057630282,0.01,175661.957320418,308.488310873641,0.01,176485.54358934,299.393100352028,0.01,177301.742300891,294.734857017789,0.01,178516.912295254,293.105302316768,0.01,174836.204289327,292.813729185427,0.01,175660.900156694,292.639714344473,0.01,176481.758275824,292.544109904781,0.01,177298.629051971,292.496484921902,0.01,178111.438876349,292.566820883911,0.01,180795.92532648,292.701876752151,0.01,185239.739658016,292.841973905615,0.01,189576.382553705,292.977989581044,0.01,193812.16201812,293.10830167215,0.01,197952.777391626
8.688,317.746255327273,0.01,152602.472113717,314.720220406539,0.01,157663.609866057,311.818293547425,0.01,162593.882565918,309.141803268024,0.01,167402.673163231,306.754124892189,0.01,172097.112088712,329.335413647009,0.01,174422.332882012,318.961860329428,0.01,175662.239490844,308.477755680749,0.01,176485.824144773,299.387284207862,0.01,177302.011014465,294.734010745883,0.01,178517.158405562,293.103690248373,0.01,174836.474549039,292.81275785164,0.01,175661.166188062,292.639169502983,0.01,176482.019128164,292.543825351496,0.01,177298.884186872,292.496346712071,0.01,178111.688035293,292.566757526357,0.01,180796.144087833,292.701856311799,0.01,185239.905955181,292.841968867924,0.01,189576.498727953,292.977989282625,0.01,193812.230298536,293.108302011379,0.01,197952.799829005
8.69,317.730756263305,0.01,152602.524657527,314.705843836029,0.01,157663.749711566,311.805525073036,0.01,162594.087750956,309.13083439752,0.01,167402.920862129,306.744893688583,0.01,172097.381456652,329.320492029037,0.01,174422.604558448,318.947671479508,0.01,175662.521697737,308.467210641922,0.01,176486.104728088,299.381475797117,0.01,177302.279752777,294.733165969164,0.01,178517.404536737,293.102081657387,0.01,174836.744849396,292.81178882954,0.01,175661.43225289,292.63862607125,0.01,176482.280008906,292.543541591464,0.01,177299.139346555,292.496208918244,0.01,178111.937216262,292.566694376621,0.01,180796.362866591,292.701835952567,0.01,185240.072264738,292.84196386205,0.01,189576.614910498,292.977988996492,0.01,193812.298583691,293.108302353633,0.01,197952.822267918
8.692,317.715263389325,0.01,152602.577222652,314.691475770338,0.01,157663.889587646,311.792765786513,0.01,162594.292962552,309.119874122701,0.01,167403.168585967,306.735669801261,0.01,172097.650858847,329.305573123823,0.01,174422.876280343,318.933491082816,0.01,175662.803940951,308.456675751066,0.01,176486.385339163,299.375675110908,0.01,177302.548515727,294.732322685225,0.01,178517.650688717,293.100476537495,0.01,174837.015190255,292.810822114251,0.01,175661.698351062,292.638084045949,0.01,176482.540917957,292.543258622653,0.01,177299.394530945,292.496071539297,0.01,178112.18641919,292.566631434136,0.01,180796.581662723,292.70181567424,0.01,185240.238586688,292.841958887914,0.01,189576.731101358,292.977988722612,0.01,193812.366873602,293.108302698902,0.01,197952.844708373
8.694,317.699776717294,0.01,152602.629808989,314.677116212401,0.01,157664.029494099,311.780015684289,0.01,162594.498200492,309.108922436817,0.01,167403.416334553,306.726453223183,0.01,172097.920295133,329.290656942575,0.01,174423.148047532,318.919319141625,0.01,175663.086220343,308.446151002085,0.01,176486.665977877,299.369882140358,0.01,177302.817303216,294.731480891664,0.01,178517.896861441,293.098874882386,0.01,174837.28557147,292.809857700904,0.01,175661.964482461,292.637543423761,0.01,176482.801855221,292.542976443038,0.01,177299.649739962,292.495934574109,0.01,178112.435644011,292.566568698336,0.01,180796.800476194,292.701795476609,0.01,185240.404921034,292.841953945439,0.01,189576.84730055,292.977988460953,0.01,193812.435168287,293.108303047176,0.01,197952.867150376
8.696,317.684296259122,0.01,152602.682416432,314.662765165117,0.01,157664.169430724,311.767274762782,0.01,162594.703464561,309.097979333116,0.01,167403.664107697,306.717243947316,0.01,172098.189765342,329.275743496483,0.01,174423.419859851,318.90515565819,0.01,175663.368535765,308.435636388875,0.01,176486.946644104,299.364096876597,0.01,177303.086115143,294.730640586084,0.01,178518.143054846,293.097276685762,0.01,174837.555992894,292.808895584638,0.01,175662.230646966,292.637004201375,0.01,176483.062820601,292.542695050598,0.01,177299.904973525,292.495798021564,0.01,178112.684890656,292.566506168655,0.01,180797.019306972,292.701775359463,0.01,185240.571267776,292.841949034547,0.01,189576.963508091,292.97798821148,0.01,193812.503467762,293.108303398444,0.01,197952.889593934
8.698,317.668822026668,0.01,152602.735044877,314.648422631351,0.01,157664.309397321,311.754543018394,0.01,162594.908754542,309.087044804843,0.01,167403.911905204,306.708041966632,0.01,172098.459269304,329.260832796714,0.01,174423.691717136,318.891000634749,0.01,175663.65088707,308.425131905327,0.01,176487.227337719,299.35831931076,0.01,177303.354951406,294.729801766087,0.01,178518.389268865,293.095681941328,0.01,174837.826454377,292.8079357606,0.01,175662.496844458,292.636466375484,0.01,176483.323813998,292.542414443315,0.01,177300.160231554,292.495661880545,0.01,178112.934159057,292.566443844529,0.01,180797.23815502,292.70175532259,0.01,185240.737626915,292.841944155161,0.01,189577.079723996,292.977987974161,0.01,193812.571772045,293.108303752696,0.01,197952.912039053
8.7,317.65335403174,0.01,152602.787694221,314.634088613933,0.01,157664.44939369,311.741820447511,0.01,162595.114070219,309.076118845243,0.01,167404.159726879,306.698847274107,0.01,172098.72880685,329.245924854417,0.01,174423.96361922,318.876854073519,0.01,175663.933274108,308.41463754533,0.01,176487.508058595,299.35254943399,0.01,177303.623811899,294.728964429282,0.01,178518.635503433,293.094090642798,0.01,174838.09695577,292.806978223946,0.01,175662.763074814,292.63592994279,0.01,176483.584835312,292.542134619178,0.01,177300.415513964,292.49552614994,0.01,178113.183449142,292.566381725396,0.01,180797.457020302,292.701735365781,0.01,185240.903998451,292.841939307203,0.01,189577.195948284,292.977987748963,0.01,193812.64008115,293.108304109923,0.01,197952.934485741
8.702,317.637892286095,0.01,152602.840364359,314.61976311566,0.01,157664.589419629,311.729107046504,0.01,162595.319411375,309.065201447558,0.01,167404.407572528,306.689659862725,0.01,172098.998377808,329.231019680718,0.01,174424.235565933,318.862715976702,0.01,175664.215696728,308.404153302763,0.01,176487.788806604,299.346787237435,0.01,177303.892696518,294.728128573278,0.01,178518.881758482,293.092502783893,0.01,174838.36749692,292.806022969838,0.01,175663.029337911,292.635394900001,0.01,176483.845884441,292.541855576179,0.01,177300.670820672,292.495390828639,0.01,178113.432760839,292.566319810694,0.01,180797.67590278,292.701715488825,0.01,185241.070382383,292.841934490597,0.01,189577.312180968,292.977987535851,0.01,193812.708395096,293.108304470115,0.01,197952.956934004
8.704,317.622436801438,0.01,152602.893055187,314.605446139293,0.01,157664.729474938,311.716402811728,0.01,162595.524777791,309.054292605031,0.01,167404.655441954,306.680479725475,0.01,172099.267982005,329.216117286724,0.01,174424.507557107,318.84858634648,0.01,175664.498154778,308.393679171505,0.01,176488.069581615,299.341032712253,0.01,177304.161605156,294.727294195689,0.01,178519.128033944,293.090918358344,0.01,174838.638077675,292.80506999345,0.01,175663.295633623,292.634861243832,0.01,176484.106961283,292.541577312314,0.01,177300.92615159,292.495255915535,0.01,178113.682094076,292.566258099864,0.01,180797.894802416,292.701695691514,0.01,185241.236778709,292.841929705265,0.01,189577.428422064,292.977987334795,0.01,193812.776713898,293.108304833261,0.01,197952.979383848
8.706,317.606987589426,0.01,152602.945766599,314.59113768756,0.01,157664.869559415,311.703707739524,0.01,162595.730169248,309.043392310901,0.01,167404.903334959,306.671306855353,0.01,172099.537619266,329.201217683521,0.01,174424.77959257,318.834465185016,0.01,175664.780648103,308.383215145426,0.01,176488.350383498,299.335285849604,0.01,177304.430537705,294.726461294132,0.01,178519.374329747,293.089337359885,0.01,174838.908697881,292.804119289959,0.01,175663.561961823,292.634328971004,0.01,176484.368065734,292.541299825585,0.01,177301.181506633,292.495121409522,0.01,178113.931448776,292.566196592347,0.01,180798.113719169,292.701675973638,0.01,185241.403187427,292.84192495113,0.01,189577.544671589,292.97798714576,0.01,193812.845037573,293.108305199351,0.01,197953.001835281
8.708,317.591544661663,0.01,152602.998498491,314.576837763155,0.01,157665.009672858,311.691021826216,0.01,162595.935585526,309.032500558407,0.01,167405.151251345,306.662141245357,0.01,172099.807289416,329.186320882173,0.01,174425.051672149,318.820352494456,0.01,175665.063176548,308.372761218393,0.01,176488.631212119,299.329546640659,0.01,177304.699494055,294.725629866226,0.01,178519.620645821,293.087759782262,0.01,174839.17935738,292.803170854554,0.01,175663.828322383,292.633798078246,0.01,176484.629197687,292.541023113998,0.01,177301.43688571,292.494987309499,0.01,178114.180824865,292.566135287585,0.01,180798.332652999,292.70165633499,0.01,185241.569608535,292.841920228116,0.01,189577.660929555,292.977986968714,0.01,193812.913366136,293.108305568376,0.01,197953.024288308
8.71,317.576108029702,0.01,152603.051250759,314.562546368738,0.01,157665.149815064,311.678345068115,0.01,162596.141026406,309.021617340786,0.01,167405.399190911,306.652982888495,0.01,172100.076992278,329.171426893726,0.01,174425.323795671,318.806248276928,0.01,175665.345739957,308.362317384269,0.01,176488.912067345,299.323815076594,0.01,177304.968474095,294.724799909594,0.01,178519.866982093,293.086185619226,0.01,174839.450056016,292.802224682432,0.01,175664.094715175,292.633268562291,0.01,176484.890357035,292.540747175564,0.01,177301.692288733,292.494853614367,0.01,178114.430222265,292.566074185022,0.01,180798.551603864,292.70163677536,0.01,185241.736042028,292.841915536145,0.01,189577.777195979,292.977986803624,0.01,193812.981699603,293.108305940327,0.01,197953.046742936
8.712,317.560677705047,0.01,152603.104023298,314.548263506934,0.01,157665.289985831,311.665677461514,0.01,162596.346491665,309.010742651274,0.01,167405.647153457,306.643831777778,0.01,172100.346727673,329.156535729203,0.01,174425.595962961,318.792152534541,0.01,175665.628338171,308.35188363691,0.01,176489.19294904,299.31809114859,0.01,177305.237477714,294.723971421861,0.01,178520.113338488,293.084614864535,0.01,174839.720793631,292.801280768795,0.01,175664.361140067,292.632740419882,0.01,176485.15154367,292.540472008297,0.01,177301.947715609,292.494720323027,0.01,178114.679640897,292.566013284103,0.01,180798.770571721,292.701617294542,0.01,185241.902487903,292.841910875142,0.01,189577.893470875,292.977986650459,0.01,193813.050037991,293.108306315192,0.01,197953.069199173
8.714,317.545253699151,0.01,152603.156816003,314.533989180337,0.01,157665.430184956,311.653019002696,0.01,162596.551981084,308.999876483105,0.01,167405.895138781,306.634687906225,0.01,172100.616495422,329.141647399607,0.01,174425.868173841,318.778065269387,0.01,175665.910971031,308.341459970167,0.01,176489.473857067,299.312374847838,0.01,177305.506504796,294.723144400657,0.01,178520.359714933,293.083047511958,0.01,174839.991570063,292.800339108857,0.01,175664.627596928,292.632213647766,0.01,176485.412757482,292.540197610217,0.01,177302.203166247,292.494587434387,0.01,178114.929080682,292.565952584275,0.01,180798.989556527,292.701597892327,0.01,185242.068946155,292.84190624503,0.01,189578.009754255,292.977986509184,0.01,193813.118381315,293.108306692963,0.01,197953.091657023
8.716,317.529836023416,0.01,152603.209628768,314.519723391504,0.01,157665.570412236,311.640369687923,0.01,162596.757494438,308.989018829514,0.01,167406.14314668,306.625551266859,0.01,172100.886295344,329.126761915922,0.01,174426.140428134,318.763986483539,0.01,175666.193638376,308.33104637789,0.01,176489.754791287,299.306666165533,0.01,177305.775555229,294.722318843614,0.01,178520.60611135,293.081483555267,0.01,174840.262385153,292.799399697837,0.01,175664.894085622,292.631688242699,0.01,176485.67399836,292.539923979347,0.01,177302.458640551,292.494454947354,0.01,178115.178541539,292.565892084985,0.01,180799.208558236,292.70157856851,0.01,185242.235416779,292.841901645734,0.01,189578.126046135,292.977986379769,0.01,193813.186729591,293.108307073629,0.01,197953.114116495
8.718,317.514424689193,0.01,152603.262461489,314.505466142961,0.01,157665.710667467,311.627729513448,0.01,162596.963031505,308.978169683733,0.01,167406.39117695,306.61642185271,0.01,172101.156127257,329.11187928911,0.01,174426.41272566,318.749916179053,0.01,175666.476340045,308.320642853919,0.01,176490.035751563,299.300965092879,0.01,177306.044628895,294.721494748367,0.01,178520.852527662,293.079922988246,0.01,174840.533238736,292.798462530965,0.01,175665.160606017,292.631164201441,0.01,176485.93526619,292.539651113718,0.01,177302.714138427,292.494322860838,0.01,178115.428023384,292.565831785682,0.01,180799.427576802,292.701559322883,0.01,185242.401899769,292.841897077175,0.01,189578.242346528,292.977986262181,0.01,193813.255082834,293.108307457182,0.01,197953.136577593
8.72,317.499019707785,0.01,152603.315314061,314.491217437201,0.01,157665.850950444,311.615098475506,0.01,162597.168592061,308.967329038992,0.01,167406.639229386,306.607299656813,0.01,172101.425990977,329.096999530113,0.01,174426.68506624,318.735854357967,0.01,175666.759075873,308.310249392093,0.01,176490.316737752,299.295271621085,0.01,177306.313725678,294.720672112553,0.01,178521.09896379,293.078365804684,0.01,174840.804130649,292.797527603476,0.01,175665.427157976,292.63064152076,0.01,176486.196560861,292.53937901136,0.01,177302.969659778,292.494191173754,0.01,178115.677526136,292.565771685817,0.01,180799.64661218,292.701540155241,0.01,185242.56839512,292.84189253928,0.01,189578.358655447,292.977986156388,0.01,193813.323441061,293.108307843612,0.01,197953.159040326
8.722,317.483621090442,0.01,152603.368186379,314.47697727668,0.01,157665.991260964,311.602476570319,0.01,162597.374175882,308.956496888524,0.01,167406.887303782,306.59818467221,0.01,172101.695886321,329.082122649852,0.01,174426.95744969,318.721801022299,0.01,175667.041845695,308.299865986244,0.01,176490.597749712,299.289585741368,0.01,177306.582845458,294.719850933814,0.01,178521.345419656,293.076811998377,0.01,174841.075060727,292.796594910615,0.01,175665.69374136,292.630120197431,0.01,176486.457882255,292.539107670313,0.01,177303.225204507,292.494059885018,0.01,178115.927049709,292.565711784841,0.01,180799.865664321,292.701521065378,0.01,185242.734902824,292.841888031972,0.01,189578.474972906,292.977986062357,0.01,193813.391804286,293.108308232908,0.01,197953.181504699
8.724,317.468228848366,0.01,152603.421078337,314.462745663825,0.01,157666.131598823,311.589863794092,0.01,162597.579782743,308.945673225557,0.01,167407.135399932,306.589076891949,0.01,172101.965813101,329.067248659227,0.01,174427.229875829,318.707756174053,0.01,175667.324649347,308.289492630202,0.01,176490.878787302,299.28390744495,0.01,177306.851988117,294.719031209795,0.01,178521.591895177,293.075261563132,0.01,174841.346028803,292.795664447636,0.01,175665.960356033,292.629600228236,0.01,176486.719230258,292.538837088617,0.01,177303.480772515,292.493928993548,0.01,178116.176594017,292.565652082206,0.01,180800.084733177,292.701502053088,0.01,185242.901422874,292.841883555176,0.01,189578.591298916,292.977985980058,0.01,193813.460172526,293.108308625063,0.01,197953.203970718
8.726,317.452842992707,0.01,152603.47398983,314.448522601029,0.01,157666.271963814,311.577260143021,0.01,162597.785412418,308.934858043319,0.01,167407.383517628,306.579976309081,0.01,172102.235771132,329.052377569119,0.01,174427.502344472,318.693719815211,0.01,175667.60748666,308.279129317789,0.01,176491.159850375,299.278236723063,0.01,177307.121153534,294.718212938143,0.01,178521.838390272,293.07371449276,0.01,174841.617034709,292.794736209799,0.01,175666.227001852,292.629081609961,0.01,176486.980604752,292.53856726432,0.01,177303.736363701,292.493798498265,0.01,178116.426158975,292.565592577367,0.01,180800.303818698,292.701483118169,0.01,185243.067955263,292.841879108815,0.01,189578.707633492,292.977985909458,0.01,193813.528545795,293.108309020065,0.01,197953.226438391
8.728,317.437463534565,0.01,152603.526920753,314.43430809065,0.01,157666.412355733,311.564665613281,0.01,162597.99106468,308.924051335038,0.01,167407.63165666,306.570882916668,0.01,172102.505760225,329.037509390387,0.01,174427.774855433,318.67969194774,0.01,175667.890357467,308.268776042826,0.01,176491.440938786,299.272573566942,0.01,177307.390341585,294.717396116509,0.01,178522.084904857,293.072170781083,0.01,174841.888078276,292.793810192373,0.01,175666.493678679,292.628564339402,0.01,176487.242005617,292.538298195473,0.01,177303.991977964,292.493668398094,0.01,178116.675744492,292.56553326978,0.01,180800.522920834,292.701464260414,0.01,185243.234499982,292.841874692816,0.01,189578.823976646,292.977985850526,0.01,193813.596924109,293.108309417907,0.01,197953.248907724
8.73,317.422090484993,0.01,152603.579870999,314.420102135015,0.01,157666.552774374,311.552080201039,0.01,162598.196739303,308.913253093941,0.01,167407.87981682,306.561796707773,0.01,172102.775780191,329.022644133871,0.01,174428.047408525,318.665672573588,0.01,175668.173261596,308.258432799127,0.01,176491.722052389,299.266917967832,0.01,177307.659552149,294.716580742546,0.01,178522.33143885,293.070630421927,0.01,174842.159159334,292.792886390636,0.01,175666.760386369,292.62804841336,0.01,176487.503432733,292.53802988013,0.01,177304.247615202,292.49353869196,0.01,178116.925350482,292.5654741589,0.01,180800.742039534,292.70144547962,0.01,185243.401057024,292.841870307103,0.01,189578.94032839,292.97798580323,0.01,193813.665307484,293.108309818578,0.01,197953.271378723
8.732,317.406723854989,0.01,152603.632840465,314.405904736418,0.01,157666.693219532,311.539503902444,0.01,162598.402436059,308.902463313254,0.01,167408.127997895,306.552717675469,0.01,172103.045830839,329.007781810389,0.01,174428.320003562,318.651661694687,0.01,175668.456198878,308.248099580501,0.01,176492.003191036,299.261269916984,0.01,177307.928785101,294.715766813912,0.01,178522.577992164,293.06909340913,0.01,174842.430277711,292.791964799874,0.01,175667.027124779,292.627533828642,0.01,176487.764885981,292.537762316352,0.01,177304.503275311,292.493409378792,0.01,178117.174976853,292.565415244186,0.01,180800.961174747,292.701426775584,0.01,185243.567626378,292.841865951601,0.01,189579.056688736,292.977985767538,0.01,193813.733695935,293.108310222069,0.01,197953.293851395
8.734,317.391363655505,0.01,152603.685829044,314.39171589712,0.01,157666.833690999,311.526936713634,0.01,162598.608154719,308.891681986203,0.01,167408.376199676,306.543645812832,0.01,172103.315911978,328.99292243074,0.01,174428.592640352,318.637659312949,0.01,175668.739169141,308.237776380755,0.01,176492.284354576,299.255629405653,0.01,177308.198040315,294.714954328265,0.01,178522.824564714,293.067559736534,0.01,174842.701433235,292.791045415379,0.01,175667.293893765,292.627020582062,0.01,176488.026365236,292.537495502203,0.01,177304.758958186,292.493280457523,0.01,178117.424623514,292.565356525097,0.01,180801.180326419,292.701408148103,0.01,185243.734208037,292.841861626235,0.01,189579.173057697,292.977985743421,0.01,193813.802089478,293.108310628372,0.01,197953.316325746
8.736,317.376009897442,0.01,152603.73883663,314.37753561935,0.01,157666.974188571,311.514378630729,0.01,162598.813895056,308.880909106011,0.01,167408.624421949,306.534581112946,0.01,172103.586023414,328.978066005702,0.01,174428.865318707,318.623665430269,0.01,175669.022172211,308.22746319369,0.01,176492.56554286,299.249996425106,0.01,177308.467317665,294.71414328327,0.01,178523.071156412,293.066029397991,0.01,174842.972625732,292.790128232453,0.01,175667.56069318,292.626508670441,0.01,176488.287870376,292.537229435752,0.01,177305.014663723,292.493151927085,0.01,178117.674290374,292.565298001094,0.01,180801.399494497,292.701389596974,0.01,185243.900801989,292.841857330931,0.01,189579.289435285,292.977985730846,0.01,193813.870488128,293.108311037477,0.01,197953.338801783
8.738,317.360662591651,0.01,152603.791863118,314.363363905304,0.01,157667.114712039,311.50182964984,0.01,162599.019656839,308.870144665904,0.01,167408.872664501,306.5255235689,0.01,172103.856164955,328.96321254603,0.01,174429.138038435,318.609680048526,0.01,175669.305207913,308.217160013103,0.01,176492.846755736,299.244370966613,0.01,177308.736617023,294.713333676593,0.01,178523.317767171,293.06450238736,0.01,174843.243855026,292.789213246408,0.01,175667.827522878,292.625998090607,0.01,176488.549401277,292.536964115072,0.01,177305.270391812,292.493023786416,0.01,178117.923977338,292.565239671638,0.01,180801.618678926,292.701371121996,0.01,185244.067408225,292.841853065614,0.01,189579.405821512,292.977985729783,0.01,193813.9388919,293.108311449375,0.01,197953.361279512
8.74,317.345321748932,0.01,152603.844908402,314.349200757145,0.01,157667.255261197,311.489289767062,0.01,162599.225439838,308.859388659105,0.01,167409.120927117,306.51647317379,0.01,172104.126336405,328.948362062464,0.01,174429.410799343,318.59570316958,0.01,175669.588276073,308.206866832786,0.01,176493.127993052,299.238753021452,0.01,177309.00593826,294.712525505902,0.01,178523.5643969,293.062978698509,0.01,174843.515120943,292.788300452559,0.01,175668.09438271,292.625488839394,0.01,176488.810957812,292.53669953824,0.01,177305.526142348,292.492896034455,0.01,178118.173684313,292.565181536191,0.01,180801.837879652,292.701352722967,0.01,185244.234026734,292.841848830211,0.01,189579.52221639,292.9779857402,0.01,193814.00730081,293.108311864057,0.01,197953.383758941
8.742,317.329987380039,0.01,152603.897972376,314.335046177005,0.01,157667.395835838,311.476758978476,0.01,162599.431243823,308.848641078836,0.01,167409.369209582,306.507429920718,0.01,172104.396537567,328.933514565718,0.01,174429.683601237,318.581734795273,0.01,175669.871376513,308.196583646527,0.01,176493.409254654,299.233142580908,0.01,177309.275281248,294.711718768871,0.01,178523.811045511,293.061458325312,0.01,174843.786423303,292.787389846235,0.01,175668.361272526,292.624980913643,0.01,176489.072539855,292.53643570334,0.01,177305.781915221,292.492768670144,0.01,178118.423411203,292.56512359422,0.01,180802.057096619,292.701334399685,0.01,185244.400657506,292.841844624647,0.01,189579.63861993,292.977985762068,0.01,193814.075714873,293.108312281514,0.01,197953.406240075
