"time","freeMotion.r_rel_a[1]","freeMotion.r_rel_a[2]","freeMotion.r_rel_a[3]","freeMotion.v_rel_a[1]","freeMotion.v_rel_a[2]","freeMotion.v_rel_a[3]","referenceSystem.pointMass1.w_a[1]","referenceSystem.pointMass1.w_a[2]","referenceSystem.pointMass1.w_a[3]","referenceSystem.pointMass3.v_0[1]","referenceSystem.pointMass6.frame_a.r_0[1]","referenceSystem.pointMass6.frame_a.r_0[2]","referenceSystem.pointMass6.frame_a.r_0[3]","referenceSystem.pointMass6.v_0[2]","referenceSystem.pointMass6.v_0[3]"
1.527,0.638819168081833,1.36294640683845e-13,-0.57092405610807,-0.105711071228693,-3.38408927055845e-14,-0.142244208930298,1.03923044757178e-15,2.77316017562901,-6.38953213907086e-15,-0.105710005961256,-0.329941413042832,2.38553888277444e-15,-0.818917137633242,8.49782684784068e-15,2.5442850368246
1.5276,0.638755313551974,1.3627428521404e-13,-0.571009440161784,-0.107136500701786,-3.40122434987217e-14,-0.142367719697603,1.0382323593319e-15,2.77182103040369,-6.38094510365603e-15,-0.107135433183493,-0.330416460796167,2.3906359840696e-15,-0.817390651580645,8.49410433899217e-15,2.54400397807143
1.5282,0.638690605320405,1.36253827219038e-13,-0.571094895674813,-0.108556746589718,-3.4182824335229e-14,-0.142482385121126,1.03722353373152e-15,2.77049462912912,-6.3723759959041e-15,-0.108555676825297,-0.330889484603363,2.39573050174014e-15,-0.815864330533807,8.49033006316757e-15,2.54373504715305
1.5288,0.638625046493886,1.3623326717513e-13,-0.571180417359495,-0.10997182041271,-3.43526485730933e-14,-0.142588263793118,1.0362017081438e-15,2.76918090541659,-6.36384956543346e-15,-0.109970748406888,-0.3313604859482,2.4008223797877e-15,-0.81433816724373,8.48648350935178e-15,2.54347816085858
1.5294,0.638558640172314,1.36212605560077e-13,-0.571265999963071,-0.111381733536734,-3.45217308640698e-14,-0.142685413529152,1.03516404021257e-15,2.76787979374492,-6.3554000227827e-15,-0.111380659294235,-0.331829466271413,2.40591156796127e-15,-0.812812154510985,8.48253664919436e-15,2.54323323710668
1.53,0.638491389448814,1.36191842854153e-13,-0.571351638267162,-0.112786497173146,-3.46900873551561e-14,-0.142773891381592,1.03410705994536e-15,2.76659122944801,-6.34707190834698e-15,-0.112785420698673,-0.332296426971073,2.41099802249527e-15,-0.811286285184936,8.47845319638861e-15,2.54300019492571
1.5306,0.638423297409829,1.36170979541201e-13,-0.571437327087235,-0.114186122378302,-3.48577358900662e-14,-0.142853753653073,1.03302662180631e-15,2.7653151487025,-6.3389209613145e-15,-0.114185043676532,-0.332761369402971,2.4160817068477e-15,-0.809760552162979,8.47418787046553e-15,2.54277895443394
1.5312,0.638354367135211,1.36150016109674e-13,-0.571523061272076,-0.11558062005318,-3.50246962107037e-14,-0.142925055909963,1.03191785680912e-15,2.7640514885153,-6.33101498860288e-15,-0.115579539128754,-0.333224294880997,2.42116259243822e-15,-0.808234948389771,8.46968566564184e-15,2.54256943681949
1.5318,0.638284601698314,1.3612895305369e-13,-0.571608835703256,-0.116970000943012,-3.51909901586365e-14,-0.142987852995845,1.03077512460998e-15,2.76280018671119,-6.32343473379558e-15,-0.116968917800522,-0.333685204677529,2.42624065938628e-15,-0.80670946685646,8.46488112404148e-15,2.54237156432031
1.5324,0.638214004166083,1.36107790874077e-13,-0.571694645294606,-0.118354275636898,-3.53566418765703e-14,-0.143042199044982,1.02959196560056e-15,2.76156118192048,-6.3162747460783e-15,-0.118353190280876,-0.334144100023811,2.43131589724924e-15,-0.805184100599918,8.4596976136132e-15,2.54218526020401
1.533,0.638142577599145,1.3608653007942e-13,-0.571780484991683,-0.119733454567435,-3.55216780098223e-14,-0.143088147495792,1.0283610530009e-15,2.76033441356653,-6.30964424917543e-15,-0.119732367002344,-0.334600982110337,2.43638830576048e-15,-0.803658842701971,8.45404661064854e-15,2.54201044874758
1.5336,0.638070325051902,1.36065171187117e-13,-0.571866349771243,-0.121107548010336,-3.5686127907795e-14,-0.14312575110432,1.02707414495238e-15,2.75911982185337,-6.30366801028644e-15,-0.121106458240555,-0.335055852087236,2.44145789556752e-15,-0.802133686288635,8.44782698677841e-15,2.54184705521706
1.5342,0.637997249572174,1.36043713721584e-13,-0.571952234642027,-0.12247656601387,-3.58496451208891e-14,-0.143155062092805,1.02581440459209e-15,2.75791734768637,-6.29715532952308e-15,-0.122475474044561,-0.335508711065069,2.44652439857795e-15,-0.800608624533229,8.44218086721606e-15,2.54169500564469
1.5348,0.637923354202178,1.36022158210972e-13,-0.57203813464161,-0.123840518538159,-3.6012261232532e-14,-0.143176131894311,1.02457253779495e-15,2.75672693279302,-6.29025137886505e-15,-0.123839424374385,-0.335959560114384,2.45158784658447e-15,-0.799083650647875,8.43698631311454e-15,2.54155422721107
1.5354,0.637848641978287,1.36000505440714e-13,-0.572124044836854,-0.125199415402479,-3.61741037783069e-14,-0.143189011266896,1.02331559537582e-15,2.75554851966066,-6.28344530230969e-15,-0.125198319048976,-0.336408400266409,2.45664835554778e-15,-0.797558757885627,8.43180019309763e-15,2.54142464807371
1.536,0.637773115930835,1.35978755811573e-13,-0.572209960324221,-0.126553266239889,-3.63351536302426e-14,-0.143193750393705,1.02204614953679e-15,2.7543820514811,-6.27671711244404e-15,-0.126552167701401,-0.336855232513704,2.4617059401415e-15,-0.796033939542191,8.42666176916966e-15,2.54130619721659
1.5366,0.637696779084374,1.35956909719516e-13,-0.572295876228745,-0.127902080523364,-3.64953882543928e-14,-0.143190398845412,1.0207673538436e-15,2.75322747216357,-6.27004167847086e-15,-0.127900979804644,-0.337300057810382,2.46676062418628e-15,-0.794509188953692,8.42161639836739e-15,2.54119880450574
1.5372,0.637619634457769,1.35934967555803e-13,-0.572381787703509,-0.129245867565347,-3.66547815487788e-14,-0.143179005593815,1.01948298398567e-15,2.75208472632221,-6.26338831662988e-15,-0.129244764671161,-0.337742877072497,2.47181244110915e-15,-0.792984499495909,8.41671586260097e-15,2.54110240066817
1.5378,0.637541685064287,1.35912929707064e-13,-0.572467689929108,-0.13058463651731,-3.68133036813326e-14,-0.143159619025448,1.01819747853609e-15,2.75095375926358,-6.25672038061927e-15,-0.130583531452442,-0.338183691178425,2.47686143440291e-15,-0.791459864583511,8.41201869251692e-15,2.54101691727069
1.5384,0.637462933911685,1.35890796555396e-13,-0.572553578113126,-0.131918396369309,-3.69709209278398e-14,-0.143132286955173,1.01691597971164e-15,2.74983451697423,-6.24999485201692e-15,-0.131917289138561,-0.338622500969248,2.48190765808544e-15,-0.789935277669287,8.40759048535358e-15,2.54094228669864
1.539,0.637383384002304,1.35868568478438e-13,-0.572639447489607,-0.133247155949539,-3.71275955098819e-14,-0.143097056639789,1.01564437413283e-15,2.74872694610823,-6.24316193070189e-15,-0.133246046557739,-0.339059307249136,2.48695117715909e-15,-0.788410732243388,8.40350421653028e-15,2.54087844213452
1.5396,0.637303038333157,1.35846245849466e-13,-0.572725293318525,-0.134570923923888,-3.728328543278e-14,-0.14305397479163,1.01438933358389e-15,2.74763099397467,-6.23616462527571e-15,-0.134569812375892,-0.339494110785732,2.49199206807004e-15,-0.786886221832561,8.39984054541549e-15,2.5408253175366
1.5402,0.637221899896021,1.35823829037474e-13,-0.572811110885254,-0.135889708795498,-3.74379443235369e-14,-0.143003087592168,1.0131583557728e-15,2.74654660852521,-6.22893834348379e-15,-0.135888595096197,-0.339926912310534,2.49703041916762e-15,-0.785361739999379,8.39668811497656e-15,2.54078284761737
1.5408,0.637139971683952,1.35801319932986e-13,-0.572896895723934,-0.137203519717503,-3.75921957816461e-14,-0.142944433565849,1.01185121626227e-15,2.74547374435036,-6.22222215380456e-15,-0.137202403871456,-0.340357712310512,2.50206613622324e-15,-0.783837280654711,8.39293933564556e-15,2.54075098068129
1.5414,0.637057256676402,1.35778718392382e-13,-0.572982643095152,-0.138512364597422,-3.77457612384862e-14,-0.142878060233198,1.01051307973221e-15,2.74441234866337,-6.21566674454837e-15,-0.138511246609357,-0.340786511515031,2.50709939720609e-15,-0.782312837326965,8.38910676263724e-15,2.54072964864247
1.542,0.636973757849445,1.3575602464446e-13,-0.573068348338555,-0.139816251379335,-3.78985236846586e-14,-0.142804012863077,1.00916326675891e-15,2.7433623707652,-6.20911423944818e-15,-0.139815131254061,-0.341213310566952,2.51213034526863e-15,-0.780788403655365,8.38541180808912e-15,2.54071878727428
1.5426,0.636889478175516,1.35733239207631e-13,-0.573154006860153,-0.141115187999247,-3.80504908591323e-14,-0.142722334874216,1.00780119461095e-15,2.74232376170556,-6.20255368696091e-15,-0.141114065741596,-0.341638110034359,2.51715909979774e-15,-0.779263973372174,8.38185405079598e-15,2.54071833549222
1.5432,0.636804420622339,1.35710362613347e-13,-0.573239614091192,-0.142409182237203,-3.82016727811711e-14,-0.142633069143435,1.00642610787373e-15,2.74129647318091,-6.19597347445032e-15,-0.142408057852026,-0.342060910448796,2.52218579222172e-15,-0.77773954024513,8.37843070129162e-15,2.5407282330011
1.5438,0.636718588153017,1.35687395406946e-13,-0.57332516548774,-0.143698241717237,-3.83520819221358e-14,-0.142536258015709,1.00503706546214e-15,2.74028045752498,-6.18936132035547e-15,-0.143697115209412,-0.342481712305547,2.52721056637309e-15,-0.776215098076833,8.37513645675146e-15,2.54074842027951
1.5444,0.63663198372613,1.3566433814849e-13,-0.573410656530267,-0.144982373907338,-3.85017333772853e-14,-0.142431943314239,1.00363292763307e-15,2.73927566769923,-6.1827042663592e-15,-0.144981245281772,-0.342900516063917,2.53223357885151e-15,-0.774690640704143,8.37196335939787e-15,2.54077883856431
1.545,0.636544610295827,1.35641191413608e-13,-0.573496082723228,-0.146261586119404,-3.86506450375788e-14,-0.142320166350516,1.002212342998e-15,2.73828205728342,-6.17598866955671e-15,-0.146260455381035,-0.343317322147511,2.53725499938661e-15,-0.773166161997561,8.36890065798935e-15,2.54081942983502
1.5456,0.63645647081192,1.35617955794339e-13,-0.573581439594643,-0.1475358855092,-3.87988377614772e-14,-0.142200967934394,1.00077373553558e-15,2.73729958046604,-6.169200194624e-15,-0.147534752663006,-0.343732130944513,2.54227501120088e-15,-0.77164165586063,8.36593467266426e-15,2.54087013679815
1.5462,0.636367568219975,1.35594631899967e-13,-0.573666722695683,-0.148805279076319,-3.89463355467448e-14,-0.142074388384152,9.99315291604178e-16,2.73632819203487,-6.16232380598637e-15,-0.148804144127319,-0.34414494280797,2.54729381137255e-15,-0.770117116229316,8.3630486629401e-15,2.54093090287144
1.5468,0.636277905461411,1.35571220357869e-13,-0.57375192760025,-0.150069773664139,-3.90931657022517e-14,-0.141940467536568,9.9783494695448e-16,2.73536784736747,-6.15534375998699e-15,-0.1500686366174,-0.344555758056066,2.55231161119843e-15,-0.768592537071402,8.36022269900613e-15,2.54100167216806
1.5474,0.636187485473333,1.35547718915264e-13,-0.573837050056687,-0.151329376188152,-3.92390742521398e-14,-0.141799240134967,9.96374613879092e-16,2.73441850657396,-6.14851799991389e-15,-0.151328237048358,-0.344964576826573,2.55732603725757e-15,-0.767067912600923,8.35763556790296e-15,2.54108239807662
1.548,0.636096311189283,1.35524129857851e-13,-0.573922085598116,-0.152584093051598,-3.93842547327669e-14,-0.141650747665483,9.94906972509726e-16,2.73348012386322,-6.14167604302257e-15,-0.152582951823734,-0.34537139945027,2.56233878251156e-15,-0.765543236727332,8.35514537062183e-15,2.5411730212564
1.5486,0.636004385538784,1.35500453760123e-13,-0.574007029870015,-0.153833930637802,-3.95287343959935e-14,-0.141495028401907,9.93430841040274e-16,2.73255265648584,-6.13481059441645e-15,-0.153832787326897,-0.345776226136797,2.56735000249161e-15,-0.76401850351853,8.35272834541482e-15,2.54127348814698
1.5492,0.63591171144757,1.35476691086734e-13,-0.57409187854581,-0.155078895184046,-3.96725315957448e-14,-0.14133211996748,9.91946738606478e-16,2.73163606243227,-6.12792604664937e-15,-0.155077749795161,-0.346179057055453,2.57235975068476e-15,-0.762493707081531,8.3503659318899e-15,2.5413837462093
1.5498,0.635818291837692,1.35452842301472e-13,-0.574176627320785,-0.156318992773016,-3.98156665808745e-14,-0.141162059517351,9.90455222261148e-16,2.73073030026842,-6.12102823741018e-15,-0.156317845311247,-0.34657989234091,2.57736807584356e-15,-0.760968841553844,8.34803704971972e-15,2.54150374358913
1.5504,0.635724129627613,1.35428907867141e-13,-0.574261271911715,-0.157554229332833,-3.99581615729459e-14,-0.14098488374712,9.88956888593371e-16,2.72983532912754,-6.11412453229012e-15,-0.157553079803312,-0.346978732093447,2.58237502149076e-15,-0.759443901102919,8.34571801674604e-15,2.5416334291038
1.551,0.635629227732299,1.35404888245448e-13,-0.574345808056498,-0.158784610637087,-4.01000408440121e-14,-0.140800628901377,9.87452375347744e-16,2.72895110870211,-6.10722390755022e-15,-0.158783459044987,-0.347375576379181,2.58738062542398e-15,-0.757918879925619,8.34338246871603e-15,2.5417727522288
1.5516,0.635533589063316,1.35380783896883e-13,-0.574430231513785,-0.160010142304872,-4.0241330794397e-14,-0.140609330782247,9.85942363043592e-16,2.7280775992357,-6.10033703288867e-15,-0.160008988655408,-0.3477704252303,2.59238491922034e-15,-0.75639377224768,8.34100128014424e-15,2.54192166308446
1.5522,0.635437216528919,1.35356595280605e-13,-0.574514538062617,-0.161230829800818,-4.03820600304759e-14,-0.140411024757927,9.8442757659419e-16,2.72721476151486,-6.09347635420822e-15,-0.161229674099251,-0.348163278645294,2.59738792774117e-15,-0.754868572323166,8.33854248665104e-15,2.54208011242243
1.5528,0.635340113034149,1.35332322854325e-13,-0.574598723502055,-0.162446678435128,-4.05222594424566e-14,-0.140205745771235,9.82908786925988e-16,2.72636255686097,-6.08665617638353e-15,-0.162445520686767,-0.348554136589186,2.60238966863662e-15,-0.753343274433938,8.33597120867804e-15,2.54224805161219
1.5534,0.635242281480743,1.35307966982251e-13,-0.574682783662307,-0.163657693364306,-4.06619241227894e-14,-0.13999352800661,9.81384727118598e-16,2.72552094744316,-6.07987171843684e-15,-0.163656533574461,-0.348942998982232,2.60739014133056e-15,-0.751817872905354,8.33329228592e-15,2.54242543327777
1.554,0.635143724765559,1.35283527109698e-13,-0.574766714507535,-0.164863879597495,-4.08006709218118e-14,-0.139774401833004,9.7983337456404e-16,2.72468989915156,-6.07291045064148e-15,-0.164862717770953,-0.34932986559661,2.61238923209813e-15,-0.750292362251529,8.33093247140999e-15,2.54261221712332
1.5546,0.635044445785871,1.35259004341359e-13,-0.574850511813139,-0.166065241976837,-4.09388086639589e-14,-0.139548403390414,9.78270437604525e-16,2.72386937258683,-6.06594187344855e-15,-0.166064078118818,-0.349714736380139,2.6173870085879e-15,-0.748766736719282,8.32854311072441e-15,2.54280835168187
1.5552,0.634944447434631,1.35234399045258e-13,-0.574934171464928,-0.167261785195787,-4.10763438121885e-14,-0.13931556569819,9.76695010646649e-16,2.72305933141739,-6.05896963214086e-15,-0.167260619311525,-0.350097611155917,2.62238344518511e-15,-0.74724099071088,8.32611401084887e-15,2.5430137912458
1.5558,0.63484373260203,1.35209711579322e-13,-0.575017689367903,-0.168453513793598,-4.12132821548168e-14,-0.139075921363047,9.75106059266017e-16,2.72225973983401,-6.05199780024916e-15,-0.168452345888343,-0.350478489713721,2.62737850566432e-15,-0.745715118655116,8.3236351440897e-15,2.54322849071456
1.5564,0.634742304175586,1.35184942290936e-13,-0.575101061445929,-0.169640432155364,-4.13496287441759e-14,-0.138829502586366,9.73502414223095e-16,2.72147056254291,-6.04503088565583e-15,-0.169639262234376,-0.350857371810201,2.63237214265581e-15,-0.744189115006827,8.32109670112005e-15,2.54345240558319
1.557,0.634640165040246,1.35160091516488e-13,-0.575184283641412,-0.17082254451205,-4.14853878352701e-14,-0.138576341171488,9.7188276547906e-16,2.72069176475877,-6.03807383669848e-15,-0.170821372580603,-0.351234257169068,2.63736429711183e-15,-0.742662974246418,8.31848914361632e-15,2.54368549193095
1.5576,0.634537318078468,1.35135159580923e-13,-0.575267351914968,-0.171999854940532,-4.16205628244327e-14,-0.138316468531009,9.70245656211651e-16,2.71992331219779,-6.03113204827368e-15,-0.17199868100391,-0.351609145481281,2.64235489777292e-15,-0.741136690879381,8.31580325684462e-15,2.5439277064097
1.5582,0.634433766170321,1.35110146797282e-13,-0.575350262245106,-0.173172367363633,-4.17551561879836e-14,-0.13804991569408,9.68589476831018e-16,2.71916517107073,-6.02421136794057e-15,-0.173171191427131,-0.351982036405241,2.64734386063425e-15,-0.739610259435816,8.31303020193976e-15,2.54417900623245
1.5588,0.634329512193578,1.35085053466263e-13,-0.575433010627894,-0.174340085550161,-4.18891694208855e-14,-0.137776713313703,9.66912458995574e-16,2.71841730807596,-6.01731810202455e-15,-0.174338907619081,-0.352352929566979,2.65233108841192e-15,-0.738083674469949,8.31016156793404e-15,2.54443934916164
1.5594,0.634224559023806,1.35059879875759e-13,-0.575515593076639,-0.175503013114939,-4.20226029754009e-14,-0.137496891674027,9.65212669627848e-16,2.7176796903925,-6.01045902172093e-15,-0.175501833194591,-0.352721824560345,2.65731647000925e-15,-0.736556930559661,8.30718942369094e-15,2.54470869349755
1.56,0.634118909534118,1.35034626554506e-13,-0.575598005647184,-0.176661153491903,-4.21554512376601e-14,-0.137210479966501,9.63491478838425e-16,2.71695228638479,-6.00363942835374e-15,-0.176659971587548,-0.353088720920576,2.66230011061493e-15,-0.73503002234234,8.30411765046992e-15,2.54498699948557
1.5606,0.634012566594793,1.35009294623978e-13,-0.575680244473129,-0.177814509896764,-4.22876955853854e-14,-0.136917505283297,9.61758371212432e-16,2.71623506658264,-5.99686046810857e-15,-0.177813326013496,-0.353453618087565,2.6672826509866e-15,-0.733502944564812,8.30097673550481e-15,2.54527423127425
1.5612,0.633905533076163,1.34983883721737e-13,-0.575762305556087,-0.178963085547234,-4.24193448719978e-14,-0.136617998598803,9.60002554369286e-16,2.71552799785886,-5.99013499686501e-15,-0.178961899690269,-0.353816515623595,2.67226338241446e-15,-0.731975691785882,8.29773227048741e-15,2.54557034530731
1.5618,0.633797811845781,1.34958394172569e-13,-0.575844184984397,-0.180106883432756,-4.25503929570591e-14,-0.136311988528255,9.58222642537359e-16,2.71483104950494,-5.98347099897972e-15,-0.180105695607295,-0.354177412985989,2.67724221726933e-15,-0.730448258686477,8.29438187795649e-15,2.54587530243811
1.5624,0.633689405769448,1.34932826295231e-13,-0.575925878862915,-0.181245906388021,-4.26808321744071e-14,-0.135999503328538,9.56417178720239e-16,2.71414419128352,-5.97687688523717e-15,-0.181244716599241,-0.354536309599893,2.6822190596354e-15,-0.728920639970064,8.29092409425688e-15,2.54618906404973
1.563,0.633580317711309,1.34907180402376e-13,-0.576007383312729,-0.182380157092958,-4.28106532634525e-14,-0.135680570904403,9.54584633864888e-16,2.71346739342251,-5.97036149607477e-15,-0.18237896534601,-0.354893204858427,2.68719380511866e-15,-0.727392830362228,8.28735841136538e-15,2.54651159204513
1.5636,0.633470550533937,1.34881456800479e-13,-0.57608869447087,-0.183509638072731,-4.29398453004767e-14,-0.13535521881468,9.5272340602981e-16,2.71280062660918,-5.96393410480796e-15,-0.183508444372737,-0.355248098122834,2.69216634065522e-15,-0.725864824610249,8.28368531748348e-15,2.54684284883739
1.5642,0.633360107098436,1.34855655789766e-13,-0.576169808490028,-0.18463435169774,-4.3068395629929e-14,-0.135023474278484,9.50831819553216e-16,2.71214386198429,-5.95760442085533e-15,-0.184633156049786,-0.355600988722629,2.69713654431971e-15,-0.724336617482671,8.27990633624852e-15,2.54718279733973
1.5648,0.633248990264525,1.34829777664134e-13,-0.576250721538258,-0.185754300183611,-4.31962897957239e-14,-0.134685364181435,9.48908124221189e-16,2.71149707113617,-5.95138259296368e-15,-0.185753102592748,-0.355951875955751,2.70210428513366e-15,-0.722808203768879,8.27602406448965e-15,2.54753140095571
1.5654,0.633137202890633,1.34803822711078e-13,-0.576331429798699,-0.186869485591199,-4.33235114725386e-14,-0.134340915081867,9.4695049443585e-16,2.7108602260948,-5.94527921243322e-15,-0.186868286062431,-0.356300759088715,2.70706942287383e-15,-0.721279578278676,8.27204220867591e-15,2.54788862356917
1.566,0.633024747833995,1.34777791211622e-13,-0.576411929469282,-0.187979909826577,-4.34500423971104e-14,-0.133990153217038,9.4495702838352e-16,2.71023329932596,-5.93930531634254e-15,-0.187978708364865,-0.356647637356758,2.71203180788064e-15,-0.719750735841853,8.26796562009241e-15,2.54825442953427
1.5666,0.632911627951045,1.3475168390029e-13,-0.576492216804161,-0.189085574593861,-4.35759723582257e-14,-0.13363310335294,9.42935089196697e-16,2.70961626485382,-5.93340021532851e-15,-0.189084371204257,-0.356992509920204,2.7169918889592e-15,-0.718221671367156,8.26380660830186e-15,2.54862878591759
1.5672,0.632797846097343,1.34725501711297e-13,-0.576572288090413,-0.190186481421225,-4.3701438425687e-14,-0.133269789428317,9.40896151591439e-16,2.70900909763263,-5.9274713048235e-15,-0.190185276108933,-0.357335375888765,2.72195037779719e-15,-0.716692379809101,8.25958254153684e-15,2.54901166124804
1.5678,0.63268340512672,1.34699244352403e-13,-0.576652139518446,-0.191282631807137,-4.38262837225742e-14,-0.132900238145505,9.38826842799257e-16,2.7084117700426,-5.9216177971378e-15,-0.191281424577127,-0.357676234457425,2.72690636381234e-15,-0.715162855983462,8.25529549184337e-15,2.54940301852363
1.5684,0.632568307892614,1.34672912181853e-13,-0.576731767351907,-0.192374027027872,-4.39505063954118e-14,-0.132524474258501,9.36727057019706e-16,2.70782425648838,-5.91583624925639e-15,-0.192372817885077,-0.358015084727936,2.73185979497582e-15,-0.713633094809142,8.25095765066548e-15,2.54980282438951
1.569,0.632452557247737,1.34646505561096e-13,-0.576811167868709,-0.193460668203879,-4.40741047140131e-14,-0.132142522206025,9.34596812196475e-16,2.70724653180559,-5.91012210306146e-15,-0.193459457153197,-0.358351925770567,2.73681062215091e-15,-0.712103091224209,8.24658287404869e-15,2.55021104596015
1.5696,0.632336156044167,1.34620024855131e-13,-0.576890337360784,-0.194542556299731,-4.41970771025832e-14,-0.131754406116682,9.32436257657289e-16,2.70667857125589,-5.90446962310565e-15,-0.194541343346021,-0.358686756624218,2.74175879945278e-15,-0.710572840185518,8.24218674127787e-15,2.55062765081124
1.5702,0.632219107133437,1.34593470432844e-13,-0.576969272133829,-0.195619692124085,-4.43194221708231e-14,-0.131360149814125,9.302456817538e-16,2.70612035052213,-5.89887183438519e-15,-0.195618477272163,-0.359019576296528,2.74670428460834e-15,-0.709042336668339,8.237786613231e-15,2.55105260697143
1.5708,0.632101413366634,1.34566842667358e-13,-0.577047968507059,-0.196692076329629,-4.44411387450327e-14,-0.130959776822217,9.28025519501494e-16,2.70557184570347,-5.89332046011321e-15,-0.19669085958427,-0.359350383763987,2.75164703931603e-15,-0.70751157566599,8.23340169070638e-15,2.55148588291414
1.5714,0.631983077594485,1.34540141936368e-13,-0.577126422812958,-0.197759709413041,-4.45622258992144e-14,-0.130553310370199,9.25776360219577e-16,2.7050330333105,-5.88780585949288e-15,-0.197758490778972,-0.359679177972047,2.75658702960567e-15,-0.705980552189459,8.22905307255218e-15,2.55192744754927
1.572,0.631864102667455,1.34513368622489e-13,-0.577204631397025,-0.198822591714936,-4.46826829861767e-14,-0.130140773397849,9.23498955170889e-16,2.70450389026038,-5.8823169654907e-15,-0.198821371196838,-0.36000595783523,2.76152422619823e-15,-0.704449261267041,8.22476381377503e-15,2.55237727021491
1.5726,0.631744491435838,1.34486523113599e-13,-0.577282590617529,-0.199880723419828,-4.48025096686374e-14,-0.129722188560648,9.21194225201787e-16,2.70398439387193,-5.87684122260967e-15,-0.199879501022329,-0.360330722237242,2.7664586048657e-15,-0.702917697943958,8.22055898330973e-15,2.55283532066899
1.5732,0.631624246751032,1.3445960578797e-13,-0.577360296898858,-0.20093410446101,-4.49216769931929e-14,-0.129297576764982,9.18864360316725e-16,2.70347452332491,-5.871451225042e-15,-0.200932880188879,-0.360653469972462,2.77139010108419e-15,-0.701385857358161,8.21623512052223e-15,2.55330157197925
1.5738,0.631503371463933,1.34432617036489e-13,-0.577437746654164,-0.201982734657263,-4.5040169076236e-14,-0.128866959287843,9.16511256571004e-16,2.70297425754896,-5.86617993601615e-15,-0.20198150851532,-0.360974199830378,2.77631867614277e-15,-0.69985373463039,8.21169295573612e-15,2.5537759963477
1.5744,0.631381868424099,1.34405557274849e-13,-0.577514936243366,-0.203026613786856,-4.51580056882998e-14,-0.128430358926875,9.14135673258247e-16,2.7024835740785,-5.86095309905181e-15,-0.203025385779738,-0.361292910641348,2.78124435310193e-15,-0.69832132480447,8.20711607385803e-15,2.55425856284242
1.575,0.631259740482259,1.3437842691293e-13,-0.577591862082012,-0.204065741393974,-4.52751833394976e-14,-0.12798779701325,9.11739463312149e-16,2.70200245202813,-5.85576566458328e-15,-0.20406451152629,-0.361609601157393,2.78616712411204e-15,-0.696788623002,8.20250156107809e-15,2.55474924328915
1.5756,0.631136990489454,1.34351226367348e-13,-0.577668520598005,-0.205100116864982,-4.53916985535148e-14,-0.127539294596726,9.09324704488255e-16,2.70153087091262,-5.85061213634293e-15,-0.20509888514131,-0.361924270099351,2.79108698746032e-15,-0.695255624360841,8.19784539055039e-15,2.55524800993685
1.5762,0.631013621297127,1.34323956061793e-13,-0.577744908231389,-0.206129739428316,-4.55075478800651e-14,-0.127084872449861,9.06893707707017e-16,2.70106881064295,-5.84548656496599e-15,-0.20612850585321,-0.362236916156955,2.79600394790125e-15,-0.693722324034789,8.19314235133629e-15,2.55575483545103
1.5768,0.63088963575722,1.34296616427357e-13,-0.577821021434131,-0.207154608154379,-4.56227279073469e-14,-0.126624551072229,9.04449025396857e-16,2.70061625152238,-5.84038254159548e-15,-0.207153372732362,-0.362547537988904,2.80091801698692e-15,-0.692188717193257,8.18838597806368e-15,2.55626969290708
1.5774,0.630765036722269,1.34269207902869e-13,-0.577896856669909,-0.208174721955427,-4.5737235274499e-14,-0.126158350694638,9.01993459837228e-16,2.70017317424253,-5.83529319148706e-15,-0.208173484690996,-0.362856134222934,2.80582921339746e-15,-0.69065479902095,8.18356848146405e-15,2.55679255578359
1.578,0.630639827045493,1.34241730935229e-13,-0.577972410413895,-0.209190079585466,-4.58510666840573e-14,-0.125686291283351,8.99530071501679e-16,2.69973955987943,-5.8302111676139e-15,-0.209188840483094,-0.363162703455896,2.81073756327138e-15,-0.689120564717545,8.17868067941595e-15,2.55732339795554
1.5786,0.630514009580889,1.34214185979739e-13,-0.57804767915254,-0.210200679640142,-4.59642189144108e-14,-0.125208392544294,8.97062187400908e-16,2.69931538988961,-5.82512864427152e-15,-0.210199438704278,-0.363467244253822,2.81564310053599e-15,-0.687586009497364,8.17371192899137e-15,2.5578621936876
1.5792,0.630387587183329,1.34186573500438e-13,-0.578122659383357,-0.211206520556637,-4.60766888322578e-14,-0.124724673927281,8.94593409425829e-16,2.69890064610614,-5.8200373106827e-15,-0.211205277791704,-0.363769755152003,2.82054586723774e-15,-0.686051128589055,8.16865005902635e-15,2.55840891762724
1.5798,0.63026056271078,1.34158893454916e-13,-0.578197347668053,-0.212207600413385,-4.61884658738517e-14,-0.124235153182278,8.92081511603464e-16,2.6984953122685,-5.81500160073526e-15,-0.21220635582373,-0.364070234590401,2.82544528897547e-15,-0.684515917310356,8.16364492234335e-15,2.55896354774964
1.5804,0.630132939020249,1.34131146298577e-13,-0.578271740528428,-0.213203917319784,-4.62995467238745e-14,-0.123739849183383,8.89528246017394e-16,2.69809937103173,-5.81001606519758e-15,-0.213202670909729,-0.36436868103964,2.83034139216701e-15,-0.682980370921544,8.15868908964187e-15,2.55952605960436
