"time","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.zeroInductor.i0","cRun.v","cStart.v","loadInertia.phi","loadInertia.w"
0.2703,-0.0344818158354603,-0.0973785183036733,0.386847261880224,-0.165840400085879,-2.45567296913288e-10,76.1445782533619,76.1524303667583,2.6229941530293,30.6937936224686
0.27035,-0.0333464560384329,-0.0963155132650122,0.389455230881901,-0.162501698686716,-2.44430671126809e-10,73.8913373416008,73.8992571144838,2.62452907273586,30.7029779338936
0.2704,-0.0322171260459826,-0.0952471420529946,0.391947598185795,-0.159110444143237,-2.43299105435177e-10,71.6190465363646,71.6270320100981,2.62606444919769,30.7120637854873
0.27045,-0.0310940593318805,-0.0941736198024236,0.394323709766069,-0.155667498710473,-2.42172916515475e-10,69.328267810742,69.3363170106856,2.62760027748066,30.7210508167719
0.2705,-0.0299774892530558,-0.093095161391132,0.396582939871882,-0.152173737183632,-2.41051931804213e-10,67.0195675496731,67.0276784856606,2.62913655263683,30.7299386700721
0.27055,-0.0288676490083776,-0.0920119813747258,0.398724691436018,-0.148630046812647,-2.39935681374952e-10,64.6935164579765,64.7016871248034,2.63067326970239,30.7387269913137
0.2706,-0.0277647716527315,-0.0909242938723423,0.400748397422986,-0.145037327691212,-2.38824442271194e-10,62.350689645351,62.3589180232851,2.63221042368756,30.7474154291921
0.27065,-0.0266690899704568,-0.0898323125769935,0.402653519787662,-0.141396491938993,-2.3771811470767e-10,59.9916662612556,59.9999503165314,2.63374800958691,30.7560036384856
0.2707,-0.025580836381669,-0.0887362507552328,0.404439548803981,-0.137708463116218,-2.36617151151565e-10,57.6170292262221,57.6253669115257,2.63528602238659,30.7644912817803
0.27075,-0.024500242974326,-0.087636321090391,0.406106004990485,-0.133974176838842,-2.35521650679769e-10,55.2273653871362,55.2357546421232,2.63682445704918,30.7728780290006
0.2708,-0.0234275414207642,-0.0865327356636487,0.407652438710145,-0.130194580306548,-2.34431646202547e-10,52.8232652858018,52.8317040376097,2.63836330851857,30.7811635591532
0.27085,-0.0223629629016281,-0.0854257059276713,0.409078429904592,-0.126370631896443,-2.33347285060375e-10,50.4053229515405,50.4138091152983,2.6399025717237,30.7893475618836
0.2709,-0.0213067379978692,-0.084315442743025,0.410383586928058,-0.122503300387218,-2.32268790239726e-10,47.9741355742312,47.9826670535494,2.64144224158986,30.7974297388148
0.27095,-0.0202590967576845,-0.08320215612756,0.411567549719919,-0.118593566048665,-2.31196355520773e-10,45.5303038031578,45.5388784906746,2.64298231301311,30.8054098041644
0.271,-0.0192202685515579,-0.0820860553488495,0.412629987770216,-0.114642419484671,-2.30130223644501e-10,43.074431290212,43.0830470681052,2.64452278087898,30.8132874863907
0.27105,-0.018190482023131,-0.0809673488705133,0.413570600344217,-0.110650861466159,-2.29070161140127e-10,40.6071245699201,40.6157793104246,2.64606364006196,30.8210625290734
0.2711,-0.0171699650147114,-0.0798462443419259,0.414389116059091,-0.106619902488455,-2.28014821098415e-10,38.1289928477671,38.1376844136854,2.64760488543043,30.8287346918393
0.27115,-0.0161589445757135,-0.0787229484003225,0.415085295064406,-0.102550563361616,-2.26964108375705e-10,35.6406481132591,35.6493743585113,2.64914651182979,30.8363037526615
0.2712,-0.0151576468501471,-0.0775976667465136,0.415658927425075,-0.0984438742942226,-2.25917165900496e-10,33.1427047793684,33.1514635495152,2.6506885140974,30.8437695081561
0.27125,-0.0141662970122069,-0.0764706041353649,0.416109832760937,-0.0943008745067765,-2.24874926145117e-10,30.6357794969539,30.644568629714,2.65223088706676,30.8511317739016
0.2713,-0.0131851192269931,-0.0753419642654376,0.416437861148582,-0.0901226122878522,-2.23838303210911e-10,28.1204910925468,28.129308418332,2.65377362556157,30.8583903866179
0.27135,-0.0122143366059461,-0.0742119496864319,0.41664289379431,-0.0859101449671682,-2.22806895267432e-10,25.5974604821203,25.6063038245826,2.65531672439162,30.8655452060651
0.2714,-0.0112541711258999,-0.0730807618293071,0.416724842130534,-0.0816645383164363,-2.21781202474602e-10,23.0673104194955,23.0761775960595,2.65686017836153,30.8725961150166
0.27145,-0.0103048435560092,-0.071948601063384,0.416683646671602,-0.0773868659135305,-2.20759430529067e-10,20.5306652492372,20.5395540716148,2.65840398228078,30.8795430179235
0.2715,-0.00936657343686559,-0.0708156664328032,0.416519279703353,-0.0730782097612819,-2.1974182446874e-10,17.9881509813384,17.9970592560901,2.65994813094429,30.8863858470047
0.27155,-0.00843957900048167,-0.0696821557363106,0.416231743845998,-0.0687396595446355,-2.18728207962146e-10,15.4403950129859,15.4493205420591,2.66149261914484,30.8931245605673
0.2716,-0.00752407711197539,-0.0685482654931696,0.415821071998881,-0.064372312350803,-2.17718345829747e-10,12.8880259726314,12.8969665538986,2.66303744167477,30.8997591437934
0.27165,-0.00662028320546079,-0.0674141909989351,0.415287326266071,-0.0599772720857478,-2.16713170025882e-10,10.3316734960355,10.3406269238143,2.66458259333509,30.9062896069798
0.2717,-0.00572841124077474,-0.0662801260353307,0.414630600795631,-0.0555556500515434,-2.1571228249556e-10,7.77196826046995,7.78093232609481,2.66612806891606,30.9127159936592
0.27175,-0.00484867363299468,-0.0651462630139222,0.41385101970389,-0.0511085640619901,-2.14715833145821e-10,5.20954169244867,5.21851418480663,2.66767386321372,30.9190383763864
0.2718,-0.00398128119860488,-0.0640127929465327,0.412948736996715,-0.0466371381724912,-2.13723749903346e-10,2.64502582002671,2.65400452609309,2.66921997103136,30.9252568571642
0.27185,-0.00312644309687533,-0.0628799054108099,0.411923936515795,-0.0421425023994527,-2.12735712893987e-10,0.0790531162626788,0.0880358216367987,2.67076638718125,30.9313715682595
0.2719,-0.00228436676574032,-0.0617477883628173,0.410776833529598,-0.0376257928756988,-2.11751937455036e-10,-2.48774357919808,-2.47875908972777,2.6723131064752,30.9373826781181
0.27195,-0.00145525786804336,-0.0606166282379938,0.409507673224027,-0.0330881511839608,-2.10772432449512e-10,-5.05473128580856,-5.04574722772508,2.67386012373602,30.9432903876685
0.272,-0.000639320245698916,-0.0594866099863677,0.408116729955862,-0.0285307239300501,-2.09797160450922e-10,-7.62127704965096,-7.61229563818167,2.6754074338032,30.9490949283526
0.27205,0.000163244157275868,-0.0583579168903782,0.406604308716596,-0.0239546628170845,-2.08826090086937e-10,-10.1867480556814,-10.1777715052436,2.6769550315252,30.9547965684552
0.2721,0.000952235351359061,-0.0572307305432342,0.404970744949708,-0.0193611243363806,-2.07859186941469e-10,-12.7505117870629,-12.7415423107116,2.67850291176194,30.9603956134232
0.27215,0.00172745535215804,-0.0561052308731464,0.403216403898152,-0.0147512693495115,-2.06896392208665e-10,-15.3119361976203,-15.3029760065065,2.68005106939005,30.9658924044619
0.2722,0.00248870820438824,-0.0549815962600995,0.401341679077176,-0.0101262625225421,-2.05938124915618e-10,-17.8703898767025,-17.861441179558,2.68159949931234,30.9712873130644
0.27225,0.00323580011158144,-0.0538600031639536,0.399346995540886,-0.00548727271267217,-2.04984332393289e-10,-20.4252421725483,-20.4163071751104,2.68314819644142,30.976580755601
0.2723,0.00396853944372919,-0.052740626327596,0.397232807495943,-0.000835472222573537,-2.04035160885183e-10,-22.9758633699675,-22.9669442744457,2.68469715571398,30.9817731843984
0.27235,0.00468673679616674,-0.051623638724034,0.394999598446546,0.00382796342635577,-2.0309057688453e-10,-25.521624836769,-25.512723841308,2.68624637209107,30.986865089178
0.2724,0.00539020502248953,-0.0505092116078842,0.392647880330593,0.008501855908251,-2.02149881923836e-10,-28.0618991713939,-28.0530184695511,2.68779584056347,30.9918569940946
0.27245,0.00607875936497278,-0.0493975142350504,0.390178195794126,0.0131850239818472,-2.01213142739589e-10,-30.5960603807031,-30.5872021608837,2.68934555614253,30.9967494692841
0.2725,0.00675221745341134,-0.0482887140301837,0.387591116230579,0.017876284088328,-2.00280036590007e-10,-33.1234840170809,-33.1146504620077,2.69089551387066,31.0015431228306
0.27255,0.00741039934444318,-0.0471829765926957,0.384887241375767,0.0225744506618328,-1.99351062056031e-10,-35.6435473147861,-35.6347406009751,2.69244570882394,31.0062385995908
0.2726,0.00805312759774753,-0.0460804656148285,0.382067199689079,0.0272783363511688,-1.98426984120293e-10,-38.1556293587456,-38.1468516559742,2.69399613611206,31.0108365841849
0.27265,0.00868022737079756,-0.0449813427499813,0.379131649188884,0.0319867521807816,-1.97507755213366e-10,-40.6591112665983,-40.6503647373562,2.6955467908767,31.0153378062774
0.2727,0.00929152642747636,-0.0438857677119696,0.376081276179238,0.0366985079937479,-1.96593869118218e-10,-43.1533763092421,-43.1446631082053,2.69709766829775,31.0197430352275
0.27275,0.00988685513938447,-0.0427938983620139,0.372916794133017,0.0414124128272306,-1.95684356203527e-10,-45.6378100088854,-45.629132282409,2.69864876359783,31.0240530750336
0.2728,0.0104660466496648,-0.0417058904418807,0.369638945692114,0.0461272749908069,-1.94779347439309e-10,-48.1118003975123,-48.1031602830857,2.70020007203805,31.0282687762622
0.27285,0.0110289368786805,-0.0406218976577651,0.366248501566919,0.0508419024523422,-1.93878909474644e-10,-50.5747381227265,-50.5661377484474,2.7017515889228,31.0323910312089
0.2729,0.0115753645627417,-0.0395420716881855,0.362746260111712,0.0555551031519981,-1.92982890974877e-10,-53.0260165840718,-53.017458068127,2.70330330960235,31.0364207726712
0.27295,0.0121051712337058,-0.0384665622989019,0.359133045990311,0.0602656853635226,-1.92091454183069e-10,-55.4650319997091,-55.4565174498788,2.70485522947696,31.040358967424
0.273,0.0126182014473857,-0.0373955169894834,0.355409712855842,0.0649724578062064,-1.91204275052794e-10,-57.8911837568188,-57.8827152699304,2.70640734399354,31.0442066327133
0.27305,0.0131143027091396,-0.0363290812127967,0.351577141115049,0.0696742300684167,-1.90321113371595e-10,-60.3038744181914,-60.2954540796132,2.70795964865158,31.0479648246179
0.2731,0.0135933255228558,-0.0352673983523316,0.34763623778414,0.0743698128802458,-1.89441903383218e-10,-62.7025098645424,-62.6941397476787,2.70951213900458,31.0516346382544
0.27315,0.0140551234204135,-0.0342106097394445,0.343587935997409,0.0790580184144367,-1.88566905767979e-10,-65.0864994161566,-65.0781815819517,2.71106481066238,31.0552172060388
0.2732,0.0144995531398577,-0.0331588544255467,0.339433196560439,0.0837376605340949,-1.87695858437321e-10,-67.4552561416415,-67.4469926380523,2.71261765929175,31.0587137081785
0.27325,0.0149264745657243,-0.0321122693462295,0.335173006233236,0.0884075551255127,-1.86828728609251e-10,-69.8081968674245,-69.7999897289247,2.71417068061968,31.0621253636027
0.2733,0.0153357507315357,-0.0310709893679018,0.330808377018281,0.093066520368323,-1.85965532446361e-10,-72.1447422581957,-72.136593505292,2.71572387043485,31.0654534267179
0.27335,0.0157272479546402,-0.0300351471474347,0.326340346957713,0.097713377041849,-1.85106325885456e-10,-74.464317078902,-74.4562287176342,2.71727722458993,31.0686991935766
0.2734,0.0161008359056134,-0.0290048730871063,0.321769980155999,0.10234694882117,-1.84251207808621e-10,-76.7663503683383,-76.7583243897776,2.71883073900372,31.0718640032564
0.27345,0.0164563875949488,-0.0279802954099955,0.317098365823543,0.106966062560249,-1.83400338814147e-10,-79.0502755010278,-79.0423138807921,2.72038440966298,31.0749492331878
0.2735,0.0167937793026144,-0.0269615402966577,0.312326616858979,0.111569548508364,-1.82553447387844e-10,-81.3155301616703,-81.3076348594646,2.72193823262235,31.077956291429
0.27355,0.0171128908810699,-0.0259487315393753,0.307455872249662,0.116156240746839,-1.81710732458529e-10,-83.5615568527671,-83.553729811878,2.72349220401034,31.0808866331062
0.2736,0.0174136056377914,-0.0249419907433609,0.302487295136065,0.12072497738769,-1.80872283832367e-10,-85.7878028036964,-85.7800459505211,2.72504632002875,31.0837417494515
0.27365,0.0176958103854392,-0.0239414373064958,0.297422072637666,0.125274600858394,-1.80038094906918e-10,-87.9937201168748,-87.986035360453,2.72660057695455,31.0865231679551
0.2737,0.0179593953960217,-0.0229471885148471,0.292261414776322,0.129803958108806,-1.79207740687557e-10,-90.1787657731456,-90.1711550047101,2.72815497113949,31.089232446769
0.27375,0.0182042546889516,-0.0219593592477328,0.287006556420972,0.134311901120377,-1.78381214890944e-10,-92.3424021323022,-92.3348672247913,2.72970949901817,31.0918711884228
0.2738,0.0184302858887365,-0.020978062186697,0.281658755331867,0.138797287027393,-1.7755827279905e-10,-94.4840967957039,-94.4766396033098,2.73126415710528,31.0944410286121
0.27385,0.0186373902446093,-0.0200034078268858,0.276219291747873,0.143258978363929,-1.76738915624301e-10,-96.6033227054015,-96.5959450631254,2.73281894199642,31.0969436348474
0.2739,0.0188254726920038,-0.019035504449351,0.270689468259417,0.147695843373687,-1.75923300691322e-10,-98.6995583096558,-98.6922620328643,2.73437385037061,31.0993807069297
0.27395,0.0189944420267024,-0.0180744579739001,0.265070610584624,0.152106756453173,-1.75111137008476e-10,-100.772287901009,-100.765074784973,2.73592887899645,31.1017539831984
0.274,0.0191442108089617,-0.0171203720982022,0.259364066180825,0.156490598275399,-1.7430231412285e-10,-102.821001540865,-102.813873360328,2.73748402472952,31.1040652329441
0.27405,0.0192746953067309,-0.0161733483822189,0.253571203292247,0.160846255926675,-1.7349646876412e-10,-104.845195038187,-104.838153546944,2.73903928451013,31.106316251684
0.2741,0.019385815731581,-0.0152334860543112,0.247693412047466,0.165172623469851,-1.72693350262581e-10,-106.84437039031,-106.837417320769,2.74059465537281,31.1085088693577
0.27415,0.0194774962198983,-0.0143008820628621,0.241732103742379,0.169468602144709,-1.71892711251017e-10,-108.81803582303,-108.811172885784,2.74215013444575,31.110644947065
0.2742,0.0195496648191243,-0.0133756311223256,0.235688710165636,0.173733100573776,-1.71094306385179e-10,-110.765705838315,-110.758934721726,2.74370571895053,31.1127263740785
0.27425,0.0196022533630768,-0.0124578258512203,0.229564682270816,0.177965034772896,-1.70299763199098e-10,-112.686901081031,-112.680223450839,2.74526140619651,31.1147550609097
0.2743,0.0196351978769983,-0.0115475564463796,0.223361492193691,0.182163329032893,-1.69508935441908e-10,-114.581149059328,-114.57456655822,2.74681719359874,31.1167329529447
0.27435,0.0196484383499235,-0.0106449109132694,0.217080631254184,0.186326915766322,-1.68722541034511e-10,-116.447983846419,-116.441498093631,2.74837307866802,31.1186620193589
0.2744,0.0196419187806163,-0.00974997505178865,0.210723609731384,0.190454735791561,-1.67940942546638e-10,-118.286946220993,-118.280558811922,2.74992905901267,31.1205442530237
0.27445,0.0196155871383838,-0.00886283251532699,0.20429195611224,0.194545738473871,-1.67163340874186e-10,-120.097583669943,-120.091296175766,2.7514851323366,31.1223816672011
0.2745,0.0195693956606135,-0.00798356459941737,0.197787218246883,0.198598882480583,-1.66390758096153e-10,-121.879450944357,-121.873264911631,2.75304129645356,31.1241763035038
0.27455,0.0195033006656506,-0.00711225041960372,0.191210961759712,0.202613135652302,-1.65623566399171e-10,-123.632109819145,-123.626026769432,2.75459754927798,31.1259302236408
0.2746,0.0194172625242313,-0.00624896695389386,0.184564769430409,0.206587475143182,-1.64860958410139e-10,-125.355129109571,-125.349150539079,2.75615388882312,31.1276455071036
0.27465,0.0193112457888607,-0.00539378897314547,0.177850241337366,0.210520887886072,-1.64101907625586e-10,-127.04808495394,-127.042212333154,2.75771031320758,31.1293242529742
0.2747,0.0191852193069536,-0.00454678898337939,0.171068994919065,0.214412371025282,-1.63345967728543e-10,-128.710561069101,-128.704795842416,2.75926682066084,31.1309685812772
0.27475,0.0190391561171823,-0.00370803732735215,0.164222663940508,0.218260931916968,-1.62591920925986e-10,-130.342148643079,-130.336492228451,2.7608234095178,31.1325806282464
0.2748,0.0188730333146479,-0.00287760229625725,0.157312897415287,0.222065588035253,-1.61841889198582e-10,-131.942446169607,-131.93689995822,2.76238007821108,31.1341625417744
0.27485,0.0186868324234737,-0.00205554990294467,0.150341360786987,0.225825367976466,-1.61094991029761e-10,-133.511060147867,-133.50562550378,2.76393682529086,31.135716488267
0.2749,0.0184805392303982,-0.00124194401745895,0.143309734686162,0.229539311303858,-1.60350852088622e-10,-135.047604864454,-135.042283124271,2.76549364941567,31.1372446471536
0.27495,0.0182541437901668,-0.000436846385443975,0.136219714474473,0.233206468757764,-1.59609463386717e-10,-136.551702467088,-136.546494939629,2.7670505493523,31.1387492094741
0.275,0.0180076402894528,0.000359683266706137,0.129073009226227,0.236825902140053,-1.5887101912964e-10,-138.022982793348,-138.017890759351,2.76860752396796,31.1402323739511
0.27505,0.01774102746517,0.00114758746675226,0.121871342916183,0.240396685474367,-1.581357864115e-10,-139.46108415926,-139.456108871044,2.77016457225318,31.1416963529316
