"time","bodyOfConstraint.body.w_a[1]","bodyOfConstraint.body.w_a[2]","bodyOfConstraint.body.w_a[3]","bodyOfJoint.body.w_a[2]","joint.phi"
7.964,3.41861391432378e-16,-1.55556968268899,6.54211845389938e-16,-1.55556968268898,-2.23215182343836
7.966,1.92296268638356e-16,-1.54839857401973,6.50834054297338e-16,-1.54839857401973,-2.23525579029948
7.968,3.84592537276713e-16,-1.54121204660693,5.62473705256215e-16,-1.54121204660693,-2.23834539953798
7.97,4.80740671595891e-16,-1.53401024018122,6.75299178184588e-16,-1.53401024018122,-2.24142062048702
7.972,3.79440286861649e-16,-1.52679329376252,5.57945950235286e-16,-1.52679329376251,-2.2444814227645
7.974,2.88444402957535e-16,-1.51956134565166,6.37250919860324e-16,-1.51956134565166,-2.24752777627211
7.976,5.76888805915069e-16,-1.51231453342202,6.33837470290945e-16,-1.51231453342201,-2.25055965119441
7.978,3.84592537276713e-16,-1.50505299391108,7.0812833993441e-16,-1.50505299391107,-2.25357701799793
7.98,4.5659676278885e-16,-1.49777686321209,5.88261092460618e-16,-1.49777686321209,-2.25657984743019
7.982,0,-1.49048627666568,5.46544875487078e-16,-1.49048627666568,-2.25956811051881
7.984,4.35900764449774e-16,-1.48318136885144,6.63328274050845e-16,-1.48318136885144,-2.26254177857059
7.986,5.74568008553038e-16,-1.47586227357957,9.34475782765766e-16,-1.47586227357956,-2.26550082317054
7.988,5.67811207842791e-16,-1.46852912388245,6.13213327895407e-16,-1.46852912388244,-2.26844521618098
7.99,4.43640684941586e-16,-1.46118206210208,6.82162505785626e-16,-1.46118206210207,-2.27137492866197
7.992,5.06997706148505e-16,-1.45382123660455,6.9204062077599e-16,-1.45382123660454,-2.27428993122043
7.994,-1.92296268638356e-16,-1.44644676023604,5.24307299171879e-16,-1.44644676023604,-2.27719019844716
7.996,2.19262995291367e-16,-1.43905876397995,4.42322725075746e-16,-1.43905876397994,-2.28007570318199
7.998,5.76888805915069e-16,-1.43165737807649,7.63585382284131e-16,-1.43165737807649,-2.28294641852926
8,3.84592537276713e-16,-1.42424273201655,8.39761669245815e-16,-1.42424273201654,-2.28580231785661
8.002,0,-1.41681495453548,5.88854519705776e-16,-1.41681495453547,-2.28864337479386
8.004,3.84592537276713e-16,-1.40937417360694,5.85349705498992e-16,-1.40937417360694,-2.29146956323183
8.006,2.5969228969794e-16,-1.40192051643671,5.81838826225212e-16,-1.4019205164367,-2.29428085732116
8.008,4.22518563975487e-16,-1.39445410945649,6.56826564371469e-16,-1.39445410945648,-2.2970772314712
8.01,4.88477002148709e-16,-1.38697507831777,5.7479911032053e-16,-1.38697507831776,-2.29985866034876
8.012,3.31586923632998e-16,-1.37948354788558,5.71270391689858e-16,-1.37948354788558,-2.30262511887703
8.014,-3.84592537276713e-16,-1.37197964223239,4.80129479328889e-16,-1.37197964223239,-2.30537658223437
8.016,3.41008129069765e-16,-1.36446348463186,5.64195525276774e-16,-1.36446348463186,-2.30811302585317
8.018,4.36070517253023e-16,-1.35693519755271,7.17658739114213e-16,-1.3569351975527,-2.31083442541867
8.02,1.92296268638356e-16,-1.3493949026525,5.02239575022391e-16,-1.34939490265249,-2.31354075686779
8.022,0,-1.34184272465041,6.32045142813991e-16,-1.34184272465041,-2.31623199608957
8.024,5.13017314318412e-16,-1.33427881030067,7.06986952284582e-16,-1.33427881030067,-2.31890811746372
8.026,0,-1.32670325692291,7.56275563454032e-16,-1.32670325692291,-2.32156909935768
8.028,3.97883321556413e-16,-1.31911618396869,6.21340311773085e-16,-1.31911618396868,-2.32421491861889
8.03,2.73468479639748e-16,-1.31151771012158,4.65889855782193e-16,-1.31151771012157,-2.32684555233491
8.032,3.36518470117124e-16,-1.3039079532931,6.14176813284987e-16,-1.30390795329309,-2.32946097783221
8.034,3.88150461216886e-16,-1.2962870306187,4.30317999831813e-16,-1.2962870306187,-2.33206117267473
8.036,3.78148938115303e-16,-1.28865505845373,5.28487653802683e-16,-1.28865505845373,-2.33464611466265
8.038,3.84592537276713e-16,-1.28101215236937,5.24887633041037e-16,-1.28101215236937,-2.337215781831
8.04,5.76888805915069e-16,-1.27335842714863,5.56867338601878e-16,-1.27335842714863,-2.33977015244833
8.042,3.87610434297977e-16,-1.26569399678233,4.18309526903127e-16,-1.26569399678233,-2.34230920501542
8.044,3.47380472756077e-16,-1.258018974465,6.10299407440043e-16,-1.25801897446499,-2.34483291826393
8.046,0,-1.25033347259091,5.10437123912277e-16,-1.25033347259091,-2.34734127115507
8.048,3.83176775757307e-16,-1.24263760275001,5.85316778686404e-16,-1.24263760275001,-2.34983424287828
8.05,1.38723331921274e-16,-1.23493147572391,3.69348112487988e-16,-1.2349314757239,-2.35231181284988
8.052,3.45281333590575e-16,-1.22721520148181,5.24540068756867e-16,-1.2272152014818,-2.35477396071177
8.054,3.63489090078604e-16,-1.21948888917649,5.74413092503398e-16,-1.21948888917649,-2.3572206663301
8.056,2.60729960557614e-16,-1.21175267626184,4.92264498702389e-16,-1.21175267626183,-2.35965190837423
8.058,0,-1.20400665077226,5.67120528774789e-16,-1.20400665077225,-2.36206766810412
8.06,3.84592537276713e-16,-1.19625091874001,5.63467363862169e-16,-1.19625091874001,-2.3644679260822
8.062,2.58492873343258e-16,-1.18848558709576,4.81305054331835e-16,-1.18848558709576,-2.36685266300546
8.064,1.92296268638356e-16,-1.18071076200433,3.84951642893253e-16,-1.18071076200432,-2.369221859785
8.066,3.13384250528641e-16,-1.17292654886272,4.60400782239835e-16,-1.17292654886271,-2.37157549754467
8.068,1.92296268638356e-16,-1.16513305229808,5.22882569623662e-16,-1.16513305229807,-2.37391355761959
8.07,1.92296268638356e-16,-1.15733037616564,4.41927762098853e-16,-1.15733037616563,-2.37623602155477
8.072,3.84592537276713e-16,-1.14951862354671,6.86726499289376e-16,-1.1495186235467,-2.37854287110366
8.074,0,-1.14169789674666,5.15523497423789e-16,-1.14169789674665,-2.3808340882267
8.076,3.84592537276713e-16,-1.13386829729285,2.8806026981165e-16,-1.13386829729284,-2.38310965508996
8.078,0,-1.12602992593263,6.874005743561e-16,-1.12602992593263,-2.38536955406365
8.08,2.94125934794266e-16,-1.11818288263131,3.60408004927989e-16,-1.11818288263131,-2.38761376772071
8.082,0,-1.11032726657012,3.40002093121095e-16,-1.11032726657011,-2.3898422788354
8.084,5.76888805915069e-16,-1.10246317614417,6.05839191594185e-16,-1.10246317614417,-2.39205507038189
8.086,1.92296268638356e-16,-1.09459070896044,5.08156777305218e-16,-1.09459070896044,-2.39425212553276
8.088,2.92612904470377e-16,-1.08670998230718,5.11870544399063e-16,-1.08670998230717,-2.39643342725174
8.09,1.92296268638356e-16,-1.07882108482028,4.95779015777452e-16,-1.07882108482028,-2.39859895925059
8.092,3.84592537276713e-16,-1.07092410659288,4.93299218585207e-16,-1.07092410659288,-2.40074870539059
8.094,3.84592537276713e-16,-1.0630191430255,4.12312290914355e-16,-1.0630191430255,-2.40288264960477
8.096,3.84592537276713e-16,-1.05510628878389,4.88332131294259e-16,-1.05510628878388,-2.40500077601622
8.098,1.92296268638356e-16,-1.04718563779885,4.85844900418364e-16,-1.04718563779884,-2.40710306893664
8.1,1.88521754093889e-16,-1.03925728326602,2.41677625243005e-16,-1.03925728326601,-2.40918951286486
8.102,2.95973118597642e-16,-1.0313213176456,4.04817455828793e-16,-1.0313213176456,-2.41126009248541
8.104,1.92296268638356e-16,-1.0233778326622,3.21359563489413e-16,-1.02337783266219,-2.41331479266704
8.106,1.92296268638356e-16,-1.01542691930457,3.20073914151961e-16,-1.01542691930456,-2.41535359846124
8.108,1.94091514831506e-16,-1.00746866782538,3.96041064379656e-16,-1.00746866782537,-2.41737649510083
8.11,3.36494585369739e-16,-0.99950316774104,4.70793715830225e-16,-0.999503167741036,-2.41938346799842
8.112,0,-0.991530507831424,3.89863537514391e-16,-0.991530507831419,-2.42137450274503
8.114,2.35625649242444e-16,-0.983550776139693,3.86066414087376e-16,-0.983550776139688,-2.42334958510859
8.116,1.92296268638356e-16,-0.975564059972058,3.82931443381263e-16,-0.975564059972053,-2.42530870103245
8.118,2.8532636183378e-16,-0.967570445897534,3.79793765087254e-16,-0.967570445897529,-2.42725183663397
8.12,2.05901699347994e-16,-0.959570032798192,5.36836603217643e-16,-0.959570032798187,-2.42917897836041
8.122,3.38847038140505e-16,-0.951562907801171,5.3432221790293e-16,-0.951562907801166,-2.43109011269722
8.124,1.92296268638356e-16,-0.943549146978012,2.91860227082733e-16,-0.943549146978008,-2.43298522617505
8.126,3.84592537276713e-16,-0.935528834782205,4.50782599542929e-16,-0.9355288347822,-2.43486430560265
8.128,2.02752081871216e-16,-0.927502054984242,3.5837457164915e-16,-0.927502054984238,-2.43672733795612
8.13,3.24904096242463e-16,-0.919468890673042,5.11599974306213e-16,-0.919468890673038,-2.43857431037747
8.132,2.92702350764153e-16,-0.911429424257283,3.57757116412214e-16,-0.911429424257278,-2.44040521017314
8.134,3.31873733423391e-16,-0.903383737466744,5.04023420982418e-16,-0.903383737466739,-2.44222002481262
8.136,2.68317120065344e-16,-0.895331911353711,4.21726164610617e-16,-0.895331911353706,-2.44401874192696
8.138,2.88444402957535e-16,-0.887274026294318,2.60921431372832e-16,-0.887274026294314,-2.44580134930733
8.14,3.13291034978348e-16,-0.879210161989888,4.14132373481539e-16,-0.879210161989883,-2.4475678349036
8.142,0,-0.87114039746834,4.30563439572343e-16,-0.871140397468336,-2.44931818682287
8.144,2.79868524608265e-16,-0.863064811085502,4.38777601488669e-16,-0.863064811085498,-2.45105239332806
8.146,2.88444402957534e-16,-0.854983480526516,4.25489868883155e-16,-0.854983480526512,-2.45277044283643
8.148,2.88444402957535e-16,-0.846896482807182,4.22950402056651e-16,-0.846896482807177,-2.45447232391816
8.15,2.17122278560525e-16,-0.838803894275296,3.16595277680679e-16,-0.838803894275291,-2.45615802529491
8.152,9.61481343191782e-17,-0.830705797758295,4.4382816151258e-16,-0.83070579775829,-2.45782753619142
8.154,2.71387942847448e-16,-0.82260227688386,3.48216177962341e-16,-0.822602276883856,-2.45948084605342
8.156,1.40738419039793e-16,-0.814493395898497,2.84892239723174e-16,-0.814493395898492,-2.46111794354907
8.158,1.92296268638356e-16,-0.806379229193383,3.46922737857743e-16,-0.806379229193379,-2.46273881802614
8.16,2.21391677119371e-16,-0.798259850545286,3.8426282304715e-16,-0.798259850545281,-2.46434345897899
8.162,-9.61481343191782e-17,-0.790135333119321,3.32923346893977e-16,-0.790135333119317,-2.46593185604716
8.164,1.92296268638356e-16,-0.782005749471643,2.8481657744565e-16,-0.782005749471638,-2.46750399901401
8.166,1.87705931420857e-16,-0.773871171552125,3.78518950902487e-16,-0.773871171552121,-2.46905987780534
8.168,2.54657708770162e-16,-0.765731670707119,2.82176233531584e-16,-0.765731670707114,-2.47059948248802
8.17,2.88444402957535e-16,-0.757587317682134,3.75875156505986e-16,-0.75758731768213,-2.4721228032686
8.172,2.04341794274493e-16,-0.749438182624532,2.74589759224785e-16,-0.749438182624527,-2.47362983049195
8.174,1.35136666911689e-16,-0.74128433508628,4.29038546187349e-16,-0.741284335086275,-2.47512055463986
8.176,2.01881157505674e-16,-0.733125844026601,3.45322607691703e-16,-0.733125844026596,-2.4765949663297
8.178,2.37963053596298e-16,-0.724962777814739,3.80729888549103e-16,-0.724962777814734,-2.478053056313
8.18,2.33985177470983e-16,-0.71679520423264,3.37630423375909e-16,-0.716795204232635,-2.47949481547411
8.182,2.12354999178496e-16,-0.70862319047764,3.33781178225213e-16,-0.708623190477635,-2.4809202348288
8.184,2.3549848974324e-16,-0.700446805956961,3.69182185789743e-16,-0.700446805956956,-2.48232930578934
8.186,1.77502249868558e-16,-0.692266129248272,1.93225834299541e-16,-0.692266129248267,-2.48372202082711
8.188,1.89784704132863e-16,-0.68408121504924,2.82968915595719e-16,-0.684081215049235,-2.48509837031684
8.19,0,-0.675892128819308,3.18363940302875e-16,-0.675892128819303,-2.48645834584097
8.192,2.56494275572174e-16,-0.66769893548535,3.93009341917208e-16,-0.667698935485345,-2.48780193911017
8.194,2.39336988451792e-16,-0.659501699445541,3.10643593436573e-16,-0.659501699445536,-2.48912914196207
8.196,1.90080124028508e-16,-0.651300484573164,3.06780593749624e-16,-0.651300484573159,-2.49043994635998
8.198,2.50729180563236e-16,-0.643095354220405,3.42168061229903e-16,-0.6430953542204,-2.4917343443916
8.2,1.74743771527613e-16,-0.634886371222228,2.99049091073138e-16,-0.634886371222223,-2.49301232826781
8.202,1.19863341267574e-16,-0.626673597900144,2.26094946452075e-16,-0.626673597900139,-2.49427389032133
8.204,1.48658739858025e-16,-0.618457096066077,2.5205813529875e-16,-0.618457096066072,-2.4955190230055
8.206,1.27945358919115e-16,-0.61023692702617,2.48186207673151e-16,-0.610236927026165,-2.49674771889298
8.208,1.73163422159001e-16,-0.602013151584587,2.44312581332329e-16,-0.602013151584582,-2.49795997067452
8.21,1.48730867771083e-16,-0.593785830047374,2.796895961492e-16,-0.593785830047369,-2.49915577115761
8.212,1.80598168711598e-16,-0.585555022226263,2.36560345895465e-16,-0.585555022226258,-2.50033511326532
8.214,1.38770791540682e-16,-0.577320787442474,3.11186415848536e-16,-0.577320787442469,-2.50149799003494
8.216,1.92296268638356e-16,-0.569083184530587,2.626306155659e-16,-0.569083184530582,-2.50264439461674
8.218,1.34809848527196e-16,-0.560842285632603,2.10590759411597e-16,-0.560842285632598,-2.50377432240769
8.22,1.44222201478767e-16,-0.552598138573506,2.21036739549991e-16,-0.552598138573501,-2.50488776522467
8.222,1.92296268638356e-16,-0.544350801058603,2.56404326286175e-16,-0.544350801058598,-2.50598471659693
8.224,9.61481343191782e-17,-0.536100330500495,2.13265814337917e-16,-0.53610033050049,-2.50706517018929
8.226,1.92296268638356e-16,-0.527846783875964,2.46444375143128e-16,-0.527846783875959,-2.50812911977813
8.228,1.94179831524067e-16,-0.519590217730676,2.44741404739439e-16,-0.519590217730671,-2.50917655925022
8.23,9.61481343191782e-17,-0.511330688183875,2.00709114352772e-16,-0.51133068818387,-2.51020748260162
8.232,0,-0.503068250933154,3.14981979267054e-16,-0.503068250933149,-2.51122188393654
8.234,1.68509077848022e-16,-0.494802961259116,2.72318230869296e-16,-0.494802961259111,-2.5122197574662
8.236,0,-0.486534874030146,1.89919109513324e-16,-0.486534874030142,-2.51320109750772
8.238,1.44222201478767e-16,-0.478264043707109,1.9114243817681e-16,-0.478264043707104,-2.51416589848295
8.24,1.92296268638356e-16,-0.469990524348041,1.86838027053433e-16,-0.469990524348036,-2.5151141549174
8.242,1.36860017612865e-16,-0.461714369612923,1.7822796347146e-16,-0.461714369612918,-2.51604586143905
8.244,0,-0.453435632768368,1.81639484968718e-16,-0.453435632768363,-2.51696101277724
8.246,1.44222201478767e-16,-0.445154366692328,1.74733378523444e-16,-0.445154366692323,-2.51785960376154
8.248,9.61481343191782e-17,-0.436870623878855,2.057781815918e-16,-0.43687062387885,-2.51874162932063
8.25,1.44222201478767e-16,-0.428584464938195,1.6822930907712e-16,-0.42858446493819,-2.51960708647771
8.252,0,-0.420295937755111,2.17597200418965e-16,-0.420295937755106,-2.52045596945014
8.254,7.21111007393837e-17,-0.412005092154851,1.54813514972399e-16,-0.412005092154846,-2.52128827309392
8.256,4.80740671595891e-17,-0.403711979518341,2.09785696090161e-16,-0.403711979518336,-2.52210399281103
8.258,9.61481343191782e-17,-0.395416650890844,1.66626054746966e-16,-0.395416650890839,-2.52290312410271
8.26,5.58311770553219e-17,-0.387119156987362,1.23465393498722e-16,-0.387119156987357,-2.52368566256842
8.262,-4.80740671595891e-17,-0.37881954819803,1.480957245748e-16,-0.378819548198025,-2.52445160390498
8.264,1.13529487510608e-16,-0.370517874593588,1.7452419621208e-16,-0.370517874593583,-2.5252009439055
8.266,4.80740671595891e-17,-0.362214185930744,1.50986772793896e-16,-0.362214185930739,-2.52593367845848
8.268,8.7097017927475e-17,-0.353908531657643,1.19291123421331e-16,-0.353908531657638,-2.52664980354682
8.27,1.33972948946235e-16,-0.345600960919266,1.35656365613301e-16,-0.345600960919261,-2.52734931524684
8.272,9.72898518482734e-17,-0.33729152256283,1.45168086657868e-16,-0.337291522562825,-2.52803220972735
8.274,9.99450368899569e-17,-0.328980265143249,1.16731726470675e-16,-0.328980265143244,-2.52869848324865
8.276,8.23028852216382e-17,-0.320667236928532,1.31417007400988e-16,-0.320667236928527,-2.52934813216159
8.278,7.51370047443616e-17,-0.312352485905183,1.12815653852723e-16,-0.312352485905178,-2.52998115290657
8.28,7.63364180280414e-17,-0.304036059783672,1.34725256393949e-16,-0.304036059783667,-2.53059754201259
8.282,-4.80740671595891e-17,-0.295718010763788,8.56827733268135e-17,-0.295718010763783,-2.53119729775983
8.284,1.15358221186902e-16,-0.287398385984032,1.15746455807878e-16,-0.287398385984027,-2.53178041683896
8.286,8.55274782330354e-17,-0.279077229915124,8.99181077864764e-17,-0.279077229915119,-2.53234689518488
8.288,6.10903414788266e-17,-0.270754589496827,1.27532921736897e-16,-0.270754589496823,-2.53289672976897
8.29,3.36652094028151e-17,-0.262430511438431,8.33838860009546e-17,-0.262430511438426,-2.53342991765286
8.292,8.51163479072911e-17,-0.254105042224676,1.19690523153146e-16,-0.254105042224671,-2.5339464559876
8.294,7.17051852497619e-17,-0.245778228121679,1.353945184783e-16,-0.245778228121674,-2.53444634201292
8.296,5.94892599439456e-17,-0.237450115182933,1.11845590548695e-16,-0.237450115182928,-2.53492957305641
8.298,4.80740671595891e-17,-0.229120749255197,7.03090343998431e-17,-0.229120749255192,-2.53539614653276
8.3,2.40370335797946e-17,-0.220790175984494,8.43721413458682e-17,-0.220790175984489,-2.53584605994298
8.302,4.80740671595891e-17,-0.212458440822037,9.02607408487443e-17,-0.212458440822032,-2.5362793108736
8.304,5.88788836561578e-17,-0.204125589030154,8.63357365214149e-17,-0.204125589030149,-2.53669589699591
8.306,5.38689950092067e-17,-0.195791665688282,8.24102274643184e-17,-0.195791665688277,-2.53709581606517
8.308,3.90539370099708e-17,-0.187456715698891,8.82973126945373e-17,-0.187456715698887,-2.53747906591982
8.31,5.48889715598583e-17,-0.179120783793411,7.03090479568904e-17,-0.179120783793406,-2.53784564448069
8.312,6.50884204662362e-17,-0.170783914538229,8.04439608842903e-17,-0.170783914538224,-2.53819554975025
8.314,4.08474256888362e-17,-0.162446154625795,7.65166446960419e-17,-0.16244615462579,-2.53852878101566
8.316,4.80740671595891e-17,-0.15410755024055,6.04907756147296e-17,-0.154107550240545,-2.53884533745722
8.318,4.10663996695585e-17,-0.145768142869367,6.54000481006537e-17,-0.145768142869362,-2.53914521593733
8.32,0,-0.137427976675342,5.49193110702634e-17,-0.137427976675337,-2.53942841488117
8.322,2.94568420353204e-17,-0.129087095699406,3.989402328065e-17,-0.129087095699401,-2.53969493279859
8.324,3.56464923499263e-17,-0.120745543866639,4.73954169611701e-17,-0.120745543866634,-2.53994476828346
8.326,3.96425228553109e-17,-0.112403364992562,4.31320248448769e-17,-0.112403364992557,-2.54017792001314
8.328,3.30356244063587e-17,-0.104060602789524,4.9015430305776e-17,-0.104060602789519,-2.54039438674787
8.33,2.54447720242417e-17,-0.0957173008729634,3.98700803200147e-17,-0.0957173008729585,-2.5405941673302
8.332,2.10324043823202e-17,-0.0873735027677855,4.11553433353458e-17,-0.0873735027677806,-2.5407772606844
8.334,1.86485192823896e-17,-0.0790292519146683,3.23184308006055e-17,-0.0790292519146634,-2.54094366581588
8.336,1.73839456469117e-17,-0.0706845916763644,2.83878643674737e-17,-0.0706845916763595,-2.54109338181062
8.338,1.20185167898973e-17,-0.0623395653440714,2.93888541516438e-17,-0.0623395653440665,-2.54122640783455
8.34,1.80277751848459e-17,-0.0539942161437356,2.1861721249351e-17,-0.0539942161437307,-2.54134274313299
8.342,1.54795100403582e-17,-0.045648587242355,1.54648561780041e-17,-0.0456485872423501,-2.5414423870301
8.344,1.26004746941318e-17,-0.0373027217543573,1.75706166344687e-17,-0.0373027217543524,-2.54152533892824
8.346,6.45025843841478e-18,-0.0289566635427258,1.13661597642693e-17,-0.0289566635427208,-2.54159159897915
8.348,5.97711484082271e-18,-0.0206104581185859,6.86344648215567e-18,-0.0206104581185809,-2.54164116883828
8.35,3.69909424455726e-18,-0.0122641462200507,5.16343568101565e-18,-0.0122641462200457,-2.54167404623218
8.352,9.36731190026409e-19,-0.0039177709421379,1.84537878333034e-18,-0.00391777094213294,-2.54169023097825
8.354,-1.49031398605846e-18,0.00442862463251946,-2.086005041358e-18,0.00442862463252441,-2.54168972297646
8.356,-1.50231459873716e-18,0.0127749974271223,-5.85153752402593e-18,0.0127749974271273,-2.54167252220893
8.358,-5.78656050584389e-18,0.0211213043641547,-8.72208547657047e-18,0.0211213043641596,-2.54163862873957
8.36,-7.42588108236893e-18,0.0294675023587582,-1.41598795793333e-17,0.0294675023587632,-2.54158804271375
8.362,-1.47829772381017e-17,0.037813548312219,-2.02644995790203e-17,0.037813548312224,-2.54152076435787
8.364,-2.02468452374824e-17,0.046159399105342,-2.30251700415548e-17,0.046159399105347,-2.54143679397901
8.366,-1.16341651802262e-17,0.0545050115919003,-2.56733722982743e-17,0.0545050115919052,-2.54133613196455
8.368,0,0.0628503425920841,-2.96042546788568e-17,0.062850342592089,-2.54121877878181
8.37,-1.20185167898973e-17,0.0711953488858832,-2.86284451803389e-17,0.0711953488858882,-2.54108473497767
8.372,-2.64945780478913e-17,0.0795399872065364,-3.61278224525835e-17,0.0795399872065413,-2.54093400117817
8.374,0,0.0878842142339796,-5.12089804686098e-17,0.0878842142339846,-2.54076657808819
8.376,-2.35605260051436e-17,0.0962279865882219,-5.0232589750334e-17,0.0962279865882269,-2.54058246649102
8.378,-2.60012187446008e-17,0.104571260755972,-3.1233559110228e-17,0.104571260755977,-2.54038166735736
8.38,-3.60555503696918e-17,0.112913991281302,-4.43213515476643e-17,0.112913991281307,-2.54016418479298
8.382,-4.15248604619435e-17,0.121256136037582,-3.77827583236618e-17,0.121256136037587,-2.53993001740622
8.384,-2.31529223956065e-17,0.129597651272427,-3.99741852261439e-17,0.129597651272432,-2.53967916640012
8.386,-4.80740671595891e-17,0.137938493136132,-6.49728563505732e-17,0.137938493136137,-2.53941163306168
8.388,-4.51336578501534e-17,0.146278617674996,-5.90882084766861e-17,0.146278617675001,-2.53912741876174
8.39,-4.3174834366167e-17,0.154617980824638,-6.30162798341292e-17,0.154617980824642,-2.53882652495478
8.392,-4.80740671595891e-17,0.162956538403235,-7.07975221415735e-17,0.16295653840324,-2.53850895317877
8.394,0,0.171294246104884,-9.30418722721346e-17,0.171294246104889,-2.53817470505503
8.396,-4.99438204338156e-17,0.179631059492842,-7.47981336897526e-17,0.179631059492847,-2.53782378228808
8.398,-2.40370335797946e-17,0.187966933992841,-6.89114839296741e-17,0.187966933992846,-2.53745618666543
8.4,-9.61481343191782e-17,0.196301824886412,-7.70530037200044e-17,0.196301824886417,-2.53707192005747
8.402,-9.39672873039881e-17,0.204635687304127,-1.13324779216624e-16,0.204635687304132,-2.53667098441729
8.404,-6.14295649717433e-17,0.212968476218924,-1.00314059534612e-16,0.212968476218929,-2.53625338178054
8.406,-7.21111007393837e-17,0.221300146439421,-6.72392670239902e-17,0.221300146439426,-2.53581911426524
8.408,-7.30903381141363e-17,0.22963065260316,-1.27788562514004e-16,0.229630652603165,-2.53536818407165
8.41,-4.46011818863402e-17,0.237959949169961,-7.28334250310647e-17,0.237959949169966,-2.53490059348209
8.412,0,0.246287990102356,-1.35634630510775e-16,0.246287990102361,-2.53441634768042
8.414,-4.80740671595891e-17,0.254614729652211,-1.19930600069024e-16,0.254614729652216,-2.53391544760111
8.416,-4.80740671595891e-17,0.262940121743654,-1.23852090670531e-16,0.262940121743659,-2.53339789543116
8.418,-7.51778589448458e-17,0.27126412004544,-1.27772924758451e-16,0.271264120045445,-2.53286369389666
8.42,-6.78440449017321e-17,0.279586678014201,-1.31693080409564e-16,0.279586678014206,-2.53231284581267
8.422,-8.59519971951787e-17,0.287907748887734,-1.07058579265882e-16,0.287907748887739,-2.53174535408322
8.424,-4.80740671595891e-17,0.296227285678224,-1.39531268189923e-16,0.296227285678229,-2.53116122170146
8.426,-1.02922227935016e-16,0.304545241165571,-1.43449255944628e-16,0.304545241165576,-2.53056045174961
8.428,-7.50635838196898e-17,0.312861567890612,-1.27740320773562e-16,0.312861567890617,-2.52994304739912
8.43,-8.75513478207133e-17,0.321176218148412,-1.51282907407019e-16,0.321176218148417,-2.52930901191066
8.432,-1.31649267237656e-16,0.329489143981558,-1.9445083752218e-16,0.329489143981563,-2.52865834863422
8.434,-1.32847920047809e-16,0.337800297173388,-1.52220580516816e-16,0.337800297173393,-2.52799106100914
8.436,-1.14629657402492e-16,0.34610962924128,-1.82653391358418e-16,0.346109629241285,-2.52730715256418
8.438,-9.91888803273176e-17,0.354417091429947,-1.66940280744839e-16,0.354417091429952,-2.52660662691761
8.44,-9.61481343191782e-17,0.362722634704659,-2.01255485536565e-16,0.362722634704664,-2.52588948777721
8.442,-1.44222201478767e-16,0.37102620974457,-1.65262519207041e-16,0.371026209744575,-2.52515573894037
8.444,-9.61481343191782e-17,0.379327767737021,-1.48894916873312e-16,0.379327767737026,-2.52440538641979
8.446,-9.61481343191782e-17,0.387627258651149,-1.43330879209436e-16,0.387627258651154,-2.52363843388042
8.448,-8.7121079440888e-17,0.395924631938765,-1.86491483644261e-16,0.39592463193877,-2.52285488451704
8.45,-1.10976083932362e-16,0.404219837110519,-1.70772599635736e-16,0.404219837110524,-2.52205474260119
8.452,-1.44222201478767e-16,0.412512823360164,-2.33557293387538e-16,0.412512823360169,-2.52123801250187
8.454,-8.73402845717728e-17,0.420803539557858,-1.18731225340632e-16,0.420803539557863,-2.52040469868588
8.456,-1.44222201478767e-16,0.429091934243538,-2.02114203011344e-16,0.429091934243543,-2.51955480571805
8.458,-1.44222201478767e-16,0.437377955620295,-2.06017148914186e-16,0.4373779556203,-2.51868833826155
8.46,-1.14960627458484e-16,0.445661551547685,-2.09918952363099e-16,0.44566155154769,-2.51780530107813
8.462,-1.35365548686923e-16,0.453942669535099,-1.38930679060865e-16,0.453942669535104,-2.51690569902841
8.464,-1.22001345739892e-16,0.462221256735142,-2.56971344300049e-16,0.462221256735147,-2.51598953707218
8.466,0,0.470497259936933,-1.47744839931672e-16,0.470497259936938,-2.51505682026864
8.468,-1.6417690556813e-16,0.478770625559516,-1.86261933121998e-16,0.478770625559521,-2.5141075537767
8.47,-9.61481343191782e-17,0.487041299645163,-1.92192285795177e-16,0.487041299645168,-2.51314174285523
8.472,0,0.495309227852745,-2.33304385010424e-16,0.49530922785275,-2.51215939286337
8.474,0,0.503574355451113,-1.97664574470084e-16,0.503574355451118,-2.5111605092608
8.476,-9.61481343191782e-17,0.511836628623642,-2.01836937736938e-16,0.511836628623647,-2.51014509905177
8.478,-9.61481343191782e-17,0.520095992573122,-2.02572070613237e-16,0.520095992573127,-2.50911316870604
8.48,-1.92296268638356e-16,0.52835239013254,-2.44417043589118e-16,0.528352390132545,-2.50806472263675
8.482,-1.92296268638356e-16,0.53660576504524,-2.92008510962225e-16,0.536605765045245,-2.50699976681986
8.484,-1.33123647528738e-16,0.544856060638034,-2.53120909436076e-16,0.544856060638039,-2.50591830734063
8.486,-9.61481343191782e-17,0.553103219814702,-2.60526958291433e-16,0.553103219814707,-2.50482035039412
8.488,-2.01143894720728e-16,0.561347185049554,-2.64410094584901e-16,0.561347185049559,-2.50370590228569
8.49,-9.61481343191782e-17,0.569587898381001,-2.2903938767457e-16,0.569587898381005,-2.50257496943146
8.492,-1.92296268638356e-16,0.577825301405055,-3.05314409977378e-16,0.57782530140506,-2.50142755835884
8.494,0,0.586059335268899,-2.76050202794077e-16,0.586059335268904,-2.50026367570696
