"time","junctionIdeal.medium.h","junctionIdeal.medium.p","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe2.mediums[1].h","pipe2.mediums[1].p","pipe3.mediums[1].h","pipe3.mediums[1].p","valveOpening1.a","valveOpening1.b","valveOpening1.last","valveOpening1.nextEvent","valveOpening2.a","valveOpening2.b","valveOpening2.last","valveOpening2.nextEvent"
4.004,106051.039413485,499960.742544713,107410.777702851,499980.371189169,89303.2841507408,499941.115235516,96225.0898424656,499941.112583766,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.005,106051.09385181,499960.742544661,107410.822106027,499980.371189145,89303.3502535786,499941.115235433,96225.1286453863,499941.112583692,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.006,106051.14828998,499960.74254461,107410.866509066,499980.37118912,89303.4163563985,499941.11523535,96225.1674483311,499941.112583617,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.007,106051.202728149,499960.742544558,107410.910912106,499980.371189096,89303.4824592184,499941.115235267,96225.2062512758,499941.112583542,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.008,106051.257166318,499960.742544507,107410.955315145,499980.371189072,89303.5485620382,499941.115235184,96225.2450542206,499941.112583468,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.009,106051.311601826,499960.742544455,107410.999715862,499980.371189047,89303.6146645537,499941.115235101,96225.2838575744,499941.112583393,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.01,106051.366036705,499960.742544403,107411.044116029,499980.371189023,89303.6807669972,499941.115235018,96225.3226610248,499941.112583318,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.011,106051.420471584,499960.742544352,107411.088516197,499980.371188998,89303.7468694408,499941.115234935,96225.3614644753,499941.112583244,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.012,106051.474906463,499960.7425443,107411.132916365,499980.371188974,89303.8129718843,499941.115234852,96225.4002679257,499941.112583169,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.013,106051.529341342,499960.742544249,107411.177316533,499980.371188949,89303.8790743279,499941.115234769,96225.4390713761,499941.112583094,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.014,106051.583776221,499960.742544197,107411.2217167,499980.371188925,89303.9451767714,499941.115234686,96225.4778748265,499941.11258302,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.015,106051.6382111,499960.742544146,107411.266116868,499980.3711889,89304.011279215,499941.115234603,96225.5166782769,499941.112582945,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.016,106051.692645979,499960.742544094,107411.310517036,499980.371188876,89304.0773816586,499941.11523452,96225.5554817273,499941.11258287,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.017,106051.747076798,499960.742544043,107411.354913661,499980.371188852,89304.1434836375,499941.115234437,96225.5942858014,499941.112582795,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.018,106051.801505097,499960.742543991,107411.399308086,499980.371188827,89304.209585328,499941.115234354,96225.6330902627,499941.112582721,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.019,106051.855933396,499960.742543939,107411.443702511,499980.371188803,89304.2756870185,499941.115234271,96225.671894724,499941.112582646,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.02,106051.910361695,499960.742543888,107411.488096936,499980.371188778,89304.341788709,499941.115234189,96225.7106991853,499941.112582571,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.021,106051.964789994,499960.742543836,107411.532491361,499980.371188754,89304.4078903995,499941.115234106,96225.7495036466,499941.112582497,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.022,106052.019218293,499960.742543785,107411.576885786,499980.371188729,89304.47399209,499941.115234023,96225.7883081079,499941.112582422,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.023,106052.073646592,499960.742543733,107411.621280211,499980.371188705,89304.5400937805,499941.11523394,96225.8271125692,499941.112582347,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.024,106052.128074891,499960.742543682,107411.665674636,499980.37118868,89304.606195471,499941.115233857,96225.8659170304,499941.112582273,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.025,106052.18250319,499960.74254363,107411.710069061,499980.371188656,89304.6722971615,499941.115233774,96225.9047214917,499941.112582198,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.026,106052.236931489,499960.742543579,107411.754463486,499980.371188632,89304.738398852,499941.115233691,96225.943525953,499941.112582123,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.027,106052.291359787,499960.742543527,107411.798857912,499980.371188607,89304.8045005425,499941.115233608,96225.9823304143,499941.112582049,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.028,106052.345788086,499960.742543475,107411.843252337,499980.371188583,89304.870602233,499941.115233525,96226.0211348756,499941.112581974,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.029,106052.400216385,499960.742543424,107411.887646762,499980.371188558,89304.9367039235,499941.115233442,96226.0599393368,499941.112581899,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.03,106052.454644684,499960.742543372,107411.932041187,499980.371188534,89305.002805614,499941.115233359,96226.0987437981,499941.112581825,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.031,106052.509072983,499960.742543321,107411.976435612,499980.371188509,89305.0689073045,499941.115233276,96226.1375482594,499941.11258175,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.032,106052.563501282,499960.742543269,107412.020830037,499980.371188485,89305.135008995,499941.115233193,96226.1763527207,499941.112581675,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.033,106052.617926515,499960.742543218,107412.065221787,499980.37118846,89305.2011103343,499941.11523311,96226.2151576526,499941.112581601,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.034,106052.672341656,499960.742543166,107412.109604729,499980.371188436,89305.2672105172,499941.115233027,96226.2539641337,499941.112581526,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.035,106052.726756797,499960.742543115,107412.153987672,499980.371188412,89305.3333107001,499941.115232944,96226.2927706147,499941.112581451,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.036,106052.781171938,499960.742543063,107412.198370615,499980.371188387,89305.399410883,499941.115232861,96226.3315770958,499941.112581377,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.037,106052.835587079,499960.742543011,107412.242753558,499980.371188363,89305.4655110658,499941.115232778,96226.3703835768,499941.112581302,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.038,106052.890002219,499960.74254296,107412.2871365,499980.371188338,89305.5316112488,499941.115232695,96226.4091900579,499941.112581227,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.039,106052.94441736,499960.742542908,107412.331519443,499980.371188314,89305.5977114317,499941.115232612,96226.4479965389,499941.112581153,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.04,106052.998832501,499960.742542857,107412.375902386,499980.371188289,89305.6638116146,499941.115232529,96226.48680302,499941.112581078,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.041,106053.053247642,499960.742542805,107412.420285328,499980.371188265,89305.7299117975,499941.115232446,96226.525609501,499941.112581003,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.042,106053.107662783,499960.742542754,107412.464668271,499980.37118824,89305.7960119804,499941.115232363,96226.5644159821,499941.112580928,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.043,106053.162077924,499960.742542702,107412.509051214,499980.371188216,89305.8621121633,499941.115232281,96226.6032224631,499941.112580854,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.044,106053.216493065,499960.74254265,107412.553434157,499980.371188192,89305.9282123462,499941.115232198,96226.6420289442,499941.112580779,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.045,106053.270908205,499960.742542599,107412.597817099,499980.371188167,89305.9943125291,499941.115232115,96226.6808354253,499941.112580704,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.046,106053.325323346,499960.742542547,107412.642200042,499980.371188143,89306.060412712,499941.115232032,96226.7196419063,499941.11258063,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.047,106053.379738487,499960.742542496,107412.686582985,499980.371188118,89306.1265128949,499941.115231949,96226.7584483874,499941.112580555,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.048,106053.434153628,499960.742542444,107412.730965927,499980.371188094,89306.1926130778,499941.115231866,96226.7972548684,499941.11258048,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.049,106053.488568769,499960.742542393,107412.77534887,499980.371188069,89306.2587132607,499941.115231783,96226.8360613495,499941.112580406,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.05,106053.54298391,499960.742542341,107412.819731813,499980.371188045,89306.3248134436,499941.1152317,96226.8748678305,499941.112580331,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.051,106053.597399051,499960.74254229,107412.864114755,499980.37118802,89306.3909136265,499941.115231617,96226.9136743116,499941.112580256,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.052,106053.651814191,499960.742542238,107412.908497698,499980.371187996,89306.4570138094,499941.115231534,96226.9524807926,499941.112580182,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.053,106053.706229332,499960.742542187,107412.952880641,499980.371187971,89306.5231139923,499941.115231451,96226.9912872737,499941.112580107,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.054,106053.760644473,499960.742542135,107412.997263584,499980.371187947,89306.5892141752,499941.115231368,96227.0300937547,499941.112580032,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.055,106053.815059614,499960.742542083,107413.041646526,499980.371187923,89306.6553143581,499941.115231285,96227.0689002358,499941.112579958,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.056,106053.869474755,499960.742542032,107413.086029469,499980.371187898,89306.721414541,499941.115231202,96227.1077067168,499941.112579883,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.057,106053.923889896,499960.74254198,107413.130412412,499980.371187874,89306.7875147239,499941.115231119,96227.1465131979,499941.112579808,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.058,106053.978305037,499960.742541929,107413.174795354,499980.371187849,89306.8536149068,499941.115231036,96227.185319679,499941.112579734,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.059,106054.032720177,499960.742541877,107413.219178297,499980.371187825,89306.9197150897,499941.115230953,96227.22412616,499941.112579659,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.06,106054.087135318,499960.742541826,107413.26356124,499980.3711878,89306.9858152726,499941.11523087,96227.2629326411,499941.112579584,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.061,106054.141550459,499960.742541774,107413.307944183,499980.371187776,89307.0519154555,499941.115230787,96227.3017391221,499941.11257951,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.062,106054.1959656,499960.742541722,107413.352327125,499980.371187752,89307.1180156384,499941.115230704,96227.3405456032,499941.112579435,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.063,106054.250380741,499960.742541671,107413.396710068,499980.371187727,89307.1841158213,499941.115230621,96227.3793520842,499941.11257936,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.064,106054.304795882,499960.742541619,107413.441093011,499980.371187703,89307.2502160042,499941.115230539,96227.4181585653,499941.112579286,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.065,106054.359211023,499960.742541568,107413.485475953,499980.371187678,89307.3163161871,499941.115230456,96227.4569650463,499941.112579211,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.066,106054.413613931,499960.742541516,107413.529848223,499980.371187654,89307.3824149651,499941.115230373,96227.4957734021,499941.112579136,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.067,106054.468002764,499960.742541465,107413.574208213,499980.371187629,89307.4485121267,499941.11523029,96227.5345839149,499941.112579062,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.068,106054.522391598,499960.742541413,107413.618568203,499980.371187605,89307.5146092884,499941.115230207,96227.5733944276,499941.112578987,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.069,106054.576780431,499960.742541362,107413.662928192,499980.37118758,89307.5807064501,499941.115230124,96227.6122049404,499941.112578912,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.07,106054.631169265,499960.74254131,107413.707288182,499980.371187556,89307.6468036118,499941.115230041,96227.6510154531,499941.112578837,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.071,106054.685558098,499960.742541258,107413.751648172,499980.371187532,89307.7129007734,499941.115229958,96227.6898259659,499941.112578763,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.072,106054.739946932,499960.742541207,107413.796008162,499980.371187507,89307.7789979351,499941.115229875,96227.7286364786,499941.112578688,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.073,106054.794335765,499960.742541155,107413.840368152,499980.371187483,89307.8450950968,499941.115229792,96227.7674469914,499941.112578613,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.074,106054.848724599,499960.742541104,107413.884728141,499980.371187458,89307.9111922585,499941.115229709,96227.8062575041,499941.112578539,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.075,106054.903113432,499960.742541052,107413.929088131,499980.371187434,89307.9772894201,499941.115229626,96227.8450680169,499941.112578464,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.076,106054.957502266,499960.742541001,107413.973448121,499980.371187409,89308.0433865818,499941.115229543,96227.8838785296,499941.112578389,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.077,106055.0118911,499960.742540949,107414.017808111,499980.371187385,89308.1094837435,499941.11522946,96227.9226890424,499941.112578315,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.078,106055.066279933,499960.742540898,107414.0621681,499980.37118736,89308.1755809052,499941.115229377,96227.9614995551,499941.11257824,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.079,106055.120668767,499960.742540846,107414.10652809,499980.371187336,89308.2416780668,499941.115229294,96228.0003100679,499941.112578165,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.08,106055.1750576,499960.742540794,107414.15088808,499980.371187312,89308.3077752285,499941.115229211,96228.0391205806,499941.112578091,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.081,106055.229446434,499960.742540743,107414.19524807,499980.371187287,89308.3738723902,499941.115229128,96228.0779310934,499941.112578016,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.082,106055.283835267,499960.742540691,107414.23960806,499980.371187263,89308.4399695519,499941.115229046,96228.1167416061,499941.112577941,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.083,106055.338224101,499960.74254064,107414.283968049,499980.371187238,89308.5060667135,499941.115228963,96228.1555521188,499941.112577867,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.084,106055.392612934,499960.742540588,107414.328328039,499980.371187214,89308.5721638752,499941.11522888,96228.1943626316,499941.112577792,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.085,106055.447001768,499960.742540537,107414.372688029,499980.371187189,89308.6382610369,499941.115228797,96228.2331731444,499941.112577717,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.086,106055.501390601,499960.742540485,107414.417048019,499980.371187165,89308.7043581986,499941.115228714,96228.2719836571,499941.112577643,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.087,106055.555779435,499960.742540434,107414.461408009,499980.37118714,89308.7704553602,499941.115228631,96228.3107941699,499941.112577568,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.088,106055.610168269,499960.742540382,107414.505767998,499980.371187116,89308.8365525219,499941.115228548,96228.3496046826,499941.112577493,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.089,106055.664557102,499960.74254033,107414.550127988,499980.371187092,89308.9026496836,499941.115228465,96228.3884151954,499941.112577419,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.09,106055.718945936,499960.742540279,107414.594487978,499980.371187067,89308.9687468453,499941.115228382,96228.4272257081,499941.112577344,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.091,106055.773334769,499960.742540227,107414.638847968,499980.371187043,89309.0348440069,499941.115228299,96228.4660362208,499941.112577269,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.092,106055.827723603,499960.742540176,107414.683207958,499980.371187018,89309.1009411686,499941.115228216,96228.5048467336,499941.112577195,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.093,106055.882112436,499960.742540124,107414.727567947,499980.371186994,89309.1670383303,499941.115228133,96228.5436572463,499941.11257712,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.094,106055.93650127,499960.742540073,107414.771927937,499980.371186969,89309.233135492,499941.11522805,96228.5824677591,499941.112577045,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.095,106055.990890103,499960.742540021,107414.816287927,499980.371186945,89309.2992326536,499941.115227967,96228.6212782718,499941.112576971,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.096,106056.045278937,499960.74253997,107414.860647917,499980.37118692,89309.3653298153,499941.115227884,96228.6600887846,499941.112576896,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.097,106056.09966777,499960.742539918,107414.905007907,499980.371186896,89309.431426977,499941.115227801,96228.6988992973,499941.112576821,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.098,106056.154056604,499960.742539866,107414.949367896,499980.371186871,89309.4975241386,499941.115227718,96228.7377098101,499941.112576747,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.099,106056.208445437,499960.742539815,107414.993727886,499980.371186847,89309.5636213003,499941.115227635,96228.7765203228,499941.112576672,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.1,106056.262834271,499960.742539763,107415.038087876,499980.371186823,89309.629718462,499941.115227552,96228.8153308356,499941.112576597,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.101,106056.317223105,499960.742539712,107415.082447866,499980.371186798,89309.6958156237,499941.11522747,96228.8541413483,499941.112576523,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.102,106056.371611938,499960.74253966,107415.126807855,499980.371186774,89309.7619127853,499941.115227387,96228.8929518611,499941.112576448,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.103,106056.426000772,499960.742539609,107415.171167845,499980.371186749,89309.828009947,499941.115227304,96228.9317623738,499941.112576373,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.104,106056.480389605,499960.742539557,107415.215527835,499980.371186725,89309.8941071087,499941.115227221,96228.9705728866,499941.112576299,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.105,106056.534778439,499960.742539506,107415.259887825,499980.3711867,89309.9602042704,499941.115227138,96229.0093833993,499941.112576224,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.106,106056.589167272,499960.742539454,107415.304247815,499980.371186676,89310.026301432,499941.115227055,96229.0481939121,499941.112576149,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.107,106056.643556106,499960.742539403,107415.348607804,499980.371186652,89310.0923985937,499941.115226972,96229.0870044248,499941.112576075,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.108,106056.697944939,499960.742539351,107415.392967794,499980.371186627,89310.1584957554,499941.115226889,96229.1258149376,499941.112576,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.109,106056.752333773,499960.742539299,107415.437327784,499980.371186603,89310.2245929171,499941.115226806,96229.1646254503,499941.112575925,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.11,106056.806722606,499960.742539248,107415.481687774,499980.371186578,89310.2906900787,499941.115226723,96229.2034359631,499941.112575851,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.111,106056.86111144,499960.742539196,107415.526047764,499980.371186554,89310.3567872404,499941.11522664,96229.2422464758,499941.112575776,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.112,106056.915500274,499960.742539145,107415.570407753,499980.371186529,89310.4228844021,499941.115226557,96229.2810569885,499941.112575701,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.113,106056.969889107,499960.742539093,107415.614767743,499980.371186505,89310.4889815638,499941.115226474,96229.3198675013,499941.112575627,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.114,106057.024277941,499960.742539042,107415.659127733,499980.37118648,89310.5550787254,499941.115226391,96229.358678014,499941.112575552,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.115,106057.078666774,499960.74253899,107415.703487723,499980.371186456,89310.6211758871,499941.115226308,96229.3974885268,499941.112575477,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.116,106057.133055608,499960.742538939,107415.747847713,499980.371186431,89310.6872730488,499941.115226225,96229.4362990395,499941.112575403,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.117,106057.187444441,499960.742538887,107415.792207702,499980.371186407,89310.7533702104,499941.115226142,96229.4751095523,499941.112575328,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.118,106057.241833275,499960.742538836,107415.836567692,499980.371186383,89310.8194673721,499941.115226059,96229.513920065,499941.112575253,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.119,106057.296222108,499960.742538784,107415.880927682,499980.371186358,89310.8855645338,499941.115225977,96229.5527305778,499941.112575179,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.12,106057.350610942,499960.742538732,107415.925287672,499980.371186334,89310.9516616955,499941.115225894,96229.5915410905,499941.112575104,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.121,106057.404999775,499960.742538681,107415.969647662,499980.371186309,89311.0177588571,499941.115225811,96229.6303516033,499941.112575029,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.122,106057.459388609,499960.742538629,107416.014007651,499980.371186285,89311.0838560188,499941.115225728,96229.669162116,499941.112574954,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.123,106057.513777443,499960.742538578,107416.058367641,499980.37118626,89311.1499531805,499941.115225645,96229.7079726288,499941.11257488,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.124,106057.568166276,499960.742538526,107416.102727631,499980.371186236,89311.2160503422,499941.115225562,96229.7467831415,499941.112574805,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.125,106057.62255511,499960.742538475,107416.147087621,499980.371186212,89311.2821475038,499941.115225479,96229.7855936543,499941.11257473,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.126,106057.676943943,499960.742538423,107416.191447611,499980.371186187,89311.3482446655,499941.115225396,96229.824404167,499941.112574656,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.127,106057.731332777,499960.742538372,107416.2358076,499980.371186163,89311.4143418272,499941.115225313,96229.8632146798,499941.112574581,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.128,106057.78572161,499960.74253832,107416.28016759,499980.371186138,89311.4804389889,499941.11522523,96229.9020251925,499941.112574506,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.129,106057.840110444,499960.742538268,107416.32452758,499980.371186114,89311.5465361505,499941.115225147,96229.9408357053,499941.112574432,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.13,106057.894499277,499960.742538217,107416.36888757,499980.371186089,89311.6126333122,499941.115225064,96229.979646218,499941.112574357,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.131,106057.948888111,499960.742538165,107416.413247559,499980.371186065,89311.6787304739,499941.115224981,96230.0184567308,499941.112574282,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.132,106058.003228098,499960.742538114,107416.457564947,499980.37118604,89311.7448219998,499941.115224898,96230.0572747053,499941.112574208,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.133,106058.057564352,499960.742538062,107416.501879078,499980.371186016,89311.8109130949,499941.115224815,96230.0960932501,499941.112574133,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.134,106058.111900606,499960.742538011,107416.54619321,499980.371185992,89311.8770041901,499941.115224732,96230.1349117948,499941.112574058,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.135,106058.166236861,499960.742537959,107416.590507341,499980.371185967,89311.9430952853,499941.115224649,96230.1737303396,499941.112573984,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.136,106058.220573115,499960.742537907,107416.634821472,499980.371185943,89312.0091863805,499941.115224567,96230.2125488844,499941.112573909,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.137,106058.274909369,499960.742537856,107416.679135604,499980.371185918,89312.0752774757,499941.115224484,96230.2513674292,499941.112573834,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.138,106058.329245623,499960.742537804,107416.723449735,499980.371185894,89312.1413685708,499941.115224401,96230.290185974,499941.11257376,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.139,106058.383581877,499960.742537753,107416.767763867,499980.371185869,89312.207459666,499941.115224318,96230.3290045187,499941.112573685,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.14,106058.437918131,499960.742537701,107416.812077998,499980.371185845,89312.2735507612,499941.115224235,96230.3678230635,499941.11257361,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.141,106058.492254386,499960.74253765,107416.856392129,499980.37118582,89312.3396418564,499941.115224152,96230.4066416083,499941.112573536,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.142,106058.54659064,499960.742537598,107416.900706261,499980.371185796,89312.4057329516,499941.115224069,96230.4454601531,499941.112573461,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.143,106058.600926894,499960.742537547,107416.945020392,499980.371185771,89312.4718240467,499941.115223986,96230.4842786979,499941.112573386,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.144,106058.655263148,499960.742537495,107416.989334524,499980.371185747,89312.5379151419,499941.115223903,96230.5230972427,499941.112573312,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.145,106058.709599402,499960.742537444,107417.033648655,499980.371185723,89312.6040062371,499941.11522382,96230.5619157874,499941.112573237,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.146,106058.763935656,499960.742537392,107417.077962786,499980.371185698,89312.6700973323,499941.115223737,96230.6007343322,499941.112573162,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.147,106058.81827191,499960.74253734,107417.122276918,499980.371185674,89312.7361884274,499941.115223654,96230.639552877,499941.112573088,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.148,106058.872608165,499960.742537289,107417.166591049,499980.371185649,89312.8022795226,499941.115223571,96230.6783714218,499941.112573013,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.149,106058.926944419,499960.742537237,107417.21090518,499980.371185625,89312.8683706178,499941.115223488,96230.7171899666,499941.112572938,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
4.15,106058.981280673,499960.742537186,107417.255219312,499980.3711856,89312.934461713,499941.115223405,96230.7560085114,499941.112572864,0,0.01,4,1.9999999999998,0,0.01,4,3.9999999999996
