"time","traceSubstance.C","traceSubstance1.C"
0.9024,0.0013707456,0.0013707456
0.9028,0.0013713532,0.0013713532
0.9032,0.0013719608,0.0013719608
0.9036,0.0013725684,0.0013725684
0.904,0.001373176,0.001373176
0.9044,0.0013737836,0.0013737836
0.9048,0.0013743912,0.0013743912
0.9052,0.0013749988,0.0013749988
0.9056,0.0013756064,0.0013756064
0.906,0.001376214,0.001376214
0.9064,0.0013768216,0.0013768216
0.9068,0.0013774292,0.0013774292
0.9072,0.0013780368,0.0013780368
0.9076,0.0013786444,0.0013786444
0.908,0.001379252,0.001379252
0.9084,0.0013798596,0.0013798596
0.9088,0.0013804672,0.0013804672
0.9092,0.0013810748,0.0013810748
0.9096,0.0013816824,0.0013816824
0.91,0.00138229,0.00138229
0.9104,0.0013828976,0.0013828976
0.9108,0.0013835052,0.0013835052
0.9112,0.0013841128,0.0013841128
0.9116,0.0013847204,0.0013847204
0.912,0.001385328,0.001385328
0.9124,0.0013859356,0.0013859356
0.9128,0.0013865432,0.0013865432
0.9132,0.0013871508,0.0013871508
0.9136,0.0013877584,0.0013877584
0.914,0.001388366,0.001388366
0.9144,0.0013889736,0.0013889736
0.9148,0.0013895812,0.0013895812
0.9152,0.0013901888,0.0013901888
0.9156,0.0013907964,0.0013907964
0.916,0.001391404,0.001391404
0.9164,0.0013920116,0.0013920116
0.9168,0.0013926192,0.0013926192
0.9172,0.0013932268,0.0013932268
0.9176,0.0013938344,0.0013938344
0.918,0.001394442,0.001394442
0.9184,0.0013950496,0.0013950496
0.9188,0.0013956572,0.0013956572
0.9192,0.0013962648,0.0013962648
0.9196,0.0013968724,0.0013968724
0.92,0.00139748,0.00139748
0.9204,0.0013980876,0.0013980876
0.9208,0.0013986952,0.0013986952
0.9212,0.0013993028,0.0013993028
0.9216,0.0013999104,0.0013999104
0.922,0.001400518,0.001400518
0.9224,0.0014011256,0.0014011256
0.9228,0.0014017332,0.0014017332
0.9232,0.0014023408,0.0014023408
0.9236,0.0014029484,0.0014029484
0.924,0.001403556,0.001403556
0.9244,0.0014041636,0.0014041636
0.9248,0.0014047712,0.0014047712
0.9252,0.0014053788,0.0014053788
0.9256,0.0014059864,0.0014059864
0.926,0.001406594,0.001406594
0.9264,0.0014072016,0.0014072016
0.9268,0.0014078092,0.0014078092
0.9272,0.0014084168,0.0014084168
0.9276,0.0014090244,0.0014090244
0.928,0.001409632,0.001409632
0.9284,0.0014102396,0.0014102396
0.9288,0.0014108472,0.0014108472
0.9292,0.0014114548,0.0014114548
0.9296,0.0014120624,0.0014120624
0.93,0.00141267,0.00141267
0.9304,0.0014132776,0.0014132776
0.9308,0.0014138852,0.0014138852
0.9312,0.0014144928,0.0014144928
0.9316,0.0014151004,0.0014151004
0.932,0.001415708,0.001415708
0.9324,0.0014163156,0.0014163156
0.9328,0.0014169232,0.0014169232
0.9332,0.0014175308,0.0014175308
0.9336,0.0014181384,0.0014181384
0.934,0.001418746,0.001418746
0.9344,0.0014193536,0.0014193536
0.9348,0.0014199612,0.0014199612
0.9352,0.0014205688,0.0014205688
0.9356,0.0014211764,0.0014211764
0.936,0.001421784,0.001421784
0.9364,0.0014223916,0.0014223916
0.9368,0.0014229992,0.0014229992
0.9372,0.0014236068,0.0014236068
0.9376,0.0014242144,0.0014242144
0.938,0.001424822,0.001424822
0.9384,0.0014254296,0.0014254296
0.9388,0.0014260372,0.0014260372
0.9392,0.0014266448,0.0014266448
0.9396,0.0014272524,0.0014272524
0.94,0.00142786,0.00142786
0.9404,0.0014284676,0.0014284676
0.9408,0.0014290752,0.0014290752
0.9412,0.0014296828,0.0014296828
0.9416,0.0014302904,0.0014302904
0.942,0.001430898,0.001430898
0.9424,0.0014315056,0.0014315056
0.9428,0.0014321132,0.0014321132
0.9432,0.0014327208,0.0014327208
0.9436,0.0014333284,0.0014333284
0.944,0.001433936,0.001433936
0.9444,0.0014345436,0.0014345436
0.9448,0.0014351512,0.0014351512
0.9452,0.0014357588,0.0014357588
0.9456,0.0014363664,0.0014363664
0.946,0.001436974,0.001436974
0.9464,0.0014375816,0.0014375816
0.9468,0.0014381892,0.0014381892
0.9472,0.0014387968,0.0014387968
0.9476,0.0014394044,0.0014394044
0.948,0.001440012,0.001440012
0.9484,0.0014406196,0.0014406196
0.9488,0.0014412272,0.0014412272
0.9492,0.0014418348,0.0014418348
0.9496,0.0014424424,0.0014424424
0.95,0.00144305,0.00144305
0.9504,0.0014436576,0.0014436576
0.9508,0.0014442652,0.0014442652
0.9512,0.0014448728,0.0014448728
0.9516,0.0014454804,0.0014454804
0.952,0.001446088,0.001446088
0.9524,0.0014466956,0.0014466956
0.9528,0.0014473032,0.0014473032
0.9532,0.0014479108,0.0014479108
0.9536,0.0014485184,0.0014485184
0.954,0.001449126,0.001449126
0.9544,0.0014497336,0.0014497336
0.9548,0.0014503412,0.0014503412
0.9552,0.0014509488,0.0014509488
0.9556,0.0014515564,0.0014515564
0.956,0.001452164,0.001452164
0.9564,0.0014527716,0.0014527716
0.9568,0.0014533792,0.0014533792
0.9572,0.0014539868,0.0014539868
0.9576,0.0014545944,0.0014545944
0.958,0.001455202,0.001455202
0.9584,0.0014558096,0.0014558096
0.9588,0.0014564172,0.0014564172
0.9592,0.0014570248,0.0014570248
0.9596,0.0014576324,0.0014576324
0.96,0.00145824,0.00145824
0.9604,0.0014588476,0.0014588476
0.9608,0.0014594552,0.0014594552
0.9612,0.0014600628,0.0014600628
0.9616,0.0014606704,0.0014606704
0.962,0.001461278,0.001461278
0.9624,0.0014618856,0.0014618856
0.9628,0.0014624932,0.0014624932
0.9632,0.0014631008,0.0014631008
0.9636,0.0014637084,0.0014637084
0.964,0.001464316,0.001464316
0.9644,0.0014649236,0.0014649236
0.9648,0.0014655312,0.0014655312
0.9652,0.0014661388,0.0014661388
0.9656,0.0014667464,0.0014667464
0.966,0.001467354,0.001467354
0.9664,0.0014679616,0.0014679616
0.9668,0.0014685692,0.0014685692
0.9672,0.0014691768,0.0014691768
0.9676,0.0014697844,0.0014697844
0.968,0.001470392,0.001470392
0.9684,0.0014709996,0.0014709996
0.9688,0.0014716072,0.0014716072
0.9692,0.0014722148,0.0014722148
0.9696,0.0014728224,0.0014728224
0.97,0.00147343,0.00147343
0.9704,0.0014740376,0.0014740376
0.9708,0.0014746452,0.0014746452
0.9712,0.0014752528,0.0014752528
0.9716,0.0014758604,0.0014758604
0.972,0.001476468,0.001476468
0.9724,0.0014770756,0.0014770756
0.9728,0.0014776832,0.0014776832
0.9732,0.0014782908,0.0014782908
0.9736,0.0014788984,0.0014788984
0.974,0.001479506,0.001479506
0.9744,0.0014801136,0.0014801136
0.9748,0.0014807212,0.0014807212
0.9752,0.0014813288,0.0014813288
0.9756,0.0014819364,0.0014819364
0.976,0.001482544,0.001482544
0.9764,0.0014831516,0.0014831516
0.9768,0.0014837592,0.0014837592
0.9772,0.0014843668,0.0014843668
0.9776,0.0014849744,0.0014849744
0.978,0.001485582,0.001485582
0.9784,0.0014861896,0.0014861896
0.9788,0.0014867972,0.0014867972
0.9792,0.0014874048,0.0014874048
0.9796,0.0014880124,0.0014880124
0.98,0.00148862,0.00148862
0.9804,0.0014892276,0.0014892276
0.9808,0.0014898352,0.0014898352
0.9812,0.0014904428,0.0014904428
0.9816,0.0014910504,0.0014910504
0.982,0.001491658,0.001491658
0.9824,0.0014922656,0.0014922656
0.9828,0.0014928732,0.0014928732
0.9832,0.0014934808,0.0014934808
0.9836,0.0014940884,0.0014940884
0.984,0.001494696,0.001494696
0.9844,0.0014953036,0.0014953036
0.9848,0.0014959112,0.0014959112
0.9852,0.0014965188,0.0014965188
0.9856,0.0014971264,0.0014971264
0.986,0.001497734,0.001497734
0.9864,0.0014983416,0.0014983416
0.9868,0.0014989492,0.0014989492
0.9872,0.0014995568,0.0014995568
0.9876,0.0015001644,0.0015001644
0.988,0.001500772,0.001500772
0.9884,0.0015013796,0.0015013796
0.9888,0.0015019872,0.0015019872
0.9892,0.0015025948,0.0015025948
0.9896,0.0015032024,0.0015032024
0.99,0.00150381,0.00150381
0.9904,0.0015044176,0.0015044176
0.9908,0.0015050252,0.0015050252
0.9912,0.0015056328,0.0015056328
0.9916,0.0015062404,0.0015062404
0.992,0.001506848,0.001506848
0.9924,0.0015074556,0.0015074556
0.9928,0.0015080632,0.0015080632
0.9932,0.0015086708,0.0015086708
0.9936,0.0015092784,0.0015092784
0.994,0.001509886,0.001509886
0.9944,0.0015104936,0.0015104936
0.9948,0.0015111012,0.0015111012
0.9952,0.0015117088,0.0015117088
0.9956,0.0015123164,0.0015123164
0.996,0.001512924,0.001512924
0.9964,0.0015135316,0.0015135316
0.9968,0.0015141392,0.0015141392
0.9972,0.0015147468,0.0015147468
0.9976,0.0015153544,0.0015153544
0.998,0.001515962,0.001515962
0.9984,0.0015165696,0.0015165696
0.9988,0.0015171772,0.0015171772
0.9992,0.0015177848,0.0015177848
0.9996,0.0015183924,0.0015183924
1,0.001519,0.001519
1.0004,0.001519,0.001519
1.0008,0.001519,0.001519
1.0012,0.001519,0.001519
1.0016,0.001519,0.001519
1.002,0.001519,0.001519
1.0024,0.001519,0.001519
1.0028,0.001519,0.001519
1.0032,0.001519,0.001519
1.0036,0.001519,0.001519
1.004,0.001519,0.001519
1.0044,0.001519,0.001519
1.0048,0.001519,0.001519
1.0052,0.001519,0.001519
1.0056,0.001519,0.001519
1.006,0.001519,0.001519
1.0064,0.001519,0.001519
1.0068,0.001519,0.001519
1.0072,0.001519,0.001519
1.0076,0.001519,0.001519
1.008,0.001519,0.001519
1.0084,0.001519,0.001519
1.0088,0.001519,0.001519
1.0092,0.001519,0.001519
1.0096,0.001519,0.001519
1.01,0.001519,0.001519
1.0104,0.001519,0.001519
1.0108,0.001519,0.001519
1.0112,0.001519,0.001519
1.0116,0.001519,0.001519
1.012,0.001519,0.001519
1.0124,0.001519,0.001519
1.0128,0.001519,0.001519
1.0132,0.001519,0.001519
1.0136,0.001519,0.001519
1.014,0.001519,0.001519
1.0144,0.001519,0.001519
1.0148,0.001519,0.001519
1.0152,0.001519,0.001519
1.0156,0.001519,0.001519
1.016,0.001519,0.001519
1.0164,0.001519,0.001519
1.0168,0.001519,0.001519
1.0172,0.001519,0.001519
1.0176,0.001519,0.001519
1.018,0.001519,0.001519
1.0184,0.001519,0.001519
1.0188,0.001519,0.001519
1.0192,0.001519,0.001519
1.0196,0.001519,0.001519
1.02,0.001519,0.001519
1.0204,0.001519,0.001519
1.0208,0.001519,0.001519
1.0212,0.001519,0.001519
1.0216,0.001519,0.001519
1.022,0.001519,0.001519
1.0224,0.001519,0.001519
1.0228,0.001519,0.001519
1.0232,0.001519,0.001519
1.0236,0.001519,0.001519
1.024,0.001519,0.001519
1.0244,0.001519,0.001519
1.0248,0.001519,0.001519
1.0252,0.001519,0.001519
1.0256,0.001519,0.001519
1.026,0.001519,0.001519
1.0264,0.001519,0.001519
1.0268,0.001519,0.001519
1.0272,0.001519,0.001519
1.0276,0.001519,0.001519
1.028,0.001519,0.001519
1.0284,0.001519,0.001519
1.0288,0.001519,0.001519
1.0292,0.001519,0.001519
1.0296,0.001519,0.001519
1.03,0.001519,0.001519
1.0304,0.001519,0.001519
1.0308,0.001519,0.001519
1.0312,0.001519,0.001519
1.0316,0.001519,0.001519
1.032,0.001519,0.001519
1.0324,0.001519,0.001519
1.0328,0.001519,0.001519
1.0332,0.001519,0.001519
1.0336,0.001519,0.001519
1.034,0.001519,0.001519
1.0344,0.001519,0.001519
1.0348,0.001519,0.001519
1.0352,0.001519,0.001519
1.0356,0.001519,0.001519
1.036,0.001519,0.001519
1.0364,0.001519,0.001519
1.0368,0.001519,0.001519
1.0372,0.001519,0.001519
1.0376,0.001519,0.001519
1.038,0.001519,0.001519
1.0384,0.001519,0.001519
1.0388,0.001519,0.001519
1.0392,0.001519,0.001519
1.0396,0.001519,0.001519
1.04,0.001519,0.001519
1.0404,0.001519,0.001519
1.0408,0.001519,0.001519
1.0412,0.001519,0.001519
1.0416,0.001519,0.001519
1.042,0.001519,0.001519
1.0424,0.001519,0.001519
1.0428,0.001519,0.001519
1.0432,0.001519,0.001519
1.0436,0.001519,0.001519
1.044,0.001519,0.001519
1.0444,0.001519,0.001519
1.0448,0.001519,0.001519
1.0452,0.001519,0.001519
1.0456,0.001519,0.001519
1.046,0.001519,0.001519
1.0464,0.001519,0.001519
1.0468,0.001519,0.001519
1.0472,0.001519,0.001519
1.0476,0.001519,0.001519
1.048,0.001519,0.001519
1.0484,0.001519,0.001519
1.0488,0.001519,0.001519
1.0492,0.001519,0.001519
1.0496,0.001519,0.001519
1.05,0.001519,0.001519
1.0504,0.001519,0.001519
1.0508,0.001519,0.001519
1.0512,0.001519,0.001519
1.0516,0.001519,0.001519
1.052,0.001519,0.001519
1.0524,0.001519,0.001519
1.0528,0.001519,0.001519
1.0532,0.001519,0.001519
1.0536,0.001519,0.001519
1.054,0.001519,0.001519
1.0544,0.001519,0.001519
1.0548,0.001519,0.001519
1.0552,0.001519,0.001519
1.0556,0.001519,0.001519
1.056,0.001519,0.001519
1.0564,0.001519,0.001519
1.0568,0.001519,0.001519
1.0572,0.001519,0.001519
1.0576,0.001519,0.001519
1.058,0.001519,0.001519
1.0584,0.001519,0.001519
1.0588,0.001519,0.001519
1.0592,0.001519,0.001519
1.0596,0.001519,0.001519
1.06,0.001519,0.001519
1.0604,0.001519,0.001519
1.0608,0.001519,0.001519
1.0612,0.001519,0.001519
1.0616,0.001519,0.001519
1.062,0.001519,0.001519
1.0624,0.001519,0.001519
1.0628,0.001519,0.001519
1.0632,0.001519,0.001519
1.0636,0.001519,0.001519
1.064,0.001519,0.001519
1.0644,0.001519,0.001519
1.0648,0.001519,0.001519
1.0652,0.001519,0.001519
1.0656,0.001519,0.001519
1.066,0.001519,0.001519
1.0664,0.001519,0.001519
1.0668,0.001519,0.001519
1.0672,0.001519,0.001519
1.0676,0.001519,0.001519
1.068,0.001519,0.001519
1.0684,0.001519,0.001519
1.0688,0.001519,0.001519
1.0692,0.001519,0.001519
1.0696,0.001519,0.001519
1.07,0.001519,0.001519
1.0704,0.001519,0.001519
1.0708,0.001519,0.001519
1.0712,0.001519,0.001519
1.0716,0.001519,0.001519
1.072,0.001519,0.001519
1.0724,0.001519,0.001519
1.0728,0.001519,0.001519
1.0732,0.001519,0.001519
1.0736,0.001519,0.001519
1.074,0.001519,0.001519
1.0744,0.001519,0.001519
1.0748,0.001519,0.001519
1.0752,0.001519,0.001519
1.0756,0.001519,0.001519
1.076,0.001519,0.001519
1.0764,0.001519,0.001519
1.0768,0.001519,0.001519
1.0772,0.001519,0.001519
1.0776,0.001519,0.001519
1.078,0.001519,0.001519
1.0784,0.001519,0.001519
1.0788,0.001519,0.001519
1.0792,0.001519,0.001519
1.0796,0.001519,0.001519
1.08,0.001519,0.001519
1.0804,0.001519,0.001519
1.0808,0.001519,0.001519
1.0812,0.001519,0.001519
1.0816,0.001519,0.001519
1.082,0.001519,0.001519
1.0824,0.001519,0.001519
1.0828,0.001519,0.001519
1.0832,0.001519,0.001519
1.0836,0.001519,0.001519
1.084,0.001519,0.001519
1.0844,0.001519,0.001519
1.0848,0.001519,0.001519
1.0852,0.001519,0.001519
1.0856,0.001519,0.001519
1.086,0.001519,0.001519
1.0864,0.001519,0.001519
1.0868,0.001519,0.001519
1.0872,0.001519,0.001519
1.0876,0.001519,0.001519
1.088,0.001519,0.001519
1.0884,0.001519,0.001519
1.0888,0.001519,0.001519
1.0892,0.001519,0.001519
1.0896,0.001519,0.001519
1.09,0.001519,0.001519
1.0904,0.001519,0.001519
1.0908,0.001519,0.001519
1.0912,0.001519,0.001519
1.0916,0.001519,0.001519
1.092,0.001519,0.001519
1.0924,0.001519,0.001519
1.0928,0.001519,0.001519
1.0932,0.001519,0.001519
1.0936,0.001519,0.001519
1.094,0.001519,0.001519
1.0944,0.001519,0.001519
1.0948,0.001519,0.001519
1.0952,0.001519,0.001519
1.0956,0.001519,0.001519
1.096,0.001519,0.001519
1.0964,0.001519,0.001519
1.0968,0.001519,0.001519
1.0972,0.001519,0.001519
1.0976,0.001519,0.001519
1.098,0.001519,0.001519
1.0984,0.001519,0.001519
1.0988,0.001519,0.001519
1.0992,0.001519,0.001519
1.0996,0.001519,0.001519
1.1,0.001519,0.001519
1.1004,0.001519,0.001519
1.1008,0.001519,0.001519
1.1012,0.001519,0.001519
1.1016,0.001519,0.001519
1.102,0.001519,0.001519
1.1024,0.001519,0.001519
1.1028,0.001519,0.001519
1.1032,0.001519,0.001519
1.1036,0.001519,0.001519
1.104,0.001519,0.001519
1.1044,0.001519,0.001519
1.1048,0.001519,0.001519
1.1052,0.001519,0.001519
1.1056,0.001519,0.001519
1.106,0.001519,0.001519
1.1064,0.001519,0.001519
1.1068,0.001519,0.001519
1.1072,0.001519,0.001519
1.1076,0.001519,0.001519
1.108,0.001519,0.001519
1.1084,0.001519,0.001519
1.1088,0.001519,0.001519
1.1092,0.001519,0.001519
1.1096,0.001519,0.001519
1.11,0.001519,0.001519
1.1104,0.001519,0.001519
1.1108,0.001519,0.001519
1.1112,0.001519,0.001519
1.1116,0.001519,0.001519
1.112,0.001519,0.001519
1.1124,0.001519,0.001519
1.1128,0.001519,0.001519
1.1132,0.001519,0.001519
1.1136,0.001519,0.001519
1.114,0.001519,0.001519
1.1144,0.001519,0.001519
1.1148,0.001519,0.001519
1.1152,0.001519,0.001519
1.1156,0.001519,0.001519
1.116,0.001519,0.001519
1.1164,0.001519,0.001519
1.1168,0.001519,0.001519
1.1172,0.001519,0.001519
1.1176,0.001519,0.001519
1.118,0.001519,0.001519
1.1184,0.001519,0.001519
1.1188,0.001519,0.001519
1.1192,0.001519,0.001519
1.1196,0.001519,0.001519
1.12,0.001519,0.001519
1.1204,0.001519,0.001519
1.1208,0.001519,0.001519
1.1212,0.001519,0.001519
1.1216,0.001519,0.001519
1.122,0.001519,0.001519
1.1224,0.001519,0.001519
1.1228,0.001519,0.001519
1.1232,0.001519,0.001519
1.1236,0.001519,0.001519
1.124,0.001519,0.001519
1.1244,0.001519,0.001519
1.1248,0.001519,0.001519
1.1252,0.001519,0.001519
1.1256,0.001519,0.001519
1.126,0.001519,0.001519
1.1264,0.001519,0.001519
1.1268,0.001519,0.001519
1.1272,0.001519,0.001519
1.1276,0.001519,0.001519
1.128,0.001519,0.001519
1.1284,0.001519,0.001519
1.1288,0.001519,0.001519
1.1292,0.001519,0.001519
1.1296,0.001519,0.001519
1.13,0.001519,0.001519
1.1304,0.001519,0.001519
1.1308,0.001519,0.001519
1.1312,0.001519,0.001519
1.1316,0.001519,0.001519
1.132,0.001519,0.001519
1.1324,0.001519,0.001519
1.1328,0.001519,0.001519
1.1332,0.001519,0.001519
1.1336,0.001519,0.001519
1.134,0.001519,0.001519
1.1344,0.001519,0.001519
1.1348,0.001519,0.001519
1.1352,0.001519,0.001519
1.1356,0.001519,0.001519
1.136,0.001519,0.001519
1.1364,0.001519,0.001519
1.1368,0.001519,0.001519
1.1372,0.001519,0.001519
1.1376,0.001519,0.001519
1.138,0.001519,0.001519
1.1384,0.001519,0.001519
1.1388,0.001519,0.001519
1.1392,0.001519,0.001519
1.1396,0.001519,0.001519
1.14,0.001519,0.001519
1.1404,0.001519,0.001519
1.1408,0.001519,0.001519
1.1412,0.001519,0.001519
1.1416,0.001519,0.001519
1.142,0.001519,0.001519
1.1424,0.001519,0.001519
1.1428,0.001519,0.001519
1.1432,0.001519,0.001519
1.1436,0.001519,0.001519
1.144,0.001519,0.001519
1.1444,0.001519,0.001519
1.1448,0.001519,0.001519
1.1452,0.001519,0.001519
1.1456,0.001519,0.001519
1.146,0.001519,0.001519
1.1464,0.001519,0.001519
1.1468,0.001519,0.001519
1.1472,0.001519,0.001519
1.1476,0.001519,0.001519
1.148,0.001519,0.001519
1.1484,0.001519,0.001519
1.1488,0.001519,0.001519
1.1492,0.001519,0.001519
1.1496,0.001519,0.001519
1.15,0.001519,0.001519
1.1504,0.001519,0.001519
1.1508,0.001519,0.001519
1.1512,0.001519,0.001519
1.1516,0.001519,0.001519
1.152,0.001519,0.001519
1.1524,0.001519,0.001519
1.1528,0.001519,0.001519
1.1532,0.001519,0.001519
1.1536,0.001519,0.001519
1.154,0.001519,0.001519
1.1544,0.001519,0.001519
1.1548,0.001519,0.001519
1.1552,0.001519,0.001519
1.1556,0.001519,0.001519
1.156,0.001519,0.001519
1.1564,0.001519,0.001519
1.1568,0.001519,0.001519
1.1572,0.001519,0.001519
1.1576,0.001519,0.001519
1.158,0.001519,0.001519
1.1584,0.001519,0.001519
1.1588,0.001519,0.001519
1.1592,0.001519,0.001519
1.1596,0.001519,0.001519
1.16,0.001519,0.001519
1.1604,0.001519,0.001519
1.1608,0.001519,0.001519
1.1612,0.001519,0.001519
1.1616,0.001519,0.001519
1.162,0.001519,0.001519
1.1624,0.001519,0.001519
1.1628,0.001519,0.001519
1.1632,0.001519,0.001519
1.1636,0.001519,0.001519
1.164,0.001519,0.001519
1.1644,0.001519,0.001519
1.1648,0.001519,0.001519
1.1652,0.001519,0.001519
1.1656,0.001519,0.001519
1.166,0.001519,0.001519
1.1664,0.001519,0.001519
1.1668,0.001519,0.001519
1.1672,0.001519,0.001519
1.1676,0.001519,0.001519
1.168,0.001519,0.001519
1.1684,0.001519,0.001519
1.1688,0.001519,0.001519
1.1692,0.001519,0.001519
1.1696,0.001519,0.001519
1.17,0.001519,0.001519
1.1704,0.001519,0.001519
1.1708,0.001519,0.001519
1.1712,0.001519,0.001519
1.1716,0.001519,0.001519
1.172,0.001519,0.001519
1.1724,0.001519,0.001519
1.1728,0.001519,0.001519
1.1732,0.001519,0.001519
1.1736,0.001519,0.001519
1.174,0.001519,0.001519
1.1744,0.001519,0.001519
1.1748,0.001519,0.001519
1.1752,0.001519,0.001519
1.1756,0.001519,0.001519
1.176,0.001519,0.001519
1.1764,0.001519,0.001519
1.1768,0.001519,0.001519
1.1772,0.001519,0.001519
1.1776,0.001519,0.001519
1.178,0.001519,0.001519
1.1784,0.001519,0.001519
1.1788,0.001519,0.001519
1.1792,0.001519,0.001519
1.1796,0.001519,0.001519
1.18,0.001519,0.001519
1.1804,0.001519,0.001519
1.1808,0.001519,0.001519
1.1812,0.001519,0.001519
1.1816,0.001519,0.001519
1.182,0.001519,0.001519
1.1824,0.001519,0.001519
1.1828,0.001519,0.001519
1.1832,0.001519,0.001519
1.1836,0.001519,0.001519
1.184,0.001519,0.001519
1.1844,0.001519,0.001519
1.1848,0.001519,0.001519
1.1852,0.001519,0.001519
1.1856,0.001519,0.001519
1.186,0.001519,0.001519
1.1864,0.001519,0.001519
1.1868,0.001519,0.001519
1.1872,0.001519,0.001519
1.1876,0.001519,0.001519
1.188,0.001519,0.001519
1.1884,0.001519,0.001519
1.1888,0.001519,0.001519
1.1892,0.001519,0.001519
1.1896,0.001519,0.001519
1.19,0.001519,0.001519
1.1904,0.001519,0.001519
1.1908,0.001519,0.001519
1.1912,0.001519,0.001519
1.1916,0.001519,0.001519
1.192,0.001519,0.001519
1.1924,0.001519,0.001519
1.1928,0.001519,0.001519
1.1932,0.001519,0.001519
1.1936,0.001519,0.001519
1.194,0.001519,0.001519
1.1944,0.001519,0.001519
1.1948,0.001519,0.001519
1.1952,0.001519,0.001519
1.1956,0.001519,0.001519
1.196,0.001519,0.001519
1.1964,0.001519,0.001519
1.1968,0.001519,0.001519
1.1972,0.001519,0.001519
1.1976,0.001519,0.001519
1.198,0.001519,0.001519
1.1984,0.001519,0.001519
1.1988,0.001519,0.001519
1.1992,0.001519,0.001519
1.1996,0.001519,0.001519
1.2,0.001519,0.001519
1.2004,0.001519,0.001519
1.2008,0.001519,0.001519
1.2012,0.001519,0.001519
1.2016,0.001519,0.001519
1.202,0.001519,0.001519
1.2024,0.001519,0.001519
1.2028,0.001519,0.001519
1.2032,0.001519,0.001519
1.2036,0.001519,0.001519
1.204,0.001519,0.001519
1.2044,0.001519,0.001519
1.2048,0.001519,0.001519
1.2052,0.001519,0.001519
1.2056,0.001519,0.001519
1.206,0.001519,0.001519
1.2064,0.001519,0.001519
1.2068,0.001519,0.001519
1.2072,0.001519,0.001519
1.2076,0.001519,0.001519
1.208,0.001519,0.001519
1.2084,0.001519,0.001519
1.2088,0.001519,0.001519
1.2092,0.001519,0.001519
1.2096,0.001519,0.001519
1.21,0.001519,0.001519
1.2104,0.001519,0.001519
1.2108,0.001519,0.001519
1.2112,0.001519,0.001519
1.2116,0.001519,0.001519
1.212,0.001519,0.001519
1.2124,0.001519,0.001519
1.2128,0.001519,0.001519
1.2132,0.001519,0.001519
1.2136,0.001519,0.001519
1.214,0.001519,0.001519
1.2144,0.001519,0.001519
1.2148,0.001519,0.001519
1.2152,0.001519,0.001519
1.2156,0.001519,0.001519
1.216,0.001519,0.001519
1.2164,0.001519,0.001519
1.2168,0.001519,0.001519
1.2172,0.001519,0.001519
1.2176,0.001519,0.001519
1.218,0.001519,0.001519
1.2184,0.001519,0.001519
1.2188,0.001519,0.001519
1.2192,0.001519,0.001519
1.2196,0.001519,0.001519
1.22,0.001519,0.001519
1.2204,0.001519,0.001519
1.2208,0.001519,0.001519
1.2212,0.001519,0.001519
1.2216,0.001519,0.001519
1.222,0.001519,0.001519
1.2224,0.001519,0.001519
1.2228,0.001519,0.001519
1.2232,0.001519,0.001519
1.2236,0.001519,0.001519
1.224,0.001519,0.001519
1.2244,0.001519,0.001519
1.2248,0.001519,0.001519
1.2252,0.001519,0.001519
1.2256,0.001519,0.001519
1.226,0.001519,0.001519
1.2264,0.001519,0.001519
1.2268,0.001519,0.001519
1.2272,0.001519,0.001519
1.2276,0.001519,0.001519
1.228,0.001519,0.001519
1.2284,0.001519,0.001519
1.2288,0.001519,0.001519
1.2292,0.001519,0.001519
1.2296,0.001519,0.001519
1.23,0.001519,0.001519
1.2304,0.001519,0.001519
1.2308,0.001519,0.001519
1.2312,0.001519,0.001519
1.2316,0.001519,0.001519
1.232,0.001519,0.001519
1.2324,0.001519,0.001519
1.2328,0.001519,0.001519
1.2332,0.001519,0.001519
1.2336,0.001519,0.001519
1.234,0.001519,0.001519
1.2344,0.001519,0.001519
1.2348,0.001519,0.001519
1.2352,0.001519,0.001519
1.2356,0.001519,0.001519
1.236,0.001519,0.001519
1.2364,0.001519,0.001519
1.2368,0.001519,0.001519
1.2372,0.001519,0.001519
1.2376,0.001519,0.001519
1.238,0.001519,0.001519
1.2384,0.001519,0.001519
1.2388,0.001519,0.001519
1.2392,0.001519,0.001519
1.2396,0.001519,0.001519
1.24,0.001519,0.001519
1.2404,0.001519,0.001519
1.2408,0.001519,0.001519
1.2412,0.001519,0.001519
1.2416,0.001519,0.001519
1.242,0.001519,0.001519
1.2424,0.001519,0.001519
1.2428,0.001519,0.001519
1.2432,0.001519,0.001519
1.2436,0.001519,0.001519
1.244,0.001519,0.001519
1.2444,0.001519,0.001519
1.2448,0.001519,0.001519
1.2452,0.001519,0.001519
1.2456,0.001519,0.001519
1.246,0.001519,0.001519
1.2464,0.001519,0.001519
1.2468,0.001519,0.001519
1.2472,0.001519,0.001519
1.2476,0.001519,0.001519
1.248,0.001519,0.001519
1.2484,0.001519,0.001519
1.2488,0.001519,0.001519
1.2492,0.001519,0.001519
1.2496,0.001519,0.001519
1.25,0.001519,0.001519
1.2504,0.001519,0.001519
1.2508,0.001519,0.001519
1.2512,0.001519,0.001519
1.2516,0.001519,0.001519
1.252,0.001519,0.001519
1.2524,0.001519,0.001519
1.2528,0.001519,0.001519
1.2532,0.001519,0.001519
1.2536,0.001519,0.001519
1.254,0.001519,0.001519
1.2544,0.001519,0.001519
1.2548,0.001519,0.001519
1.2552,0.001519,0.001519
1.2556,0.001519,0.001519
1.256,0.001519,0.001519
