"time","pump.medium.T","N_pump.y","Source.ports[1].m_flow","Source.ports[1].p","Source.ports[1].h_outflow","Sink.ports[1].m_flow","Sink.ports[1].p","Sink.ports[1].h_outflow","pump.port_b.m_flow","pump.port_b.p","pump.port_b.h_outflow","V1.port_b.m_flow","V1.port_b.p","V1.port_b.h_outflow","V1.minLimiter.y","V2.port_b.m_flow","V2.port_b.p","V2.port_b.h_outflow","V2.minLimiter.y","V1_Opening.y","V2_Opening.y"
7.06,293.327800412581,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9169262411,-0,100000,84423.9169262411,0.001,-0.860596648719775,100000,84423.9169262411,1,0,1
7.062,293.327800397922,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9168649042,-0,100000,84423.9168649042,0.001,-0.860596648719775,100000,84423.9168649042,1,0,1
7.064,293.327800383262,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9168035674,-0,100000,84423.9168035674,0.001,-0.860596648719775,100000,84423.9168035674,1,0,1
7.066,293.327800368602,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9167422305,-0,100000,84423.9167422305,0.001,-0.860596648719775,100000,84423.9167422305,1,0,1
7.068,293.327800353942,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9166808936,-0,100000,84423.9166808936,0.001,-0.860596648719775,100000,84423.9166808936,1,0,1
7.07,293.327800339282,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9166195565,-0,100000,84423.9166195565,0.001,-0.860596648719775,100000,84423.9166195565,1,0,1
7.072,293.327800324622,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9165582197,-0,100000,84423.9165582197,0.001,-0.860596648719775,100000,84423.9165582197,1,0,1
7.074,293.327800309962,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9164968831,-0,100000,84423.9164968831,0.001,-0.860596648719775,100000,84423.9164968831,1,0,1
7.076,293.327800295303,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.916435546,-0,100000,84423.916435546,0.001,-0.860596648719775,100000,84423.916435546,1,0,1
7.078,293.327800280643,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9163742091,-0,100000,84423.9163742091,0.001,-0.860596648719775,100000,84423.9163742091,1,0,1
7.08,293.327800265983,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9163128723,-0,100000,84423.9163128723,0.001,-0.860596648719775,100000,84423.9163128723,1,0,1
7.082,293.327800251323,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9162515354,-0,100000,84423.9162515354,0.001,-0.860596648719775,100000,84423.9162515354,1,0,1
7.084,293.327800236663,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9161901985,-0,100000,84423.9161901985,0.001,-0.860596648719775,100000,84423.9161901985,1,0,1
7.086,293.327800222003,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9161288617,-0,100000,84423.9161288617,0.001,-0.860596648719775,100000,84423.9161288617,1,0,1
7.088,293.327800207343,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9160675248,-0,100000,84423.9160675248,0.001,-0.860596648719775,100000,84423.9160675248,1,0,1
7.09,293.327800192683,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9160061877,-0,100000,84423.9160061877,0.001,-0.860596648719775,100000,84423.9160061877,1,0,1
7.092,293.327800178024,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9159448509,-0,100000,84423.9159448509,0.001,-0.860596648719775,100000,84423.9159448509,1,0,1
7.094,293.327800163364,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.915883514,-0,100000,84423.915883514,0.001,-0.860596648719775,100000,84423.915883514,1,0,1
7.096,293.327800148704,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9158221772,-0,100000,84423.9158221772,0.001,-0.860596648719775,100000,84423.9158221772,1,0,1
7.098,293.327800134044,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9157608403,-0,100000,84423.9157608403,0.001,-0.860596648719775,100000,84423.9157608403,1,0,1
7.1,293.327800119384,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9156995034,-0,100000,84423.9156995034,0.001,-0.860596648719775,100000,84423.9156995034,1,0,1
7.102,293.327800104724,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9156381666,-0,100000,84423.9156381666,0.001,-0.860596648719775,100000,84423.9156381666,1,0,1
7.104,293.327800090064,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9155768297,-0,100000,84423.9155768297,0.001,-0.860596648719775,100000,84423.9155768297,1,0,1
7.106,293.327800075405,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9155154926,-0,100000,84423.9155154926,0.001,-0.860596648719775,100000,84423.9155154926,1,0,1
7.108,293.327800060745,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.915454156,-0,100000,84423.915454156,0.001,-0.860596648719775,100000,84423.915454156,1,0,1
7.11,293.327800046085,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9153928189,-0,100000,84423.9153928189,0.001,-0.860596648719775,100000,84423.9153928189,1,0,1
7.112,293.327800031425,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9153314821,-0,100000,84423.9153314821,0.001,-0.860596648719775,100000,84423.9153314821,1,0,1
7.114,293.327800016765,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9152701452,-0,100000,84423.9152701452,0.001,-0.860596648719775,100000,84423.9152701452,1,0,1
7.116,293.327800002105,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9152088083,-0,100000,84423.9152088083,0.001,-0.860596648719775,100000,84423.9152088083,1,0,1
7.118,293.327799987445,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9151474715,-0,100000,84423.9151474715,0.001,-0.860596648719775,100000,84423.9151474715,1,0,1
7.12,293.327799972785,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9150861346,-0,100000,84423.9150861346,0.001,-0.860596648719775,100000,84423.9150861346,1,0,1
7.122,293.327799958126,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9150247978,-0,100000,84423.9150247978,0.001,-0.860596648719775,100000,84423.9150247978,1,0,1
7.124,293.327799943466,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9149634609,-0,100000,84423.9149634609,0.001,-0.860596648719775,100000,84423.9149634609,1,0,1
7.126,293.327799928806,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9149021238,-0,100000,84423.9149021238,0.001,-0.860596648719775,100000,84423.9149021238,1,0,1
7.128,293.327799914146,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.914840787,-0,100000,84423.914840787,0.001,-0.860596648719775,100000,84423.914840787,1,0,1
7.13,293.327799899486,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9147794501,-0,100000,84423.9147794501,0.001,-0.860596648719775,100000,84423.9147794501,1,0,1
7.132,293.327799884826,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9147181132,-0,100000,84423.9147181133,0.001,-0.860596648719775,100000,84423.9147181133,1,0,1
7.134,293.327799870166,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9146567764,-0,100000,84423.9146567764,0.001,-0.860596648719775,100000,84423.9146567764,1,0,1
7.136,293.327799855507,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9145954395,-0,100000,84423.9145954395,0.001,-0.860596648719775,100000,84423.9145954395,1,0,1
7.138,293.327799840847,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9145341027,-0,100000,84423.9145341027,0.001,-0.860596648719775,100000,84423.9145341027,1,0,1
7.14,293.327799826187,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9144727656,-0,100000,84423.9144727656,0.001,-0.860596648719775,100000,84423.9144727656,1,0,1
7.142,293.327799811527,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.914411429,-0,100000,84423.914411429,0.001,-0.860596648719775,100000,84423.914411429,1,0,1
7.144,293.327799796867,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9143500921,-0,100000,84423.9143500921,0.001,-0.860596648719775,100000,84423.9143500921,1,0,1
7.146,293.327799782207,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.914288755,-0,100000,84423.914288755,0.001,-0.860596648719775,100000,84423.914288755,1,0,1
7.148,293.327799767547,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9142274181,-0,100000,84423.9142274181,0.001,-0.860596648719775,100000,84423.9142274181,1,0,1
7.15,293.327799752887,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9141660813,-0,100000,84423.9141660813,0.001,-0.860596648719775,100000,84423.9141660813,1,0,1
7.152,293.327799738228,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9141047444,-0,100000,84423.9141047444,0.001,-0.860596648719775,100000,84423.9141047444,1,0,1
7.154,293.327799723568,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9140434076,-0,100000,84423.9140434076,0.001,-0.860596648719775,100000,84423.9140434076,1,0,1
7.156,293.327799708908,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9139820707,-0,100000,84423.9139820707,0.001,-0.860596648719775,100000,84423.9139820707,1,0,1
7.158,293.327799694248,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9139207338,-0,100000,84423.9139207338,0.001,-0.860596648719775,100000,84423.9139207338,1,0,1
7.16,293.327799679588,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9138593968,-0,100000,84423.9138593968,0.001,-0.860596648719775,100000,84423.9138593968,1,0,1
7.162,293.327799664928,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9137980599,-0,100000,84423.9137980599,0.001,-0.860596648719775,100000,84423.9137980599,1,0,1
7.164,293.3277996547,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.913755265,-0,100000,84423.913755265,0.001,-0.860596648719775,100000,84423.913755265,1,0,1
7.166,293.32779965205,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9137441774,-0,100000,84423.9137441774,0.001,-0.860596648719775,100000,84423.9137441774,1,0,1
7.168,293.3277996494,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9137330897,-0,100000,84423.9137330897,0.001,-0.860596648719775,100000,84423.9137330897,1,0,1
7.17,293.32779964675,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9137220021,-0,100000,84423.9137220021,0.001,-0.860596648719775,100000,84423.9137220021,1,0,1
7.172,293.3277996441,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9137109146,-0,100000,84423.9137109146,0.001,-0.860596648719775,100000,84423.9137109146,1,0,1
7.174,293.32779964145,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9136998268,-0,100000,84423.9136998269,0.001,-0.860596648719775,100000,84423.9136998269,1,0,1
7.176,293.3277996388,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9136887393,-0,100000,84423.9136887393,0.001,-0.860596648719775,100000,84423.9136887393,1,0,1
7.178,293.32779963615,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9136776515,-0,100000,84423.9136776515,0.001,-0.860596648719775,100000,84423.9136776515,1,0,1
7.18,293.3277996335,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.913666564,-0,100000,84423.913666564,0.001,-0.860596648719775,100000,84423.913666564,1,0,1
7.182,293.32779963085,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9136554765,-0,100000,84423.9136554765,0.001,-0.860596648719775,100000,84423.9136554765,1,0,1
7.184,293.3277996282,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9136443887,-0,100000,84423.9136443887,0.001,-0.860596648719775,100000,84423.9136443887,1,0,1
7.186,293.32779962555,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9136333012,-0,100000,84423.9136333012,0.001,-0.860596648719775,100000,84423.9136333012,1,0,1
7.188,293.3277996229,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9136222134,-0,100000,84423.9136222134,0.001,-0.860596648719775,100000,84423.9136222134,1,0,1
7.19,293.32779962025,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9136111259,-0,100000,84423.9136111259,0.001,-0.860596648719775,100000,84423.9136111259,1,0,1
7.192,293.3277996176,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9136000381,-0,100000,84423.9136000381,0.001,-0.860596648719775,100000,84423.9136000381,1,0,1
7.194,293.32779961495,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9135889506,-0,100000,84423.9135889506,0.001,-0.860596648719775,100000,84423.9135889506,1,0,1
7.196,293.3277996123,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.913577863,-0,100000,84423.913577863,0.001,-0.860596648719775,100000,84423.913577863,1,0,1
7.198,293.32779960965,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9135667753,-0,100000,84423.9135667753,0.001,-0.860596648719775,100000,84423.9135667753,1,0,1
7.2,293.327799607,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9135556877,-0,100000,84423.9135556878,0.001,-0.860596648719775,100000,84423.9135556878,1,0,1
7.202,293.32779960435,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9135446,-0,100000,84423.9135446,0.001,-0.860596648719775,100000,84423.9135446,1,0,1
7.204,293.3277996017,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9135335124,-0,100000,84423.9135335125,0.001,-0.860596648719775,100000,84423.9135335125,1,0,1
7.206,293.32779959905,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9135224249,-0,100000,84423.9135224249,0.001,-0.860596648719775,100000,84423.9135224249,1,0,1
7.208,293.3277995964,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9135113372,-0,100000,84423.9135113372,0.001,-0.860596648719775,100000,84423.9135113372,1,0,1
7.21,293.32779959375,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9135002496,-0,100000,84423.9135002496,0.001,-0.860596648719775,100000,84423.9135002496,1,0,1
7.212,293.3277995911,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9134891619,-0,100000,84423.9134891619,0.001,-0.860596648719775,100000,84423.9134891619,1,0,1
7.214,293.32779958845,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9134780741,-0,100000,84423.9134780741,0.001,-0.860596648719775,100000,84423.9134780741,1,0,1
7.216,293.3277995858,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9134669868,-0,100000,84423.9134669868,0.001,-0.860596648719775,100000,84423.9134669868,1,0,1
7.218,293.32779958315,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.913455899,-0,100000,84423.913455899,0.001,-0.860596648719775,100000,84423.913455899,1,0,1
7.22,293.3277995805,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9134448113,-0,100000,84423.9134448113,0.001,-0.860596648719775,100000,84423.9134448113,1,0,1
7.222,293.32779957785,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9134337237,-0,100000,84423.9134337237,0.001,-0.860596648719775,100000,84423.9134337237,1,0,1
7.224,293.3277995752,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.913422636,-0,100000,84423.913422636,0.001,-0.860596648719775,100000,84423.913422636,1,0,1
7.226,293.32779957255,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9134115484,-0,100000,84423.9134115484,0.001,-0.860596648719775,100000,84423.9134115484,1,0,1
7.228,293.3277995699,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9134004609,-0,100000,84423.9134004609,0.001,-0.860596648719775,100000,84423.9134004609,1,0,1
7.23,293.32779956725,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9133893731,-0,100000,84423.9133893731,0.001,-0.860596648719775,100000,84423.9133893731,1,0,1
7.232,293.3277995646,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9133782856,-0,100000,84423.9133782856,0.001,-0.860596648719775,100000,84423.9133782856,1,0,1
7.234,293.32779956195,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9133671978,-0,100000,84423.9133671978,0.001,-0.860596648719775,100000,84423.9133671978,1,0,1
7.236,293.3277995593,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9133561103,-0,100000,84423.9133561103,0.001,-0.860596648719775,100000,84423.9133561103,1,0,1
7.238,293.32779955665,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9133450225,-0,100000,84423.9133450225,0.001,-0.860596648719775,100000,84423.9133450225,1,0,1
7.24,293.327799554,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.913333935,-0,100000,84423.913333935,0.001,-0.860596648719775,100000,84423.913333935,1,0,1
7.242,293.32779955135,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9133228475,-0,100000,84423.9133228475,0.001,-0.860596648719775,100000,84423.9133228475,1,0,1
7.244,293.3277995487,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9133117597,-0,100000,84423.9133117597,0.001,-0.860596648719775,100000,84423.9133117597,1,0,1
7.246,293.32779954605,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9133006722,-0,100000,84423.9133006722,0.001,-0.860596648719775,100000,84423.9133006722,1,0,1
7.248,293.3277995434,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9132895844,-0,100000,84423.9132895844,0.001,-0.860596648719775,100000,84423.9132895844,1,0,1
7.25,293.32779954075,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9132784969,-0,100000,84423.9132784969,0.001,-0.860596648719775,100000,84423.9132784969,1,0,1
7.252,293.3277995381,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9132674093,-0,100000,84423.9132674094,0.001,-0.860596648719775,100000,84423.9132674094,1,0,1
7.254,293.32779953545,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9132563216,-0,100000,84423.9132563216,0.001,-0.860596648719775,100000,84423.9132563216,1,0,1
7.256,293.3277995328,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.913245234,-0,100000,84423.9132452341,0.001,-0.860596648719775,100000,84423.9132452341,1,0,1
7.258,293.32779953015,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9132341463,-0,100000,84423.9132341463,0.001,-0.860596648719775,100000,84423.9132341463,1,0,1
7.26,293.3277995275,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9132230587,-0,100000,84423.9132230587,0.001,-0.860596648719775,100000,84423.9132230587,1,0,1
7.262,293.32779952485,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.913211971,-0,100000,84423.913211971,0.001,-0.860596648719775,100000,84423.913211971,1,0,1
7.264,293.3277995222,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9132008835,-0,100000,84423.9132008835,0.001,-0.860596648719775,100000,84423.9132008835,1,0,1
7.266,293.32779951955,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9131897959,-0,100000,84423.9131897959,0.001,-0.860596648719775,100000,84423.9131897959,1,0,1
7.268,293.3277995169,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9131787082,-0,100000,84423.9131787082,0.001,-0.860596648719775,100000,84423.9131787082,1,0,1
7.27,293.32779951425,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9131676206,-0,100000,84423.9131676206,0.001,-0.860596648719775,100000,84423.9131676206,1,0,1
7.272,293.3277995116,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9131565329,-0,100000,84423.9131565329,0.001,-0.860596648719775,100000,84423.9131565329,1,0,1
7.274,293.32779950895,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9131454453,-0,100000,84423.9131454453,0.001,-0.860596648719775,100000,84423.9131454453,1,0,1
7.276,293.3277995063,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9131343578,-0,100000,84423.9131343578,0.001,-0.860596648719775,100000,84423.9131343578,1,0,1
7.278,293.32779950365,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.91312327,-0,100000,84423.91312327,0.001,-0.860596648719775,100000,84423.91312327,1,0,1
7.28,293.327799501,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9131121823,-0,100000,84423.9131121823,0.001,-0.860596648719775,100000,84423.9131121823,1,0,1
7.282,293.32779949835,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9131010947,-0,100000,84423.9131010947,0.001,-0.860596648719775,100000,84423.9131010947,1,0,1
7.284,293.3277994957,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.913090007,-0,100000,84423.913090007,0.001,-0.860596648719775,100000,84423.913090007,1,0,1
7.286,293.32779949305,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9130789194,-0,100000,84423.9130789194,0.001,-0.860596648719775,100000,84423.9130789194,1,0,1
7.288,293.3277994904,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9130678319,-0,100000,84423.9130678319,0.001,-0.860596648719775,100000,84423.9130678319,1,0,1
7.29,293.32779948775,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9130567441,-0,100000,84423.9130567441,0.001,-0.860596648719775,100000,84423.9130567441,1,0,1
7.292,293.3277994851,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9130456566,-0,100000,84423.9130456566,0.001,-0.860596648719775,100000,84423.9130456566,1,0,1
7.294,293.32779948245,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9130345688,-0,100000,84423.9130345688,0.001,-0.860596648719775,100000,84423.9130345688,1,0,1
7.296,293.3277994798,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9130234813,-0,100000,84423.9130234813,0.001,-0.860596648719775,100000,84423.9130234813,1,0,1
7.298,293.32779947715,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9130123938,-0,100000,84423.9130123938,0.001,-0.860596648719775,100000,84423.9130123938,1,0,1
7.3,293.327799474499,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.913001306,-0,100000,84423.913001306,0.001,-0.860596648719775,100000,84423.913001306,1,0,1
7.302,293.32779947185,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9129902185,-0,100000,84423.9129902185,0.001,-0.860596648719775,100000,84423.9129902185,1,0,1
7.304,293.327799469199,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9129791307,-0,100000,84423.9129791307,0.001,-0.860596648719775,100000,84423.9129791307,1,0,1
7.306,293.327799466549,1500,-0.860596648719775,100000,83680,0.860596648719775,100000,83680,-0.860596648719775,692501.273429704,84423.9129680432,-0,100000,84423.9129680432,0.001,-0.860596648719775,100000,84423.9129680432,1,0,1
