"time","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe2.mediums[1].h","pipe2.mediums[1].p","pipe3.mediums[1].h","pipe3.mediums[1].p","valveIncompressible.filter.x[1]","valveIncompressible.filter.x[2]","valveIncompressible1.filter.x[1]","valveIncompressible1.filter.x[2]","valveOpening1.a","valveOpening1.b","valveOpening1.last","valveOpening1.nextEvent","valveOpening2.a","valveOpening2.b","valveOpening2.last","valveOpening2.nextEvent"
0.186,87267.583881686,429034.853734489,84293.6536372845,319037.28400281,84293.6536372845,319037.28400281,1,1,1,1,0,1,2,1,0,1,2,2
0.187,87282.6251031145,429034.71747087,84294.5232188132,319037.79988499,84294.5232188132,319037.79988499,1,1,1,1,0,1,2,1,0,1,2,2
0.188,87297.6573904861,429034.581265781,84295.3970784568,319038.315350827,84295.3970784568,319038.315350827,1,1,1,1,0,1,2,1,0,1,2,2
0.189,87312.680743801,429034.44511922,84296.2752162153,319038.830400321,84296.2752162153,319038.830400321,1,1,1,1,0,1,2,1,0,1,2,2
0.19,87327.695163059,429034.309031188,84297.1576320887,319039.345033473,84297.1576320887,319039.345033473,1,1,1,1,0,1,2,1,0,1,2,2
0.191,87342.7006482602,429034.173001684,84298.044326077,319039.859250282,84298.044326077,319039.859250282,1,1,1,1,0,1,2,1,0,1,2,2
0.192,87357.7006514596,429034.037031512,84298.9327110814,319040.373332548,84298.9327110814,319040.373332548,1,1,1,1,0,1,2,1,0,1,2,2
0.193,87372.696188962,429033.901120909,84299.8220254454,319040.887363233,84299.8220254454,319040.887363233,1,1,1,1,0,1,2,1,0,1,2,2
0.194,87387.6830200001,429033.765268887,84300.7154473579,319041.400996155,84300.7154473579,319041.400996155,1,1,1,1,0,1,2,1,0,1,2,2
0.195,87402.6611445741,429033.629475447,84301.6129768189,319041.914231313,84301.6129768189,319041.914231313,1,1,1,1,0,1,2,1,0,1,2,2
0.196,87417.6305626838,429033.493740588,84302.5146138283,319042.427068707,84302.5146138283,319042.427068707,1,1,1,1,0,1,2,1,0,1,2,2
0.197,87432.5912743294,429033.358064312,84303.4203583863,319042.939508337,84303.4203583863,319042.939508337,1,1,1,1,0,1,2,1,0,1,2,2
0.198,87447.5432795109,429033.222446617,84304.3302104928,319043.451550204,84304.3302104928,319043.451550204,1,1,1,1,0,1,2,1,0,1,2,2
0.199,87462.4865782282,429033.086887503,84305.2441701477,319043.963194307,84305.2441701477,319043.963194307,1,1,1,1,0,1,2,1,0,1,2,2
0.2,87477.4211704812,429032.951386971,84306.1622373512,319044.474440646,84306.1622373512,319044.474440646,1,1,1,1,0,1,2,1,0,1,2,2
0.201,87492.3470562702,429032.815945021,84307.0844121032,319044.985289221,84307.0844121032,319044.985289221,1,1,1,1,0,1,2,1,0,1,2,2
0.202,87507.2642355949,429032.680561653,84308.0106944036,319045.495740033,84308.0106944036,319045.495740033,1,1,1,1,0,1,2,1,0,1,2,2
0.203,87522.1727084555,429032.545236866,84308.9410842526,319046.00579308,84308.9410842526,319046.00579308,1,1,1,1,0,1,2,1,0,1,2,2
0.204,87537.0724748519,429032.409970661,84309.8755816501,319046.515448364,84309.8755816501,319046.515448364,1,1,1,1,0,1,2,1,0,1,2,2
0.205,87551.9635347841,429032.274763037,84310.814186596,319047.024705885,84310.814186596,319047.024705885,1,1,1,1,0,1,2,1,0,1,2,2
0.206,87566.8458882521,429032.139613996,84311.7568990905,319047.533565641,84311.7568990905,319047.533565641,1,1,1,1,0,1,2,1,0,1,2,2
0.207,87581.719535256,429032.004523535,84312.7037191335,319048.042027634,84312.7037191335,319048.042027634,1,1,1,1,0,1,2,1,0,1,2,2
0.208,87596.5844757957,429031.869491657,84313.6546467249,319048.550091863,84313.6546467249,319048.550091863,1,1,1,1,0,1,2,1,0,1,2,2
0.209,87611.4407098712,429031.73451836,84314.6096818649,319049.057758329,84314.6096818649,319049.057758329,1,1,1,1,0,1,2,1,0,1,2,2
0.21,87626.2882374825,429031.599603645,84315.5688245533,319049.56502703,84315.5688245533,319049.56502703,1,1,1,1,0,1,2,1,0,1,2,2
0.211,87641.1270586297,429031.464747512,84316.5320747903,319050.071897968,84316.5320747903,319050.071897968,1,1,1,1,0,1,2,1,0,1,2,2
0.212,87655.9571733127,429031.32994996,84317.4994325757,319050.578371142,84317.4994325757,319050.578371142,1,1,1,1,0,1,2,1,0,1,2,2
0.213,87670.7785815315,429031.19521099,84318.4708979097,319051.084446552,84318.4708979097,319051.084446552,1,1,1,1,0,1,2,1,0,1,2,2
0.214,87685.5912832862,429031.060530602,84319.4464707921,319051.590124199,84319.4464707921,319051.590124199,1,1,1,1,0,1,2,1,0,1,2,2
0.215,87700.3952785767,429030.925908795,84320.4261512231,319052.095404081,84320.4261512231,319052.095404081,1,1,1,1,0,1,2,1,0,1,2,2
0.216,87715.190567403,429030.79134557,84321.4099392026,319052.6002862,84321.4099392026,319052.6002862,1,1,1,1,0,1,2,1,0,1,2,2
0.217,87729.9771497651,429030.656840927,84322.3978347305,319053.104770556,84322.3978347305,319053.104770556,1,1,1,1,0,1,2,1,0,1,2,2
0.218,87744.755025663,429030.522394865,84323.3898378069,319053.608857147,84323.3898378069,319053.608857147,1,1,1,1,0,1,2,1,0,1,2,2
0.219,87759.5241950968,429030.388007385,84324.3859484319,319054.112545975,84324.3859484319,319054.112545975,1,1,1,1,0,1,2,1,0,1,2,2
0.22,87774.2846580664,429030.253678487,84325.3861666054,319054.615837039,84325.3861666054,319054.615837039,1,1,1,1,0,1,2,1,0,1,2,2
0.221,87789.0364145719,429030.11940817,84326.3904923273,319055.118730339,84326.3904923273,319055.118730339,1,1,1,1,0,1,2,1,0,1,2,2
0.222,87803.7794646131,429029.985196435,84327.3989255978,319055.621225876,84327.3989255978,319055.621225876,1,1,1,1,0,1,2,1,0,1,2,2
0.223,87818.5138081902,429029.851043282,84328.4114664167,319056.123323648,84328.4114664167,319056.123323648,1,1,1,1,0,1,2,1,0,1,2,2
0.224,87833.2394453031,429029.71694871,84329.4281147841,319056.625023657,84329.4281147841,319056.625023657,1,1,1,1,0,1,2,1,0,1,2,2
0.225,87847.9563759519,429029.58291272,84330.4488707001,319057.126325903,84330.4488707001,319057.126325903,1,1,1,1,0,1,2,1,0,1,2,2
0.226,87862.6646001364,429029.448935312,84331.4737341645,319057.627230384,84331.4737341645,319057.627230384,1,1,1,1,0,1,2,1,0,1,2,2
0.227,87877.3641178568,429029.315016486,84332.5027051775,319058.127737102,84332.5027051775,319058.127737102,1,1,1,1,0,1,2,1,0,1,2,2
0.228,87892.054929113,429029.18115624,84333.5357837389,319058.627846056,84333.5357837389,319058.627846056,1,1,1,1,0,1,2,1,0,1,2,2
0.229,87906.737033905,429029.047354577,84334.5729698488,319059.127557246,84334.5729698488,319059.127557246,1,1,1,1,0,1,2,1,0,1,2,2
0.23,87921.4104322329,429028.913611496,84335.6142635073,319059.626870673,84335.6142635073,319059.626870673,1,1,1,1,0,1,2,1,0,1,2,2
0.231,87936.0751240966,429028.779926996,84336.6596647142,319060.125786335,84336.6596647142,319060.125786335,1,1,1,1,0,1,2,1,0,1,2,2
0.232,87950.7311094961,429028.646301078,84337.7091734696,319060.624304234,84337.7091734696,319060.624304234,1,1,1,1,0,1,2,1,0,1,2,2
0.233,87965.3783884314,429028.512733741,84338.7627897736,319061.12242437,84338.7627897736,319061.122424369,1,1,1,1,0,1,2,1,0,1,2,2
0.234,87980.0169609026,429028.379224986,84339.820513626,319061.620146741,84339.820513626,319061.620146741,1,1,1,1,0,1,2,1,0,1,2,2
0.235,87994.6468269096,429028.245774813,84340.8823450269,319062.117471349,84340.8823450269,319062.117471349,1,1,1,1,0,1,2,1,0,1,2,2
0.236,88009.2679864525,429028.112383221,84341.9482839764,319062.614398193,84341.9482839764,319062.614398193,1,1,1,1,0,1,2,1,0,1,2,2
0.237,88023.8804395311,429027.979050212,84343.0183304743,319063.110927273,84343.0183304743,319063.110927273,1,1,1,1,0,1,2,1,0,1,2,2
0.238,88038.4841861456,429027.845775783,84344.0924845207,319063.607058589,84344.0924845207,319063.607058589,1,1,1,1,0,1,2,1,0,1,2,2
0.239,88053.0792262959,429027.712559937,84345.1707461156,319064.102792142,84345.1707461156,319064.102792142,1,1,1,1,0,1,2,1,0,1,2,2
0.24,88067.665559982,429027.579402672,84346.2531152591,319064.598127931,84346.2531152591,319064.598127931,1,1,1,1,0,1,2,1,0,1,2,2
0.241,88082.2431872039,429027.446303989,84347.339591951,319065.093065956,84347.339591951,319065.093065956,1,1,1,1,0,1,2,1,0,1,2,2
0.242,88096.8121079617,429027.313263887,84348.4301761914,319065.587606218,84348.4301761914,319065.587606217,1,1,1,1,0,1,2,1,0,1,2,2
0.243,88111.3723222553,429027.180282368,84349.5248679803,319066.081748715,84349.5248679803,319066.081748715,1,1,1,1,0,1,2,1,0,1,2,2
0.244,88125.9238300847,429027.047359429,84350.6236673178,319066.575493449,84350.6236673178,319066.575493449,1,1,1,1,0,1,2,1,0,1,2,2
0.245,88140.46663145,429026.914495073,84351.7265742037,319067.068840419,84351.7265742037,319067.068840419,1,1,1,1,0,1,2,1,0,1,2,2
0.246,88155.000726351,429026.781689298,84352.8335886381,319067.561789626,84352.8335886381,319067.561789626,1,1,1,1,0,1,2,1,0,1,2,2
0.247,88169.5261147879,429026.648942105,84353.944710621,319068.054341068,84353.944710621,319068.054341068,1,1,1,1,0,1,2,1,0,1,2,2
0.248,88184.0427967607,429026.516253494,84355.0599401524,319068.546494747,84355.0599401524,319068.546494747,1,1,1,1,0,1,2,1,0,1,2,2
0.249,88198.5507722692,429026.383623464,84356.1792772323,319069.038250662,84356.1792772323,319069.038250662,1,1,1,1,0,1,2,1,0,1,2,2
0.25,88213.0500413136,429026.251052016,84357.3027218608,319069.529608814,84357.3027218608,319069.529608814,1,1,1,1,0,1,2,1,0,1,2,2
0.251,88227.5406038938,429026.118539149,84358.4302740377,319070.020569202,84358.4302740377,319070.020569201,1,1,1,1,0,1,2,1,0,1,2,2
0.252,88242.0224600099,429025.986084865,84359.5619337631,319070.511131825,84359.5619337631,319070.511131825,1,1,1,1,0,1,2,1,0,1,2,2
0.253,88256.4956096617,429025.853689162,84360.697701037,319071.001296686,84360.697701037,319071.001296685,1,1,1,1,0,1,2,1,0,1,2,2
0.254,88270.9600528494,429025.72135204,84361.8375758594,319071.491063782,84361.8375758594,319071.491063782,1,1,1,1,0,1,2,1,0,1,2,2
0.255,88285.4157895729,429025.5890735,84362.9815582303,319071.980433115,84362.9815582303,319071.980433115,1,1,1,1,0,1,2,1,0,1,2,2
0.256,88299.8628198322,429025.456853542,84364.1296481497,319072.469404684,84364.1296481497,319072.469404683,1,1,1,1,0,1,2,1,0,1,2,2
0.257,88314.3011436274,429025.324692166,84365.2818456176,319072.957978489,84365.2818456176,319072.957978489,1,1,1,1,0,1,2,1,0,1,2,2
0.258,88328.7307609584,429025.192589371,84366.438150634,319073.44615453,84366.438150634,319073.44615453,1,1,1,1,0,1,2,1,0,1,2,2
0.259,88343.1516718252,429025.060545158,84367.5985631989,319073.933932808,84367.5985631989,319073.933932808,1,1,1,1,0,1,2,1,0,1,2,2
0.26,88357.5717867568,429024.928548077,84368.7572245091,319074.421886279,84368.7572245091,319074.421886279,1,1,1,1,0,1,2,1,0,1,2,2
0.261,88371.986341426,429024.796605023,84369.917663185,319074.909669865,84369.917663185,319074.909669865,1,1,1,1,0,1,2,1,0,1,2,2
0.262,88386.3925047334,429024.664720095,84371.0819760341,319075.39707851,84371.0819760341,319075.39707851,1,1,1,1,0,1,2,1,0,1,2,2
0.263,88400.7902766791,429024.532893293,84372.2501630562,319075.884112215,84372.2501630562,319075.884112215,1,1,1,1,0,1,2,1,0,1,2,2
0.264,88415.179657263,429024.401124616,84373.4222242515,319076.370770978,84373.4222242515,319076.370770978,1,1,1,1,0,1,2,1,0,1,2,2
0.265,88429.5606464851,429024.269414065,84374.5981596198,319076.8570548,84374.5981596198,319076.8570548,1,1,1,1,0,1,2,1,0,1,2,2
0.266,88443.9332443453,429024.137761639,84375.7779691612,319077.342963682,84375.7779691612,319077.342963682,1,1,1,1,0,1,2,1,0,1,2,2
0.267,88458.2974508439,429024.006167339,84376.9616528757,319077.828497622,84376.9616528757,319077.828497622,1,1,1,1,0,1,2,1,0,1,2,2
0.268,88472.6532659806,429023.874631165,84378.1492107633,319078.313656621,84378.1492107633,319078.313656621,1,1,1,1,0,1,2,1,0,1,2,2
0.269,88487.0006897556,429023.743153116,84379.340642824,319078.79844068,84379.340642824,319078.79844068,1,1,1,1,0,1,2,1,0,1,2,2
0.27,88501.3397221687,429023.611733192,84380.5359490578,319079.282849797,84380.5359490578,319079.282849797,1,1,1,1,0,1,2,1,0,1,2,2
0.271,88515.6703632201,429023.480371395,84381.7351294647,319079.766883974,84381.7351294647,319079.766883974,1,1,1,1,0,1,2,1,0,1,2,2
0.272,88529.9926129097,429023.349067723,84382.9381840446,319080.250543209,84382.9381840446,319080.250543209,1,1,1,1,0,1,2,1,0,1,2,2
0.273,88544.3064712375,429023.217822176,84384.1451127977,319080.733827504,84384.1451127977,319080.733827504,1,1,1,1,0,1,2,1,0,1,2,2
0.274,88558.6119382036,429023.086634755,84385.3559157238,319081.216736858,84385.3559157238,319081.216736857,1,1,1,1,0,1,2,1,0,1,2,2
0.275,88572.9090138078,429022.95550546,84386.5705928231,319081.69927127,84386.5705928231,319081.69927127,1,1,1,1,0,1,2,1,0,1,2,2
0.276,88587.1976980503,429022.82443429,84387.7891440954,319082.181430742,84387.7891440954,319082.181430742,1,1,1,1,0,1,2,1,0,1,2,2
0.277,88601.477990931,429022.693421246,84389.0115695408,319082.663215272,84389.0115695408,319082.663215272,1,1,1,1,0,1,2,1,0,1,2,2
0.278,88615.7498924499,429022.562466327,84390.2378691593,319083.144624862,84390.2378691593,319083.144624862,1,1,1,1,0,1,2,1,0,1,2,2
0.279,88630.013402607,429022.431569534,84391.4680429509,319083.625659511,84391.4680429509,319083.625659511,1,1,1,1,0,1,2,1,0,1,2,2
0.28,88644.2685214023,429022.300730866,84392.7020909156,319084.106319219,84392.7020909156,319084.106319219,1,1,1,1,0,1,2,1,0,1,2,2
0.281,88658.5152488358,429022.169950325,84393.9400130534,319084.586603985,84393.9400130534,319084.586603985,1,1,1,1,0,1,2,1,0,1,2,2
0.282,88672.7535849076,429022.039227908,84395.1818093643,319085.066513811,84395.1818093643,319085.066513811,1,1,1,1,0,1,2,1,0,1,2,2
0.283,88686.9835296176,429021.908563617,84396.4274798483,319085.546048696,84396.4274798483,319085.546048696,1,1,1,1,0,1,2,1,0,1,2,2
0.284,88701.2050829658,429021.777957452,84397.6770245053,319086.02520864,84397.6770245053,319086.02520864,1,1,1,1,0,1,2,1,0,1,2,2
0.285,88715.4182449522,429021.647409413,84398.9304433355,319086.503993643,84398.9304433355,319086.503993643,1,1,1,1,0,1,2,1,0,1,2,2
0.286,88729.6230155768,429021.516919499,84400.1877363387,319086.982403705,84400.1877363387,319086.982403705,1,1,1,1,0,1,2,1,0,1,2,2
0.287,88743.8193948397,429021.38648771,84401.4489035151,319087.460438826,84401.4489035151,319087.460438826,1,1,1,1,0,1,2,1,0,1,2,2
0.288,88758.0073827407,429021.256114047,84402.7139448645,319087.938099006,84402.7139448645,319087.938099006,1,1,1,1,0,1,2,1,0,1,2,2
0.289,88772.18697928,429021.12579851,84403.982860387,319088.415384245,84403.982860387,319088.415384245,1,1,1,1,0,1,2,1,0,1,2,2
0.29,88786.3581844575,429020.995541099,84405.2556500826,319088.892294543,84405.2556500826,319088.892294543,1,1,1,1,0,1,2,1,0,1,2,2
0.291,88800.5209982732,429020.865341813,84406.5323139513,319089.3688299,84406.5323139513,319089.3688299,1,1,1,1,0,1,2,1,0,1,2,2
0.292,88814.6754207271,429020.735200652,84407.8128519931,319089.844990316,84407.8128519931,319089.844990316,1,1,1,1,0,1,2,1,0,1,2,2
0.293,88828.8214518193,429020.605117617,84409.097264208,319090.320775791,84409.097264208,319090.320775791,1,1,1,1,0,1,2,1,0,1,2,2
0.294,88842.9590915496,429020.475092708,84410.385550596,319090.796186325,84410.385550596,319090.796186325,1,1,1,1,0,1,2,1,0,1,2,2
0.295,88857.0883399182,429020.345125924,84411.6777111571,319091.271221919,84411.6777111571,319091.271221918,1,1,1,1,0,1,2,1,0,1,2,2
0.296,88871.209196925,429020.215217266,84412.9737458912,319091.745882571,84412.9737458912,319091.745882571,1,1,1,1,0,1,2,1,0,1,2,2
0.297,88885.32166257,429020.085366734,84414.2736547985,319092.220168282,84414.2736547985,319092.220168282,1,1,1,1,0,1,2,1,0,1,2,2
0.298,88899.4257368532,429019.955574327,84415.5774378788,319092.694079052,84415.5774378788,319092.694079052,1,1,1,1,0,1,2,1,0,1,2,2
0.299,88913.5214197747,429019.825840045,84416.8850951323,319093.167614882,84416.8850951323,319093.167614882,1,1,1,1,0,1,2,1,0,1,2,2
0.3,88927.6087113343,429019.696163889,84418.1966265588,319093.64077577,84418.1966265588,319093.64077577,1,1,1,1,0,1,2,1,0,1,2,2
0.301,88941.6876115322,429019.566545859,84419.5120321584,319094.113561717,84419.5120321584,319094.113561717,1,1,1,1,0,1,2,1,0,1,2,2
0.302,88955.7581203683,429019.436985954,84420.8313119311,319094.585972724,84420.8313119311,319094.585972724,1,1,1,1,0,1,2,1,0,1,2,2
0.303,88969.8202378426,429019.307484175,84422.1544658769,319095.058008789,84422.1544658769,319095.058008789,1,1,1,1,0,1,2,1,0,1,2,2
0.304,88983.8739639551,429019.178040522,84423.4814939958,319095.529669914,84423.4814939958,319095.529669914,1,1,1,1,0,1,2,1,0,1,2,2
0.305,88997.9192987058,429019.048654994,84424.8123962878,319096.000956097,84424.8123962878,319096.000956097,1,1,1,1,0,1,2,1,0,1,2,2
0.306,89011.9562420948,429018.919327592,84426.1471727529,319096.47186734,84426.1471727529,319096.47186734,1,1,1,1,0,1,2,1,0,1,2,2
0.307,89025.9847941219,429018.790058315,84427.485823391,319096.942403641,84427.485823391,319096.942403641,1,1,1,1,0,1,2,1,0,1,2,2
0.308,89040.0049547873,429018.660847164,84428.8283482023,319097.412565002,84428.8283482023,319097.412565002,1,1,1,1,0,1,2,1,0,1,2,2
0.309,89054.0167240909,429018.531694138,84430.1747471866,319097.882351421,84430.1747471866,319097.882351421,1,1,1,1,0,1,2,1,0,1,2,2
0.31,89068.0201020327,429018.402599238,84431.5250203441,319098.3517629,84431.5250203441,319098.3517629,1,1,1,1,0,1,2,1,0,1,2,2
0.311,89082.0150886128,429018.273562464,84432.8791676746,319098.820799438,84432.8791676746,319098.820799438,1,1,1,1,0,1,2,1,0,1,2,2
0.312,89096.001683831,429018.144583815,84434.2371891782,319099.289461034,84434.2371891782,319099.289461034,1,1,1,1,0,1,2,1,0,1,2,2
0.313,89109.9798876875,429018.015663292,84435.5990848549,319099.75774769,84435.5990848549,319099.75774769,1,1,1,1,0,1,2,1,0,1,2,2
0.314,89123.9497001822,429017.886800894,84436.9648547047,319100.225659405,84436.9648547047,319100.225659405,1,1,1,1,0,1,2,1,0,1,2,2
0.315,89137.9111213151,429017.757996622,84438.3344987277,319100.693196179,84438.3344987277,319100.693196179,1,1,1,1,0,1,2,1,0,1,2,2
0.316,89151.8641510862,429017.629250476,84439.7080169236,319101.160358011,84439.7080169236,319101.160358011,1,1,1,1,0,1,2,1,0,1,2,2
0.317,89165.8087894955,429017.500562455,84441.0854092927,319101.627144903,84441.0854092927,319101.627144903,1,1,1,1,0,1,2,1,0,1,2,2
0.318,89179.7450365431,429017.37193256,84442.4666758349,319102.093556854,84442.4666758349,319102.093556854,1,1,1,1,0,1,2,1,0,1,2,2
0.319,89193.6728922288,429017.24336079,84443.8518165501,319102.559593864,84443.8518165501,319102.559593864,1,1,1,1,0,1,2,1,0,1,2,2
0.32,89207.5923565528,429017.114847146,84445.2408314385,319103.025255933,84445.2408314385,319103.025255933,1,1,1,1,0,1,2,1,0,1,2,2
0.321,89221.503429515,429016.986391627,84446.6337204999,319103.490543061,84446.6337204999,319103.490543061,1,1,1,1,0,1,2,1,0,1,2,2
0.322,89235.4061111154,429016.857994234,84448.0304837345,319103.955455248,84448.0304837345,319103.955455248,1,1,1,1,0,1,2,1,0,1,2,2
0.323,89249.3004013541,429016.729654967,84449.4311211421,319104.419992494,84449.4311211421,319104.419992494,1,1,1,1,0,1,2,1,0,1,2,2
0.324,89263.1863002309,429016.601373825,84450.8356327228,319104.884154799,84450.8356327228,319104.884154799,1,1,1,1,0,1,2,1,0,1,2,2
0.325,89277.063807746,429016.473150809,84452.2440184766,319105.347942163,84452.2440184766,319105.347942163,1,1,1,1,0,1,2,1,0,1,2,2
0.326,89290.9329238992,429016.344985918,84453.6562784035,319105.811354586,84453.6562784035,319105.811354586,1,1,1,1,0,1,2,1,0,1,2,2
0.327,89304.7938849156,429016.216878629,84455.072239025,319106.274408254,84455.072239025,319106.274408254,1,1,1,1,0,1,2,1,0,1,2,2
0.328,89318.6570899992,429016.088805841,84456.4842633858,319106.737815692,84456.4842633858,319106.737815692,1,1,1,1,0,1,2,1,0,1,2,2
0.329,89332.5122199616,429015.960790477,84457.8999296794,319107.200869857,84457.8999296794,319107.200869857,1,1,1,1,0,1,2,1,0,1,2,2
0.33,89346.3592748025,429015.832832536,84459.3192379058,319107.663570748,84459.3192379058,319107.663570748,1,1,1,1,0,1,2,1,0,1,2,2
0.331,89360.1982545221,429015.704932018,84460.742188065,319108.125918367,84460.742188065,319108.125918367,1,1,1,1,0,1,2,1,0,1,2,2
0.332,89374.0291591203,429015.577088924,84462.1687801571,319108.587912713,84462.1687801571,319108.587912713,1,1,1,1,0,1,2,1,0,1,2,2
0.333,89387.8519885971,429015.449303252,84463.599014182,319109.049553786,84463.599014182,319109.049553786,1,1,1,1,0,1,2,1,0,1,2,2
0.334,89401.6667429526,429015.321575004,84465.0328901397,319109.510841585,84465.0328901397,319109.510841585,1,1,1,1,0,1,2,1,0,1,2,2
0.335,89415.4734221867,429015.193904178,84466.4704080302,319109.971776112,84466.4704080302,319109.971776112,1,1,1,1,0,1,2,1,0,1,2,2
0.336,89429.2720262995,429015.066290776,84467.9115678536,319110.432357366,84467.9115678536,319110.432357366,1,1,1,1,0,1,2,1,0,1,2,2
0.337,89443.0625552908,429014.938734798,84469.3563696098,319110.892585346,84469.3563696098,319110.892585346,1,1,1,1,0,1,2,1,0,1,2,2
0.338,89456.8450091609,429014.811236242,84470.8048132989,319111.352460054,84470.8048132989,319111.352460054,1,1,1,1,0,1,2,1,0,1,2,2
0.339,89470.6193879095,429014.683795109,84472.2568989207,319111.811981489,84472.2568989207,319111.811981489,1,1,1,1,0,1,2,1,0,1,2,2
