"time","dimlesslength","abscissa[1]","abscissa[2]","abscissa[3]","length","dimlesslength","Pr[1]","Pr[2]","Pr[3]","Re[1]","Re[2]","Re[3]","velocity[1]","velocity[2]","velocity[3]","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","Nu_1[1]","Nu_1[2]","Nu_1[3]","Nu_2[1]","Nu_2[2]","Nu_2[3]","Nu_3[1]","Nu_3[2]","Nu_3[3]","Nu_4[1]","Nu_4[2]","Nu_4[3]","m_flow[1]","m_flow[2]","m_flow[3]"
0.879508,0.88071292,0.88071292,0.88071292,0.88071292,1,0.88071292,0.714973919813157,7.01036324143693,996.999224806202,18.0318823360837,1.83903817126555,0.0129311290065901,0.0027685314293785,1.84528369014493e-05,1.42045685797662e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97192950925567,4.97192950925567,4.97192950925567,7.58786163921797,7.58786163921797,7.58786163921797,4.97874512330019,4.97416905577746,4.9721179850584,7.5907908030977,7.58882349899609,7.58794256344358,1.64450766905083e-05,9.20990316169785e-05,7.37074353375639e-05
0.87971,0.8809129,0.8809129,0.8809129,0.8809129,1,0.8809129,0.714973919813157,7.01036324143693,996.999224806202,18.023696267925,1.838203289386,0.0129252585654768,0.00276727457850969,1.84444597294059e-05,1.41981200257888e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.9718802644936,4.9718802644936,4.9718802644936,7.58784049614682,7.58784049614682,7.58784049614682,4.97869137885252,4.97411833112299,4.97206861570094,7.59076768266374,7.58880170644392,7.58792136572328,1.64376109963476e-05,9.20572207324511e-05,7.36739738232178e-05
0.879912,0.88111288,0.88111288,0.88111288,0.88111288,1,0.88111288,0.714973919813157,7.01036324143693,996.999224806202,18.0155157729369,1.83736897590378,0.0129193921210282,0.0027660185833196,1.84360882606388e-05,1.4191675862062e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.9718310522834,4.9718310522834,4.9718310522834,7.58781936735242,7.58781936735241,7.58781936735242,4.97863767088679,4.97406764031469,4.9720192790044,7.59074457828198,7.58877992875187,7.58790018232881,1.64301503849184e-05,9.20154383132611e-05,7.36405350898606e-05
0.880114,0.88131286,0.88131286,0.88131286,0.88131286,1,0.88131286,0.714973919813157,7.01036324143693,996.999224806202,18.0073408460615,1.83653523030301,0.0129135296696171,0.00276476344303166,1.8427722489972e-05,1.41852360846016e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.9717818725966,4.9717818725966,4.9717818725966,7.58779825282192,7.58779825282192,7.58779825282192,4.97858399937026,4.97401698332267,4.97196997494017,7.5907214899376,7.58875816590648,7.58787901324731,1.64226948516081e-05,9.19736843335749e-05,7.36071191168175e-05
0.880316,0.88151284,0.88151284,0.88151284,0.88151284,1,0.88151284,0.714973919813157,7.01036324143693,996.999224806202,17.9991714822466,1.83570205206846,0.0129076712076206,0.00276350915687019,1.84193624122356e-05,1.41788006894278e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97173272540473,4.97173272540473,4.97173272540474,7.58777715254254,7.58777715254254,7.58777715254254,4.97853036427022,4.97396636011708,4.97192070347968,7.59069841761581,7.58873641789427,7.58785785846589,1.64152443918089e-05,9.19319587675884e-05,7.35737258834373e-05
0.880518,0.88171282,0.88171282,0.88171282,0.88171282,1,0.88171282,0.714973919813157,7.01036324143693,996.999224806202,17.9910076764459,1.83486944068543,0.0129018167314197,0.00276225572406037,1.84110080222651e-05,1.41723696725651e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97168361067939,4.97168361067939,4.97168361067939,7.58775606650146,7.58775606650146,7.58775606650146,4.97847676555401,4.97391577066809,4.97187146459439,7.59067536130184,7.5887146847018,7.58783671797172,1.64077990009186e-05,9.18902615895265e-05,7.35403553690921e-05
0.88072,0.8819128,0.8819128,0.8819128,0.8819128,1,0.8819128,0.714973919813157,7.01036324143693,996.999224806202,17.9828494236185,1.83403739563985,0.0128959662373995,0.0027610031438283,1.84026593149024e-05,1.41659430300429e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97163452839217,4.97163452839217,4.97163452839217,7.58773499468591,7.58773499468591,7.58773499468591,4.97842320318899,4.97386521494591,4.97182225825578,7.59065232098091,7.58869296631565,7.58781559175195,1.64003586743401e-05,9.18485927736435e-05,7.35070075531774e-05
0.880922,0.88211278,0.88211278,0.88211278,0.88211278,1,0.88211278,0.714973919813157,7.01036324143693,996.999224806202,17.9746967187296,1.83320591641819,0.0128901197219495,0.00275975141540091,1.83943162849947e-05,1.41595207578948e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97158547851471,4.97158547851471,4.97158547851471,7.58771393708312,7.58771393708312,7.58771393708312,4.97836967714256,4.97381469292078,4.97177308443538,7.59062929663829,7.58867126272238,7.58779447979376,1.63929234074814e-05,9.1806952294223e-05,7.34736824151121e-05
0.881124,0.88231276,0.88231276,0.88231276,0.88231276,1,0.88231276,0.714973919813157,7.01036324143693,996.999224806202,17.9665495567498,1.83237500250754,0.0128842771814629,0.00275850053800603,1.83859789273955e-05,1.41531028521589e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97153646101868,4.97153646101868,4.97153646101868,7.58769289368034,7.58769289368034,7.58769289368034,4.97831618738216,4.97376420456298,4.97172394310474,7.59060628825924,7.5886495739086,7.58777338208435,1.63854931957558e-05,9.17653401255774e-05,7.34403799343384e-05
0.881326,0.88251274,0.88251274,0.88251274,0.88251274,1,0.88251274,0.714973919813157,7.01036324143693,996.999224806202,17.9584079326555,1.83154465339554,0.0128784386123372,0.00275725051087236,1.83776472369639e-05,1.41466893088781e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97148747587579,4.97148747587579,4.97148747587579,7.58767186446483,7.58767186446483,7.58767186446483,4.97826273387528,4.9737137498428,4.97167483423544,7.59058329582906,7.58862789986091,7.58775229861092,1.63780680345818e-05,9.17237562420485e-05,7.34071000903218e-05
0.881528,0.88271272,0.88271272,0.88271272,0.88271272,1,0.88271272,0.714973919813157,7.01036324143693,996.999224806202,17.9502718414289,1.83071486857043,0.0128726040109739,0.00275600133322949,1.83693212085647e-05,1.41402801240994e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97143852305775,4.97143852305775,4.97143852305775,7.58765084942385,7.58765084942385,7.58765084942385,4.97820931658941,4.9736633287306,4.97162575779909,7.59056031933304,7.58860624056596,7.58773122936069,1.63706479193832e-05,9.1682200618007e-05,7.33738428625511e-05
0.88173,0.8829127,0.8829127,0.8829127,0.8829127,1,0.8829127,0.714973919813157,7.01036324143693,996.999224806202,17.9421412780577,1.82988564752102,0.0128667733737786,0.00275475300430785,1.83610008370689e-05,1.41338752938745e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97138960253634,4.97138960253634,4.97138960253634,7.58762984854472,7.58762984854471,7.58762984854471,4.97815593549211,4.97361294119673,4.97157671376734,7.59053735875653,7.58858459601038,7.5877101743209,1.63632328455886e-05,9.16406732278526e-05,7.33406082305381e-05
0.881932,0.88311268,0.88311268,0.88311268,0.88311268,1,0.88311268,0.714973919813157,7.01036324143693,996.999224806202,17.9340162375354,1.8290569897367,0.0128609466971611,0.00275350552333876,1.83526861173529e-05,1.41274748142594e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97134071428335,4.97134071428335,4.97134071428335,7.58760886181471,7.58760886181471,7.58760886181471,4.97810259055096,4.97356258721161,4.97152770211186,7.59051441408484,7.58856296618082,7.58768913347879,1.63558228086323e-05,9.15991740460142e-05,7.33073961738181e-05
0.882134,0.88331266,0.88331266,0.88331266,0.88331266,1,0.88331266,0.714973919813157,7.01036324143693,996.999224806202,17.9258967148611,1.82822889470746,0.012855123977535,0.00275225888955443,1.83443770442992e-05,1.41210786813149e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97129185827059,4.97129185827059,4.97129185827059,7.58758788922116,7.58758788922116,7.58758788922116,4.97804928173358,4.97351226674566,4.97147872280437,7.59049148530335,7.58854135106397,7.58766810682163,1.63484178039533e-05,9.15577030469494e-05,7.32742066719495e-05
0.882336,0.88351264,0.88351264,0.88351264,0.88351264,1,0.88351264,0.714973919813157,7.01036324143693,996.999224806202,17.9177827050395,1.82740136192382,0.0128493052113182,0.00275101310218789,1.83360736127959e-05,1.41146868911058e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97124303446992,4.97124303446992,4.97124303446992,7.5875669307514,7.5875669307514,7.5875669307514,4.97799600900763,4.97346197976936,4.97142977581658,7.59046857239742,7.58851975064651,7.5876470943367,1.63410178269961e-05,9.15162602051448e-05,7.32410397045136e-05
0.882538,0.88371262,0.88371262,0.88371262,0.88371262,1,0.88371262,0.714973919813157,7.01036324143693,996.999224806202,17.9096742030812,1.82657439087691,0.0128434903949325,0.00274976816047308,1.83277758177369e-05,1.41082994397017e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97119424285322,4.97119424285323,4.97119424285323,7.58754598639277,7.58754598639277,7.58754598639277,4.97794277234079,4.9734117262532,4.97138086112028,7.59044567535245,7.58849816491514,7.58762609601129,1.63336228732101e-05,9.14748454951159e-05,7.3207895251115e-05
0.88274,0.8839126,0.8839126,0.8839126,0.8839126,1,0.8839126,0.714973919813157,7.01036324143693,996.999224806202,17.9015712040022,1.82574798105844,0.0128376795248038,0.00274852406364478,1.83194836540221e-05,1.41019163231765e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97114548339242,4.97114548339242,4.97114548339242,7.58752505613263,7.58752505613263,7.58752505613263,4.97788957170079,4.97336150616773,4.97133197868726,7.59042279415384,7.58847659385658,7.5876051118327,1.632623293805e-05,9.14334588914069e-05,7.31747732913815e-05
0.882942,0.88411258,0.88411258,0.88411258,0.88411258,1,0.88411258,0.714973919813157,7.01036324143693,996.999224806202,17.8934737028242,1.82492213196068,0.012831872597362,0.00274728081093867,1.83111971165568e-05,1.40955375376086e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97109675605944,4.97109675605944,4.97109675605944,7.58750413995836,7.58750413995836,7.58750413995836,4.97783640705541,4.9733113194835,4.97128312848934,7.59039992878701,7.58845503745756,7.58758414178826,1.63188480169757e-05,9.1392100368591e-05,7.31416738049635e-05
0.883144,0.88431256,0.88431256,0.88431256,0.88431256,1,0.88431256,0.714973919813157,7.01036324143693,996.999224806202,17.8853816945746,1.82409684307648,0.0128260696090412,0.00274603840159125,1.83029162002524e-05,1.40891630790808e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97104806082627,4.97104806082627,4.97104806082627,7.58748323785735,7.58748323785735,7.58748323785735,4.97778327837242,4.97326116617111,4.97123431049839,7.5903770792374,7.58843349570484,7.5875631858653,1.6311468105452e-05,9.135076990127e-05,7.31085967715349e-05
0.883346,0.88451254,0.88451254,0.88451254,0.88451254,1,0.88451254,0.714973919813157,7.01036324143693,996.999224806202,17.8772951742863,1.82327211389925,0.0128202705562794,0.00274479683483991,1.82946409000259e-05,1.40827929436803e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97099939766492,4.97099939766492,4.97099939766492,7.58746234981699,7.58746234981699,7.58746234981699,4.97773018561968,4.97321104620119,4.97118552468629,7.59035424549048,7.58841196858518,7.58754224405117,1.63040931989491e-05,9.13094674640744e-05,7.30755421707924e-05
0.883548,0.88471252,0.88471252,0.88471252,0.88471252,1,0.88471252,0.714973919813157,7.01036324143693,996.999224806202,17.8692141369978,1.82244794392299,0.0128144754355185,0.0027435561099229,1.82863712108e-05,1.40764271274987e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97095076654741,4.97095076654741,4.97095076654741,7.58744147582471,7.58744147582471,7.58744147582471,4.97767712876505,4.9731609595444,4.97113677102496,7.59033142753171,7.58839045608535,7.58752131633324,1.6296723292942e-05,9.12681930316633e-05,7.30425099824553e-05
0.88375,0.8849125,0.8849125,0.8849125,0.8849125,1,0.8849125,0.714973919813157,7.01036324143693,996.999224806202,17.8611385777535,1.82162433264227,0.0128086842432046,0.00274231622607932,1.82781071275032e-05,1.40700656266322e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97090216744581,4.97090216744581,4.97090216744581,7.58742061586794,7.58742061586794,7.58742061586794,4.97762410777643,4.97311090617143,4.97108804948636,7.59030862534659,7.58836895819214,7.58750040269887,1.62893583829112e-05,9.12269465787247e-05,7.30095001862663e-05
0.883952,0.88511248,0.88511248,0.88511248,0.88511248,1,0.88511248,0.714973919813157,7.01036324143693,996.999224806202,17.853068491603,1.82080127955221,0.0128028969757879,0.00274107718254915,1.82698486450696e-05,1.40637084371812e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97085360033222,4.97085360033222,4.97085360033222,7.58739976993412,7.58739976993412,7.58739976993412,4.97757112262177,4.97306088605301,4.97103936004247,7.59028583892063,7.58834747489237,7.58747950313547,1.62819984643419e-05,9.11857280799749e-05,7.29765127619908e-05
0.884154,0.88531246,0.88531246,0.88531246,0.88531246,1,0.88531246,0.714973919813157,7.01036324143693,996.999224806202,17.8450038736017,1.81997878414854,0.0127971136297223,0.0027398389785732,1.82615957584394e-05,1.40573555552505e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97080506517877,4.97080506517876,4.97080506517876,7.58737893801071,7.5873789380107,7.5873789380107,4.97751817326904,4.9730108991599,4.97099070266528,7.59026306823934,7.58832600617285,7.58745861763043,1.62746435327248e-05,9.1144537510159e-05,7.29435476894171e-05
0.884356,0.88551244,0.88551244,0.88551244,0.88551244,1,0.88551244,0.714973919813157,7.01036324143693,996.999224806202,17.8369447188106,1.81915684592752,0.012791334201466,0.00273860161339315,1.8253348462558e-05,1.40510069769495e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.9707565619576,4.9707565619576,4.9707565619576,7.58735812008518,7.58735812008518,7.58735812008518,4.97746525968626,4.97296094546289,4.97094207732686,7.59024031328826,7.58830455202043,7.58743774617118,1.62672935835553e-05,9.11033748440503e-05,7.29106049483561e-05
0.884558,0.88571242,0.88571242,0.88571242,0.88571242,1,0.88571242,0.714973919813157,7.01036324143693,996.999224806202,17.8288910222963,1.818335464386,0.012785558687481,0.00273736508625155,1.82451067523769e-05,1.40446626983918e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97070809064091,4.97070809064091,4.97070809064091,7.58733731614502,7.58733731614502,7.58733731614502,4.97741238184148,4.97291102493279,4.97089348399926,7.59021757405296,7.58828311242196,7.58741688874515,1.62599486123342e-05,9.10622400564509e-05,7.28776845186417e-05
0.88476,0.8859124,0.8859124,0.8859124,0.8859124,1,0.8859124,0.714973919813157,7.01036324143693,996.999224806202,17.8208427791307,1.81751463902139,0.0127797870842334,0.00273612939639178,1.82368706228531e-05,1.40383227156956e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97065965120092,4.97065965120092,4.97065965120092,7.58731652617773,7.58731652617773,7.58731652617773,4.97735953970277,4.97286113754046,4.97084492265459,7.590194850519,7.5882616873643,7.58739604533978,1.62526086145672e-05,9.10211331221912e-05,7.28447863801306e-05
0.884962,0.88611238,0.88611238,0.88611238,0.88611238,1,0.88611238,0.714973919813157,7.01036324143693,996.999224806202,17.8127999843916,1.81669436933167,0.0127740193881934,0.0027348945430581,1.82286400689494e-05,1.40319870249831e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97061124360987,4.97061124360987,4.97061124360987,7.58729575017082,7.58729575017082,7.58729575017082,4.97730673323826,4.97281128325678,4.97079639326498,7.59017214267198,7.58824027683433,7.58737521594254,1.62452735857651e-05,9.098005401613e-05,7.28119105127022e-05
0.885164,0.88631236,0.88631236,0.88631236,0.88631236,1,0.88631236,0.714973919813157,7.01036324143693,996.999224806202,17.8047626331621,1.81587465481538,0.0127682555958348,0.00273366052549559,1.82204150856342e-05,1.40256556223813e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97056286784003,4.97056286784003,4.97056286784003,7.58727498811183,7.58727498811183,7.58727498811183,4.97725396241609,4.97276146205267,4.97074789580258,7.59014945049751,7.58821888081896,7.58735440054091,1.62379435214438e-05,9.09390027131544e-05,7.27790568962583e-05
0.885366,0.88651234,0.88651234,0.88651234,0.88651234,1,0.88651234,0.714973919813157,7.01036324143693,996.999224806202,17.796730720531,1.81505549497164,0.0127624957036357,0.00273242734295022,1.82121956678815e-05,1.40193285040212e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97051452386372,4.97051452386372,4.97051452386372,7.5872542399883,7.5872542399883,7.5872542399883,4.97720122720447,4.97271167389909,4.97069943023961,7.5901267739812,7.58819749930509,7.58733359912237,1.62306184171243e-05,9.08979791881799e-05,7.27462255107237e-05
0.885568,0.88671232,0.88671232,0.88671232,0.88671232,1,0.88671232,0.714973919813157,7.01036324143693,996.999224806202,17.7887042415927,1.81423688930013,0.0127567397080782,0.00273119499466878,1.82039818106712e-05,1.40130056660386e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97046621165326,4.97046621165326,4.97046621165326,7.58723350578777,7.58723350578777,7.58723350578777,4.97714852757161,4.97266191876699,4.97065099654826,7.59010411310869,7.58817613227965,7.58731281167442,1.62232982683326e-05,9.08569834161503e-05,7.27134163360458e-05
0.88577,0.8869123,0.8869123,0.8869123,0.8869123,1,0.8869123,0.714973919813157,7.01036324143693,996.999224806202,17.7806831914469,1.81341883730107,0.0127509876056482,0.00272996347989892,1.81957735089886e-05,1.40066871045731e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97041793118103,4.97041793118103,4.97041793118103,7.58721278549784,7.58721278549784,7.58721278549783,4.97709586348576,4.97261219662741,4.97060259470081,7.59008146786564,7.58815477972958,7.58729203818459,1.62159830705996e-05,9.08160153720376e-05,7.26806293521945e-05
0.885972,0.88711228,0.88711228,0.88711228,0.88711228,1,0.88711228,0.714973919813157,7.01036324143693,996.999224806202,17.772667565199,1.81260133847528,0.0127452393928355,0.00272873279788914,1.81875707578249e-05,1.40003728157692e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97036968241942,4.97036968241942,4.97036968241942,7.58719207910606,7.58719207910606,7.58719207910606,4.97704323491524,4.97256250745138,4.97055422466952,7.59005883823772,7.58813344164183,7.5872712786404,1.62086728194615e-05,9.0775075030842e-05,7.26478645391624e-05
0.886174,0.88731226,0.88731226,0.88731226,0.88731226,1,0.88731226,0.714973919813157,7.01036324143693,996.999224806202,17.7646573579598,1.81178439232412,0.0127394950661341,0.00272750294788877,1.81793735521768e-05,1.39940627957754e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97032146534086,4.97032146534086,4.97032146534086,7.58717138660005,7.58717138660005,7.58717138660005,4.97699064182837,4.97251285120997,4.97050588642672,7.59003622421062,7.58811211800338,7.5872505330294,1.62013675104593e-05,9.07341623675918e-05,7.26151218769644e-05
0.886376,0.88751224,0.88751224,0.88751224,0.88751224,1,0.88751224,0.714973919813157,7.01036324143693,996.999224806202,17.7566525648457,1.81096799834951,0.0127337546220418,0.00272627392914802,1.81711818870465e-05,1.39877570407445e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.9702732799178,4.9702732799178,4.9702732799178,7.58715070796742,7.58715070796742,7.58715070796742,4.9769380841935,4.9724632278743,4.97045757994474,7.59001362577004,7.58809080880121,7.58722980133915,1.61940671391392e-05,9.06932773573437e-05,7.25824013456382e-05
0.886578,0.88771222,0.88771222,0.88771222,0.88771222,1,0.88771222,0.714973919813157,7.01036324143693,996.999224806202,17.7486531809785,1.81015215605396,0.0127280180570603,0.00272504574091791,1.81629957574423e-05,1.3981455546834e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97022512612273,4.97022512612273,4.97022512612273,7.58713004319579,7.58713004319579,7.58713004319579,4.97688556197905,4.9724136374155,4.97040930519595,7.58999104290172,7.58806951402232,7.58720908355722,1.61867717010524e-05,9.06524199751822e-05,7.25497029252438e-05
0.88678,0.8879122,0.8879122,0.8879122,0.8879122,1,0.8879122,0.714973919813157,7.01036324143693,996.999224806202,17.7406592014857,1.80933686494049,0.0127222853676954,0.00272381838245033,1.81548151583775e-05,1.39751583102053e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97017700392816,4.97017700392816,4.97017700392816,7.58710939227281,7.5871093922728,7.58710939227281,4.97683307515344,4.97236407980473,4.97036106215276,7.58996847559137,7.58804823365373,7.5871883796712,1.61794811917549e-05,9.06115901962199e-05,7.25170265958636e-05
0.886982,0.88811218,0.88811218,0.88811218,0.88811218,1,0.88811218,0.714973919813157,7.01036324143693,996.999224806202,17.7326706215,1.80852212451273,0.0127165565504566,0.00272259185299798,1.81466400848715e-05,1.39688653270244e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97012891330664,4.97012891330664,4.97012891330664,7.58708875518611,7.58708875518611,7.58708875518611,4.97678062368514,4.9723145550132,4.97031285078759,7.58994592382475,7.58802696768245,7.58716768966869,1.6172195606808e-05,9.05707879955977e-05,7.24843723376027e-05
0.887184,0.88831216,0.88831216,0.88831216,0.88831216,1,0.88831216,0.714973919813157,7.01036324143693,996.999224806202,17.7246874361598,1.80770793427484,0.0127108316018576,0.00272136615181444,1.8138470531949e-05,1.39625765934614e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97008085423074,4.97008085423074,4.97008085423074,7.58706813192338,7.58706813192338,7.58706813192338,4.97672820754267,4.97226506301214,4.97026467107292,7.58992338758765,7.58800571609554,7.5871470135373,1.61649149417778e-05,9.0530013348484e-05,7.24517401305884e-05
0.887386,0.88851214,0.88851214,0.88851214,0.88851214,1,0.88851214,0.714973919813157,7.01036324143693,996.999224806202,17.7167096406089,1.80689429373154,0.0127051105184159,0.0027201412781541,1.81303064946405e-05,1.39562921056911e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.97003282667307,4.97003282667306,4.97003282667307,7.58704752247229,7.58704752247228,7.58704752247229,4.97667582669455,4.97221560377281,4.97021652298122,7.58990086686583,7.58798447888006,7.58712635126466,1.61576391922354e-05,9.04892662300755e-05,7.24191299549704e-05
0.887588,0.88871212,0.88871212,0.88871212,0.88871212,1,0.88871212,0.714973919813157,7.01036324143693,996.999224806202,17.7087372299966,1.80608120238811,0.0126993932966527,0.0027189172312722,1.8122147967982e-05,1.39500118598921e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.96998483060625,4.96998483060625,4.96998483060625,7.58702692682053,7.58702692682053,7.58702692682053,4.97662348110937,4.97216617726652,4.97016840648502,7.58987836164511,7.58796325602307,7.58710570283842,1.61503683537569e-05,9.04485466155968e-05,7.23865417909206e-05
0.88779,0.8889121,0.8889121,0.8889121,0.8889121,1,0.8889121,0.714973919813157,7.01036324143693,996.999224806202,17.7007701994775,1.8052686597504,0.0126936799330936,0.00271769401042482,1.81139949470152e-05,1.39437358522476e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.96993686600296,4.96993686600296,4.96993686600296,7.58700634495582,7.58700634495582,7.58700634495582,4.97657117075572,4.97211678346457,4.97012032155687,7.5898558719113,7.58794204751166,7.58708506824622,1.61431024219235e-05,9.04078544803001e-05,7.23539756186333e-05
0.887992,0.88911208,0.88911208,0.88911208,0.88911208,1,0.88911208,0.714973919813157,7.01036324143693,996.999224806202,17.6928085442118,1.8044566653248,0.0126879704242676,0.00271647161486888,1.81058474267871e-05,1.3937464078945e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.96988893283588,4.96988893283588,4.96988893283588,7.58698577686587,7.58698577686587,7.58698577686587,4.97651889560226,4.97206742233833,4.97007226816936,7.58983339765023,7.58792085333293,7.58706444747573,1.61358413923211e-05,9.03671897994658e-05,7.23214314183253e-05
0.888194,0.88931206,0.88931206,0.88931206,0.88931206,1,0.88931206,0.714973919813157,7.01036324143693,996.999224806202,17.6848522593651,1.80364521861824,0.0126822647667079,0.00271525004386211,1.80977054023505e-05,1.39311965361761e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.96984103107774,4.96984103107774,4.96984103107774,7.58696522253842,7.58696522253842,7.58696522253842,4.97646665561766,4.97201809385918,4.97002424629508,7.58981093884777,7.587899673474,7.58704384051465,1.61285852605409e-05,9.03265525484017e-05,7.22889091702352e-05
0.888396,0.88951204,0.88951204,0.88951204,0.88951204,1,0.88951204,0.714973919813157,7.01036324143693,996.999224806202,17.6769013401084,1.80283431913825,0.0126765629569516,0.00271402929666311,1.80895688687638e-05,1.39249332201369e-05,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,4.96979316070128,4.96979316070128,4.96979316070128,7.58694468196122,7.58694468196122,7.58694468196122,4.97641445077063,4.97196879799855,4.96997625590668,7.58978849548976,7.587878507922,7.58702324735067,1.61213340221789e-05,9.02859427024436e-05,7.22564088546242e-05
