"time","annulus_pipe.mediums[1].h","annulus_pipe.mediums[2].h","annulus_pipe.mediums[2].p","circular_pipe.mediums[1].h","circular_pipe.mediums[2].h","circular_pipe.mediums[2].p"
0.0546,84858.4652350282,84781.5008200635,923095.700476081,84858.4652350282,84591.2336458563,732849.367238646
0.0548,84858.4652350282,84781.5009825108,923095.666706203,84858.4652350282,84591.226452804,732840.825076564
0.055,84858.4652350282,84781.5011463414,923095.634317882,84858.4652350282,84591.2194560477,732832.47885412
0.0552,84858.4652350282,84781.5013115183,923095.603274383,84858.4652350282,84591.2126496874,732824.322682176
0.0554,84858.4652350282,84781.5014779881,923095.573522333,84858.4652350282,84591.2060293613,732816.352207008
0.0556,84858.4652350282,84781.501645697,923095.545008017,84858.4652350282,84591.1995907931,732808.56316026
0.0558,84858.4652350282,84781.5018145906,923095.517677089,84858.4652350282,84591.1933297882,732800.951355153
0.056,84858.4652350282,84781.5019846136,923095.491474283,84858.4652350282,84591.1872422301,732793.51268269
0.0562,84858.4652350282,84781.5021557093,923095.466343124,84858.4652350282,84591.1813240762,732786.243107861
0.0564,84858.4652350282,84781.5023278197,923095.442225647,84858.4652350282,84591.1755713544,732779.138665852
0.0566,84858.4652350282,84781.5025008851,923095.419062104,84858.4652350282,84591.169980159,732772.195458245
0.0568,84858.4652350282,84781.5026748434,923095.396790676,84858.4652350282,84591.1645466472,732765.409649231
0.057,84858.4652350282,84781.5028496304,923095.375347191,84858.4652350282,84591.1592670348,732758.777461811
0.0572,84858.4652350282,84781.5030255653,923095.355050379,84858.4652350282,84591.1541406001,732752.298175423
0.0574,84858.4652350282,84781.5032024534,923095.335705764,84858.4652350282,84591.1491626927,732745.967148337
0.0576,84858.4652350282,84781.5033801643,923095.317183252,84858.4652350282,84591.1443292369,732739.780312508
0.0578,84858.4652350282,84781.5035586547,923095.29943956,84858.4652350282,84591.1396369054,732733.734346621
0.058,84858.4652350282,84781.5037378804,923095.282430528,84858.4652350282,84591.1350824333,732727.825991925
0.0582,84858.4652350282,84781.5039177961,923095.266110945,84858.4652350282,84591.1306626156,732722.052049297
0.0584,84858.4652350282,84781.5040983553,923095.250434371,84858.4652350282,84591.126374304,732716.409376309
0.0586,84858.4652350282,84781.5042795101,923095.235352961,84858.4652350282,84591.1222144041,732710.894884302
0.0588,84858.4652350282,84781.5044612109,923095.220817287,84858.4652350282,84591.1181798726,732705.505535448
0.059,84858.4652350282,84781.5046434065,923095.206776162,84858.4652350282,84591.1142677139,732700.238339818
0.0592,84858.4652350282,84781.5048260438,923095.193176464,84858.4652350282,84591.1104749775,732695.090352454
0.0594,84858.4652350282,84781.5050090676,923095.179963264,84858.4652350282,84591.1067987571,732690.058672236
0.0596,84858.4652350282,84781.5051930344,923095.167692181,84858.4652350282,84591.1032398061,732685.144051344
0.0598,84858.4652350282,84781.5053774873,923095.155906889,84858.4652350282,84591.0997929499,732680.341324746
0.06,84858.4652350282,84781.505562401,923095.144582203,84858.4652350282,84591.0964556103,732675.647918888
0.0602,84858.4652350282,84781.5057477509,923095.133693544,84858.4652350282,84591.0932252595,732671.061310715
0.0604,84858.4652350282,84781.5059335129,923095.123216892,84858.4652350282,84591.0900994182,732666.579025525
0.0606,84858.4652350282,84781.5061196635,923095.113128747,84858.4652350282,84591.0870756534,732662.198634829
0.0608,84858.4652350282,84781.5063061797,923095.103406083,84858.4652350282,84591.0841515763,732657.917754209
0.061,84858.4652350282,84781.5064930387,923095.094026307,84858.4652350282,84591.08132484,732653.734041173
0.0612,84858.4652350282,84781.5066802184,923095.084967217,84858.4652350282,84591.0785931376,732649.645193012
0.0614,84858.4652350282,84781.506867697,923095.076206956,84858.4652350282,84591.0759541999,732645.648944662
0.0616,84858.4652350282,84781.5070554527,923095.06772397,84858.4652350282,84591.073405793,732641.743066555
0.0618,84858.4652350282,84781.5072434984,923095.059531058,84858.4652350282,84591.0709462096,732637.925854329
0.062,84858.4652350282,84781.5074319403,923095.051734204,84858.4652350282,84591.0685751171,732634.196976224
0.0622,84858.4652350282,84781.5076206629,923095.044218162,84858.4652350282,84591.0662890119,732630.552935036
0.0624,84858.4652350282,84781.5078096569,923095.036973506,84858.4652350282,84591.0640859451,732626.991785394
0.0626,84858.4652350282,84781.5079989138,923095.029991927,84858.4652350282,84591.0619640072,732623.51162151
0.0628,84858.4652350282,84781.5081884265,923095.023266225,84858.4652350282,84591.0599213272,732620.110575614
0.063,84858.4652350282,84781.5083781888,923095.016790311,84858.4652350282,84591.0579560702,732616.786816381
0.0632,84858.4652350282,84781.5085681958,923095.010559201,84858.4652350282,84591.0560664365,732613.538547366
0.0634,84858.4652350282,84781.5087584436,923095.004569016,84858.4652350282,84591.0542506597,732610.364005432
0.0636,84858.4652350282,84781.5089489294,923094.998816972,84858.4652350282,84591.0525070052,732607.261459185
0.0638,84858.4652350282,84781.5091396515,923094.993301386,84858.4652350282,84591.0508337685,732604.229207401
0.064,84858.4652350282,84781.5093306094,923094.988021665,84858.4652350282,84591.049229274,732601.265577459
0.0642,84858.4652350282,84781.5095217535,923094.982928468,84858.4652350282,84591.0476924993,732598.369548875
0.0644,84858.4652350282,84781.5097130381,923094.97797592,84858.4652350282,84591.0462224177,732595.540096796
0.0646,84858.4652350282,84781.5099045142,923094.973215221,84858.4652350282,84591.0448168201,732592.775016312
0.0648,84858.4652350282,84781.5100961776,923094.96864197,84858.4652350282,84591.0434742321,732590.072835774
0.065,84858.4652350282,84781.5102880242,923094.964252115,84858.4652350282,84591.0421932094,732587.43211344
0.0652,84858.4652350282,84781.5104800502,923094.960041919,84858.4652350282,84591.0409723363,732584.851436261
0.0654,84858.4652350282,84781.5106722522,923094.956007932,84858.4652350282,84591.0398102246,732582.329418665
0.0656,84858.4652350282,84781.510864627,923094.952146959,84858.4652350282,84591.0387055125,732579.864701338
0.0658,84858.4652350282,84781.5110571715,923094.948456029,84858.4652350282,84591.0376568632,732577.455950007
0.066,84858.4652350282,84781.5112498831,923094.944932362,84858.4652350282,84591.0366629639,732575.101854226
0.0662,84858.4652350282,84781.511442759,923094.94157334,84858.4652350282,84591.0357225243,732572.801126155
0.0664,84858.4652350282,84781.5116357969,923094.938376476,84858.4652350282,84591.0348342757,732570.552499347
0.0666,84858.4652350282,84781.5118289735,923094.935318591,84858.4652350282,84591.0339979943,732568.355750388
0.0668,84858.4652350282,84781.5120222859,923094.93239686,84858.4652350282,84591.0332124751,732566.209676714
0.067,84858.4652350282,84781.5122157397,923094.92961676,84858.4652350282,84591.0324761239,732564.112686898
0.0672,84858.4652350282,84781.5124093303,923094.926973786,84858.4652350282,84591.0317878552,732562.06369749
0.0674,84858.4652350282,84781.512603053,923094.924463206,84858.4652350282,84591.0311466086,732560.061650057
0.0676,84858.4652350282,84781.5127969028,923094.922080029,84858.4652350282,84591.0305513479,732558.105510333
0.0678,84858.4652350282,84781.5129908744,923094.919818963,84858.4652350282,84591.0300010603,732556.194267371
0.068,84858.4652350282,84781.5131849621,923094.917674378,84858.4652350282,84591.0294947554,732554.326932698
0.0682,84858.4652350282,84781.51337916,923094.915640264,84858.4652350282,84591.0290314647,732552.502539469
0.0684,84858.4652350282,84781.5135734616,923094.913710197,84858.4652350282,84591.0286102404,732550.720141619
0.0686,84858.4652350282,84781.51376786,923094.911877295,84858.4652350282,84591.0282301545,732548.97881302
0.0688,84858.4652350282,84781.5139623478,923094.910134185,84858.4652350282,84591.0278902983,732547.277646627
0.069,84858.4652350282,84781.5141569172,923094.908472959,84858.4652350282,84591.0275897815,732545.615753641
0.0692,84858.4652350282,84781.5143515595,923094.906885139,84858.4652350282,84591.0273277309,732543.992262652
0.0694,84858.4652350282,84781.5145462658,923094.905361637,84858.4652350282,84591.0271032902,732542.406318804
0.0696,84858.4652350282,84781.5147410263,923094.903892718,84858.4652350282,84591.0269156186,732540.857082937
0.0698,84858.4652350282,84781.5149358304,923094.902467955,84858.4652350282,84591.0267638903,732539.343730749
0.07,84858.4652350282,84781.5151306672,923094.901076199,84858.4652350282,84591.0266472935,732537.865451944
0.0702,84858.4652350282,84781.5153255245,923094.899705535,84858.4652350282,84591.0265650296,732536.42144939
0.0704,84858.4652350282,84781.5155203898,923094.898343246,84858.4652350282,84591.0265163124,732535.010938268
0.0706,84858.4652350282,84781.5157152493,923094.89697577,84858.4652350282,84591.0265003669,732533.633145229
0.0708,84858.4652350282,84781.5159100887,923094.895588667,84858.4652350282,84591.0265164291,732532.287307544
0.071,84858.4652350282,84781.5161048926,923094.894166576,84858.4652350282,84591.0265637447,732530.97267226
0.0712,84858.4652350282,84781.516299686,923094.892734567,84858.4652350282,84591.026641632,732529.688558965
0.0714,84858.4652350282,84781.5164950639,923094.891886672,84858.4652350282,84591.0267502948,732528.435171288
0.0716,84858.4652350282,84781.5166905058,923094.891103181,84858.4652350282,84591.0268882312,732527.211009989
0.0718,84858.4652350282,84781.5168860097,923094.890382073,84858.4652350282,84591.0270547444,732526.015379503
0.072,84858.4652350282,84781.5170815735,923094.889721333,84858.4652350282,84591.0272491448,732524.847591521
0.0722,84858.4652350282,84781.5172771953,923094.889118943,84858.4652350282,84591.0274707493,732523.706964197
0.0724,84858.4652350282,84781.517472873,923094.888572874,84858.4652350282,84591.0277188804,732522.592821351
0.0726,84858.4652350282,84781.5176686046,923094.888081084,84858.4652350282,84591.0279928656,732521.504491667
0.0728,84858.4652350282,84781.5178643879,923094.887641506,84858.4652350282,84591.0282920364,732520.441307902
0.073,84858.4652350282,84781.518060221,923094.887252045,84858.4652350282,84591.0286157275,732519.402606082
0.0732,84858.4652350282,84781.5182561016,923094.886910567,84858.4652350282,84591.0289632764,732518.387724707
0.0734,84858.4652350282,84781.5184520275,923094.886614898,84858.4652350282,84591.0293340218,732517.396003956
0.0736,84858.4652350282,84781.5186479967,923094.88636281,84858.4652350282,84591.0297273037,732516.426784884
0.0738,84858.4652350282,84781.5188440067,923094.886152023,84858.4652350282,84591.030142462,732515.479408628
0.074,84858.4652350282,84781.5190400552,923094.885980187,84858.4652350282,84591.0305788359,732514.553215611
0.0742,84858.4652350282,84781.5192361397,923094.885844886,84858.4652350282,84591.0310357629,732513.647544738
0.0744,84858.4652350282,84781.5194322579,923094.885743626,84858.4652350282,84591.0315125786,732512.761732606
0.0746,84858.4652350282,84781.5196284071,923094.885673825,84858.4652350282,84591.0320086151,732511.8951127
0.0748,84858.4652350282,84781.5198245846,923094.885632815,84858.4652350282,84591.0325232008,732511.047014601
0.075,84858.4652350282,84781.5200207876,923094.885617827,84858.4652350282,84591.0330556593,732510.216763184
0.0752,84858.4652350282,84781.5202170134,923094.885625987,84858.4652350282,84591.0336053087,732509.403677821
0.0754,84858.4652350282,84781.5204132589,923094.885654311,84858.4652350282,84591.0341714609,732508.607071587
0.0756,84858.4652350282,84781.5206095209,923094.885699695,84858.4652350282,84591.0347534204,732507.826250458
0.0758,84858.4652350282,84781.5208057963,923094.88575891,84858.4652350282,84591.0353504841,732507.060512514
0.076,84858.4652350282,84781.5210020927,923094.885839625,84858.4652350282,84591.0359703921,732506.317583428
0.0762,84858.4652350282,84781.5211984102,923094.88594186,84858.4652350282,84591.036615121,732505.599436294
0.0764,84858.4652350282,84781.5213947351,923094.886052087,84858.4652350282,84591.037276366,732504.897781543
0.0766,84858.4652350282,84781.5215910642,923094.886166954,84858.4652350282,84591.037953725,732504.212217917
0.0768,84858.4652350282,84781.521787394,923094.88628297,84858.4652350282,84591.0386468022,732503.54235028
0.077,84858.4652350282,84781.5219837208,923094.886396504,84858.4652350282,84591.0393552074,732502.887789243
0.0772,84858.4652350282,84781.5221800408,923094.886503777,84858.4652350282,84591.0400785558,732502.248150786
0.0774,84858.4652350282,84781.5223763501,923094.886600853,84858.4652350282,84591.0408164679,732501.623055887
0.0776,84858.4652350282,84781.5225726446,923094.886683637,84858.4652350282,84591.0415685684,732501.012130148
0.0778,84858.4652350282,84781.52276892,923094.886747865,84858.4652350282,84591.0423344866,732500.415003415
0.078,84858.4652350282,84781.5229651719,923094.886789101,84858.4652350282,84591.0431138555,732499.83130941
0.0782,84858.4652350282,84781.5231613956,923094.886802727,84858.4652350282,84591.0439063116,732499.26068535
0.0784,84858.4652350282,84781.5233575864,923094.886783943,84858.4652350282,84591.0447114947,732498.702771578
0.0786,84858.4652350282,84781.5235537392,923094.886727751,84858.4652350282,84591.045529047,732498.157211184
0.0788,84858.4652350282,84781.5237498488,923094.886628959,84858.4652350282,84591.0463586135,732497.623649633
0.079,84858.4652350282,84781.5239459099,923094.886482168,84858.4652350282,84591.047199841,732497.101734389
0.0792,84858.4652350282,84781.5241419167,923094.886281767,84858.4652350282,84591.0480523779,732496.591114541
0.0794,84858.4652350282,84781.5243378636,923094.886021929,84858.4652350282,84591.0489158738,732496.091440428
0.0796,84858.4652350282,84781.5245337443,923094.885696603,84858.4652350282,84591.0497899795,732495.602363264
0.0798,84858.4652350282,84781.5247295527,923094.885299507,84858.4652350282,84591.0506743459,732495.123534764
0.08,84858.4652350282,84781.5249252822,923094.884824124,84858.4652350282,84591.0515686242,732494.65460677
0.0802,84858.4652350282,84781.525120926,923094.884263692,84858.4652350282,84591.0524724654,732494.195230872
0.0804,84858.4652350282,84781.525316477,923094.883611203,84858.4652350282,84591.0533855198,732493.745058041
0.0806,84858.4652350282,84781.5255119282,923094.882859392,84858.4652350282,84591.0543074367,732493.303738248
0.0808,84858.4652350282,84781.5257077608,923094.882488988,84858.4652350282,84591.0552447647,732492.877808108
0.081,84858.4652350282,84781.5259036128,923094.882138464,84858.4652350282,84591.0561921507,732492.461924225
0.0812,84858.4652350282,84781.5260994458,923094.881769433,84858.4652350282,84591.0571488101,732492.055303564
0.0814,84858.4652350282,84781.5262952604,923094.881382602,84858.4652350282,84591.0581145125,732491.657716142
0.0816,84858.4652350282,84781.5264910576,923094.880978828,84858.4652350282,84591.0590890308,732491.268935196
0.0818,84858.4652350282,84781.5266868383,923094.880559113,84858.4652350282,84591.0600721408,732490.888736938
0.082,84858.4652350282,84781.5268826037,923094.880124612,84858.4652350282,84591.0610636209,732490.516900309
0.0822,84858.4652350282,84781.5270783552,923094.879676634,84858.4652350282,84591.0620632522,732490.15320673
0.0824,84858.4652350282,84781.527274094,923094.87921664,84858.4652350282,84591.063070818,732489.797439855
0.0826,84858.4652350282,84781.527469822,923094.878746257,84858.4652350282,84591.0640861035,732489.449385326
