"time","integerTable.y","integerTable2.y","integerTable3.y","integerTable4.y"
1.6944,5,-1,-2,5
1.695,5,-1,-2,5
1.6956,5,-1,-2,5
1.6962,5,-1,-2,5
1.6968,5,-1,-2,5
1.6974,5,-1,-2,5
1.698,5,-1,-2,5
1.6986,5,-1,-2,5
1.6992,5,-1,-2,5
1.6998,5,-1,-2,5
1.7004,5,-1,-2,5
1.701,5,-1,-2,5
1.7016,5,-1,-2,5
1.7022,5,-1,-2,5
1.7028,5,-1,-2,5
1.7034,5,-1,-2,5
1.704,5,-1,-2,5
1.7046,5,-1,-2,5
1.7052,5,-1,-2,5
1.7058,5,-1,-2,5
1.7064,5,-1,-2,5
1.707,5,-1,-2,5
1.7076,5,-1,-2,5
1.7082,5,-1,-2,5
1.7088,5,-1,-2,5
1.7094,5,-1,-2,5
1.71,5,-1,-2,5
1.7106,5,-1,-2,5
1.7112,5,-1,-2,5
1.7118,5,-1,-2,5
1.7124,5,-1,-2,5
1.713,5,-1,-2,5
1.7136,5,-1,-2,5
1.7142,5,-1,-2,5
1.7148,5,-1,-2,5
1.7154,5,-1,-2,5
1.716,5,-1,-2,5
1.7166,5,-1,-2,5
1.7172,5,-1,-2,5
1.7178,5,-1,-2,5
1.7184,5,-1,-2,5
1.719,5,-1,-2,5
1.7196,5,-1,-2,5
1.7202,5,-1,-2,5
1.7208,5,-1,-2,5
1.7214,5,-1,-2,5
1.722,5,-1,-2,5
1.7226,5,-1,-2,5
1.7232,5,-1,-2,5
1.7238,5,-1,-2,5
1.7244,5,-1,-2,5
1.725,5,-1,-2,5
1.7256,5,-1,-2,5
1.7262,5,-1,-2,5
1.7268,5,-1,-2,5
1.7274,5,-1,-2,5
1.728,5,-1,-2,5
1.7286,5,-1,-2,5
1.7292,5,-1,-2,5
1.7298,5,-1,-2,5
1.7304,5,-1,-2,5
1.731,5,-1,-2,5
1.7316,5,-1,-2,5
1.7322,5,-1,-2,5
1.7328,5,-1,-2,5
1.7334,5,-1,-2,5
1.734,5,-1,-2,5
1.7346,5,-1,-2,5
1.7352,5,-1,-2,5
1.7358,5,-1,-2,5
1.7364,5,-1,-2,5
1.737,5,-1,-2,5
1.7376,5,-1,-2,5
1.7382,5,-1,-2,5
1.7388,5,-1,-2,5
1.7394,5,-1,-2,5
1.74,5,-1,-2,5
1.7406,5,-1,-2,5
1.7412,5,-1,-2,5
1.7418,5,-1,-2,5
1.7424,5,-1,-2,5
1.743,5,-1,-2,5
1.7436,5,-1,-2,5
1.7442,5,-1,-2,5
1.7448,5,-1,-2,5
1.7454,5,-1,-2,5
1.746,5,-1,-2,5
1.7466,5,-1,-2,5
1.7472,5,-1,-2,5
1.7478,5,-1,-2,5
1.7484,5,-1,-2,5
1.749,5,-1,-2,5
1.7496,5,-1,-2,5
1.7502,5,-1,-2,5
1.7508,5,-1,-2,5
1.7514,5,-1,-2,5
1.752,5,-1,-2,5
1.7526,5,-1,-2,5
1.7532,5,-1,-2,5
1.7538,5,-1,-2,5
1.7544,5,-1,-2,5
1.755,5,-1,-2,5
1.7556,5,-1,-2,5
1.7562,5,-1,-2,5
1.7568,5,-1,-2,5
1.7574,5,-1,-2,5
1.758,5,-1,-2,5
1.7586,5,-1,-2,5
1.7592,5,-1,-2,5
1.7598,5,-1,-2,5
1.7604,5,-1,-2,5
1.761,5,-1,-2,5
1.7616,5,-1,-2,5
1.7622,5,-1,-2,5
1.7628,5,-1,-2,5
1.7634,5,-1,-2,5
1.764,5,-1,-2,5
1.7646,5,-1,-2,5
1.7652,5,-1,-2,5
1.7658,5,-1,-2,5
1.7664,5,-1,-2,5
1.767,5,-1,-2,5
1.7676,5,-1,-2,5
1.7682,5,-1,-2,5
1.7688,5,-1,-2,5
1.7694,5,-1,-2,5
1.77,5,-1,-2,5
1.7706,5,-1,-2,5
1.7712,5,-1,-2,5
1.7718,5,-1,-2,5
1.7724,5,-1,-2,5
1.773,5,-1,-2,5
1.7736,5,-1,-2,5
1.7742,5,-1,-2,5
1.7748,5,-1,-2,5
1.7754,5,-1,-2,5
1.776,5,-1,-2,5
1.7766,5,-1,-2,5
1.7772,5,-1,-2,5
1.7778,5,-1,-2,5
1.7784,5,-1,-2,5
1.779,5,-1,-2,5
1.7796,5,-1,-2,5
1.7802,5,-1,-2,5
1.7808,5,-1,-2,5
1.7814,5,-1,-2,5
1.782,5,-1,-2,5
1.7826,5,-1,-2,5
1.7832,5,-1,-2,5
1.7838,5,-1,-2,5
1.7844,5,-1,-2,5
1.785,5,-1,-2,5
1.7856,5,-1,-2,5
1.7862,5,-1,-2,5
1.7868,5,-1,-2,5
1.7874,5,-1,-2,5
1.788,5,-1,-2,5
1.7886,5,-1,-2,5
1.7892,5,-1,-2,5
1.7898,5,-1,-2,5
1.7904,5,-1,-2,5
1.791,5,-1,-2,5
1.7916,5,-1,-2,5
1.7922,5,-1,-2,5
1.7928,5,-1,-2,5
1.7934,5,-1,-2,5
1.794,5,-1,-2,5
1.7946,5,-1,-2,5
1.7952,5,-1,-2,5
1.7958,5,-1,-2,5
1.7964,5,-1,-2,5
1.797,5,-1,-2,5
1.7976,5,-1,-2,5
1.7982,5,-1,-2,5
1.7988,5,-1,-2,5
1.7994,5,-1,-2,5
1.8,5,-1,-2,5
1.8006,5,-1,-2,5
1.8012,5,-1,-2,5
1.8018,5,-1,-2,5
1.8024,5,-1,-2,5
1.803,5,-1,-2,5
1.8036,5,-1,-2,5
1.8042,5,-1,-2,5
1.8048,5,-1,-2,5
1.8054,5,-1,-2,5
1.806,5,-1,-2,5
1.8066,5,-1,-2,5
1.8072,5,-1,-2,5
1.8078,5,-1,-2,5
1.8084,5,-1,-2,5
1.809,5,-1,-2,5
1.8096,5,-1,-2,5
1.8102,5,-1,-2,5
1.8108,5,-1,-2,5
1.8114,5,-1,-2,5
1.812,5,-1,-2,5
1.8126,5,-1,-2,5
1.8132,5,-1,-2,5
1.8138,5,-1,-2,5
1.8144,5,-1,-2,5
1.815,5,-1,-2,5
1.8156,5,-1,-2,5
1.8162,5,-1,-2,5
1.8168,5,-1,-2,5
1.8174,5,-1,-2,5
1.818,5,-1,-2,5
1.8186,5,-1,-2,5
1.8192,5,-1,-2,5
1.8198,5,-1,-2,5
1.8204,5,-1,-2,5
1.821,5,-1,-2,5
1.8216,5,-1,-2,5
1.8222,5,-1,-2,5
1.8228,5,-1,-2,5
1.8234,5,-1,-2,5
1.824,5,-1,-2,5
1.8246,5,-1,-2,5
1.8252,5,-1,-2,5
1.8258,5,-1,-2,5
1.8264,5,-1,-2,5
1.827,5,-1,-2,5
1.8276,5,-1,-2,5
1.8282,5,-1,-2,5
1.8288,5,-1,-2,5
1.8294,5,-1,-2,5
1.83,5,-1,-2,5
1.8306,5,-1,-2,5
1.8312,5,-1,-2,5
1.8318,5,-1,-2,5
1.8324,5,-1,-2,5
1.833,5,-1,-2,5
1.8336,5,-1,-2,5
1.8342,5,-1,-2,5
1.8348,5,-1,-2,5
1.8354,5,-1,-2,5
1.836,5,-1,-2,5
1.8366,5,-1,-2,5
1.8372,5,-1,-2,5
1.8378,5,-1,-2,5
1.8384,5,-1,-2,5
1.839,5,-1,-2,5
1.8396,5,-1,-2,5
1.8402,5,-1,-2,5
1.8408,5,-1,-2,5
1.8414,5,-1,-2,5
1.842,5,-1,-2,5
1.8426,5,-1,-2,5
1.8432,5,-1,-2,5
1.8438,5,-1,-2,5
1.8444,5,-1,-2,5
1.845,5,-1,-2,5
1.8456,5,-1,-2,5
1.8462,5,-1,-2,5
1.8468,5,-1,-2,5
1.8474,5,-1,-2,5
1.848,5,-1,-2,5
1.8486,5,-1,-2,5
1.8492,5,-1,-2,5
1.8498,5,-1,-2,5
1.8504,5,-1,-2,5
1.851,5,-1,-2,5
1.8516,5,-1,-2,5
1.8522,5,-1,-2,5
1.8528,5,-1,-2,5
1.8534,5,-1,-2,5
1.854,5,-1,-2,5
1.8546,5,-1,-2,5
1.8552,5,-1,-2,5
1.8558,5,-1,-2,5
1.8564,5,-1,-2,5
1.857,5,-1,-2,5
1.8576,5,-1,-2,5
1.8582,5,-1,-2,5
1.8588,5,-1,-2,5
1.8594,5,-1,-2,5
1.86,5,-1,-2,5
1.8606,5,-1,-2,5
1.8612,5,-1,-2,5
1.8618,5,-1,-2,5
1.8624,5,-1,-2,5
1.863,5,-1,-2,5
1.8636,5,-1,-2,5
1.8642,5,-1,-2,5
1.8648,5,-1,-2,5
1.8654,5,-1,-2,5
1.866,5,-1,-2,5
1.8666,5,-1,-2,5
1.8672,5,-1,-2,5
1.8678,5,-1,-2,5
1.8684,5,-1,-2,5
1.869,5,-1,-2,5
1.8696,5,-1,-2,5
1.8702,5,-1,-2,5
1.8708,5,-1,-2,5
1.8714,5,-1,-2,5
1.872,5,-1,-2,5
1.8726,5,-1,-2,5
1.8732,5,-1,-2,5
1.8738,5,-1,-2,5
1.8744,5,-1,-2,5
1.875,5,-1,-2,5
1.8756,5,-1,-2,5
1.8762,5,-1,-2,5
1.8768,5,-1,-2,5
1.8774,5,-1,-2,5
1.878,5,-1,-2,5
1.8786,5,-1,-2,5
1.8792,5,-1,-2,5
1.8798,5,-1,-2,5
1.8804,5,-1,-2,5
1.881,5,-1,-2,5
1.8816,5,-1,-2,5
1.8822,5,-1,-2,5
1.8828,5,-1,-2,5
1.8834,5,-1,-2,5
1.884,5,-1,-2,5
1.8846,5,-1,-2,5
1.8852,5,-1,-2,5
1.8858,5,-1,-2,5
1.8864,5,-1,-2,5
1.887,5,-1,-2,5
1.8876,5,-1,-2,5
1.8882,5,-1,-2,5
1.8888,5,-1,-2,5
1.8894,5,-1,-2,5
1.89,5,-1,-2,5
1.8906,5,-1,-2,5
1.8912,5,-1,-2,5
1.8918,5,-1,-2,5
1.8924,5,-1,-2,5
1.893,5,-1,-2,5
1.8936,5,-1,-2,5
1.8942,5,-1,-2,5
1.8948,5,-1,-2,5
1.8954,5,-1,-2,5
1.896,5,-1,-2,5
1.8966,5,-1,-2,5
1.8972,5,-1,-2,5
1.8978,5,-1,-2,5
1.8984,5,-1,-2,5
1.899,5,-1,-2,5
1.8996,5,-1,-2,5
1.9002,5,-1,-2,5
1.9008,5,-1,-2,5
1.9014,5,-1,-2,5
1.902,5,-1,-2,5
1.9026,5,-1,-2,5
1.9032,5,-1,-2,5
1.9038,5,-1,-2,5
1.9044,5,-1,-2,5
1.905,5,-1,-2,5
1.9056,5,-1,-2,5
1.9062,5,-1,-2,5
1.9068,5,-1,-2,5
1.9074,5,-1,-2,5
1.908,5,-1,-2,5
1.9086,5,-1,-2,5
1.9092,5,-1,-2,5
1.9098,5,-1,-2,5
1.9104,5,-1,-2,5
1.911,5,-1,-2,5
1.9116,5,-1,-2,5
1.9122,5,-1,-2,5
1.9128,5,-1,-2,5
1.9134,5,-1,-2,5
1.914,5,-1,-2,5
1.9146,5,-1,-2,5
1.9152,5,-1,-2,5
1.9158,5,-1,-2,5
1.9164,5,-1,-2,5
1.917,5,-1,-2,5
1.9176,5,-1,-2,5
1.9182,5,-1,-2,5
1.9188,5,-1,-2,5
1.9194,5,-1,-2,5
1.92,5,-1,-2,5
1.9206,5,-1,-2,5
1.9212,5,-1,-2,5
1.9218,5,-1,-2,5
1.9224,5,-1,-2,5
1.923,5,-1,-2,5
1.9236,5,-1,-2,5
1.9242,5,-1,-2,5
1.9248,5,-1,-2,5
1.9254,5,-1,-2,5
1.926,5,-1,-2,5
1.9266,5,-1,-2,5
1.9272,5,-1,-2,5
1.9278,5,-1,-2,5
1.9284,5,-1,-2,5
1.929,5,-1,-2,5
1.9296,5,-1,-2,5
1.9302,5,-1,-2,5
1.9308,5,-1,-2,5
1.9314,5,-1,-2,5
1.932,5,-1,-2,5
1.9326,5,-1,-2,5
1.9332,5,-1,-2,5
1.9338,5,-1,-2,5
1.9344,5,-1,-2,5
1.935,5,-1,-2,5
1.9356,5,-1,-2,5
1.9362,5,-1,-2,5
1.9368,5,-1,-2,5
1.9374,5,-1,-2,5
1.938,5,-1,-2,5
1.9386,5,-1,-2,5
1.9392,5,-1,-2,5
1.9398,5,-1,-2,5
1.9404,5,-1,-2,5
1.941,5,-1,-2,5
1.9416,5,-1,-2,5
1.9422,5,-1,-2,5
1.9428,5,-1,-2,5
1.9434,5,-1,-2,5
1.944,5,-1,-2,5
1.9446,5,-1,-2,5
1.9452,5,-1,-2,5
1.9458,5,-1,-2,5
1.9464,5,-1,-2,5
1.947,5,-1,-2,5
1.9476,5,-1,-2,5
1.9482,5,-1,-2,5
1.9488,5,-1,-2,5
1.9494,5,-1,-2,5
1.95,5,-1,-2,5
1.9506,5,-1,-2,5
1.9512,5,-1,-2,5
1.9518,5,-1,-2,5
1.9524,5,-1,-2,5
1.953,5,-1,-2,5
1.9536,5,-1,-2,5
1.9542,5,-1,-2,5
1.9548,5,-1,-2,5
1.9554,5,-1,-2,5
1.956,5,-1,-2,5
1.9566,5,-1,-2,5
1.9572,5,-1,-2,5
1.9578,5,-1,-2,5
1.9584,5,-1,-2,5
1.959,5,-1,-2,5
1.9596,5,-1,-2,5
1.9602,5,-1,-2,5
1.9608,5,-1,-2,5
1.9614,5,-1,-2,5
1.962,5,-1,-2,5
1.9626,5,-1,-2,5
1.9632,5,-1,-2,5
1.9638,5,-1,-2,5
1.9644,5,-1,-2,5
1.965,5,-1,-2,5
1.9656,5,-1,-2,5
1.9662,5,-1,-2,5
1.9668,5,-1,-2,5
1.9674,5,-1,-2,5
1.968,5,-1,-2,5
1.9686,5,-1,-2,5
1.9692,5,-1,-2,5
1.9698,5,-1,-2,5
1.9704,5,-1,-2,5
1.971,5,-1,-2,5
1.9716,5,-1,-2,5
1.9722,5,-1,-2,5
1.9728,5,-1,-2,5
1.9734,5,-1,-2,5
1.974,5,-1,-2,5
1.9746,5,-1,-2,5
1.9752,5,-1,-2,5
1.9758,5,-1,-2,5
1.9764,5,-1,-2,5
1.977,5,-1,-2,5
1.9776,5,-1,-2,5
1.9782,5,-1,-2,5
1.9788,5,-1,-2,5
1.9794,5,-1,-2,5
1.98,5,-1,-2,5
1.9806,5,-1,-2,5
1.9812,5,-1,-2,5
1.9818,5,-1,-2,5
1.9824,5,-1,-2,5
1.983,5,-1,-2,5
1.9836,5,-1,-2,5
1.9842,5,-1,-2,5
1.9848,5,-1,-2,5
1.9854,5,-1,-2,5
1.986,5,-1,-2,5
1.9866,5,-1,-2,5
1.9872,5,-1,-2,5
1.9878,5,-1,-2,5
1.9884,5,-1,-2,5
1.989,5,-1,-2,5
1.9896,5,-1,-2,5
1.9902,5,-1,-2,5
1.9908,5,-1,-2,5
1.9914,5,-1,-2,5
1.992,5,-1,-2,5
1.9926,5,-1,-2,5
1.9932,5,-1,-2,5
1.9938,5,-1,-2,5
1.9944,5,-1,-2,5
1.995,5,-1,-2,5
1.9956,5,-1,-2,5
1.9962,5,-1,-2,5
1.9968,5,-1,-2,5
1.9974,5,-1,-2,5
1.998,5,-1,-2,5
1.9986,5,-1,-2,5
1.9992,5,-1,-2,5
1.9998,5,-1,-2,5
2,5,-1,-2,5
2,6,-1,-2,6
2.0004,6,-1,-2,6
2.001,6,-1,-2,6
2.0016,6,-1,-2,6
2.0022,6,-1,-2,6
2.0028,6,-1,-2,6
2.0034,6,-1,-2,6
2.004,6,-1,-2,6
2.0046,6,-1,-2,6
2.0052,6,-1,-2,6
2.0058,6,-1,-2,6
2.0064,6,-1,-2,6
2.007,6,-1,-2,6
2.0076,6,-1,-2,6
2.0082,6,-1,-2,6
2.0088,6,-1,-2,6
2.0094,6,-1,-2,6
2.01,6,-1,-2,6
2.0106,6,-1,-2,6
2.0112,6,-1,-2,6
2.0118,6,-1,-2,6
2.0124,6,-1,-2,6
2.013,6,-1,-2,6
2.0136,6,-1,-2,6
2.0142,6,-1,-2,6
2.0148,6,-1,-2,6
2.0154,6,-1,-2,6
2.016,6,-1,-2,6
2.0166,6,-1,-2,6
2.0172,6,-1,-2,6
2.0178,6,-1,-2,6
2.0184,6,-1,-2,6
2.019,6,-1,-2,6
2.0196,6,-1,-2,6
2.0202,6,-1,-2,6
2.0208,6,-1,-2,6
2.0214,6,-1,-2,6
2.022,6,-1,-2,6
2.0226,6,-1,-2,6
2.0232,6,-1,-2,6
2.0238,6,-1,-2,6
2.0244,6,-1,-2,6
2.025,6,-1,-2,6
2.0256,6,-1,-2,6
2.0262,6,-1,-2,6
2.0268,6,-1,-2,6
2.0274,6,-1,-2,6
2.028,6,-1,-2,6
2.0286,6,-1,-2,6
2.0292,6,-1,-2,6
2.0298,6,-1,-2,6
2.0304,6,-1,-2,6
2.031,6,-1,-2,6
2.0316,6,-1,-2,6
2.0322,6,-1,-2,6
2.0328,6,-1,-2,6
2.0334,6,-1,-2,6
2.034,6,-1,-2,6
2.0346,6,-1,-2,6
2.0352,6,-1,-2,6
2.0358,6,-1,-2,6
2.0364,6,-1,-2,6
2.037,6,-1,-2,6
2.0376,6,-1,-2,6
2.0382,6,-1,-2,6
2.0388,6,-1,-2,6
2.0394,6,-1,-2,6
2.04,6,-1,-2,6
2.0406,6,-1,-2,6
2.0412,6,-1,-2,6
2.0418,6,-1,-2,6
2.0424,6,-1,-2,6
2.043,6,-1,-2,6
2.0436,6,-1,-2,6
2.0442,6,-1,-2,6
2.0448,6,-1,-2,6
2.0454,6,-1,-2,6
2.046,6,-1,-2,6
2.0466,6,-1,-2,6
2.0472,6,-1,-2,6
2.0478,6,-1,-2,6
2.0484,6,-1,-2,6
2.049,6,-1,-2,6
2.0496,6,-1,-2,6
2.0502,6,-1,-2,6
2.0508,6,-1,-2,6
2.0514,6,-1,-2,6
2.052,6,-1,-2,6
2.0526,6,-1,-2,6
2.0532,6,-1,-2,6
2.0538,6,-1,-2,6
2.0544,6,-1,-2,6
2.055,6,-1,-2,6
2.0556,6,-1,-2,6
2.0562,6,-1,-2,6
2.0568,6,-1,-2,6
2.0574,6,-1,-2,6
2.058,6,-1,-2,6
2.0586,6,-1,-2,6
2.0592,6,-1,-2,6
2.0598,6,-1,-2,6
2.0604,6,-1,-2,6
2.061,6,-1,-2,6
2.0616,6,-1,-2,6
2.0622,6,-1,-2,6
2.0628,6,-1,-2,6
2.0634,6,-1,-2,6
2.064,6,-1,-2,6
2.0646,6,-1,-2,6
2.0652,6,-1,-2,6
2.0658,6,-1,-2,6
2.0664,6,-1,-2,6
2.067,6,-1,-2,6
2.0676,6,-1,-2,6
2.0682,6,-1,-2,6
2.0688,6,-1,-2,6
2.0694,6,-1,-2,6
2.07,6,-1,-2,6
2.0706,6,-1,-2,6
2.0712,6,-1,-2,6
2.0718,6,-1,-2,6
2.0724,6,-1,-2,6
2.073,6,-1,-2,6
2.0736,6,-1,-2,6
2.0742,6,-1,-2,6
2.0748,6,-1,-2,6
2.0754,6,-1,-2,6
2.076,6,-1,-2,6
2.0766,6,-1,-2,6
2.0772,6,-1,-2,6
2.0778,6,-1,-2,6
2.0784,6,-1,-2,6
2.079,6,-1,-2,6
2.0796,6,-1,-2,6
2.0802,6,-1,-2,6
2.0808,6,-1,-2,6
2.0814,6,-1,-2,6
2.082,6,-1,-2,6
2.0826,6,-1,-2,6
2.0832,6,-1,-2,6
2.0838,6,-1,-2,6
2.0844,6,-1,-2,6
2.085,6,-1,-2,6
2.0856,6,-1,-2,6
2.0862,6,-1,-2,6
2.0868,6,-1,-2,6
2.0874,6,-1,-2,6
2.088,6,-1,-2,6
2.0886,6,-1,-2,6
2.0892,6,-1,-2,6
2.0898,6,-1,-2,6
2.0904,6,-1,-2,6
2.091,6,-1,-2,6
2.0916,6,-1,-2,6
2.0922,6,-1,-2,6
2.0928,6,-1,-2,6
2.0934,6,-1,-2,6
2.094,6,-1,-2,6
2.0946,6,-1,-2,6
2.0952,6,-1,-2,6
2.0958,6,-1,-2,6
2.0964,6,-1,-2,6
2.097,6,-1,-2,6
2.0976,6,-1,-2,6
2.0982,6,-1,-2,6
2.0988,6,-1,-2,6
2.0994,6,-1,-2,6
2.1,6,-1,-2,6
2.1006,6,-1,-2,6
2.1012,6,-1,-2,6
2.1018,6,-1,-2,6
2.1024,6,-1,-2,6
2.103,6,-1,-2,6
2.1036,6,-1,-2,6
2.1042,6,-1,-2,6
2.1048,6,-1,-2,6
2.1054,6,-1,-2,6
2.106,6,-1,-2,6
2.1066,6,-1,-2,6
2.1072,6,-1,-2,6
2.1078,6,-1,-2,6
2.1084,6,-1,-2,6
2.109,6,-1,-2,6
2.1096,6,-1,-2,6
2.1102,6,-1,-2,6
2.1108,6,-1,-2,6
2.1114,6,-1,-2,6
2.112,6,-1,-2,6
2.1126,6,-1,-2,6
2.1132,6,-1,-2,6
2.1138,6,-1,-2,6
2.1144,6,-1,-2,6
2.115,6,-1,-2,6
2.1156,6,-1,-2,6
2.1162,6,-1,-2,6
2.1168,6,-1,-2,6
2.1174,6,-1,-2,6
2.118,6,-1,-2,6
2.1186,6,-1,-2,6
2.1192,6,-1,-2,6
2.1198,6,-1,-2,6
2.1204,6,-1,-2,6
2.121,6,-1,-2,6
2.1216,6,-1,-2,6
2.1222,6,-1,-2,6
2.1228,6,-1,-2,6
2.1234,6,-1,-2,6
2.124,6,-1,-2,6
2.1246,6,-1,-2,6
2.1252,6,-1,-2,6
2.1258,6,-1,-2,6
2.1264,6,-1,-2,6
2.127,6,-1,-2,6
2.1276,6,-1,-2,6
2.1282,6,-1,-2,6
2.1288,6,-1,-2,6
2.1294,6,-1,-2,6
2.13,6,-1,-2,6
2.1306,6,-1,-2,6
2.1312,6,-1,-2,6
2.1318,6,-1,-2,6
2.1324,6,-1,-2,6
2.133,6,-1,-2,6
2.1336,6,-1,-2,6
2.1342,6,-1,-2,6
2.1348,6,-1,-2,6
2.1354,6,-1,-2,6
2.136,6,-1,-2,6
2.1366,6,-1,-2,6
2.1372,6,-1,-2,6
2.1378,6,-1,-2,6
2.1384,6,-1,-2,6
2.139,6,-1,-2,6
2.1396,6,-1,-2,6
2.1402,6,-1,-2,6
2.1408,6,-1,-2,6
2.1414,6,-1,-2,6
2.142,6,-1,-2,6
2.1426,6,-1,-2,6
2.1432,6,-1,-2,6
2.1438,6,-1,-2,6
2.1444,6,-1,-2,6
2.145,6,-1,-2,6
2.1456,6,-1,-2,6
2.1462,6,-1,-2,6
2.1468,6,-1,-2,6
2.1474,6,-1,-2,6
2.148,6,-1,-2,6
2.1486,6,-1,-2,6
2.1492,6,-1,-2,6
2.1498,6,-1,-2,6
2.1504,6,-1,-2,6
2.151,6,-1,-2,6
2.1516,6,-1,-2,6
2.1522,6,-1,-2,6
2.1528,6,-1,-2,6
2.1534,6,-1,-2,6
2.154,6,-1,-2,6
2.1546,6,-1,-2,6
2.1552,6,-1,-2,6
2.1558,6,-1,-2,6
2.1564,6,-1,-2,6
2.157,6,-1,-2,6
2.1576,6,-1,-2,6
2.1582,6,-1,-2,6
2.1588,6,-1,-2,6
2.1594,6,-1,-2,6
2.16,6,-1,-2,6
2.1606,6,-1,-2,6
2.1612,6,-1,-2,6
2.1618,6,-1,-2,6
2.1624,6,-1,-2,6
2.163,6,-1,-2,6
2.1636,6,-1,-2,6
2.1642,6,-1,-2,6
2.1648,6,-1,-2,6
2.1654,6,-1,-2,6
2.166,6,-1,-2,6
2.1666,6,-1,-2,6
2.1672,6,-1,-2,6
2.1678,6,-1,-2,6
2.1684,6,-1,-2,6
2.169,6,-1,-2,6
2.1696,6,-1,-2,6
2.1702,6,-1,-2,6
2.1708,6,-1,-2,6
2.1714,6,-1,-2,6
2.172,6,-1,-2,6
2.1726,6,-1,-2,6
2.1732,6,-1,-2,6
2.1738,6,-1,-2,6
2.1744,6,-1,-2,6
2.175,6,-1,-2,6
2.1756,6,-1,-2,6
2.1762,6,-1,-2,6
2.1768,6,-1,-2,6
2.1774,6,-1,-2,6
2.178,6,-1,-2,6
2.1786,6,-1,-2,6
2.1792,6,-1,-2,6
2.1798,6,-1,-2,6
2.1804,6,-1,-2,6
2.181,6,-1,-2,6
2.1816,6,-1,-2,6
2.1822,6,-1,-2,6
2.1828,6,-1,-2,6
2.1834,6,-1,-2,6
2.184,6,-1,-2,6
2.1846,6,-1,-2,6
2.1852,6,-1,-2,6
2.1858,6,-1,-2,6
2.1864,6,-1,-2,6
2.187,6,-1,-2,6
2.1876,6,-1,-2,6
2.1882,6,-1,-2,6
2.1888,6,-1,-2,6
2.1894,6,-1,-2,6
2.19,6,-1,-2,6
2.1906,6,-1,-2,6
2.1912,6,-1,-2,6
2.1918,6,-1,-2,6
2.1924,6,-1,-2,6
2.193,6,-1,-2,6
2.1936,6,-1,-2,6
2.1942,6,-1,-2,6
2.1948,6,-1,-2,6
2.1954,6,-1,-2,6
2.196,6,-1,-2,6
2.1966,6,-1,-2,6
2.1972,6,-1,-2,6
2.1978,6,-1,-2,6
2.1984,6,-1,-2,6
2.199,6,-1,-2,6
2.1996,6,-1,-2,6
2.2002,6,-1,-2,6
2.2008,6,-1,-2,6
2.2014,6,-1,-2,6
2.202,6,-1,-2,6
2.2026,6,-1,-2,6
2.2032,6,-1,-2,6
2.2038,6,-1,-2,6
2.2044,6,-1,-2,6
2.205,6,-1,-2,6
2.2056,6,-1,-2,6
2.2062,6,-1,-2,6
2.2068,6,-1,-2,6
2.2074,6,-1,-2,6
2.208,6,-1,-2,6
2.2086,6,-1,-2,6
2.2092,6,-1,-2,6
2.2098,6,-1,-2,6
2.2104,6,-1,-2,6
2.211,6,-1,-2,6
2.2116,6,-1,-2,6
2.2122,6,-1,-2,6
2.2128,6,-1,-2,6
2.2134,6,-1,-2,6
2.214,6,-1,-2,6
2.2146,6,-1,-2,6
2.2152,6,-1,-2,6
2.2158,6,-1,-2,6
2.2164,6,-1,-2,6
2.217,6,-1,-2,6
2.2176,6,-1,-2,6
2.2182,6,-1,-2,6
2.2188,6,-1,-2,6
2.2194,6,-1,-2,6
2.22,6,-1,-2,6
2.2206,6,-1,-2,6
2.2212,6,-1,-2,6
2.2218,6,-1,-2,6
2.2224,6,-1,-2,6
2.223,6,-1,-2,6
2.2236,6,-1,-2,6
2.2242,6,-1,-2,6
2.2248,6,-1,-2,6
2.2254,6,-1,-2,6
2.226,6,-1,-2,6
2.2266,6,-1,-2,6
2.2272,6,-1,-2,6
2.2278,6,-1,-2,6
2.2284,6,-1,-2,6
2.229,6,-1,-2,6
2.2296,6,-1,-2,6
2.2302,6,-1,-2,6
2.2308,6,-1,-2,6
2.2314,6,-1,-2,6
2.232,6,-1,-2,6
2.2326,6,-1,-2,6
2.2332,6,-1,-2,6
2.2338,6,-1,-2,6
2.2344,6,-1,-2,6
2.235,6,-1,-2,6
2.2356,6,-1,-2,6
2.2362,6,-1,-2,6
2.2368,6,-1,-2,6
2.2374,6,-1,-2,6
2.238,6,-1,-2,6
2.2386,6,-1,-2,6
2.2392,6,-1,-2,6
2.2398,6,-1,-2,6
2.2404,6,-1,-2,6
2.241,6,-1,-2,6
2.2416,6,-1,-2,6
2.2422,6,-1,-2,6
2.2428,6,-1,-2,6
2.2434,6,-1,-2,6
2.244,6,-1,-2,6
2.2446,6,-1,-2,6
2.2452,6,-1,-2,6
2.2458,6,-1,-2,6
2.2464,6,-1,-2,6
2.247,6,-1,-2,6
2.2476,6,-1,-2,6
2.2482,6,-1,-2,6
2.2488,6,-1,-2,6
2.2494,6,-1,-2,6
2.25,6,-1,-2,6
2.2506,6,-1,-2,6
2.2512,6,-1,-2,6
2.2518,6,-1,-2,6
2.2524,6,-1,-2,6
2.253,6,-1,-2,6
2.2536,6,-1,-2,6
2.2542,6,-1,-2,6
2.2548,6,-1,-2,6
2.2554,6,-1,-2,6
2.256,6,-1,-2,6
2.2566,6,-1,-2,6
2.2572,6,-1,-2,6
2.2578,6,-1,-2,6
2.2584,6,-1,-2,6
2.259,6,-1,-2,6
