"time","junctionIdeal.medium.h","junctionIdeal.medium.p","junctionVolume.medium.h","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe2.mediums[1].h","pipe2.mediums[1].p","pipe3.mediums[1].h","pipe3.mediums[1].p","valveOpening1.a","valveOpening1.b","valveOpening1.last","valveOpening1.nextEvent","valveOpening2.a","valveOpening2.b","valveOpening2.last","valveOpening2.nextEvent"
4.176,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800166,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.177,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800164,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.178,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800163,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.179,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800161,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.18,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800159,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.181,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800158,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.182,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800156,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.183,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800154,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.184,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800153,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.185,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800151,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.186,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.99380015,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.187,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800148,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.188,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800146,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.189,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800145,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.19,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800143,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.191,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800141,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.192,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.99380014,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.193,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800138,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.194,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800137,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.195,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800135,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.196,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800133,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.197,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800132,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.198,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.99380013,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.199,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800129,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.2,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800127,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.201,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800125,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.202,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800124,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.203,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800122,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.204,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800121,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.205,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800119,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.206,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800117,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.207,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800116,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.208,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800114,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.209,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800112,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.21,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800111,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.211,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800109,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.212,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800108,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.213,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800106,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.214,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800104,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.215,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800103,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.216,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800101,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.217,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800099,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.218,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800098,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.219,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800096,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.22,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800095,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.221,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800093,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.222,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800091,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.223,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.99380009,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.224,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800088,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.225,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800087,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.226,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800085,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.227,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800083,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.228,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800082,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.229,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.99380008,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.23,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800079,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.231,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800077,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.232,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800075,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.233,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800074,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.234,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800072,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.235,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.99380007,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.236,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800069,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.237,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800067,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.238,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800066,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.239,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800064,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.24,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800062,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.241,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800061,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.242,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800059,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.243,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800058,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.244,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800056,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.245,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800054,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.246,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800053,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.247,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800051,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.248,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800049,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.249,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800048,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.25,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800046,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.251,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800045,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.252,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800043,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.253,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800041,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.254,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.99380004,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.255,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800038,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.256,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800037,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.257,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800035,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.258,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800033,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.259,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800032,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.26,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.99380003,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.261,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800028,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.262,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800027,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.263,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800027,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.264,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800028,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.265,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800029,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.266,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.99380003,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.267,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.99380003,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.268,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800031,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.269,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800032,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.27,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800033,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.271,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800034,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.272,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800034,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.273,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800035,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.274,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800036,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.275,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800037,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.276,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800038,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.277,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800039,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.278,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800039,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.279,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.99380004,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.28,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800041,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.281,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800042,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.282,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800043,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.283,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800043,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.284,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800044,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.285,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800045,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.286,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800046,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.287,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800047,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.288,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800047,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.289,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800048,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.29,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800049,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.291,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.99380005,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.292,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800051,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.293,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800051,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.294,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800052,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.295,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800053,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.296,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800054,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.297,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800055,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.298,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800056,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.299,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800056,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.3,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800057,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.301,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800058,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.302,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800059,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.303,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.99380006,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.304,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.99380006,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.305,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800061,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.306,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800062,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.307,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800063,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.308,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800064,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.309,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800064,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.31,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800065,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.311,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800066,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.312,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800067,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.313,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389036,499999.936377562,106497.447139722,499999.993800068,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.314,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389035,499999.936377562,106497.447139722,499999.993800069,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.315,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389035,499999.936377562,106497.447139722,499999.993800069,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.316,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389035,499999.936377562,106497.447139722,499999.99380007,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.317,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389035,499999.936377562,106497.447139722,499999.993800071,0,0,4,1.9999999999998,0,0,4,3.9999999999996
4.318,111645.293216424,499999.999827758,105000.612157871,111875.740626421,499999.999834769,93930.2002389035,499999.936377562,106497.447139722,499999.993800072,0,0,4,1.9999999999998,0,0,4,3.9999999999996
