"time","success1","success2","success3","success4"
0.08614,1,1,1,1
0.08616,1,1,1,1
0.08618,1,1,1,1
0.0862,1,1,1,1
0.08622,1,1,1,1
0.08624,1,1,1,1
0.08626,1,1,1,1
0.08628,1,1,1,1
0.0863,1,1,1,1
0.08632,1,1,1,1
0.08634,1,1,1,1
0.08636,1,1,1,1
0.08638,1,1,1,1
0.0864,1,1,1,1
0.08642,1,1,1,1
0.08644,1,1,1,1
0.08646,1,1,1,1
0.08648,1,1,1,1
0.0865,1,1,1,1
0.08652,1,1,1,1
0.08654,1,1,1,1
0.08656,1,1,1,1
0.08658,1,1,1,1
0.0866,1,1,1,1
0.08662,1,1,1,1
0.08664,1,1,1,1
0.08666,1,1,1,1
0.08668,1,1,1,1
0.0867,1,1,1,1
0.08672,1,1,1,1
0.08674,1,1,1,1
0.08676,1,1,1,1
0.08678,1,1,1,1
0.0868,1,1,1,1
0.08682,1,1,1,1
0.08684,1,1,1,1
0.08686,1,1,1,1
0.08688,1,1,1,1
0.0869,1,1,1,1
0.08692,1,1,1,1
0.08694,1,1,1,1
0.08696,1,1,1,1
0.08698,1,1,1,1
0.087,1,1,1,1
0.08702,1,1,1,1
0.08704,1,1,1,1
0.08706,1,1,1,1
0.08708,1,1,1,1
0.0871,1,1,1,1
0.08712,1,1,1,1
0.08714,1,1,1,1
0.08716,1,1,1,1
0.08718,1,1,1,1
0.0872,1,1,1,1
0.08722,1,1,1,1
0.08724,1,1,1,1
0.08726,1,1,1,1
0.08728,1,1,1,1
0.0873,1,1,1,1
0.08732,1,1,1,1
0.08734,1,1,1,1
0.08736,1,1,1,1
0.08738,1,1,1,1
0.0874,1,1,1,1
0.08742,1,1,1,1
0.08744,1,1,1,1
0.08746,1,1,1,1
0.08748,1,1,1,1
0.0875,1,1,1,1
0.08752,1,1,1,1
0.08754,1,1,1,1
0.08756,1,1,1,1
0.08758,1,1,1,1
0.0876,1,1,1,1
0.08762,1,1,1,1
0.08764,1,1,1,1
0.08766,1,1,1,1
0.08768,1,1,1,1
0.0877,1,1,1,1
0.08772,1,1,1,1
0.08774,1,1,1,1
0.08776,1,1,1,1
0.08778,1,1,1,1
0.0878,1,1,1,1
0.08782,1,1,1,1
0.08784,1,1,1,1
0.08786,1,1,1,1
0.08788,1,1,1,1
0.0879,1,1,1,1
0.08792,1,1,1,1
0.08794,1,1,1,1
0.08796,1,1,1,1
0.08798,1,1,1,1
0.088,1,1,1,1
0.08802,1,1,1,1
0.08804,1,1,1,1
0.08806,1,1,1,1
0.08808,1,1,1,1
0.0881,1,1,1,1
0.08812,1,1,1,1
0.08814,1,1,1,1
0.08816,1,1,1,1
0.08818,1,1,1,1
0.0882,1,1,1,1
0.08822,1,1,1,1
0.08824,1,1,1,1
0.08826,1,1,1,1
0.08828,1,1,1,1
0.0883,1,1,1,1
0.08832,1,1,1,1
0.08834,1,1,1,1
0.08836,1,1,1,1
0.08838,1,1,1,1
0.0884,1,1,1,1
0.08842,1,1,1,1
0.08844,1,1,1,1
0.08846,1,1,1,1
0.08848,1,1,1,1
0.0885,1,1,1,1
0.08852,1,1,1,1
0.08854,1,1,1,1
0.08856,1,1,1,1
0.08858,1,1,1,1
0.0886,1,1,1,1
0.08862,1,1,1,1
0.08864,1,1,1,1
0.08866,1,1,1,1
0.08868,1,1,1,1
0.0887,1,1,1,1
0.08872,1,1,1,1
0.08874,1,1,1,1
0.08876,1,1,1,1
0.08878,1,1,1,1
0.0888,1,1,1,1
0.08882,1,1,1,1
0.08884,1,1,1,1
0.08886,1,1,1,1
0.08888,1,1,1,1
0.0889,1,1,1,1
0.08892,1,1,1,1
0.08894,1,1,1,1
0.08896,1,1,1,1
0.08898,1,1,1,1
0.089,1,1,1,1
0.08902,1,1,1,1
0.08904,1,1,1,1
0.08906,1,1,1,1
0.08908,1,1,1,1
0.0891,1,1,1,1
0.08912,1,1,1,1
0.08914,1,1,1,1
0.08916,1,1,1,1
0.08918,1,1,1,1
0.0892,1,1,1,1
0.08922,1,1,1,1
0.08924,1,1,1,1
0.08926,1,1,1,1
0.08928,1,1,1,1
0.0893,1,1,1,1
0.08932,1,1,1,1
0.08934,1,1,1,1
0.08936,1,1,1,1
0.08938,1,1,1,1
0.0894,1,1,1,1
0.08942,1,1,1,1
0.08944,1,1,1,1
0.08946,1,1,1,1
0.08948,1,1,1,1
0.0895,1,1,1,1
0.08952,1,1,1,1
0.08954,1,1,1,1
0.08956,1,1,1,1
0.08958,1,1,1,1
0.0896,1,1,1,1
0.08962,1,1,1,1
0.08964,1,1,1,1
0.08966,1,1,1,1
0.08968,1,1,1,1
0.0897,1,1,1,1
0.08972,1,1,1,1
0.08974,1,1,1,1
0.08976,1,1,1,1
0.08978,1,1,1,1
0.0898,1,1,1,1
0.08982,1,1,1,1
0.08984,1,1,1,1
0.08986,1,1,1,1
0.08988,1,1,1,1
0.0899,1,1,1,1
0.08992,1,1,1,1
0.08994,1,1,1,1
0.08996,1,1,1,1
0.08998,1,1,1,1
0.09,1,1,1,1
0.09002,1,1,1,1
0.09004,1,1,1,1
0.09006,1,1,1,1
0.09008,1,1,1,1
0.0901,1,1,1,1
0.09012,1,1,1,1
0.09014,1,1,1,1
0.09016,1,1,1,1
0.09018,1,1,1,1
0.0902,1,1,1,1
0.09022,1,1,1,1
0.09024,1,1,1,1
0.09026,1,1,1,1
0.09028,1,1,1,1
0.0903,1,1,1,1
0.09032,1,1,1,1
0.09034,1,1,1,1
0.09036,1,1,1,1
0.09038,1,1,1,1
0.0904,1,1,1,1
0.09042,1,1,1,1
0.09044,1,1,1,1
0.09046,1,1,1,1
0.09048,1,1,1,1
0.0905,1,1,1,1
0.09052,1,1,1,1
0.09054,1,1,1,1
0.09056,1,1,1,1
0.09058,1,1,1,1
0.0906,1,1,1,1
0.09062,1,1,1,1
0.09064,1,1,1,1
0.09066,1,1,1,1
0.09068,1,1,1,1
0.0907,1,1,1,1
0.09072,1,1,1,1
0.09074,1,1,1,1
0.09076,1,1,1,1
0.09078,1,1,1,1
0.0908,1,1,1,1
0.09082,1,1,1,1
0.09084,1,1,1,1
0.09086,1,1,1,1
0.09088,1,1,1,1
0.0909,1,1,1,1
0.09092,1,1,1,1
0.09094,1,1,1,1
0.09096,1,1,1,1
0.09098,1,1,1,1
0.091,1,1,1,1
0.09102,1,1,1,1
0.09104,1,1,1,1
0.09106,1,1,1,1
0.09108,1,1,1,1
0.0911,1,1,1,1
0.09112,1,1,1,1
0.09114,1,1,1,1
0.09116,1,1,1,1
0.09118,1,1,1,1
0.0912,1,1,1,1
0.09122,1,1,1,1
0.09124,1,1,1,1
0.09126,1,1,1,1
0.09128,1,1,1,1
0.0913,1,1,1,1
0.09132,1,1,1,1
0.09134,1,1,1,1
0.09136,1,1,1,1
0.09138,1,1,1,1
0.0914,1,1,1,1
0.09142,1,1,1,1
0.09144,1,1,1,1
0.09146,1,1,1,1
0.09148,1,1,1,1
0.0915,1,1,1,1
0.09152,1,1,1,1
0.09154,1,1,1,1
0.09156,1,1,1,1
0.09158,1,1,1,1
0.0916,1,1,1,1
0.09162,1,1,1,1
0.09164,1,1,1,1
0.09166,1,1,1,1
0.09168,1,1,1,1
0.0917,1,1,1,1
0.09172,1,1,1,1
0.09174,1,1,1,1
0.09176,1,1,1,1
0.09178,1,1,1,1
0.0918,1,1,1,1
0.09182,1,1,1,1
0.09184,1,1,1,1
0.09186,1,1,1,1
0.09188,1,1,1,1
0.0919,1,1,1,1
0.09192,1,1,1,1
0.09194,1,1,1,1
0.09196,1,1,1,1
0.09198,1,1,1,1
0.092,1,1,1,1
0.09202,1,1,1,1
0.09204,1,1,1,1
0.09206,1,1,1,1
0.09208,1,1,1,1
0.0921,1,1,1,1
0.09212,1,1,1,1
0.09214,1,1,1,1
0.09216,1,1,1,1
0.09218,1,1,1,1
0.0922,1,1,1,1
0.09222,1,1,1,1
0.09224,1,1,1,1
0.09226,1,1,1,1
0.09228,1,1,1,1
0.0923,1,1,1,1
0.09232,1,1,1,1
0.09234,1,1,1,1
0.09236,1,1,1,1
0.09238,1,1,1,1
0.0924,1,1,1,1
0.09242,1,1,1,1
0.09244,1,1,1,1
0.09246,1,1,1,1
0.09248,1,1,1,1
0.0925,1,1,1,1
0.09252,1,1,1,1
0.09254,1,1,1,1
0.09256,1,1,1,1
0.09258,1,1,1,1
0.0926,1,1,1,1
0.09262,1,1,1,1
0.09264,1,1,1,1
0.09266,1,1,1,1
0.09268,1,1,1,1
0.0927,1,1,1,1
0.09272,1,1,1,1
0.09274,1,1,1,1
0.09276,1,1,1,1
0.09278,1,1,1,1
0.0928,1,1,1,1
0.09282,1,1,1,1
0.09284,1,1,1,1
0.09286,1,1,1,1
0.09288,1,1,1,1
0.0929,1,1,1,1
0.09292,1,1,1,1
0.09294,1,1,1,1
0.09296,1,1,1,1
0.09298,1,1,1,1
0.093,1,1,1,1
0.09302,1,1,1,1
0.09304,1,1,1,1
0.09306,1,1,1,1
0.09308,1,1,1,1
0.0931,1,1,1,1
0.09312,1,1,1,1
0.09314,1,1,1,1
0.09316,1,1,1,1
0.09318,1,1,1,1
0.0932,1,1,1,1
0.09322,1,1,1,1
0.09324,1,1,1,1
0.09326,1,1,1,1
0.09328,1,1,1,1
0.0933,1,1,1,1
0.09332,1,1,1,1
0.09334,1,1,1,1
0.09336,1,1,1,1
0.09338,1,1,1,1
0.0934,1,1,1,1
0.09342,1,1,1,1
0.09344,1,1,1,1
0.09346,1,1,1,1
0.09348,1,1,1,1
0.0935,1,1,1,1
0.09352,1,1,1,1
0.09354,1,1,1,1
0.09356,1,1,1,1
0.09358,1,1,1,1
0.0936,1,1,1,1
0.09362,1,1,1,1
0.09364,1,1,1,1
0.09366,1,1,1,1
0.09368,1,1,1,1
0.0937,1,1,1,1
0.09372,1,1,1,1
0.09374,1,1,1,1
0.09376,1,1,1,1
0.09378,1,1,1,1
0.0938,1,1,1,1
0.09382,1,1,1,1
0.09384,1,1,1,1
0.09386,1,1,1,1
0.09388,1,1,1,1
0.0939,1,1,1,1
0.09392,1,1,1,1
0.09394,1,1,1,1
0.09396,1,1,1,1
0.09398,1,1,1,1
0.094,1,1,1,1
0.09402,1,1,1,1
0.09404,1,1,1,1
0.09406,1,1,1,1
0.09408,1,1,1,1
0.0941,1,1,1,1
0.09412,1,1,1,1
0.09414,1,1,1,1
0.09416,1,1,1,1
0.09418,1,1,1,1
0.0942,1,1,1,1
0.09422,1,1,1,1
0.09424,1,1,1,1
0.09426,1,1,1,1
0.09428,1,1,1,1
0.0943,1,1,1,1
0.09432,1,1,1,1
0.09434,1,1,1,1
0.09436,1,1,1,1
0.09438,1,1,1,1
0.0944,1,1,1,1
0.09442,1,1,1,1
0.09444,1,1,1,1
0.09446,1,1,1,1
0.09448,1,1,1,1
0.0945,1,1,1,1
0.09452,1,1,1,1
0.09454,1,1,1,1
0.09456,1,1,1,1
0.09458,1,1,1,1
0.0946,1,1,1,1
0.09462,1,1,1,1
0.09464,1,1,1,1
0.09466,1,1,1,1
0.09468,1,1,1,1
0.0947,1,1,1,1
0.09472,1,1,1,1
0.09474,1,1,1,1
0.09476,1,1,1,1
0.09478,1,1,1,1
0.0948,1,1,1,1
0.09482,1,1,1,1
0.09484,1,1,1,1
0.09486,1,1,1,1
0.09488,1,1,1,1
0.0949,1,1,1,1
0.09492,1,1,1,1
0.09494,1,1,1,1
0.09496,1,1,1,1
0.09498,1,1,1,1
0.095,1,1,1,1
0.09502,1,1,1,1
0.09504,1,1,1,1
0.09506,1,1,1,1
0.09508,1,1,1,1
0.0951,1,1,1,1
0.09512,1,1,1,1
0.09514,1,1,1,1
0.09516,1,1,1,1
0.09518,1,1,1,1
0.0952,1,1,1,1
0.09522,1,1,1,1
0.09524,1,1,1,1
0.09526,1,1,1,1
0.09528,1,1,1,1
0.0953,1,1,1,1
0.09532,1,1,1,1
0.09534,1,1,1,1
0.09536,1,1,1,1
0.09538,1,1,1,1
0.0954,1,1,1,1
0.09542,1,1,1,1
0.09544,1,1,1,1
0.09546,1,1,1,1
0.09548,1,1,1,1
0.0955,1,1,1,1
0.09552,1,1,1,1
0.09554,1,1,1,1
0.09556,1,1,1,1
0.09558,1,1,1,1
0.0956,1,1,1,1
0.09562,1,1,1,1
0.09564,1,1,1,1
0.09566,1,1,1,1
0.09568,1,1,1,1
0.0957,1,1,1,1
0.09572,1,1,1,1
0.09574,1,1,1,1
0.09576,1,1,1,1
0.09578,1,1,1,1
0.0958,1,1,1,1
0.09582,1,1,1,1
0.09584,1,1,1,1
0.09586,1,1,1,1
0.09588,1,1,1,1
0.0959,1,1,1,1
0.09592,1,1,1,1
0.09594,1,1,1,1
0.09596,1,1,1,1
0.09598,1,1,1,1
0.096,1,1,1,1
0.09602,1,1,1,1
0.09604,1,1,1,1
0.09606,1,1,1,1
0.09608,1,1,1,1
0.0961,1,1,1,1
0.09612,1,1,1,1
0.09614,1,1,1,1
0.09616,1,1,1,1
0.09618,1,1,1,1
0.0962,1,1,1,1
0.09622,1,1,1,1
0.09624,1,1,1,1
0.09626,1,1,1,1
0.09628,1,1,1,1
0.0963,1,1,1,1
0.09632,1,1,1,1
0.09634,1,1,1,1
0.09636,1,1,1,1
0.09638,1,1,1,1
0.0964,1,1,1,1
0.09642,1,1,1,1
0.09644,1,1,1,1
0.09646,1,1,1,1
0.09648,1,1,1,1
0.0965,1,1,1,1
0.09652,1,1,1,1
0.09654,1,1,1,1
0.09656,1,1,1,1
0.09658,1,1,1,1
0.0966,1,1,1,1
0.09662,1,1,1,1
0.09664,1,1,1,1
0.09666,1,1,1,1
0.09668,1,1,1,1
0.0967,1,1,1,1
0.09672,1,1,1,1
0.09674,1,1,1,1
0.09676,1,1,1,1
0.09678,1,1,1,1
0.0968,1,1,1,1
0.09682,1,1,1,1
0.09684,1,1,1,1
0.09686,1,1,1,1
0.09688,1,1,1,1
0.0969,1,1,1,1
0.09692,1,1,1,1
0.09694,1,1,1,1
0.09696,1,1,1,1
0.09698,1,1,1,1
0.097,1,1,1,1
0.09702,1,1,1,1
0.09704,1,1,1,1
0.09706,1,1,1,1
0.09708,1,1,1,1
0.0971,1,1,1,1
0.09712,1,1,1,1
0.09714,1,1,1,1
0.09716,1,1,1,1
0.09718,1,1,1,1
0.0972,1,1,1,1
0.09722,1,1,1,1
0.09724,1,1,1,1
0.09726,1,1,1,1
0.09728,1,1,1,1
0.0973,1,1,1,1
0.09732,1,1,1,1
0.09734,1,1,1,1
0.09736,1,1,1,1
0.09738,1,1,1,1
0.0974,1,1,1,1
0.09742,1,1,1,1
0.09744,1,1,1,1
0.09746,1,1,1,1
0.09748,1,1,1,1
0.0975,1,1,1,1
0.09752,1,1,1,1
0.09754,1,1,1,1
0.09756,1,1,1,1
0.09758,1,1,1,1
0.0976,1,1,1,1
0.09762,1,1,1,1
0.09764,1,1,1,1
0.09766,1,1,1,1
0.09768,1,1,1,1
0.0977,1,1,1,1
0.09772,1,1,1,1
0.09774,1,1,1,1
0.09776,1,1,1,1
0.09778,1,1,1,1
0.0978,1,1,1,1
0.09782,1,1,1,1
0.09784,1,1,1,1
0.09786,1,1,1,1
0.09788,1,1,1,1
0.0979,1,1,1,1
0.09792,1,1,1,1
0.09794,1,1,1,1
0.09796,1,1,1,1
0.09798,1,1,1,1
0.098,1,1,1,1
0.09802,1,1,1,1
0.09804,1,1,1,1
0.09806,1,1,1,1
0.09808,1,1,1,1
0.0981,1,1,1,1
0.09812,1,1,1,1
0.09814,1,1,1,1
0.09816,1,1,1,1
0.09818,1,1,1,1
0.0982,1,1,1,1
0.09822,1,1,1,1
0.09824,1,1,1,1
0.09826,1,1,1,1
0.09828,1,1,1,1
0.0983,1,1,1,1
0.09832,1,1,1,1
0.09834,1,1,1,1
0.09836,1,1,1,1
0.09838,1,1,1,1
0.0984,1,1,1,1
0.09842,1,1,1,1
0.09844,1,1,1,1
0.09846,1,1,1,1
0.09848,1,1,1,1
0.0985,1,1,1,1
0.09852,1,1,1,1
0.09854,1,1,1,1
0.09856,1,1,1,1
0.09858,1,1,1,1
0.0986,1,1,1,1
0.09862,1,1,1,1
0.09864,1,1,1,1
0.09866,1,1,1,1
0.09868,1,1,1,1
0.0987,1,1,1,1
0.09872,1,1,1,1
0.09874,1,1,1,1
0.09876,1,1,1,1
0.09878,1,1,1,1
0.0988,1,1,1,1
0.09882,1,1,1,1
0.09884,1,1,1,1
0.09886,1,1,1,1
0.09888,1,1,1,1
0.0989,1,1,1,1
0.09892,1,1,1,1
0.09894,1,1,1,1
0.09896,1,1,1,1
0.09898,1,1,1,1
0.099,1,1,1,1
0.09902,1,1,1,1
0.09904,1,1,1,1
0.09906,1,1,1,1
0.09908,1,1,1,1
0.0991,1,1,1,1
0.09912,1,1,1,1
0.09914,1,1,1,1
0.09916,1,1,1,1
0.09918,1,1,1,1
0.0992,1,1,1,1
0.09922,1,1,1,1
0.09924,1,1,1,1
0.09926,1,1,1,1
0.09928,1,1,1,1
0.0993,1,1,1,1
0.09932,1,1,1,1
0.09934,1,1,1,1
0.09936,1,1,1,1
0.09938,1,1,1,1
0.0994,1,1,1,1
0.09942,1,1,1,1
0.09944,1,1,1,1
0.09946,1,1,1,1
0.09948,1,1,1,1
0.0995,1,1,1,1
0.09952,1,1,1,1
0.09954,1,1,1,1
0.09956,1,1,1,1
0.09958,1,1,1,1
0.0996,1,1,1,1
0.09962,1,1,1,1
0.09964,1,1,1,1
0.09966,1,1,1,1
0.09968,1,1,1,1
0.0997,1,1,1,1
0.09972,1,1,1,1
0.09974,1,1,1,1
0.09976,1,1,1,1
0.09978,1,1,1,1
0.0998,1,1,1,1
0.09982,1,1,1,1
0.09984,1,1,1,1
0.09986,1,1,1,1
0.09988,1,1,1,1
0.0999,1,1,1,1
0.09992,1,1,1,1
0.09994,1,1,1,1
0.09996,1,1,1,1
0.09998,1,1,1,1
0.1,1,1,1,1
0.1,1,1,1,1
