"time","change1.u","edge1.u","fallingEdge.not_u","hysteresis.y","onOffController.y","pre1.u","rSFlipFlop.pre.u","table1.y","table2.y","timer.entryTime","triggeredTrapezoid.T","triggeredTrapezoid.endValue","triggeredTrapezoid.rate","triggeredTrapezoid.y","zeroCrossing.disable","zeroCrossing.enable","zeroCrossing.u_pos"
7.798,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.8,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.802,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.804,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.806,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.808,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.81,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.812,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.814,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.816,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.818,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.82,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.822,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.824,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.826,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.828,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.83,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.832,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.834,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.836,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.838,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.84,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.842,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.844,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.846,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.848,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.85,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.852,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.854,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.856,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.858,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.86,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.862,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.864,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.866,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.868,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.87,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.872,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.874,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.876,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.878,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.88,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.882,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.884,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.886,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.888,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.89,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.892,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.894,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.896,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.898,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.9,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.902,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.904,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.906,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.908,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.91,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.912,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.914,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.916,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.918,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.92,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.922,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.924,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.926,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.928,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.93,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.932,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.934,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.936,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.938,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.94,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.942,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.944,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.946,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.948,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.95,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.952,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.954,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.956,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.958,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.96,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.962,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.964,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.966,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.968,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.97,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.972,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.974,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.976,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.978,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.98,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.982,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.984,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.98407786676582,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.98407786676582,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.986,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.988,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.99,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.992,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.994,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.996,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
7.998,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
8,0,0,1,0,0,1,0,1,0,5,7.5,0,-2,0,1,0,0
8,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,1,0,0
8.002,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,1,0,0
8.004,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,1,0,0
8.006,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,1,0,0
8.008,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,1,0,0
8.01,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,1,0,0
8.012,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,1,0,0
8.014,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,1,0,0
8.01592213324067,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,1,0,0
8.01592213324067,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.016,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.018,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.02,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.022,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.024,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.026,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.028,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.03,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.032,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.034,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.036,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.038,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.04,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.042,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.044,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.046,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.048,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.05,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.052,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.054,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.056,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.058,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.06,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.062,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.064,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.066,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.068,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.07,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.072,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.074,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.076,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.078,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.08,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.0804306232552,0,0,1,0,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.0804306232552,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.082,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.084,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.086,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.088,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.09,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.092,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.094,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.096,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.098,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.1,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.102,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.104,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.106,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.108,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.11,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.112,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.114,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.116,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.118,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.12,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.122,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.124,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.126,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.128,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.13,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.132,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.134,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.136,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.138,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.14,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.142,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.144,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.146,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.148,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.15,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.152,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.154,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.156,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.158,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.16,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.162,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.164,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.166,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.168,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.17,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.172,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.174,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.176,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.178,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.18,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.182,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.184,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.186,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.188,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.19,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.192,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.194,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.196,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.198,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.2,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.202,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.204,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.206,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.208,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.21,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.212,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.214,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.216,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.218,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.22,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.222,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.224,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.226,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.228,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.23,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.232,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.234,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.236,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.238,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.24,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.242,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.244,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.246,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.248,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.25,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.252,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.254,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.256,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.258,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.26,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.262,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.264,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.266,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.268,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.27,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.272,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.274,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.276,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.278,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.28,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.282,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.284,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.286,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.288,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.29,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.292,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.294,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.296,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.298,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.3,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.302,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.304,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.306,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.308,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.31,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.312,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.314,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.316,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.318,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.32,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.322,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.324,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.326,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.328,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.33,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.332,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.334,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.336,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.338,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.34,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.342,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.344,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.346,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.348,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.35,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.352,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.354,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.356,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.358,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.36,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.362,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.364,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.366,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.368,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.37,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.372,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.374,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.376,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.378,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.38,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.382,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.384,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.386,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.388,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.39,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.392,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.394,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.396,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.398,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.4,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.402,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.404,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.406,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.408,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.41,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.412,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.414,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.416,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.418,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.42,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.422,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.424,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.426,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.428,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.43,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.432,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.434,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.436,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.438,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.44,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.442,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.444,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.446,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.448,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.45,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.452,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
8.454,0,0,1,1,0,1,0,0,0,5,7.5,0,-2,0,0,1,1
