"time","I[1].re","I[1].im","I[2].re","I[2].im","I[3].re","I[3].im"
0.8736,9.99980864217616e-06,2.58166291971323e-10,-4.99968074265099e-06,-8.66021740020601e-06,-5.00012789938535e-06,8.6599592338358e-06
0.8738,9.99980864536154e-06,2.58176936213755e-10,-4.9996807346376e-06,-8.66021740863941e-06,-5.00012791054641e-06,8.65995923158911e-06
0.874,9.99980864855481e-06,2.58188006486126e-10,-4.99968072701495e-06,-8.6602174167767e-06,-5.00012792138043e-06,8.65995922859746e-06
0.8742,9.99980865178983e-06,2.58198753295931e-10,-4.99968071905147e-06,-8.66021742473097e-06,-5.00012793251894e-06,8.65995922600484e-06
0.8744,9.99980865517517e-06,2.58209664388045e-10,-4.9996807113998e-06,-8.66021743326067e-06,-5.00012794349774e-06,8.65995922350704e-06
0.8746,9.9998086584017e-06,2.58220442726744e-10,-4.99968070406175e-06,-8.6602174415239e-06,-5.00012795460471e-06,8.65995922093134e-06
0.8748,9.99980866190437e-06,2.58231336022027e-10,-4.99968069584891e-06,-8.66021744978773e-06,-5.0001279658873e-06,8.65995921848849e-06
0.875,9.99980866505168e-06,2.58242174892947e-10,-4.99968068834167e-06,-8.66021745823207e-06,-5.000127976634e-06,8.65995921589706e-06
0.8752,9.99980866849731e-06,2.58252879205491e-10,-4.99968068074017e-06,-8.6602174663229e-06,-5.00012798779806e-06,8.65995921330534e-06
0.8754,9.99980867180737e-06,2.5826368136821e-10,-4.99968067280125e-06,-8.66021747464034e-06,-5.00012799881233e-06,8.65995921117319e-06
0.8756,9.99980867536997e-06,2.58274637816967e-10,-4.9996806649387e-06,-8.66021748302678e-06,-5.00012801008146e-06,8.65995920853416e-06
0.8758,9.99980867825432e-06,2.58285621976106e-10,-4.99968065743751e-06,-8.66021749097542e-06,-5.00012802078205e-06,8.65995920548792e-06
0.876,9.9998086818939e-06,2.58296385906782e-10,-4.99968064996348e-06,-8.66021749961139e-06,-5.00012803207749e-06,8.6599592033975e-06
0.8762,9.99980868493709e-06,2.58307200704391e-10,-4.99968064169664e-06,-8.660217507769e-06,-5.00012804284924e-06,8.65995920054688e-06
0.8764,9.99980868823707e-06,2.58317987590129e-10,-4.99968063412309e-06,-8.66021751590901e-06,-5.00012805417113e-06,8.65995919824838e-06
0.8766,9.99980869180952e-06,2.58328735458872e-10,-4.99968062622429e-06,-8.6602175242351e-06,-5.00012806525751e-06,8.65995919549407e-06
0.8768,9.99980869498482e-06,2.58339700272694e-10,-4.99968061846741e-06,-8.66021753295215e-06,-5.00012807623972e-06,8.65995919323367e-06
0.877,9.99980869794793e-06,2.58350583797313e-10,-4.9996806106955e-06,-8.66021754080682e-06,-5.00012808713812e-06,8.65995919029305e-06
0.8772,9.99980870153247e-06,2.58361451827855e-10,-4.99968060339931e-06,-8.66021754935688e-06,-5.00012809845772e-06,8.6599591877814e-06
0.8774,9.99980870484727e-06,2.58372117257498e-10,-4.99968059565576e-06,-8.66021755745993e-06,-5.00012810922306e-06,8.65995918562271e-06
0.8776,9.9998087080743e-06,2.58382774116582e-10,-4.9996805876392e-06,-8.66021756569225e-06,-5.00012812041118e-06,8.65995918288203e-06
0.8778,9.99980871161767e-06,2.58394097528288e-10,-4.99968058022758e-06,-8.66021757413645e-06,-5.00012813149653e-06,8.65995918030174e-06
0.878,9.99980871452359e-06,2.58405002680621e-10,-4.99968057230272e-06,-8.66021758229751e-06,-5.00012814241035e-06,8.65995917761772e-06
0.8782,9.9998087180174e-06,2.58415336422147e-10,-4.99968056468328e-06,-8.66021759078449e-06,-5.00012815318832e-06,8.65995917506852e-06
0.8784,9.99980872143373e-06,2.58426420448049e-10,-4.999680556961e-06,-8.66021759881251e-06,-5.0001281644688e-06,8.65995917238834e-06
0.8786,9.99980872442082e-06,2.58437124224276e-10,-4.99968054899309e-06,-8.66021760698988e-06,-5.00012817555914e-06,8.65995917001733e-06
0.8788,9.9998087279786e-06,2.58448051824867e-10,-4.99968054166755e-06,-8.66021761544245e-06,-5.00012818642071e-06,8.65995916740966e-06
0.879,9.99980873157265e-06,2.58458768278951e-10,-4.99968053385506e-06,-8.66021762394748e-06,-5.00012819750133e-06,8.65995916514326e-06
0.8792,9.99980873459954e-06,2.58469828569767e-10,-4.9996805260619e-06,-8.66021763186568e-06,-5.0001282084372e-06,8.65995916197521e-06
0.8794,9.99980873789127e-06,2.58480174433538e-10,-4.99968051845259e-06,-8.66021763998338e-06,-5.00012821936847e-06,8.65995915978696e-06
0.8796,9.99980874131476e-06,2.58491324861878e-10,-4.99968051050924e-06,-8.66021764840293e-06,-5.00012823056386e-06,8.65995915712426e-06
0.8798,9.99980874450424e-06,2.58502241894148e-10,-4.99968050269134e-06,-8.66021765704112e-06,-5.00012824164128e-06,8.65995915504242e-06
0.88,9.99980874784271e-06,2.58513106705405e-10,-4.99968049508121e-06,-8.66021766506763e-06,-5.00012825271441e-06,8.65995915222943e-06
0.8802,9.99980875123812e-06,2.58523860685808e-10,-4.99968048768059e-06,-8.6602176734728e-06,-5.0001282635731e-06,8.65995914958812e-06
0.8804,9.99980875428755e-06,2.5853466851704e-10,-4.9996804797228e-06,-8.6602176817024e-06,-5.00012827469589e-06,8.65995914710106e-06
0.8806,9.99980875784378e-06,2.58545219028508e-10,-4.99968047205127e-06,-8.66021769004207e-06,-5.00012828571435e-06,8.6599591447719e-06
0.8808,9.99980876130106e-06,2.585562946943e-10,-4.99968046430227e-06,-8.6602176980845e-06,-5.00012829677631e-06,8.65995914207867e-06
0.881,9.99980876413717e-06,2.58567111013905e-10,-4.99968045652379e-06,-8.6602177064292e-06,-5.00012830762265e-06,8.65995913926396e-06
0.8812,9.99980876785821e-06,2.58577850203504e-10,-4.99968044895666e-06,-8.66021771483909e-06,-5.00012831885411e-06,8.65995913708421e-06
0.8814,9.99980877090524e-06,2.58588722505075e-10,-4.99968044118214e-06,-8.66021772284399e-06,-5.00012832951762e-06,8.659959134176e-06
0.8816,9.99980877443498e-06,2.5859936193209e-10,-4.99968043347554e-06,-8.66021773119035e-06,-5.00012834109472e-06,8.65995913185725e-06
0.8818,9.99980877772695e-06,2.58610442768537e-10,-4.99968042575024e-06,-8.66021773955904e-06,-5.00012835162108e-06,8.65995912927115e-06
0.882,9.99980878089742e-06,2.58621093326748e-10,-4.99968041799792e-06,-8.66021774778204e-06,-5.0001283628714e-06,8.6599591268205e-06
0.8822,9.99980878412671e-06,2.586318084156e-10,-4.99968041014063e-06,-8.66021775620768e-06,-5.00012837382117e-06,8.65995912409421e-06
0.8824,9.99980878777392e-06,2.58642724769653e-10,-4.99968040269013e-06,-8.66021776442834e-06,-5.00012838494701e-06,8.65995912161698e-06
0.8826,9.99980879085562e-06,2.58653916102372e-10,-4.99968039508508e-06,-8.66021777275142e-06,-5.00012839587415e-06,8.65995911897543e-06
0.8828,9.99980879427471e-06,2.58664167631689e-10,-4.99968038718517e-06,-8.66021778082632e-06,-5.00012840687658e-06,8.65995911646427e-06
0.883,9.99980879758444e-06,2.58675129936352e-10,-4.99968037970133e-06,-8.66021778928925e-06,-5.00012841801055e-06,8.65995911413067e-06
0.8832,9.99980880085164e-06,2.58685813670314e-10,-4.99968037191227e-06,-8.66021779747377e-06,-5.00012842869361e-06,8.65995911185732e-06
0.8834,9.99980880421073e-06,2.58696788889312e-10,-4.99968036422458e-06,-8.66021780594399e-06,-5.0001284399311e-06,8.65995910889907e-06
0.8836,9.99980880743472e-06,2.58707363698082e-10,-4.99968035609796e-06,-8.66021781414769e-06,-5.00012845104007e-06,8.65995910660391e-06
0.8838,9.9998088109693e-06,2.58718461695405e-10,-4.99968034886576e-06,-8.66021782219553e-06,-5.00012846210356e-06,8.65995910406857e-06
0.884,9.99980881409534e-06,2.58729048521142e-10,-4.99968034101131e-06,-8.66021783068938e-06,-5.00012847294776e-06,8.65995910149561e-06
0.8842,9.9998088173358e-06,2.58739878343831e-10,-4.99968033318197e-06,-8.66021783880724e-06,-5.00012848405515e-06,8.65995909898015e-06
0.8844,9.99980882070423e-06,2.58750736392539e-10,-4.99968032565685e-06,-8.66021784731149e-06,-5.00012849494858e-06,8.65995909656442e-06
0.8846,9.99980882384078e-06,2.58761525975385e-10,-4.99968031792058e-06,-8.66021785528349e-06,-5.00012850602066e-06,8.6599590937565e-06
0.8848,9.99980882712282e-06,2.58771943822761e-10,-4.99968031018169e-06,-8.66021786356685e-06,-5.000128517054e-06,8.65995909145839e-06
0.885,9.99980883040963e-06,2.5878321351873e-10,-4.99968030266569e-06,-8.66021787211874e-06,-5.00012852788641e-06,8.65995908889983e-06
0.8852,9.99980883416327e-06,2.58793843165177e-10,-4.99968029493607e-06,-8.66021788016017e-06,-5.00012853910965e-06,8.65995908612307e-06
0.8854,9.99980883767566e-06,2.5880499656684e-10,-4.99968028711329e-06,-8.6602178882922e-06,-5.00012854998603e-06,8.65995908361227e-06
0.8856,9.99980884047423e-06,2.58815358359591e-10,-4.999680279487e-06,-8.66021789660211e-06,-5.00012856103408e-06,8.65995908129468e-06
0.8858,9.99980884376102e-06,2.58826366476557e-10,-4.99968027187869e-06,-8.66021790501328e-06,-5.00012857189209e-06,8.65995907867635e-06
0.886,9.99980884708801e-06,2.58837095863035e-10,-4.9996802640782e-06,-8.6602179130634e-06,-5.00012858274086e-06,8.65995907621115e-06
0.8862,9.99980885092326e-06,2.58847827387366e-10,-4.99968025653839e-06,-8.66021792169385e-06,-5.00012859407853e-06,8.65995907373263e-06
0.8864,9.99980885410229e-06,2.58858441460896e-10,-4.9996802489577e-06,-8.66021792981966e-06,-5.00012860517324e-06,8.65995907133409e-06
0.8866,9.99980885742577e-06,2.5886957604255e-10,-4.99968024115142e-06,-8.66021793810483e-06,-5.00012861604673e-06,8.6599590687359e-06
0.8868,9.99980886083165e-06,2.58879977886865e-10,-4.99968023358309e-06,-8.66021794654272e-06,-5.0001286271605e-06,8.65995906661197e-06
0.887,9.99980886367356e-06,2.58890879264464e-10,-4.99968022554232e-06,-8.66021795425634e-06,-5.0001286379191e-06,8.65995906353376e-06
0.8872,9.99980886729774e-06,2.58901912871356e-10,-4.99968021809465e-06,-8.66021796287733e-06,-5.00012864928222e-06,8.65995906098241e-06
0.8874,9.99980887042826e-06,2.58912809268553e-10,-4.99968021030392e-06,-8.66021797136044e-06,-5.00012865994363e-06,8.65995905860421e-06
0.8876,9.99980887386086e-06,2.58923289583652e-10,-4.9996802026147e-06,-8.66021797954366e-06,-5.00012867114687e-06,8.65995905609904e-06
0.8878,9.99980887743844e-06,2.58934202755239e-10,-4.99968019490134e-06,-8.66021798787775e-06,-5.00012868217796e-06,8.65995905360736e-06
0.888,9.9998088807256e-06,2.58944614054148e-10,-4.9996801874271e-06,-8.660217996074e-06,-5.00012869330023e-06,8.65995905099666e-06
0.8882,9.99980888372517e-06,2.58955493954835e-10,-4.99968017970758e-06,-8.66021800416119e-06,-5.00012870412489e-06,8.65995904862424e-06
0.8884,9.99980888723814e-06,2.5896644223842e-10,-4.99968017198719e-06,-8.66021801258094e-06,-5.00012871524444e-06,8.65995904597972e-06
0.8886,9.99980889050529e-06,2.58977140989342e-10,-4.99968016427508e-06,-8.66021802105104e-06,-5.00012872615526e-06,8.65995904374316e-06
0.8888,9.99980889378478e-06,2.58987962472086e-10,-4.99968015699765e-06,-8.66021802911605e-06,-5.0001287369868e-06,8.65995904115008e-06
0.889,9.99980889709607e-06,2.58998790448239e-10,-4.9996801489409e-06,-8.66021803729361e-06,-5.00012874802981e-06,8.65995903858685e-06
0.8892,9.99980890050184e-06,2.59009466762572e-10,-4.99968014130335e-06,-8.66021804559157e-06,-5.00012875900358e-06,8.65995903610471e-06
0.8894,9.99980890391103e-06,2.59020185494821e-10,-4.99968013379225e-06,-8.66021805350584e-06,-5.00012877027185e-06,8.65995903346896e-06
0.8896,9.99980890713917e-06,2.59031113617495e-10,-4.99968012620449e-06,-8.66021806232485e-06,-5.00012878094574e-06,8.65995903104991e-06
0.8898,9.99980891018308e-06,2.59041618731138e-10,-4.99968011802848e-06,-8.66021807054961e-06,-5.00012879203768e-06,8.65995902870334e-06
0.89,9.99980891369138e-06,2.59052752661469e-10,-4.99968011064301e-06,-8.66021807871461e-06,-5.00012880303941e-06,8.65995902610408e-06
0.8902,9.99980891719935e-06,2.59063250326826e-10,-4.99968010308818e-06,-8.66021808703843e-06,-5.00012881399554e-06,8.65995902351365e-06
0.8904,9.99980892047494e-06,2.59074053052818e-10,-4.99968009554698e-06,-8.66021809518117e-06,-5.00012882515115e-06,8.65995902108452e-06
0.8906,9.99980892374509e-06,2.59084897994865e-10,-4.99968008786636e-06,-8.66021810362382e-06,-5.00012883561877e-06,8.65995901865209e-06
0.8908,9.99980892700808e-06,2.59095838947583e-10,-4.99968007997631e-06,-8.66021811166607e-06,-5.00012884685549e-06,8.65995901586424e-06
0.891,9.99980893028319e-06,2.59106362044346e-10,-4.99968007217175e-06,-8.66021811994871e-06,-5.00012885799825e-06,8.65995901362972e-06
0.8912,9.9998089339263e-06,2.59117015570976e-10,-4.99968006480974e-06,-8.66021812831236e-06,-5.00012886891803e-06,8.65995901108923e-06
0.8914,9.99980893695888e-06,2.59128069936323e-10,-4.99968005708868e-06,-8.66021813651752e-06,-5.00012887989048e-06,8.65995900838666e-06
0.8916,9.99980894046597e-06,2.59138555966173e-10,-4.99968004928872e-06,-8.66021814461763e-06,-5.00012889099174e-06,8.65995900600428e-06
0.8918,9.99980894341784e-06,2.59149399206275e-10,-4.99968004170826e-06,-8.66021815282447e-06,-5.00012890177984e-06,8.65995900355515e-06
0.892,9.99980894696449e-06,2.59160077194697e-10,-4.99968003419549e-06,-8.66021816129726e-06,-5.00012891286983e-06,8.65995900104118e-06
0.8922,9.99980895042242e-06,2.591709670354e-10,-4.99968002649724e-06,-8.66021816959039e-06,-5.00012892394008e-06,8.65995899868629e-06
0.8924,9.99980895402817e-06,2.59181775233713e-10,-4.99968001871285e-06,-8.66021817798955e-06,-5.00012893499876e-06,8.65995899595174e-06
0.8926,9.99980895697239e-06,2.59192598686031e-10,-4.9996800113667e-06,-8.66021818621136e-06,-5.00012894579489e-06,8.65995899376753e-06
0.8928,9.99980896023365e-06,2.59203187791757e-10,-4.99968000353489e-06,-8.66021819433987e-06,-5.00012895680476e-06,8.65995899121016e-06
0.893,9.99980896384743e-06,2.5921419993879e-10,-4.99967999587005e-06,-8.66021820280866e-06,-5.00012896753069e-06,8.65995898887611e-06
0.8932,9.99980896725622e-06,2.59225020724754e-10,-4.99967998827707e-06,-8.66021821103751e-06,-5.00012897881311e-06,8.65995898591537e-06
0.8934,9.99980897034803e-06,2.59235597109628e-10,-4.99967998052101e-06,-8.66021821913636e-06,-5.00012898963568e-06,8.65995898376733e-06
0.8936,9.99980897356253e-06,2.59246316953831e-10,-4.99967997288236e-06,-8.6602182275085e-06,-5.0001290005884e-06,8.65995898131088e-06
0.8938,9.99980897702866e-06,2.59257137907604e-10,-4.99967996525422e-06,-8.66021823568793e-06,-5.00012901168779e-06,8.65995897873196e-06
0.894,9.99980898012749e-06,2.59267872801814e-10,-4.99967995776788e-06,-8.6602182439411e-06,-5.00012902265919e-06,8.65995897629158e-06
0.8942,9.9998089837344e-06,2.59278615391492e-10,-4.99967994984467e-06,-8.66021825215691e-06,-5.0001290336208e-06,8.65995897364519e-06
0.8944,9.99980898713546e-06,2.59289371546553e-10,-4.99967994235742e-06,-8.66021826032832e-06,-5.00012904474421e-06,8.65995897117676e-06
0.8946,9.99980899032198e-06,2.59300015618316e-10,-4.99967993466657e-06,-8.66021826866326e-06,-5.00012905538015e-06,8.65995896884688e-06
0.8948,9.99980899354937e-06,2.59310748203952e-10,-4.99967992694258e-06,-8.66021827708365e-06,-5.00012906655078e-06,8.65995896633103e-06
0.895,9.99980899678564e-06,2.59321400847853e-10,-4.9996799195644e-06,-8.6602182849306e-06,-5.00012907756638e-06,8.65995896395711e-06
0.8952,9.99980900022491e-06,2.5933219935098e-10,-4.99967991182811e-06,-8.66021829330152e-06,-5.00012908831719e-06,8.65995896095989e-06
0.8954,9.99980900394746e-06,2.5934330035215e-10,-4.99967990417762e-06,-8.66021830194763e-06,-5.00012909986248e-06,8.65995895869148e-06
0.8956,9.99980900691754e-06,2.59353623630843e-10,-4.99967989673256e-06,-8.66021831004219e-06,-5.00012911047167e-06,8.65995895630118e-06
0.8958,9.99980901003755e-06,2.59364419055469e-10,-4.99967988872486e-06,-8.66021831849609e-06,-5.00012912136205e-06,8.65995895393863e-06
0.896,9.99980901386765e-06,2.59375106548222e-10,-4.999679881642e-06,-8.66021832640034e-06,-5.00012913236208e-06,8.65995895133833e-06
0.8962,9.9998090170853e-06,2.59386027103153e-10,-4.99967987375542e-06,-8.66021833486702e-06,-5.00012914335943e-06,8.65995894903038e-06
0.8964,9.99980902057107e-06,2.59396508782931e-10,-4.99967986597955e-06,-8.66021834318314e-06,-5.00012915443581e-06,8.65995894664361e-06
0.8966,9.99980902377391e-06,2.59407354758914e-10,-4.99967985853555e-06,-8.66021835157918e-06,-5.00012916548081e-06,8.65995894381608e-06
0.8968,9.99980902687203e-06,2.59418077128115e-10,-4.99967985092182e-06,-8.66021835967206e-06,-5.00012917615174e-06,8.65995894168885e-06
0.897,9.99980903033762e-06,2.59428861239524e-10,-4.99967984314701e-06,-8.66021836786541e-06,-5.00012918705297e-06,8.65995893913323e-06
0.8972,9.99980903394773e-06,2.5943956533352e-10,-4.99967983556874e-06,-8.66021837588694e-06,-5.0001291982043e-06,8.65995893607842e-06
0.8974,9.99980903716484e-06,2.59450253372765e-10,-4.99967982808747e-06,-8.66021838447002e-06,-5.00012920919789e-06,8.65995893410694e-06
0.8976,9.99980904059303e-06,2.59461304018004e-10,-4.99967982032186e-06,-8.66021839268388e-06,-5.00012921999982e-06,8.6599589315968e-06
0.8978,9.99980904396999e-06,2.59471656227744e-10,-4.99967981263618e-06,-8.660218400845e-06,-5.00012923104083e-06,8.65995892893955e-06
0.898,9.99980904707033e-06,2.5948223331454e-10,-4.99967980509641e-06,-8.6602184089745e-06,-5.00012924202085e-06,8.65995892657966e-06
0.8982,9.99980905054451e-06,2.59493226516683e-10,-4.99967979726268e-06,-8.66021841748869e-06,-5.00012925311059e-06,8.65995892404904e-06
0.8984,9.99980905369653e-06,2.59503853502223e-10,-4.99967978960416e-06,-8.66021842551067e-06,-5.00012926382903e-06,8.65995892178836e-06
0.8986,9.99980905703017e-06,2.59514704047056e-10,-4.99967978210669e-06,-8.66021843382401e-06,-5.00012927493256e-06,8.65995891903531e-06
0.8988,9.99980906046964e-06,2.59525617172079e-10,-4.99967977473583e-06,-8.66021844213448e-06,-5.0001292856724e-06,8.65995891641254e-06
0.899,9.99980906375649e-06,2.59536215721133e-10,-4.99967976691664e-06,-8.66021845024538e-06,-5.00012929666404e-06,8.65995891423894e-06
0.8992,9.99980906733211e-06,2.59546716132601e-10,-4.99967975938034e-06,-8.66021845872656e-06,-5.00012930784081e-06,8.65995891175832e-06
0.8994,9.99980907058212e-06,2.59557937482449e-10,-4.9996797519102e-06,-8.66021846704944e-06,-5.00012931878591e-06,8.65995890933222e-06
0.8996,9.9998090738859e-06,2.59568187288141e-10,-4.99967974398915e-06,-8.66021847519609e-06,-5.00012932959396e-06,8.65995890674888e-06
0.8998,9.99980907717178e-06,2.59579104750138e-10,-4.99967973658422e-06,-8.66021848336751e-06,-5.00012934054492e-06,8.65995890419363e-06
0.9,9.99980908028858e-06,2.59589700030519e-10,-4.99967972891119e-06,-8.66021849164525e-06,-5.00012935134817e-06,8.6599589016531e-06
0.9002,9.99980908384181e-06,2.59600458937877e-10,-4.99967972130955e-06,-8.66021849969568e-06,-5.000129362492e-06,8.65995889919308e-06
0.9004,9.99980908756595e-06,2.59611190869935e-10,-4.99967971360889e-06,-8.66021850800324e-06,-5.00012937361624e-06,8.65995889706538e-06
0.9006,9.9998090906234e-06,2.5962184994021e-10,-4.99967970587245e-06,-8.66021851623747e-06,-5.00012938428104e-06,8.65995889439239e-06
0.9008,9.99980909408129e-06,2.59632818052387e-10,-4.9996796986608e-06,-8.66021852498372e-06,-5.00012939549183e-06,8.65995889219559e-06
0.901,9.99980909739445e-06,2.59643431263132e-10,-4.99967969068619e-06,-8.66021853311678e-06,-5.00012940635693e-06,8.65995888970314e-06
0.9012,9.99980910073287e-06,2.59653867718242e-10,-4.99967968357397e-06,-8.66021854132643e-06,-5.00012941721488e-06,8.65995888747544e-06
0.9014,9.99980910386757e-06,2.59664821188269e-10,-4.99967967558667e-06,-8.66021854969527e-06,-5.00012942818957e-06,8.65995888464581e-06
0.9016,9.99980910754584e-06,2.59675506266412e-10,-4.9996796679569e-06,-8.66021855776558e-06,-5.00012943910347e-06,8.65995888227727e-06
0.9018,9.99980911059954e-06,2.59686284247123e-10,-4.99967966062001e-06,-8.66021856610418e-06,-5.0001294502248e-06,8.65995887986538e-06
0.902,9.99980911405711e-06,2.5969705390863e-10,-4.99967965305792e-06,-8.66021857438624e-06,-5.00012946107563e-06,8.65995887736111e-06
0.9022,9.9998091176279e-06,2.59707680060812e-10,-4.99967964514293e-06,-8.6602185824293e-06,-5.00012947212831e-06,8.6599588749311e-06
0.9024,9.99980912084405e-06,2.59718137603101e-10,-4.99967963770326e-06,-8.66021859071383e-06,-5.00012948296907e-06,8.65995887239961e-06
0.9026,9.99980912440187e-06,2.59729080562338e-10,-4.99967962996954e-06,-8.66021859926413e-06,-5.00012949391803e-06,8.65995887025654e-06
0.9028,9.99980912733707e-06,2.59739657210499e-10,-4.99967962249669e-06,-8.66021860743298e-06,-5.00012950473159e-06,8.65995886748223e-06
0.903,9.99980913075302e-06,2.59750703519613e-10,-4.99967961477586e-06,-8.6602186155571e-06,-5.00012951584168e-06,8.65995886494472e-06
0.9032,9.99980913425172e-06,2.59760930252851e-10,-4.99967960747338e-06,-8.66021862364737e-06,-5.00012952660987e-06,8.65995886269384e-06
0.9034,9.99980913743792e-06,2.59771883283849e-10,-4.9996795999468e-06,-8.66021863209694e-06,-5.00012953777036e-06,8.65995886011337e-06
0.9036,9.99980914069126e-06,2.59782452643518e-10,-4.99967959232947e-06,-8.66021864025206e-06,-5.00012954860922e-06,8.65995885757236e-06
0.9038,9.99980914413422e-06,2.59793258541458e-10,-4.99967958459743e-06,-8.66021864851268e-06,-5.00012955943589e-06,8.65995885516789e-06
0.904,9.99980914771206e-06,2.59804057950089e-10,-4.99967957681293e-06,-8.66021865675475e-06,-5.00012957053956e-06,8.65995885271139e-06
0.9042,9.99980915070328e-06,2.59814583540569e-10,-4.9996795692642e-06,-8.66021866485031e-06,-5.00012958148349e-06,8.659958850306e-06
0.9044,9.99980915422204e-06,2.59825294516516e-10,-4.99967956173154e-06,-8.66021867345879e-06,-5.00012959227881e-06,8.65995884807954e-06
0.9046,9.99980915754533e-06,2.59836057206384e-10,-4.99967955422085e-06,-8.66021868168021e-06,-5.00012960332723e-06,8.65995884556467e-06
0.9048,9.99980916102512e-06,2.59846540978903e-10,-4.99967954672952e-06,-8.6602186896558e-06,-5.00012961412187e-06,8.65995884306963e-06
0.905,9.99980916431121e-06,2.59857259769485e-10,-4.99967953871764e-06,-8.6602186981461e-06,-5.00012962508858e-06,8.65995884063e-06
0.9052,9.99980916782714e-06,2.59868248304771e-10,-4.9996795316056e-06,-8.66021870643801e-06,-5.00012963624577e-06,8.65995883826714e-06
0.9054,9.99980917098656e-06,2.59878927100298e-10,-4.99967952396887e-06,-8.66021871478223e-06,-5.0001296471852e-06,8.65995883584771e-06
0.9056,9.99980917466869e-06,2.59889813749771e-10,-4.99967951633421e-06,-8.66021872283939e-06,-5.00012965813243e-06,8.65995883314337e-06
0.9058,9.99980917783367e-06,2.59900319663854e-10,-4.99967950874826e-06,-8.66021873111312e-06,-5.00012966902883e-06,8.65995883079962e-06
0.906,9.99980918106448e-06,2.59910783279519e-10,-4.99967950117238e-06,-8.66021873935446e-06,-5.00012967982307e-06,8.65995882829883e-06
0.9062,9.99980918442333e-06,2.5992135542713e-10,-4.99967949364974e-06,-8.66021874775959e-06,-5.00012969083453e-06,8.65995882608758e-06
0.9064,9.9998091877732e-06,2.5993223554952e-10,-4.99967948606357e-06,-8.66021875558856e-06,-5.0001297017149e-06,8.65995882337213e-06
0.9066,9.99980919113539e-06,2.59943002917986e-10,-4.9996794782109e-06,-8.66021876423105e-06,-5.00012971274939e-06,8.65995882119953e-06
0.9068,9.9998091944305e-06,2.59953490609275e-10,-4.99967947091187e-06,-8.66021877231664e-06,-5.00012972388957e-06,8.65995881897893e-06
0.907,9.99980919781913e-06,2.59964261217637e-10,-4.99967946338508e-06,-8.66021878059266e-06,-5.00012973464204e-06,8.65995881627524e-06
0.9072,9.99980920146575e-06,2.59975161201973e-10,-4.99967945580569e-06,-8.66021878878415e-06,-5.00012974551792e-06,8.65995881378992e-06
0.9074,9.9998092044414e-06,2.59985714204035e-10,-4.99967944797069e-06,-8.66021879723673e-06,-5.00012975634912e-06,8.6599588111565e-06
0.9076,9.9998092082732e-06,2.59996324811336e-10,-4.99967944065836e-06,-8.66021880535888e-06,-5.00012976743126e-06,8.6599588091347e-06
0.9078,9.99980921157062e-06,2.60007065595264e-10,-4.99967943298496e-06,-8.66021881348496e-06,-5.00012977828767e-06,8.65995880639706e-06
0.908,9.99980921464112e-06,2.60017502733768e-10,-4.99967942542675e-06,-8.66021882193559e-06,-5.00012978925504e-06,8.65995880414117e-06
0.9082,9.99980921795764e-06,2.60028092609209e-10,-4.99967941762284e-06,-8.66021883002373e-06,-5.0001298002361e-06,8.65995880187671e-06
0.9084,9.99980922143771e-06,2.60039054991804e-10,-4.99967941031515e-06,-8.66021883825024e-06,-5.00012981110239e-06,8.65995879908481e-06
0.9086,9.9998092248185e-06,2.60049759400536e-10,-4.99967940282937e-06,-8.66021884664183e-06,-5.00012982198539e-06,8.65995879697825e-06
0.9088,9.99980922786473e-06,2.60060542910924e-10,-4.99967939514289e-06,-8.66021885504397e-06,-5.00012983285778e-06,8.65995879457848e-06
0.909,9.99980923159115e-06,2.60071074821731e-10,-4.9996793875999e-06,-8.66021886297465e-06,-5.00012984388114e-06,8.65995879192137e-06
0.9092,9.99980923471861e-06,2.60081657985708e-10,-4.99967937996167e-06,-8.66021887121144e-06,-5.00012985480675e-06,8.6599587895259e-06
0.9094,9.99980923829598e-06,2.60092411698395e-10,-4.99967937241352e-06,-8.66021887950097e-06,-5.00012986589222e-06,8.65995878690107e-06
0.9096,9.99980924168019e-06,2.60103111305333e-10,-4.99967936506227e-06,-8.66021888767118e-06,-5.00012987686182e-06,8.65995878470792e-06
0.9098,9.99980924500861e-06,2.60113683993649e-10,-4.99967935729971e-06,-8.66021889579764e-06,-5.00012988755135e-06,8.65995878227129e-06
0.91,9.99980924837901e-06,2.60124542123135e-10,-4.99967934984027e-06,-8.66021890418334e-06,-5.00012989853318e-06,8.65995877977765e-06
0.9102,9.99980925191484e-06,2.60135313878325e-10,-4.99967934263504e-06,-8.66021891291746e-06,-5.00012990934103e-06,8.65995877758576e-06
0.9104,9.99980925517931e-06,2.60145723352073e-10,-4.99967933446025e-06,-8.66021892080127e-06,-5.00012992032575e-06,8.65995877507006e-06
0.9106,9.99980925842862e-06,2.6015636663736e-10,-4.99967932719487e-06,-8.66021892912698e-06,-5.00012993115226e-06,8.6599587727801e-06
0.9108,9.99980926193968e-06,2.60167034331616e-10,-4.9996793194694e-06,-8.66021893716087e-06,-5.00012994226499e-06,8.65995877015021e-06
0.911,9.9998092648904e-06,2.60177784395546e-10,-4.99967931195538e-06,-8.66021894546964e-06,-5.00012995300957e-06,8.65995876763742e-06
0.9112,9.99980926845148e-06,2.60188387521931e-10,-4.9996793043486e-06,-8.66021895400149e-06,-5.00012996398687e-06,8.65995876552896e-06
