"time","delay.inertialDelaySensitive[1].x","delay.inertialDelaySensitive[1].y","delay.inertialDelaySensitive[2].x","delay.inertialDelaySensitive[2].y","delay.inertialDelaySensitive[3].x","delay.inertialDelaySensitive[3].y"
6.922,3,3,4,4,3,4
6.924,3,3,4,4,3,4
6.926,3,3,4,4,3,4
6.928,3,3,4,4,3,4
6.93,3,3,4,4,3,4
6.932,3,3,4,4,3,4
6.934,3,3,4,4,3,4
6.936,3,3,4,4,3,4
6.938,3,3,4,4,3,4
6.94,3,3,4,4,3,4
6.942,3,3,4,4,3,4
6.944,3,3,4,4,3,4
6.946,3,3,4,4,3,4
6.948,3,3,4,4,3,4
6.95,3,3,4,4,3,4
6.952,3,3,4,4,3,4
6.954,3,3,4,4,3,4
6.956,3,3,4,4,3,4
6.958,3,3,4,4,3,4
6.96,3,3,4,4,3,4
6.962,3,3,4,4,3,4
6.964,3,3,4,4,3,4
6.966,3,3,4,4,3,4
6.968,3,3,4,4,3,4
6.97,3,3,4,4,3,4
6.972,3,3,4,4,3,4
6.974,3,3,4,4,3,4
6.976,3,3,4,4,3,4
6.978,3,3,4,4,3,4
6.98,3,3,4,4,3,4
6.982,3,3,4,4,3,4
6.984,3,3,4,4,3,4
6.986,3,3,4,4,3,4
6.988,3,3,4,4,3,4
6.99,3,3,4,4,3,4
6.992,3,3,4,4,3,4
6.994,3,3,4,4,3,4
6.996,3,3,4,4,3,4
6.998,3,3,4,4,3,4
7,3,3,4,4,3,4
7,4,3,4,4,3,3
7.002,4,3,4,4,3,3
7.004,4,3,4,4,3,3
7.006,4,3,4,4,3,3
7.008,4,3,4,4,3,3
7.01,4,3,4,4,3,3
7.012,4,3,4,4,3,3
7.014,4,3,4,4,3,3
7.016,4,3,4,4,3,3
7.018,4,3,4,4,3,3
7.02,4,3,4,4,3,3
7.022,4,3,4,4,3,3
7.024,4,3,4,4,3,3
7.026,4,3,4,4,3,3
7.028,4,3,4,4,3,3
7.03,4,3,4,4,3,3
7.032,4,3,4,4,3,3
7.034,4,3,4,4,3,3
7.036,4,3,4,4,3,3
7.038,4,3,4,4,3,3
7.04,4,3,4,4,3,3
7.042,4,3,4,4,3,3
7.044,4,3,4,4,3,3
7.046,4,3,4,4,3,3
7.048,4,3,4,4,3,3
7.05,4,3,4,4,3,3
7.052,4,3,4,4,3,3
7.054,4,3,4,4,3,3
7.056,4,3,4,4,3,3
7.058,4,3,4,4,3,3
7.06,4,3,4,4,3,3
7.062,4,3,4,4,3,3
7.064,4,3,4,4,3,3
7.066,4,3,4,4,3,3
7.068,4,3,4,4,3,3
7.07,4,3,4,4,3,3
7.072,4,3,4,4,3,3
7.074,4,3,4,4,3,3
7.076,4,3,4,4,3,3
7.078,4,3,4,4,3,3
7.08,4,3,4,4,3,3
7.082,4,3,4,4,3,3
7.084,4,3,4,4,3,3
7.086,4,3,4,4,3,3
7.088,4,3,4,4,3,3
7.09,4,3,4,4,3,3
7.092,4,3,4,4,3,3
7.094,4,3,4,4,3,3
7.096,4,3,4,4,3,3
7.098,4,3,4,4,3,3
7.1,4,3,4,4,3,3
7.102,4,3,4,4,3,3
7.104,4,3,4,4,3,3
7.106,4,3,4,4,3,3
7.108,4,3,4,4,3,3
7.11,4,3,4,4,3,3
7.112,4,3,4,4,3,3
7.114,4,3,4,4,3,3
7.116,4,3,4,4,3,3
7.118,4,3,4,4,3,3
7.12,4,3,4,4,3,3
7.122,4,3,4,4,3,3
7.124,4,3,4,4,3,3
7.126,4,3,4,4,3,3
7.128,4,3,4,4,3,3
7.13,4,3,4,4,3,3
7.132,4,3,4,4,3,3
7.134,4,3,4,4,3,3
7.136,4,3,4,4,3,3
7.138,4,3,4,4,3,3
7.14,4,3,4,4,3,3
7.142,4,3,4,4,3,3
7.144,4,3,4,4,3,3
7.146,4,3,4,4,3,3
7.148,4,3,4,4,3,3
7.15,4,3,4,4,3,3
7.152,4,3,4,4,3,3
7.154,4,3,4,4,3,3
7.156,4,3,4,4,3,3
7.158,4,3,4,4,3,3
7.16,4,3,4,4,3,3
7.162,4,3,4,4,3,3
7.164,4,3,4,4,3,3
7.166,4,3,4,4,3,3
7.168,4,3,4,4,3,3
7.17,4,3,4,4,3,3
7.172,4,3,4,4,3,3
7.174,4,3,4,4,3,3
7.176,4,3,4,4,3,3
7.178,4,3,4,4,3,3
7.18,4,3,4,4,3,3
7.182,4,3,4,4,3,3
7.184,4,3,4,4,3,3
7.186,4,3,4,4,3,3
7.188,4,3,4,4,3,3
7.19,4,3,4,4,3,3
7.192,4,3,4,4,3,3
7.194,4,3,4,4,3,3
7.196,4,3,4,4,3,3
7.198,4,3,4,4,3,3
7.2,4,3,4,4,3,3
7.202,4,3,4,4,3,3
7.204,4,3,4,4,3,3
7.206,4,3,4,4,3,3
7.208,4,3,4,4,3,3
7.21,4,3,4,4,3,3
7.212,4,3,4,4,3,3
7.214,4,3,4,4,3,3
7.216,4,3,4,4,3,3
7.218,4,3,4,4,3,3
7.22,4,3,4,4,3,3
7.222,4,3,4,4,3,3
7.224,4,3,4,4,3,3
7.226,4,3,4,4,3,3
7.228,4,3,4,4,3,3
7.23,4,3,4,4,3,3
7.232,4,3,4,4,3,3
7.234,4,3,4,4,3,3
7.236,4,3,4,4,3,3
7.238,4,3,4,4,3,3
7.24,4,3,4,4,3,3
7.242,4,3,4,4,3,3
7.244,4,3,4,4,3,3
7.246,4,3,4,4,3,3
7.248,4,3,4,4,3,3
7.25,4,3,4,4,3,3
7.252,4,3,4,4,3,3
7.254,4,3,4,4,3,3
7.256,4,3,4,4,3,3
7.258,4,3,4,4,3,3
7.26,4,3,4,4,3,3
7.262,4,3,4,4,3,3
7.264,4,3,4,4,3,3
7.266,4,3,4,4,3,3
7.268,4,3,4,4,3,3
7.27,4,3,4,4,3,3
7.272,4,3,4,4,3,3
7.274,4,3,4,4,3,3
7.276,4,3,4,4,3,3
7.278,4,3,4,4,3,3
7.28,4,3,4,4,3,3
7.282,4,3,4,4,3,3
7.284,4,3,4,4,3,3
7.286,4,3,4,4,3,3
7.288,4,3,4,4,3,3
7.29,4,3,4,4,3,3
7.292,4,3,4,4,3,3
7.294,4,3,4,4,3,3
7.296,4,3,4,4,3,3
7.298,4,3,4,4,3,3
7.3,4,3,4,4,3,3
7.302,4,3,4,4,3,3
7.304,4,3,4,4,3,3
7.306,4,3,4,4,3,3
7.308,4,3,4,4,3,3
7.31,4,3,4,4,3,3
7.312,4,3,4,4,3,3
7.314,4,3,4,4,3,3
7.316,4,3,4,4,3,3
7.318,4,3,4,4,3,3
7.32,4,3,4,4,3,3
7.322,4,3,4,4,3,3
7.324,4,3,4,4,3,3
7.326,4,3,4,4,3,3
7.328,4,3,4,4,3,3
7.33,4,3,4,4,3,3
7.332,4,3,4,4,3,3
7.334,4,3,4,4,3,3
7.336,4,3,4,4,3,3
7.338,4,3,4,4,3,3
7.34,4,3,4,4,3,3
7.342,4,3,4,4,3,3
7.344,4,3,4,4,3,3
7.346,4,3,4,4,3,3
7.348,4,3,4,4,3,3
7.35,4,3,4,4,3,3
7.352,4,3,4,4,3,3
7.354,4,3,4,4,3,3
7.356,4,3,4,4,3,3
7.358,4,3,4,4,3,3
7.36,4,3,4,4,3,3
7.362,4,3,4,4,3,3
7.364,4,3,4,4,3,3
7.366,4,3,4,4,3,3
7.368,4,3,4,4,3,3
7.37,4,3,4,4,3,3
7.372,4,3,4,4,3,3
7.374,4,3,4,4,3,3
7.376,4,3,4,4,3,3
7.378,4,3,4,4,3,3
7.38,4,3,4,4,3,3
7.382,4,3,4,4,3,3
7.384,4,3,4,4,3,3
7.386,4,3,4,4,3,3
7.388,4,3,4,4,3,3
7.39,4,3,4,4,3,3
7.392,4,3,4,4,3,3
7.394,4,3,4,4,3,3
7.396,4,3,4,4,3,3
7.398,4,3,4,4,3,3
7.4,4,3,4,4,3,3
7.402,4,3,4,4,3,3
7.404,4,3,4,4,3,3
7.406,4,3,4,4,3,3
7.408,4,3,4,4,3,3
7.41,4,3,4,4,3,3
7.412,4,3,4,4,3,3
7.414,4,3,4,4,3,3
7.416,4,3,4,4,3,3
7.418,4,3,4,4,3,3
7.42,4,3,4,4,3,3
7.422,4,3,4,4,3,3
7.424,4,3,4,4,3,3
7.426,4,3,4,4,3,3
7.428,4,3,4,4,3,3
7.43,4,3,4,4,3,3
7.432,4,3,4,4,3,3
7.434,4,3,4,4,3,3
7.436,4,3,4,4,3,3
7.438,4,3,4,4,3,3
7.44,4,3,4,4,3,3
7.442,4,3,4,4,3,3
7.444,4,3,4,4,3,3
7.446,4,3,4,4,3,3
7.448,4,3,4,4,3,3
7.45,4,3,4,4,3,3
7.452,4,3,4,4,3,3
7.454,4,3,4,4,3,3
7.456,4,3,4,4,3,3
7.458,4,3,4,4,3,3
7.46,4,3,4,4,3,3
7.462,4,3,4,4,3,3
7.464,4,3,4,4,3,3
7.466,4,3,4,4,3,3
7.468,4,3,4,4,3,3
7.47,4,3,4,4,3,3
7.472,4,3,4,4,3,3
7.474,4,3,4,4,3,3
7.476,4,3,4,4,3,3
7.478,4,3,4,4,3,3
7.48,4,3,4,4,3,3
7.482,4,3,4,4,3,3
7.484,4,3,4,4,3,3
7.486,4,3,4,4,3,3
7.488,4,3,4,4,3,3
7.49,4,3,4,4,3,3
7.492,4,3,4,4,3,3
7.494,4,3,4,4,3,3
7.496,4,3,4,4,3,3
7.498,4,3,4,4,3,3
7.5,4,3,4,4,3,3
7.502,4,3,4,4,3,3
7.504,4,3,4,4,3,3
7.506,4,3,4,4,3,3
7.508,4,3,4,4,3,3
7.51,4,3,4,4,3,3
7.512,4,3,4,4,3,3
7.514,4,3,4,4,3,3
7.516,4,3,4,4,3,3
7.518,4,3,4,4,3,3
7.52,4,3,4,4,3,3
7.522,4,3,4,4,3,3
7.524,4,3,4,4,3,3
7.526,4,3,4,4,3,3
7.528,4,3,4,4,3,3
7.53,4,3,4,4,3,3
7.532,4,3,4,4,3,3
7.534,4,3,4,4,3,3
7.536,4,3,4,4,3,3
7.538,4,3,4,4,3,3
7.54,4,3,4,4,3,3
7.542,4,3,4,4,3,3
7.544,4,3,4,4,3,3
7.546,4,3,4,4,3,3
7.548,4,3,4,4,3,3
7.55,4,3,4,4,3,3
7.552,4,3,4,4,3,3
7.554,4,3,4,4,3,3
7.556,4,3,4,4,3,3
7.558,4,3,4,4,3,3
7.56,4,3,4,4,3,3
7.562,4,3,4,4,3,3
7.564,4,3,4,4,3,3
7.566,4,3,4,4,3,3
7.568,4,3,4,4,3,3
7.57,4,3,4,4,3,3
7.572,4,3,4,4,3,3
7.574,4,3,4,4,3,3
7.576,4,3,4,4,3,3
7.578,4,3,4,4,3,3
7.58,4,3,4,4,3,3
7.582,4,3,4,4,3,3
7.584,4,3,4,4,3,3
7.586,4,3,4,4,3,3
7.588,4,3,4,4,3,3
7.59,4,3,4,4,3,3
7.592,4,3,4,4,3,3
7.594,4,3,4,4,3,3
7.596,4,3,4,4,3,3
7.598,4,3,4,4,3,3
7.6,4,3,4,4,3,3
7.602,4,3,4,4,3,3
7.604,4,3,4,4,3,3
7.606,4,3,4,4,3,3
7.608,4,3,4,4,3,3
7.61,4,3,4,4,3,3
7.612,4,3,4,4,3,3
7.614,4,3,4,4,3,3
7.616,4,3,4,4,3,3
7.618,4,3,4,4,3,3
7.62,4,3,4,4,3,3
7.622,4,3,4,4,3,3
7.624,4,3,4,4,3,3
7.626,4,3,4,4,3,3
7.628,4,3,4,4,3,3
7.63,4,3,4,4,3,3
7.632,4,3,4,4,3,3
7.634,4,3,4,4,3,3
7.636,4,3,4,4,3,3
7.638,4,3,4,4,3,3
7.64,4,3,4,4,3,3
7.642,4,3,4,4,3,3
7.644,4,3,4,4,3,3
7.646,4,3,4,4,3,3
7.648,4,3,4,4,3,3
7.65,4,3,4,4,3,3
7.652,4,3,4,4,3,3
7.654,4,3,4,4,3,3
7.656,4,3,4,4,3,3
7.658,4,3,4,4,3,3
7.66,4,3,4,4,3,3
7.662,4,3,4,4,3,3
7.664,4,3,4,4,3,3
7.666,4,3,4,4,3,3
7.668,4,3,4,4,3,3
7.67,4,3,4,4,3,3
7.672,4,3,4,4,3,3
7.674,4,3,4,4,3,3
7.676,4,3,4,4,3,3
7.678,4,3,4,4,3,3
7.68,4,3,4,4,3,3
7.682,4,3,4,4,3,3
7.684,4,3,4,4,3,3
7.686,4,3,4,4,3,3
7.688,4,3,4,4,3,3
7.69,4,3,4,4,3,3
7.692,4,3,4,4,3,3
7.694,4,3,4,4,3,3
7.696,4,3,4,4,3,3
7.698,4,3,4,4,3,3
7.7,4,3,4,4,3,3
7.702,4,3,4,4,3,3
7.704,4,3,4,4,3,3
7.706,4,3,4,4,3,3
7.708,4,3,4,4,3,3
7.71,4,3,4,4,3,3
7.712,4,3,4,4,3,3
7.714,4,3,4,4,3,3
7.716,4,3,4,4,3,3
7.718,4,3,4,4,3,3
7.72,4,3,4,4,3,3
7.722,4,3,4,4,3,3
7.724,4,3,4,4,3,3
7.726,4,3,4,4,3,3
7.728,4,3,4,4,3,3
7.73,4,3,4,4,3,3
7.732,4,3,4,4,3,3
7.734,4,3,4,4,3,3
7.736,4,3,4,4,3,3
7.738,4,3,4,4,3,3
7.74,4,3,4,4,3,3
7.742,4,3,4,4,3,3
7.744,4,3,4,4,3,3
7.746,4,3,4,4,3,3
7.748,4,3,4,4,3,3
7.75,4,3,4,4,3,3
7.752,4,3,4,4,3,3
7.754,4,3,4,4,3,3
7.756,4,3,4,4,3,3
7.758,4,3,4,4,3,3
7.76,4,3,4,4,3,3
7.762,4,3,4,4,3,3
7.764,4,3,4,4,3,3
7.766,4,3,4,4,3,3
7.768,4,3,4,4,3,3
7.77,4,3,4,4,3,3
7.772,4,3,4,4,3,3
7.774,4,3,4,4,3,3
7.776,4,3,4,4,3,3
7.778,4,3,4,4,3,3
7.78,4,3,4,4,3,3
7.782,4,3,4,4,3,3
7.784,4,3,4,4,3,3
7.786,4,3,4,4,3,3
7.788,4,3,4,4,3,3
7.79,4,3,4,4,3,3
7.792,4,3,4,4,3,3
7.794,4,3,4,4,3,3
7.796,4,3,4,4,3,3
7.798,4,3,4,4,3,3
7.8,4,3,4,4,3,3
7.802,4,3,4,4,3,3
7.804,4,3,4,4,3,3
7.806,4,3,4,4,3,3
7.808,4,3,4,4,3,3
7.81,4,3,4,4,3,3
7.812,4,3,4,4,3,3
7.814,4,3,4,4,3,3
7.816,4,3,4,4,3,3
7.818,4,3,4,4,3,3
7.82,4,3,4,4,3,3
7.822,4,3,4,4,3,3
7.824,4,3,4,4,3,3
7.826,4,3,4,4,3,3
7.828,4,3,4,4,3,3
7.83,4,3,4,4,3,3
7.832,4,3,4,4,3,3
7.834,4,3,4,4,3,3
7.836,4,3,4,4,3,3
7.838,4,3,4,4,3,3
7.84,4,3,4,4,3,3
7.842,4,3,4,4,3,3
7.844,4,3,4,4,3,3
7.846,4,3,4,4,3,3
7.848,4,3,4,4,3,3
7.85,4,3,4,4,3,3
7.852,4,3,4,4,3,3
7.854,4,3,4,4,3,3
7.856,4,3,4,4,3,3
7.858,4,3,4,4,3,3
7.86,4,3,4,4,3,3
7.862,4,3,4,4,3,3
7.864,4,3,4,4,3,3
7.866,4,3,4,4,3,3
7.868,4,3,4,4,3,3
7.87,4,3,4,4,3,3
7.872,4,3,4,4,3,3
7.874,4,3,4,4,3,3
7.876,4,3,4,4,3,3
7.878,4,3,4,4,3,3
7.88,4,3,4,4,3,3
7.882,4,3,4,4,3,3
7.884,4,3,4,4,3,3
7.886,4,3,4,4,3,3
7.888,4,3,4,4,3,3
7.89,4,3,4,4,3,3
7.892,4,3,4,4,3,3
7.894,4,3,4,4,3,3
7.896,4,3,4,4,3,3
7.898,4,3,4,4,3,3
7.9,4,3,4,4,3,3
7.902,4,3,4,4,3,3
7.904,4,3,4,4,3,3
7.906,4,3,4,4,3,3
7.908,4,3,4,4,3,3
7.91,4,3,4,4,3,3
7.912,4,3,4,4,3,3
7.914,4,3,4,4,3,3
7.916,4,3,4,4,3,3
7.918,4,3,4,4,3,3
7.92,4,3,4,4,3,3
7.922,4,3,4,4,3,3
7.924,4,3,4,4,3,3
7.926,4,3,4,4,3,3
7.928,4,3,4,4,3,3
7.93,4,3,4,4,3,3
7.932,4,3,4,4,3,3
7.934,4,3,4,4,3,3
7.936,4,3,4,4,3,3
7.938,4,3,4,4,3,3
7.94,4,3,4,4,3,3
7.942,4,3,4,4,3,3
7.944,4,3,4,4,3,3
7.946,4,3,4,4,3,3
7.948,4,3,4,4,3,3
7.95,4,3,4,4,3,3
7.952,4,3,4,4,3,3
7.954,4,3,4,4,3,3
7.956,4,3,4,4,3,3
7.958,4,3,4,4,3,3
7.96,4,3,4,4,3,3
7.962,4,3,4,4,3,3
7.964,4,3,4,4,3,3
7.966,4,3,4,4,3,3
7.968,4,3,4,4,3,3
7.97,4,3,4,4,3,3
7.972,4,3,4,4,3,3
7.974,4,3,4,4,3,3
7.976,4,3,4,4,3,3
7.978,4,3,4,4,3,3
7.98,4,3,4,4,3,3
7.982,4,3,4,4,3,3
7.984,4,3,4,4,3,3
7.986,4,3,4,4,3,3
7.988,4,3,4,4,3,3
7.99,4,3,4,4,3,3
7.992,4,3,4,4,3,3
7.994,4,3,4,4,3,3
7.996,4,3,4,4,3,3
7.998,4,3,4,4,3,3
8,4,3,4,4,3,3
8,3,3,4,4,3,3
8.002,3,3,4,4,3,3
8.004,3,3,4,4,3,3
8.006,3,3,4,4,3,3
8.008,3,3,4,4,3,3
8.01,3,3,4,4,3,3
8.012,3,3,4,4,3,3
8.014,3,3,4,4,3,3
8.016,3,3,4,4,3,3
8.018,3,3,4,4,3,3
8.02,3,3,4,4,3,3
8.022,3,3,4,4,3,3
8.024,3,3,4,4,3,3
8.026,3,3,4,4,3,3
8.028,3,3,4,4,3,3
8.03,3,3,4,4,3,3
8.032,3,3,4,4,3,3
8.034,3,3,4,4,3,3
8.036,3,3,4,4,3,3
8.038,3,3,4,4,3,3
8.04,3,3,4,4,3,3
8.042,3,3,4,4,3,3
8.044,3,3,4,4,3,3
8.046,3,3,4,4,3,3
8.048,3,3,4,4,3,3
8.05,3,3,4,4,3,3
8.052,3,3,4,4,3,3
8.054,3,3,4,4,3,3
8.056,3,3,4,4,3,3
8.058,3,3,4,4,3,3
8.06,3,3,4,4,3,3
8.062,3,3,4,4,3,3
8.064,3,3,4,4,3,3
8.066,3,3,4,4,3,3
8.068,3,3,4,4,3,3
8.07,3,3,4,4,3,3
8.072,3,3,4,4,3,3
8.074,3,3,4,4,3,3
8.076,3,3,4,4,3,3
8.078,3,3,4,4,3,3
8.08,3,3,4,4,3,3
8.082,3,3,4,4,3,3
8.084,3,3,4,4,3,3
8.086,3,3,4,4,3,3
8.088,3,3,4,4,3,3
8.09,3,3,4,4,3,3
8.092,3,3,4,4,3,3
8.094,3,3,4,4,3,3
8.096,3,3,4,4,3,3
8.098,3,3,4,4,3,3
8.1,3,3,4,4,3,3
8.102,3,3,4,4,3,3
8.104,3,3,4,4,3,3
8.106,3,3,4,4,3,3
8.108,3,3,4,4,3,3
8.11,3,3,4,4,3,3
8.112,3,3,4,4,3,3
8.114,3,3,4,4,3,3
8.116,3,3,4,4,3,3
8.118,3,3,4,4,3,3
8.12,3,3,4,4,3,3
8.122,3,3,4,4,3,3
8.124,3,3,4,4,3,3
8.126,3,3,4,4,3,3
8.128,3,3,4,4,3,3
8.13,3,3,4,4,3,3
8.132,3,3,4,4,3,3
8.134,3,3,4,4,3,3
8.136,3,3,4,4,3,3
8.138,3,3,4,4,3,3
8.14,3,3,4,4,3,3
8.142,3,3,4,4,3,3
8.144,3,3,4,4,3,3
8.146,3,3,4,4,3,3
8.148,3,3,4,4,3,3
8.15,3,3,4,4,3,3
8.152,3,3,4,4,3,3
8.154,3,3,4,4,3,3
8.156,3,3,4,4,3,3
8.158,3,3,4,4,3,3
8.16,3,3,4,4,3,3
8.162,3,3,4,4,3,3
8.164,3,3,4,4,3,3
8.166,3,3,4,4,3,3
8.168,3,3,4,4,3,3
8.17,3,3,4,4,3,3
8.172,3,3,4,4,3,3
8.174,3,3,4,4,3,3
8.176,3,3,4,4,3,3
8.178,3,3,4,4,3,3
8.18,3,3,4,4,3,3
8.182,3,3,4,4,3,3
8.184,3,3,4,4,3,3
8.186,3,3,4,4,3,3
8.188,3,3,4,4,3,3
8.19,3,3,4,4,3,3
8.192,3,3,4,4,3,3
8.194,3,3,4,4,3,3
8.196,3,3,4,4,3,3
8.198,3,3,4,4,3,3
8.2,3,3,4,4,3,3
8.202,3,3,4,4,3,3
8.204,3,3,4,4,3,3
8.206,3,3,4,4,3,3
8.208,3,3,4,4,3,3
8.21,3,3,4,4,3,3
8.212,3,3,4,4,3,3
8.214,3,3,4,4,3,3
8.216,3,3,4,4,3,3
8.218,3,3,4,4,3,3
8.22,3,3,4,4,3,3
8.222,3,3,4,4,3,3
8.224,3,3,4,4,3,3
8.226,3,3,4,4,3,3
8.228,3,3,4,4,3,3
8.23,3,3,4,4,3,3
8.232,3,3,4,4,3,3
8.234,3,3,4,4,3,3
8.236,3,3,4,4,3,3
8.238,3,3,4,4,3,3
8.24,3,3,4,4,3,3
8.242,3,3,4,4,3,3
8.244,3,3,4,4,3,3
8.246,3,3,4,4,3,3
8.248,3,3,4,4,3,3
8.25,3,3,4,4,3,3
8.252,3,3,4,4,3,3
8.254,3,3,4,4,3,3
8.256,3,3,4,4,3,3
8.258,3,3,4,4,3,3
8.26,3,3,4,4,3,3
8.262,3,3,4,4,3,3
8.264,3,3,4,4,3,3
8.266,3,3,4,4,3,3
8.268,3,3,4,4,3,3
8.27,3,3,4,4,3,3
8.272,3,3,4,4,3,3
8.274,3,3,4,4,3,3
8.276,3,3,4,4,3,3
8.278,3,3,4,4,3,3
8.28,3,3,4,4,3,3
8.282,3,3,4,4,3,3
8.284,3,3,4,4,3,3
8.286,3,3,4,4,3,3
8.288,3,3,4,4,3,3
8.29,3,3,4,4,3,3
8.292,3,3,4,4,3,3
8.294,3,3,4,4,3,3
8.296,3,3,4,4,3,3
8.298,3,3,4,4,3,3
8.3,3,3,4,4,3,3
8.302,3,3,4,4,3,3
8.304,3,3,4,4,3,3
8.306,3,3,4,4,3,3
8.308,3,3,4,4,3,3
8.31,3,3,4,4,3,3
8.312,3,3,4,4,3,3
8.314,3,3,4,4,3,3
8.316,3,3,4,4,3,3
8.318,3,3,4,4,3,3
8.32,3,3,4,4,3,3
8.322,3,3,4,4,3,3
8.324,3,3,4,4,3,3
8.326,3,3,4,4,3,3
8.328,3,3,4,4,3,3
8.33,3,3,4,4,3,3
8.332,3,3,4,4,3,3
8.334,3,3,4,4,3,3
8.336,3,3,4,4,3,3
8.338,3,3,4,4,3,3
8.34,3,3,4,4,3,3
8.342,3,3,4,4,3,3
8.344,3,3,4,4,3,3
8.346,3,3,4,4,3,3
8.348,3,3,4,4,3,3
8.35,3,3,4,4,3,3
8.352,3,3,4,4,3,3
8.354,3,3,4,4,3,3
8.356,3,3,4,4,3,3
8.358,3,3,4,4,3,3
8.36,3,3,4,4,3,3
8.362,3,3,4,4,3,3
8.364,3,3,4,4,3,3
8.366,3,3,4,4,3,3
8.368,3,3,4,4,3,3
8.37,3,3,4,4,3,3
8.372,3,3,4,4,3,3
8.374,3,3,4,4,3,3
8.376,3,3,4,4,3,3
8.378,3,3,4,4,3,3
8.38,3,3,4,4,3,3
8.382,3,3,4,4,3,3
8.384,3,3,4,4,3,3
8.386,3,3,4,4,3,3
8.388,3,3,4,4,3,3
8.39,3,3,4,4,3,3
8.392,3,3,4,4,3,3
8.394,3,3,4,4,3,3
8.396,3,3,4,4,3,3
8.398,3,3,4,4,3,3
8.4,3,3,4,4,3,3
8.402,3,3,4,4,3,3
8.404,3,3,4,4,3,3
8.406,3,3,4,4,3,3
8.408,3,3,4,4,3,3
8.41,3,3,4,4,3,3
8.412,3,3,4,4,3,3
8.414,3,3,4,4,3,3
8.416,3,3,4,4,3,3
8.418,3,3,4,4,3,3
8.42,3,3,4,4,3,3
8.422,3,3,4,4,3,3
8.424,3,3,4,4,3,3
8.426,3,3,4,4,3,3
8.428,3,3,4,4,3,3
8.43,3,3,4,4,3,3
8.432,3,3,4,4,3,3
8.434,3,3,4,4,3,3
8.436,3,3,4,4,3,3
8.438,3,3,4,4,3,3
8.44,3,3,4,4,3,3
8.442,3,3,4,4,3,3
8.444,3,3,4,4,3,3
8.446,3,3,4,4,3,3
8.448,3,3,4,4,3,3
8.45,3,3,4,4,3,3
8.452,3,3,4,4,3,3
8.454,3,3,4,4,3,3
8.456,3,3,4,4,3,3
8.458,3,3,4,4,3,3
8.46,3,3,4,4,3,3
8.462,3,3,4,4,3,3
8.464,3,3,4,4,3,3
8.466,3,3,4,4,3,3
8.468,3,3,4,4,3,3
8.47,3,3,4,4,3,3
8.472,3,3,4,4,3,3
8.474,3,3,4,4,3,3
8.476,3,3,4,4,3,3
8.478,3,3,4,4,3,3
8.48,3,3,4,4,3,3
8.482,3,3,4,4,3,3
8.484,3,3,4,4,3,3
8.486,3,3,4,4,3,3
8.488,3,3,4,4,3,3
8.49,3,3,4,4,3,3
8.492,3,3,4,4,3,3
8.494,3,3,4,4,3,3
8.496,3,3,4,4,3,3
8.498,3,3,4,4,3,3
8.5,3,3,4,4,3,3
8.502,3,3,4,4,3,3
8.504,3,3,4,4,3,3
8.506,3,3,4,4,3,3
8.508,3,3,4,4,3,3
8.51,3,3,4,4,3,3
8.512,3,3,4,4,3,3
8.514,3,3,4,4,3,3
8.516,3,3,4,4,3,3
8.518,3,3,4,4,3,3
8.52,3,3,4,4,3,3
8.522,3,3,4,4,3,3
8.524,3,3,4,4,3,3
8.526,3,3,4,4,3,3
8.528,3,3,4,4,3,3
8.53,3,3,4,4,3,3
8.532,3,3,4,4,3,3
8.534,3,3,4,4,3,3
8.536,3,3,4,4,3,3
8.538,3,3,4,4,3,3
8.54,3,3,4,4,3,3
8.542,3,3,4,4,3,3
8.544,3,3,4,4,3,3
8.546,3,3,4,4,3,3
8.548,3,3,4,4,3,3
8.55,3,3,4,4,3,3
8.552,3,3,4,4,3,3
8.554,3,3,4,4,3,3
8.556,3,3,4,4,3,3
8.558,3,3,4,4,3,3
8.56,3,3,4,4,3,3
8.562,3,3,4,4,3,3
8.564,3,3,4,4,3,3
8.566,3,3,4,4,3,3
8.568,3,3,4,4,3,3
8.57,3,3,4,4,3,3
8.572,3,3,4,4,3,3
8.574,3,3,4,4,3,3
8.576,3,3,4,4,3,3
8.578,3,3,4,4,3,3
8.58,3,3,4,4,3,3
8.582,3,3,4,4,3,3
8.584,3,3,4,4,3,3
8.586,3,3,4,4,3,3
8.588,3,3,4,4,3,3
8.59,3,3,4,4,3,3
8.592,3,3,4,4,3,3
8.594,3,3,4,4,3,3
8.596,3,3,4,4,3,3
8.598,3,3,4,4,3,3
8.6,3,3,4,4,3,3
8.602,3,3,4,4,3,3
8.604,3,3,4,4,3,3
8.606,3,3,4,4,3,3
8.608,3,3,4,4,3,3
8.61,3,3,4,4,3,3
8.612,3,3,4,4,3,3
8.614,3,3,4,4,3,3
8.616,3,3,4,4,3,3
8.618,3,3,4,4,3,3
8.62,3,3,4,4,3,3
8.622,3,3,4,4,3,3
8.624,3,3,4,4,3,3
8.626,3,3,4,4,3,3
8.628,3,3,4,4,3,3
8.63,3,3,4,4,3,3
8.632,3,3,4,4,3,3
8.634,3,3,4,4,3,3
8.636,3,3,4,4,3,3
8.638,3,3,4,4,3,3
8.64,3,3,4,4,3,3
8.642,3,3,4,4,3,3
8.644,3,3,4,4,3,3
8.646,3,3,4,4,3,3
8.648,3,3,4,4,3,3
8.65,3,3,4,4,3,3
8.652,3,3,4,4,3,3
