"time","medium1.T","medium1.p","medium2.T","medium2.p"
0.7836,302.634740242917,101564.558064122,301.22460766154,100981.735253463
0.7838,302.63540811467,101564.95737128,301.224918060691,100981.985694838
0.784,302.636075984079,101565.356678429,301.225228458741,100982.236136146
0.7842,302.636743851143,101565.755985568,301.22553885569,100982.486577389
0.7844,302.637411715864,101566.155292697,301.225849251537,100982.737018566
0.7846,302.638079578241,101566.554599817,301.226159646284,100982.987459677
0.7848,302.638747438273,101566.953906928,301.22647003993,100983.237900722
0.785,302.639415295962,101567.353214029,301.226780432475,100983.488341701
0.7852,302.640083151306,101567.75252112,301.227090823919,100983.738782615
0.7854,302.640751004306,101568.151828202,301.227401214261,100983.989223463
0.7856,302.641418854962,101568.551135275,301.227711603503,100984.239664245
0.7858,302.642086703274,101568.950442338,301.228021991644,100984.490104961
0.786,302.642754549242,101569.349749392,301.228332378684,100984.740545611
0.7862,302.643422392865,101569.749056436,301.228642764622,100984.990986196
0.7864,302.644090234145,101570.148363471,301.22895314946,100985.241426715
0.7866,302.64475807308,101570.547670496,301.229263533197,100985.491867168
0.7868,302.645425909672,101570.946977512,301.229573915832,100985.742307555
0.787,302.646093743919,101571.346284518,301.229884297367,100985.992747876
0.7872,302.646761575822,101571.745591515,301.230194677801,100986.243188132
0.7874,302.647429405381,101572.144898503,301.230505057133,100986.493628321
0.7876,302.648097232596,101572.544205481,301.230815435365,100986.744068445
0.7878,302.648765057466,101572.943512449,301.231125812496,100986.994508503
0.788,302.649432879993,101573.342819408,301.231436188525,100987.244948496
0.7882,302.650100700175,101573.742126358,301.231746563454,100987.495388422
0.7884,302.650768518014,101574.141433298,301.232056937281,100987.745828283
0.7886,302.651436333508,101574.540740229,301.232367310008,100987.996268078
0.7888,302.652104146658,101574.94004715,301.232677681633,100988.246707807
0.789,302.652771957464,101575.339354061,301.232988052158,100988.49714747
0.7892,302.653439765926,101575.738660964,301.233298421581,100988.747587067
0.7894,302.654107572044,101576.137967856,301.233608789904,100988.998026599
0.7896,302.654775375818,101576.53727474,301.233919157125,100989.248466065
0.7898,302.655443177247,101576.936581613,301.234229523245,100989.498905465
0.79,302.656110976333,101577.335888478,301.234539888265,100989.749344799
0.7902,302.656778773074,101577.735195333,301.234850252183,100989.999784067
0.7904,302.657446567471,101578.134502178,301.235160615,100990.25022327
0.7906,302.658114359524,101578.533809014,301.235470976717,100990.500662407
0.7908,302.658782149233,101578.93311584,301.235781337332,100990.751101478
0.791,302.659449936598,101579.332422658,301.236091696847,100991.001540483
0.7912,302.660117721619,101579.731729465,301.23640205526,100991.251979422
0.7914,302.660785504295,101580.131036263,301.236712412572,100991.502418296
0.7916,302.661453284628,101580.530343052,301.237022768783,100991.752857103
0.7918,302.662121062616,101580.929649831,301.237333123894,100992.003295845
0.792,302.66278883826,101581.328956601,301.237643477903,100992.253734521
0.7922,302.663456611561,101581.728263361,301.237953830811,100992.504173132
0.7924,302.664124382517,101582.127570111,301.238264182618,100992.754611676
0.7926,302.664792151129,101582.526876853,301.238574533324,100993.005050155
0.7928,302.665459917396,101582.926183585,301.23888488293,100993.255488568
0.793,302.66612768132,101583.325490307,301.239195231434,100993.505926915
0.7932,302.6667954429,101583.72479702,301.239505578837,100993.756365196
0.7934,302.667463202135,101584.124103723,301.239815925139,100994.006803411
0.7936,302.668130959026,101584.523410417,301.24012627034,100994.257241561
0.7938,302.668798713574,101584.922717101,301.24043661444,100994.507679645
0.794,302.669466465777,101585.322023776,301.240746957439,100994.758117663
0.7942,302.670134215636,101585.721330442,301.241057299337,100995.008555615
0.7944,302.670801963151,101586.120637098,301.241367640134,100995.258993501
0.7946,302.671469708321,101586.519943745,301.24167797983,100995.509431322
0.7948,302.672137451148,101586.919250382,301.241988318425,100995.759869077
0.795,302.67280519163,101587.318557009,301.242298655919,100996.010306766
0.7952,302.673472929769,101587.717863628,301.242608992312,100996.260744389
0.7954,302.674140665563,101588.117170236,301.242919327604,100996.511181946
0.7956,302.674808399013,101588.516476835,301.243229661795,100996.761619438
0.7958,302.675476130119,101588.915783425,301.243539994885,100997.012056863
0.796,302.676143858881,101589.315090006,301.243850326874,100997.262494223
0.7962,302.676811585299,101589.714396576,301.244160657762,100997.512931517
0.7964,302.677479309373,101590.113703138,301.244470987549,100997.763368745
0.7966,302.678147031102,101590.51300969,301.244781316235,100998.013805908
0.7968,302.678814750488,101590.912316232,301.24509164382,100998.264243005
0.797,302.679482467529,101591.311622765,301.245401970303,100998.514680035
0.7972,302.680150182226,101591.710929289,301.245712295686,100998.765117
0.7974,302.680817894579,101592.110235803,301.246022619968,100999.0155539
0.7976,302.681485604588,101592.509542307,301.246332943149,100999.265990733
0.7978,302.682153312253,101592.908848802,301.246643265229,100999.516427501
0.798,302.682821017574,101593.308155288,301.246953586207,100999.766864202
0.7982,302.683488720551,101593.707461764,301.247263906085,101000.017300838
0.7984,302.684156421183,101594.106768231,301.247574224862,101000.267737409
0.7986,302.684824119472,101594.506074688,301.247884542537,101000.518173913
0.7988,302.685491815416,101594.905381136,301.248194859112,101000.768610351
0.799,302.686159509016,101595.304687574,301.248505174586,101001.019046724
0.7992,302.686827200272,101595.703994003,301.248815488958,101001.269483031
0.7994,302.687494889184,101596.103300422,301.24912580223,101001.519919272
0.7996,302.688162575752,101596.502606832,301.249436114401,101001.770355447
0.7998,302.688830259975,101596.901913232,301.24974642547,101002.020791557
0.8,302.689497941855,101597.301219623,301.250056735439,101002.271227601
0.8002,302.690165621391,101597.700526005,301.250367044306,101002.521663579
0.8004,302.690833298582,101598.099832377,301.250677352073,101002.772099491
0.8006,302.691500973429,101598.499138739,301.250987658739,101003.022535337
0.8008,302.692168645932,101598.898445092,301.251297964303,101003.272971117
0.801,302.692836316091,101599.297751436,301.251608268767,101003.523406832
0.8012,302.693503983906,101599.69705777,301.251918572129,101003.773842481
0.8014,302.694171649377,101600.096364095,301.252228874391,101004.024278064
0.8016,302.694839312503,101600.49567041,301.252539175551,101004.274713581
0.8018,302.695506973286,101600.894976716,301.25284947561,101004.525149032
0.802,302.696174631724,101601.294283012,301.253159774569,101004.775584418
0.8022,302.696842287819,101601.693589299,301.253470072426,101005.026019738
0.8024,302.697509941569,101602.092895576,301.253780369183,101005.276454992
0.8026,302.698177592975,101602.492201844,301.254090664838,101005.52689018
0.8028,302.698845242037,101602.891508102,301.254400959392,101005.777325302
0.803,302.699512888755,101603.290814351,301.254711252846,101006.027760359
0.8032,302.700180533128,101603.690120591,301.255021545198,101006.278195349
0.8034,302.700848175158,101604.089426821,301.255331836449,101006.528630274
0.8036,302.701515814844,101604.488733041,301.2556421266,101006.779065133
0.8038,302.702183452185,101604.888039252,301.255952415649,101007.029499927
0.804,302.702851087182,101605.287345454,301.256262703597,101007.279934654
0.8042,302.703518719835,101605.686651646,301.256572990444,101007.530369316
0.8044,302.704186350144,101606.085957829,301.256883276191,101007.780803912
0.8046,302.704853978109,101606.485264002,301.257193560836,101008.031238442
0.8048,302.70552160373,101606.884570166,301.25750384438,101008.281672906
0.805,302.706189227007,101607.28387632,301.257814126823,101008.532107304
0.8052,302.706856847939,101607.683182465,301.258124408165,101008.782541637
0.8054,302.707524466528,101608.0824886,301.258434688406,101009.032975904
0.8056,302.708192082772,101608.481794726,301.258744967547,101009.283410105
0.8058,302.708859696672,101608.881100842,301.259055245586,101009.53384424
0.806,302.709527308228,101609.280406949,301.259365522524,101009.784278309
0.8062,302.71019491744,101609.679713046,301.259675798361,101010.034712313
0.8064,302.710862524308,101610.079019134,301.259986073097,101010.285146251
0.8066,302.711530128832,101610.478325213,301.260296346732,101010.535580123
0.8068,302.712197731011,101610.877631282,301.260606619266,101010.786013929
0.807,302.712865330847,101611.276937341,301.260916890699,101011.036447669
0.8072,302.713532928338,101611.676243392,301.261227161031,101011.286881344
0.8074,302.714200523485,101612.075549432,301.261537430262,101011.537314952
0.8076,302.714868116288,101612.474855463,301.261847698392,101011.787748495
0.8078,302.715535706747,101612.874161485,301.262157965421,101012.038181972
0.808,302.716203294862,101613.273467497,301.262468231349,101012.288615384
0.8082,302.716870880633,101613.6727735,301.262778496176,101012.539048729
0.8084,302.71753846406,101614.072079493,301.263088759902,101012.789482009
0.8086,302.718206045142,101614.471385477,301.263399022526,101013.039915223
0.8088,302.718873623881,101614.870691451,301.26370928405,101013.290348371
0.809,302.719541200275,101615.269997416,301.264019544473,101013.540781453
0.8092,302.720208774325,101615.669303372,301.264329803795,101013.791214469
0.8094,302.720876346031,101616.068609318,301.264640062016,101014.04164742
0.8096,302.721543915393,101616.467915254,301.264950319136,101014.292080305
0.8098,302.722211482411,101616.867221181,301.265260575154,101014.542513124
0.81,302.722879047085,101617.266527099,301.265570830072,101014.792945877
0.8102,302.723546609414,101617.665833007,301.265881083889,101015.043378564
0.8104,302.7242141694,101618.065138905,301.266191336605,101015.293811186
0.8106,302.724881727041,101618.464444795,301.266501588219,101015.544243741
0.8108,302.725549282339,101618.863750674,301.266811838733,101015.794676231
0.811,302.726216835292,101619.263056544,301.267122088146,101016.045108656
0.8112,302.726884385901,101619.662362405,301.267432336457,101016.295541014
0.8114,302.727551934166,101620.061668256,301.267742583668,101016.545973306
0.8116,302.728219480086,101620.460974098,301.268052829778,101016.796405533
0.8118,302.728887023663,101620.860279931,301.268363074786,101017.046837694
0.812,302.729554564896,101621.259585753,301.268673318694,101017.297269789
0.8122,302.730222103784,101621.658891567,301.2689835615,101017.547701818
0.8124,302.730889640328,101622.058197371,301.269293803206,101017.798133782
0.8126,302.731557174529,101622.457503165,301.269604043811,101018.048565679
0.8128,302.732224706385,101622.85680895,301.269914283314,101018.298997511
0.813,302.732892235897,101623.256114726,301.270224521717,101018.549429277
0.8132,302.733559763065,101623.655420492,301.270534759018,101018.799860977
0.8134,302.734227287888,101624.054726248,301.270844995219,101019.050292612
0.8136,302.734894810368,101624.454031995,301.271155230318,101019.30072418
0.8138,302.735562330503,101624.853337733,301.271465464317,101019.551155683
0.814,302.736229848295,101625.252643461,301.271775697214,101019.80158712
0.8142,302.736897363742,101625.65194918,301.27208592901,101020.052018491
0.8144,302.737564876845,101626.051254889,301.272396159706,101020.302449797
0.8146,302.738232387604,101626.450560589,301.2727063893,101020.552881036
0.8148,302.738899896019,101626.849866279,301.273016617794,101020.80331221
0.815,302.73956740209,101627.24917196,301.273326845186,101021.053743318
0.8152,302.740234905817,101627.648477631,301.273637071477,101021.30417436
0.8154,302.740902407199,101628.047783293,301.273947296668,101021.554605336
0.8156,302.741569906238,101628.447088946,301.274257520757,101021.805036247
0.8158,302.742237402932,101628.846394589,301.274567743745,101022.055467091
0.816,302.742904897282,101629.245700222,301.274877965633,101022.30589787
0.8162,302.743572389288,101629.645005846,301.275188186419,101022.556328583
0.8164,302.74423987895,101630.044311461,301.275498406104,101022.806759231
0.8166,302.744907366268,101630.443617066,301.275808624688,101023.057189812
0.8168,302.745574851242,101630.842922662,301.276118842171,101023.307620328
0.817,302.746242333872,101631.242228248,301.276429058554,101023.558050778
0.8172,302.746909814157,101631.641533824,301.276739273835,101023.808481162
0.8174,302.747577292098,101632.040839392,301.277049488015,101024.05891148
0.8176,302.748244767696,101632.440144949,301.277359701094,101024.309341732
0.8178,302.748912240949,101632.839450498,301.277669913072,101024.559771919
0.818,302.749579711858,101633.238756036,301.277980123949,101024.81020204
0.8182,302.750247180423,101633.638061566,301.278290333725,101025.060632094
0.8184,302.750914646644,101634.037367086,301.278600542401,101025.311062084
0.8186,302.75158211052,101634.436672596,301.278910749975,101025.561492007
0.8188,302.752249572053,101634.835978097,301.279220956448,101025.811921864
0.819,302.752917031241,101635.235283589,301.27953116182,101026.062351656
0.8192,302.753584488086,101635.634589071,301.279841366091,101026.312781382
0.8194,302.754251942586,101636.033894543,301.280151569261,101026.563211042
0.8196,302.754919394742,101636.433200006,301.28046177133,101026.813640636
0.8198,302.755586844554,101636.83250546,301.280771972298,101027.064070165
0.82,302.756254292022,101637.231810904,301.281082172165,101027.314499628
0.8202,302.756921737146,101637.631116339,301.28139237093,101027.564929024
0.8204,302.757589179925,101638.030421764,301.281702568595,101027.815358356
0.8206,302.758256620361,101638.429727179,301.282012765159,101028.065787621
0.8208,302.758924058452,101638.829032586,301.282322960622,101028.31621682
0.821,302.7595914942,101639.228337983,301.282633154984,101028.566645954
0.8212,302.760258927603,101639.62764337,301.282943348245,101028.817075022
0.8214,302.760926358662,101640.026948748,301.283253540405,101029.067504024
0.8216,302.761593787377,101640.426254116,301.283563731464,101029.31793296
0.8218,302.762261213748,101640.825559475,301.283873921421,101029.56836183
0.822,302.762928637774,101641.224864825,301.284184110278,101029.818790635
0.8222,302.763596059457,101641.624170164,301.284494298034,101030.069219374
0.8224,302.764263478795,101642.023475495,301.284804484689,101030.319648046
0.8226,302.76493089579,101642.422780816,301.285114670242,101030.570076654
0.8228,302.76559831044,101642.822086128,301.285424854695,101030.820505195
0.823,302.766265722746,101643.22139143,301.285735038047,101031.07093367
0.8232,302.766933132708,101643.620696722,301.286045220298,101031.32136208
0.8234,302.767600540326,101644.020002006,301.286355401447,101031.571790424
0.8236,302.7682679456,101644.419307279,301.286665581496,101031.822218702
0.8238,302.768935348529,101644.818612544,301.286975760443,101032.072646914
0.824,302.769602749115,101645.217917798,301.28728593829,101032.323075061
0.8242,302.770270147356,101645.617223044,301.287596115036,101032.573503141
0.8244,302.770937543254,101646.016528279,301.28790629068,101032.823931156
0.8246,302.771604936807,101646.415833506,301.288216465224,101033.074359105
0.8248,302.772272328016,101646.815138723,301.288526638666,101033.324786989
0.825,302.772939716881,101647.21444393,301.288836811008,101033.575214806
0.8252,302.773607103402,101647.613749128,301.289146982248,101033.825642558
0.8254,302.774274487578,101648.013054317,301.289457152388,101034.076070243
0.8256,302.774941869411,101648.412359496,301.289767321426,101034.326497863
0.8258,302.775609248899,101648.811664665,301.290077489364,101034.576925418
0.826,302.776276626044,101649.210969825,301.2903876562,101034.827352906
0.8262,302.776944000844,101649.610274976,301.290697821936,101035.077780329
0.8264,302.7776113733,101650.009580117,301.29100798657,101035.328207685
0.8266,302.778278743412,101650.408885249,301.291318150104,101035.578634976
0.8268,302.77894611118,101650.808190371,301.291628312536,101035.829062201
0.827,302.779613476604,101651.207495484,301.291938473867,101036.079489361
0.8272,302.780280839683,101651.606800587,301.292248634098,101036.329916454
0.8274,302.780948200419,101652.006105681,301.292558793227,101036.580343482
0.8276,302.781615558811,101652.405410765,301.292868951255,101036.830770444
0.8278,302.782282914858,101652.80471584,301.293179108183,101037.08119734
0.828,302.782950268561,101653.204020905,301.293489264009,101037.33162417
0.8282,302.78361761992,101653.603325961,301.293799418734,101037.582050934
0.8284,302.784284968935,101654.002631008,301.294109572359,101037.832477633
0.8286,302.784952315606,101654.401936045,301.294419724882,101038.082904266
0.8288,302.785619659933,101654.801241072,301.294729876304,101038.333330833
0.829,302.786287001915,101655.200546091,301.295040026625,101038.583757334
0.8292,302.786954341554,101655.599851099,301.295350175845,101038.83418377
0.8294,302.787621678848,101655.999156098,301.295660323965,101039.084610139
0.8296,302.788289013798,101656.398461088,301.295970470983,101039.335036443
0.8298,302.788956346404,101656.797766068,301.2962806169,101039.585462681
0.83,302.789623676666,101657.197071039,301.296590761716,101039.835888853
0.8302,302.790291004584,101657.596376,301.296900905431,101040.086314959
0.8304,302.790958330158,101657.995680952,301.297211048045,101040.336741
0.8306,302.791625653388,101658.394985894,301.297521189558,101040.587166975
0.8308,302.792292974273,101658.794290827,301.29783132997,101040.837592884
0.831,302.792960292815,101659.193595751,301.298141469282,101041.088018727
0.8312,302.793627609012,101659.592900664,301.298451607492,101041.338444504
0.8314,302.794294922865,101659.992205569,301.298761744601,101041.588870216
0.8316,302.794962234374,101660.391510464,301.299071880609,101041.839295861
0.8318,302.795629543539,101660.790815349,301.299382015516,101042.089721441
0.832,302.79629685036,101661.190120225,301.299692149321,101042.340146955
0.8322,302.796964154837,101661.589425092,301.300002282026,101042.590572403
0.8324,302.79763145697,101661.988729949,301.30031241363,101042.840997786
0.8326,302.798298756758,101662.388034797,301.300622544133,101043.091423102
0.8328,302.798966054202,101662.787339635,301.300932673535,101043.341848353
0.833,302.799633349303,101663.186644464,301.301242801836,101043.592273538
0.8332,302.800300642059,101663.585949283,301.301552929036,101043.842698657
0.8334,302.800967932471,101663.985254093,301.301863055135,101044.093123711
0.8336,302.801635220539,101664.384558893,301.302173180133,101044.343548698
0.8338,302.802302506263,101664.783863684,301.302483304029,101044.59397362
0.834,302.802969789642,101665.183168465,301.302793426825,101044.844398476
0.8342,302.803637070678,101665.582473237,301.30310354852,101045.094823266
0.8344,302.804304349369,101665.981778,301.303413669114,101045.345247991
0.8346,302.804971625717,101666.381082753,301.303723788607,101045.595672649
0.8348,302.80563889972,101666.780387496,301.304033906998,101045.846097242
0.835,302.806306171379,101667.17969223,301.304344024289,101046.096521769
0.8352,302.806973440694,101667.578996955,301.304654140479,101046.34694623
0.8354,302.807640707665,101667.97830167,301.304964255567,101046.597370625
0.8356,302.808307972292,101668.377606375,301.305274369555,101046.847794955
0.8358,302.808975234574,101668.776911071,301.305584482442,101047.098219218
0.836,302.809642494513,101669.176215758,301.305894594227,101047.348643416
0.8362,302.810309752107,101669.575520435,301.306204704912,101047.599067548
0.8364,302.810977007357,101669.974825103,301.306514814496,101047.849491614
0.8366,302.811644260264,101670.374129761,301.306824922978,101048.099915615
0.8368,302.812311510826,101670.77343441,301.30713503036,101048.350339549
0.837,302.812978759043,101671.17273905,301.30744513664,101048.600763418
0.8372,302.813646004917,101671.572043679,301.30775524182,101048.851187221
0.8374,302.814313248447,101671.9713483,301.308065345898,101049.101610958
0.8376,302.814980489633,101672.370652911,301.308375448876,101049.35203463
0.8378,302.815647728474,101672.769957512,301.308685550752,101049.602458235
0.838,302.816314964971,101673.169262104,301.308995651528,101049.852881775
0.8382,302.816982199125,101673.568566687,301.309305751202,101050.103305249
0.8384,302.817649430934,101673.96787126,301.309615849776,101050.353728657
0.8386,302.818316660399,101674.367175824,301.309925947248,101050.604152
0.8388,302.81898388752,101674.766480378,301.31023604362,101050.854575276
0.839,302.81965111619,101675.16578491,301.310546140811,101051.104998611
0.8392,302.820318344213,101675.565089428,301.31085623774,101051.355421933
0.8394,302.820985569898,101675.964393936,301.31116633357,101051.60584519
0.8396,302.821652793244,101676.363698435,301.311476428301,101051.856268382
0.8398,302.822320014251,101676.763002925,301.311786521935,101052.106691508
0.84,302.822987232919,101677.162307405,301.312096614469,101052.357114568
0.8402,302.823654449249,101677.561611875,301.312406705906,101052.607537562
0.8404,302.824321663239,101677.960916336,301.312716796244,101052.857960491
0.8406,302.824988874891,101678.360220787,301.313026885484,101053.108383354
0.8408,302.825656084204,101678.759525229,301.313336973625,101053.358806152
0.841,302.826323291178,101679.158829662,301.313647060668,101053.609228884
0.8412,302.826990495814,101679.558134085,301.313957146612,101053.85965155
0.8414,302.827657698111,101679.957438498,301.314267231458,101054.110074151
0.8416,302.828324898069,101680.356742902,301.314577315206,101054.360496686
0.8418,302.828992095688,101680.756047297,301.314887397855,101054.610919155
0.842,302.829659290968,101681.155351682,301.315197479406,101054.861341559
0.8422,302.83032648391,101681.554656058,301.315507559859,101055.111763897
0.8424,302.830993674512,101681.953960424,301.315817639213,101055.36218617
0.8426,302.831660862776,101682.35326478,301.316127717469,101055.612608376
0.8428,302.832328048701,101682.752569127,301.316437794626,101055.863030518
0.843,302.832995232288,101683.151873465,301.316747870685,101056.113452593
0.8432,302.833662413535,101683.551177793,301.317057945646,101056.363874603
0.8434,302.834329592444,101683.950482112,301.317368019508,101056.614296547
0.8436,302.834996769014,101684.349786421,301.317678092272,101056.864718426
0.8438,302.835663943245,101684.749090721,301.317988163937,101057.115140239
0.844,302.836331115138,101685.148395011,301.318298234504,101057.365561986
0.8442,302.836998284691,101685.547699292,301.318608303973,101057.615983668
0.8444,302.837665451906,101685.947003563,301.318918372343,101057.866405284
0.8446,302.838332616782,101686.346307825,301.319228439615,101058.116826834
0.8448,302.83899977932,101686.745612077,301.319538505788,101058.367248319
0.845,302.839666939518,101687.14491632,301.319848570864,101058.617669738
0.8452,302.840334097378,101687.544220553,301.32015863484,101058.868091092
0.8454,302.841001252899,101687.943524777,301.320468697719,101059.11851238
0.8456,302.841668406081,101688.342828991,301.320778759499,101059.368933602
0.8458,302.842335556924,101688.742133196,301.32108882018,101059.619354758
0.846,302.843002705428,101689.141437392,301.321398879763,101059.869775849
0.8462,302.843669851594,101689.540741577,301.321708938248,101060.120196875
0.8464,302.844336995421,101689.940045754,301.322018995634,101060.370617834
0.8466,302.845004136909,101690.339349921,301.322329051922,101060.621038728
0.8468,302.845671276059,101690.738654078,301.322639107112,101060.871459557
0.847,302.846338412869,101691.137958226,301.322949161203,101061.121880319
0.8472,302.847005547341,101691.537262365,301.323259214196,101061.372301017
0.8474,302.847672679474,101691.936566494,301.32356926609,101061.622721648
0.8476,302.848339809268,101692.335870613,301.323879316887,101061.873142214
0.8478,302.849006936723,101692.735174723,301.324189366584,101062.123562714
0.848,302.84967406184,101693.134478824,301.324499415184,101062.373983148
0.8482,302.850341184618,101693.533782915,301.324809462684,101062.624403517
0.8484,302.851008305057,101693.933086996,301.325119509087,101062.874823821
0.8486,302.851675423157,101694.332391068,301.325429554391,101063.125244058
0.8488,302.852342538918,101694.731695131,301.325739598597,101063.37566423
0.849,302.853009652341,101695.130999184,301.326049641704,101063.626084336
0.8492,302.853676763425,101695.530303228,301.326359683713,101063.876504377
0.8494,302.85434387217,101695.929607262,301.326669724624,101064.126924352
0.8496,302.855010978576,101696.328911286,301.326979764436,101064.377344262
0.8498,302.855678082644,101696.728215302,301.32728980315,101064.627764105
0.85,302.856345184372,101697.127519307,301.327599840765,101064.878183883
0.8502,302.857012283762,101697.526823303,301.327909877282,101065.128603596
0.8504,302.857679380813,101697.92612729,301.328219912701,101065.379023243
0.8506,302.858346475526,101698.325431267,301.328529947021,101065.629442824
0.8508,302.859013567899,101698.724735235,301.328839980243,101065.87986234
0.851,302.859680657934,101699.124039193,301.329150012366,101066.130281789
0.8512,302.86034774563,101699.523343142,301.329460043391,101066.380701174
0.8514,302.861014830987,101699.922647081,301.329770073318,101066.631120492
0.8516,302.861681914005,101700.321951011,301.330080102146,101066.881539745
0.8518,302.862348994685,101700.721254932,301.330390129876,101067.131958933
0.852,302.863016073026,101701.120558842,301.330700156508,101067.382378054
0.8522,302.863683149028,101701.519862744,301.331010182041,101067.63279711
0.8524,302.864350222691,101701.919166636,301.331320206476,101067.883216101
0.8526,302.865017294015,101702.318470518,301.331630229812,101068.133635026
0.8528,302.865684363001,101702.717774391,301.33194025205,101068.384053885
0.853,302.866351429648,101703.117078254,301.332250273189,101068.634472678
0.8532,302.867018493956,101703.516382108,301.332560293231,101068.884891406
0.8534,302.867685555925,101703.915685953,301.332870312173,101069.135310068
0.8536,302.868352615555,101704.314989788,301.333180330018,101069.385728665
0.8538,302.869019672847,101704.714293613,301.333490346764,101069.636147196
0.854,302.8696867278,101705.113597429,301.333800362411,101069.886565661
0.8542,302.870353780414,101705.512901236,301.334110376961,101070.136984061
0.8544,302.871020830689,101705.912205033,301.334420390412,101070.387402395
0.8546,302.871687878626,101706.31150882,301.334730402764,101070.637820663
0.8548,302.872354924223,101706.710812598,301.335040414018,101070.888238866
0.855,302.873021967482,101707.110116367,301.335350424174,101071.138657003
0.8552,302.873689008402,101707.509420126,301.335660433231,101071.389075075
0.8554,302.874356046984,101707.908723875,301.33597044119,101071.63949308
0.8556,302.875023083226,101708.308027615,301.336280448051,101071.889911021
0.8558,302.87569011713,101708.707331346,301.336590453813,101072.140328895
0.856,302.876357148695,101709.106635067,301.336900458477,101072.390746704
0.8562,302.877024177921,101709.505938779,301.337210462042,101072.641164447
0.8564,302.877691204808,101709.905242481,301.337520464509,101072.891582125
0.8566,302.878358229357,101710.304546174,301.337830465877,101073.141999737
0.8568,302.879025251567,101710.703849857,301.338140466148,101073.392417283
0.857,302.879692271438,101711.103153531,301.338450465319,101073.642834764
0.8572,302.88035928897,101711.502457195,301.338760463393,101073.893252179
0.8574,302.881026304163,101711.90176085,301.339070460368,101074.143669528
0.8576,302.881693317018,101712.301064495,301.339380456245,101074.394086812
0.8578,302.882360327534,101712.700368131,301.339690451023,101074.64450403
0.858,302.883027335711,101713.099671757,301.340000444703,101074.894921183
0.8582,302.883694341549,101713.498975374,301.340310437284,101075.145338269
0.8584,302.884361345048,101713.898278981,301.340620428767,101075.395755291
0.8586,302.885028346209,101714.297582579,301.340930419152,101075.646172246
0.8588,302.885695345031,101714.696886167,301.341240408438,101075.896589136
0.859,302.886362341514,101715.096189746,301.341550396626,101076.14700596
0.8592,302.887029335658,101715.495493316,301.341860383716,101076.397422719
0.8594,302.887696327464,101715.894796875,301.342170369707,101076.647839412
0.8596,302.88836331693,101716.294100426,301.3424803546,101076.898256039
0.8598,302.889030304058,101716.693403967,301.342790338394,101077.148672601
0.86,302.889697288847,101717.092707498,301.34310032109,101077.399089097
0.8602,302.890364271298,101717.49201102,301.343410302688,101077.649505528
0.8604,302.891031251409,101717.891314533,301.343720283187,101077.899921893
0.8606,302.891698229182,101718.290618036,301.344030262588,101078.150338192
0.8608,302.892365204616,101718.689921529,301.34434024089,101078.400754425
0.861,302.893032177711,101719.089225013,301.344650218094,101078.651170593
0.8612,302.893699148467,101719.488528488,301.3449601942,101078.901586695
0.8614,302.894366116885,101719.887831953,301.345270169207,101079.152002732
0.8616,302.895033082964,101720.287135408,301.345580143116,101079.402418703
0.8618,302.895700046704,101720.686438855,301.345890115927,101079.652834608
0.862,302.896367008105,101721.085742291,301.346200087639,101079.903250448
0.8622,302.897033967167,101721.485045718,301.346510058252,101080.153666222
0.8624,302.897700923891,101721.884349136,301.346820027768,101080.40408193
0.8626,302.898367878276,101722.283652544,301.347129996185,101080.654497573
0.8628,302.899034830322,101722.682955943,301.347439963503,101080.90491315
0.863,302.899701780029,101723.082259332,301.347749929723,101081.155328662
0.8632,302.900368727397,101723.481562712,301.348059894845,101081.405744107
0.8634,302.901035672427,101723.880866082,301.348369858869,101081.656159488
0.8636,302.901702615118,101724.280169442,301.348679821794,101081.906574802
0.8638,302.90236955547,101724.679472794,301.34898978362,101082.156990051
0.864,302.903036493483,101725.078776135,301.349299744348,101082.407405234
0.8642,302.903703429158,101725.478079468,301.349609703978,101082.657820352
0.8644,302.904370362494,101725.877382791,301.34991966251,101082.908235404
0.8646,302.90503729349,101726.276686104,301.350229619943,101083.15865039
0.8648,302.905704222149,101726.675989408,301.350539576277,101083.409065311
0.865,302.906371148468,101727.075292702,301.350849531514,101083.659480166
0.8652,302.907038072448,101727.474595987,301.351159485652,101083.909894955
0.8654,302.90770499409,101727.873899262,301.351469438691,101084.160309679
0.8656,302.908371913393,101728.273202528,301.351779390632,101084.410724337
0.8658,302.909038830357,101728.672505784,301.352089341475,101084.66113893
0.866,302.909705744983,101729.071809031,301.352399291219,101084.911553457
0.8662,302.910372657269,101729.471112269,301.352709239865,101085.161967918
0.8664,302.911039567217,101729.870415497,301.353019187413,101085.412382313
0.8666,302.911706474826,101730.269718715,301.353329133862,101085.662796643
0.8668,302.912373380096,101730.669021924,301.353639079213,101085.913210908
0.867,302.913040283028,101731.068325124,301.353949023465,101086.163625106
0.8672,302.91370718362,101731.467628314,301.354258966619,101086.414039239
0.8674,302.914374081874,101731.866931494,301.354568908675,101086.664453307
0.8676,302.915040977789,101732.266234665,301.354878849632,101086.914867308
0.8678,302.915707871365,101732.665537827,301.355188789491,101087.165281245
0.868,302.916374762603,101733.064840979,301.355498728252,101087.415695115
0.8682,302.917041651501,101733.464144121,301.355808665914,101087.66610892
0.8684,302.917708538061,101733.863447255,301.356118602477,101087.916522659
0.8686,302.918375422282,101734.262750378,301.356428537943,101088.166936332
