"time","bodyOfConstraint.body.w_a[1]","bodyOfConstraint.body.w_a[2]","bodyOfConstraint.body.w_a[3]","joint.phi_a","joint.phi_b","joint.w_a","joint.w_b"
5.346,-1.1537234897514,0.909197401864183,1.09944286097744,-1.04500170584402,0.690955444016704,1.42667896879449,-1.15373401590117
5.348,-1.15661949610162,0.907715143626681,1.10282865063959,-1.04214667561894,0.688645076384449,1.42834725491842,-1.15662993100134
5.35,-1.15949387788679,0.906200826547806,1.106200520718,-1.03928833215913,0.686328938420476,1.42999206263705,-1.15950421824407
5.352,-1.16234655547354,0.904654506218224,1.1095581992754,-1.03642672259505,0.684007073541086,1.43161330617075,-1.16235679758097
5.354,-1.16517744973271,0.903076244724396,1.11290141975816,-1.03356189413115,0.681679525233236,1.4332109007919,-1.16518758994278
5.356,-1.16798648190748,0.901466107180271,1.11622991552629,-1.0306938941404,0.679346337141175,1.43478476232452,-1.16799651676572
5.358,-1.17077357360031,0.899824161751603,1.1195434199195,-1.02782277016334,0.677007553065554,1.43633480715429,-1.17078350000066
5.36,-1.17353864675829,0.898150479680111,1.12284166632484,-1.02494856990708,0.67466321696254,1.43786095223855,-1.17354846212237
5.362,-1.17628162365712,0.896445135307502,1.12612438824591,-1.02207134124435,0.672313372942915,1.43936311511627,-1.1762913261387
5.364,-1.17900242688351,0.894708206099378,1.12939131937368,-1.01919113221252,0.669958065271194,1.44084121391808,-1.17901201559979
5.366,-1.18170097931595,0.892939772668979,1.13264219365895,-1.01630799101262,0.667597338364732,1.44229516737628,-1.18171045460728
5.368,-1.18437720410404,0.891139918800829,1.13587674538652,-1.01342196600838,0.665231236792836,1.4437248948348,-1.18438656782351
5.37,-1.18703102464609,0.889308731474225,1.13909470925113,-1.01053310572526,0.662859805275869,1.44513031625926,-1.18704028048072
5.372,-1.18966236456514,0.887446300886611,1.14229582043511,-1.00764145884944,0.660483088684364,1.4465113522469,-1.18967151839026
5.374,-1.19227114768336,0.8855527204768,1.14547981468785,-1.0047470742269,0.658101132038132,1.44786792403665,-1.19228020795182
5.376,-1.19485733487947,0.883628035546673,1.14864634447504,-1.00185000106343,0.655713980687366,1.44919994855015,-1.19486627168406
5.378,-1.19742083008359,0.881672375179147,1.15179519331346,-0.998950288408158,0.653321679845023,1.45050735114474,-1.19742963971914
5.38,-1.19996155965195,0.879685840279966,1.15492609458134,-0.99604798559011,0.650924274982054,1.45179005480825,-1.19997024006417
5.382,-1.20247945164908,0.877668532942442,1.1580387789024,-0.993143142102628,0.648521811722765,1.45304798300161,-1.20248800116339
5.384,-1.20497443462814,0.875620558153324,1.16113297694427,-0.990235807595833,0.646114335837979,1.45428105983126,-1.20498285205377
5.386,-1.20744643762304,0.87354202379567,1.16420841945185,-0.987326031875746,0.643701893244225,1.45548921005699,-1.2074547223723
5.388,-1.20989539013947,0.871433040651815,1.16726483728132,-0.984413864903395,0.641284530002922,1.45667235909987,-1.20990354236332
5.39,-1.21232122214467,0.869293722406379,1.170301961435,-0.981499356793925,0.63886229231957,1.4578304330501,-1.21232924288576
5.392,-1.21472386405614,0.867124185649365,1.17331952309691,-0.978582557815719,0.636435226542931,1.45896335867489,-1.21473175542046
5.394,-1.21710324672899,0.864924549879327,1.17631725366914,-0.975663518389509,0.634003379164228,1.46007106342638,-1.21711101207745
5.396,-1.21945930144215,0.862694937506626,1.17929488480901,-0.972742289087484,0.631566796816317,1.46115347544945,-1.2194669456033
5.398,-1.22179195988332,0.860435473856742,1.18225214846711,-0.969818920632411,0.629125526272884,1.46221052358967,-1.22179948938832
5.4,-1.22410118379693,0.858146295663437,1.18518879823823,-0.966893462815767,0.626679613451143,1.46324213994177,-1.22410858009531
5.402,-1.22638689201381,0.855827530298548,1.18810455743102,-0.963965967156159,0.624229105862479,1.46424825360734,-1.22639415121798
5.404,-1.22864901579714,0.853479311474861,1.19099915827499,-0.961036484879644,0.621774050750628,1.4652287954475,-1.22865613798384
5.406,-1.2308874907297,0.851101776983659,1.19387233635719,-0.958105067214168,0.619314495363113,1.46618369739669,-1.23089447664533
5.408,-1.23310225293448,0.848695067630072,1.19672382799548,-0.95517176552567,0.616850487076703,1.46711289214855,-1.23310910415491
5.41,-1.23529323906091,0.846259327241525,1.19955337029792,-0.95223663131686,0.614382073396303,1.4680163131646,-1.23529995817316
5.412,-1.23746038626968,0.843794702676389,1.20236070122386,-0.949299716226,0.61190930195383,1.4688938946829,-1.2374669770769
5.414,-1.2396036322162,0.841301343832838,1.20514555964669,-0.946361072025691,0.609432220507099,1.46974557172672,-1.23961009996724
5.416,-1.24172291503254,0.838779403657924,1.20790768541837,-0.943420750621651,0.606950876938702,1.47057128011319,-1.24172926667772
5.418,-1.24381817330792,0.836229038156854,1.21064681943569,-0.940478804051502,0.604465319254896,1.47137095646192,-1.24382441778239
5.42,-1.24588934606778,0.833650406402474,1.21336270370843,-0.937535284483547,0.601975595584479,1.47214453820372,-1.24589549460389
5.422,-1.24793641560355,0.831043649563649,1.21605505393456,-0.934590243350435,0.599481753368564,1.47289196255446,-1.24794243856096
5.424,-1.24995929594603,0.828408945797154,1.21872363116579,-0.931643733605661,0.596983841471008,1.47361316922417,-1.24996519290053
5.426,-1.25195792981234,0.825746462359086,1.22136817959083,-0.928695807754866,0.594481908337194,1.47430809807242,-1.25196370120346
5.428,-1.25393226112063,0.823056369225514,1.22398844425781,-0.925746518412821,0.591976002514972,1.47497668978462,-1.25393790781884
5.43,-1.25588223442684,0.820338839370779,1.22658417149717,-0.922795918313125,0.589466172663757,1.47561888589375,-1.25588775788044
5.432,-1.2578077949102,0.817594048775301,1.22915510899364,-0.919844060306767,0.586952467553195,1.47623462878876,-1.25781319731468
5.434,-1.25970888835717,0.814822176433771,1.23170100586046,-0.91689099736068,0.584434936061842,1.47682386172292,-1.25971417284846
5.436,-1.26158546114407,0.812023404363701,1.23422161271594,-0.913936782556299,0.581913627175827,1.47738652882227,-1.26159063201717
5.438,-1.26343746021814,0.809197917614372,1.23671668176255,-0.91098146908812,0.579388589987533,1.47792257509393,-1.26344252317259
5.44,-1.26526483307717,0.806345904276147,1.23918596686842,-0.908025110262255,0.576859873694262,1.47843194643458,-1.26526979549079
5.442,-1.26706753072597,0.803467552179629,1.24162921856321,-0.905067759467238,0.574327527569585,1.47891458932824,-1.26707239870654
5.444,-1.26884551244687,0.800563057371763,1.24404618197189,-0.902109472049914,0.571791602691997,1.47937044904226,-1.26885028148554
5.446,-1.27059870456884,0.797632659151587,1.24643659880557,-0.899150312306996,0.569252158411811,1.47979946386503,-1.27060338577448
5.448,-1.27232702455934,0.794676645795862,1.24880020794301,-0.89619035451079,0.566709263285489,1.48020156456773,-1.27233164649371
5.45,-1.27403048599946,0.791695070102599,1.25113680233465,-0.893229618467649,0.564162935596447,1.48057673330354,-1.27403504685969
5.452,-1.27570901048809,0.788688221137835,1.25344612642391,-0.890268177418091,0.561613242953306,1.48092490386935,-1.27571352461591
5.454,-1.27736260799204,0.785656163574299,1.25572796907622,-0.88730605353335,0.559060205824264,1.48124605733392,-1.27736706194903
5.45495115043989,-1.27814029035142,0.784205317182754,1.25680345595987,-0.885897097266523,0.55784486748094,1.4813893135783,-1.27814469540903
5.45495115043989,-1.27814029035142,0.784205317182756,1.25680345595987,-0.885897097266523,0.55784486748094,1.4813893135783,-1.27814469540903
5.456,-1.27899129346113,0.782598930659848,1.25798210811799,-0.884343263337982,0.556503839456883,1.48154017831099,-1.27899564439367
5.458,-1.28059493346515,0.779516976762983,1.26020824648335,-0.881379918006066,0.553944246492307,1.4818071702318,-1.28059918109748
5.46,-1.28217346997973,0.776410561560634,1.26240606314984,-0.878416092307643,0.551381495956966,1.48204697146816,-1.28217761405238
5.462,-1.28372687901605,0.773279851640901,1.26457542264822,-0.875451818039512,0.548815617207719,1.48225955648754,-1.28373091921904
5.464,-1.28525511634406,0.770125076666647,1.26671607348386,-0.872487154526254,0.546246665018095,1.48244487827183,-1.28525905232288
5.466,-1.28675811017088,0.766946566426043,1.26882759118565,-0.869522203963421,0.543674733751023,1.48260286007855,-1.28676194106174
5.468,-1.28823581836428,0.763744558783723,1.27090972823826,-0.866557025747519,0.541099878249982,1.4827334569111,-1.28823954304621
5.47,-1.28968826208058,0.760519087269442,1.27296260892926,-0.863591590053134,0.538522070975818,1.48283669136412,-1.28969187956174
5.472,-1.29111538072661,0.757270463554496,1.27498586356292,-0.860625988012578,0.535941396081657,1.48291249915819,-1.29111889000777
5.474,-1.29251711823483,0.75399898873718,1.27697915005546,-0.857660303951639,0.533357931435367,1.48296082081484,-1.29252051830988
5.476,-1.29389352277022,0.750704596672501,1.27894276227484,-0.854694465430029,0.530771610144353,1.48298170742921,-1.29389681263895
5.478,-1.29524448431516,0.747387799811739,1.28087600972429,-0.851728645504797,0.528182592020136,1.48297504226673,-1.29524766289368
5.48,-1.29656996017395,0.744048867771706,1.28277862443535,-0.848762911336047,0.525590939082486,1.48294078002495,-1.29657302634589
5.482,-1.29786999985543,0.7406877218234,1.28465091713731,-0.845797185046664,0.522996579414886,1.48287897323541,-1.29787295254208
5.484,-1.29914447818898,0.737304983556865,1.28649206206344,-0.842831679668363,0.520399709759225,1.48278948924959,-1.299147316271
5.486,-1.30039339700025,0.733900759718933,1.28830207125787,-0.839866392093993,0.517800327245942,1.48267233000223,-1.30039611935889
5.488,-1.30161678690735,0.730475033979588,1.2900811467122,-0.836901270213661,0.515198383749819,1.4825275279406,-1.30161939243381
5.49,-1.30281450679663,0.727028561543083,1.29182830400725,-0.833936575924314,0.512594121159545,1.48235493369914,-1.30281699437889
5.492,-1.3039865984585,0.723561269922757,1.29354383467601,-0.830972231665901,0.509987467840459,1.48215459151205,-1.3039889669855
5.494,-1.30513307474677,0.720073214554652,1.29522782764867,-0.82800821389148,0.507378402044766,1.48192651499136,-1.3051353231123
5.496,-1.30625383412567,0.716565053842375,1.29687950242918,-0.825044741209271,0.504767125700944,1.48167059730615,-1.30625596166748
5.498,-1.30734888756847,0.713036850156259,1.29849894336797,-0.822081789993659,0.502153616986007,1.48138685000194,-1.30735089357633
5.5,-1.30841821147619,0.709488851398974,1.30008596906188,-0.819119411053637,0.499537922832237,1.48107524824905,-1.30842009534305
5.502,-1.30946178224987,0.705921307562634,1.30164039810778,-0.816157655198199,0.496920090171919,1.4807357672178,-1.30946354347187
5.504,-1.31047957629052,0.702334470752499,1.3031620491025,-0.813196573236338,0.494300165937334,1.48036838207853,-1.31048121446697
5.506,-1.31147156899557,0.698728635548326,1.30465069814373,-0.810236232726075,0.491678212539697,1.47997306701765,-1.31147308383686
5.508,-1.31243773390006,0.695104174955362,1.30610604246148,-0.807276732307368,0.489054321115181,1.47954979439576,-1.31243912524223
5.51,-1.31337804887512,0.691461290553992,1.30752796290835,-0.804318098254071,0.486428515921453,1.47909854082444,-1.31337931664588
5.512,-1.31429248992589,0.68780026107352,1.30891626131586,-0.801360387982426,0.483800849997015,1.4786192810859,-1.31429363415923
5.514,-1.31518103305749,0.684121367861844,1.31027073951554,-0.798403658908686,0.48117137638037,1.47811198996231,-1.31518205389369
5.516,-1.31604365427504,0.680424894910542,1.31159119933893,-0.795447968449094,0.478540148110018,1.47757664223588,-1.31604455196067
5.518,-1.31688036608967,0.676711107457649,1.31287753856965,-0.792493373102363,0.475907217417026,1.47701325117649,-1.31688114055495
5.52,-1.3176911636577,0.672980282313124,1.3141296093761,-0.789539929803399,0.473272636916313,1.47642181175712,-1.31769181471741
5.522,-1.31847600551076,0.669232720473062,1.3153471676626,-0.786587696407625,0.470636460032857,1.47580228033794,-1.31847653328828
5.524,-1.31923487289563,0.665468712374899,1.31653002903782,-0.783636730199543,0.467998739689224,1.47515463722734,-1.31923527755993
5.526,-1.31996774705909,0.66168855102233,1.31767800911042,-0.780687088463659,0.465359528807982,1.47447886273371,-1.31996802882476
5.528,-1.32067460924792,0.657892532011914,1.31879092348908,-0.777738828484474,0.462718880311696,1.47377493716544,-1.32067476837515
5.53,-1.32135551011975,0.654080894980779,1.31986878687051,-0.7747920013212,0.460076841436105,1.47304291446167,-1.32135554664581
5.532,-1.3220104144454,0.650253952546903,1.32091136760611,-0.77184666573603,0.45743346645365,1.47228275745315,-1.3220103285169
5.534,-1.32263929806905,0.646412011158406,1.32191846580852,-0.768902879498014,0.454788808729533,1.47149444071721,-1.32263908989912
5.536,-1.32324214853036,0.642555369951553,1.32288991513597,-0.765960699327263,0.452142920670746,1.47067795123771,-1.32324181835338
5.538,-1.32381895336898,0.638684330517917,1.32382554924667,-0.763020181943891,0.449495854684282,1.46983327599846,-1.32381850144059
5.54,-1.32436970629382,0.634799191648442,1.32472521957432,-0.760081383731892,0.446847662871153,1.46896040853151,-1.32436913287922
5.542,-1.32489447073437,0.630900193893964,1.32558897843827,-0.757144357276727,0.444198393874382,1.46805941637176,-1.32489377597621
5.544,-1.32539319353527,0.626987679439067,1.32641654224232,-0.754209161515663,0.441548102119344,1.46713024330851,-1.32539237767457
5.546,-1.32586586829944,0.623061953244344,1.32720776211482,-0.751275852838472,0.438896839712308,1.46617288276129,-1.32586493158701
5.548,-1.32631248862983,0.619123322611451,1.32796248918412,-0.748344487634924,0.436244658759539,1.46518732814963,-1.32631143132623
5.55,-1.32673304812938,0.615172097212811,1.32868057457856,-0.745415122294788,0.433591611367305,1.46417357289308,-1.32673187050494
5.552,-1.32712755847786,0.611208573238239,1.32936192184751,-0.742487813224122,0.430937749663623,1.46313162957626,-1.32712626080071
5.554,-1.32749605028803,0.607233031699855,1.33000648944403,-0.739562616846052,0.428283125799301,1.46206153085656,-1.32749463281154
5.556,-1.32783850295083,0.603245800595865,1.3306140872831,-0.736639589537538,0.425627791863502,1.46096325508593,-1.32783696594755
5.558,-1.32815492005403,0.599247188995894,1.3311845954481,-0.733718787697347,0.422971799974507,1.45983680626985,-1.32815326379968
5.56,-1.32844530614032,0.595237507195497,1.33171789679153,-0.730800267725108,0.420315202251747,1.45868218942619,-1.32844353091312
5.562,-1.32870966670729,0.591217066698566,1.33221387693503,-0.727884086021311,0.417658050815806,1.4574994105852,-1.32870777278735
5.564,-1.32894800820742,0.58718618020007,1.33267242426933,-0.724970298987304,0.41500039778841,1.45628847678954,-1.32894599587613
5.566,-1.32916033804811,0.583145161569157,1.3330934299543,-0.722058963025298,0.41234229529244,1.45504939609423,-1.32915820758744
5.568,-1.32934666459165,0.579094325832596,1.33347678791891,-0.719150134538361,0.409683795451922,1.45378217756669,-1.32934441628359
5.57,-1.32950699715524,0.575033989158547,1.33382239486127,-0.716243869930426,0.407024950392035,1.45248683128673,-1.32950463128112
5.572,-1.32964134601097,0.57096446884065,1.3341301502486,-0.713340225606283,0.404365812239104,1.45116336834655,-1.32963886285085
5.574,-1.32974972238584,0.566886083282443,1.33439995631724,-0.710439257971585,0.401706433120604,1.44981180085074,-1.32974712221787
5.576,-1.32983215654349,0.562799107755995,1.33463178917795,-0.707541017293966,0.399046859473996,1.44843216098541,-1.32982943967701
5.576,-1.32983215654349,0.562799107755995,1.33463178917795,-0.707541017293966,0.399046859473996,1.44843216098541,-1.32982943967701
5.578,-1.329888662232,0.558703898895483,1.33482551737733,-0.704645558215753,0.396387141932989,1.44702446393721,-1.32988582850226
5.58,-1.32991924895221,0.554600793994494,1.33498103584727,-0.701752955852083,0.393727349803967,1.44558871953368,-1.32991629847612
5.582,-1.32992393927708,0.550490155516871,1.33509823478185,-0.698863286570891,0.391067553654037,1.44412495186253,-1.32992087208457
5.584,-1.32990274045992,0.546372233236516,1.33517708424457,-0.695976572681661,0.388407774099237,1.44263316867435,-1.32989955657296
5.586,-1.3298556759618,0.542247383666845,1.33521748597885,-0.693092886933987,0.385748078366929,1.44111339503481,-1.32985237537019
5.588,-1.32978277332019,0.538115971279265,1.33521935297852,-0.690212302137294,0.383088533737626,1.43956566010406,-1.32977935576906
5.59,-1.32968408160548,0.53397849334788,1.33518251792662,-0.687334953487292,0.380429265141801,1.43799001595699,-1.32968054649362
5.592,-1.3295595792101,0.529835009618694,1.33510705449916,-0.684460781452178,0.377770217567825,1.43638643966304,-1.32955592608883
5.594,-1.32940926613407,0.525685713796247,1.33499296269613,-0.681589786031956,0.375111391015701,1.43475493122223,-1.32940549455468
5.596,-1.32923323516472,0.521531325555134,1.3348400098686,-0.678722188965043,0.372452990380392,1.43309558952741,-1.32922934460967
5.598,-1.32903146040388,0.517371884931454,1.33464826095199,-0.675857928361295,0.369794958472986,1.43140838697627,-1.32902745037485
5.6,-1.32880392560497,0.513207489192659,1.3344177566819,-0.672996965395479,0.36713725941745,1.42969330625319,-1.32879979561568
5.602,-1.32855071364089,0.509038774090875,1.33414832433772,-0.670139483214942,0.364480062444069,1.42795043556833,-1.32854646310183
5.604,-1.32827188563944,0.504866250315864,1.33383983651928,-0.667285616910729,0.361823492378541,1.42617983998625,-1.32826751388489
5.606,-1.32796738279547,0.500689783615479,1.333492415786,-0.664435236524775,0.359167429138102,1.42438145691462,-1.32796288923301
5.608,-1.32763723832503,0.496509724909093,1.33310601234205,-0.661588407311449,0.356511933015286,1.42255532167591,-1.32763262233021
5.61,-1.3272816050375,0.492327020141908,1.33268039710322,-0.658745429471474,0.353857281384067,1.42070159677005,-1.32727686583856
5.612,-1.32690038993935,0.488141377026408,1.33221570948076,-0.655906120315005,0.351203305446026,1.41882018330624,-1.32689552685419
5.614,-1.32649359303059,0.48395297356254,1.33171194947467,-0.653070479842043,0.34855000520116,1.41691108128449,-1.32648860537709
5.616,-1.32606140911078,0.479762905470032,1.33116891740661,-0.650238852126785,0.345897698540235,1.41497449769899,-1.32605629607005
5.618,-1.32560376372416,0.475570988570938,1.33058668959709,-0.64741110565812,0.343246263959901,1.41301035343296,-1.32559852452957
5.62,-1.32512063984318,0.471377314197767,1.32996528350013,-0.644587210360312,0.340595673673129,1.41101863039293,-1.32511527374007
5.622,-1.32461212811593,0.46718245280891,1.32930465880426,-0.641767304845577,0.337946055728435,1.40899942493938,-1.32460663445492
5.624,-1.32407830590491,0.462986908874236,1.32860478110614,-0.638951507410784,0.335297519407222,1.40695281930996,-1.32407268412646
5.626,-1.32351916580406,0.458790812122784,1.32786565369929,-0.636139806731153,0.332650054247778,1.4048788056319,-1.32351341534004
5.628,-1.32293474060919,0.454594467384903,1.32708726199931,-0.633332252955559,0.330003706577108,1.40277741876773,-1.32292886092955
5.63,-1.32232506311612,0.45039817720134,1.32626959142181,-0.630528896232879,0.327358522722218,1.40064869357994,-1.32231905372889
5.632,-1.32169016612066,0.446202241877335,1.32541262738239,-0.62772978671199,0.324714549010115,1.39849266493105,-1.32168402657198
5.634,-1.32103008241862,0.442006959535686,1.32451635529667,-0.624934974541767,0.322071831767803,1.39630936768357,-1.3210238122927
5.636,-1.32034493941282,0.437812960083295,1.32358086782022,-0.62214459228757,0.319430493389498,1.39409893663092,-1.32033853822707
5.638,-1.31963472249227,0.433620365047665,1.32260609663156,-0.619358648800029,0.316790542085531,1.39186135656102,-1.31962818985473
5.64,-1.31889946979564,0.42942948196386,1.3215920332026,-0.616577198882449,0.314152028478764,1.38959666797992,-1.31889280534655
5.642,-1.31813922113513,0.425240621769707,1.32053867090225,-0.613800298795986,0.311515004537598,1.38730491316135,-1.31813242454501
5.644,-1.31735401632292,0.421054092919582,1.31944600309936,-0.611028004801798,0.308879522230439,1.38498613437903,-1.31734708729261
5.646,-1.31654389517119,0.416870201439657,1.31831402316283,-0.60826037316104,0.306245633525687,1.38264037390667,-1.31653683343183
5.648,-1.31570892713553,0.412689319495284,1.31714283189962,-0.60549745521505,0.303613385788386,1.38026770516962,-1.31570173244915
5.65,-1.31484919906902,0.408511854542306,1.31593259317127,-0.602739299417766,0.300982823681901,1.37786821987585,-1.31484187122884
5.652,-1.31396471505118,0.404338020052351,1.314683170839,-0.599985967960775,0.298354004723604,1.37544192274841,-1.31395725388006
5.654,-1.31305552002723,0.400168122146184,1.31339457687558,-0.597237516253319,0.295726980084782,1.3729888614552,-1.31304792537843
5.656,-1.31212165894238,0.396002464412583,1.3120668232538,-0.594493999704643,0.293101800936722,1.37050908366414,-1.31211393069956
5.658,-1.31116317674185,0.391841347961656,1.31069992194644,-0.59175547372399,0.290478518450711,1.36800263704312,-1.31115531481908
5.66,-1.31018011837085,0.387685071477038,1.3092938849263,-0.589021993720605,0.287857183798039,1.36546956926008,-1.31017212271261
5.662,-1.30917260041591,0.383534081590865,1.30784900265141,-0.586293596245449,0.285237830549386,1.36291000297277,-1.30916447085641
5.664,-1.30814065592757,0.3793886435862,1.30636524085737,-0.583570339838825,0.282620512798287,1.36032397339848,-1.30813239235478
5.666,-1.30708431650828,0.375249018395299,1.30484255965082,-0.580852283422214,0.280005284994031,1.35771151423871,-1.30707591886679
5.668,-1.30600363265043,0.371115504324621,1.30328099256749,-0.578139480944677,0.277392196945104,1.35507267896779,-1.30599510090432
5.67,-1.30489865484635,0.366988397120154,1.30168057314311,-0.575431986355271,0.274781298459989,1.35240752106007,-1.30488998897923
5.672,-1.3037694335884,0.362867990017811,1.3000413349134,-0.572729853603055,0.272172639347169,1.34971609398986,-1.3037606336034
5.674,-1.30261603060247,0.358754596606651,1.29836335435944,-0.570033134076018,0.269566267015338,1.34699846298472,-1.30260709650489
5.676,-1.30143857557586,0.3546486640584,1.29664696777661,-0.567341863667985,0.266962214354743,1.34425476437776,-1.30142950726841
5.678,-1.30023706993589,0.350550375639426,1.29489202112663,-0.564656107514092,0.26436054165552,1.34148500030836,-1.30022786741645
5.68,-1.29901156951029,0.346460023397532,1.29309856834221,-0.561975918347012,0.261761297586368,1.33868922983306,-1.29900223278803
5.682,-1.29776213012681,0.342377896749661,1.29126666335605,-0.559301348899418,0.259164530815984,1.3358675120084,-1.29775265922217
5.684,-1.29648880761318,0.338304282530256,1.28939636010085,-0.556632451903987,0.25657029001307,1.33301990589093,-1.29647920255791
5.686,-1.29519165779714,0.334239465038533,1.28748771250932,-0.55396928009339,0.253978623846321,1.33014647053718,-1.29518191863426
5.688,-1.29387076795863,0.330183787069168,1.28554089092006,-0.551311880777597,0.251389575851241,1.3272472980603,-1.29386089486437
5.69,-1.29252621645357,0.326137569657311,1.28355603264345,-0.548660302805176,0.248803191019787,1.32432247119416,-1.29251620970275
5.692,-1.2911580455647,0.322101061204472,1.28153314148158,-0.546014601244109,0.246219520231289,1.32137203475938,-1.29114790539094
5.694,-1.28976631967201,0.318074550415259,1.27947230301948,-0.543374827352566,0.243638610758661,1.31839605680102,-1.28975604635336
5.696,-1.28835110387143,0.314058324457423,1.2773736054917,-0.540741032265285,0.241060509757977,1.31539460611657,-1.28834069773314
5.698,-1.28691246397474,0.310052668949031,1.27523713978236,-0.538113266993578,0.238485264268476,1.31236775225591,-1.28690192539206
5.7,-1.28545046650963,0.30605786794545,1.27306299942511,-0.535491582425333,0.235912921212558,1.30931556552136,-1.28543979591057
5.702,-1.28396517871968,0.302074203926071,1.27085128060314,-0.532876029325006,0.233343527395784,1.3062381169676,-1.28395437658778
5.704,-1.28245666856437,0.298101957780807,1.26860208214919,-0.530266658333627,0.230777129506879,1.30313547840177,-1.28244573544147
5.706,-1.28092500471906,0.294141408796374,1.26631550554555,-0.527663519968798,0.228213774117725,1.3000077223834,-1.28091394120809
5.708,-1.279370256575,0.290192834642302,1.26399165492405,-0.525066664624695,0.225653507683374,1.29685492222441,-1.27935906334276
5.71,-1.27779249423934,0.286256511356741,1.26163063706607,-0.522476142572064,0.223096376542033,1.29367715198917,-1.27778117201925
5.712,-1.27619178853513,0.282332713332015,1.25923256140252,-0.519892003958225,0.220542426915074,1.29047448649443,-1.27618033813002
5.714,-1.2745682138279,0.278421712688922,1.25679755541567,-0.517314295437662,0.217991701762352,1.28724700394853,-1.27455663581361
5.716,-1.27292184814719,0.274523779117117,1.25432576530115,-0.514743060027202,0.215444240647043,1.28399478606481,-1.27291014256331
5.718,-1.27125275940942,0.270639182945092,1.25181728089832,-0.512178353528766,0.212900095063048,1.28071790519814,-1.27124092690823
5.72,-1.26956102181549,0.266768191621272,1.24927222503857,-0.509620224982916,0.210359310192226,1.27741643965509,-1.26954906307534
5.722,-1.26784671031301,0.262911070848172,1.24669072337081,-0.507068723270033,0.207821931065298,1.27409046852343,-1.26783462603783
5.724,-1.26610990059632,0.259068084565353,1.24407290436152,-0.504523897110321,0.205288002561849,1.27074007167215,-1.26609769151515
5.726,-1.26435066910649,0.255239494932125,1.24141889929471,-0.501985795063801,0.202757569410321,1.26736532975142,-1.26433833597298
5.728,-1.26256909303131,0.251425562310038,1.23872884227192,-0.499454465530315,0.200230676188017,1.26396632419259,-1.26255663662322
5.73,-1.2607652503053,0.247626545245121,1.23600287021225,-0.496929956749524,0.197707367321102,1.26054313720825,-1.26075267142402
5.732,-1.25893921960969,0.243842700449915,1.23324112285234,-0.494412316800912,0.195187687084603,1.25709585179214,-1.25892651907976
5.734,-1.25709108037244,0.240074282785238,1.23044374274638,-0.49190159360378,0.192671679602406,1.25362455171924,-1.25707825904105
5.736,-1.25522091276825,0.236321545241732,1.22761087526607,-0.489397834917249,0.190159388847257,1.25012932154568,-1.25520797150475
5.738,-1.25332877894639,0.232584698645468,1.22474259637856,-0.486901090449535,0.187650860502927,1.24661022682463,-1.25331571858201
5.74,-1.25141474063628,0.22886395090724,1.22183898038024,-0.484411409879757,0.185146140217771,1.24306733266093,-1.25140156195991
5.742,-1.24947890240867,0.225159598223674,1.21890026633599,-0.481928837997015,0.182645269313292,1.23950074930474,-1.24946560630048
5.744,-1.2475213452894,0.221471882406166,1.2159266026709,-0.479453422159685,0.180148291369543,1.23591056218611,-1.24750793264297
5.746,-1.24554215093917,0.217801043224631,1.21291814019722,-0.476985209578533,0.177655249826531,1.23229685739842,-1.24552862266065
5.748,-1.24354140165357,0.214147318396504,1.20987503211434,-0.474524247316716,0.175166187984224,1.22865972169833,-1.24352775866082
5.75,-1.24151918036302,0.210510943575364,1.20679743400885,-0.472070582289777,0.172681149002546,1.22499924250582,-1.24150542358477
5.752,-1.23947557063279,0.20689215233921,1.20368550385448,-0.469624261265652,0.170200175901378,1.22131550790416,-1.2394617010078
5.754,-1.23741065666304,0.203291176178381,1.20053940201213,-0.467185330864662,0.167723311560559,1.21760860663991,-1.23739667513925
5.756,-1.23532452328876,0.199708244483104,1.19735929122986,-0.464753837559522,0.165250598719887,1.21387862812294,-1.23531043082245
5.758,-1.23321725597982,0.196143584530714,1.1941453366429,-0.462329827675334,0.162782079979116,1.21012566242644,-1.23320305353476
5.76,-1.23108894084094,0.192597421472498,1.19089770577365,-0.459913347389589,0.160317797797958,1.20634980028687,-1.23107462938755
5.762,-1.22893964164963,0.189069922176486,1.1876164871907,-0.457504439631581,0.157857791528225,1.20255110910379,-1.22892522210778
5.764,-1.22676943468771,0.185561282038914,1.18430181389615,-0.455103148785735,0.155402101915817,1.19872966934612,-1.22675490795501
5.766,-1.22457842608589,0.182071765412029,1.18095392476732,-0.452709523033659,0.152950773342521,1.19488559268095,-1.22456379310853
5.768,-1.2223667025061,0.178601585047116,1.17757298985342,-0.450323607694742,0.150503847451676,1.19101897042613,-1.22235196422867
5.77,-1.2201343511469,0.175150951419776,1.17415918124288,-0.447945447927496,0.148061365733884,1.18712989446012,-1.22011950851131
5.772,-1.21788145974352,0.171720072723003,1.17071267306336,-0.445575088729564,0.14562336952701,1.18321845722204,-1.21786651368791
5.774,-1.21560811656778,0.168309154859799,1.16723364148174,-0.443212574937713,0.14318990001618,1.17928475171164,-1.21559306802545
5.776,-1.21331441042819,0.164918401435374,1.16372226470411,-0.440857951227834,0.140760998233784,1.1753288714893,-1.21329926032646
5.778,-1.21100043066984,0.161548013748911,1.16017872297581,-0.438511262114949,0.138336705059472,1.17135091067605,-1.21098517992904
