"time","opAmp.q_fp1","opAmp.q_fr1","opAmp.q_fr2","opAmp.q_fr3","opAmp.v_in","opAmp.v_source","opAmp.x"
0.0015552,8.35096712837365,0.0228858024737556,0.0228845643884401,0.022884646971356,0.0228816749451485,8.1786824675904,8.17868246759039
0.0015558,8.43681738540622,0.0228545194285656,0.0228532683642363,0.0228533518123439,0.0228503486375806,8.26476646197501,8.264766461975
0.0015564,8.52254771617939,0.0228229104960949,0.0228216464712289,0.0228217307832108,0.0228186965054473,8.35073297604463,8.35073297604463
0.001557,8.60815690193986,0.0227909758374249,0.0227896988775068,0.0227897840515653,0.0227867187333594,8.43658078882421,8.4365807888242
0.0015576,8.69364372199404,0.0227587180560494,0.0227574281781995,0.022757514213252,0.0227544178948615,8.5223086737874,8.5223086737874
0.0015582,8.77900696167976,0.0227261364532915,0.0227248336915393,0.0227249205853087,0.0227217933485231,8.60791541588305,8.60791541588305
0.0015588,8.86424540596638,0.0226932316261356,0.0226919160244949,0.0226920037740634,0.0226888457242823,8.69339979793542,8.69339979793542
0.0015594,8.94935784114162,0.0226600042456779,0.0226586758600106,0.0226587644617037,0.0226555757322928,8.77876060427708,8.77876060427708
0.00156,9.03434305537994,0.022626455041955,0.0226251139384819,0.0226252033879698,0.0226219841366537,8.86399662084906,8.86399662084906
0.0015606,9.11919985309256,0.0225925842416631,0.022591230410936,0.0225913207088056,0.0225880709135186,8.94910663784907,8.94910663784907
0.0015612,9.20392702179581,0.0225583928908412,0.0225570263568838,0.0225571175015837,0.0225538372192719,9.03408944360083,9.03408944360082
0.0015618,9.28852335800923,0.022523881834142,0.0225225026110239,0.0225225946016812,0.0225192838651926,9.11894382933743,9.11894382933742
0.0015624,9.37298766047972,0.0224890519912313,0.0224876600795546,0.0224877529162095,0.0224844117258514,9.20366858794375,9.20366858794375
0.001563,9.45731873024281,0.0224539043617408,0.022452499744759,0.0224525934286248,0.0224492217428412,9.2882625139627,9.2882625139627
0.0015636,9.54151536743874,0.0224184365519922,0.0224170192677306,0.0224171137962115,0.0224137117071201,9.37272441327257,9.37272441327257
0.0015642,9.62557637841836,0.0223826503289162,0.0223812203761786,0.0223813157493402,0.0223778832542708,9.45705308210461,9.4570530821046
0.0015648,9.70950057042537,0.022346545860498,0.0223451032310724,0.0223451994494104,0.0223417365293906,9.54124732307677,9.54124732307677
0.0015654,9.79328675302535,0.0223101231858815,0.0223086678642095,0.0223087649286599,0.022305271547782,9.62530594112675,9.62530594112675
0.001566,9.87693373815827,0.0222733822108684,0.0222719141735547,0.0222720120855151,0.0222684881899269,9.70922774354447,9.70922774354447
0.0015666,9.96044032274947,0.022236325146998,0.0222348444368053,0.0222349431934924,0.0222313888848682,9.79301153173592,9.79301153173592
0.0015672,10.0438053250034,0.0221989513994237,0.0221974580444907,0.022197557643984,0.0221939729904863,9.87665611852382,9.87665611852382
0.0015678,10.1270275590502,0.0221612611262896,0.0221597551678481,0.0221598556073419,0.0221562407087298,9.96016031612273,9.96016031612273
0.0015684,10.2101058396314,0.0221232545726776,0.022121736072979,0.0221218373482718,0.0221181923546741,10.0435229384037,10.0435229384037
0.001569,10.2930389828005,0.0220849319651292,0.0220834010126023,0.0220835031177581,0.0220798282419743,10.1267428012633,10.1267428012633
0.0015696,10.375825817819,0.022046296095573,0.02204475269135,0.0220448556263142,0.0220411508707679,10.20981871611,10.20981871611
0.0015702,10.4584651634802,0.0220073472153625,0.0220057913956593,0.0220058951580629,0.0220021606090291,10.2927495027703,10.2927495027703
0.0015708,10.5409558427729,0.0219680862175416,0.0219665180298257,0.021966622616593,0.0219628583867366,10.375533981464,10.375533981464
0.0015714,10.6232966817258,0.0219285143993068,0.0219269338898971,0.0219270392980877,0.0219232454964857,10.4581709734162,10.4581709734162
0.001572,10.7054865083632,0.0218886332485623,0.0218870404605493,0.021887146687509,0.0218833234144858,10.5406593014074,10.5406593014074
0.0015726,10.7875241656621,0.021848440565571,0.0218468355138727,0.0218469425585591,0.0218430898505974,10.6229978017876,10.6229978017876
0.0015732,10.869408487499,0.0218079377264576,0.0218063204146222,0.0218064282768004,0.0218025461423925,10.7051853020373,10.7051853020373
0.0015738,10.9511383113049,0.0217671258959278,0.0217654963105992,0.0217656049911856,0.0217616933979111,10.7872206324993,10.7872206324993
0.0015744,11.0327124794385,0.0217260056360457,0.021724363738786,0.0217244732403323,0.0217205320960995,10.8691026276098,10.8691026276098
0.001575,11.1141298374721,0.0216845774447605,0.0216829231666214,0.021683033493663,0.0216790626338674,10.9508301242539,10.9508301242539
0.0015756,11.1953892158244,0.0216428406953346,0.0216411740679915,0.0216412852183969,0.0216372847193381,11.032401963451,11.032401963451
0.0015762,11.2764894617855,0.0216007954427726,0.0215991164925228,0.0215992284644672,0.0215951983902724,11.1138169875813,11.1138169875813
0.0015768,11.3574294269633,0.0215584416939789,0.0215567504291939,0.0215568632219736,0.0215528035947949,11.1950740415567,11.1950740415566
0.0015774,11.4382079613035,0.0215157790519539,0.0215140754952321,0.0215141891071327,0.0215100999841445,11.2761719734094,11.2761719734094
0.001578,11.5188239149674,0.0214728079194913,0.021471092108561,0.021471206536864,0.0214670880114907,11.3571096310087,11.3571096310087
0.0015786,11.5992761324508,0.0214295328003963,0.0214278047749413,0.0214279200171194,0.0214237721829249,11.4378858522109,11.4378858522109
0.0015792,11.6795634702013,0.0213859522738384,0.0213842121070911,0.0213843281582608,0.0213801511910223,11.518499494817,11.518499494817
0.0015798,11.7596847818367,0.0213420673438117,0.0213403151377777,0.0213404319912086,0.0213362261347411,11.5989494116442,11.5989494116442
0.0015804,11.8396389220214,0.0212978792066856,0.0212961150977238,0.0212962327444906,0.0212919983237102,11.679234457205,11.679234457205
0.001581,11.9194247711083,0.0212533889209055,0.0212516129307832,0.0212517313694771,0.0212474684360288,11.7593534907064,11.7593534907064
0.0015816,11.9990411993217,0.0212085976295984,0.0212068097438793,0.0212069289754971,0.0212026374942493,11.8393053722252,11.8393053722252
0.0015822,12.0784870670483,0.021163506789464,0.0211617070316048,0.0211618270547375,0.0211575070797947,11.9190889622599,11.9190889622599
0.0015828,12.1577612453361,0.0211181178772007,0.0211163062542967,0.021116427068673,0.0211120786142144,11.998703124265,11.998703124265
0.0015834,12.2368626087808,0.0210724318945889,0.0210706083988692,0.0210707300052163,0.0210663530496372,12.0781467256442,12.0781467256442
0.001584,12.3157900443208,0.0210264443546161,0.0210246090037507,0.0210247314006937,0.0210203259891859,12.1574186544497,12.1574186544497
0.0015846,12.3945424282519,0.0209801583842464,0.0209783111602254,0.0209784343489271,0.0209740004388066,12.2365177757413,12.2365177757413
0.0015852,12.4731186446739,0.0209335742088344,0.020931715078248,0.0209318390608363,0.0209273765733288,12.3154429666104,12.3154429666104
0.0015858,12.5515175805628,0.0208866919615567,0.0208848208741273,0.0208849456537829,0.0208804544706499,12.3941931068225,12.3941931068225
0.0015864,12.6297381129236,0.0208395121530024,0.0208376291204239,0.0208377546962885,0.0208332348467108,12.4727670776589,12.4727670776589
0.001587,12.7077791229436,0.0207920351538234,0.0207901402401264,0.0207902666079166,0.0207857182457708,12.5511637631929,12.5511637631929
0.0015876,12.7856395066947,0.0207442608035384,0.0207423540485534,0.0207424812054892,0.020737904428129,12.6293820512551,12.6293820512551
0.0015882,12.8633181557934,0.0206961891174678,0.0206942705811866,0.0206943985231235,0.0206897934765791,12.7074208316893,12.7074208316893
0.0015888,12.9408139638294,0.0206478220602648,0.0206458918011348,0.020646020524124,0.0206413873494041,12.7852789919329,12.7852789919329
0.0015894,13.0181258264276,0.0205991625923361,0.0205972206574246,0.0205973501584291,0.0205926889670706,12.8629554193907,12.8629554193907
0.00159,13.0952526415245,0.0205502104265088,0.0205482568944878,0.0205483871683365,0.0205436981481066,12.9404490119955,12.9404490119955
0.0015906,13.1721933090543,0.0205009668425687,0.0204990018067694,0.0204991328473791,0.0204944162203046,13.0177586662258,13.0177586662258
0.0015912,13.2489467390126,0.0204514327635999,0.0204494562926051,0.020449588095527,0.0204448440244576,13.0948832831063,13.0948832831062
0.0015918,13.3255118544642,0.0204016085775999,0.0203996206605371,0.0203997532264896,0.0203949816854257,13.1718217691101,13.1718217691101
0.0015924,13.4018875604685,0.0203514959800971,0.020349496629967,0.0203496299581855,0.0203448309768861,13.2485730268418,13.2485730268418
0.001593,13.478072773552,0.0203010962265754,0.0202990854336964,0.0202992195249405,0.0202943930785571,13.3251359638738,13.3251359638738
0.0015936,13.5540664128472,0.0202504096952069,0.0202483874433429,0.0202485222987729,0.0202436683472386,13.4015094932113,13.4015094932113
0.0015942,13.6298673992169,0.0201994342400042,0.0201974005580527,0.0201975361756527,0.0201926547895888,13.4776925385387,13.4776925385387
0.0015948,13.7054746586633,0.0201481715960148,0.0201461264713865,0.0201462628519298,0.0201413540020557,13.5536840138153,13.5536840138153
0.0015954,13.7808871194036,0.0200966218854829,0.0200945652961106,0.020094702440941,0.0200897660761022,13.6294828407764,13.6294828407764
0.001596,13.8561037100114,0.0200447854031847,0.0200427173312752,0.0200428552414215,0.0200378913211417,13.7050879433516,13.7050879433516
0.0015966,13.9311233473256,0.019992663926864,0.0199905844367312,0.0199907231079415,0.0199857317860685,13.7804982439701,13.7804982439701
0.0015972,14.0059449706015,0.019940257015797,0.0199381661506911,0.0199383055799944,0.0199332869615672,13.8557126739959,13.8557126739959
0.0015978,14.0805675140751,0.0198875649844296,0.0198854628087803,0.0198856029917871,0.0198805572327665,13.9307301653445,13.9307301653444
0.0015984,14.1549899146781,0.0198345883493012,0.0198324749464824,0.0198326158775469,0.0198275431792642,14.005549652158,14.005549652158
0.001599,14.2292111180706,0.0197813309389119,0.0197792063293555,0.0197793480071947,0.0197742484175709,14.0801700635786,14.0801700635786
0.0015996,14.3032300642832,0.0197277924921481,0.0197256567410296,0.0197257991613545,0.0197206728360123,14.154590340948,14.154590340948
0.0016002,14.3770456987167,0.0196739743287069,0.0196718275083974,0.0196719706664952,0.0196668177775417,14.2288094246309,14.2288094246309
0.0016008,14.4506569692981,0.0196198778829036,0.0196177200729755,0.0196178639637175,0.0196126846996289,14.3028262574219,14.3028262574219
0.0016014,14.5240628432272,0.0195655029858107,0.0195633342011898,0.0195634788235869,0.0195582732201041,14.3766397919356,14.3766397919356
0.001602,14.5972622739368,0.0195108512544557,0.0195086715153333,0.0195088168681212,0.0195035849725455,14.4502489760266,14.4502489760266
0.0016026,14.6702542248953,0.0194559236501434,0.0194537329497606,0.0194538790334476,0.0194486208287457,14.5236527632932,14.5236527632932
0.0016032,14.7430376640729,0.019400721046135,0.0193985193423108,0.0193986661597225,0.0193933815444743,14.5968501106358,14.5968501106358
0.0016038,14.8156115583314,0.0193452434367577,0.0193430306906518,0.0193431782443373,0.0193378671259001,14.6698399800239,14.6698399800239
0.0016044,14.8879748760499,0.0192894897898712,0.0192872659876857,0.0192874142784388,0.0192820766254833,14.7426213393877,14.7426213393877
0.001605,14.9601265875305,0.0192334584219223,0.0192312235907913,0.0192313726165673,0.019226008497547,14.8151931614136,14.8151931614136
0.0016056,15.0000000000093,0.0197633040862131,0.0198868817741085,0.0198773431377888,0.0201923322785555,14.8842292850451,14.8842292850451
0.0016062,15.0000000000093,0.0272848461878408,0.0277266357145574,0.0276963525823781,0.0287683908266094,14.9297815109189,14.9297815109189
0.0016068,15.0000000000093,0.0410912461012579,0.0417266943214752,0.0416838310994034,0.0432159770029927,14.9574103305319,14.9574103305319
0.0016074,15.0000000000093,0.0586869580914475,0.0594387533437253,0.0593883341399024,0.0611968779353025,14.9741680123335,14.9741680123335
0.001608,15.0000000000093,0.0785529144435981,0.0793741583391681,0.0793192308459693,0.0812927316148111,14.9843320747175,14.9843320747175
0.0016086,15.0000000000093,0.0997676399199739,0.100629881888241,0.10057229497627,0.10264314775117,14.9904969020564,14.9904969020564
0.0016092,15.0000000000093,0.121772101480108,0.122658080150994,0.122598955562902,0.124726143345479,14.9942360670842,14.9942360670841
0.0016098,15.0000000000093,0.144227098261214,0.145126338911035,0.145066357363123,0.147224989668662,14.9965039906196,14.9965039906196
0.0016104,15.0000000000093,0.166926764990335,0.167832909220525,0.167772483931967,0.169947451539956,14.9978795584415,14.9978795584415
0.001611,15.0000000000093,0.189746108384623,0.190655294497455,0.190594676440513,0.192776802825207,14.9987138843635,14.9987138843635
0.0016116,15.0000000000093,0.212609196089657,0.213519076559423,0.213458418308615,0.215642124940618,14.9992199056051,14.9992199056051
0.0016122,15.0000000000093,0.235469824416803,0.236378970531099,0.236318364952315,0.238500256598784,14.9995268318842,14.9995268318842
0.0016128,15.0000000000093,0.258299853997805,0.259207394097883,0.259146897857053,0.261324902965044,14.9997129979471,14.9997129979471
0.0016134,15.0000000000093,0.281082089342427,0.28198748967296,0.281927137477506,0.284099987425008,14.9998259181594,14.9998259181594
0.001614,15.0000000000093,0.303805974420659,0.304708906178979,0.304648719417502,0.306815632594884,14.9998944099065,14.9998944099065
0.0016146,15.0000000000093,0.326464979303765,0.327365238030465,0.327305230011111,0.329465720275791,14.999935954071,14.999935954071
0.0016152,15.0000000000093,0.349055017478802,0.349952474144495,0.349892653273563,0.352046413721767,14.999961152666,14.999961152666
0.0016158,15.0000000000093,0.371573486295535,0.372468057604466,0.372408429316211,0.374555261717908,14.99997643142,14.99997643142
0.0016164,15.0000000000093,0.394018682029522,0.39491031243834,0.394850880363461,0.396990652435458,14.9999856872523,14.9999856872523
0.001617,15.0000000000093,0.416389440441573,0.417278091376479,0.417218858042849,0.419351477826152,14.9999913006473,14.9999913006472
0.0016176,15.0000000000093,0.438684931316537,0.439570574505678,0.439511541771632,0.44163694178789,14.9999947143484,14.9999947143484
0.0016182,15.0000000000093,0.46090453193796,0.461787145277369,0.461728314600351,0.463846442028455,14.9999967897248,14.9999967897248
0.0016188,15.0000000000093,0.483047741259724,0.483927306398738,0.483868678992212,0.48597948993077,14.9999980485174,14.9999980485174
0.0016194,15.0000000000093,0.505114129971762,0.505990630898319,0.505932207823704,0.508035663929345,14.9999988134975,14.9999988134975
0.00162,15.0000000000093,0.527103315328708,0.527976737458649,0.527918519684496,0.530014586007926,14.9999992793649,14.9999992793648
0.0016206,15.0000000000093,0.549014943564563,0.549885273183829,0.549827261622075,0.551915905282549,14.9999995622956,14.9999995622956
0.0016212,15.0000000000093,0.570848679138567,0.571715903060151,0.571658098588413,0.573739287958573,14.9999997302427,14.9999997302427
0.0016218,15.0000000000093,0.59260419530205,0.593468300712591,0.593410704184107,0.595484408525809,14.9999998295185,14.9999998295185
0.0016224,15.0000000000093,0.614281169360264,0.615142143760586,0.615084756008125,0.617150945330586,14.9999998981403,14.9999998981403
0.001623,15.0000000000093,0.635879289791988,0.636737120796826,0.63667994264567,0.638738587229916,14.9999999458116,14.9999999458116
0.0016236,15.0000000000093,0.657398249328953,0.658252924604042,0.658195956876089,0.66024702712538,14.9999999733989,14.9999999733989
0.0016242,15.0000000000093,0.678837738868477,0.679689246189676,0.679632489699587,0.681675956279951,14.9999999901209,14.9999999901209
0.0016248,15.0000000000093,0.700197453193445,0.701045780391974,0.700989235950736,0.703025069660841,14.9999999974256,14.9999999974256
0.0016254,15.0000000000093,0.721477087236314,0.722322222218554,0.722265890632194,0.724294062450407,14.9999999995299,14.9999999995299
0.001626,15.0000000000093,0.742676337454739,0.743518268194811,0.743462150264876,0.745482631331592,14.9999999995723,14.9999999995722
0.0016266,15.0000000000093,0.763794901986891,0.764633616515843,0.764577713040106,0.766590474632085,14.999999999168,14.999999999168
0.0016272,15.0000000000093,0.784832480590049,0.785667966986508,0.785612278759572,0.787617292267712,14.9999999986133,14.9999999986133
0.0016278,15.0000000000093,0.805788774307735,0.806621020695084,0.806565548508566,0.808562785431199,14.999999997783,14.999999997783
0.0016284,15.0000000000093,0.826663485099372,0.827492479651513,0.82743722429367,0.8294266562503,14.9999999972697,14.9999999972696
0.001629,15.0000000000093,0.847456315815223,0.848282046762777,0.848227009018096,0.850208607764158,14.9999999984447,14.9999999984447
0.0016296,15.0000000000093,0.868166971341745,0.868989426953321,0.868934607603742,0.870908344986074,15.0000000001024,15.0000000001024
0.0016302,15.0000000000093,0.888795157464061,0.88961432605223,0.889559725876757,0.891525573847758,15.0000000018836,15.0000000018836
0.0016308,15.0000000000093,0.909340581050527,0.910156450973731,0.910102070748316,0.912060001370394,15.0000000038101,15.0000000038101
0.0016314,15.0000000000093,0.929802950473596,0.930615510129105,0.930561350627095,0.932511336056071,15.0000000047021,15.0000000047021
0.001632,15.0000000000093,0.950181975064495,0.950991212893358,0.950937274885178,0.952879287382012,15.0000000041129,15.0000000041129
0.0016326,15.0000000000093,0.970477364557819,0.97128326906286,0.971229553314833,0.973163565288508,15.0000000040454,15.0000000040454
0.0016332,15.0000000000093,0.990688830816605,0.991491390540411,0.991437897816197,0.993363881771283,15.0000000034606,15.0000000034606
0.0016338,15.0000000000093,1.0108160865439,1.01161529007693,1.011562021137,1.01347994969299,15.0000000024119,15.0000000024119
0.0016344,15.0000000000093,1.0308588456272,1.03165468161099,1.03160163721241,1.03351148311124,15.0000000013539,15.0000000013539
0.001635,15.0000000000093,1.05081682309008,1.0516092802151,1.05155646111168,1.0534581972127,15.0000000004418,15.0000000004418
0.0016356,15.0000000000093,1.07068973512601,1.07147880213323,1.07142620907542,1.07331980835916,15.0000000000217,15.0000000000217
0.0016362,15.0000000000093,1.0904772997052,1.09126296537737,1.09121059911283,1.09309603466025,14.9999999993274,14.9999999993274
0.0016368,15.0000000000093,1.11017923544548,1.11096148861571,1.11090934988873,1.11278659490158,14.999999998656,14.9999999986559
0.0016374,15.0000000000093,1.12979526231751,1.13057409186703,1.13052218141869,1.13239120921419,14.9999999980088,14.9999999980088
0.001638,15.0000000000093,1.14932510151769,1.15010049637554,1.15004881494375,1.15190959895388,14.999999997337,14.999999997337
0.0016386,15.0000000000093,1.16876847545377,1.16954042459674,1.16948897291622,1.1713414866876,14.9999999965685,14.9999999965685
0.0016392,15.0000000000093,1.18812510774485,1.18889360019741,1.18884237899971,1.19068659619338,14.9999999956085,14.9999999956085
0.0016398,15.0000000000093,1.20739472343159,1.20815974827547,1.20810875828829,1.20994465270274,14.9999999949906,14.9999999949906
0.0016404,15.0000000000093,1.22657704863176,1.22733859499971,1.22728783694738,1.22911538250356,14.9999999948098,14.9999999948098
0.001641,15.0000000000093,1.24567181059176,1.24642986766372,1.2463793422674,1.24819851299949,14.9999999948821,14.9999999948821
0.0016416,15.0000000000093,1.26467873785047,1.26543329485716,1.26538300283464,1.26719377289881,14.9999999952517,14.9999999952517
0.0016422,15.0000000000093,1.28359756016611,1.28434860638938,1.28429854845503,1.28610089213012,14.9999999959651,14.9999999959651
0.0016428,15.0000000000093,1.3024280085163,1.30317553328942,1.30312571015419,1.30491960184248,14.9999999970707,14.9999999970707
0.0016434,15.0000000000093,1.32116981566166,1.32191380836305,1.32186422073486,1.32364963494696,14.9999999983142,14.9999999983141
0.001644,15.0000000000093,1.33982271600334,1.34056316605199,1.3405138146361,1.34229072597983,14.9999999992155,14.9999999992155
0.0016446,15.0000000000093,1.35838644375137,1.35912334062354,1.35907422612136,1.36084260934208,15.0000000000598,15.0000000000598
0.0016452,15.0000000000093,1.37686073502767,1.37759406824911,1.37754519135875,1.37930502132064,15.0000000007593,15.0000000007593
0.0016458,15.0000000000093,1.39524532719888,1.39597508634487,1.39592644776115,1.39767769944721,15.000000001215,15.000000001215
0.0016464,15.0000000000093,1.41353995887635,1.41426613357168,1.41421773398613,1.41596038249819,15.000000001316,15.000000001316
0.001647,15.0000000000093,1.4317443700152,1.43246694993518,1.43241879003593,1.43415281059704,15.0000000010239,15.0000000010239
0.0016476,15.0000000000093,1.4498583029316,1.450577277813,1.45052935828408,1.45225472626517,15.0000000012341,15.0000000012341
0.0016482,15.0000000000093,1.46788149943475,1.46859685905862,1.46854918058113,1.47026587145917,15.0000000013467,15.0000000013467
0.0016488,15.0000000000093,1.48581370329644,1.48652543749515,1.48647800074675,1.48818599012194,15.0000000013582,15.0000000013582
0.0016494,15.0000000000093,1.50365465954963,1.50436275820705,1.50431556386197,1.50601482745812,15.0000000012675,15.0000000012674
0.00165,15.0000000000093,1.52140411448849,1.52210856754013,1.52206161626915,1.52375212993408,15.0000000010755,15.0000000010755
0.0016506,15.0000000000093,1.53906181566831,1.53976261310153,1.53971590557198,1.54139764527792,15.0000000007859,15.0000000007859
0.0016512,15.0000000000093,1.55662751333651,1.55732464519152,1.55727818206722,1.55895112391307,15.000000000506,15.000000000506
0.0016518,15.0000000000093,1.57410095741248,1.57479441378157,1.57474819572286,1.57641231593254,15.0000000002328,15.0000000002328
0.0016524,15.0000000000093,1.59148189921876,1.59217167024654,1.59212569791026,1.59378097283328,14.9999999999755,14.9999999999755
0.001653,15.0000000000093,1.60877009162354,1.60945616750726,1.60941044154677,1.61105684765901,14.9999999997658,14.9999999997658
0.0016536,15.0000000000093,1.62596528877902,1.62664765976877,1.62660218083389,1.62823969473805,14.9999999996396,14.9999999996396
0.0016542,15.0000000000093,1.64306724612143,1.64374590252034,1.64370067125735,1.64532926968336,14.9999999996365,14.9999999996365
0.0016548,15.0000000000093,1.66007572127325,1.66075065343605,1.66070567048779,1.66232533028953,14.9999999996354,14.9999999996354
0.0016554,15.0000000000093,1.67699047297461,1.67766167130812,1.67761693731395,1.67922763547036,14.9999999995495,14.9999999995495
0.001656,15.0000000000093,1.69381126013472,1.69447871509999,1.69443423069566,1.69603594431578,14.9999999994996,14.9999999994996
0.0016566,15.0000000000093,1.71053784360425,1.71120154571558,1.7111573115333,1.71275001785397,14.9999999994903,14.9999999994903
0.0016572,15.0000000000093,1.7271699855422,1.72782992536728,1.72778594203569,1.72936961842191,14.9999999995258,14.9999999995258
0.0016578,15.0000000000093,1.74370744941589,1.74436361757594,1.74431988572011,1.74589450966536,14.9999999996096,14.9999999996096
0.0016584,15.0000000000093,1.7601500002672,1.76080238743711,1.76075890767853,1.7623244568051,14.9999999997414,14.9999999997414
0.001659,15.0000000000093,1.77649740534228,1.77714600225073,1.77710277520731,1.77865922726656,14.9999999999081,14.9999999999081
0.0016596,15.0000000000093,1.79274943166229,1.7933942290919,1.79335125537796,1.79489858825074,15.0000000001168,15.0000000001168
0.0016602,15.0000000000093,1.80890584825068,1.80954683703815,1.80950411726438,1.81104230896136,15.000000000365,15.000000000365
0.0016608,15.0000000000093,1.82496642549087,1.82560359652712,1.82556113130062,1.82709015996257,15.0000000006487,15.0000000006487
0.0016614,15.0000000000093,1.84093093512976,1.84156427936004,1.84152206928428,1.84304191318241,15.0000000009629,15.0000000009629
0.001662,15.0000000000093,1.85679915028114,1.85742865870522,1.85738670438003,1.85889734191636,15.000000001301,15.000000001301
0.0016626,15.0000000000093,1.8725708454293,1.87319650910156,1.87315481112312,1.87465622083076,15.0000000016553,15.0000000016553
0.0016632,15.0000000000093,1.88824579643239,1.88886760646197,1.88882616542283,1.89031832596633,15.0000000020168,15.0000000020168
0.0016638,15.0000000000093,1.90382378052601,1.90444172807696,1.904400544566,1.90588343474167,15.0000000023749,15.0000000023749
0.0016644,15.0000000000093,1.91930457632662,1.91991865261802,1.91987772722045,1.92135132595671,15.0000000027176,15.0000000027176
0.001665,15.0000000000093,1.93468796383511,1.9352981601412,1.93525749343855,1.93672177979624,15.0000000030313,15.0000000030312
0.0016656,15.0000000000093,1.94997372444018,1.95058003209053,1.95053962466064,1.95199457783336,15.0000000033009,15.0000000033009
0.0016662,15.0000000000093,1.9651616407263,1.96576405110223,1.96572390351949,1.96716950282499,15.0000000035857,15.0000000035857
0.0016668,15.0000000000093,1.98025149685279,1.98085000139089,1.98081011422601,1.98224633911476,15.0000000038736,15.0000000038736
0.0016674,15.0000000000093,1.99524307845232,1.99583766864602,1.99579804246593,1.99722487252483,15.0000000041212,15.0000000041212
0.001668,15.0000000000093,2.01013617246937,2.0107268398674,2.01068747523532,2.01210489018394,15.0000000043187,15.0000000043187
0.0016686,15.0000000000093,2.02493056725029,2.02551730345672,2.02547820093219,2.02688618062295,15.0000000044555,15.0000000044555
0.0016692,15.0000000000093,2.03962605254663,2.04020884922095,2.04017000935982,2.04156853377815,15.0000000045209,15.0000000045209
0.0016698,15.0000000000093,2.05422241951846,2.05480126837563,2.05476269173005,2.05615174099453,15.0000000045036,15.0000000045036
0.0016704,15.0000000000093,2.06871946073768,2.06929435354821,2.06925604066662,2.07063559502914,15.0000000043918,15.0000000043918
0.001671,15.0000000000093,2.08311697019132,2.08368789878134,2.08364985020848,2.08501989005438,15.0000000041734,15.0000000041734
0.0016716,15.0000000000093,2.0974147432849,2.09798169953619,2.09794391581309,2.09930442166128,15.000000003836,15.000000003836
0.0016722,15.0000000000093,2.11161257684574,2.11217555269577,2.11213803435974,2.11348898686286,15.0000000033667,15.0000000033667
0.0016728,15.0000000000093,2.12571026912622,2.12626925656825,2.12623200415288,2.12757338409737,15.0000000027524,15.0000000027524
0.0016734,15.0000000000093,2.13970761975326,2.14026261083763,2.14022562487272,2.14155741318209,15.0000000020056,15.0000000020056
0.001674,15.0000000000093,2.15360442901795,2.15415541587063,2.1541186968809,2.15544087466031,15.0000000015082,15.0000000015082
0.0016746,15.0000000000093,2.16740050001473,2.1679474748044,2.16791102331177,2.16922357176879,15.0000000009828,15.0000000009828
0.0016752,15.0000000000093,2.18109563667085,2.18163859162355,2.18160240814607,2.18290530862591,15.0000000004433,15.0000000004433
0.0016758,15.0000000000093,2.19468964434953,2.19522857174878,2.1951926568007,2.19648589078657,14.9999999999063,14.9999999999063
0.0016764,15.0000000000093,2.20818232985302,2.20871722204005,2.20868157613175,2.20996512524531,14.9999999993908,14.9999999993908
0.001677,15.0000000000093,2.22157350142571,2.22210435079958,2.22206897443759,2.22334282043937,14.999999998919,14.999999998919
0.0016776,15.0000000000093,2.23486296875716,2.23538976777497,2.23535466146197,2.23661878625177,14.9999999985155,14.9999999985155
0.0016782,15.0000000000093,2.24805054298521,2.24857328416228,2.24853844839705,2.2497928340144,14.9999999982084,14.9999999982084
0.0016788,15.0000000000093,2.26113603669904,2.26165471260907,2.2616201478865,2.26286477651109,14.9999999980289,14.9999999980289
0.0016794,15.0000000000093,2.27411926394223,2.27463386721753,2.27459957402859,2.27583442798074,14.9999999980113,14.9999999980113
0.00168,15.0000000000093,2.28700004021586,2.28751056354748,2.28747654237924,2.28870160412033,14.9999999981936,14.9999999981936
0.0016806,15.0000000000093,2.29977818248157,2.30028461861954,2.30025086995514,2.30146612208805,14.9999999986175,14.9999999986175
0.0016812,15.0000000000093,2.31245350886442,2.31295585060695,2.31292237492631,2.31412780016944,14.9999999988854,14.9999999988854
0.0016818,15.0000000000093,2.32502583908764,2.32552407928611,2.32549087706562,2.32668645826493,14.9999999987978,14.9999999987978
0.0016824,15.0000000000093,2.33749499473993,2.33798912631358,2.33795619802509,2.33914191818953,14.9999999987425,14.9999999987425
0.001683,15.0000000000093,2.349860798617,2.35035081454339,2.35031816065488,2.35149400293335,14.9999999987195,14.9999999987195
0.0016836,15.0000000000093,2.36212307498709,2.3626089683022,2.36257658927773,2.36374253695935,14.9999999987279,14.9999999987279
0.0016842,15.0000000000093,2.3742816495939,2.3747634133922,2.37473130969195,2.37588734620618,14.9999999987664,14.9999999987663
0.0016848,15.0000000000093,2.38633634965961,2.38681397709412,2.38678214917437,2.38792825809122,14.9999999988325,14.9999999988324
0.0016854,15.0000000000093,2.39828700388773,2.39876048817012,2.39872893648322,2.39986510151346,14.999999998923,14.999999998923
0.001686,15.0000000000093,2.41013344246613,2.41060277686677,2.41057150186117,2.41169770685643,14.9999999990339,14.9999999990339
0.0016866,15.0000000000093,2.4218754970699,2.42234067491796,2.42230967703819,2.42342590599118,14.99999999916,14.99999999916
