"time","manualSeed1_y","manualSeed2_y","manualSeed3_y"
1.2184,-0.0280192230148255,2.7410737985257,1.7086772393103
1.2188,-0.0280192230148255,2.7410737985257,1.7086772393103
1.2192,-0.0280192230148255,2.7410737985257,1.7086772393103
1.2196,-0.0280192230148255,2.7410737985257,1.7086772393103
1.22,-0.0280192230148255,2.7410737985257,1.7086772393103
1.22,-0.949520607617641,1.55162468088638,0.260134366559087
1.2204,-0.949520607617641,1.55162468088638,0.260134366559087
1.2208,-0.949520607617641,1.55162468088638,0.260134366559087
1.2212,-0.949520607617641,1.55162468088638,0.260134366559087
1.2216,-0.949520607617641,1.55162468088638,0.260134366559087
1.222,-0.949520607617641,1.55162468088638,0.260134366559087
1.2224,-0.949520607617641,1.55162468088638,0.260134366559087
1.2228,-0.949520607617641,1.55162468088638,0.260134366559087
1.2232,-0.949520607617641,1.55162468088638,0.260134366559087
1.2236,-0.949520607617641,1.55162468088638,0.260134366559087
1.224,-0.949520607617641,1.55162468088638,0.260134366559087
1.2244,-0.949520607617641,1.55162468088638,0.260134366559087
1.2248,-0.949520607617641,1.55162468088638,0.260134366559087
1.2252,-0.949520607617641,1.55162468088638,0.260134366559087
1.2256,-0.949520607617641,1.55162468088638,0.260134366559087
1.226,-0.949520607617641,1.55162468088638,0.260134366559087
1.2264,-0.949520607617641,1.55162468088638,0.260134366559087
1.2268,-0.949520607617641,1.55162468088638,0.260134366559087
1.2272,-0.949520607617641,1.55162468088638,0.260134366559087
1.2276,-0.949520607617641,1.55162468088638,0.260134366559087
1.228,-0.949520607617641,1.55162468088638,0.260134366559087
1.2284,-0.949520607617641,1.55162468088638,0.260134366559087
1.2288,-0.949520607617641,1.55162468088638,0.260134366559087
1.2292,-0.949520607617641,1.55162468088638,0.260134366559087
1.2296,-0.949520607617641,1.55162468088638,0.260134366559087
1.23,-0.949520607617641,1.55162468088638,0.260134366559087
1.23,0.349320260167951,2.21098399036551,0.732096775613422
1.2304,0.349320260167951,2.21098399036551,0.732096775613422
1.2308,0.349320260167951,2.21098399036551,0.732096775613422
1.2312,0.349320260167951,2.21098399036551,0.732096775613422
1.2316,0.349320260167951,2.21098399036551,0.732096775613422
1.232,0.349320260167951,2.21098399036551,0.732096775613422
1.2324,0.349320260167951,2.21098399036551,0.732096775613422
1.2328,0.349320260167951,2.21098399036551,0.732096775613422
1.2332,0.349320260167951,2.21098399036551,0.732096775613422
1.2336,0.349320260167951,2.21098399036551,0.732096775613422
1.234,0.349320260167951,2.21098399036551,0.732096775613422
1.2344,0.349320260167951,2.21098399036551,0.732096775613422
1.2348,0.349320260167951,2.21098399036551,0.732096775613422
1.2352,0.349320260167951,2.21098399036551,0.732096775613422
1.2356,0.349320260167951,2.21098399036551,0.732096775613422
1.236,0.349320260167951,2.21098399036551,0.732096775613422
1.2364,0.349320260167951,2.21098399036551,0.732096775613422
1.2368,0.349320260167951,2.21098399036551,0.732096775613422
1.2372,0.349320260167951,2.21098399036551,0.732096775613422
1.2376,0.349320260167951,2.21098399036551,0.732096775613422
1.238,0.349320260167951,2.21098399036551,0.732096775613422
1.2384,0.349320260167951,2.21098399036551,0.732096775613422
1.2388,0.349320260167951,2.21098399036551,0.732096775613422
1.2392,0.349320260167951,2.21098399036551,0.732096775613422
1.2396,0.349320260167951,2.21098399036551,0.732096775613422
1.24,0.349320260167951,2.21098399036551,0.732096775613422
1.24,2.85008957484208,0.762695462325268,2.49583405521415
1.2404,2.85008957484208,0.762695462325268,2.49583405521415
1.2408,2.85008957484208,0.762695462325268,2.49583405521415
1.2412,2.85008957484208,0.762695462325268,2.49583405521415
1.2416,2.85008957484208,0.762695462325268,2.49583405521415
1.242,2.85008957484208,0.762695462325268,2.49583405521415
1.2424,2.85008957484208,0.762695462325268,2.49583405521415
1.2428,2.85008957484208,0.762695462325268,2.49583405521415
1.2432,2.85008957484208,0.762695462325268,2.49583405521415
1.2436,2.85008957484208,0.762695462325268,2.49583405521415
1.244,2.85008957484208,0.762695462325268,2.49583405521415
1.2444,2.85008957484208,0.762695462325268,2.49583405521415
1.2448,2.85008957484208,0.762695462325268,2.49583405521415
1.2452,2.85008957484208,0.762695462325268,2.49583405521415
1.2456,2.85008957484208,0.762695462325268,2.49583405521415
1.246,2.85008957484208,0.762695462325268,2.49583405521415
1.2464,2.85008957484208,0.762695462325268,2.49583405521415
1.2468,2.85008957484208,0.762695462325268,2.49583405521415
1.2472,2.85008957484208,0.762695462325268,2.49583405521415
1.2476,2.85008957484208,0.762695462325268,2.49583405521415
1.248,2.85008957484208,0.762695462325268,2.49583405521415
1.2484,2.85008957484208,0.762695462325268,2.49583405521415
1.2488,2.85008957484208,0.762695462325268,2.49583405521415
1.2492,2.85008957484208,0.762695462325268,2.49583405521415
1.2496,2.85008957484208,0.762695462325268,2.49583405521415
1.25,2.85008957484208,0.762695462325268,2.49583405521415
1.25,-0.92208576217985,-0.205812864618633,0.604840656596276
1.2504,-0.92208576217985,-0.205812864618633,0.604840656596276
1.2508,-0.92208576217985,-0.205812864618633,0.604840656596276
1.2512,-0.92208576217985,-0.205812864618633,0.604840656596276
1.2516,-0.92208576217985,-0.205812864618633,0.604840656596276
1.252,-0.92208576217985,-0.205812864618633,0.604840656596276
1.2524,-0.92208576217985,-0.205812864618633,0.604840656596276
1.2528,-0.92208576217985,-0.205812864618633,0.604840656596276
1.2532,-0.92208576217985,-0.205812864618633,0.604840656596276
1.2536,-0.92208576217985,-0.205812864618633,0.604840656596276
1.254,-0.92208576217985,-0.205812864618633,0.604840656596276
1.2544,-0.92208576217985,-0.205812864618633,0.604840656596276
1.2548,-0.92208576217985,-0.205812864618633,0.604840656596276
1.2552,-0.92208576217985,-0.205812864618633,0.604840656596276
1.2556,-0.92208576217985,-0.205812864618633,0.604840656596276
1.256,-0.92208576217985,-0.205812864618633,0.604840656596276
1.2564,-0.92208576217985,-0.205812864618633,0.604840656596276
1.2568,-0.92208576217985,-0.205812864618633,0.604840656596276
1.2572,-0.92208576217985,-0.205812864618633,0.604840656596276
1.2576,-0.92208576217985,-0.205812864618633,0.604840656596276
1.258,-0.92208576217985,-0.205812864618633,0.604840656596276
1.2584,-0.92208576217985,-0.205812864618633,0.604840656596276
1.2588,-0.92208576217985,-0.205812864618633,0.604840656596276
1.2592,-0.92208576217985,-0.205812864618633,0.604840656596276
1.2596,-0.92208576217985,-0.205812864618633,0.604840656596276
1.26,-0.92208576217985,-0.205812864618633,0.604840656596276
1.26,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.2604,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.2608,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.2612,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.2616,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.262,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.2624,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.2628,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.2632,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.2636,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.264,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.2644,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.2648,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.2652,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.2656,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.266,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.2664,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.2668,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.2672,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.2676,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.268,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.2684,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.2688,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.2692,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.2696,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.27,-0.925463506269383,0.0820569253757402,-0.014148040853317
1.27,-0.92820554727191,1.39799990405689,2.28702841550688
1.2704,-0.92820554727191,1.39799990405689,2.28702841550688
1.2708,-0.92820554727191,1.39799990405689,2.28702841550688
1.2712,-0.92820554727191,1.39799990405689,2.28702841550688
1.2716,-0.92820554727191,1.39799990405689,2.28702841550688
1.272,-0.92820554727191,1.39799990405689,2.28702841550688
1.2724,-0.92820554727191,1.39799990405689,2.28702841550688
1.2728,-0.92820554727191,1.39799990405689,2.28702841550688
1.2732,-0.92820554727191,1.39799990405689,2.28702841550688
1.2736,-0.92820554727191,1.39799990405689,2.28702841550688
1.274,-0.92820554727191,1.39799990405689,2.28702841550688
1.2744,-0.92820554727191,1.39799990405689,2.28702841550688
1.2748,-0.92820554727191,1.39799990405689,2.28702841550688
1.2752,-0.92820554727191,1.39799990405689,2.28702841550688
1.2756,-0.92820554727191,1.39799990405689,2.28702841550688
1.276,-0.92820554727191,1.39799990405689,2.28702841550688
1.2764,-0.92820554727191,1.39799990405689,2.28702841550688
1.2768,-0.92820554727191,1.39799990405689,2.28702841550688
1.2772,-0.92820554727191,1.39799990405689,2.28702841550688
1.2776,-0.92820554727191,1.39799990405689,2.28702841550688
1.278,-0.92820554727191,1.39799990405689,2.28702841550688
1.2784,-0.92820554727191,1.39799990405689,2.28702841550688
1.2788,-0.92820554727191,1.39799990405689,2.28702841550688
1.2792,-0.92820554727191,1.39799990405689,2.28702841550688
1.2796,-0.92820554727191,1.39799990405689,2.28702841550688
1.28,-0.92820554727191,1.39799990405689,2.28702841550688
1.28,0.493719638557326,1.4666311348785,0.367199509779876
1.2804,0.493719638557326,1.4666311348785,0.367199509779876
1.2808,0.493719638557326,1.4666311348785,0.367199509779876
1.2812,0.493719638557326,1.4666311348785,0.367199509779876
1.2816,0.493719638557326,1.4666311348785,0.367199509779876
1.282,0.493719638557326,1.4666311348785,0.367199509779876
1.2824,0.493719638557326,1.4666311348785,0.367199509779876
1.2828,0.493719638557326,1.4666311348785,0.367199509779876
1.2832,0.493719638557326,1.4666311348785,0.367199509779876
1.2836,0.493719638557326,1.4666311348785,0.367199509779876
1.284,0.493719638557326,1.4666311348785,0.367199509779876
1.2844,0.493719638557326,1.4666311348785,0.367199509779876
1.2848,0.493719638557326,1.4666311348785,0.367199509779876
1.2852,0.493719638557326,1.4666311348785,0.367199509779876
1.2856,0.493719638557326,1.4666311348785,0.367199509779876
1.286,0.493719638557326,1.4666311348785,0.367199509779876
1.2864,0.493719638557326,1.4666311348785,0.367199509779876
1.2868,0.493719638557326,1.4666311348785,0.367199509779876
1.2872,0.493719638557326,1.4666311348785,0.367199509779876
1.2876,0.493719638557326,1.4666311348785,0.367199509779876
1.288,0.493719638557326,1.4666311348785,0.367199509779876
1.2884,0.493719638557326,1.4666311348785,0.367199509779876
1.2888,0.493719638557326,1.4666311348785,0.367199509779876
1.2892,0.493719638557326,1.4666311348785,0.367199509779876
1.2896,0.493719638557326,1.4666311348785,0.367199509779876
1.29,0.493719638557326,1.4666311348785,0.367199509779876
1.29,-0.5950625588495,2.71383790363004,-0.837065760201873
1.2904,-0.5950625588495,2.71383790363004,-0.837065760201873
1.2908,-0.5950625588495,2.71383790363004,-0.837065760201873
1.2912,-0.5950625588495,2.71383790363004,-0.837065760201873
1.2916,-0.5950625588495,2.71383790363004,-0.837065760201873
1.292,-0.5950625588495,2.71383790363004,-0.837065760201873
1.2924,-0.5950625588495,2.71383790363004,-0.837065760201873
1.2928,-0.5950625588495,2.71383790363004,-0.837065760201873
1.2932,-0.5950625588495,2.71383790363004,-0.837065760201873
1.2936,-0.5950625588495,2.71383790363004,-0.837065760201873
1.294,-0.5950625588495,2.71383790363004,-0.837065760201873
1.2944,-0.5950625588495,2.71383790363004,-0.837065760201873
1.2948,-0.5950625588495,2.71383790363004,-0.837065760201873
1.2952,-0.5950625588495,2.71383790363004,-0.837065760201873
1.2956,-0.5950625588495,2.71383790363004,-0.837065760201873
1.296,-0.5950625588495,2.71383790363004,-0.837065760201873
1.2964,-0.5950625588495,2.71383790363004,-0.837065760201873
1.2968,-0.5950625588495,2.71383790363004,-0.837065760201873
1.2972,-0.5950625588495,2.71383790363004,-0.837065760201873
1.2976,-0.5950625588495,2.71383790363004,-0.837065760201873
1.298,-0.5950625588495,2.71383790363004,-0.837065760201873
1.2984,-0.5950625588495,2.71383790363004,-0.837065760201873
1.2988,-0.5950625588495,2.71383790363004,-0.837065760201873
1.2992,-0.5950625588495,2.71383790363004,-0.837065760201873
1.2996,-0.5950625588495,2.71383790363004,-0.837065760201873
1.3,-0.5950625588495,2.71383790363004,-0.837065760201873
1.3,1.01315271950904,-0.871988644816414,0.949943960262182
1.3004,1.01315271950904,-0.871988644816414,0.949943960262182
1.3008,1.01315271950904,-0.871988644816414,0.949943960262182
1.3012,1.01315271950904,-0.871988644816414,0.949943960262182
1.3016,1.01315271950904,-0.871988644816414,0.949943960262182
1.302,1.01315271950904,-0.871988644816414,0.949943960262182
1.3024,1.01315271950904,-0.871988644816414,0.949943960262182
1.3028,1.01315271950904,-0.871988644816414,0.949943960262182
1.3032,1.01315271950904,-0.871988644816414,0.949943960262182
1.3036,1.01315271950904,-0.871988644816414,0.949943960262182
1.304,1.01315271950904,-0.871988644816414,0.949943960262182
1.3044,1.01315271950904,-0.871988644816414,0.949943960262182
1.3048,1.01315271950904,-0.871988644816414,0.949943960262182
1.3052,1.01315271950904,-0.871988644816414,0.949943960262182
1.3056,1.01315271950904,-0.871988644816414,0.949943960262182
1.306,1.01315271950904,-0.871988644816414,0.949943960262182
1.3064,1.01315271950904,-0.871988644816414,0.949943960262182
1.3068,1.01315271950904,-0.871988644816414,0.949943960262182
1.3072,1.01315271950904,-0.871988644816414,0.949943960262182
1.3076,1.01315271950904,-0.871988644816414,0.949943960262182
1.308,1.01315271950904,-0.871988644816414,0.949943960262182
1.3084,1.01315271950904,-0.871988644816414,0.949943960262182
1.3088,1.01315271950904,-0.871988644816414,0.949943960262182
1.3092,1.01315271950904,-0.871988644816414,0.949943960262182
1.3096,1.01315271950904,-0.871988644816414,0.949943960262182
1.31,1.01315271950904,-0.871988644816414,0.949943960262182
1.31,0.0820139222066392,0.937162403754412,-0.373491392639067
1.3104,0.0820139222066392,0.937162403754412,-0.373491392639067
1.3108,0.0820139222066392,0.937162403754412,-0.373491392639067
1.3112,0.0820139222066392,0.937162403754412,-0.373491392639067
1.3116,0.0820139222066392,0.937162403754412,-0.373491392639067
1.312,0.0820139222066392,0.937162403754412,-0.373491392639067
1.3124,0.0820139222066392,0.937162403754412,-0.373491392639067
1.3128,0.0820139222066392,0.937162403754412,-0.373491392639067
1.3132,0.0820139222066392,0.937162403754412,-0.373491392639067
1.3136,0.0820139222066392,0.937162403754412,-0.373491392639067
1.314,0.0820139222066392,0.937162403754412,-0.373491392639067
1.3144,0.0820139222066392,0.937162403754412,-0.373491392639067
1.3148,0.0820139222066392,0.937162403754412,-0.373491392639067
1.3152,0.0820139222066392,0.937162403754412,-0.373491392639067
1.3156,0.0820139222066392,0.937162403754412,-0.373491392639067
1.316,0.0820139222066392,0.937162403754412,-0.373491392639067
1.3164,0.0820139222066392,0.937162403754412,-0.373491392639067
1.3168,0.0820139222066392,0.937162403754412,-0.373491392639067
1.3172,0.0820139222066392,0.937162403754412,-0.373491392639067
1.3176,0.0820139222066392,0.937162403754412,-0.373491392639067
1.318,0.0820139222066392,0.937162403754412,-0.373491392639067
1.3184,0.0820139222066392,0.937162403754412,-0.373491392639067
1.3188,0.0820139222066392,0.937162403754412,-0.373491392639067
1.3192,0.0820139222066392,0.937162403754412,-0.373491392639067
1.3196,0.0820139222066392,0.937162403754412,-0.373491392639067
1.32,0.0820139222066392,0.937162403754412,-0.373491392639067
1.32,2.16674882417293,1.7933480214669,2.44829431822714
1.3204,2.16674882417293,1.7933480214669,2.44829431822714
1.3208,2.16674882417293,1.7933480214669,2.44829431822714
1.3212,2.16674882417293,1.7933480214669,2.44829431822714
1.3216,2.16674882417293,1.7933480214669,2.44829431822714
1.322,2.16674882417293,1.7933480214669,2.44829431822714
1.3224,2.16674882417293,1.7933480214669,2.44829431822714
1.3228,2.16674882417293,1.7933480214669,2.44829431822714
1.3232,2.16674882417293,1.7933480214669,2.44829431822714
1.3236,2.16674882417293,1.7933480214669,2.44829431822714
1.324,2.16674882417293,1.7933480214669,2.44829431822714
1.3244,2.16674882417293,1.7933480214669,2.44829431822714
1.3248,2.16674882417293,1.7933480214669,2.44829431822714
1.3252,2.16674882417293,1.7933480214669,2.44829431822714
1.3256,2.16674882417293,1.7933480214669,2.44829431822714
1.326,2.16674882417293,1.7933480214669,2.44829431822714
1.3264,2.16674882417293,1.7933480214669,2.44829431822714
1.3268,2.16674882417293,1.7933480214669,2.44829431822714
1.3272,2.16674882417293,1.7933480214669,2.44829431822714
1.3276,2.16674882417293,1.7933480214669,2.44829431822714
1.328,2.16674882417293,1.7933480214669,2.44829431822714
1.3284,2.16674882417293,1.7933480214669,2.44829431822714
1.3288,2.16674882417293,1.7933480214669,2.44829431822714
1.3292,2.16674882417293,1.7933480214669,2.44829431822714
1.3296,2.16674882417293,1.7933480214669,2.44829431822714
1.33,2.16674882417293,1.7933480214669,2.44829431822714
1.33,2.77061276315631,0.970685059858861,-0.743067702593994
1.3304,2.77061276315631,0.970685059858861,-0.743067702593994
1.3308,2.77061276315631,0.970685059858861,-0.743067702593994
1.3312,2.77061276315631,0.970685059858861,-0.743067702593994
1.3316,2.77061276315631,0.970685059858861,-0.743067702593994
1.332,2.77061276315631,0.970685059858861,-0.743067702593994
1.3324,2.77061276315631,0.970685059858861,-0.743067702593994
1.3328,2.77061276315631,0.970685059858861,-0.743067702593994
1.3332,2.77061276315631,0.970685059858861,-0.743067702593994
1.3336,2.77061276315631,0.970685059858861,-0.743067702593994
1.334,2.77061276315631,0.970685059858861,-0.743067702593994
1.3344,2.77061276315631,0.970685059858861,-0.743067702593994
1.3348,2.77061276315631,0.970685059858861,-0.743067702593994
1.3352,2.77061276315631,0.970685059858861,-0.743067702593994
1.3356,2.77061276315631,0.970685059858861,-0.743067702593994
1.336,2.77061276315631,0.970685059858861,-0.743067702593994
1.3364,2.77061276315631,0.970685059858861,-0.743067702593994
1.3368,2.77061276315631,0.970685059858861,-0.743067702593994
1.3372,2.77061276315631,0.970685059858861,-0.743067702593994
1.3376,2.77061276315631,0.970685059858861,-0.743067702593994
1.338,2.77061276315631,0.970685059858861,-0.743067702593994
1.3384,2.77061276315631,0.970685059858861,-0.743067702593994
1.3388,2.77061276315631,0.970685059858861,-0.743067702593994
1.3392,2.77061276315631,0.970685059858861,-0.743067702593994
1.3396,2.77061276315631,0.970685059858861,-0.743067702593994
1.34,2.77061276315631,0.970685059858861,-0.743067702593994
1.34,1.18777612023418,-0.294401051705903,1.75265164238575
1.3404,1.18777612023418,-0.294401051705903,1.75265164238575
1.3408,1.18777612023418,-0.294401051705903,1.75265164238575
1.3412,1.18777612023418,-0.294401051705903,1.75265164238575
1.3416,1.18777612023418,-0.294401051705903,1.75265164238575
1.342,1.18777612023418,-0.294401051705903,1.75265164238575
1.3424,1.18777612023418,-0.294401051705903,1.75265164238575
1.3428,1.18777612023418,-0.294401051705903,1.75265164238575
1.3432,1.18777612023418,-0.294401051705903,1.75265164238575
1.3436,1.18777612023418,-0.294401051705903,1.75265164238575
1.344,1.18777612023418,-0.294401051705903,1.75265164238575
1.3444,1.18777612023418,-0.294401051705903,1.75265164238575
1.3448,1.18777612023418,-0.294401051705903,1.75265164238575
1.3452,1.18777612023418,-0.294401051705903,1.75265164238575
1.3456,1.18777612023418,-0.294401051705903,1.75265164238575
1.346,1.18777612023418,-0.294401051705903,1.75265164238575
1.3464,1.18777612023418,-0.294401051705903,1.75265164238575
1.3468,1.18777612023418,-0.294401051705903,1.75265164238575
1.3472,1.18777612023418,-0.294401051705903,1.75265164238575
1.3476,1.18777612023418,-0.294401051705903,1.75265164238575
1.348,1.18777612023418,-0.294401051705903,1.75265164238575
1.3484,1.18777612023418,-0.294401051705903,1.75265164238575
1.3488,1.18777612023418,-0.294401051705903,1.75265164238575
1.3492,1.18777612023418,-0.294401051705903,1.75265164238575
1.3496,1.18777612023418,-0.294401051705903,1.75265164238575
1.35,1.18777612023418,-0.294401051705903,1.75265164238575
1.35,2.7757478835749,0.931102302428246,0.57381980366989
1.3504,2.7757478835749,0.931102302428246,0.57381980366989
1.3508,2.7757478835749,0.931102302428246,0.57381980366989
1.3512,2.7757478835749,0.931102302428246,0.57381980366989
1.3516,2.7757478835749,0.931102302428246,0.57381980366989
1.352,2.7757478835749,0.931102302428246,0.57381980366989
1.3524,2.7757478835749,0.931102302428246,0.57381980366989
1.3528,2.7757478835749,0.931102302428246,0.57381980366989
1.3532,2.7757478835749,0.931102302428246,0.57381980366989
1.3536,2.7757478835749,0.931102302428246,0.57381980366989
1.354,2.7757478835749,0.931102302428246,0.57381980366989
1.3544,2.7757478835749,0.931102302428246,0.57381980366989
1.3548,2.7757478835749,0.931102302428246,0.57381980366989
1.3552,2.7757478835749,0.931102302428246,0.57381980366989
1.3556,2.7757478835749,0.931102302428246,0.57381980366989
1.356,2.7757478835749,0.931102302428246,0.57381980366989
1.3564,2.7757478835749,0.931102302428246,0.57381980366989
1.3568,2.7757478835749,0.931102302428246,0.57381980366989
1.3572,2.7757478835749,0.931102302428246,0.57381980366989
1.3576,2.7757478835749,0.931102302428246,0.57381980366989
1.358,2.7757478835749,0.931102302428246,0.57381980366989
1.3584,2.7757478835749,0.931102302428246,0.57381980366989
1.3588,2.7757478835749,0.931102302428246,0.57381980366989
1.3592,2.7757478835749,0.931102302428246,0.57381980366989
1.3596,2.7757478835749,0.931102302428246,0.57381980366989
1.36,2.7757478835749,0.931102302428246,0.57381980366989
1.36,0.48359324256583,2.56193585937564,1.34286827983701
1.3604,0.48359324256583,2.56193585937564,1.34286827983701
1.3608,0.48359324256583,2.56193585937564,1.34286827983701
1.3612,0.48359324256583,2.56193585937564,1.34286827983701
1.3616,0.48359324256583,2.56193585937564,1.34286827983701
1.362,0.48359324256583,2.56193585937564,1.34286827983701
1.3624,0.48359324256583,2.56193585937564,1.34286827983701
1.3628,0.48359324256583,2.56193585937564,1.34286827983701
1.3632,0.48359324256583,2.56193585937564,1.34286827983701
1.3636,0.48359324256583,2.56193585937564,1.34286827983701
1.364,0.48359324256583,2.56193585937564,1.34286827983701
1.3644,0.48359324256583,2.56193585937564,1.34286827983701
1.3648,0.48359324256583,2.56193585937564,1.34286827983701
1.3652,0.48359324256583,2.56193585937564,1.34286827983701
1.3656,0.48359324256583,2.56193585937564,1.34286827983701
1.366,0.48359324256583,2.56193585937564,1.34286827983701
1.3664,0.48359324256583,2.56193585937564,1.34286827983701
1.3668,0.48359324256583,2.56193585937564,1.34286827983701
1.3672,0.48359324256583,2.56193585937564,1.34286827983701
1.3676,0.48359324256583,2.56193585937564,1.34286827983701
1.368,0.48359324256583,2.56193585937564,1.34286827983701
1.3684,0.48359324256583,2.56193585937564,1.34286827983701
1.3688,0.48359324256583,2.56193585937564,1.34286827983701
1.3692,0.48359324256583,2.56193585937564,1.34286827983701
1.3696,0.48359324256583,2.56193585937564,1.34286827983701
1.37,0.48359324256583,2.56193585937564,1.34286827983701
1.37,2.84165036636528,0.90791713822417,-0.0305904664048113
1.3704,2.84165036636528,0.90791713822417,-0.0305904664048113
1.3708,2.84165036636528,0.90791713822417,-0.0305904664048113
1.3712,2.84165036636528,0.90791713822417,-0.0305904664048113
1.3716,2.84165036636528,0.90791713822417,-0.0305904664048113
1.372,2.84165036636528,0.90791713822417,-0.0305904664048113
1.3724,2.84165036636528,0.90791713822417,-0.0305904664048113
1.3728,2.84165036636528,0.90791713822417,-0.0305904664048113
1.3732,2.84165036636528,0.90791713822417,-0.0305904664048113
1.3736,2.84165036636528,0.90791713822417,-0.0305904664048113
1.374,2.84165036636528,0.90791713822417,-0.0305904664048113
1.3744,2.84165036636528,0.90791713822417,-0.0305904664048113
1.3748,2.84165036636528,0.90791713822417,-0.0305904664048113
1.3752,2.84165036636528,0.90791713822417,-0.0305904664048113
1.3756,2.84165036636528,0.90791713822417,-0.0305904664048113
1.376,2.84165036636528,0.90791713822417,-0.0305904664048113
1.3764,2.84165036636528,0.90791713822417,-0.0305904664048113
1.3768,2.84165036636528,0.90791713822417,-0.0305904664048113
1.3772,2.84165036636528,0.90791713822417,-0.0305904664048113
1.3776,2.84165036636528,0.90791713822417,-0.0305904664048113
1.378,2.84165036636528,0.90791713822417,-0.0305904664048113
1.3784,2.84165036636528,0.90791713822417,-0.0305904664048113
1.3788,2.84165036636528,0.90791713822417,-0.0305904664048113
1.3792,2.84165036636528,0.90791713822417,-0.0305904664048113
1.3796,2.84165036636528,0.90791713822417,-0.0305904664048113
1.38,2.84165036636528,0.90791713822417,-0.0305904664048113
1.38,-0.626923342833443,2.66787663095149,1.18698111250939
1.3804,-0.626923342833443,2.66787663095149,1.18698111250939
1.3808,-0.626923342833443,2.66787663095149,1.18698111250939
1.3812,-0.626923342833443,2.66787663095149,1.18698111250939
1.3816,-0.626923342833443,2.66787663095149,1.18698111250939
1.382,-0.626923342833443,2.66787663095149,1.18698111250939
1.3824,-0.626923342833443,2.66787663095149,1.18698111250939
1.3828,-0.626923342833443,2.66787663095149,1.18698111250939
1.3832,-0.626923342833443,2.66787663095149,1.18698111250939
1.3836,-0.626923342833443,2.66787663095149,1.18698111250939
1.384,-0.626923342833443,2.66787663095149,1.18698111250939
1.3844,-0.626923342833443,2.66787663095149,1.18698111250939
1.3848,-0.626923342833443,2.66787663095149,1.18698111250939
1.3852,-0.626923342833443,2.66787663095149,1.18698111250939
1.3856,-0.626923342833443,2.66787663095149,1.18698111250939
1.386,-0.626923342833443,2.66787663095149,1.18698111250939
1.3864,-0.626923342833443,2.66787663095149,1.18698111250939
1.3868,-0.626923342833443,2.66787663095149,1.18698111250939
1.3872,-0.626923342833443,2.66787663095149,1.18698111250939
1.3876,-0.626923342833443,2.66787663095149,1.18698111250939
1.388,-0.626923342833443,2.66787663095149,1.18698111250939
1.3884,-0.626923342833443,2.66787663095149,1.18698111250939
1.3888,-0.626923342833443,2.66787663095149,1.18698111250939
1.3892,-0.626923342833443,2.66787663095149,1.18698111250939
1.3896,-0.626923342833443,2.66787663095149,1.18698111250939
1.39,-0.626923342833443,2.66787663095149,1.18698111250939
1.39,0.841525606467195,1.39649078416687,-0.537939413654057
1.3904,0.841525606467195,1.39649078416687,-0.537939413654057
1.3908,0.841525606467195,1.39649078416687,-0.537939413654057
1.3912,0.841525606467195,1.39649078416687,-0.537939413654057
1.3916,0.841525606467195,1.39649078416687,-0.537939413654057
1.392,0.841525606467195,1.39649078416687,-0.537939413654057
1.3924,0.841525606467195,1.39649078416687,-0.537939413654057
1.3928,0.841525606467195,1.39649078416687,-0.537939413654057
1.3932,0.841525606467195,1.39649078416687,-0.537939413654057
1.3936,0.841525606467195,1.39649078416687,-0.537939413654057
1.394,0.841525606467195,1.39649078416687,-0.537939413654057
1.3944,0.841525606467195,1.39649078416687,-0.537939413654057
1.3948,0.841525606467195,1.39649078416687,-0.537939413654057
1.3952,0.841525606467195,1.39649078416687,-0.537939413654057
1.3956,0.841525606467195,1.39649078416687,-0.537939413654057
1.396,0.841525606467195,1.39649078416687,-0.537939413654057
1.3964,0.841525606467195,1.39649078416687,-0.537939413654057
1.3968,0.841525606467195,1.39649078416687,-0.537939413654057
1.3972,0.841525606467195,1.39649078416687,-0.537939413654057
1.3976,0.841525606467195,1.39649078416687,-0.537939413654057
1.398,0.841525606467195,1.39649078416687,-0.537939413654057
1.3984,0.841525606467195,1.39649078416687,-0.537939413654057
