"time","len.y","phi.y"
0.345,0.345001,4.33539786195391
0.3455,0.345501,4.34168104726109
0.346,0.346001,4.34796423256827
0.3465,0.346501,4.35424741787545
0.347,0.347001,4.36053060318263
0.3475,0.347501,4.36681378848981
0.348,0.348001,4.37309697379699
0.3485,0.348501,4.37938015910417
0.349,0.349001,4.38566334441135
0.3495,0.349501,4.39194652971853
0.35,0.350001,4.39822971502571
0.3505,0.350501,4.40451290033289
0.351,0.351001,4.41079608564007
0.3515,0.351501,4.41707927094725
0.352,0.352001,4.42336245625443
0.3525,0.352501,4.42964564156161
0.353,0.353001,4.43592882686879
0.3535,0.353501,4.44221201217597
0.354,0.354001,4.44849519748315
0.3545,0.354501,4.45477838279033
0.355,0.355001,4.46106156809751
0.3555,0.355501,4.46734475340469
0.356,0.356001,4.47362793871187
0.3565,0.356501,4.47991112401904
0.357,0.357001,4.48619430932622
0.3575,0.357501,4.4924774946334
0.358,0.358001,4.49876067994058
0.3585,0.358501,4.50504386524776
0.359,0.359001,4.51132705055494
0.3595,0.359501,4.51761023586212
0.36,0.360001,4.5238934211693
0.3605,0.360501,4.53017660647648
0.361,0.361001,4.53645979178366
0.3615,0.361501,4.54274297709084
0.362,0.362001,4.54902616239802
0.3625,0.362501,4.5553093477052
0.363,0.363001,4.56159253301238
0.3635,0.363501,4.56787571831956
0.364,0.364001,4.57415890362674
0.3645,0.364501,4.58044208893392
0.365,0.365001,4.5867252742411
0.3655,0.365501,4.59300845954828
0.366,0.366001,4.59929164485546
0.3665,0.366501,4.60557483016264
0.367,0.367001,4.61185801546982
0.3675,0.367501,4.618141200777
0.368,0.368001,4.62442438608418
0.3685,0.368501,4.63070757139135
0.369,0.369001,4.63699075669853
0.3695,0.369501,4.64327394200571
0.37,0.370001,4.64955712731289
0.3705,0.370501,4.65584031262007
0.371,0.371001,4.66212349792725
0.3715,0.371501,4.66840668323443
0.372,0.372001,4.67468986854161
0.3725,0.372501,4.68097305384879
0.373,0.373001,4.68725623915597
0.3735,0.373501,4.69353942446315
0.374,0.374001,4.69982260977033
0.3745,0.374501,4.70610579507751
0.375,0.375001,4.71238898038469
0.3755,0.375501,4.71867216569187
0.376,0.376001,4.72495535099905
0.3765,0.376501,4.73123853630623
0.377,0.377001,4.73752172161341
0.3775,0.377501,4.74380490692059
0.378,0.378001,4.75008809222777
0.3785,0.378501,4.75637127753495
0.379,0.379001,4.76265446284213
0.3795,0.379501,4.76893764814931
0.38,0.380001,4.77522083345649
0.3805,0.380501,4.78150401876367
0.381,0.381001,4.78778720407084
0.3815,0.381501,4.79407038937802
0.382,0.382001,4.8003535746852
0.3825,0.382501,4.80663675999238
0.383,0.383001,4.81291994529956
0.3835,0.383501,4.81920313060674
0.384,0.384001,4.82548631591392
0.3845,0.384501,4.8317695012211
0.385,0.385001,4.83805268652828
0.3855,0.385501,4.84433587183546
0.386,0.386001,4.85061905714264
0.3865,0.386501,4.85690224244982
0.387,0.387001,4.863185427757
0.3875,0.387501,4.86946861306418
0.388,0.388001,4.87575179837136
0.3885,0.388501,4.88203498367854
0.389,0.389001,4.88831816898572
0.3895,0.389501,4.8946013542929
0.39,0.390001,4.90088453960008
0.3905,0.390501,4.90716772490726
0.391,0.391001,4.91345091021444
0.3915,0.391501,4.91973409552162
0.392,0.392001,4.9260172808288
0.3925,0.392501,4.93230046613598
0.393,0.393001,4.93858365144315
0.3935,0.393501,4.94486683675034
0.394,0.394001,4.95115002205751
0.3945,0.394501,4.95743320736469
0.395,0.395001,4.96371639267187
0.3955,0.395501,4.96999957797905
0.396,0.396001,4.97628276328623
0.3965,0.396501,4.98256594859341
0.397,0.397001,4.98884913390059
0.3975,0.397501,4.99513231920777
0.398,0.398001,5.00141550451495
0.3985,0.398501,5.00769868982213
