"time","pipe1.mediums[1].T","pipe1.mediums[2].T","pipe1.mediums[2].p","pipe10.mediums[1].T","pipe10.mediums[2].T","pipe11.mediums[1].T","pipe11.mediums[2].T","pipe11.mediums[2].p","pipe2.mediums[1].T","pipe2.mediums[2].T","pipe2.mediums[2].p","pipe3.mediums[1].T","pipe3.mediums[2].T","pipe3.mediums[2].p","pipe4.mediums[1].T","pipe4.mediums[1].p","pipe4.mediums[2].T","pipe4.mediums[2].p","pipe5.mediums[1].T","pipe5.mediums[2].T","pipe6.mediums[1].T","pipe6.mediums[2].T","pipe6.mediums[2].p","pipe7.mediums[1].T","pipe7.mediums[1].p","pipe7.mediums[2].T","pipe7.mediums[2].p","pipe8.mediums[1].T","pipe8.mediums[2].T","pipe9.mediums[1].T","pipe9.mediums[2].T"
138.04,300,300.032916454092,350533.429106592,300.074672286313,300.078052235933,301.343199030244,301.344831824834,138081.171821284,300.057640003758,300.058123475125,350533.429106592,300.032916469478,300.03456234958,343059.531195309,300.06808968521,190804.998398519,300.074673173417,160906.971949111,300.0746558373,300.077947486465,300.0746558373,300.077947486465,145558.511662209,300.056440676932,153236.11131687,300.065264229168,153236.111316867,305.667931830164,302.870119135899,305.667636459744,305.666515235597
138.08,300,300.032916455824,350533.429056658,300.074672286322,300.078052232432,301.343206827944,301.344839688827,138081.171726114,300.057640004328,300.058123475136,350533.429056658,300.032916471307,300.034562351507,343059.531142881,300.068089687635,190804.998295304,300.074673176455,160906.971835926,300.074655937524,300.077947974207,300.074655937524,300.077947974207,145558.511548488,300.056440676929,153236.111192697,300.065264229053,153236.111192694,305.667931998259,302.87011869399,305.667644581753,305.666548464207
138.12,300,300.032916457202,350533.429007221,300.074672286593,300.078052228978,301.343214552393,301.344847479222,138081.171631822,300.057640004923,300.058123475148,350533.429007221,300.032916472764,300.034562353042,343059.531090976,300.06808968957,190804.9981931,300.074673178882,160906.971723848,300.074656037118,300.077948459866,300.074656037118,300.077948459866,145558.511435817,300.056440676926,153236.111069825,300.065264228902,153236.111069822,305.667932102837,302.870118246667,305.667652518752,305.66658137449
138.16,300,300.032916458217,350533.428958283,300.074672287131,300.078052225575,301.343222203458,301.344855195891,138081.17153841,300.057640005545,300.05812347516,350533.428958283,300.03291647384,300.034562354177,343059.531039592,300.068089691007,190804.99809191,300.074673180686,160906.97161288,300.074656136086,300.07794894345,300.074656136086,300.07794894345,145558.511324199,300.056440676923,153236.11094826,300.065264228714,153236.110948257,305.667932143343,302.870117793989,305.667660269022,305.666613965834
138.2,300,300.032916458865,350533.428909844,300.074672287941,300.078052222223,301.343229781,301.344862838694,138081.171445879,300.057640006196,300.058123475173,350533.428909844,300.03291647453,300.034562354905,343059.530988733,300.068089691936,190804.997991736,300.074673181856,160906.971503023,300.074656234427,300.077949424968,300.074656234427,300.077949424968,145558.511213634,300.05644067692,153236.110828005,300.065264228485,153236.110828001,305.667932119215,302.870117336015,305.667667830814,305.666646237586
138.24,300,300.032916459137,350533.428861907,300.074672289027,300.078052218925,301.343237284866,301.344870407485,138081.171354232,300.057640006879,300.058123475187,350533.428861907,300.032916474826,300.034562355218,343059.530938399,300.068089692348,190804.997892581,300.07467318238,160906.971394281,300.074656332145,300.077949904428,300.074656332145,300.077949904428,145558.511104125,300.056440676917,153236.110709064,300.065264228212,153236.110709061,305.667932029886,302.870116872804,305.66767520235,305.666678189047
138.28,300,300.032916459028,350533.428814472,300.074672290394,300.078052215682,301.343244714897,301.344877902104,138081.171263469,300.057640007597,300.058123475201,350533.428814472,300.032916474722,300.03456235511,343059.530888592,300.068089692234,190804.997794447,300.074673182248,160906.971286656,300.074656429241,300.077950381838,300.074656429241,300.077950381838,145558.510995673,300.056440676914,153236.110591443,300.065264227891,153236.11059144,305.667931874779,302.870116404414,305.667682381826,305.666709819473
138.32,300,300.032916458531,350533.428767542,300.074672292047,300.078052212496,301.343252070919,301.344885322383,138081.171173593,300.057640008351,300.058123475216,350533.428767542,300.03291647421,300.034562354573,343059.530839314,300.068089691583,190804.997697337,300.074673181446,160906.971180152,300.074656525716,300.077950857205,300.074656525716,300.077950857205,145558.510888282,300.056440676911,153236.110475148,300.06526422752,153236.110475145,305.667931653312,302.870115930906,305.667689367412,305.666741128075
138.36,300,300.032916457638,350533.428721117,300.074672293991,300.078052209369,301.343259352752,301.344892668142,138081.171084606,300.057640009146,300.058123475232,350533.428721117,300.032916473282,300.034562353599,343059.530790565,300.068089690388,190804.997601254,300.074673179964,160906.971074772,300.074656621573,300.077951330537,300.074656621573,300.077951330537,145558.510781954,300.056440676907,153236.110360182,300.065264227094,153236.110360179,305.667931364894,302.870115452337,305.667696157246,305.666772114021
138.4,300,300.032916456344,350533.4286752,300.07467229623,300.078052206301,301.343266560203,301.344899939194,138081.170996509,300.057640009982,300.058123475249,350533.4286752,300.032916471932,300.03456235218,343059.530742349,300.068089688638,190804.997506202,300.074673177789,160906.970970518,300.074656716814,300.077951801843,300.074656716814,300.077951801843,145558.51067669,300.056440676904,153236.110246551,300.06526422661,153236.110246548,305.667931008929,302.870114968768,305.667702749442,305.666802776434
138.44,300,300.03291645464,350533.428629791,300.074672298769,300.078052203296,301.343273693071,301.344907135338,138081.170909305,300.057640010864,300.058123475267,350533.428629791,300.032916470153,300.034562350309,343059.530694666,300.068089686323,190804.997412183,300.07467317491,160906.970867396,300.074656811439,300.077952271131,300.074656811439,300.077952271131,145558.510572494,300.0564406769,153236.110134261,300.065264226066,153236.110134258,305.667930584813,302.870114480257,305.667709142085,305.66683311439
138.48,300,300.03291645252,350533.428584894,300.074672301614,300.078052200354,301.343280751143,301.344914256364,138081.170822996,300.057640011792,300.058123475285,350533.428584894,300.032916467937,300.034562347979,343059.53064752,300.068089683434,190804.997319201,300.074673171314,160906.970765408,300.074656905451,300.077952738407,300.074656905451,300.077952738407,145558.510469368,300.056440676897,153236.110023318,300.065264225457,153236.110023315,305.667930091934,302.870113986866,305.667715333232,305.666863126923
138.52,300,300.032916449977,350533.428540509,300.074672304768,300.078052197477,301.343287734198,301.344921302054,138081.170737585,300.057640012772,300.058123475305,350533.428540509,300.032916465277,300.034562345181,343059.53060091,300.068089679962,190804.997227259,300.07467316699,160906.970664559,300.07465699885,300.07795320368,300.07465699885,300.07795320368,145558.510367316,300.056440676893,153236.109913727,300.06526422478,153236.109913725,305.667929529674,302.870113488654,305.667721320913,305.666892813022
138.56,300,300.032916447005,350533.42849664,300.074672308238,300.078052194668,301.343294642002,301.344928272177,138081.170653075,300.057640013804,300.058123475326,350533.42849664,300.032916462165,300.034562341907,343059.53055484,300.068089675897,190804.997136362,300.074673161925,160906.970564851,300.07465709164,300.077953666957,300.07465709164,300.077953666957,145558.51026634,300.056440676889,153236.109805495,300.065264224032,153236.109805493,305.667928897408,302.870112985681,305.66772710313,305.66692217163
138.6,300,300.032916443595,350533.428453287,300.074672312027,300.078052191927,301.343301474313,301.344935166493,138081.170569467,300.057640014891,300.058123475348,350533.428453287,300.032916458594,300.034562338151,343059.530509312,300.068089671229,190804.997046512,300.074673156108,160906.97046629,300.074657183821,300.077954128247,300.074657183821,300.077954128247,145558.510166444,300.056440676885,153236.109698628,300.065264223209,153236.109698626,305.667928194503,302.870112478007,305.667732677857,305.666951201647
138.64,300,300.032916439741,350533.428410453,300.074672316141,300.078052189257,301.343308230879,301.344941984753,138081.170486766,300.057640016038,300.058123475372,350533.428410453,300.032916454557,300.034562333904,343059.530464328,300.068089665948,190804.996957715,300.074673149525,160906.97036888,300.074657275394,300.077954587556,300.074657275394,300.077954587556,145558.510067631,300.05644067688,153236.109593133,300.065264222308,153236.10959313,305.66792742032,302.870111965693,305.66773804304,305.666979901927
138.68,300,300.032916435435,350533.42836814,300.074672320585,300.07805218666,301.343314911436,301.344948726695,138081.170404973,300.057640017245,300.058123475396,350533.42836814,300.032916450046,300.034562329157,343059.53041989,300.068089660044,190804.996869973,300.074673142165,160906.970272624,300.074657366362,300.077955044893,300.074657366362,300.077955044893,145558.509969904,300.056440676876,153236.109489015,300.065264221325,153236.109489013,305.667926574211,302.8701114488,305.667743196599,305.667008271281
138.72,300,300.032916430671,350533.42832635,300.074672325363,300.078052184137,301.343321515711,301.344955392048,138081.170324092,300.057640018516,300.058123475422,350533.42832635,300.032916445053,300.034562323904,343059.530376,300.068089653507,190804.996783292,300.074673134015,160906.970177529,300.074657456724,300.077955500265,300.074657456724,300.077955500265,145558.509873269,300.056440676871,153236.109386283,300.065264220256,153236.10938628,305.667925655524,302.870110927388,305.667748136425,305.667036308473
138.76,300,300.032916425442,350533.428285086,300.074672330482,300.07805218169,301.343328043422,301.344961980533,138081.170244127,300.057640019854,300.05812347545,350533.428285086,300.032916439571,300.034562318136,343059.530332661,300.068089646328,190804.996697675,300.074673125064,160906.970083598,300.074657546484,300.077955953678,300.074657546484,300.077955953679,145558.509777727,300.056440676866,153236.109284942,300.065264219098,153236.109284939,305.667924663597,302.870110401518,305.667752860381,305.667064012224
138.8,300,300.032916419739,350533.42824435,300.074672335945,300.078052179321,301.343334494275,301.344968491857,138081.170165079,300.057640021262,300.058123475479,350533.42824435,300.032916433592,300.034562311846,343059.530289875,300.068089638497,190804.996613127,300.074673115297,160906.969990836,300.074657635642,300.077956405142,300.074657635642,300.077956405142,145558.509683284,300.056440676861,153236.109185001,300.065264217847,153236.109184998,305.667923597762,302.870109871252,305.667757366303,305.667091381211
138.84,300,300.032916413556,350533.428204144,300.074672341759,300.078052177031,301.343340867966,301.34497492572,138081.170086954,300.057640022742,300.058123475509,350533.428204144,300.032916427109,300.034562305024,343059.530247645,300.068089630002,190804.996529654,300.074673104703,160906.969899249,300.0746577242,300.077956854663,300.0746577242,300.077956854663,145558.509589942,300.056440676856,153236.109086466,300.065264216499,153236.109086463,305.667922457344,302.870109336651,305.667761652,305.667118414065
138.88,300,300.032916406885,350533.428164471,300.074672347927,300.078052174823,301.343347164181,301.344981281811,138081.170009754,300.057640024298,300.058123475541,350533.428164471,300.032916420114,300.034562297663,343059.530205974,300.068089620835,190804.996447259,300.074673093269,160906.969808842,300.074657812158,300.077957302248,300.074657812158,300.077957302248,145558.509497708,300.056440676851,153236.108989345,300.065264215051,153236.108989343,305.667921241661,302.870108797776,305.667765715252,305.667145109372
138.92,300,300.032916399719,350533.428125333,300.074672354456,300.078052172699,301.343353382598,301.344987559806,138081.169933483,300.057640025932,300.058123475575,350533.428125333,300.032916412599,300.034562289755,343059.530164864,300.068089610985,190804.996365947,300.074673080982,160906.96971962,300.074657899518,300.077957747906,300.074657899518,300.077957747906,145558.509406584,300.056440676845,153236.108893647,300.065264213499,153236.108893644,305.667919950023,302.870108254689,305.667769553812,305.667171465675
138.96,300,300.032916392051,350533.428086733,300.07467236135,300.07805217066,301.343359522882,301.344993759376,138081.169858146,300.057640027647,300.05812347561,350533.428086733,300.032916404556,300.034562281292,343059.530124317,300.068089600441,190804.996285725,300.07467306783,160906.969631588,300.074657986281,300.077958191642,300.074657986281,300.077958191642,145558.509316576,300.056440676839,153236.108799378,300.065264211839,153236.108799375,305.667918581735,302.870107707451,305.667773165405,305.667197481471
139,300,300.032916383872,350533.428048674,300.074672368615,300.078052168709,301.343365584688,301.344999880177,138081.169783745,300.057640029447,300.058123475647,350533.428048674,300.032916395977,300.034562272265,343059.530084337,300.068089589194,190804.996206596,300.074673053799,160906.969544753,300.074658072448,300.077958633465,300.074658072448,300.077958633465,145558.509227689,300.056440676833,153236.108706547,300.065264210068,153236.108706545,305.667917136092,302.870107156126,305.667776547729,305.667223155214
139.04,300,300.032916375176,350533.428011159,300.074672376256,300.078052166846,301.343371567663,301.345005921858,138081.169710285,300.057640031333,300.058123475686,350533.428011159,300.032916386855,300.034562262665,343059.530044927,300.068089577232,190804.996128566,300.074673038877,160906.96945912,300.074658158021,300.077959073381,300.074658158021,300.077959073381,145558.509139926,300.056440676826,153236.108615163,300.065264208181,153236.10861516,305.667915612384,302.870106600774,305.667779698453,305.66724848531
139.08,300,300.032916365955,350533.42797419,300.074672384278,300.078052165075,301.343377471443,301.345011884056,138081.16963777,300.05764003331,300.058123475727,350533.42797419,300.032916377182,300.034562252486,343059.530006089,300.068089564546,190804.996051642,300.07467302305,160906.969374695,300.074658243,300.077959511398,300.074658243,300.077959511398,145558.509053294,300.056440676819,153236.108525233,300.065264206175,153236.108525231,305.667914009893,302.870106041459,305.66778261522,305.667273470126
139.12,300,300.032916356201,350533.42793777,300.074672392686,300.078052163397,301.343383295652,301.345017766398,138081.169566204,300.05764003538,300.05812347577,350533.42793777,300.032916366949,300.034562241717,343059.529967827,300.068089551126,190804.995975828,300.074673006306,160906.969291485,300.074658327386,300.077959947522,300.074658327386,300.077959947523,145558.508967797,300.056440676812,153236.108436768,300.065264204046,153236.108436765,305.667912327895,302.870105478242,305.667785295643,305.667298107978
139.16,300,300.032916345907,350533.427901902,300.074672401486,300.078052161814,301.343389039905,301.345023568502,138081.169495593,300.057640037546,300.058123475815,350533.427901902,300.032916356149,300.034562230352,343059.529930144,300.068089536959,190804.99590113,300.074672988632,160906.969209495,300.074658411181,300.077960381762,300.074658411181,300.077960381762,145558.50888344,300.056440676805,153236.108349774,300.065264201789,153236.108349772,305.667910565656,302.870104911187,305.66778773731,305.667322397141
139.2,300,300.032916335066,350533.42786659,300.074672410683,300.078052160327,301.343394703809,301.345029289974,138081.169425939,300.057640039811,300.058123475862,350533.42786659,300.032916344773,300.034562218381,343059.529893042,300.068089522037,190804.995827554,300.074672970013,160906.969128732,300.074658494386,300.077960814123,300.074658494386,300.077960814123,145558.508800229,300.056440676798,153236.108264262,300.065264199402,153236.10826426,305.66790872244,302.870104340356,305.66778993778,305.667346335846
139.24,300,300.032916336055,350533.427825217,300.074672411313,300.078052156856,301.3434011881,301.345035830767,138081.16934675,300.057640038752,300.058123475839,350533.427825217,300.032916345817,300.034562219482,343059.529849603,300.068089523431,190804.995742014,300.074672971763,160906.969034926,300.074658579541,300.077961244834,300.074658579541,300.077961244835,145558.508705607,300.056440676801,153236.108161608,300.065264201503,153236.108161606,305.667908315105,302.870103805049,305.667796132147,305.667373912151
139.28,300,300.032916338336,350533.427783415,300.074672411008,300.078052153173,301.343407726114,301.345042424889,138081.169266957,300.057640037285,300.058123475808,350533.427783415,300.032916348215,300.034562222008,343059.529805715,300.068089526605,190804.995655648,300.074672975735,160906.968940224,300.074658664488,300.077961673714,300.074658664488,300.077961673714,145558.508610262,300.056440676805,153236.108057665,300.065264204157,153236.108057662,305.667908052468,302.870103271965,305.667802714684,305.667401731579
139.32,300,300.032916340542,350533.427741913,300.074672410757,300.07805214951,301.343414218678,301.345048973253,138081.169187715,300.05764003579,300.058123475776,350533.427741913,300.032916350536,300.034562224453,343059.529762142,300.068089529675,190804.995569898,300.074672979578,160906.968846196,300.074658748949,300.077962100746,300.074658748949,300.077962100746,145558.508515576,300.05644067681,153236.107954484,300.065264206854,153236.107954482,305.667907767464,302.870102736869,305.667809218506,305.667429355005
139.36,300,300.032916342674,350533.427700709,300.074672410559,300.078052145867,301.343420665923,301.345055475991,138081.169109024,300.057640034266,300.058123475743,350533.427700709,300.032916352778,300.034562226815,343059.529718883,300.068089532643,190804.995484762,300.074672983292,160906.968752841,300.074658832926,300.077962525936,300.074658832926,300.077962525936,145558.508421548,300.056440676815,153236.107852063,300.065264209592,153236.107852061,305.667907460279,302.870102199848,305.667815643721,305.667456782984
139.4,300,300.032916344731,350533.427659803,300.074672410415,300.078052142245,301.34342706797,301.345061933227,138081.169030881,300.057640032716,300.05812347571,350533.427659803,300.032916354941,300.034562229094,343059.529675935,300.068089535508,190804.995400239,300.074672986878,160906.968660158,300.074658916422,300.077962949291,300.074658916422,300.077962949291,145558.508328175,300.05644067682,153236.107750402,300.065264212369,153236.1077504,305.667907131096,302.870101660992,305.667821990424,305.667484016043
139.44,300,300.032916346714,350533.427619194,300.074672410323,300.078052138644,301.343433424938,301.345068345078,138081.168953285,300.05764003114,300.058123475677,350533.427619194,300.032916357026,300.034562231291,343059.5296333,300.068089538269,190804.995316326,300.074672990335,160906.968568143,300.074658999438,300.077963370819,300.074658999438,300.077963370819,145558.508235456,300.056440676825,153236.107649497,300.065264215186,153236.107649495,305.667906780098,302.870101120388,305.667828258702,305.667511054678
139.48,300,300.032916348622,350533.427578881,300.074672410284,300.078052135065,301.343439736936,301.345074711657,138081.168876235,300.057640029539,300.058123475643,350533.427578881,300.032916359033,300.034562233405,343059.529590975,300.068089540927,190804.995233022,300.074672993663,160906.968476797,300.074659081979,300.077963790526,300.074659081979,300.077963790526,145558.508143389,300.05644067683,153236.107549348,300.065264218041,153236.107549346,305.667906407467,302.870100578127,305.66783444863,305.66753789936
139.52,300,300.032916350455,350533.427538864,300.074672410297,300.078052131509,301.343446004068,301.345081033067,138081.16879973,300.057640027914,300.058123475608,350533.427538864,300.032916360961,300.034562235436,343059.529548961,300.068089543482,190804.995150327,300.074672996862,160906.968386116,300.074659164045,300.077964208418,300.074659164045,300.077964208418,145558.508051973,300.056440676835,153236.107449954,300.065264220932,153236.107449951,305.667906013384,302.870100034297,305.667840560272,305.667564550527
139.56,300,300.032916352214,350533.427499141,300.074672410363,300.078052127977,301.343452226432,301.345087309409,138081.168723768,300.057640026267,300.058123475573,350533.427499141,300.03291636281,300.034562237385,343059.529507256,300.068089545933,190804.995068238,300.074672999932,160906.968296101,300.074659245638,300.077964624504,300.074659245638,300.077964624504,145558.507961207,300.05644067684,153236.107351312,300.065264223858,153236.107351309,305.667905598028,302.870099488989,305.667846593682,305.66759100859
139.6,300,300.032916353899,350533.427459714,300.074672410481,300.078052124469,301.343458404118,301.345093540772,138081.168648348,300.057640024598,300.058123475538,350533.427459714,300.032916364581,300.034562239251,343059.52946586,300.068089548282,190804.994986755,300.074673002872,160906.968206749,300.074659326762,300.077965038789,300.074659326762,300.077965038789,145558.507871089,300.056440676846,153236.107253421,300.065264226819,153236.107253419,305.667905161578,302.870098942291,305.667852548903,305.667617273933
139.64,300,300.032916355509,350533.42742058,300.074672410651,300.078052120986,301.34346453721,301.345099727242,138081.16857347,300.057640022909,300.058123475502,350533.42742058,300.032916366273,300.034562241034,343059.529424773,300.068089550527,190804.994905876,300.074673005684,160906.96811806,300.074659407419,300.07796545128,300.074659407419,300.07796545128,145558.507781619,300.056440676851,153236.107156281,300.065264229812,153236.107156279,305.667904704211,302.870098394296,305.667858425966,305.667643346909
139.68,300,300.032916357044,350533.42738174,300.074672410872,300.07805211753,301.343470625787,301.345105868897,138081.168499132,300.0576400212,300.058123475466,350533.42738174,300.032916367887,300.034562242734,343059.529383994,300.068089552668,190804.994825601,300.074673008367,160906.968030032,300.07465948761,300.077965861984,300.07465948761,300.077965861984,145558.507692794,300.056440676857,153236.10705989,300.065264232837,153236.107059888,305.667904226105,302.870097845093,305.667864224893,305.667669227844
139.72,300,300.032916358505,350533.427343193,300.074672411145,300.078052114099,301.343476669918,301.345111965809,138081.168425334,300.057640019473,300.058123475429,350533.427343193,300.032916369422,300.034562244352,343059.529343522,300.068089554706,190804.994745928,300.074673010921,160906.967942664,300.074659567337,300.077966270908,300.074659567337,300.077966270908,145558.507604614,300.056440676862,153236.106964248,300.065264235892,153236.106964246,305.667903727433,302.870097294773,305.667869945695,305.667694917034
139.76,300,300.032916359891,350533.427304938,300.074672411468,300.078052110696,301.343482669668,301.345118018043,138081.168352075,300.057640017729,300.058123475392,350533.427304938,300.032916370878,300.034562245887,343059.529303357,300.068089556641,190804.994666857,300.074673013346,160906.967855956,300.074659646604,300.077966678057,300.074659646604,300.077966678057,145558.507517078,300.056440676868,153236.106869353,300.065264238977,153236.106869351,305.667903208372,302.870096743428,305.667875588371,305.667720414747
139.8,300,300.032916361203,350533.427266975,300.074672411843,300.078052107322,301.343488625096,301.345124025659,138081.168279353,300.057640015968,300.058123475355,350533.427266975,300.032916372256,300.03456224734,343059.5292635,300.068089558473,190804.994588387,300.074673015642,160906.967769906,300.074659725411,300.077967083439,300.074659725411,300.077967083439,145558.507430185,300.056440676874,153236.106775206,300.065264242089,153236.106775204,305.667902669094,302.87009619115,305.667881152911,305.667745721221
139.84,300,300.032916362441,350533.427229305,300.074672412268,300.078052103976,301.343494536252,301.345129988707,138081.16820717,300.057640014192,300.058123475317,350533.427229305,300.032916373556,300.03456224871,343059.529223948,300.068089560202,190804.994510517,300.074673017809,160906.967684514,300.074659803762,300.07796748706,300.074659803762,300.07796748706,145558.507343935,300.05644067688,153236.106681805,300.065264245228,153236.106681803,305.667902109771,302.870095638031,305.667886639292,305.667770836668
139.88,300,300.032916363604,350533.427191926,300.074672412743,300.07805210066,301.343500403181,301.345135907234,138081.168135523,300.057640012403,300.05812347528,350533.427191926,300.032916374777,300.034562249998,343059.529184702,300.068089561828,190804.994433247,300.074673019848,160906.967599779,300.074659881658,300.077967888926,300.074659881658,300.077967888926,145558.507258326,300.056440676886,153236.10658915,300.065264248393,153236.106589148,305.667901530576,302.870095084163,305.667892047483,305.66779576127
139.92,300,300.032916364693,350533.427154839,300.074672413269,300.078052097374,301.343506225923,301.345141781277,138081.168064413,300.0576400106,300.058123475241,350533.427154839,300.03291637592,300.034562251203,343059.529145763,300.068089563351,190804.994356576,300.074673021758,160906.967515701,300.0746599591,300.077968289044,300.0746599591,300.077968289044,145558.507173359,300.056440676892,153236.10649724,300.065264251581,153236.106497238,305.667900931677,302.870094529638,305.667897377441,305.667820495178
139.96,300,300.032916365708,350533.427118042,300.074672413843,300.078052094119,301.343512004508,301.345147610871,138081.167993839,300.057640008786,300.058123475203,350533.427118042,300.032916376985,300.034562252326,343059.529107128,300.068089564771,190804.994280504,300.074673023539,160906.967432279,300.074660036092,300.07796868742,300.074660036092,300.07796868742,145558.507089033,300.056440676898,153236.106406076,300.065264254792,153236.106406075,305.667900313246,302.87009397455,305.66790262911,305.667845038519
140,300,300.032916366648,350533.427081537,300.074672414467,300.078052090897,301.343517738961,301.345153396038,138081.167923801,300.057640006961,300.058123475165,350533.427081537,300.032916377972,300.034562253367,343059.5290688,300.068089566088,190804.994205031,300.074673025193,160906.967349514,300.074660112635,300.077969084061,300.074660112635,300.077969084061,145558.507005348,300.056440676905,153236.106315658,300.065264258024,153236.106315656,305.667899675449,302.870093418992,305.667907802428,305.667869391386
140.04,300,300.032916367515,350533.427045323,300.074672415141,300.078052087707,301.343523429302,301.3451591368,138081.167854299,300.057640005127,300.058123475126,350533.427045323,300.032916378881,300.034562254325,343059.529030777,300.068089567302,190804.994130156,300.074673026718,160906.967267404,300.074660188731,300.077969478972,300.074660188731,300.077969478973,145558.506922302,300.056440676911,153236.106225984,300.065264261277,153236.106225983,305.667899018454,302.870092863058,305.667912897318,305.667893553848
140.08,300,300.032916368308,350533.4270094,300.074672415862,300.078052084551,301.343529075542,301.345164833169,138081.167785332,300.057640003285,300.058123475087,350533.4270094,300.032916379711,300.034562255202,343059.528993058,300.068089568415,190804.994055879,300.074673028115,160906.967185949,300.074660264382,300.077969872161,300.074660264382,300.077969872161,145558.506839897,300.056440676917,153236.106137056,300.065264264548,153236.106137055,305.667898342428,302.870092306841,305.667917913694,305.667917525942
140.12,300,300.032916369027,350533.426973767,300.074672416632,300.078052081429,301.343534677687,301.345170485149,138081.167716902,300.057640001436,300.058123475048,350533.426973767,300.032916380464,300.034562255996,343059.528955646,300.068089569424,190804.9939822,300.074673029384,160906.96710515,300.074660339589,300.077970263632,300.074660339589,300.077970263632,145558.506758133,300.056440676924,153236.106048874,300.065264267837,153236.106048872,305.667897647535,302.870091750436,305.667922851459,305.667941307678
140.16,300,300.032916369673,350533.426938426,300.07467241745,300.078052078342,301.343540235735,301.345176092741,138081.167649006,300.057639999581,300.058123475009,350533.426938426,300.03291638114,300.034562256709,343059.528918538,300.068089570332,190804.99390912,300.074673030525,160906.967025007,300.074660414356,300.077970653393,300.074660414356,300.077970653393,145558.506677008,300.05644067693,153236.105961437,300.065264271141,153236.105961436,305.667896933938,302.870091193938,305.667927710506,305.667964899038
140.2,300,300.032916370245,350533.426903375,300.074672418316,300.078052075291,301.34354574968,301.345181655937,138081.167581646,300.057639997721,300.058123474969,350533.426903375,300.032916381738,300.034562257341,343059.528881736,300.068089571138,190804.993836638,300.07467303154,160906.966945519,300.074660488682,300.077971041449,300.074660488682,300.077971041449,145558.506596523,300.056440676937,153236.105874747,300.065264274461,153236.105874745,305.667896201803,302.870090637442,305.667932490716,305.667988299972
140.24,300,300.032916370743,350533.426868616,300.074672419229,300.078052072277,301.343551219507,301.345187174723,138081.167514823,300.057639995858,300.05812347493,350533.426868616,300.032916382258,300.034562257891,343059.52884524,300.068089571842,190804.993764754,300.074673032427,160906.966866687,300.074660562572,300.077971427806,300.074660562572,300.077971427806,145558.50651668,300.056440676943,153236.105788804,300.065264277793,153236.105788802,305.66789545129,302.870090081042,305.66793719196,305.668011510406
140.28,300,300.032916371169,350533.426834148,300.074672420189,300.078052069301,301.343556645195,301.345192649079,138081.167448535,300.057639993992,300.058123474891,350533.426834148,300.032916382701,300.034562258359,343059.528809049,300.068089572444,190804.99369347,300.074673033187,160906.966788512,300.074660636025,300.077971812471,300.074660636025,300.077971812471,145558.506437477,300.05644067695,153236.105703608,300.065264281138,153236.105703606,305.66789468256,302.870089524835,305.667941814099,305.668034530233
140.32,300,300.032916371521,350533.426799971,300.074672421195,300.078052066363,301.343562026717,301.345198078977,138081.167382784,300.057639992126,300.058123474851,350533.426799971,300.032916383068,300.034562258747,343059.528773164,300.068089572945,190804.993622784,300.074673033821,160906.966710994,300.074660709044,300.07797219545,300.074660709044,300.07797219545,145558.506358915,300.056440676957,153236.10561916,300.065264284493,153236.105619159,305.667893895773,302.870088968916,305.66794635698,305.668057359319
140.36,300,300.032916371801,350533.426766086,300.074672422247,300.078052063464,301.34356736404,301.345203464384,138081.16731757,300.05763999026,300.058123474812,350533.426766086,300.032916383357,300.034562259054,343059.528737585,300.068089573345,190804.993552699,300.074673034328,160906.966634133,300.074660781631,300.077972576747,300.074660781631,300.077972576747,145558.506280996,300.056440676963,153236.105535462,300.065264287857,153236.10553546,305.667893091089,302.870088413382,305.667950820444,305.668079997503
140.4,300,300.032916372008,350533.426732493,300.074672423345,300.078052060605,301.343572657122,301.345208805259,138081.167252894,300.057639988395,300.058123474772,350533.426732493,300.03291638357,300.03456225928,343059.528702312,300.068089573645,190804.993483214,300.07467303471,160906.966557929,300.074660853787,300.07797295637,300.074660853787,300.07797295637,145558.506203718,300.05644067697,153236.105452513,300.065264291228,153236.105452512,305.667892268664,302.870087858329,305.667955204318,305.668102444593
140.44,300,300.032916372143,350533.426699192,300.074672424488,300.078052057787,301.343577905918,301.345214101555,138081.167188756,300.057639986533,300.058123474733,350533.426699192,300.032916383707,300.034562259426,343059.528667346,300.068089573843,190804.99341433,300.074673034966,160906.966482385,300.074660925514,300.077973334324,300.074660925514,300.077973334324,145558.506127084,300.056440676977,153236.105370316,300.065264294606,153236.105370314,305.667891428656,302.870087303854,305.667959508418,305.668124700368
140.48,300,300.032916372205,350533.426666184,300.074672425676,300.078052055011,301.343583110373,301.345219353219,138081.167125156,300.057639984675,300.058123474694,350533.426666184,300.032916383767,300.034562259491,343059.528632688,300.068089573941,190804.993346048,300.074673035096,160906.9664075,300.074660996813,300.077973710615,300.074660996813,300.077973710615,145558.506051094,300.056440676984,153236.105288871,300.065264297989,153236.10528887,305.667890571221,302.870086750055,305.667963732552,305.668146764581
