"time","Volume.ports[1].m_flow","Volume.ports[1].p","Volume.ports[1].h_outflow","Volume.ports[2].m_flow","Volume.ports[2].p","Volume.ports[2].h_outflow","Volume.portsData[1].diameter","Volume.portsData[1].height","Volume.portsData[1].zeta_out","Volume.portsData[1].zeta_in","Volume.portsData[2].diameter","Volume.portsData[2].height","Volume.portsData[2].zeta_out","Volume.portsData[2].zeta_in","Volume.ports_H_flow[1]","Volume.ports_H_flow[2]","Volume.ports_E_flow[1]","Volume.ports_E_flow[2]","Volume.ports_penetration[1]","Volume.ports_penetration[2]","Volume.portsData_diameter_internal[1]","Volume.portsData_diameter_internal[2]","Volume.portsData_height_internal[1]","Volume.portsData_height_internal[2]","Volume.portsData_zeta_in_internal[1]","Volume.portsData_zeta_in_internal[2]","Volume.portsData_zeta_out_internal[1]","Volume.portsData_zeta_out_internal[2]","Volume.portsData_diameter[1]","Volume.portsData_diameter[2]","Volume.portsData_height[1]","Volume.portsData_height[2]","Volume.portsData_zeta_in[1]","Volume.portsData_zeta_in[2]","Volume.portsData_zeta_out[1]","Volume.portsData_zeta_out[2]","FlowSource.ports[1].m_flow","FlowSource.ports[1].p","FlowSource.ports[1].h_outflow","Sink.ports[1].m_flow","Sink.ports[1].p","Sink.ports[1].h_outflow","Valve.port_b.m_flow","Valve.port_b.p","Valve.port_b.h_outflow","Step1.y"
4.225,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.226,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.227,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.228,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.229,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.23,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.231,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.232,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.233,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.234,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.235,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.236,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.237,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.238,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.239,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.24,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.241,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.242,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.243,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.244,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.245,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.246,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.247,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.248,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.249,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.25,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.251,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.252,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.253,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.254,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.255,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.256,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.257,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.258,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.259,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.26,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.261,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.262,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.263,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.264,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.265,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.266,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.267,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.268,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.269,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.27,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.271,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.272,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.273,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.274,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.275,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.276,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.277,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.278,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.279,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.28,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.281,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.282,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.283,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.284,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.285,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.286,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.287,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.288,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.289,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
4.29,1,26674528.2409,3000000,-1,301325,3000000,0.0254,0,0.5,1.04,0.0254,0,0.5,1.04,3000000,-3000000,158.740545694837,-158.740545694837,0.000999999999999945,0.000999999999999945,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,0.0254,0.0254,0,0,1.04,1.04,0.5,0.5,-1,26674528.2409,3000000,1,101325,84013.0581525969,-1,101325,3000000,0.5
