"time","booleanTable.y","integerTable.y","start.on","start.reset[1]","stop.on","stop.reset[1]"
5.216,1,4,0,1,1,0
5.218,1,4,0,1,1,0
5.22,1,4,0,1,1,0
5.222,1,4,0,1,1,0
5.224,1,4,0,1,1,0
5.226,1,4,0,1,1,0
5.228,1,4,0,1,1,0
5.23,1,4,0,1,1,0
5.232,1,4,0,1,1,0
5.234,1,4,0,1,1,0
5.236,1,4,0,1,1,0
5.238,1,4,0,1,1,0
5.24,1,4,0,1,1,0
5.242,1,4,0,1,1,0
5.244,1,4,0,1,1,0
5.246,1,4,0,1,1,0
5.248,1,4,0,1,1,0
5.25,1,4,0,1,1,0
5.252,1,4,0,1,1,0
5.254,1,4,0,1,1,0
5.256,1,4,0,1,1,0
5.258,1,4,0,1,1,0
5.26,1,4,0,1,1,0
5.262,1,4,0,1,1,0
5.264,1,4,0,1,1,0
5.266,1,4,0,1,1,0
5.268,1,4,0,1,1,0
5.27,1,4,0,1,1,0
5.272,1,4,0,1,1,0
5.274,1,4,0,1,1,0
5.276,1,4,0,1,1,0
5.278,1,4,0,1,1,0
5.28,1,4,0,1,1,0
5.282,1,4,0,1,1,0
5.284,1,4,0,1,1,0
5.286,1,4,0,1,1,0
5.288,1,4,0,1,1,0
5.29,1,4,0,1,1,0
5.292,1,4,0,1,1,0
5.294,1,4,0,1,1,0
5.296,1,4,0,1,1,0
5.298,1,4,0,1,1,0
5.3,1,4,0,1,1,0
5.302,1,4,0,1,1,0
5.304,1,4,0,1,1,0
5.306,1,4,0,1,1,0
5.308,1,4,0,1,1,0
5.31,1,4,0,1,1,0
5.312,1,4,0,1,1,0
5.314,1,4,0,1,1,0
5.316,1,4,0,1,1,0
5.318,1,4,0,1,1,0
5.32,1,4,0,1,1,0
5.322,1,4,0,1,1,0
5.324,1,4,0,1,1,0
5.326,1,4,0,1,1,0
5.328,1,4,0,1,1,0
5.33,1,4,0,1,1,0
5.332,1,4,0,1,1,0
5.334,1,4,0,1,1,0
5.336,1,4,0,1,1,0
5.338,1,4,0,1,1,0
5.34,1,4,0,1,1,0
5.342,1,4,0,1,1,0
5.344,1,4,0,1,1,0
5.346,1,4,0,1,1,0
5.348,1,4,0,1,1,0
5.35,1,4,0,1,1,0
5.352,1,4,0,1,1,0
5.354,1,4,0,1,1,0
5.356,1,4,0,1,1,0
5.358,1,4,0,1,1,0
5.36,1,4,0,1,1,0
5.362,1,4,0,1,1,0
5.364,1,4,0,1,1,0
5.366,1,4,0,1,1,0
5.368,1,4,0,1,1,0
5.37,1,4,0,1,1,0
5.372,1,4,0,1,1,0
5.374,1,4,0,1,1,0
5.376,1,4,0,1,1,0
5.378,1,4,0,1,1,0
5.38,1,4,0,1,1,0
5.382,1,4,0,1,1,0
5.384,1,4,0,1,1,0
5.386,1,4,0,1,1,0
5.388,1,4,0,1,1,0
5.39,1,4,0,1,1,0
5.392,1,4,0,1,1,0
5.394,1,4,0,1,1,0
5.396,1,4,0,1,1,0
5.398,1,4,0,1,1,0
5.4,1,4,0,1,1,0
5.402,1,4,0,1,1,0
5.404,1,4,0,1,1,0
5.406,1,4,0,1,1,0
5.408,1,4,0,1,1,0
5.41,1,4,0,1,1,0
5.412,1,4,0,1,1,0
5.414,1,4,0,1,1,0
5.416,1,4,0,1,1,0
5.418,1,4,0,1,1,0
5.42,1,4,0,1,1,0
5.422,1,4,0,1,1,0
5.424,1,4,0,1,1,0
5.426,1,4,0,1,1,0
5.428,1,4,0,1,1,0
5.43,1,4,0,1,1,0
5.432,1,4,0,1,1,0
5.434,1,4,0,1,1,0
5.436,1,4,0,1,1,0
5.438,1,4,0,1,1,0
5.44,1,4,0,1,1,0
5.442,1,4,0,1,1,0
5.444,1,4,0,1,1,0
5.446,1,4,0,1,1,0
5.448,1,4,0,1,1,0
5.45,1,4,0,1,1,0
5.452,1,4,0,1,1,0
5.454,1,4,0,1,1,0
5.456,1,4,0,1,1,0
5.458,1,4,0,1,1,0
5.46,1,4,0,1,1,0
5.462,1,4,0,1,1,0
5.464,1,4,0,1,1,0
5.466,1,4,0,1,1,0
5.468,1,4,0,1,1,0
5.47,1,4,0,1,1,0
5.472,1,4,0,1,1,0
5.474,1,4,0,1,1,0
5.476,1,4,0,1,1,0
5.478,1,4,0,1,1,0
5.48,1,4,0,1,1,0
5.482,1,4,0,1,1,0
5.484,1,4,0,1,1,0
5.486,1,4,0,1,1,0
5.488,1,4,0,1,1,0
5.49,1,4,0,1,1,0
5.492,1,4,0,1,1,0
5.494,1,4,0,1,1,0
5.496,1,4,0,1,1,0
5.498,1,4,0,1,1,0
5.5,1,4,0,1,1,0
5.502,1,4,0,1,1,0
5.504,1,4,0,1,1,0
5.506,1,4,0,1,1,0
5.508,1,4,0,1,1,0
5.51,1,4,0,1,1,0
5.512,1,4,0,1,1,0
5.514,1,4,0,1,1,0
5.516,1,4,0,1,1,0
5.518,1,4,0,1,1,0
5.52,1,4,0,1,1,0
5.522,1,4,0,1,1,0
5.524,1,4,0,1,1,0
5.526,1,4,0,1,1,0
5.528,1,4,0,1,1,0
5.53,1,4,0,1,1,0
5.532,1,4,0,1,1,0
5.534,1,4,0,1,1,0
5.536,1,4,0,1,1,0
5.538,1,4,0,1,1,0
5.54,1,4,0,1,1,0
5.542,1,4,0,1,1,0
5.544,1,4,0,1,1,0
5.546,1,4,0,1,1,0
5.548,1,4,0,1,1,0
5.55,1,4,0,1,1,0
5.552,1,4,0,1,1,0
5.554,1,4,0,1,1,0
5.556,1,4,0,1,1,0
5.558,1,4,0,1,1,0
5.56,1,4,0,1,1,0
5.562,1,4,0,1,1,0
5.564,1,4,0,1,1,0
5.566,1,4,0,1,1,0
5.568,1,4,0,1,1,0
5.57,1,4,0,1,1,0
5.572,1,4,0,1,1,0
5.574,1,4,0,1,1,0
5.576,1,4,0,1,1,0
5.578,1,4,0,1,1,0
5.58,1,4,0,1,1,0
5.582,1,4,0,1,1,0
5.584,1,4,0,1,1,0
5.586,1,4,0,1,1,0
5.588,1,4,0,1,1,0
5.59,1,4,0,1,1,0
5.592,1,4,0,1,1,0
5.594,1,4,0,1,1,0
5.596,1,4,0,1,1,0
5.598,1,4,0,1,1,0
5.6,1,4,0,1,1,0
5.602,1,4,0,1,1,0
5.604,1,4,0,1,1,0
5.606,1,4,0,1,1,0
5.608,1,4,0,1,1,0
5.61,1,4,0,1,1,0
5.612,1,4,0,1,1,0
5.614,1,4,0,1,1,0
5.616,1,4,0,1,1,0
5.618,1,4,0,1,1,0
5.62,1,4,0,1,1,0
5.622,1,4,0,1,1,0
5.624,1,4,0,1,1,0
5.626,1,4,0,1,1,0
5.628,1,4,0,1,1,0
5.63,1,4,0,1,1,0
5.632,1,4,0,1,1,0
5.634,1,4,0,1,1,0
5.636,1,4,0,1,1,0
5.638,1,4,0,1,1,0
5.64,1,4,0,1,1,0
5.642,1,4,0,1,1,0
5.644,1,4,0,1,1,0
5.646,1,4,0,1,1,0
5.648,1,4,0,1,1,0
5.65,1,4,0,1,1,0
5.652,1,4,0,1,1,0
5.654,1,4,0,1,1,0
5.656,1,4,0,1,1,0
5.658,1,4,0,1,1,0
5.66,1,4,0,1,1,0
5.662,1,4,0,1,1,0
5.664,1,4,0,1,1,0
5.666,1,4,0,1,1,0
5.668,1,4,0,1,1,0
5.67,1,4,0,1,1,0
5.672,1,4,0,1,1,0
5.674,1,4,0,1,1,0
5.676,1,4,0,1,1,0
5.678,1,4,0,1,1,0
5.68,1,4,0,1,1,0
5.682,1,4,0,1,1,0
5.684,1,4,0,1,1,0
5.686,1,4,0,1,1,0
5.688,1,4,0,1,1,0
5.69,1,4,0,1,1,0
5.692,1,4,0,1,1,0
5.694,1,4,0,1,1,0
5.696,1,4,0,1,1,0
5.698,1,4,0,1,1,0
5.7,1,4,0,1,1,0
5.702,1,4,0,1,1,0
5.704,1,4,0,1,1,0
5.706,1,4,0,1,1,0
5.708,1,4,0,1,1,0
5.71,1,4,0,1,1,0
5.712,1,4,0,1,1,0
5.714,1,4,0,1,1,0
5.716,1,4,0,1,1,0
5.718,1,4,0,1,1,0
5.72,1,4,0,1,1,0
5.722,1,4,0,1,1,0
5.724,1,4,0,1,1,0
5.726,1,4,0,1,1,0
5.728,1,4,0,1,1,0
5.73,1,4,0,1,1,0
5.732,1,4,0,1,1,0
5.734,1,4,0,1,1,0
5.736,1,4,0,1,1,0
5.738,1,4,0,1,1,0
5.74,1,4,0,1,1,0
5.742,1,4,0,1,1,0
5.744,1,4,0,1,1,0
5.746,1,4,0,1,1,0
5.748,1,4,0,1,1,0
5.75,1,4,0,1,1,0
5.752,1,4,0,1,1,0
5.754,1,4,0,1,1,0
5.756,1,4,0,1,1,0
5.758,1,4,0,1,1,0
5.76,1,4,0,1,1,0
5.762,1,4,0,1,1,0
5.764,1,4,0,1,1,0
5.766,1,4,0,1,1,0
5.768,1,4,0,1,1,0
5.77,1,4,0,1,1,0
5.772,1,4,0,1,1,0
5.774,1,4,0,1,1,0
5.776,1,4,0,1,1,0
5.778,1,4,0,1,1,0
5.78,1,4,0,1,1,0
5.782,1,4,0,1,1,0
5.784,1,4,0,1,1,0
5.786,1,4,0,1,1,0
5.788,1,4,0,1,1,0
5.79,1,4,0,1,1,0
5.792,1,4,0,1,1,0
5.794,1,4,0,1,1,0
5.796,1,4,0,1,1,0
5.798,1,4,0,1,1,0
5.8,1,4,0,1,1,0
5.802,1,4,0,1,1,0
5.804,1,4,0,1,1,0
5.806,1,4,0,1,1,0
5.808,1,4,0,1,1,0
5.81,1,4,0,1,1,0
5.812,1,4,0,1,1,0
5.814,1,4,0,1,1,0
5.816,1,4,0,1,1,0
5.818,1,4,0,1,1,0
5.82,1,4,0,1,1,0
5.822,1,4,0,1,1,0
5.824,1,4,0,1,1,0
5.826,1,4,0,1,1,0
5.828,1,4,0,1,1,0
5.83,1,4,0,1,1,0
5.832,1,4,0,1,1,0
5.834,1,4,0,1,1,0
5.836,1,4,0,1,1,0
5.838,1,4,0,1,1,0
5.84,1,4,0,1,1,0
5.842,1,4,0,1,1,0
5.844,1,4,0,1,1,0
5.846,1,4,0,1,1,0
5.848,1,4,0,1,1,0
5.85,1,4,0,1,1,0
5.852,1,4,0,1,1,0
5.854,1,4,0,1,1,0
5.856,1,4,0,1,1,0
5.858,1,4,0,1,1,0
5.86,1,4,0,1,1,0
5.862,1,4,0,1,1,0
5.864,1,4,0,1,1,0
5.866,1,4,0,1,1,0
5.868,1,4,0,1,1,0
5.87,1,4,0,1,1,0
5.872,1,4,0,1,1,0
5.874,1,4,0,1,1,0
5.876,1,4,0,1,1,0
5.878,1,4,0,1,1,0
5.88,1,4,0,1,1,0
5.882,1,4,0,1,1,0
5.884,1,4,0,1,1,0
5.886,1,4,0,1,1,0
5.888,1,4,0,1,1,0
5.89,1,4,0,1,1,0
5.892,1,4,0,1,1,0
5.894,1,4,0,1,1,0
5.896,1,4,0,1,1,0
5.898,1,4,0,1,1,0
5.9,1,4,0,1,1,0
5.902,1,4,0,1,1,0
5.904,1,4,0,1,1,0
5.906,1,4,0,1,1,0
5.908,1,4,0,1,1,0
5.91,1,4,0,1,1,0
5.912,1,4,0,1,1,0
5.914,1,4,0,1,1,0
5.916,1,4,0,1,1,0
5.918,1,4,0,1,1,0
5.92,1,4,0,1,1,0
5.922,1,4,0,1,1,0
5.924,1,4,0,1,1,0
5.926,1,4,0,1,1,0
5.928,1,4,0,1,1,0
5.93,1,4,0,1,1,0
5.932,1,4,0,1,1,0
5.934,1,4,0,1,1,0
5.936,1,4,0,1,1,0
5.938,1,4,0,1,1,0
5.94,1,4,0,1,1,0
5.942,1,4,0,1,1,0
5.944,1,4,0,1,1,0
5.946,1,4,0,1,1,0
5.948,1,4,0,1,1,0
5.95,1,4,0,1,1,0
5.952,1,4,0,1,1,0
5.954,1,4,0,1,1,0
5.956,1,4,0,1,1,0
5.958,1,4,0,1,1,0
5.96,1,4,0,1,1,0
5.962,1,4,0,1,1,0
5.964,1,4,0,1,1,0
5.966,1,4,0,1,1,0
5.968,1,4,0,1,1,0
5.97,1,4,0,1,1,0
5.972,1,4,0,1,1,0
5.974,1,4,0,1,1,0
5.976,1,4,0,1,1,0
5.978,1,4,0,1,1,0
5.98,1,4,0,1,1,0
5.982,1,4,0,1,1,0
5.984,1,4,0,1,1,0
5.986,1,4,0,1,1,0
5.988,1,4,0,1,1,0
5.99,1,4,0,1,1,0
5.992,1,4,0,1,1,0
5.994,1,4,0,1,1,0
5.996,1,4,0,1,1,0
5.998,1,4,0,1,1,0
6,1,4,0,1,1,0
6,0,2,0,1,1,0
6.002,0,2,0,1,1,0
6.004,0,2,0,1,1,0
6.006,0,2,0,1,1,0
6.008,0,2,0,1,1,0
6.01,0,2,0,1,1,0
6.012,0,2,0,1,1,0
6.014,0,2,0,1,1,0
6.016,0,2,0,1,1,0
6.018,0,2,0,1,1,0
6.02,0,2,0,1,1,0
6.022,0,2,0,1,1,0
6.024,0,2,0,1,1,0
6.026,0,2,0,1,1,0
6.028,0,2,0,1,1,0
6.03,0,2,0,1,1,0
6.032,0,2,0,1,1,0
6.034,0,2,0,1,1,0
6.036,0,2,0,1,1,0
6.038,0,2,0,1,1,0
6.04,0,2,0,1,1,0
6.042,0,2,0,1,1,0
6.044,0,2,0,1,1,0
6.046,0,2,0,1,1,0
6.048,0,2,0,1,1,0
6.05,0,2,0,1,1,0
6.052,0,2,0,1,1,0
6.054,0,2,0,1,1,0
6.056,0,2,0,1,1,0
6.058,0,2,0,1,1,0
6.06,0,2,0,1,1,0
6.062,0,2,0,1,1,0
6.064,0,2,0,1,1,0
6.066,0,2,0,1,1,0
6.068,0,2,0,1,1,0
6.07,0,2,0,1,1,0
6.072,0,2,0,1,1,0
6.074,0,2,0,1,1,0
6.076,0,2,0,1,1,0
6.078,0,2,0,1,1,0
6.08,0,2,0,1,1,0
6.082,0,2,0,1,1,0
6.084,0,2,0,1,1,0
6.086,0,2,0,1,1,0
6.088,0,2,0,1,1,0
6.09,0,2,0,1,1,0
6.092,0,2,0,1,1,0
6.094,0,2,0,1,1,0
6.096,0,2,0,1,1,0
6.098,0,2,0,1,1,0
6.1,0,2,0,1,1,0
6.102,0,2,0,1,1,0
6.104,0,2,0,1,1,0
6.106,0,2,0,1,1,0
6.108,0,2,0,1,1,0
6.11,0,2,0,1,1,0
6.112,0,2,0,1,1,0
6.114,0,2,0,1,1,0
6.116,0,2,0,1,1,0
6.118,0,2,0,1,1,0
6.12,0,2,0,1,1,0
6.122,0,2,0,1,1,0
6.124,0,2,0,1,1,0
6.126,0,2,0,1,1,0
6.128,0,2,0,1,1,0
6.13,0,2,0,1,1,0
6.132,0,2,0,1,1,0
6.134,0,2,0,1,1,0
6.136,0,2,0,1,1,0
6.138,0,2,0,1,1,0
6.14,0,2,0,1,1,0
6.142,0,2,0,1,1,0
6.144,0,2,0,1,1,0
6.146,0,2,0,1,1,0
6.148,0,2,0,1,1,0
6.15,0,2,0,1,1,0
6.152,0,2,0,1,1,0
6.154,0,2,0,1,1,0
6.156,0,2,0,1,1,0
6.158,0,2,0,1,1,0
6.16,0,2,0,1,1,0
6.162,0,2,0,1,1,0
6.164,0,2,0,1,1,0
6.166,0,2,0,1,1,0
6.168,0,2,0,1,1,0
6.17,0,2,0,1,1,0
6.172,0,2,0,1,1,0
6.174,0,2,0,1,1,0
6.176,0,2,0,1,1,0
6.178,0,2,0,1,1,0
6.18,0,2,0,1,1,0
6.182,0,2,0,1,1,0
6.184,0,2,0,1,1,0
6.186,0,2,0,1,1,0
6.188,0,2,0,1,1,0
6.19,0,2,0,1,1,0
6.192,0,2,0,1,1,0
6.194,0,2,0,1,1,0
6.196,0,2,0,1,1,0
6.198,0,2,0,1,1,0
6.2,0,2,0,1,1,0
6.202,0,2,0,1,1,0
6.204,0,2,0,1,1,0
6.206,0,2,0,1,1,0
6.208,0,2,0,1,1,0
6.21,0,2,0,1,1,0
6.212,0,2,0,1,1,0
6.214,0,2,0,1,1,0
6.216,0,2,0,1,1,0
6.218,0,2,0,1,1,0
6.22,0,2,0,1,1,0
6.222,0,2,0,1,1,0
6.224,0,2,0,1,1,0
6.226,0,2,0,1,1,0
6.228,0,2,0,1,1,0
6.23,0,2,0,1,1,0
6.232,0,2,0,1,1,0
6.234,0,2,0,1,1,0
6.236,0,2,0,1,1,0
6.238,0,2,0,1,1,0
6.24,0,2,0,1,1,0
6.242,0,2,0,1,1,0
6.244,0,2,0,1,1,0
6.246,0,2,0,1,1,0
6.248,0,2,0,1,1,0
6.25,0,2,0,1,1,0
6.252,0,2,0,1,1,0
6.254,0,2,0,1,1,0
6.256,0,2,0,1,1,0
6.258,0,2,0,1,1,0
6.26,0,2,0,1,1,0
6.262,0,2,0,1,1,0
6.264,0,2,0,1,1,0
6.266,0,2,0,1,1,0
6.268,0,2,0,1,1,0
6.27,0,2,0,1,1,0
6.272,0,2,0,1,1,0
6.274,0,2,0,1,1,0
6.276,0,2,0,1,1,0
6.278,0,2,0,1,1,0
6.28,0,2,0,1,1,0
6.282,0,2,0,1,1,0
6.284,0,2,0,1,1,0
6.286,0,2,0,1,1,0
6.288,0,2,0,1,1,0
6.29,0,2,0,1,1,0
6.292,0,2,0,1,1,0
6.294,0,2,0,1,1,0
6.296,0,2,0,1,1,0
6.298,0,2,0,1,1,0
6.3,0,2,0,1,1,0
6.302,0,2,0,1,1,0
6.304,0,2,0,1,1,0
6.306,0,2,0,1,1,0
6.308,0,2,0,1,1,0
6.31,0,2,0,1,1,0
6.312,0,2,0,1,1,0
6.314,0,2,0,1,1,0
6.316,0,2,0,1,1,0
6.318,0,2,0,1,1,0
6.32,0,2,0,1,1,0
6.322,0,2,0,1,1,0
6.324,0,2,0,1,1,0
6.326,0,2,0,1,1,0
6.328,0,2,0,1,1,0
6.33,0,2,0,1,1,0
6.332,0,2,0,1,1,0
6.334,0,2,0,1,1,0
6.336,0,2,0,1,1,0
6.338,0,2,0,1,1,0
6.34,0,2,0,1,1,0
6.342,0,2,0,1,1,0
6.344,0,2,0,1,1,0
6.346,0,2,0,1,1,0
6.348,0,2,0,1,1,0
6.35,0,2,0,1,1,0
6.352,0,2,0,1,1,0
6.354,0,2,0,1,1,0
6.356,0,2,0,1,1,0
6.358,0,2,0,1,1,0
6.36,0,2,0,1,1,0
6.362,0,2,0,1,1,0
6.364,0,2,0,1,1,0
6.366,0,2,0,1,1,0
6.368,0,2,0,1,1,0
6.37,0,2,0,1,1,0
6.372,0,2,0,1,1,0
6.374,0,2,0,1,1,0
6.376,0,2,0,1,1,0
6.378,0,2,0,1,1,0
6.38,0,2,0,1,1,0
6.382,0,2,0,1,1,0
6.384,0,2,0,1,1,0
6.386,0,2,0,1,1,0
6.388,0,2,0,1,1,0
6.39,0,2,0,1,1,0
6.392,0,2,0,1,1,0
6.394,0,2,0,1,1,0
6.396,0,2,0,1,1,0
6.398,0,2,0,1,1,0
6.4,0,2,0,1,1,0
6.402,0,2,0,1,1,0
6.404,0,2,0,1,1,0
6.406,0,2,0,1,1,0
6.408,0,2,0,1,1,0
6.41,0,2,0,1,1,0
6.412,0,2,0,1,1,0
6.414,0,2,0,1,1,0
6.416,0,2,0,1,1,0
6.418,0,2,0,1,1,0
6.42,0,2,0,1,1,0
6.422,0,2,0,1,1,0
6.424,0,2,0,1,1,0
6.426,0,2,0,1,1,0
6.428,0,2,0,1,1,0
6.43,0,2,0,1,1,0
6.432,0,2,0,1,1,0
6.434,0,2,0,1,1,0
6.436,0,2,0,1,1,0
6.438,0,2,0,1,1,0
6.44,0,2,0,1,1,0
6.442,0,2,0,1,1,0
6.444,0,2,0,1,1,0
6.446,0,2,0,1,1,0
6.448,0,2,0,1,1,0
6.45,0,2,0,1,1,0
6.452,0,2,0,1,1,0
6.454,0,2,0,1,1,0
6.456,0,2,0,1,1,0
6.458,0,2,0,1,1,0
6.46,0,2,0,1,1,0
6.462,0,2,0,1,1,0
6.464,0,2,0,1,1,0
6.466,0,2,0,1,1,0
6.468,0,2,0,1,1,0
6.47,0,2,0,1,1,0
6.472,0,2,0,1,1,0
6.474,0,2,0,1,1,0
6.476,0,2,0,1,1,0
6.478,0,2,0,1,1,0
6.48,0,2,0,1,1,0
6.482,0,2,0,1,1,0
6.484,0,2,0,1,1,0
6.486,0,2,0,1,1,0
6.488,0,2,0,1,1,0
6.49,0,2,0,1,1,0
6.492,0,2,0,1,1,0
6.494,0,2,0,1,1,0
6.496,0,2,0,1,1,0
6.498,0,2,0,1,1,0
6.5,0,2,0,1,1,0
6.502,0,2,0,1,1,0
6.504,0,2,0,1,1,0
6.506,0,2,0,1,1,0
6.508,0,2,0,1,1,0
6.51,0,2,0,1,1,0
6.512,0,2,0,1,1,0
6.514,0,2,0,1,1,0
6.516,0,2,0,1,1,0
6.518,0,2,0,1,1,0
6.52,0,2,0,1,1,0
6.522,0,2,0,1,1,0
6.524,0,2,0,1,1,0
6.526,0,2,0,1,1,0
6.528,0,2,0,1,1,0
6.53,0,2,0,1,1,0
6.532,0,2,0,1,1,0
6.534,0,2,0,1,1,0
6.536,0,2,0,1,1,0
6.538,0,2,0,1,1,0
6.54,0,2,0,1,1,0
6.542,0,2,0,1,1,0
6.544,0,2,0,1,1,0
6.546,0,2,0,1,1,0
6.548,0,2,0,1,1,0
6.55,0,2,0,1,1,0
6.552,0,2,0,1,1,0
6.554,0,2,0,1,1,0
6.556,0,2,0,1,1,0
6.558,0,2,0,1,1,0
6.56,0,2,0,1,1,0
6.562,0,2,0,1,1,0
6.564,0,2,0,1,1,0
6.566,0,2,0,1,1,0
6.568,0,2,0,1,1,0
6.57,0,2,0,1,1,0
6.572,0,2,0,1,1,0
6.574,0,2,0,1,1,0
6.576,0,2,0,1,1,0
6.578,0,2,0,1,1,0
6.58,0,2,0,1,1,0
6.582,0,2,0,1,1,0
6.584,0,2,0,1,1,0
6.586,0,2,0,1,1,0
6.588,0,2,0,1,1,0
6.59,0,2,0,1,1,0
6.592,0,2,0,1,1,0
6.594,0,2,0,1,1,0
6.596,0,2,0,1,1,0
6.598,0,2,0,1,1,0
6.6,0,2,0,1,1,0
6.602,0,2,0,1,1,0
6.604,0,2,0,1,1,0
6.606,0,2,0,1,1,0
6.608,0,2,0,1,1,0
6.61,0,2,0,1,1,0
6.612,0,2,0,1,1,0
6.614,0,2,0,1,1,0
6.616,0,2,0,1,1,0
6.618,0,2,0,1,1,0
6.62,0,2,0,1,1,0
6.622,0,2,0,1,1,0
6.624,0,2,0,1,1,0
6.626,0,2,0,1,1,0
6.628,0,2,0,1,1,0
6.63,0,2,0,1,1,0
6.632,0,2,0,1,1,0
6.634,0,2,0,1,1,0
6.636,0,2,0,1,1,0
6.638,0,2,0,1,1,0
6.64,0,2,0,1,1,0
6.642,0,2,0,1,1,0
6.644,0,2,0,1,1,0
6.646,0,2,0,1,1,0
6.648,0,2,0,1,1,0
6.65,0,2,0,1,1,0
6.652,0,2,0,1,1,0
6.654,0,2,0,1,1,0
6.656,0,2,0,1,1,0
6.658,0,2,0,1,1,0
6.66,0,2,0,1,1,0
6.662,0,2,0,1,1,0
6.664,0,2,0,1,1,0
6.666,0,2,0,1,1,0
6.668,0,2,0,1,1,0
6.67,0,2,0,1,1,0
6.672,0,2,0,1,1,0
6.674,0,2,0,1,1,0
6.676,0,2,0,1,1,0
6.678,0,2,0,1,1,0
6.68,0,2,0,1,1,0
6.682,0,2,0,1,1,0
6.684,0,2,0,1,1,0
6.686,0,2,0,1,1,0
6.688,0,2,0,1,1,0
6.69,0,2,0,1,1,0
6.692,0,2,0,1,1,0
6.694,0,2,0,1,1,0
6.696,0,2,0,1,1,0
6.698,0,2,0,1,1,0
6.7,0,2,0,1,1,0
6.702,0,2,0,1,1,0
6.704,0,2,0,1,1,0
6.706,0,2,0,1,1,0
6.708,0,2,0,1,1,0
6.71,0,2,0,1,1,0
6.712,0,2,0,1,1,0
6.714,0,2,0,1,1,0
6.716,0,2,0,1,1,0
6.718,0,2,0,1,1,0
6.72,0,2,0,1,1,0
6.722,0,2,0,1,1,0
6.724,0,2,0,1,1,0
6.726,0,2,0,1,1,0
6.728,0,2,0,1,1,0
6.73,0,2,0,1,1,0
6.732,0,2,0,1,1,0
6.734,0,2,0,1,1,0
6.736,0,2,0,1,1,0
6.738,0,2,0,1,1,0
6.74,0,2,0,1,1,0
6.742,0,2,0,1,1,0
6.744,0,2,0,1,1,0
6.746,0,2,0,1,1,0
6.748,0,2,0,1,1,0
6.75,0,2,0,1,1,0
6.752,0,2,0,1,1,0
6.754,0,2,0,1,1,0
6.756,0,2,0,1,1,0
6.758,0,2,0,1,1,0
6.76,0,2,0,1,1,0
6.762,0,2,0,1,1,0
6.764,0,2,0,1,1,0
6.766,0,2,0,1,1,0
6.768,0,2,0,1,1,0
6.77,0,2,0,1,1,0
6.772,0,2,0,1,1,0
6.774,0,2,0,1,1,0
6.776,0,2,0,1,1,0
6.778,0,2,0,1,1,0
6.78,0,2,0,1,1,0
6.782,0,2,0,1,1,0
6.784,0,2,0,1,1,0
6.786,0,2,0,1,1,0
6.788,0,2,0,1,1,0
6.79,0,2,0,1,1,0
6.792,0,2,0,1,1,0
6.794,0,2,0,1,1,0
6.796,0,2,0,1,1,0
6.798,0,2,0,1,1,0
6.8,0,2,0,1,1,0
6.802,0,2,0,1,1,0
6.804,0,2,0,1,1,0
6.806,0,2,0,1,1,0
6.808,0,2,0,1,1,0
6.81,0,2,0,1,1,0
6.812,0,2,0,1,1,0
6.814,0,2,0,1,1,0
6.816,0,2,0,1,1,0
6.818,0,2,0,1,1,0
6.82,0,2,0,1,1,0
6.822,0,2,0,1,1,0
6.824,0,2,0,1,1,0
6.826,0,2,0,1,1,0
6.828,0,2,0,1,1,0
6.83,0,2,0,1,1,0
6.832,0,2,0,1,1,0
6.834,0,2,0,1,1,0
6.836,0,2,0,1,1,0
6.838,0,2,0,1,1,0
6.84,0,2,0,1,1,0
6.842,0,2,0,1,1,0
6.844,0,2,0,1,1,0
6.846,0,2,0,1,1,0
6.848,0,2,0,1,1,0
6.85,0,2,0,1,1,0
6.852,0,2,0,1,1,0
6.854,0,2,0,1,1,0
6.856,0,2,0,1,1,0
6.858,0,2,0,1,1,0
6.86,0,2,0,1,1,0
6.862,0,2,0,1,1,0
6.864,0,2,0,1,1,0
6.866,0,2,0,1,1,0
6.868,0,2,0,1,1,0
6.87,0,2,0,1,1,0
6.872,0,2,0,1,1,0
6.874,0,2,0,1,1,0
6.876,0,2,0,1,1,0
6.878,0,2,0,1,1,0
6.88,0,2,0,1,1,0
6.882,0,2,0,1,1,0
6.884,0,2,0,1,1,0
6.886,0,2,0,1,1,0
6.888,0,2,0,1,1,0
6.89,0,2,0,1,1,0
6.892,0,2,0,1,1,0
6.894,0,2,0,1,1,0
6.896,0,2,0,1,1,0
6.898,0,2,0,1,1,0
6.9,0,2,0,1,1,0
6.902,0,2,0,1,1,0
6.904,0,2,0,1,1,0
6.906,0,2,0,1,1,0
6.908,0,2,0,1,1,0
6.91,0,2,0,1,1,0
6.912,0,2,0,1,1,0
6.914,0,2,0,1,1,0
6.916,0,2,0,1,1,0
6.918,0,2,0,1,1,0
6.92,0,2,0,1,1,0
6.922,0,2,0,1,1,0
6.924,0,2,0,1,1,0
6.926,0,2,0,1,1,0
6.928,0,2,0,1,1,0
6.93,0,2,0,1,1,0
6.932,0,2,0,1,1,0
6.934,0,2,0,1,1,0
6.936,0,2,0,1,1,0
6.938,0,2,0,1,1,0
6.94,0,2,0,1,1,0
6.942,0,2,0,1,1,0
6.944,0,2,0,1,1,0
6.946,0,2,0,1,1,0
6.948,0,2,0,1,1,0
6.95,0,2,0,1,1,0
6.952,0,2,0,1,1,0
6.954,0,2,0,1,1,0
6.956,0,2,0,1,1,0
