"time","I.re","I.im"
0.1044,9.9998001627138e-06,2.08144434558259e-10
0.1046,9.9998001636726e-06,2.08159887389425e-10
0.1048,9.99980016424571e-06,2.08175273185247e-10
0.105,9.99980016483891e-06,2.08190386650434e-10
0.1052,9.99980016542732e-06,2.08205907088068e-10
0.1054,9.99980016579354e-06,2.08221232199863e-10
0.1056,9.99980016645065e-06,2.08236539688245e-10
0.1058,9.99980016730362e-06,2.08251858234293e-10
0.106,9.99980016804408e-06,2.08267167607048e-10
0.1062,9.99980016865823e-06,2.08282369682391e-10
0.1064,9.99980016919815e-06,2.08297936801847e-10
0.1066,9.99980016959649e-06,2.08313148135833e-10
0.1068,9.999800170427e-06,2.08328338983136e-10
0.107,9.99980017093984e-06,2.08343655515554e-10
0.1072,9.99980017179556e-06,2.08359092822976e-10
0.1074,9.99980017247448e-06,2.08374121110322e-10
0.1076,9.9998001729879e-06,2.08389587774885e-10
0.1078,9.99980017354437e-06,2.08404906568561e-10
0.108,9.99980017418638e-06,2.08420207505152e-10
0.1082,9.99980017488751e-06,2.08435581234813e-10
0.1084,9.99980017563006e-06,2.08451032718943e-10
0.1086,9.99980017631099e-06,2.08466001547118e-10
0.1088,9.9998001768229e-06,2.08481475293353e-10
0.109,9.99980017763037e-06,2.08496946099446e-10
0.1092,9.99980017827197e-06,2.08512028994851e-10
0.1094,9.99980017895555e-06,2.08527294444191e-10
0.1096,9.99980017938935e-06,2.08542473414025e-10
0.1098,9.99980017994496e-06,2.08557865539797e-10
0.11,9.99980018083084e-06,2.08573357922652e-10
0.1102,9.99980018137008e-06,2.0858849742757e-10
0.1104,9.99980018215094e-06,2.08603952007618e-10
0.1106,9.99980018292707e-06,2.0861924459316e-10
0.1108,9.99980018317626e-06,2.08634379167692e-10
0.111,9.99980018388033e-06,2.0864961134356e-10
0.1112,9.99980018479177e-06,2.08664860620905e-10
0.1114,9.99980018542829e-06,2.08680274431431e-10
0.1116,9.99980018616994e-06,2.08695531993684e-10
0.1118,9.99980018682411e-06,2.08710843256359e-10
0.112,9.99980018740108e-06,2.0872595501181e-10
0.1122,9.99980018790582e-06,2.08741417198328e-10
0.1124,9.99980018858156e-06,2.08756716083049e-10
0.1126,9.99980018953516e-06,2.08772059897874e-10
0.1128,9.99980019009445e-06,2.08787316611886e-10
0.113,9.99980019084339e-06,2.08802433679256e-10
0.1132,9.99980019131194e-06,2.08817763931617e-10
0.1134,9.99980019201151e-06,2.08833072531378e-10
0.1136,9.99980019295792e-06,2.08848458076957e-10
0.1138,9.99980019341927e-06,2.0886375009808e-10
0.114,9.99980019403309e-06,2.08878973544492e-10
0.1142,9.99980019485005e-06,2.08894204405008e-10
0.1144,9.99980019559122e-06,2.08909429620873e-10
0.1146,9.99980019622694e-06,2.08924563659964e-10
0.1148,9.99980019695447e-06,2.08939879714421e-10
0.115,9.99980019755199e-06,2.08954942132056e-10
0.1152,9.99980019808266e-06,2.08970519991981e-10
0.1154,9.99980019899118e-06,2.08985873681672e-10
0.1156,9.9998001996267e-06,2.09000988058588e-10
0.1158,9.99980020029781e-06,2.0901626755201e-10
0.116,9.99980020103892e-06,2.09031680147648e-10
0.1162,9.99980020162581e-06,2.09046829619056e-10
0.1164,9.99980020234479e-06,2.09062086685025e-10
0.1166,9.99980020301884e-06,2.09077285478891e-10
0.1168,9.99980020355495e-06,2.09092632374233e-10
0.117,9.99980020461702e-06,2.09107722391644e-10
0.1172,9.99980020515406e-06,2.09122993848333e-10
0.1174,9.99980020606685e-06,2.09138374268137e-10
0.1176,9.99980020673931e-06,2.09153506078652e-10
0.1178,9.99980020706777e-06,2.09168793794945e-10
0.118,9.99980020804041e-06,2.09184043586076e-10
0.1182,9.99980020901298e-06,2.09199421692812e-10
0.1184,9.99980020925115e-06,2.09214623388211e-10
0.1186,9.99980020988681e-06,2.09229678756031e-10
0.1188,9.99980021077211e-06,2.09245012058574e-10
0.119,9.99980021128597e-06,2.09260196940511e-10
0.1192,9.99980021219221e-06,2.09275430441159e-10
0.1194,9.99980021287764e-06,2.09290642900748e-10
0.1196,9.99980021348073e-06,2.09305892280083e-10
0.1198,9.99980021414529e-06,2.09321145712352e-10
0.12,9.9998002150311e-06,2.09336479760086e-10
0.1202,9.9998002154623e-06,2.0935154692694e-10
0.1204,9.9998002164561e-06,2.09366744620509e-10
0.1206,9.99980021731291e-06,2.09382200686941e-10
0.1208,9.99980021768262e-06,2.09397128078689e-10
0.121,9.99980021856421e-06,2.09412588690479e-10
0.1212,9.99980021929242e-06,2.09427747826748e-10
0.1214,9.99980022004769e-06,2.09442863197306e-10
0.1216,9.99980022091879e-06,2.09458142404706e-10
0.1218,9.99980022166223e-06,2.09473628289933e-10
0.122,9.99980022208287e-06,2.0948867273573e-10
0.1222,9.9998002230178e-06,2.09503883289448e-10
0.1224,9.99980022384983e-06,2.09519180465721e-10
0.1226,9.99980022396326e-06,2.09534324280223e-10
0.1228,9.99980022508395e-06,2.09549323433554e-10
0.123,9.9998002260773e-06,2.09564711210327e-10
0.1232,9.99980022672346e-06,2.09580029455972e-10
0.1234,9.99980022709326e-06,2.09595113627604e-10
0.1236,9.99980022830158e-06,2.09610136565086e-10
0.1238,9.99980022869368e-06,2.09625518987602e-10
0.124,9.99980022975742e-06,2.09640710419883e-10
0.1242,9.99980023019137e-06,2.09656015966514e-10
0.1244,9.99980023095593e-06,2.09671015080528e-10
0.1246,9.99980023197729e-06,2.09686388488099e-10
0.1248,9.99980023252721e-06,2.09701600547221e-10
0.125,9.99980023313941e-06,2.09716675449447e-10
0.1252,9.99980023384931e-06,2.09731828854917e-10
0.1254,9.99980023443865e-06,2.09747155059595e-10
0.1256,9.99980023546436e-06,2.09762113575932e-10
0.1258,9.99980023625114e-06,2.09777514290453e-10
0.126,9.99980023687895e-06,2.09792830049984e-10
0.1262,9.99980023739983e-06,2.09808081033364e-10
0.1264,9.99980023841613e-06,2.09823265567557e-10
0.1266,9.99980023903753e-06,2.0983806872741e-10
0.1268,9.99980023987933e-06,2.09853423000487e-10
0.127,9.99980024075145e-06,2.09868802105692e-10
0.1272,9.9998002414349e-06,2.09884139164643e-10
0.1274,9.99980024225317e-06,2.09899101651014e-10
0.1276,9.99980024270535e-06,2.0991422310158e-10
0.1278,9.99980024374639e-06,2.09929546250385e-10
0.128,9.99980024453121e-06,2.09944798009616e-10
0.1282,9.99980024519336e-06,2.09959732305259e-10
0.1284,9.99980024584526e-06,2.09975021465301e-10
0.1286,9.99980024652966e-06,2.09990046218075e-10
0.1288,9.99980024727061e-06,2.1000531553206e-10
0.129,9.99980024813865e-06,2.1002042181511e-10
0.1292,9.99980024891247e-06,2.10035679451822e-10
0.1294,9.99980024922152e-06,2.10050780328996e-10
0.1296,9.99980025030151e-06,2.10066067277628e-10
0.1298,9.99980025116915e-06,2.10081135606199e-10
0.13,9.99980025252755e-06,2.10096436182246e-10
0.1302,9.99980025277741e-06,2.1011160813755e-10
0.1304,9.99980025335468e-06,2.10126639517637e-10
0.1306,9.99980025404458e-06,2.10141988301009e-10
0.1308,9.99980025513648e-06,2.10156975265118e-10
0.131,9.99980025567544e-06,2.10172404404076e-10
0.1312,9.9998002564461e-06,2.10187488992596e-10
0.1314,9.99980025753238e-06,2.10202612054187e-10
0.1316,9.9998002582971e-06,2.10217732134873e-10
0.1318,9.99980025889679e-06,2.10232954434674e-10
0.132,9.99980025986692e-06,2.10248133059988e-10
0.1322,9.99980026059028e-06,2.10263155702214e-10
0.1324,9.9998002611363e-06,2.10278355362085e-10
0.1326,9.99980026194877e-06,2.10293268477339e-10
0.1328,9.9998002627637e-06,2.10308515913676e-10
0.133,9.99980026367402e-06,2.10323702595797e-10
0.1332,9.99980026441745e-06,2.10338846432585e-10
0.1334,9.99980026514805e-06,2.10354002863048e-10
0.1336,9.99980026582652e-06,2.10369207127463e-10
0.1338,9.99980026686588e-06,2.10384127659326e-10
0.134,9.99980026776097e-06,2.10399487087963e-10
0.1342,9.99980026840704e-06,2.10414701450612e-10
0.1344,9.99980026906535e-06,2.10429659172703e-10
0.1346,9.9998002697037e-06,2.10444883239922e-10
0.1348,9.99980027082311e-06,2.10460206037525e-10
0.135,9.99980027167515e-06,2.10475180503576e-10
0.1352,9.99980027215642e-06,2.10490284583646e-10
0.1354,9.99980027289237e-06,2.10505226068565e-10
0.1356,9.99980027391501e-06,2.10520692127823e-10
0.1358,9.99980027468732e-06,2.1053569474935e-10
0.136,9.9998002756359e-06,2.10550895913083e-10
0.1362,9.9998002761651e-06,2.10565957474243e-10
0.1364,9.9998002771673e-06,2.10580994188378e-10
0.1366,9.99980027790673e-06,2.10596219451494e-10
0.1368,9.99980027848944e-06,2.10611259961842e-10
0.137,9.99980027943207e-06,2.1062649761752e-10
0.1372,9.99980028045518e-06,2.10641710729856e-10
0.1374,9.99980028105816e-06,2.10656970929329e-10
0.1376,9.99980028204894e-06,2.10671934619469e-10
0.1378,9.99980028260393e-06,2.10686999806197e-10
0.138,9.99980028350427e-06,2.10702128062075e-10
0.1382,9.99980028454432e-06,2.10717027194201e-10
0.1384,9.99980028502348e-06,2.10732204542025e-10
0.1386,9.99980028588338e-06,2.1074746385239e-10
0.1388,9.99980028687645e-06,2.10762608658863e-10
0.139,9.99980028744071e-06,2.10777600445213e-10
0.1392,9.9998002883849e-06,2.10792955007702e-10
0.1394,9.99980028925282e-06,2.10807771568766e-10
0.1396,9.99980029015417e-06,2.10822952115988e-10
0.1398,9.99980029102716e-06,2.10838038380892e-10
0.14,9.99980029183798e-06,2.10853182760637e-10
0.1402,9.99980029255583e-06,2.10868429537901e-10
0.1404,9.9998002934841e-06,2.10883377339684e-10
0.1406,9.99980029417549e-06,2.10898315277288e-10
0.1408,9.99980029503278e-06,2.10913469185202e-10
0.141,9.9998002959753e-06,2.10928711084435e-10
0.1412,9.999800296609e-06,2.10943771766222e-10
0.1414,9.99980029739444e-06,2.10958584385416e-10
0.1416,9.99980029841205e-06,2.10973966522755e-10
0.1418,9.99980029917802e-06,2.10989076089536e-10
0.142,9.99980029982466e-06,2.11004122505021e-10
0.1422,9.99980030073674e-06,2.11019255479825e-10
0.1424,9.99980030170289e-06,2.11034587671972e-10
0.1426,9.99980030243718e-06,2.11049354218648e-10
0.1428,9.99980030321823e-06,2.11064559613848e-10
0.143,9.99980030403665e-06,2.11079637018761e-10
0.1432,9.9998003049179e-06,2.1109472515498e-10
0.1434,9.99980030550074e-06,2.11109858175556e-10
0.1436,9.9998003067295e-06,2.1112495737219e-10
0.1438,9.99980030749721e-06,2.11140099974083e-10
0.144,9.99980030835717e-06,2.11155066618745e-10
0.1442,9.9998003092218e-06,2.11170202564703e-10
0.1444,9.99980031023516e-06,2.11185323531207e-10
0.1446,9.99980031097173e-06,2.11200309003653e-10
0.1448,9.99980031166109e-06,2.11215102270444e-10
0.145,9.99980031264205e-06,2.11230333988671e-10
0.1452,9.99980031340913e-06,2.11245440736687e-10
0.1454,9.99980031429325e-06,2.11260477493274e-10
0.1456,9.99980031494478e-06,2.11275660847479e-10
0.1458,9.9998003158e-06,2.11290576289668e-10
0.146,9.99980031691166e-06,2.11305737376729e-10
0.1462,9.99980031734775e-06,2.11320779773163e-10
0.1464,9.99980031847538e-06,2.11336020026401e-10
0.1466,9.99980031945345e-06,2.11350918341525e-10
0.1468,9.99980032003645e-06,2.11365991301259e-10
0.147,9.99980032098523e-06,2.11380965612794e-10
0.1472,9.99980032190088e-06,2.11396222805182e-10
0.1474,9.99980032257543e-06,2.11411274883173e-10
0.1476,9.99980032377582e-06,2.11426372907616e-10
0.1478,9.99980032451777e-06,2.11441085922393e-10
0.148,9.99980032547655e-06,2.11456209315434e-10
0.1482,9.99980032603776e-06,2.11471368296057e-10
0.1484,9.99980032696869e-06,2.11486336907176e-10
0.1486,9.99980032797212e-06,2.11501459412669e-10
0.1488,9.99980032876186e-06,2.11516574157399e-10
0.149,9.99980032986807e-06,2.11531492792575e-10
0.1492,9.99980033062432e-06,2.11546676815844e-10
0.1494,9.99980033155494e-06,2.11561741117933e-10
0.1496,9.99980033224188e-06,2.1157675042951e-10
0.1498,9.99980033297432e-06,2.11591862820706e-10
0.15,9.99980033393842e-06,2.11606699548237e-10
0.1502,9.99980033490077e-06,2.11621936305798e-10
0.1504,9.99980033574302e-06,2.11637081396448e-10
0.1506,9.9998003366393e-06,2.11652020730842e-10
0.1508,9.9998003377351e-06,2.11667005871576e-10
0.151,9.99980033847715e-06,2.11682035933948e-10
0.1512,9.99980033934178e-06,2.11697185403337e-10
0.1514,9.99980034017415e-06,2.11711978386718e-10
0.1516,9.99980034116449e-06,2.1172714769186e-10
0.1518,9.99980034208161e-06,2.11742287718279e-10
0.152,9.99980034285695e-06,2.11757124097645e-10
0.1522,9.99980034380697e-06,2.11772150949183e-10
0.1524,9.99980034452543e-06,2.11787397087361e-10
0.1526,9.99980034543618e-06,2.11802170492075e-10
0.1528,9.9998003463505e-06,2.11817214068096e-10
0.153,9.99980034729356e-06,2.11832293611977e-10
0.1532,9.99980034801463e-06,2.1184726522458e-10
0.1534,9.99980034895096e-06,2.11862350498443e-10
0.1536,9.99980034980174e-06,2.11877351025989e-10
0.1538,9.99980035094935e-06,2.11892455707525e-10
0.154,9.9998003514618e-06,2.11907511679299e-10
0.1542,9.99980035247633e-06,2.11922342534332e-10
0.1544,9.99980035358152e-06,2.1193749573717e-10
0.1546,9.99980035450281e-06,2.11952246804066e-10
0.1548,9.9998003553815e-06,2.11967448546445e-10
0.155,9.99980035634683e-06,2.11982501906047e-10
0.1552,9.99980035723809e-06,2.11997671261535e-10
0.1554,9.99980035830067e-06,2.12012430514718e-10
0.1556,9.99980035914952e-06,2.12027400222808e-10
0.1558,9.99980035992677e-06,2.12042344301344e-10
0.156,9.99980036087267e-06,2.12057511954113e-10
0.1562,9.9998003618795e-06,2.12072368950823e-10
0.1564,9.99980036254754e-06,2.12087395134919e-10
0.1566,9.99980036345591e-06,2.12102588620145e-10
0.1568,9.99980036449021e-06,2.12117734475461e-10
0.157,9.99980036524083e-06,2.12132544935944e-10
0.1572,9.9998003662802e-06,2.12147383423291e-10
0.1574,9.99980036718458e-06,2.12162625302202e-10
0.1576,9.9998003681302e-06,2.1217747361669e-10
0.1578,9.99980036866053e-06,2.12192384363946e-10
0.158,9.99980037003881e-06,2.1220747053451e-10
0.1582,9.99980037054536e-06,2.12222459442016e-10
0.1584,9.99980037183533e-06,2.12237650196742e-10
0.1586,9.99980037268321e-06,2.12252418295588e-10
0.1588,9.9998003734828e-06,2.12267357346783e-10
0.159,9.99980037470208e-06,2.12282363358087e-10
0.1592,9.99980037539024e-06,2.122973746452e-10
0.1594,9.99980037649296e-06,2.12312252329587e-10
0.1596,9.99980037726651e-06,2.12327223518869e-10
0.1598,9.99980037830794e-06,2.12342502014754e-10
0.16,9.99980037892459e-06,2.1235732216993e-10
0.1602,9.99980038026294e-06,2.12372301361555e-10
0.1604,9.99980038085014e-06,2.12387228919203e-10
0.1606,9.9998003819216e-06,2.12402083243556e-10
0.1608,9.99980038315843e-06,2.12417205768715e-10
0.161,9.99980038399193e-06,2.12432169283229e-10
0.1612,9.99980038470717e-06,2.12447148896243e-10
0.1614,9.99980038556289e-06,2.1246213881153e-10
0.1616,9.99980038661316e-06,2.12477161119586e-10
0.1618,9.99980038739903e-06,2.12492041426499e-10
0.162,9.99980038860747e-06,2.12507159005104e-10
0.1622,9.99980038931234e-06,2.12522061025841e-10
0.1624,9.99980039025083e-06,2.12536885713708e-10
0.1626,9.99980039131749e-06,2.12551832099622e-10
0.1628,9.99980039211085e-06,2.12566999090065e-10
0.163,9.99980039324884e-06,2.12581710993599e-10
0.1632,9.99980039412668e-06,2.12596804314546e-10
0.1634,9.99980039494468e-06,2.12611853197741e-10
0.1636,9.99980039607588e-06,2.12626620152193e-10
0.1638,9.99980039686008e-06,2.12641715191204e-10
0.164,9.9998003978007e-06,2.1265651793795e-10
0.1642,9.99980039902059e-06,2.12671676193928e-10
0.1644,9.99980039976537e-06,2.12686378429942e-10
0.1646,9.99980040065745e-06,2.12701499698294e-10
0.1648,9.9998004019397e-06,2.12716501146905e-10
0.165,9.99980040249784e-06,2.12731456765645e-10
0.1652,9.99980040368714e-06,2.12746301946071e-10
0.1654,9.99980040459628e-06,2.12761104510245e-10
0.1656,9.99980040565915e-06,2.12776173085082e-10
0.1658,9.99980040634311e-06,2.12790886505337e-10
0.166,9.9998004073872e-06,2.12806063784993e-10
0.1662,9.99980040822226e-06,2.12820820608503e-10
0.1664,9.99980040921046e-06,2.12835832986318e-10
0.1666,9.99980041035161e-06,2.12850863803352e-10
0.1668,9.99980041108657e-06,2.12865795550168e-10
0.167,9.99980041231115e-06,2.12880807140267e-10
0.1672,9.99980041313997e-06,2.12895596081755e-10
0.1674,9.99980041432808e-06,2.12910665561583e-10
0.1676,9.99980041501069e-06,2.1292549271958e-10
0.1678,9.99980041611158e-06,2.12940466707305e-10
0.168,9.99980041707879e-06,2.1295525566705e-10
0.1682,9.99980041786989e-06,2.12970187501343e-10
0.1684,9.99980041893915e-06,2.12985188363011e-10
0.1686,9.99980041993328e-06,2.13000083430866e-10
0.1688,9.99980042089895e-06,2.13015102886227e-10
0.169,9.99980042199536e-06,2.13030063780753e-10
0.1692,9.9998004228835e-06,2.13044993678889e-10
0.1694,9.99980042403421e-06,2.13059873112568e-10
0.1696,9.9998004248493e-06,2.13074852382681e-10
0.1698,9.99980042554352e-06,2.13089684172485e-10
0.17,9.99980042666245e-06,2.13104613564893e-10
0.1702,9.99980042782794e-06,2.1311936022539e-10
0.1704,9.99980042878162e-06,2.13134560954439e-10
0.1706,9.99980042963421e-06,2.13149201214298e-10
0.1708,9.9998004306253e-06,2.13164241560435e-10
0.171,9.9998004319165e-06,2.13179060516691e-10
0.1712,9.99980043254573e-06,2.13193948970457e-10
0.1714,9.99980043365e-06,2.13208803352662e-10
0.1716,9.99980043467936e-06,2.13223719851126e-10
0.1718,9.99980043567293e-06,2.13238975503544e-10
0.172,9.99980043677093e-06,2.13253710641441e-10
0.1722,9.99980043749019e-06,2.13268555022435e-10
0.1724,9.99980043846122e-06,2.13283465541493e-10
0.1726,9.99980043956051e-06,2.13298430517271e-10
0.1728,9.99980044069312e-06,2.13313081482202e-10
0.173,9.99980044152874e-06,2.13328100657563e-10
0.1732,9.99980044238415e-06,2.13343084530872e-10
0.1734,9.999800443276e-06,2.13357970230303e-10
0.1736,9.99980044455626e-06,2.13373074457075e-10
0.1738,9.99980044569317e-06,2.1338781309599e-10
0.174,9.99980044641688e-06,2.13402537302311e-10
0.1742,9.99980044748056e-06,2.1341749944928e-10
0.1744,9.99980044857503e-06,2.13432325995572e-10
0.1746,9.99980044949421e-06,2.13447342000981e-10
0.1748,9.99980045056389e-06,2.13462155638718e-10
0.175,9.99980045164245e-06,2.13477090960458e-10
0.1752,9.99980045287324e-06,2.1349184473051e-10
0.1754,9.99980045371068e-06,2.13506719173496e-10
0.1756,9.99980045411132e-06,2.13521648243957e-10
0.1758,9.99980045555429e-06,2.13536527272618e-10
0.176,9.99980045663173e-06,2.13551340704887e-10
0.1762,9.99980045748686e-06,2.13566199665224e-10
0.1764,9.99980045875391e-06,2.13581137037834e-10
0.1766,9.99980045987551e-06,2.13596007100517e-10
0.1768,9.99980046065413e-06,2.13610999349818e-10
0.177,9.99980046166868e-06,2.13625809205021e-10
0.1772,9.99980046258349e-06,2.13640723831338e-10
0.1774,9.99980046402485e-06,2.13655618694577e-10
0.1776,9.99980046465426e-06,2.13670440705732e-10
0.1778,9.99980046588469e-06,2.13685364202862e-10
0.178,9.99980046686501e-06,2.1370022590606e-10
0.1782,9.99980046796266e-06,2.1371500816076e-10
0.1784,9.999800469132e-06,2.13730047147086e-10
0.1786,9.9998004698509e-06,2.13744750013728e-10
0.1788,9.99980047074382e-06,2.13759490895122e-10
0.179,9.99980047189537e-06,2.13774601673981e-10
0.1792,9.99980047304405e-06,2.1378915206405e-10
0.1794,9.99980047388527e-06,2.1380410896264e-10
0.1796,9.99980047505051e-06,2.13819004756177e-10
0.1798,9.99980047585158e-06,2.13833854746443e-10
0.18,9.99980047704071e-06,2.13848538504361e-10
0.1802,9.99980047819373e-06,2.13863512723906e-10
0.1804,9.99980047899957e-06,2.13878600110709e-10
0.1806,9.99980048002721e-06,2.13893214397989e-10
0.1808,9.99980048136599e-06,2.13908072462546e-10
0.181,9.99980048207183e-06,2.13923054258367e-10
0.1812,9.99980048330085e-06,2.13937682733799e-10
0.1814,9.99980048417324e-06,2.13952713879502e-10
0.1816,9.99980048534861e-06,2.13967565836141e-10
0.1818,9.99980048634033e-06,2.13982377670242e-10
0.182,9.99980048748197e-06,2.13997161187667e-10
0.1822,9.99980048840236e-06,2.14011852838631e-10
0.1824,9.99980048949415e-06,2.1402683461398e-10
0.1826,9.99980049065038e-06,2.14041593012222e-10
0.1828,9.99980049166606e-06,2.14056474031507e-10
0.183,9.99980049275965e-06,2.14071467071471e-10
0.1832,9.9998004936997e-06,2.1408611090757e-10
0.1834,9.99980049456642e-06,2.14101011803014e-10
0.1836,9.99980049559744e-06,2.14115712664798e-10
0.1838,9.99980049688125e-06,2.1413069129259e-10
0.184,9.99980049789211e-06,2.14145652056732e-10
0.1842,9.99980049893365e-06,2.14160285570045e-10
0.1844,9.99980050023289e-06,2.14175179032224e-10
0.1846,9.99980050096666e-06,2.14190050285876e-10
0.1848,9.99980050217509e-06,2.14204791658544e-10
0.185,9.99980050328736e-06,2.1421992286892e-10
0.1852,9.9998005040599e-06,2.14234491043358e-10
