"time","boundary.ports[1].m_flow","boundary.ports[1].p","boundary.ports[1].h_outflow","boundary.ports[1].Xi_outflow[1]","boundary.ports[1].C_outflow[1]","boundary1.ports[1].m_flow","boundary1.ports[1].p","boundary1.ports[1].h_outflow","boundary1.ports[1].Xi_outflow[1]","boundary1.ports[1].C_outflow[1]","boundary2.ports[1].m_flow","boundary2.ports[1].p","boundary2.ports[1].h_outflow","boundary2.ports[1].Xi_outflow[1]","boundary2.ports[1].C_outflow[1]","boundary3.ports[1].m_flow","boundary3.ports[1].p","boundary3.ports[1].h_outflow","boundary3.ports[1].Xi_outflow[1]","boundary3.ports[1].C_outflow[1]","boundary4.ports[1].m_flow","boundary4.ports[1].p","boundary4.ports[1].h_outflow","boundary4.ports[1].Xi_outflow[1]","boundary4.ports[1].C_outflow[1]","boundary5.ports[1].m_flow","boundary5.ports[1].p","boundary5.ports[1].h_outflow","boundary5.ports[1].Xi_outflow[1]","boundary5.ports[1].C_outflow[1]","boundary6.ports[1].m_flow","boundary6.ports[1].p","boundary6.ports[1].h_outflow","boundary6.ports[1].Xi_outflow[1]","boundary6.ports[1].C_outflow[1]","boundary6.ports[2].m_flow","boundary6.ports[2].p","boundary6.ports[2].h_outflow","boundary6.ports[2].Xi_outflow[1]","boundary6.ports[2].C_outflow[1]","pipe.port_b.m_flow","pipe.port_b.p","pipe.port_b.h_outflow","pipe1.port_b.m_flow","pipe1.port_b.p","pipe1.port_b.h_outflow","pipe2.port_b.m_flow","pipe2.port_b.p","pipe2.port_b.h_outflow","pipe3.port_b.m_flow","pipe3.port_b.p","pipe3.port_b.h_outflow","C.y","P.y","traceSubstance1.port_b.m_flow","traceSubstance1.port_b.p","traceSubstance1.port_b.h_outflow"
1.6144,1.74973543772804,101294.28,45263.2387446934,0.01,0.001519,1.74973543772804,101294.28,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.74973543772804,101325,45263.2387446934,0.01,0,-1.74973543772804,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.74973543772804,101325,45263.2387446934,1.74973543772804,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101294.28,1.74973543772804,101325,45263.2387446934
1.6148,1.75034137259046,101294.26,45263.2387446934,0.01,0.001519,1.75034137259046,101294.26,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.75034137259046,101325,45263.2387446934,0.01,0,-1.75034137259046,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.75034137259046,101325,45263.2387446934,1.75034137259046,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101294.26,1.75034137259046,101325,45263.2387446934
1.6152,1.75094711762778,101294.24,45263.2387446934,0.01,0.001519,1.75094711762778,101294.24,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.75094711762778,101325,45263.2387446934,0.01,0,-1.75094711762778,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.75094711762778,101325,45263.2387446934,1.75094711762778,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101294.24,1.75094711762778,101325,45263.2387446934
1.6156,1.75155267302182,101294.22,45263.2387446934,0.01,0.001519,1.75155267302182,101294.22,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.75155267302182,101325,45263.2387446934,0.01,0,-1.75155267302182,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.75155267302182,101325,45263.2387446934,1.75155267302182,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101294.22,1.75155267302182,101325,45263.2387446934
1.616,1.75215803895274,101294.2,45263.2387446934,0.01,0.001519,1.75215803895274,101294.2,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.75215803895274,101325,45263.2387446934,0.01,0,-1.75215803895274,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.75215803895274,101325,45263.2387446934,1.75215803895274,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101294.2,1.75215803895274,101325,45263.2387446934
1.6164,1.7527632156009,101294.18,45263.2387446934,0.01,0.001519,1.7527632156009,101294.18,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.7527632156009,101325,45263.2387446934,0.01,0,-1.7527632156009,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.7527632156009,101325,45263.2387446934,1.7527632156009,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101294.18,1.7527632156009,101325,45263.2387446934
1.6168,1.75336820314591,101294.16,45263.2387446934,0.01,0.001519,1.75336820314591,101294.16,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.75336820314591,101325,45263.2387446934,0.01,0,-1.75336820314591,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.75336820314591,101325,45263.2387446934,1.75336820314591,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101294.16,1.75336820314591,101325,45263.2387446934
1.6172,1.75397300176842,101294.14,45263.2387446934,0.01,0.001519,1.75397300176842,101294.14,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.75397300176842,101325,45263.2387446934,0.01,0,-1.75397300176842,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.75397300176842,101325,45263.2387446934,1.75397300176842,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101294.14,1.75397300176842,101325,45263.2387446934
1.6176,1.75457761164745,101294.12,45263.2387446934,0.01,0.001519,1.75457761164745,101294.12,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.75457761164745,101325,45263.2387446934,0.01,0,-1.75457761164745,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.75457761164745,101325,45263.2387446934,1.75457761164745,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101294.12,1.75457761164745,101325,45263.2387446934
1.618,1.75518203296177,101294.1,45263.2387446934,0.01,0.001519,1.75518203296177,101294.1,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.75518203296177,101325,45263.2387446934,0.01,0,-1.75518203296177,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.75518203296177,101325,45263.2387446934,1.75518203296177,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101294.1,1.75518203296177,101325,45263.2387446934
1.6184,1.75578626589116,101294.08,45263.2387446934,0.01,0.001519,1.75578626589116,101294.08,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.75578626589116,101325,45263.2387446934,0.01,0,-1.75578626589116,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.75578626589116,101325,45263.2387446934,1.75578626589116,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101294.08,1.75578626589116,101325,45263.2387446934
1.6188,1.75639031061381,101294.06,45263.2387446934,0.01,0.001519,1.75639031061381,101294.06,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.75639031061381,101325,45263.2387446934,0.01,0,-1.75639031061381,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.75639031061381,101325,45263.2387446934,1.75639031061381,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101294.06,1.75639031061381,101325,45263.2387446934
1.6192,1.75699416730806,101294.04,45263.2387446934,0.01,0.001519,1.75699416730806,101294.04,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.75699416730806,101325,45263.2387446934,0.01,0,-1.75699416730806,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.75699416730806,101325,45263.2387446934,1.75699416730806,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101294.04,1.75699416730806,101325,45263.2387446934
1.6196,1.75759783615152,101294.02,45263.2387446934,0.01,0.001519,1.75759783615152,101294.02,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.75759783615152,101325,45263.2387446934,0.01,0,-1.75759783615152,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.75759783615152,101325,45263.2387446934,1.75759783615152,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101294.02,1.75759783615152,101325,45263.2387446934
1.62,1.75820131732284,101294,45263.2387446934,0.01,0.001519,1.75820131732284,101294,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.75820131732284,101325,45263.2387446934,0.01,0,-1.75820131732284,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.75820131732284,101325,45263.2387446934,1.75820131732284,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101294,1.75820131732284,101325,45263.2387446934
1.6204,1.75880461099909,101293.98,45263.2387446934,0.01,0.001519,1.75880461099909,101293.98,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.75880461099909,101325,45263.2387446934,0.01,0,-1.75880461099909,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.75880461099909,101325,45263.2387446934,1.75880461099909,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.98,1.75880461099909,101325,45263.2387446934
1.6208,1.75940771735702,101293.96,45263.2387446934,0.01,0.001519,1.75940771735702,101293.96,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.75940771735702,101325,45263.2387446934,0.01,0,-1.75940771735702,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.75940771735702,101325,45263.2387446934,1.75940771735702,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.96,1.75940771735702,101325,45263.2387446934
1.6212,1.76001063657445,101293.94,45263.2387446934,0.01,0.001519,1.76001063657445,101293.94,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.76001063657445,101325,45263.2387446934,0.01,0,-1.76001063657445,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.76001063657445,101325,45263.2387446934,1.76001063657445,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.94,1.76001063657445,101325,45263.2387446934
1.6216,1.76061336882758,101293.92,45263.2387446934,0.01,0.001519,1.76061336882758,101293.92,45263.2387446935,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.76061336882758,101325,45263.2387446934,0.01,0,-1.76061336882758,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.76061336882758,101325,45263.2387446934,1.76061336882758,101325,45263.2387446935,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.92,1.76061336882758,101325,45263.2387446934
1.622,1.76121591429279,101293.9,45263.2387446934,0.01,0.001519,1.76121591429279,101293.9,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.76121591429279,101325,45263.2387446934,0.01,0,-1.76121591429279,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.76121591429279,101325,45263.2387446934,1.76121591429279,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.9,1.76121591429279,101325,45263.2387446934
1.6224,1.76181827314573,101293.88,45263.2387446934,0.01,0.001519,1.76181827314573,101293.88,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.76181827314573,101325,45263.2387446934,0.01,0,-1.76181827314573,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.76181827314573,101325,45263.2387446934,1.76181827314573,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.88,1.76181827314573,101325,45263.2387446934
1.6228,1.76242044556308,101293.86,45263.2387446934,0.01,0.001519,1.76242044556308,101293.86,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.76242044556308,101325,45263.2387446934,0.01,0,-1.76242044556308,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.76242044556308,101325,45263.2387446934,1.76242044556308,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.86,1.76242044556308,101325,45263.2387446934
1.6232,1.76302243171995,101293.84,45263.2387446934,0.01,0.001519,1.76302243171995,101293.84,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.76302243171995,101325,45263.2387446934,0.01,0,-1.76302243171995,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.76302243171995,101325,45263.2387446934,1.76302243171995,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.84,1.76302243171995,101325,45263.2387446934
1.6236,1.76362423179115,101293.82,45263.2387446934,0.01,0.001519,1.76362423179115,101293.82,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.76362423179115,101325,45263.2387446934,0.01,0,-1.76362423179115,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.76362423179115,101325,45263.2387446934,1.76362423179115,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.82,1.76362423179115,101325,45263.2387446934
1.624,1.76422584595254,101293.8,45263.2387446934,0.01,0.001519,1.76422584595254,101293.8,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.76422584595254,101325,45263.2387446934,0.01,0,-1.76422584595254,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.76422584595254,101325,45263.2387446934,1.76422584595254,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.8,1.76422584595254,101325,45263.2387446934
1.6244,1.76482727437839,101293.78,45263.2387446934,0.01,0.001519,1.76482727437839,101293.78,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.76482727437839,101325,45263.2387446934,0.01,0,-1.76482727437839,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.76482727437839,101325,45263.2387446934,1.76482727437839,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.78,1.76482727437839,101325,45263.2387446934
1.6248,1.76542851724313,101293.76,45263.2387446934,0.01,0.001519,1.76542851724313,101293.76,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.76542851724313,101325,45263.2387446934,0.01,0,-1.76542851724313,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.76542851724313,101325,45263.2387446934,1.76542851724313,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.76,1.76542851724313,101325,45263.2387446934
1.6252,1.76602957472047,101293.74,45263.2387446934,0.01,0.001519,1.76602957472047,101293.74,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.76602957472047,101325,45263.2387446934,0.01,0,-1.76602957472047,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.76602957472047,101325,45263.2387446934,1.76602957472047,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.74,1.76602957472047,101325,45263.2387446934
1.6256,1.76663044698518,101293.72,45263.2387446934,0.01,0.001519,1.76663044698518,101293.72,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.76663044698518,101325,45263.2387446934,0.01,0,-1.76663044698518,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.76663044698518,101325,45263.2387446934,1.76663044698518,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.72,1.76663044698518,101325,45263.2387446934
1.626,1.76723113421042,101293.7,45263.2387446934,0.01,0.001519,1.76723113421042,101293.7,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.76723113421042,101325,45263.2387446934,0.01,0,-1.76723113421042,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.76723113421042,101325,45263.2387446934,1.76723113421042,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.7,1.76723113421042,101325,45263.2387446934
1.6264,1.76783163656952,101293.68,45263.2387446934,0.01,0.001519,1.76783163656952,101293.68,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.76783163656952,101325,45263.2387446934,0.01,0,-1.76783163656952,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.76783163656952,101325,45263.2387446934,1.76783163656952,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.68,1.76783163656952,101325,45263.2387446934
1.6268,1.76843195423512,101293.66,45263.2387446934,0.01,0.001519,1.76843195423512,101293.66,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.76843195423512,101325,45263.2387446934,0.01,0,-1.76843195423512,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.76843195423512,101325,45263.2387446934,1.76843195423512,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.66,1.76843195423512,101325,45263.2387446934
1.6272,1.76903208738088,101293.64,45263.2387446934,0.01,0.001519,1.76903208738088,101293.64,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.76903208738088,101325,45263.2387446934,0.01,0,-1.76903208738088,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.76903208738088,101325,45263.2387446934,1.76903208738088,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.64,1.76903208738088,101325,45263.2387446934
1.6276,1.76963203617889,101293.62,45263.2387446934,0.01,0.001519,1.76963203617889,101293.62,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.76963203617889,101325,45263.2387446934,0.01,0,-1.76963203617889,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.76963203617889,101325,45263.2387446934,1.76963203617889,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.62,1.76963203617889,101325,45263.2387446934
1.628,1.77023180080095,101293.6,45263.2387446934,0.01,0.001519,1.77023180080095,101293.6,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.77023180080095,101325,45263.2387446934,0.01,0,-1.77023180080095,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.77023180080095,101325,45263.2387446934,1.77023180080095,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.6,1.77023180080095,101325,45263.2387446934
1.6284,1.77083138141992,101293.58,45263.2387446934,0.01,0.001519,1.77083138141992,101293.58,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.77083138141992,101325,45263.2387446934,0.01,0,-1.77083138141992,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.77083138141992,101325,45263.2387446934,1.77083138141992,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.58,1.77083138141992,101325,45263.2387446934
1.6288,1.77143077820707,101293.56,45263.2387446934,0.01,0.001519,1.77143077820707,101293.56,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.77143077820707,101325,45263.2387446934,0.01,0,-1.77143077820707,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.77143077820707,101325,45263.2387446934,1.77143077820707,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.56,1.77143077820707,101325,45263.2387446934
1.6292,1.77202999133385,101293.54,45263.2387446934,0.01,0.001519,1.77202999133385,101293.54,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.77202999133385,101325,45263.2387446934,0.01,0,-1.77202999133385,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.77202999133385,101325,45263.2387446934,1.77202999133385,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.54,1.77202999133385,101325,45263.2387446934
1.6296,1.772629020971,101293.52,45263.2387446934,0.01,0.001519,1.772629020971,101293.52,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.772629020971,101325,45263.2387446934,0.01,0,-1.772629020971,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.772629020971,101325,45263.2387446934,1.772629020971,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.52,1.772629020971,101325,45263.2387446934
1.63,1.77322786729029,101293.5,45263.2387446934,0.01,0.001519,1.77322786729029,101293.5,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.77322786729029,101325,45263.2387446934,0.01,0,-1.77322786729029,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.77322786729029,101325,45263.2387446934,1.77322786729029,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.5,1.77322786729029,101325,45263.2387446934
1.6304,1.77382653046193,101293.48,45263.2387446934,0.01,0.001519,1.77382653046193,101293.48,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-0.1,101325.306103946,45263.2387446934,0.01,0.001519,-1.77382653046193,101325,45263.2387446934,0.01,0,-1.77382653046193,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,0.1,101325,45263.2387446934,0.01,0,1.77382653046193,101325,45263.2387446934,1.77382653046193,101325,45263.2387446934,-0.1,101325,45263.2387446934,-0.1,101325,45263.2387446934,0.001519,101293.48,1.77382653046193,101325,45263.2387446934
