"time","pipeFriction1.port_b.m_flow","pipeFriction1.port_b.p","pipeFriction1.port_b.h_outflow","pipeFriction2.port_b.m_flow","pipeFriction2.port_b.p","pipeFriction2.port_b.h_outflow","pipeFriction3.port_b.m_flow","pipeFriction3.port_b.p","pipeFriction3.port_b.h_outflow","boundary1.ports[1].m_flow","boundary1.ports[1].p","boundary1.ports[1].h_outflow","boundary1.ports[1].Xi_outflow[1]","boundary1.ports[1].Xi_outflow[2]","boundary1.ports[1].Xi_outflow[3]","boundary1.ports[1].Xi_outflow[4]","boundary1.ports[1].Xi_outflow[5]","boundary1.ports[1].Xi_outflow[6]","boundary2.ports[1].m_flow","boundary2.ports[1].p","boundary2.ports[1].h_outflow","boundary2.ports[1].Xi_outflow[1]","boundary2.ports[1].Xi_outflow[2]","boundary2.ports[1].Xi_outflow[3]","boundary2.ports[1].Xi_outflow[4]","boundary2.ports[1].Xi_outflow[5]","boundary2.ports[1].Xi_outflow[6]","boundary3.ports[1].m_flow","boundary3.ports[1].p","boundary3.ports[1].h_outflow","boundary3.ports[1].Xi_outflow[1]","boundary3.ports[1].Xi_outflow[2]","boundary3.ports[1].Xi_outflow[3]","boundary3.ports[1].Xi_outflow[4]","boundary3.ports[1].Xi_outflow[5]","boundary3.ports[1].Xi_outflow[6]","sine1.y","sine2.y","sine3.y"
4.156,-5.0048046993722,103876.138091518,310912.608268709,-9.84499560348467,101000,326691.767746338,4.84019090411247,104625.386034172,310912.608268709,-5.0048046993722,104598.422448983,310912.608268709,0.768,0,0,0.232,0,0,9.84499560348467,101000,322740.760257323,0.768,0,0,0.232,0,0,-4.84019090411247,104625.386034172,343007.572860281,0.768,0,0,0.232,0,0,104598.422448983,308.31566564936,104625.386034172
4.158,-4.96426506546097,103836.180953616,310982.574585611,-9.77252848637144,101000,326739.461656706,4.80826342091047,104576.205863105,310982.574585611,-4.96426506546097,104547.632531328,310982.574585611,0.768,0,0,0.232,0,0,9.77252848637144,101000,322740.760257323,0.768,0,0,0.232,0,0,-4.80826342091047,104576.205863105,343007.572860281,0.768,0,0,0.232,0,0,104547.632531328,308.384804019666,104576.205863105
4.16,-4.92133691449906,103793.923259633,311051.201242742,-9.69544360294387,101000,326786.75020013,4.77410668844481,104524.13526233,311051.201242742,-4.92133691449906,104493.970231496,311051.201242742,0.768,0,0,0.232,0,0,9.69544360294387,101000,322740.760257323,0.768,0,0,0.232,0,0,-4.77410668844481,104524.13526233,343007.572860281,0.768,0,0,0.232,0,0,104493.970231496,308.452618332219,104524.13526233
4.162,-4.87599244568569,103749.392136963,311118.477388586,-9.61369284959452,101000,326833.664347457,4.73770040390883,104469.207120756,311118.477388586,-4.87599244568569,104437.469443744,311118.477388586,0.768,0,0,0.232,0,0,9.61369284959452,101000,322740.760257323,0.768,0,0,0.232,0,0,-4.73770040390883,104469.207120756,343007.572860281,0.768,0,0,0.232,0,0,104437.469443744,308.51909787835,104469.207120756
4.164,-4.82820077905169,103702.616172601,311184.392385038,-9.52722281195866,101000,326880.238820228,4.69902203290697,104411.456132175,311184.392385038,-4.82820077905169,104378.165855182,311184.392385038,0.768,0,0,0.232,0,0,9.52722281195866,101000,322740.760257323,0.768,0,0,0.232,0,0,-4.69902203290697,104411.456132175,343007.572860281,0.768,0,0,0.232,0,0,104378.165855182,308.58423216017,104411.456132175
4.166,-4.77792762283719,103653.625394965,311248.935809093,-9.43597421019211,101000,326926.512669736,4.65804658735492,104350.918773348,311248.935809093,-4.77792762283719,104316.096923226,311248.935809093,0.768,0,0,0.232,0,0,9.43597421019211,101000,322740.760257323,0.768,0,0,0.232,0,0,-4.65804658735492,104350.918773348,343007.572860281,0.768,0,0,0.232,0,0,104316.096923226,308.648010892221,104350.918773348
4.168,-4.72513489254839,103602.451254807,311312.097454507,-9.33988126515485,101000,326972.529959417,4.61474637260646,104287.633280968,311312.097454507,-4.72513489254839,104251.301851945,311312.097454507,0.768,0,0,0.232,0,0,9.33988126515485,101000,322740.760257323,0.768,0,0,0.232,0,0,-4.61474637260646,104287.633280968,343007.572860281,0.768,0,0,0.232,0,0,104251.301851945,308.710424003101,104287.633280968
4.17,-4.66978027340139,103549.126605251,311373.867333413,-9.23887097245043,101000,327018.340573733,4.56909069904904,104221.63962751,311373.867333413,-4.66978027340139,104183.821567295,311373.867333413,0.768,0,0,0.232,0,0,9.23887097245043,101000,322740.760257323,0.768,0,0,0.232,0,0,-4.56909069904904,104221.63962751,343007.572860281,0.768,0,0,0.232,0,0,104183.821567295,308.771461637056,104221.63962751
4.172,-4.61181671607366,103493.685680942,311434.235677911,-9.13286226853406,101000,327064.001182696,4.52104555246039,104152.979495979,311434.235677911,-4.61181671607366,104113.698691269,311434.235677911,0.768,0,0,0.232,0,0,9.13286226853406,101000,322740.760257323,0.768,0,0,0.232,0,0,-4.52104555246039,104152.979495979,343007.572860281,0.768,0,0,0.232,0,0,104113.698691269,308.831114155537,104152.979495979
4.174,-4.55119185343818,103436.164076352,311493.192941621,-9.02176506968584,101000,327109.576399046,4.47057321624767,104081.696253586,311493.192941621,-4.55119185343818,104040.977514979,311493.192941621,0.768,0,0,0.232,0,0,9.02176506968584,101000,322740.760257323,0.768,0,0,0.232,0,0,-4.47057321624767,104081.696253586,343007.572860281,0.768,0,0,0.232,0,0,104040.977514979,308.889372138719,104081.696253586
4.176,-4.48784732311994,103376.598723217,311550.729801197,-8.90547916036503,101000,327155.140175376,4.41763183724509,104007.834924354,311550.729801197,-4.48784732311994,103965.703970679,311550.729801197,0.768,0,0,0.232,0,0,8.90547916036503,101000,322740.760257323,0.768,0,0,0.232,0,0,-4.41763183724509,104007.834924354,343007.572860281,0.768,0,0,0.232,0,0,103965.703970679,308.946226386991,104007.834924354
4.178,-4.4217179771044,103315.027867141,311606.837157812,-8.78389290204232,101000,327200.777502197,4.36217492493792,103931.442160683,311606.837157812,-4.4217179771044,103887.925602752,311606.837157812,0.768,0,0,0.232,0,0,8.78389290204232,101000,322740.760257323,0.768,0,0,0.232,0,0,-4.36217492493792,103931.442160683,343007.572860281,0.768,0,0,0.232,0,0,103887.925602752,309.001667922409,103931.442160683
4.18,-4.35273095499513,103251.491043348,311661.506138601,-8.65688172671273,101000,327246.586486194,4.3041507717176,103852.566213879,311661.506138601,-4.35273095499513,103807.691537684,311661.506138601,0.768,0,0,0.232,0,0,8.65688172671273,101000,322740.760257323,0.768,0,0,0.232,0,0,-4.3041507717176,103852.566213879,343007.572860281,0.768,0,0,0.232,0,0,103807.691537684,309.055687990111,103852.566213879
4.182,-4.28080459151968,103186.029051586,311714.728098076,-8.52430637042705,101000,327292.68091265,4.24350177890737,103771.256903681,311714.728098076,-4.28080459151968,103725.052453028,311714.728098076,0.768,0,0,0.232,0,0,8.52430637042705,101000,322740.760257323,0.768,0,0,0.232,0,0,-4.24350177890737,103771.256903681,343007.572860281,0.768,0,0,0.232,0,0,103725.052453028,309.108278059703,103771.256903681
4.184,-4.20584712104728,103118.683930164,311766.494619494,-8.38601079069819,101000,327339.193429721,4.18016366965091,103687.565586791,311766.494619494,-4.20584712104728,103640.060545402,311766.494619494,0.768,0,0,0.232,0,0,8.38601079069819,101000,322740.760257323,0.768,0,0,0.232,0,0,-4.18016366965091,103687.565586791,343007.572860281,0.768,0,0,0.232,0,0,103640.060545402,309.159429826603,103687.565586791
4.186,-4.12775513153928,103049.498929081,311816.797516201,-8.24181969661453,101000,327386.279538843,4.11406456507525,103601.54512444,311816.797516201,-4.12775513153928,103552.769497517,311816.797516201,0.768,0,0,0.232,0,0,8.24181969661453,101000,322740.760257323,0.768,0,0,0.232,0,0,-4.11406456507525,103601.54512444,343007.572860281,0.768,0,0,0.232,0,0,103552.769497517,309.209135213354,103601.54512444
4.188,-4.04641170656341,102978.518482189,311865.628832929,-8.09153560064305,101000,327434.122640596,4.04512389407964,103513.249848994,311865.628832929,-4.04641170656341,103463.23444427,311865.628832929,0.768,0,0,0.232,0,0,8.09153560064305,101000,322740.760257323,0.768,0,0,0.232,0,0,-4.04512389407964,103513.249848994,343007.572860281,0.768,0,0,0.232,0,0,103463.23444427,309.257386370898,103513.249848994
4.19,-3.96168417539069,102905.788178284,311912.980847063,-7.93493527457937,101000,327482.940477501,3.97325109918869,103422.735529643,311912.980847063,-3.96168417539069,103371.511937919,311912.980847063,0.768,0,0,0.232,0,0,7.93493527457937,101000,322740.760257323,0.768,0,0,0.232,0,0,-3.97325109918869,103422.735529643,343007.572860281,0.768,0,0,0.232,0,0,103371.511937919,309.30417567982,103422.735529643
4.192,-3.87342136577299,102831.354730963,311958.846069869,-7.7717654562479,101000,327532.993447524,3.89834409047491,103330.059337171,311958.84606987,-3.87342136577299,103277.659912364,311958.846069869,0.768,0,0,0.232,0,0,7.7717654562479,101000,322740.760257323,0.768,0,0,0.232,0,0,-3.89834409047491,103330.059337171,343007.572860281,0.768,0,0,0.232,0,0,103277.659912364,309.349495751545,103330.059337171
4.194,-3.78145021878769,102755.265946984,312003.217247684,-7.6017376044524,101000,327584.595454963,3.82028738566471,103235.279807847,312003.217247684,-3.78145021878769,103181.737646558,312003.217247684,0.768,0,0,0.232,0,0,7.6017376044524,101000,322740.760257323,0.768,0,0,0.232,0,0,-3.82028738566471,103235.279807847,343007.572860281,0.768,0,0,0.232,0,0,103181.737646558,309.393339429507,103235.279807847
4.196,-3.6855715756554,102677.570692732,312046.087363068,-7.42452143149878,101000,327638.128251437,3.73894985584338,103138.456806454,312046.087363068,-3.6855715756554,103083.805727059,312046.087363068,0.768,0,0,0.232,0,0,7.42452143149878,101000,322740.760257323,0.768,0,0,0.232,0,0,-3.73894985584338,103138.456806454,343007.572860281,0.768,0,0,0.232,0,0,103083.805727059,309.435699790283,103138.456806454
4.198,-3.58555487574318,102598.318858132,312087.449635923,-7.23973684646296,101000,327694.060651637,3.65418197071978,103039.651488473,312087.449635923,-3.58555487574318,102983.926009765,312087.449635923,0.768,0,0,0.232,0,0,7.23973684646296,101000,322740.760257323,0.768,0,0,0.232,0,0,-3.65418197071978,103039.651488473,343007.572860281,0.768,0,0,0.232,0,0,102983.926009765,309.476570144679,103039.651488473
4.2,-3.4811314021679,102517.561317033,312127.297524567,-7.04694380450821,101000,327752.974674047,3.56581240234031,102938.926261462,312127.297524567,-3.4811314021679,102882.161580849,312127.297524567,0.768,0,0,0.232,0,0,7.04694380450821,101000,322740.760257323,0.768,0,0,0.232,0,0,-3.56581240234031,102938.926261462,343007.572860281,0.768,0,0,0.232,0,0,102882.161580849,309.515944038794,102938.926261462
4.202,-3.37198555892884,102435.349882417,312165.624726781,-6.84562935612476,101000,327815.601705379,3.47364379719591,102836.344745634,312165.624726781,-3.37198555892884,102778.576716903,312165.624726781,0.768,0,0,0.232,0,0,6.84562935612476,101000,322740.760257323,0.768,0,0,0.232,0,0,-3.47364379719591,102836.344745634,343007.572860281,0.768,0,0,0.232,0,0,102778.576716903,309.553815255033,102836.344745634
4.204,-3.25774343229157,102351.737253832,312202.425180802,-6.63519088973323,101000,327882.873480663,3.37744745744166,102731.971733671,312202.425180802,-3.25774343229157,102673.236844349,312202.425180802,0.768,0,0,0.232,0,0,6.63519088973323,101000,322740.760257323,0.768,0,0,0.232,0,0,-3.37744745744166,102731.971733671,343007.572860281,0.768,0,0,0.232,0,0,102673.236844349,309.590177813092,102731.971733671
4.206,-3.13795752981703,102266.77695268,312237.693066296,-6.41491410249655,101000,327955.995481634,3.27695657267952,102625.873149806,312237.693066296,-3.13795752981703,102566.208498108,312237.693066296,0.768,0,0,0.232,0,0,6.41491410249655,101000,322740.760257323,0.768,0,0,0.232,0,0,-3.27695657267952,102625.873149806,343007.572860281,0.768,0,0,0.232,0,0,102566.208498108,309.625025970901,102625.873149806
4.208,-3.0120860162659,102180.523237978,312271.422805277,-6.1839435156722,101000,328036.555169078,3.1718574994063,102518.116008179,312271.422805277,-3.0120860162659,102457.559279576,312271.422805277,0.768,0,0,0.232,0,0,6.1839435156722,101000,322740.760257323,0.768,0,0,0.232,0,0,-3.1718574994063,102518.116008179,343007.572860281,0.768,0,0,0.232,0,0,102457.559279576,309.658354225533,102518.116008179
4.21,-2.87946381869078,102093.030989659,312303.609063,-5.94124219123624,101000,328126.686002129,3.06177837254546,102408.768370509,312303.609063,-2.87946381869078,102347.357813929,312303.609063,0.768,0,0,0.232,0,0,5.94124219123624,101000,322740.760257323,0.768,0,0,0.232,0,0,-3.06177837254546,102408.768370509,343007.572860281,0.768,0,0,0.232,0,0,102347.357813929,309.690157314069,102408.768370509
4.212,-2.73926135371168,102004.355536034,312334.246748804,-5.68553537037849,101000,328229.323964896,2.9462740166668,102297.899303107,312334.246748804,-2.73926135371168,102235.673706776,312334.246748804,0.768,0,0,0.232,0,0,5.68553537037849,101000,322740.760257323,0.768,0,0,0.232,0,0,-2.9462740166668,102297.899303107,343007.572860281,0.768,0,0,0.232,0,0,102235.673706776,309.720430214433,102297.899303107
4.214,-2.59042374172481,101914.552381393,312363.331016924,-5.41522939185901,101000,328348.623834497,2.82480565013419,102185.578833255,312363.331016924,-2.59042374172481,102122.577500191,312363.331016924,0.768,0,0,0.232,0,0,5.41522939185901,101000,322740.760257323,0.768,0,0,0.232,0,0,-2.82480565013419,102185.578833255,343007.572860281,0.768,0,0,0.232,0,0,102122.577500191,309.749168146184,102185.578833255
4.216,-2.43157795993447,101823.676746725,312390.857267266,-5.12829113136004,101000,328490.664803656,2.69671317142556,102071.877904966,312390.857267266,-2.43157795993447,102008.140628163,312390.857267266,0.768,0,0,0.232,0,0,5.12829113136004,101000,322740.760257323,0.768,0,0,0.232,0,0,-2.69671317142556,102071.877904966,343007.572860281,0.768,0,0,0.232,0,0,102008.140628163,309.776366571268,102071.877904966
4.218,-2.26088462401165,101731.782741168,312416.821146129,-4.82206144304627,101000,328664.711201556,2.56117681903462,101956.868334186,312416.821146129,-2.26088462401165,101892.435371473,312416.821146129,0.768,0,0,0.232,0,0,4.82206144304627,101000,322740.760257323,0.768,0,0,0.232,0,0,-2.56117681903462,101956.868334186,343007.572860281,0.768,0,0,0.232,0,0,101892.435371473,309.80202119474,101956.868334186
4.22,-2.07578809215219,101638.921753298,312441.218546908,-4.49295189865994,101000,328885.615684837,2.41716380650775,101840.622763423,312441.218546908,-2.07578809215219,101775.534812041,312441.218546908,0.768,0,0,0.232,0,0,4.49295189865994,101000,322740.760257323,0.768,0,0,0.232,0,0,-2.41716380650775,101840.622763423,343007.572860281,0.768,0,0,0.232,0,0,101775.534812041,309.826127965436,101840.622763423
4.222,-1.87256481836539,101545.13904813,312464.04561074,-4.13591999997407,101000,329178.791221218,2.26335518160867,101723.214615873,312464.04561074,-1.87256481836539,101657.512786766,312464.04561074,0.768,0,0,0.232,0,0,4.13591999997407,101000,322740.760257323,0.768,0,0,0.232,0,0,-2.26335518160867,101723.214615873,343007.572860281,0.768,0,0,0.232,0,0,101657.512786766,309.848683076619,101723.214615873
4.224,-1.64542864219032,101450.465750557,312485.298727124,-3.74348295258339,101000,329591.664541846,2.09805431039308,101604.718049036,312485.298727124,-1.64542864219032,101538.443840888,312485.298727124,0.768,0,0,0.232,0,0,3.74348295258339,101000,322740.760257323,0.768,0,0,0.232,0,0,-2.09805431039308,101604.718049036,343007.572860281,0.768,0,0,0.232,0,0,101538.443840888,309.869682966574,101604.718049036
4.226,-1.38451708256397,101354.896988722,312504.974534487,-3.30363872967253,101000,330224.283917293,1.91912164710856,101485.207907885,312504.974534487,-1.38451708256397,101418.403180907,312504.974534487,0.768,0,0,0.232,0,0,3.30363872967253,101000,322740.760257323,0.768,0,0,0.232,0,0,-1.91912164710856,101485.207907885,343007.572860281,0.768,0,0,0.232,0,0,101418.403180907,309.889124319176,101485.207907885
4.228,-1.07039532554973,101258.317729031,312523.069920728,-2.79465037207607,101000,331331.525733154,1.72425504652633,101364.759677587,312523.069920728,-1.07039532554973,101297.466627075,312523.069920728,0.768,0,0,0.232,0,0,2.79465037207607,101000,322740.760257323,0.768,0,0,0.232,0,0,-1.72425504652633,101364.759677587,343007.572860281,0.768,0,0,0.232,0,0,101297.466627075,309.907004064409,101364.759677587
4.23,-0.652962845617487,101160.132063515,312539.582023708,-2.16719716084245,101000,333827.759248324,1.51423431522496,101243.449435824,312539.582023708,-0.652962845617487,101175.710565513,312539.582023708,0.768,0,0,0.232,0,0,2.16719716084245,101000,322740.760257323,0.768,0,0,0.232,0,0,-1.51423431522496,101243.449435824,343007.572860281,0.768,0,0,0.232,0,0,101175.710565513,309.923319378855,101243.449435824
4.232,0.143219610907711,101054.305802214,312554.508231706,-1.20566149262082,101000,343007.572860281,1.34888110352853,101121.353804747,317647.634244514,0.143219610907711,101053.211899958,312554.508231706,0.768,0,0,0.232,0,0,1.20566149262082,101000,322740.760257323,0.768,0,0,0.232,0,0,-1.34888110352853,101121.353804747,343007.572860281,0.768,0,0,0.232,0,0,101053.211899958,309.938067686136,101121.353804747
4.234,1.2274023198337,100984.372789378,312567.846183833,0.64103458590926,101000,343007.572860281,0.586367733924443,100998.549902572,322740.760257323,1.2274023198337,100930.048003193,312567.846183833,0.768,0,0,0.232,0,0,-0.64103458590926,101000,322740.760257323,0.768,0,0,0.232,0,0,-0.586367733924443,100998.549902572,343007.572860281,0.768,0,0,0.232,0,0,100930.048003193,309.951246657324,100998.549902572
4.236,1.48381230687893,100881.655388293,312579.593770413,1.88310798274144,101000,327793.583315347,-0.399295675862515,100875.115294876,322740.760257323,1.48381230687893,100806.296668175,312579.593770413,0.768,0,0,0.232,0,0,-1.88310798274144,101000,322740.760257323,0.768,0,0,0.232,0,0,0.399295675862515,100875.115294876,343007.572860281,0.768,0,0,0.232,0,0,100806.296668175,309.962854211306,100875.115294876
4.238,1.706176160092,100780.342942265,312589.749133312,2.60231593052935,101000,327798.660996796,-0.896139770437353,100751.127945604,322740.760257323,1.706176160092,100682.0360589,312589.749133312,0.768,0,0,0.232,0,0,-2.60231593052935,101000,322740.760257323,0.768,0,0,0.232,0,0,0.896139770437353,100751.127945604,343007.572860281,0.768,0,0,0.232,0,0,100682.0360589,309.972888515115,100751.127945604
4.24,1.92029380480233,100680.570495578,312598.31066624,3.16162163573249,101000,327802.94176326,-1.24132783093016,100626.666167822,322740.760257323,1.92029380480233,100557.344661032,312598.31066624,0.768,0,0,0.232,0,0,-3.16162163573249,101000,322740.760257323,0.768,0,0,0.232,0,0,1.24132783093016,100626.666167822,343007.572860281,0.768,0,0,0.232,0,0,100557.344661032,309.981347984219,100626.666167822
4.242,2.11795475612219,100580.99777184,312605.277015,3.63872843412577,101000,327806.42493764,-1.52077367800358,100501.808574256,322740.760257323,2.11795475612219,100432.30123233,312605.277015,0.768,0,0,0.232,0,0,-3.63872843412577,101000,322740.760257323,0.768,0,0,0.232,0,0,1.52077367800358,100501.808574256,343007.572860281,0.768,0,0,0.232,0,0,100432.30123233,309.988231282768,100501.808574256
4.244,2.3010584772094,100481.397462529,312610.647077709,4.06254956315343,101000,327809.109968995,-1.76149108594404,100376.63402764,322740.760257323,2.3010584772094,100306.984752904,312610.647077709,0.768,0,0,0.232,0,0,-4.06254956315343,101000,322740.760257323,0.768,0,0,0.232,0,0,1.76149108594404,100376.63402764,343007.572860281,0.768,0,0,0.232,0,0,100306.984752904,309.99353732381,100376.63402764
4.246,2.47194591964938,100381.736067041,312614.420004972,4.44793189300143,101000,327810.996432626,-1.97598597335205,100251.221590899,322740.760257323,2.47194591964938,100181.474375328,312614.420004972,0.768,0,0,0.232,0,0,-4.44793189300143,101000,322740.760257323,0.768,0,0,0.232,0,0,1.97598597335205,100251.221590899,343007.572860281,0.768,0,0,0.232,0,0,100181.474375328,309.99726526946,100251.221590899
4.248,2.63253610243488,100282.036736866,312616.595200013,4.80374571572017,101000,327812.084030147,-2.17120961328529,100125.650477217,322740.760257323,2.63253610243488,100055.849374647,312616.595200013,0.768,0,0,0.232,0,0,-4.80374571572017,101000,322740.760257323,0.768,0,0,0.232,0,0,2.17120961328529,100125.650477217,343007.572860281,0.768,0,0,0.232,0,0,100055.849374647,309.999414531032,100125.650477217
4.25,2.78432318577822,100182.343840546,312617.172318777,5.13579971083132,101000,327812.372589529,-2.3514765250531,100000,322740.760257323,2.78432318577822,99930.1890983043,312617.172318777,0.768,0,0,0.232,0,0,-5.13579971083132,101000,322740.760257323,0.768,0,0,0.232,0,0,2.3514765250531,100000,343007.572860281,0.768,0,0,0.232,0,0,99930.1890983043,309.999984769133,100000
4.252,2.92847071583716,100082.710958685,312616.151269979,5.4481424187178,101000,327811.86206513,-2.51967170288064,99874.3495227833,322740.760257323,2.92847071583716,99804.5729160233,312616.151269979,0.768,0,0,0.232,0,0,-5.4481424187178,101000,322740.760257323,0.768,0,0,0.232,0,0,2.51967170288064,99874.3495227833,343007.572860281,0.768,0,0,0.232,0,0,99804.5729160233,309.998975893715,99874.3495227833
4.254,3.06589579421893,99983.196056607,312613.532215122,5.7437266771188,101000,327810.552537701,-2.67783088289987,99748.7784091011,322740.760257323,3.06589579421893,99679.0801696771,312613.532215122,0.768,0,0,0.232,0,0,-5.7437266771188,101000,322740.760257323,0.768,0,0,0.232,0,0,2.67783088289987,99748.7784091011,343007.572860281,0.768,0,0,0.232,0,0,99679.0801696771,309.996388064092,99748.7784091011
4.256,3.19733183692609,99883.8592915015,312609.315568467,6.02478205187119,101000,327808.444214374,-2.82745021494511,99623.3659723603,322740.760257323,3.19733183692609,99553.7901231742,312609.315568467,0.768,0,0,0.232,0,0,-6.02478205187119,101000,322740.760257323,0.768,0,0,0.232,0,0,2.82745021494511,99623.3659723603,343007.572860281,0.768,0,0,0.232,0,0,99553.7901231742,309.992221688911,99623.3659723603
4.258,3.32337372739633,99784.7619175839,312603.501996974,6.29303860637745,101000,327805.537428627,-2.96966487898112,99498.1914257439,322740.760257323,3.32337372739633,99428.7819123933,312603.501996974,0.768,0,0,0.232,0,0,-6.29303860637745,101000,322740.760257323,0.768,0,0,0.232,0,0,2.96966487898112,99498.1914257439,343007.572860281,0.768,0,0,0.232,0,0,99428.7819123933,309.986477426093,99498.1914257439
4.26,3.44451029635542,99685.9656944836,312596.092420189,6.5498687998789,101000,327801.832640235,-3.10535850352348,99373.3338321785,322740.760257323,3.44451029635542,99304.1344951997,312596.092420189,0.768,0,0,0.232,0,0,-6.5498687998789,101000,322740.760257323,0.768,0,0,0.232,0,0,3.10535850352348,99373.3338321785,343007.572860281,0.768,0,0,0.232,0,0,99304.1344951997,309.979156182722,99373.3338321785
4.262,3.56114794426218,99587.5325439476,312587.088010101,6.79638144312755,101000,327797.330435191,-3.23523349886537,99248.8720543962,322740.760257323,3.56114794426218,99179.9266015736,312587.088010101,0.768,0,0,0.232,0,0,-6.79638144312755,101000,322740.760257323,0.768,0,0,0.232,0,0,3.23523349886537,99248.8720543962,343007.572860281,0.768,0,0,0.232,0,0,99179.9266015736,309.970259114907,99248.8720543962
4.264,3.67362807330756,99489.5243365645,312576.490190957,7.0334861565939,101000,327792.031525619,-3.35985808328635,99124.8847051236,322740.760257323,3.67362807330756,99056.236683883,312576.490190957,0.768,0,0,0.232,0,0,-7.0334861565939,101000,322740.760257323,0.768,0,0,0.232,0,0,3.35985808328635,99124.8847051236,343007.572860281,0.768,0,0,0.232,0,0,99056.236683883,309.9597876276,99124.8847051236
4.266,3.78224014830093,99392.0027499766,312564.30063903,7.26193892462668,101000,327785.936749655,-3.47969877632575,99001.450097428,322740.760257323,3.78224014830093,98933.1428673309,312564.30063903,0.768,0,0,0.232,0,0,-7.26193892462668,101000,322740.760257323,0.768,0,0,0.232,0,0,3.47969877632575,99001.450097428,343007.572860281,0.768,0,0,0.232,0,0,98933.1428673309,309.947743374368,99001.450097428
4.268,3.88723162797964,99295.0291680552,312550.521282358,7.48237511240417,101000,327779.04707132,-3.59514348442452,98878.6461952531,322740.760257323,3.88723162797964,98810.7229006102,312550.521282358,0.768,0,0,0.232,0,0,-7.48237511240417,101000,322740.760257323,0.768,0,0,0.232,0,0,3.59514348442452,98878.6461952531,343007.572860281,0.768,0,0,0.232,0,0,98810.7229006102,309.93412825714,98878.6461952531
4.27,3.98881562217342,99198.6646044061,312535.154300436,7.69533392169328,101000,327771.363580358,-3.70651829951986,98756.5505641757,322740.760257323,3.98881562217342,98689.0541067957,312535.154300436,0.768,0,0,0.232,0,0,-7.69533392169328,101000,322740.760257323,0.768,0,0,0.232,0,0,3.70651829951986,98756.5505641757,343007.572860281,0.768,0,0,0.232,0,0,98689.0541067957,309.9189444259,98756.5505641757
4.272,4.0871768720455,99102.9696408028,312518.202123865,7.90127685109623,101000,327762.887492073,-3.81409997905073,98635.2403224134,322740.760257323,4.0871768720455,98568.2133345054,312518.202123865,0.768,0,0,0.232,0,0,-7.90127685109623,101000,322740.760257323,0.768,0,0,0.232,0,0,3.81409997905073,98635.2403224134,343007.572860281,0.768,0,0,0.232,0,0,98568.2133345054,309.902194278351,98635.2403224134
4.274,4.18247647636934,99008.0043750603,312499.667433971,8.10060186405752,101000,327753.620147126,-3.91812538768818,98514.7920921148,322740.760257323,4.18247647636934,98448.276909361,312499.667433971,0.768,0,0,0.232,0,0,-8.10060186405752,101000,322740.760257323,0.768,0,0,0.232,0,0,3.91812538768818,98514.7920921148,343007.572860281,0.768,0,0,0.232,0,0,98448.276909361,309.883880459536,98514.7920921148
4.276,4.27485566770823,98913.8283750685,312479.553162374,8.2936544238043,101000,327743.563011327,-4.01879875609606,98395.281950964,322740.760257323,4.27485566770823,98329.3205857794,312479.553162374,0.768,0,0,0.232,0,0,-8.2936544238043,101000,322740.760257323,0.768,0,0,0.232,0,0,4.01879875609606,98395.281950964,343007.572860281,0.768,0,0,0.232,0,0,98329.3205857794,309.864005861419,98395.281950964
4.278,4.36443885985599,98820.5006369692,312457.862490526,8.48073620160036,101000,327732.717675403,-4.11629734174437,98276.7853841274,322740.760257323,4.36443885985599,98211.4194991242,312457.862490526,0.768,0,0,0.232,0,0,-8.48073620160036,101000,322740.760257323,0.768,0,0,0.232,0,0,4.11629734174437,98276.7853841274,343007.572860281,0.768,0,0,0.232,0,0,98211.4194991242,309.842573622428,98276.7853841274
4.28,4.45133612992214,98728.0795462246,312434.5988492,8.66211203031711,101000,327721.08585474,-4.21077590039496,98159.3772365766,322740.760257323,4.45133612992214,98094.6481182486,312434.5988492,0.768,0,0,0.232,0,0,-8.66211203031711,101000,322740.760257323,0.768,0,0,0.232,0,0,4.21077590039496,98159.3772365766,343007.572860281,0.768,0,0,0.232,0,0,98094.6481182486,309.819587126964,98159.3772365766
4.282,4.53564525716208,98636.622840779,312409.765917946,8.83801551622961,101000,327708.669389113,-4.30237025906752,98043.131665814,322740.760257323,4.53564525716208,97979.0801984598,312409.765917946,0.768,0,0,0.232,0,0,-8.83801551622961,101000,322740.760257323,0.768,0,0,0.232,0,0,4.30237025906752,98043.131665814,343007.572860281,0.768,0,0,0.232,0,0,97979.0801984598,309.795050004861,98043.131665814
4.284,4.61745341086117,98546.1875758077,312383.367624508,9.00865361182783,101000,327695.470242395,-4.39120020096666,97928.1220950336,322740.760257323,4.61745341086117,97864.7887349328,312383.367624508,0.768,0,0,0.232,0,0,-9.00865361182783,101000,322740.760257323,0.768,0,0,0.232,0,0,4.39120020096666,97928.1220950336,343007.572860281,0.768,0,0,0.232,0,0,97864.7887349328,309.768966130814,97928.1220950336
4.286,4.69683855782063,98456.8300897202,312355.408144197,9.17421037487854,101000,327681.490502239,-4.47737181705791,97814.4211667453,322740.760257323,4.69683855782063,97751.8459166056,312355.408144197,0.768,0,0,0.232,0,0,-9.17421037487854,101000,322740.760257323,0.768,0,0,0.232,0,0,4.47737181705791,97814.4211667453,343007.572860281,0.768,0,0,0.232,0,0,97751.8459166056,309.741339623769,97814.4211667453
