"time","medium.T","medium.p","medium2.T","medium2.X[1]","medium2.X[2]","medium2.p"
0.7534,953.4,100753.4,300,0.2,0.8,200753.4
0.7536,953.6,100753.6,300,0.2,0.8,200753.6
0.7538,953.8,100753.8,300,0.2,0.8,200753.8
0.754,954,100754,300,0.2,0.8,200754
0.7542,954.2,100754.2,300,0.2,0.8,200754.2
0.7544,954.4,100754.4,300,0.2,0.8,200754.4
0.7546,954.6,100754.6,300,0.2,0.8,200754.6
0.7548,954.8,100754.8,300,0.2,0.8,200754.8
0.755,955,100755,300,0.2,0.8,200755
0.7552,955.2,100755.2,300,0.2,0.8,200755.2
0.7554,955.4,100755.4,300,0.2,0.8,200755.4
0.7556,955.6,100755.6,300,0.2,0.8,200755.6
0.7558,955.8,100755.8,300,0.2,0.8,200755.8
0.756,956,100756,300,0.2,0.8,200756
0.7562,956.2,100756.2,300,0.2,0.8,200756.2
0.7564,956.4,100756.4,300,0.2,0.8,200756.4
0.7566,956.6,100756.6,300,0.2,0.8,200756.6
0.7568,956.8,100756.8,300,0.2,0.8,200756.8
0.757,957,100757,300,0.2,0.8,200757
0.7572,957.2,100757.2,300,0.2,0.8,200757.2
0.7574,957.4,100757.4,300,0.2,0.8,200757.4
0.7576,957.6,100757.6,300,0.2,0.8,200757.6
0.7578,957.8,100757.8,300,0.2,0.8,200757.8
0.758,958,100758,300,0.2,0.8,200758
0.7582,958.2,100758.2,300,0.2,0.8,200758.2
0.7584,958.4,100758.4,300,0.2,0.8,200758.4
0.7586,958.6,100758.6,300,0.2,0.8,200758.6
0.7588,958.8,100758.8,300,0.2,0.8,200758.8
0.759,959,100759,300,0.2,0.8,200759
0.7592,959.2,100759.2,300,0.2,0.8,200759.2
0.7594,959.4,100759.4,300,0.2,0.8,200759.4
0.7596,959.6,100759.6,300,0.2,0.8,200759.6
0.7598,959.8,100759.8,300,0.2,0.8,200759.8
0.76,960,100760,300,0.2,0.8,200760
0.7602,960.2,100760.2,300,0.2,0.8,200760.2
0.7604,960.4,100760.4,300,0.2,0.8,200760.4
0.7606,960.6,100760.6,300,0.2,0.8,200760.6
0.7608,960.8,100760.8,300,0.2,0.8,200760.8
0.761,961,100761,300,0.2,0.8,200761
0.7612,961.2,100761.2,300,0.2,0.8,200761.2
0.7614,961.4,100761.4,300,0.2,0.8,200761.4
0.7616,961.6,100761.6,300,0.2,0.8,200761.6
0.7618,961.8,100761.8,300,0.2,0.8,200761.8
0.762,962,100762,300,0.2,0.8,200762
0.7622,962.2,100762.2,300,0.2,0.8,200762.2
0.7624,962.4,100762.4,300,0.2,0.8,200762.4
0.7626,962.6,100762.6,300,0.2,0.8,200762.6
0.7628,962.8,100762.8,300,0.2,0.8,200762.8
0.763,963,100763,300,0.2,0.8,200763
0.7632,963.2,100763.2,300,0.2,0.8,200763.2
0.7634,963.4,100763.4,300,0.2,0.8,200763.4
0.7636,963.6,100763.6,300,0.2,0.8,200763.6
0.7638,963.8,100763.8,300,0.2,0.8,200763.8
0.764,964,100764,300,0.2,0.8,200764
0.7642,964.2,100764.2,300,0.2,0.8,200764.2
0.7644,964.4,100764.4,300,0.2,0.8,200764.4
0.7646,964.6,100764.6,300,0.2,0.8,200764.6
0.7648,964.8,100764.8,300,0.2,0.8,200764.8
0.765,965,100765,300,0.2,0.8,200765
0.7652,965.2,100765.2,300,0.2,0.8,200765.2
0.7654,965.4,100765.4,300,0.2,0.8,200765.4
0.7656,965.6,100765.6,300,0.2,0.8,200765.6
0.7658,965.8,100765.8,300,0.2,0.8,200765.8
0.766,966,100766,300,0.2,0.8,200766
0.7662,966.2,100766.2,300,0.2,0.8,200766.2
0.7664,966.4,100766.4,300,0.2,0.8,200766.4
0.7666,966.6,100766.6,300,0.2,0.8,200766.6
0.7668,966.8,100766.8,300,0.2,0.8,200766.8
0.767,967,100767,300,0.2,0.8,200767
0.7672,967.2,100767.2,300,0.2,0.8,200767.2
0.7674,967.4,100767.4,300,0.2,0.8,200767.4
0.7676,967.6,100767.6,300,0.2,0.8,200767.6
0.7678,967.8,100767.8,300,0.2,0.8,200767.8
0.768,968,100768,300,0.2,0.8,200768
0.7682,968.2,100768.2,300,0.2,0.8,200768.2
0.7684,968.4,100768.4,300,0.2,0.8,200768.4
0.7686,968.6,100768.6,300,0.2,0.8,200768.6
0.7688,968.8,100768.8,300,0.2,0.8,200768.8
0.769,969,100769,300,0.2,0.8,200769
0.7692,969.2,100769.2,300,0.2,0.8,200769.2
0.7694,969.4,100769.4,300,0.2,0.8,200769.4
0.7696,969.6,100769.6,300,0.2,0.8,200769.6
0.7698,969.8,100769.8,300,0.2,0.8,200769.8
0.77,970,100770,300,0.2,0.8,200770
0.7702,970.2,100770.2,300,0.2,0.8,200770.2
0.7704,970.4,100770.4,300,0.2,0.8,200770.4
0.7706,970.6,100770.6,300,0.2,0.8,200770.6
0.7708,970.8,100770.8,300,0.2,0.8,200770.8
0.771,971,100771,300,0.2,0.8,200771
0.7712,971.2,100771.2,300,0.2,0.8,200771.2
0.7714,971.4,100771.4,300,0.2,0.8,200771.4
0.7716,971.6,100771.6,300,0.2,0.8,200771.6
0.7718,971.8,100771.8,300,0.2,0.8,200771.8
0.772,972,100772,300,0.2,0.8,200772
0.7722,972.2,100772.2,300,0.2,0.8,200772.2
0.7724,972.4,100772.4,300,0.2,0.8,200772.4
0.7726,972.6,100772.6,300,0.2,0.8,200772.6
0.7728,972.8,100772.8,300,0.2,0.8,200772.8
0.773,973,100773,300,0.2,0.8,200773
0.7732,973.2,100773.2,300,0.2,0.8,200773.2
0.7734,973.4,100773.4,300,0.2,0.8,200773.4
0.7736,973.6,100773.6,300,0.2,0.8,200773.6
0.7738,973.8,100773.8,300,0.2,0.8,200773.8
0.774,974,100774,300,0.2,0.8,200774
0.7742,974.2,100774.2,300,0.2,0.8,200774.2
0.7744,974.4,100774.4,300,0.2,0.8,200774.4
0.7746,974.6,100774.6,300,0.2,0.8,200774.6
0.7748,974.8,100774.8,300,0.2,0.8,200774.8
0.775,975,100775,300,0.2,0.8,200775
0.7752,975.2,100775.2,300,0.2,0.8,200775.2
0.7754,975.4,100775.4,300,0.2,0.8,200775.4
0.7756,975.6,100775.6,300,0.2,0.8,200775.6
0.7758,975.8,100775.8,300,0.2,0.8,200775.8
0.776,976,100776,300,0.2,0.8,200776
0.7762,976.2,100776.2,300,0.2,0.8,200776.2
0.7764,976.4,100776.4,300,0.2,0.8,200776.4
0.7766,976.6,100776.6,300,0.2,0.8,200776.6
0.7768,976.8,100776.8,300,0.2,0.8,200776.8
0.777,977,100777,300,0.2,0.8,200777
0.7772,977.2,100777.2,300,0.2,0.8,200777.2
0.7774,977.4,100777.4,300,0.2,0.8,200777.4
0.7776,977.6,100777.6,300,0.2,0.8,200777.6
0.7778,977.8,100777.8,300,0.2,0.8,200777.8
0.778,978,100778,300,0.2,0.8,200778
0.7782,978.2,100778.2,300,0.2,0.8,200778.2
0.7784,978.4,100778.4,300,0.2,0.8,200778.4
0.7786,978.6,100778.6,300,0.2,0.8,200778.6
0.7788,978.8,100778.8,300,0.2,0.8,200778.8
0.779,979,100779,300,0.2,0.8,200779
0.7792,979.2,100779.2,300,0.2,0.8,200779.2
0.7794,979.4,100779.4,300,0.2,0.8,200779.4
0.7796,979.6,100779.6,300,0.2,0.8,200779.6
0.7798,979.8,100779.8,300,0.2,0.8,200779.8
0.78,980,100780,300,0.2,0.8,200780
0.7802,980.2,100780.2,300,0.2,0.8,200780.2
0.7804,980.4,100780.4,300,0.2,0.8,200780.4
0.7806,980.6,100780.6,300,0.2,0.8,200780.6
0.7808,980.8,100780.8,300,0.2,0.8,200780.8
0.781,981,100781,300,0.2,0.8,200781
0.7812,981.2,100781.2,300,0.2,0.8,200781.2
0.7814,981.4,100781.4,300,0.2,0.8,200781.4
0.7816,981.6,100781.6,300,0.2,0.8,200781.6
0.7818,981.8,100781.8,300,0.2,0.8,200781.8
0.782,982,100782,300,0.2,0.8,200782
0.7822,982.2,100782.2,300,0.2,0.8,200782.2
0.7824,982.4,100782.4,300,0.2,0.8,200782.4
0.7826,982.6,100782.6,300,0.2,0.8,200782.6
0.7828,982.8,100782.8,300,0.2,0.8,200782.8
0.783,983,100783,300,0.2,0.8,200783
0.7832,983.2,100783.2,300,0.2,0.8,200783.2
0.7834,983.4,100783.4,300,0.2,0.8,200783.4
0.7836,983.6,100783.6,300,0.2,0.8,200783.6
0.7838,983.8,100783.8,300,0.2,0.8,200783.8
0.784,984,100784,300,0.2,0.8,200784
0.7842,984.2,100784.2,300,0.2,0.8,200784.2
0.7844,984.4,100784.4,300,0.2,0.8,200784.4
0.7846,984.6,100784.6,300,0.2,0.8,200784.6
0.7848,984.8,100784.8,300,0.2,0.8,200784.8
0.785,985,100785,300,0.2,0.8,200785
0.7852,985.2,100785.2,300,0.2,0.8,200785.2
0.7854,985.4,100785.4,300,0.2,0.8,200785.4
0.7856,985.6,100785.6,300,0.2,0.8,200785.6
0.7858,985.8,100785.8,300,0.2,0.8,200785.8
0.786,986,100786,300,0.2,0.8,200786
0.7862,986.2,100786.2,300,0.2,0.8,200786.2
0.7864,986.4,100786.4,300,0.2,0.8,200786.4
0.7866,986.6,100786.6,300,0.2,0.8,200786.6
0.7868,986.8,100786.8,300,0.2,0.8,200786.8
0.787,987,100787,300,0.2,0.8,200787
0.7872,987.2,100787.2,300,0.2,0.8,200787.2
0.7874,987.4,100787.4,300,0.2,0.8,200787.4
0.7876,987.6,100787.6,300,0.2,0.8,200787.6
0.7878,987.8,100787.8,300,0.2,0.8,200787.8
0.788,988,100788,300,0.2,0.8,200788
0.7882,988.2,100788.2,300,0.2,0.8,200788.2
0.7884,988.4,100788.4,300,0.2,0.8,200788.4
0.7886,988.6,100788.6,300,0.2,0.8,200788.6
0.7888,988.8,100788.8,300,0.2,0.8,200788.8
0.789,989,100789,300,0.2,0.8,200789
0.7892,989.2,100789.2,300,0.2,0.8,200789.2
0.7894,989.4,100789.4,300,0.2,0.8,200789.4
0.7896,989.6,100789.6,300,0.2,0.8,200789.6
0.7898,989.8,100789.8,300,0.2,0.8,200789.8
0.79,990,100790,300,0.2,0.8,200790
0.7902,990.2,100790.2,300,0.2,0.8,200790.2
0.7904,990.4,100790.4,300,0.2,0.8,200790.4
0.7906,990.6,100790.6,300,0.2,0.8,200790.6
0.7908,990.8,100790.8,300,0.2,0.8,200790.8
0.791,991,100791,300,0.2,0.8,200791
0.7912,991.2,100791.2,300,0.2,0.8,200791.2
0.7914,991.4,100791.4,300,0.2,0.8,200791.4
0.7916,991.6,100791.6,300,0.2,0.8,200791.6
0.7918,991.8,100791.8,300,0.2,0.8,200791.8
0.792,992,100792,300,0.2,0.8,200792
0.7922,992.2,100792.2,300,0.2,0.8,200792.2
0.7924,992.4,100792.4,300,0.2,0.8,200792.4
0.7926,992.6,100792.6,300,0.2,0.8,200792.6
0.7928,992.8,100792.8,300,0.2,0.8,200792.8
0.793,993,100793,300,0.2,0.8,200793
0.7932,993.2,100793.2,300,0.2,0.8,200793.2
0.7934,993.4,100793.4,300,0.2,0.8,200793.4
0.7936,993.6,100793.6,300,0.2,0.8,200793.6
0.7938,993.8,100793.8,300,0.2,0.8,200793.8
0.794,994,100794,300,0.2,0.8,200794
0.7942,994.2,100794.2,300,0.2,0.8,200794.2
0.7944,994.4,100794.4,300,0.2,0.8,200794.4
0.7946,994.6,100794.6,300,0.2,0.8,200794.6
0.7948,994.8,100794.8,300,0.2,0.8,200794.8
0.795,995,100795,300,0.2,0.8,200795
0.7952,995.2,100795.2,300,0.2,0.8,200795.2
0.7954,995.4,100795.4,300,0.2,0.8,200795.4
0.7956,995.6,100795.6,300,0.2,0.8,200795.6
0.7958,995.8,100795.8,300,0.2,0.8,200795.8
0.796,996,100796,300,0.2,0.8,200796
0.7962,996.2,100796.2,300,0.2,0.8,200796.2
0.7964,996.4,100796.4,300,0.2,0.8,200796.4
0.7966,996.6,100796.6,300,0.2,0.8,200796.6
0.7968,996.8,100796.8,300,0.2,0.8,200796.8
0.797,997,100797,300,0.2,0.8,200797
0.7972,997.2,100797.2,300,0.2,0.8,200797.2
0.7974,997.4,100797.4,300,0.2,0.8,200797.4
0.7976,997.6,100797.6,300,0.2,0.8,200797.6
0.7978,997.8,100797.8,300,0.2,0.8,200797.8
0.798,998,100798,300,0.2,0.8,200798
0.7982,998.2,100798.2,300,0.2,0.8,200798.2
0.7984,998.4,100798.4,300,0.2,0.8,200798.4
0.7986,998.6,100798.6,300,0.2,0.8,200798.6
0.7988,998.8,100798.8,300,0.2,0.8,200798.8
0.799,999,100799,300,0.2,0.8,200799
0.7992,999.2,100799.2,300,0.2,0.8,200799.2
0.7994,999.4,100799.4,300,0.2,0.8,200799.4
0.7996,999.6,100799.6,300,0.2,0.8,200799.6
0.7998,999.8,100799.8,300,0.2,0.8,200799.8
0.8,1000,100800,300,0.2,0.8,200800
0.8002,1000.2,100800.2,300,0.2,0.8,200800.2
0.8004,1000.4,100800.4,300,0.2,0.8,200800.4
0.8006,1000.6,100800.6,300,0.2,0.8,200800.6
0.8008,1000.8,100800.8,300,0.2,0.8,200800.8
0.801,1001,100801,300,0.2,0.8,200801
0.8012,1001.2,100801.2,300,0.2,0.8,200801.2
0.8014,1001.4,100801.4,300,0.2,0.8,200801.4
0.8016,1001.6,100801.6,300,0.2,0.8,200801.6
0.8018,1001.8,100801.8,300,0.2,0.8,200801.8
0.802,1002,100802,300,0.2,0.8,200802
0.8022,1002.2,100802.2,300,0.2,0.8,200802.2
0.8024,1002.4,100802.4,300,0.2,0.8,200802.4
0.8026,1002.6,100802.6,300,0.2,0.8,200802.6
0.8028,1002.8,100802.8,300,0.2,0.8,200802.8
0.803,1003,100803,300,0.2,0.8,200803
0.8032,1003.2,100803.2,300,0.2,0.8,200803.2
0.8034,1003.4,100803.4,300,0.2,0.8,200803.4
0.8036,1003.6,100803.6,300,0.2,0.8,200803.6
0.8038,1003.8,100803.8,300,0.2,0.8,200803.8
0.804,1004,100804,300,0.2,0.8,200804
0.8042,1004.2,100804.2,300,0.2,0.8,200804.2
0.8044,1004.4,100804.4,300,0.2,0.8,200804.4
0.8046,1004.6,100804.6,300,0.2,0.8,200804.6
0.8048,1004.8,100804.8,300,0.2,0.8,200804.8
0.805,1005,100805,300,0.2,0.8,200805
0.8052,1005.2,100805.2,300,0.2,0.8,200805.2
0.8054,1005.4,100805.4,300,0.2,0.8,200805.4
0.8056,1005.6,100805.6,300,0.2,0.8,200805.6
0.8058,1005.8,100805.8,300,0.2,0.8,200805.8
0.806,1006,100806,300,0.2,0.8,200806
0.8062,1006.2,100806.2,300,0.2,0.8,200806.2
0.8064,1006.4,100806.4,300,0.2,0.8,200806.4
0.8066,1006.6,100806.6,300,0.2,0.8,200806.6
0.8068,1006.8,100806.8,300,0.2,0.8,200806.8
0.807,1007,100807,300,0.2,0.8,200807
0.8072,1007.2,100807.2,300,0.2,0.8,200807.2
0.8074,1007.4,100807.4,300,0.2,0.8,200807.4
0.8076,1007.6,100807.6,300,0.2,0.8,200807.6
0.8078,1007.8,100807.8,300,0.2,0.8,200807.8
0.808,1008,100808,300,0.2,0.8,200808
0.8082,1008.2,100808.2,300,0.2,0.8,200808.2
0.8084,1008.4,100808.4,300,0.2,0.8,200808.4
0.8086,1008.6,100808.6,300,0.2,0.8,200808.6
0.8088,1008.8,100808.8,300,0.2,0.8,200808.8
0.809,1009,100809,300,0.2,0.8,200809
0.8092,1009.2,100809.2,300,0.2,0.8,200809.2
0.8094,1009.4,100809.4,300,0.2,0.8,200809.4
0.8096,1009.6,100809.6,300,0.2,0.8,200809.6
0.8098,1009.8,100809.8,300,0.2,0.8,200809.8
0.81,1010,100810,300,0.2,0.8,200810
0.8102,1010.2,100810.2,300,0.2,0.8,200810.2
0.8104,1010.4,100810.4,300,0.2,0.8,200810.4
0.8106,1010.6,100810.6,300,0.2,0.8,200810.6
0.8108,1010.8,100810.8,300,0.2,0.8,200810.8
0.811,1011,100811,300,0.2,0.8,200811
0.8112,1011.2,100811.2,300,0.2,0.8,200811.2
0.8114,1011.4,100811.4,300,0.2,0.8,200811.4
0.8116,1011.6,100811.6,300,0.2,0.8,200811.6
0.8118,1011.8,100811.8,300,0.2,0.8,200811.8
0.812,1012,100812,300,0.2,0.8,200812
0.8122,1012.2,100812.2,300,0.2,0.8,200812.2
0.8124,1012.4,100812.4,300,0.2,0.8,200812.4
0.8126,1012.6,100812.6,300,0.2,0.8,200812.6
0.8128,1012.8,100812.8,300,0.2,0.8,200812.8
0.813,1013,100813,300,0.2,0.8,200813
0.8132,1013.2,100813.2,300,0.2,0.8,200813.2
0.8134,1013.4,100813.4,300,0.2,0.8,200813.4
0.8136,1013.6,100813.6,300,0.2,0.8,200813.6
0.8138,1013.8,100813.8,300,0.2,0.8,200813.8
0.814,1014,100814,300,0.2,0.8,200814
0.8142,1014.2,100814.2,300,0.2,0.8,200814.2
0.8144,1014.4,100814.4,300,0.2,0.8,200814.4
0.8146,1014.6,100814.6,300,0.2,0.8,200814.6
0.8148,1014.8,100814.8,300,0.2,0.8,200814.8
0.815,1015,100815,300,0.2,0.8,200815
0.8152,1015.2,100815.2,300,0.2,0.8,200815.2
0.8154,1015.4,100815.4,300,0.2,0.8,200815.4
0.8156,1015.6,100815.6,300,0.2,0.8,200815.6
0.8158,1015.8,100815.8,300,0.2,0.8,200815.8
0.816,1016,100816,300,0.2,0.8,200816
0.8162,1016.2,100816.2,300,0.2,0.8,200816.2
0.8164,1016.4,100816.4,300,0.2,0.8,200816.4
0.8166,1016.6,100816.6,300,0.2,0.8,200816.6
0.8168,1016.8,100816.8,300,0.2,0.8,200816.8
0.817,1017,100817,300,0.2,0.8,200817
0.8172,1017.2,100817.2,300,0.2,0.8,200817.2
0.8174,1017.4,100817.4,300,0.2,0.8,200817.4
0.8176,1017.6,100817.6,300,0.2,0.8,200817.6
0.8178,1017.8,100817.8,300,0.2,0.8,200817.8
0.818,1018,100818,300,0.2,0.8,200818
0.8182,1018.2,100818.2,300,0.2,0.8,200818.2
0.8184,1018.4,100818.4,300,0.2,0.8,200818.4
0.8186,1018.6,100818.6,300,0.2,0.8,200818.6
0.8188,1018.8,100818.8,300,0.2,0.8,200818.8
0.819,1019,100819,300,0.2,0.8,200819
0.8192,1019.2,100819.2,300,0.2,0.8,200819.2
0.8194,1019.4,100819.4,300,0.2,0.8,200819.4
0.8196,1019.6,100819.6,300,0.2,0.8,200819.6
0.8198,1019.8,100819.8,300,0.2,0.8,200819.8
0.82,1020,100820,300,0.2,0.8,200820
0.8202,1020.2,100820.2,300,0.2,0.8,200820.2
0.8204,1020.4,100820.4,300,0.2,0.8,200820.4
0.8206,1020.6,100820.6,300,0.2,0.8,200820.6
0.8208,1020.8,100820.8,300,0.2,0.8,200820.8
0.821,1021,100821,300,0.2,0.8,200821
0.8212,1021.2,100821.2,300,0.2,0.8,200821.2
0.8214,1021.4,100821.4,300,0.2,0.8,200821.4
0.8216,1021.6,100821.6,300,0.2,0.8,200821.6
0.8218,1021.8,100821.8,300,0.2,0.8,200821.8
0.822,1022,100822,300,0.2,0.8,200822
0.8222,1022.2,100822.2,300,0.2,0.8,200822.2
0.8224,1022.4,100822.4,300,0.2,0.8,200822.4
0.8226,1022.6,100822.6,300,0.2,0.8,200822.6
0.8228,1022.8,100822.8,300,0.2,0.8,200822.8
0.823,1023,100823,300,0.2,0.8,200823
0.8232,1023.2,100823.2,300,0.2,0.8,200823.2
0.8234,1023.4,100823.4,300,0.2,0.8,200823.4
0.8236,1023.6,100823.6,300,0.2,0.8,200823.6
0.8238,1023.8,100823.8,300,0.2,0.8,200823.8
0.824,1024,100824,300,0.2,0.8,200824
0.8242,1024.2,100824.2,300,0.2,0.8,200824.2
0.8244,1024.4,100824.4,300,0.2,0.8,200824.4
0.8246,1024.6,100824.6,300,0.2,0.8,200824.6
0.8248,1024.8,100824.8,300,0.2,0.8,200824.8
0.825,1025,100825,300,0.2,0.8,200825
0.8252,1025.2,100825.2,300,0.2,0.8,200825.2
0.8254,1025.4,100825.4,300,0.2,0.8,200825.4
0.8256,1025.6,100825.6,300,0.2,0.8,200825.6
0.8258,1025.8,100825.8,300,0.2,0.8,200825.8
0.826,1026,100826,300,0.2,0.8,200826
0.8262,1026.2,100826.2,300,0.2,0.8,200826.2
0.8264,1026.4,100826.4,300,0.2,0.8,200826.4
0.8266,1026.6,100826.6,300,0.2,0.8,200826.6
0.8268,1026.8,100826.8,300,0.2,0.8,200826.8
0.827,1027,100827,300,0.2,0.8,200827
0.8272,1027.2,100827.2,300,0.2,0.8,200827.2
0.8274,1027.4,100827.4,300,0.2,0.8,200827.4
0.8276,1027.6,100827.6,300,0.2,0.8,200827.6
0.8278,1027.8,100827.8,300,0.2,0.8,200827.8
0.828,1028,100828,300,0.2,0.8,200828
0.8282,1028.2,100828.2,300,0.2,0.8,200828.2
0.8284,1028.4,100828.4,300,0.2,0.8,200828.4
0.8286,1028.6,100828.6,300,0.2,0.8,200828.6
0.8288,1028.8,100828.8,300,0.2,0.8,200828.8
0.829,1029,100829,300,0.2,0.8,200829
0.8292,1029.2,100829.2,300,0.2,0.8,200829.2
0.8294,1029.4,100829.4,300,0.2,0.8,200829.4
0.8296,1029.6,100829.6,300,0.2,0.8,200829.6
0.8298,1029.8,100829.8,300,0.2,0.8,200829.8
0.83,1030,100830,300,0.2,0.8,200830
0.8302,1030.2,100830.2,300,0.2,0.8,200830.2
0.8304,1030.4,100830.4,300,0.2,0.8,200830.4
0.8306,1030.6,100830.6,300,0.2,0.8,200830.6
0.8308,1030.8,100830.8,300,0.2,0.8,200830.8
0.831,1031,100831,300,0.2,0.8,200831
0.8312,1031.2,100831.2,300,0.2,0.8,200831.2
0.8314,1031.4,100831.4,300,0.2,0.8,200831.4
0.8316,1031.6,100831.6,300,0.2,0.8,200831.6
0.8318,1031.8,100831.8,300,0.2,0.8,200831.8
0.832,1032,100832,300,0.2,0.8,200832
0.8322,1032.2,100832.2,300,0.2,0.8,200832.2
0.8324,1032.4,100832.4,300,0.2,0.8,200832.4
0.8326,1032.6,100832.6,300,0.2,0.8,200832.6
0.8328,1032.8,100832.8,300,0.2,0.8,200832.8
0.833,1033,100833,300,0.2,0.8,200833
0.8332,1033.2,100833.2,300,0.2,0.8,200833.2
0.8334,1033.4,100833.4,300,0.2,0.8,200833.4
0.8336,1033.6,100833.6,300,0.2,0.8,200833.6
0.8338,1033.8,100833.8,300,0.2,0.8,200833.8
0.834,1034,100834,300,0.2,0.8,200834
0.8342,1034.2,100834.2,300,0.2,0.8,200834.2
0.8344,1034.4,100834.4,300,0.2,0.8,200834.4
0.8346,1034.6,100834.6,300,0.2,0.8,200834.6
0.8348,1034.8,100834.8,300,0.2,0.8,200834.8
0.835,1035,100835,300,0.2,0.8,200835
0.8352,1035.2,100835.2,300,0.2,0.8,200835.2
0.8354,1035.4,100835.4,300,0.2,0.8,200835.4
0.8356,1035.6,100835.6,300,0.2,0.8,200835.6
0.8358,1035.8,100835.8,300,0.2,0.8,200835.8
0.836,1036,100836,300,0.2,0.8,200836
0.8362,1036.2,100836.2,300,0.2,0.8,200836.2
0.8364,1036.4,100836.4,300,0.2,0.8,200836.4
0.8366,1036.6,100836.6,300,0.2,0.8,200836.6
0.8368,1036.8,100836.8,300,0.2,0.8,200836.8
0.837,1037,100837,300,0.2,0.8,200837
0.8372,1037.2,100837.2,300,0.2,0.8,200837.2
0.8374,1037.4,100837.4,300,0.2,0.8,200837.4
0.8376,1037.6,100837.6,300,0.2,0.8,200837.6
0.8378,1037.8,100837.8,300,0.2,0.8,200837.8
0.838,1038,100838,300,0.2,0.8,200838
0.8382,1038.2,100838.2,300,0.2,0.8,200838.2
0.8384,1038.4,100838.4,300,0.2,0.8,200838.4
0.8386,1038.6,100838.6,300,0.2,0.8,200838.6
0.8388,1038.8,100838.8,300,0.2,0.8,200838.8
0.839,1039,100839,300,0.2,0.8,200839
0.8392,1039.2,100839.2,300,0.2,0.8,200839.2
0.8394,1039.4,100839.4,300,0.2,0.8,200839.4
0.8396,1039.6,100839.6,300,0.2,0.8,200839.6
0.8398,1039.8,100839.8,300,0.2,0.8,200839.8
0.84,1040,100840,300,0.2,0.8,200840
0.8402,1040.2,100840.2,300,0.2,0.8,200840.2
0.8404,1040.4,100840.4,300,0.2,0.8,200840.4
0.8406,1040.6,100840.6,300,0.2,0.8,200840.6
0.8408,1040.8,100840.8,300,0.2,0.8,200840.8
0.841,1041,100841,300,0.2,0.8,200841
0.8412,1041.2,100841.2,300,0.2,0.8,200841.2
0.8414,1041.4,100841.4,300,0.2,0.8,200841.4
0.8416,1041.6,100841.6,300,0.2,0.8,200841.6
0.8418,1041.8,100841.8,300,0.2,0.8,200841.8
0.842,1042,100842,300,0.2,0.8,200842
0.8422,1042.2,100842.2,300,0.2,0.8,200842.2
0.8424,1042.4,100842.4,300,0.2,0.8,200842.4
0.8426,1042.6,100842.6,300,0.2,0.8,200842.6
0.8428,1042.8,100842.8,300,0.2,0.8,200842.8
0.843,1043,100843,300,0.2,0.8,200843
0.8432,1043.2,100843.2,300,0.2,0.8,200843.2
0.8434,1043.4,100843.4,300,0.2,0.8,200843.4
0.8436,1043.6,100843.6,300,0.2,0.8,200843.6
0.8438,1043.8,100843.8,300,0.2,0.8,200843.8
0.844,1044,100844,300,0.2,0.8,200844
0.8442,1044.2,100844.2,300,0.2,0.8,200844.2
0.8444,1044.4,100844.4,300,0.2,0.8,200844.4
0.8446,1044.6,100844.6,300,0.2,0.8,200844.6
0.8448,1044.8,100844.8,300,0.2,0.8,200844.8
0.845,1045,100845,300,0.2,0.8,200845
0.8452,1045.2,100845.2,300,0.2,0.8,200845.2
0.8454,1045.4,100845.4,300,0.2,0.8,200845.4
0.8456,1045.6,100845.6,300,0.2,0.8,200845.6
0.8458,1045.8,100845.8,300,0.2,0.8,200845.8
0.846,1046,100846,300,0.2,0.8,200846
0.8462,1046.2,100846.2,300,0.2,0.8,200846.2
0.8464,1046.4,100846.4,300,0.2,0.8,200846.4
0.8466,1046.6,100846.6,300,0.2,0.8,200846.6
0.8468,1046.8,100846.8,300,0.2,0.8,200846.8
0.847,1047,100847,300,0.2,0.8,200847
0.8472,1047.2,100847.2,300,0.2,0.8,200847.2
0.8474,1047.4,100847.4,300,0.2,0.8,200847.4
0.8476,1047.6,100847.6,300,0.2,0.8,200847.6
0.8478,1047.8,100847.8,300,0.2,0.8,200847.8
0.848,1048,100848,300,0.2,0.8,200848
0.8482,1048.2,100848.2,300,0.2,0.8,200848.2
0.8484,1048.4,100848.4,300,0.2,0.8,200848.4
0.8486,1048.6,100848.6,300,0.2,0.8,200848.6
0.8488,1048.8,100848.8,300,0.2,0.8,200848.8
0.849,1049,100849,300,0.2,0.8,200849
0.8492,1049.2,100849.2,300,0.2,0.8,200849.2
0.8494,1049.4,100849.4,300,0.2,0.8,200849.4
0.8496,1049.6,100849.6,300,0.2,0.8,200849.6
0.8498,1049.8,100849.8,300,0.2,0.8,200849.8
0.85,1050,100850,300,0.2,0.8,200850
0.8502,1050.2,100850.2,300,0.2,0.8,200850.2
0.8504,1050.4,100850.4,300,0.2,0.8,200850.4
0.8506,1050.6,100850.6,300,0.2,0.8,200850.6
0.8508,1050.8,100850.8,300,0.2,0.8,200850.8
0.851,1051,100851,300,0.2,0.8,200851
0.8512,1051.2,100851.2,300,0.2,0.8,200851.2
0.8514,1051.4,100851.4,300,0.2,0.8,200851.4
0.8516,1051.6,100851.6,300,0.2,0.8,200851.6
0.8518,1051.8,100851.8,300,0.2,0.8,200851.8
0.852,1052,100852,300,0.2,0.8,200852
0.8522,1052.2,100852.2,300,0.2,0.8,200852.2
0.8524,1052.4,100852.4,300,0.2,0.8,200852.4
