"time","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe3.mediums[1].h","pipe3.mediums[1].p","valveIncompressible1.filter.x[1]","valveIncompressible1.filter.x[2]","valveOpening1.a","valveOpening1.b","valveOpening1.last","valveOpening1.nextEvent"
4.421,99579.724618444,499976.339861098,89473.4519888079,499950.902495314,0.000999999999999857,0.00099999999999749,0,0,4,0.9999999999999
4.422,99579.799709431,499976.339861072,89473.5084234894,499950.902505849,0.000999999999999861,0.000999999999997562,0,0,4,0.9999999999999
4.423,99579.874800418,499976.339861047,89473.564858171,499950.902516384,0.000999999999999866,0.000999999999997633,0,0,4,0.9999999999999
4.424,99579.949891405,499976.339861022,89473.6212928525,499950.902526919,0.00099999999999987,0.000999999999997705,0,0,4,0.9999999999999
4.425,99580.0249823921,499976.339860997,89473.6777275341,499950.902537454,0.000999999999999874,0.000999999999997777,0,0,4,0.9999999999999
4.426,99580.1000733791,499976.339860972,89473.7341622156,499950.902547989,0.000999999999999878,0.000999999999997849,0,0,4,0.9999999999999
4.427,99580.1751643661,499976.339860947,89473.7905968972,499950.902558524,0.000999999999999882,0.000999999999997921,0,0,4,0.9999999999999
4.428,99580.2502553531,499976.339860922,89473.8470315787,499950.902569059,0.000999999999999886,0.000999999999997992,0,0,4,0.9999999999999
4.429,99580.3253463401,499976.339860897,89473.9034662603,499950.902579594,0.000999999999999891,0.000999999999998064,0,0,4,0.9999999999999
4.43,99580.4004373272,499976.339860872,89473.9599009418,499950.902590129,0.000999999999999895,0.000999999999998136,0,0,4,0.9999999999999
4.431,99580.4755283142,499976.339860847,89474.0163356234,499950.902600664,0.000999999999999899,0.000999999999998207,0,0,4,0.9999999999999
4.432,99580.5506193012,499976.339860822,89474.0727703049,499950.902611198,0.000999999999999903,0.000999999999998279,0,0,4,0.9999999999999
4.433,99580.6257102882,499976.339860797,89474.1292049865,499950.902621733,0.000999999999999907,0.000999999999998351,0,0,4,0.9999999999999
4.434,99580.7008012752,499976.339860771,89474.185639668,499950.902632268,0.000999999999999912,0.000999999999998423,0,0,4,0.9999999999999
4.435,99580.7758922623,499976.339860746,89474.2420743496,499950.902642803,0.000999999999999916,0.000999999999998494,0,0,4,0.9999999999999
4.436,99580.8509832493,499976.339860721,89474.2985090311,499950.902653338,0.00099999999999992,0.000999999999998566,0,0,4,0.9999999999999
4.437,99580.9260742363,499976.339860696,89474.3549437127,499950.902663873,0.000999999999999924,0.000999999999998638,0,0,4,0.9999999999999
4.438,99581.0011652233,499976.339860671,89474.4113783942,499950.902674408,0.000999999999999928,0.00099999999999871,0,0,4,0.9999999999999
4.439,99581.0762562104,499976.339860646,89474.4678130758,499950.902684943,0.000999999999999932,0.000999999999998781,0,0,4,0.9999999999999
4.44,99581.1513471974,499976.339860621,89474.5242477573,499950.902695478,0.000999999999999936,0.000999999999998853,0,0,4,0.9999999999999
4.441,99581.2264381844,499976.339860596,89474.5806824389,499950.902706013,0.000999999999999941,0.000999999999998925,0,0,4,0.9999999999999
4.442,99581.3015291714,499976.339860571,89474.6371171204,499950.902716548,0.000999999999999945,0.000999999999998997,0,0,4,0.9999999999999
4.443,99581.3764781316,499976.339860546,89474.6935866933,499950.902727058,0.000999999999999947,0.000999999999999026,0,0,4,0.9999999999999
4.444,99581.4513363151,499976.33986052,89474.7500785672,499950.902737552,0.000999999999999947,0.000999999999999027,0,0,4,0.9999999999999
4.445,99581.5261944985,499976.339860495,89474.806570441,499950.902748046,0.000999999999999947,0.000999999999999029,0,0,4,0.9999999999999
4.446,99581.601052682,499976.33986047,89474.8630623148,499950.902758541,0.000999999999999947,0.000999999999999031,0,0,4,0.9999999999999
4.447,99581.6759108655,499976.339860445,89474.9195541886,499950.902769035,0.000999999999999947,0.000999999999999033,0,0,4,0.9999999999999
4.448,99581.750769049,499976.339860419,89474.9760460624,499950.902779529,0.000999999999999947,0.000999999999999034,0,0,4,0.9999999999999
4.449,99581.8256272325,499976.339860394,89475.0325379362,499950.902790024,0.000999999999999947,0.000999999999999036,0,0,4,0.9999999999999
4.45,99581.900485416,499976.339860369,89475.08902981,499950.902800518,0.000999999999999947,0.000999999999999038,0,0,4,0.9999999999999
4.451,99581.9753435995,499976.339860344,89475.1455216839,499950.902811012,0.000999999999999947,0.000999999999999039,0,0,4,0.9999999999999
4.452,99582.050201783,499976.339860318,89475.2020135577,499950.902821507,0.000999999999999948,0.000999999999999041,0,0,4,0.9999999999999
4.453,99582.1250599664,499976.339860293,89475.2585054315,499950.902832001,0.000999999999999948,0.000999999999999043,0,0,4,0.9999999999999
4.454,99582.1999181499,499976.339860268,89475.3149973053,499950.902842495,0.000999999999999948,0.000999999999999045,0,0,4,0.9999999999999
4.455,99582.2747763334,499976.339860243,89475.3714891791,499950.90285299,0.000999999999999948,0.000999999999999046,0,0,4,0.9999999999999
4.456,99582.3496345169,499976.339860217,89475.4279810529,499950.902863484,0.000999999999999948,0.000999999999999048,0,0,4,0.9999999999999
4.457,99582.4244927004,499976.339860192,89475.4844729267,499950.902873978,0.000999999999999948,0.00099999999999905,0,0,4,0.9999999999999
4.458,99582.4993508839,499976.339860167,89475.5409648005,499950.902884473,0.000999999999999948,0.000999999999999051,0,0,4,0.9999999999999
4.459,99582.5742090674,499976.339860142,89475.5974566744,499950.902894967,0.000999999999999948,0.000999999999999053,0,0,4,0.9999999999999
4.46,99582.6490672508,499976.339860117,89475.6539485482,499950.902905461,0.000999999999999948,0.000999999999999055,0,0,4,0.9999999999999
4.461,99582.7239254343,499976.339860091,89475.710440422,499950.902915956,0.000999999999999948,0.000999999999999057,0,0,4,0.9999999999999
4.462,99582.7987836178,499976.339860066,89475.7669322958,499950.90292645,0.000999999999999948,0.000999999999999058,0,0,4,0.9999999999999
4.463,99582.8736418013,499976.339860041,89475.8234241696,499950.902936944,0.000999999999999948,0.00099999999999906,0,0,4,0.9999999999999
4.464,99582.9484999848,499976.339860016,89475.8799160434,499950.902947439,0.000999999999999949,0.000999999999999062,0,0,4,0.9999999999999
4.465,99583.0233581683,499976.33985999,89475.9364079172,499950.902957933,0.000999999999999949,0.000999999999999063,0,0,4,0.9999999999999
4.466,99583.0982163518,499976.339859965,89475.992899791,499950.902968427,0.000999999999999949,0.000999999999999065,0,0,4,0.9999999999999
4.467,99583.1730745353,499976.33985994,89476.0493916648,499950.902978922,0.000999999999999949,0.000999999999999067,0,0,4,0.9999999999999
4.468,99583.2479327187,499976.339859915,89476.1058835387,499950.902989416,0.000999999999999949,0.000999999999999068,0,0,4,0.9999999999999
4.469,99583.3227909022,499976.339859889,89476.1623754125,499950.90299991,0.000999999999999949,0.00099999999999907,0,0,4,0.9999999999999
4.47,99583.3976490857,499976.339859864,89476.2188672863,499950.903010405,0.000999999999999949,0.000999999999999072,0,0,4,0.9999999999999
4.471,99583.4725072692,499976.339859839,89476.2753591601,499950.903020899,0.000999999999999949,0.000999999999999074,0,0,4,0.9999999999999
4.472,99583.5473654527,499976.339859814,89476.3318510339,499950.903031393,0.000999999999999949,0.000999999999999075,0,0,4,0.9999999999999
4.473,99583.6222236362,499976.339859788,89476.3883429077,499950.903041888,0.000999999999999949,0.000999999999999077,0,0,4,0.9999999999999
4.474,99583.6970818197,499976.339859763,89476.4448347815,499950.903052382,0.000999999999999949,0.000999999999999079,0,0,4,0.9999999999999
4.475,99583.7719400031,499976.339859738,89476.5013266553,499950.903062876,0.000999999999999949,0.00099999999999908,0,0,4,0.9999999999999
4.476,99583.8467981866,499976.339859713,89476.5578185292,499950.903073371,0.00099999999999995,0.000999999999999082,0,0,4,0.9999999999999
4.477,99583.9216563701,499976.339859687,89476.614310403,499950.903083865,0.00099999999999995,0.000999999999999084,0,0,4,0.9999999999999
4.478,99583.9965145536,499976.339859662,89476.6708022768,499950.903094359,0.00099999999999995,0.000999999999999086,0,0,4,0.9999999999999
4.479,99584.0713727371,499976.339859637,89476.7272941506,499950.903104854,0.00099999999999995,0.000999999999999087,0,0,4,0.9999999999999
4.48,99584.1462309206,499976.339859612,89476.7837860244,499950.903115348,0.00099999999999995,0.000999999999999089,0,0,4,0.9999999999999
4.481,99584.2210891041,499976.339859587,89476.8402778982,499950.903125842,0.00099999999999995,0.000999999999999091,0,0,4,0.9999999999999
4.482,99584.2959472875,499976.339859561,89476.896769772,499950.903136337,0.00099999999999995,0.000999999999999092,0,0,4,0.9999999999999
4.483,99584.370805471,499976.339859536,89476.9532616458,499950.903146831,0.00099999999999995,0.000999999999999094,0,0,4,0.9999999999999
4.484,99584.4456636545,499976.339859511,89477.0097535196,499950.903157325,0.00099999999999995,0.000999999999999096,0,0,4,0.9999999999999
4.485,99584.520521838,499976.339859486,89477.0662453935,499950.90316782,0.000999999999999951,0.000999999999999098,0,0,4,0.9999999999999
4.486,99584.5953800215,499976.33985946,89477.1227372673,499950.903178314,0.000999999999999951,0.000999999999999099,0,0,4,0.9999999999999
4.487,99584.670238205,499976.339859435,89477.1792291411,499950.903188808,0.000999999999999951,0.000999999999999101,0,0,4,0.9999999999999
4.488,99584.7450963885,499976.33985941,89477.2357210149,499950.903199303,0.000999999999999951,0.000999999999999103,0,0,4,0.9999999999999
4.489,99584.819954572,499976.339859385,89477.2922128887,499950.903209797,0.000999999999999951,0.000999999999999104,0,0,4,0.9999999999999
4.49,99584.8948127554,499976.339859359,89477.3487047625,499950.903220291,0.000999999999999951,0.000999999999999106,0,0,4,0.9999999999999
4.491,99584.9696709389,499976.339859334,89477.4051966363,499950.903230786,0.000999999999999951,0.000999999999999108,0,0,4,0.9999999999999
4.492,99585.0445291224,499976.339859309,89477.4616885101,499950.90324128,0.000999999999999951,0.000999999999999109,0,0,4,0.9999999999999
4.493,99585.1193873059,499976.339859284,89477.518180384,499950.903251774,0.000999999999999951,0.000999999999999111,0,0,4,0.9999999999999
4.494,99585.1942454894,499976.339859258,89477.5746722578,499950.903262269,0.000999999999999951,0.000999999999999113,0,0,4,0.9999999999999
4.495,99585.2691036729,499976.339859233,89477.6311641316,499950.903272763,0.000999999999999951,0.000999999999999115,0,0,4,0.9999999999999
4.496,99585.3439618564,499976.339859208,89477.6876560054,499950.903283257,0.000999999999999952,0.000999999999999116,0,0,4,0.9999999999999
4.497,99585.4188200398,499976.339859183,89477.7441478792,499950.903293752,0.000999999999999952,0.000999999999999118,0,0,4,0.9999999999999
4.498,99585.4936782233,499976.339859157,89477.800639753,499950.903304246,0.000999999999999952,0.00099999999999912,0,0,4,0.9999999999999
4.499,99585.5685364068,499976.339859132,89477.8571316268,499950.90331474,0.000999999999999952,0.000999999999999121,0,0,4,0.9999999999999
4.5,99585.6433945903,499976.339859107,89477.9136235006,499950.903325235,0.000999999999999952,0.000999999999999123,0,0,4,0.9999999999999
4.501,99585.7182527738,499976.339859082,89477.9701153745,499950.903335729,0.000999999999999952,0.000999999999999125,0,0,4,0.9999999999999
4.502,99585.7931109573,499976.339859056,89478.0266072482,499950.903346223,0.000999999999999952,0.000999999999999127,0,0,4,0.9999999999999
4.503,99585.8679691408,499976.339859031,89478.0830991221,499950.903356718,0.000999999999999952,0.000999999999999128,0,0,4,0.9999999999999
4.504,99585.9428273243,499976.339859006,89478.1395909959,499950.903367212,0.000999999999999952,0.00099999999999913,0,0,4,0.9999999999999
4.505,99586.0176855077,499976.339858981,89478.1960828697,499950.903377706,0.000999999999999952,0.000999999999999132,0,0,4,0.9999999999999
4.506,99586.0925436912,499976.339858956,89478.2525747435,499950.903388201,0.000999999999999953,0.000999999999999133,0,0,4,0.9999999999999
4.507,99586.1674018747,499976.33985893,89478.3090666173,499950.903398695,0.000999999999999953,0.000999999999999135,0,0,4,0.9999999999999
4.508,99586.2422600582,499976.339858905,89478.3655584911,499950.903409189,0.000999999999999953,0.000999999999999137,0,0,4,0.9999999999999
4.509,99586.3171182417,499976.33985888,89478.422050365,499950.903419684,0.000999999999999953,0.000999999999999139,0,0,4,0.9999999999999
4.51,99586.3919764252,499976.339858855,89478.4785422388,499950.903430178,0.000999999999999953,0.00099999999999914,0,0,4,0.9999999999999
4.511,99586.4668346087,499976.339858829,89478.5350341126,499950.903440672,0.000999999999999953,0.000999999999999142,0,0,4,0.9999999999999
4.512,99586.5416927921,499976.339858804,89478.5915259864,499950.903451167,0.000999999999999953,0.000999999999999144,0,0,4,0.9999999999999
4.513,99586.6165509756,499976.339858779,89478.6480178602,499950.903461661,0.000999999999999953,0.000999999999999145,0,0,4,0.9999999999999
4.514,99586.6914091591,499976.339858754,89478.704509734,499950.903472155,0.000999999999999953,0.000999999999999147,0,0,4,0.9999999999999
4.515,99586.7662673426,499976.339858728,89478.7610016078,499950.90348265,0.000999999999999953,0.000999999999999149,0,0,4,0.9999999999999
4.516,99586.8411255261,499976.339858703,89478.8174934816,499950.903493144,0.000999999999999953,0.00099999999999915,0,0,4,0.9999999999999
4.517,99586.9159837096,499976.339858678,89478.8739853554,499950.903503638,0.000999999999999954,0.000999999999999152,0,0,4,0.9999999999999
4.518,99586.9908418931,499976.339858653,89478.9304772293,499950.903514133,0.000999999999999954,0.000999999999999154,0,0,4,0.9999999999999
4.519,99587.0657000765,499976.339858627,89478.9869691031,499950.903524627,0.000999999999999954,0.000999999999999156,0,0,4,0.9999999999999
4.52,99587.14055826,499976.339858602,89479.0434609769,499950.903535121,0.000999999999999954,0.000999999999999157,0,0,4,0.9999999999999
4.521,99587.2154164435,499976.339858577,89479.0999528507,499950.903545616,0.000999999999999954,0.000999999999999159,0,0,4,0.9999999999999
4.522,99587.290274627,499976.339858552,89479.1564447245,499950.90355611,0.000999999999999954,0.000999999999999161,0,0,4,0.9999999999999
4.523,99587.3651328105,499976.339858526,89479.2129365983,499950.903566604,0.000999999999999954,0.000999999999999162,0,0,4,0.9999999999999
4.524,99587.439990994,499976.339858501,89479.2694284721,499950.903577099,0.000999999999999954,0.000999999999999164,0,0,4,0.9999999999999
4.525,99587.5148491775,499976.339858476,89479.3259203459,499950.903587593,0.000999999999999954,0.000999999999999166,0,0,4,0.9999999999999
4.526,99587.589707361,499976.339858451,89479.3824122197,499950.903598087,0.000999999999999954,0.000999999999999168,0,0,4,0.9999999999999
4.527,99587.6645655444,499976.339858425,89479.4389040936,499950.903608582,0.000999999999999954,0.000999999999999169,0,0,4,0.9999999999999
4.528,99587.7394237279,499976.3398584,89479.4953959674,499950.903619076,0.000999999999999954,0.000999999999999171,0,0,4,0.9999999999999
4.529,99587.8142819114,499976.339858375,89479.5518878412,499950.90362957,0.000999999999999955,0.000999999999999173,0,0,4,0.9999999999999
4.53,99587.8891400949,499976.33985835,89479.608379715,499950.903640065,0.000999999999999955,0.000999999999999174,0,0,4,0.9999999999999
4.531,99587.9639982784,499976.339858324,89479.6648715888,499950.903650559,0.000999999999999955,0.000999999999999176,0,0,4,0.9999999999999
4.532,99588.0388564619,499976.339858299,89479.7213634626,499950.903661053,0.000999999999999955,0.000999999999999178,0,0,4,0.9999999999999
4.533,99588.1137146454,499976.339858274,89479.7778553364,499950.903671548,0.000999999999999955,0.000999999999999179,0,0,4,0.9999999999999
4.534,99588.1885728288,499976.339858249,89479.8343472102,499950.903682042,0.000999999999999955,0.000999999999999181,0,0,4,0.9999999999999
4.535,99588.2634310123,499976.339858224,89479.8908390841,499950.903692536,0.000999999999999955,0.000999999999999183,0,0,4,0.9999999999999
4.536,99588.3382891958,499976.339858198,89479.9473309579,499950.903703031,0.000999999999999955,0.000999999999999185,0,0,4,0.9999999999999
4.537,99588.4131473793,499976.339858173,89480.0038228317,499950.903713525,0.000999999999999955,0.000999999999999186,0,0,4,0.9999999999999
4.538,99588.4880055628,499976.339858148,89480.0603147055,499950.903724019,0.000999999999999956,0.000999999999999188,0,0,4,0.9999999999999
4.539,99588.5628637463,499976.339858123,89480.1168065793,499950.903734514,0.000999999999999956,0.00099999999999919,0,0,4,0.9999999999999
4.54,99588.6377219298,499976.339858097,89480.1732984531,499950.903745008,0.000999999999999956,0.000999999999999191,0,0,4,0.9999999999999
4.541,99588.7125801132,499976.339858072,89480.2297903269,499950.903755502,0.000999999999999956,0.000999999999999193,0,0,4,0.9999999999999
4.542,99588.7874382967,499976.339858047,89480.2862822007,499950.903765997,0.000999999999999956,0.000999999999999195,0,0,4,0.9999999999999
4.543,99588.8622964802,499976.339858022,89480.3427740745,499950.903776491,0.000999999999999956,0.000999999999999197,0,0,4,0.9999999999999
4.544,99588.9371546637,499976.339857996,89480.3992659484,499950.903786985,0.000999999999999956,0.000999999999999198,0,0,4,0.9999999999999
4.545,99589.0120128472,499976.339857971,89480.4557578222,499950.90379748,0.000999999999999956,0.0009999999999992,0,0,4,0.9999999999999
4.546,99589.0868710307,499976.339857946,89480.512249696,499950.903807974,0.000999999999999956,0.000999999999999202,0,0,4,0.9999999999999
4.547,99589.1617292142,499976.339857921,89480.5687415698,499950.903818468,0.000999999999999956,0.000999999999999203,0,0,4,0.9999999999999
4.548,99589.2365873977,499976.339857896,89480.6252334436,499950.903828963,0.000999999999999956,0.000999999999999205,0,0,4,0.9999999999999
4.549,99589.3114455811,499976.33985787,89480.6817253174,499950.903839457,0.000999999999999957,0.000999999999999207,0,0,4,0.9999999999999
4.55,99589.3863037646,499976.339857845,89480.7382171912,499950.903849951,0.000999999999999957,0.000999999999999209,0,0,4,0.9999999999999
4.551,99589.4611619481,499976.33985782,89480.794709065,499950.903860446,0.000999999999999957,0.00099999999999921,0,0,4,0.9999999999999
4.552,99589.5360201316,499976.339857795,89480.8512009389,499950.90387094,0.000999999999999957,0.000999999999999212,0,0,4,0.9999999999999
4.553,99589.6108783151,499976.339857769,89480.9076928127,499950.903881434,0.000999999999999957,0.000999999999999214,0,0,4,0.9999999999999
4.554,99589.6857364986,499976.339857744,89480.9641846865,499950.903891929,0.000999999999999957,0.000999999999999215,0,0,4,0.9999999999999
4.555,99589.7605946821,499976.339857719,89481.0206765603,499950.903902423,0.000999999999999957,0.000999999999999217,0,0,4,0.9999999999999
4.556,99589.8354528655,499976.339857694,89481.0771684341,499950.903912917,0.000999999999999957,0.000999999999999219,0,0,4,0.9999999999999
4.557,99589.910311049,499976.339857668,89481.1336603079,499950.903923412,0.000999999999999957,0.00099999999999922,0,0,4,0.9999999999999
4.558,99589.9851692325,499976.339857643,89481.1901521817,499950.903933906,0.000999999999999957,0.000999999999999222,0,0,4,0.9999999999999
4.559,99590.060027416,499976.339857618,89481.2466440555,499950.9039444,0.000999999999999958,0.000999999999999224,0,0,4,0.9999999999999
4.56,99590.1348855995,499976.339857593,89481.3031359294,499950.903954895,0.000999999999999958,0.000999999999999226,0,0,4,0.9999999999999
4.561,99590.209743783,499976.339857567,89481.3596278032,499950.903965389,0.000999999999999958,0.000999999999999227,0,0,4,0.9999999999999
4.562,99590.2846019665,499976.339857542,89481.416119677,499950.903975883,0.000999999999999958,0.000999999999999229,0,0,4,0.9999999999999
4.563,99590.3594601499,499976.339857517,89481.4726115508,499950.903986378,0.000999999999999958,0.000999999999999231,0,0,4,0.9999999999999
4.564,99590.4343183334,499976.339857492,89481.5291034246,499950.903996872,0.000999999999999958,0.000999999999999232,0,0,4,0.9999999999999
4.565,99590.5091765169,499976.339857466,89481.5855952984,499950.904007366,0.000999999999999958,0.000999999999999234,0,0,4,0.9999999999999
4.566,99590.5840347004,499976.339857441,89481.6420871722,499950.904017861,0.000999999999999958,0.000999999999999236,0,0,4,0.9999999999999
4.567,99590.6588928839,499976.339857416,89481.698579046,499950.904028355,0.000999999999999958,0.000999999999999238,0,0,4,0.9999999999999
4.568,99590.7337510674,499976.339857391,89481.7550709199,499950.904038849,0.000999999999999958,0.000999999999999239,0,0,4,0.9999999999999
4.569,99590.8086092509,499976.339857365,89481.8115627936,499950.904049344,0.000999999999999958,0.000999999999999241,0,0,4,0.9999999999999
4.57,99590.8834674344,499976.33985734,89481.8680546675,499950.904059838,0.000999999999999959,0.000999999999999243,0,0,4,0.9999999999999
4.571,99590.9583256178,499976.339857315,89481.9245465413,499950.904070332,0.000999999999999959,0.000999999999999244,0,0,4,0.9999999999999
4.572,99591.0331838013,499976.33985729,89481.9810384151,499950.904080827,0.000999999999999959,0.000999999999999246,0,0,4,0.9999999999999
4.573,99591.1080419848,499976.339857264,89482.0375302889,499950.904091321,0.000999999999999959,0.000999999999999248,0,0,4,0.9999999999999
4.574,99591.1829001683,499976.339857239,89482.0940221627,499950.904101815,0.000999999999999959,0.00099999999999925,0,0,4,0.9999999999999
4.575,99591.2577583518,499976.339857214,89482.1505140365,499950.90411231,0.000999999999999959,0.000999999999999251,0,0,4,0.9999999999999
4.576,99591.3326165353,499976.339857189,89482.2070059103,499950.904122804,0.000999999999999959,0.000999999999999253,0,0,4,0.9999999999999
4.577,99591.4074747188,499976.339857164,89482.2634977842,499950.904133298,0.000999999999999959,0.000999999999999255,0,0,4,0.9999999999999
4.578,99591.4823329022,499976.339857138,89482.319989658,499950.904143793,0.000999999999999959,0.000999999999999256,0,0,4,0.9999999999999
4.579,99591.5571910857,499976.339857113,89482.3764815318,499950.904154287,0.000999999999999959,0.000999999999999258,0,0,4,0.9999999999999
4.58,99591.6320492692,499976.339857088,89482.4329734056,499950.904164781,0.000999999999999959,0.00099999999999926,0,0,4,0.9999999999999
4.581,99591.7069074527,499976.339857063,89482.4894652794,499950.904175276,0.000999999999999959,0.000999999999999261,0,0,4,0.9999999999999
4.582,99591.7817656362,499976.339857037,89482.5459571532,499950.90418577,0.00099999999999996,0.000999999999999263,0,0,4,0.9999999999999
4.583,99591.8566238197,499976.339857012,89482.602449027,499950.904196264,0.00099999999999996,0.000999999999999265,0,0,4,0.9999999999999
4.584,99591.9314820032,499976.339856987,89482.6589409008,499950.904206759,0.00099999999999996,0.000999999999999267,0,0,4,0.9999999999999
4.585,99592.0063401867,499976.339856962,89482.7154327747,499950.904217253,0.00099999999999996,0.000999999999999268,0,0,4,0.9999999999999
4.586,99592.0811983701,499976.339856936,89482.7719246485,499950.904227747,0.00099999999999996,0.00099999999999927,0,0,4,0.9999999999999
4.587,99592.1560565536,499976.339856911,89482.8284165223,499950.904238242,0.00099999999999996,0.000999999999999272,0,0,4,0.9999999999999
4.588,99592.2309147371,499976.339856886,89482.8849083961,499950.904248736,0.00099999999999996,0.000999999999999273,0,0,4,0.9999999999999
4.589,99592.3057729206,499976.339856861,89482.9414002699,499950.90425923,0.00099999999999996,0.000999999999999275,0,0,4,0.9999999999999
4.59,99592.3806311041,499976.339856835,89482.9978921437,499950.904269725,0.00099999999999996,0.000999999999999277,0,0,4,0.9999999999999
4.591,99592.4554892876,499976.33985681,89483.0543840175,499950.904280219,0.000999999999999961,0.000999999999999279,0,0,4,0.9999999999999
4.592,99592.5303474711,499976.339856785,89483.1108758913,499950.904290713,0.000999999999999961,0.00099999999999928,0,0,4,0.9999999999999
4.593,99592.6052056545,499976.33985676,89483.1673677651,499950.904301208,0.000999999999999961,0.000999999999999282,0,0,4,0.9999999999999
4.594,99592.680063838,499976.339856734,89483.223859639,499950.904311702,0.000999999999999961,0.000999999999999284,0,0,4,0.9999999999999
4.595,99592.7549220215,499976.339856709,89483.2803515128,499950.904322196,0.000999999999999961,0.000999999999999285,0,0,4,0.9999999999999
4.596,99592.829780205,499976.339856684,89483.3368433866,499950.904332691,0.000999999999999961,0.000999999999999287,0,0,4,0.9999999999999
4.597,99592.9046383885,499976.339856659,89483.3933352604,499950.904343185,0.000999999999999961,0.000999999999999289,0,0,4,0.9999999999999
4.598,99592.979496572,499976.339856634,89483.4498271342,499950.904353679,0.000999999999999961,0.000999999999999291,0,0,4,0.9999999999999
4.599,99593.0543547555,499976.339856608,89483.506319008,499950.904364174,0.000999999999999961,0.000999999999999292,0,0,4,0.9999999999999
4.6,99593.1292129389,499976.339856583,89483.5628108818,499950.904374668,0.000999999999999961,0.000999999999999294,0,0,4,0.9999999999999
4.601,99593.2040711224,499976.339856558,89483.6193027556,499950.904385162,0.000999999999999961,0.000999999999999296,0,0,4,0.9999999999999
4.602,99593.2789293059,499976.339856533,89483.6757946295,499950.904395657,0.000999999999999962,0.000999999999999297,0,0,4,0.9999999999999
4.603,99593.3537874894,499976.339856507,89483.7322865033,499950.904406151,0.000999999999999962,0.000999999999999299,0,0,4,0.9999999999999
4.604,99593.4286456729,499976.339856482,89483.7887783771,499950.904416645,0.000999999999999962,0.000999999999999301,0,0,4,0.9999999999999
4.605,99593.5035038564,499976.339856457,89483.8452702509,499950.904427139,0.000999999999999962,0.000999999999999302,0,0,4,0.9999999999999
4.606,99593.5783620399,499976.339856432,89483.9017621247,499950.904437634,0.000999999999999962,0.000999999999999304,0,0,4,0.9999999999999
4.607,99593.6532202234,499976.339856406,89483.9582539985,499950.904448128,0.000999999999999962,0.000999999999999306,0,0,4,0.9999999999999
4.608,99593.7280784068,499976.339856381,89484.0147458723,499950.904458623,0.000999999999999962,0.000999999999999308,0,0,4,0.9999999999999
4.609,99593.8029365903,499976.339856356,89484.0712377461,499950.904469117,0.000999999999999962,0.000999999999999309,0,0,4,0.9999999999999
4.61,99593.8777947738,499976.339856331,89484.1277296199,499950.904479611,0.000999999999999962,0.000999999999999311,0,0,4,0.9999999999999
4.611,99593.9526529573,499976.339856305,89484.1842214938,499950.904490106,0.000999999999999962,0.000999999999999313,0,0,4,0.9999999999999
4.612,99594.0275111408,499976.33985628,89484.2407133676,499950.9045006,0.000999999999999963,0.000999999999999314,0,0,4,0.9999999999999
4.613,99594.1023693243,499976.339856255,89484.2972052414,499950.904511094,0.000999999999999963,0.000999999999999316,0,0,4,0.9999999999999
4.614,99594.1772275078,499976.33985623,89484.3536971152,499950.904521589,0.000999999999999963,0.000999999999999318,0,0,4,0.9999999999999
4.615,99594.2520856913,499976.339856205,89484.410188989,499950.904532083,0.000999999999999963,0.00099999999999932,0,0,4,0.9999999999999
4.616,99594.3269438747,499976.339856179,89484.4666808628,499950.904542577,0.000999999999999963,0.000999999999999321,0,0,4,0.9999999999999
4.617,99594.4018020582,499976.339856154,89484.5231727366,499950.904553071,0.000999999999999963,0.000999999999999323,0,0,4,0.9999999999999
4.618,99594.4766602417,499976.339856129,89484.5796646104,499950.904563566,0.000999999999999963,0.000999999999999325,0,0,4,0.9999999999999
4.619,99594.5515184252,499976.339856104,89484.6361564843,499950.90457406,0.000999999999999963,0.000999999999999326,0,0,4,0.9999999999999
4.62,99594.6263766087,499976.339856078,89484.6926483581,499950.904584554,0.000999999999999963,0.000999999999999328,0,0,4,0.9999999999999
4.621,99594.7012347922,499976.339856053,89484.7491402319,499950.904595049,0.000999999999999963,0.00099999999999933,0,0,4,0.9999999999999
4.622,99594.7760929756,499976.339856028,89484.8056321057,499950.904605543,0.000999999999999963,0.000999999999999332,0,0,4,0.9999999999999
4.623,99594.8509511591,499976.339856003,89484.8621239795,499950.904616038,0.000999999999999964,0.000999999999999333,0,0,4,0.9999999999999
4.624,99594.9258093426,499976.339855977,89484.9186158533,499950.904626532,0.000999999999999964,0.000999999999999335,0,0,4,0.9999999999999
4.625,99595.0006675261,499976.339855952,89484.9751077271,499950.904637026,0.000999999999999964,0.000999999999999337,0,0,4,0.9999999999999
4.626,99595.0755257096,499976.339855927,89485.0315996009,499950.90464752,0.000999999999999964,0.000999999999999338,0,0,4,0.9999999999999
4.627,99595.1503838931,499976.339855902,89485.0880914748,499950.904658015,0.000999999999999964,0.00099999999999934,0,0,4,0.9999999999999
4.628,99595.2252420766,499976.339855876,89485.1445833486,499950.904668509,0.000999999999999964,0.000999999999999342,0,0,4,0.9999999999999
4.629,99595.3001002601,499976.339855851,89485.2010752224,499950.904679003,0.000999999999999964,0.000999999999999343,0,0,4,0.9999999999999
4.63,99595.3749584435,499976.339855826,89485.2575670962,499950.904689498,0.000999999999999964,0.000999999999999345,0,0,4,0.9999999999999
