"time","directMass.mass.s","directMass.mass.v","mass2a.s","mass2a.v","mass2b.s","mass2b.v","mass3a.s","mass3a.v","mass3b.s","mass3b.v"
0.855,0.224764736338853,0.30111387745192,0.224350129755622,0.299046266939713,0.224972039630472,0.302147682708028,0.224356638038738,0.295404925085424,0.224968785488911,0.303968353635169
0.8555,0.224914926192043,0.299645153098692,0.224499293994378,0.297610319207459,0.225122742290878,0.300662570044313,0.224503933625986,0.293791153273119,0.225120422475071,0.302572153011478
0.856,0.225064381103208,0.298174119213743,0.224647739699559,0.296172142275248,0.225272701805036,0.299175107682994,0.224650425525429,0.29219044238986,0.225271358892098,0.301165957625684
0.8565,0.225213099932203,0.296700833871378,0.224795465770857,0.294731792920235,0.225421917012879,0.297685354346954,0.224796120576225,0.290603399114127,0.225421589610192,0.299749551250004
0.857,0.225361081568,0.295225355235012,0.224942471136433,0.293289328005557,0.225570386783786,0.296193368849744,0.224941025991022,0.289030570155431,0.225571109356489,0.298322747774803
0.8575,0.225508324928747,0.293747741554917,0.225088754752974,0.291844804478132,0.225718110016638,0.294699210093314,0.225085149344302,0.287472438966568,0.225719912720971,0.296885392849092
0.858,0.225654828961648,0.292268051165301,0.225234315605565,0.290398279365808,0.225865085639693,0.293202937065052,0.225228498323836,0.285929440250877,0.225867994280555,0.295437356622514
0.8585,0.22580059264103,0.290786342474611,0.225379152705815,0.288949809767959,0.226011312608642,0.291704608827941,0.225371078104866,0.284402153047169,0.226015349909113,0.293978437188332
0.859,0.225945614973627,0.28930267398288,0.225523265097007,0.287499452872241,0.22615678991194,0.290204284538203,0.225512898216412,0.282890780779257,0.226161973352234,0.292508620584691
0.8595,0.226089894994279,0.287817104263146,0.225666651849904,0.286047265936596,0.22630151656647,0.288702023426425,0.225653966796645,0.281395578621147,0.226307859093096,0.291027867084145
0.86,0.226233431767195,0.286329691963697,0.225809312063973,0.284593306291398,0.226445491618809,0.28719788479985,0.225794292158983,0.279916731690963,0.226453001571301,0.289536172100064
0.8605,0.226376224385996,0.284840495805796,0.225951244867438,0.28313763133723,0.226588714145278,0.285691928040083,0.225933882771412,0.27845435244145,0.226597395193288,0.28803356748797
0.861,0.226518271973703,0.283349574581196,0.226092449417257,0.281680298542456,0.22673118325193,0.284184212600569,0.226072747173889,0.277008487653425,0.22674103437361,0.286520118045081
0.8615,0.226659573680412,0.281856987142166,0.226232924896854,0.280221365433565,0.226872898072195,0.28267479799647,0.226210891744564,0.275579459097447,0.226883914648336,0.284995751164525
0.862,0.226800128689067,0.280362792417765,0.226372670521762,0.278760889610852,0.227013857772724,0.281163743821226,0.226348326013895,0.274167033450755,0.227026030026654,0.283460671901271
0.8625,0.226939936210871,0.27886704939653,0.226511685535134,0.277298928731681,0.227154061548744,0.279651109728959,0.226485058318127,0.272771090663017,0.227167375157244,0.281915028763288
0.863,0.227078995486596,0.277369817128286,0.226649969209025,0.275835540512198,0.227293508625385,0.278136955436335,0.226621096953309,0.271391439141154,0.22730794475324,0.280359006121853
0.8635,0.227217305786623,0.275871154721845,0.226787520844432,0.274370782725087,0.227432198257723,0.276621340720229,0.226756450148153,0.270027814141024,0.227447733605859,0.278792825012256
0.864,0.227354866410993,0.274371121342716,0.226924339771339,0.272904713197328,0.227570129730824,0.275104325415414,0.226891126036903,0.268679876159116,0.227586736598039,0.277216743934516
0.8645,0.227491676686915,0.272869776203888,0.227060425346281,0.271437389801286,0.227707302357236,0.273585969405193,0.227025131516947,0.267347643470193,0.227724949271899,0.275630842570736
0.865,0.22762773597457,0.271367178579282,0.227195776958024,0.269968870467639,0.227843715482846,0.272066332635107,0.227158474761444,0.266030501836208,0.227862366581133,0.274035516950819
0.8655,0.227763043662685,0.269863387789233,0.227330394023229,0.268499213171356,0.227979368482417,0.270545475098176,0.227291163221231,0.264727970153801,0.227998983883413,0.27243109660695
0.866,0.227897599169677,0.268358463201193,0.227464275987572,0.267028475932341,0.228114260760732,0.269023456835624,0.227423204080971,0.263439510714904,0.22813479671403,0.270817939444339
0.8665,0.228031401943725,0.266852464227533,0.22759742232582,0.265556716813287,0.228248391752681,0.26750033793466,0.22755460424865,0.262164521121234,0.228269800791263,0.269196435780683
0.867,0.228164451462815,0.265345450323229,0.227729832541866,0.264083993917412,0.228381760923294,0.265976178526142,0.22768537032536,0.260902333875825,0.228403992031543,0.267567008546931
0.8675,0.228296747232423,0.26383748097829,0.227861506166467,0.262610365381146,0.228514367765405,0.264451038776867,0.227815508798709,0.25965263302727,0.228537366449281,0.265929904953801
0.868,0.228428288790682,0.262328615726924,0.227992442762296,0.261135889382892,0.228646211804879,0.262924978898944,0.227945025524204,0.258414542931792,0.228669920423922,0.26428565212449
0.8685,0.228559075704779,0.260818914137067,0.228122641920416,0.25966062413294,0.228777292596964,0.261398059139135,0.228073926041687,0.257187274324921,0.228801650536326,0.26263473404314
0.869,0.228689107571598,0.259308435809437,0.228252103260913,0.258184627872505,0.228907609726944,0.259870339777908,0.228202215487207,0.255970015924054,0.228932553613794,0.260977645752129
0.8695,0.228818384017902,0.25779724037554,0.228380826433068,0.256707958871783,0.229037162810322,0.258341881127422,0.228329898548901,0.254761908094211,0.229062626752402,0.259314906516204
0.87,0.228946904700364,0.256285387495337,0.228508811115389,0.255230675427668,0.229165951492856,0.256812743529176,0.228456979437447,0.25356204368921,0.229191867331823,0.257647059398401
0.8705,0.229074669303426,0.254772936851125,0.228636057013517,0.253752835857848,0.229293975448384,0.255282987347768,0.228583463185735,0.252369819690155,0.229320272362272,0.255974495431611
0.871,0.229201677543836,0.253259948153083,0.228762563864663,0.252274498506062,0.229421234383426,0.253752672976597,0.228709352857193,0.251184209088775,0.229447839887158,0.254297817685237
0.8715,0.229327929167851,0.251746481131993,0.22888833143487,0.250795721735092,0.229547728034345,0.252221860830448,0.228834651249206,0.250004219078927,0.229574568127174,0.252617612158526
0.872,0.229453423951397,0.250232595537146,0.22901335951917,0.249316563924706,0.229673456167515,0.250690611343371,0.228959360782254,0.248828870438615,0.229700455535969,0.250934458086412
0.8725,0.229578161700352,0.248718351134447,0.229137647941859,0.247837083469799,0.229798418579602,0.249158984966775,0.229083483316561,0.247657157780612,0.229825500892247,0.249248947811365
0.873,0.229702142250562,0.24720380770407,0.229261196556517,0.246357338778105,0.229922615097589,0.247627042167056,0.229207020126884,0.246488051538138,0.229949703312402,0.247561685787036
0.8735,0.229825365465881,0.245689025035599,0.229384005244084,0.244877388265518,0.230046045576783,0.246094843420643,0.229329973967959,0.24532075137167,0.230073061214842,0.245873161867564
0.874,0.22994783124208,0.244174062930608,0.229506073916688,0.243397290358469,0.23016870990478,0.244562449216682,0.229452344958676,0.244154196220098,0.230195574383783,0.244183996285863
0.8745,0.230069539504846,0.242658981197743,0.22962740251568,0.241917103489195,0.230290607999433,0.243029920052021,0.22957413269288,0.242987323162711,0.230317242910829,0.242494810215259
0.875,0.230190490209464,0.241143839649964,0.229747991011332,0.24043688609306,0.230411739808534,0.241497316428421,0.229695336559372,0.241819110918545,0.230438067034511,0.240806204015674
0.8755,0.230310683341201,0.239628698102649,0.229867839403204,0.238956696606682,0.230532105310203,0.239964698850637,0.229815955346747,0.240648537343464,0.230558047338428,0.239118778482242
0.876,0.230430118915313,0.238113616371238,0.229986947720157,0.237476593465637,0.230651704512895,0.238432127824042,0.229935987225656,0.239474582313345,0.230677184760142,0.237433133400184
0.8765,0.230548796975251,0.236598654267462,0.230105316018592,0.235996635100841,0.230770537453584,0.236899663850777,0.230055432190981,0.238296367925867,0.230795479367386,0.23574979743826
0.877,0.230666717595969,0.23508387159957,0.230222944385688,0.234516879938642,0.230888604201113,0.235367367430038,0.23017428757657,0.237112911997256,0.230912932605669,0.234069351400727
0.8775,0.230783880882682,0.23356932816898,0.230339832938186,0.233037386397604,0.231005904854934,0.233835299054672,0.230292549748224,0.235923226442404,0.231029546449912,0.232392379032268
0.878,0.230900286970102,0.232055083767331,0.230455981821639,0.231558212885651,0.231122439544337,0.232303519208175,0.23041021513573,0.234726378759081,0.231145322887289,0.230719436271456
0.8785,0.231015936022902,0.230541198174476,0.23057139121087,0.230079417798085,0.231238208428922,0.230772088362675,0.230527279605738,0.233521460894502,0.231260264231485,0.229051066814463
0.879,0.231130828235729,0.229027731156124,0.23068606130998,0.228601059515293,0.231353211698607,0.229241066976545,0.230643738453674,0.23230759266785,0.231374373126757,0.227387800400262
0.8795,0.231244963831563,0.227514742460991,0.230799992350748,0.227123196400008,0.231467449571974,0.227710515491488,0.230759588846537,0.231083951513399,0.231487651324077,0.225730137934788
0.88,0.231358343064444,0.226002291819253,0.23091318459529,0.225645886795712,0.231580922299025,0.226180494331028,0.230874825767101,0.229849732433761,0.231600101713116,0.224078571512
0.8805,0.231470966218962,0.224490438940032,0.231025638335562,0.224169189024193,0.231693630160666,0.224651063897955,0.230989442774135,0.228604159673421,0.231711727941376,0.222433578573338
0.881,0.231582833609062,0.222979243508679,0.231137353892195,0.222693161382935,0.231805573467499,0.223122284571556,0.231103433790626,0.227346509432257,0.23182253351828,0.220795610546891
0.8815,0.231693945578592,0.221468765184578,0.231248331615027,0.221217862142948,0.231916752560379,0.221594216705398,0.231216792285674,0.226076104589049,0.231932522225052,0.219165095482343
0.882,0.231804302501311,0.219959063598784,0.231358571883109,0.219743349546468,0.232027167810416,0.220066920624947,0.231329511277061,0.224792318238494,0.232041698113437,0.21754243627893
0.8825,0.231913904779409,0.218450198351925,0.231468075103261,0.218269681804957,0.232136819617487,0.218540456625413,0.231441585463198,0.223494510410693,0.232150064437515,0.215928042322541
0.883,0.232022752845657,0.216942229011459,0.231576841712172,0.216796917096347,0.232245708412403,0.21701488496902,0.231553008125335,0.222182128894532,0.232257625205819,0.214322279069924
0.8835,0.232130847163613,0.215435215109279,0.231684872176599,0.215325113562687,0.232353834657123,0.215490265882579,0.231663770831927,0.220854722132129,0.232364385329456,0.212725461597854
0.884,0.232238188226008,0.213929216139635,0.231792166991792,0.213854329308181,0.23246119884312,0.213966659555366,0.231773865775662,0.219511869503042,0.232470349451182,0.211137889457932
0.8845,0.23234477655538,0.212424291556666,0.231898726682107,0.212384622396745,0.23256780149202,0.21244412613663,0.231883284863145,0.218153213506796,0.232575522401498,0.209559830581601
0.885,0.232450612704065,0.210920500772038,0.232004551801006,0.210916050849707,0.232673643155598,0.210922725733208,0.231992019727811,0.216778462975539,0.232679909192192,0.207991519670288
0.8855,0.232555697252886,0.209417903153443,0.232109642929769,0.209448672644382,0.232778724414448,0.209402518407978,0.232100063339615,0.215387264092032,0.232783514209521,0.206433222684149
0.886,0.23266003081274,0.207916558021195,0.232214000679045,0.207982545710693,0.232883045879592,0.20788356417645,0.232207408070223,0.213979364850856,0.232886342184,0.204885154606365
0.8865,0.232763614025492,0.206416524645275,0.232317625689725,0.206517727928252,0.232986608193379,0.20636592300379,0.232314044607867,0.212554709176854,0.232988398734305,0.203347432379485
0.887,0.232866447561959,0.204917862244294,0.232420518630972,0.205054277125416,0.233089412027456,0.204849654803737,0.232419964421196,0.211113237229072,0.23308968913234,0.201820174751905
0.8875,0.232968532122622,0.203420629982663,0.232522680200919,0.203592251076499,0.233191458083477,0.203334819435749,0.232525158898414,0.209654960951319,0.233190218734726,0.200303464498335
0.888,0.233069868437613,0.201924886968236,0.23262411112665,0.202131707499473,0.233292747093099,0.201821476702622,0.232629619368924,0.208179966562028,0.233289992971958,0.198797347171341
0.8885,0.233170457265557,0.20043069225126,0.232724812163073,0.200672704054977,0.233393279816803,0.200309686349406,0.232733338095114,0.206688251426519,0.233389016850779,0.197301912663632
0.889,0.233270299394619,0.198938104820811,0.23282478409394,0.199215298342805,0.233493057044962,0.198799508059818,0.232836307393167,0.205179880331523,0.233487295395345,0.195817217065455
0.8895,0.233369395644051,0.19744718360066,0.232924027733359,0.197759547897806,0.233592079599401,0.197291001452092,0.232938518332889,0.20365521362741,0.233584834299633,0.194343168587286
0.89,0.233467746861806,0.195957987449631,0.233022543923461,0.19630551019032,0.233690348330982,0.195784226079291,0.233039962772621,0.202114566024292,0.233681638906399,0.192879698162301
0.8905,0.233565353925313,0.194470575158333,0.233120333535157,0.194853242622962,0.233787864120395,0.194279241426023,0.233140632708452,0.200558323875038,0.233777714533744,0.191426700799981
0.891,0.233662217741462,0.192985005446819,0.233217397468124,0.193402802528331,0.233884627878134,0.192776106906067,0.233240520301903,0.198986946633702,0.233873066461242,0.189984034853378
0.8915,0.233758339245593,0.191501336963839,0.233313736649817,0.191954247168319,0.233980640543485,0.191274881861603,0.233339618269656,0.197400799823409,0.233967699733563,0.188551605534054
0.892,0.233853719402032,0.190019628283595,0.23340935203599,0.190507633730923,0.234075903085057,0.189775625559935,0.233437919708353,0.195800250913333,0.234061619248872,0.187129316968726
0.8925,0.233948359206251,0.188539937899851,0.233504244612806,0.189063019324407,0.234170416502977,0.188278397187578,0.233535417320265,0.19418604402337,0.234154830149244,0.185716884838093
0.893,0.23404225968213,0.187062324228002,0.233598415394162,0.187620460979427,0.234264181826117,0.186783255852293,0.233632104439408,0.192558836726657,0.234247337303491,0.184314067978674
0.8935,0.234135421882802,0.185586845601315,0.233691865422518,0.186180015645329,0.234357200112947,0.185290260579312,0.233727974741577,0.190919349339247,0.234339145453415,0.182920593732349
0.894,0.234227846890625,0.184113560268603,0.233784595768861,0.184741740187874,0.23444947245151,0.183799470308972,0.233823022274625,0.189268365166485,0.234430259198625,0.181536157819662
0.8945,0.23431953581632,0.182642526393646,0.233876607531869,0.183305691388707,0.23454099995855,0.18231094389612,0.233917241352208,0.187606583899942,0.234520683048377,0.180160497640498
0.895,0.234410489799013,0.181173802052716,0.23396790183795,0.181871925942934,0.234631783779548,0.180824740107611,0.234010626594973,0.185934633591707,0.234610421401033,0.178793386283221
0.8955,0.234500710008976,0.179707445226383,0.234058479843916,0.180440500451022,0.23472182509151,0.179340917614067,0.234103173415259,0.184253559577493,0.234699478305835,0.177434388050828
0.896,0.234590197644563,0.178243513803602,0.234148342733994,0.1790114714229,0.234811125099852,0.177859534993958,0.23419487754925,0.182564289025737,0.234787857692221,0.176083126192536
0.8965,0.234678953933114,0.176782065577413,0.234237491720704,0.177584895273723,0.234899685039323,0.176380650729263,0.234285735239878,0.180867795308408,0.234875563279733,0.174739200711916
0.897,0.234766980130918,0.175323158242616,0.234325928044826,0.176160828321607,0.234987506173967,0.174904323203125,0.23437574326596,0.179165097005082,0.234962598563397,0.173402188861384
0.8975,0.23485427752254,0.173866849395108,0.234413652974742,0.17473932678702,0.235074589796443,0.173430610699157,0.234464898551804,0.177457153990418,0.235048967007909,0.172071697097454
0.898,0.234940847420427,0.172413196530509,0.234500667806047,0.173320446791456,0.235160937227621,0.171959571400041,0.234553197955521,0.175744807359569,0.235134672152881,0.17074739111598
0.8985,0.235026691167951,0.170962257033842,0.234586973864524,0.171904244347179,0.235246549819669,0.170491263377178,0.234640640329124,0.174029276667261,0.235219716587365,0.169428747217133
0.899,0.235111810136282,0.16951408818524,0.234672572503087,0.170490775362983,0.235331428952883,0.169025744596373,0.23472722450938,0.172311658902441,0.235304102949733,0.168115302826639
0.8995,0.235196205725273,0.168068747155242,0.234757465102649,0.169080095639536,0.235415576036589,0.1675630729131,0.234812949952855,0.170593076134345,0.235387833611483,0.166806582665691
0.9,0.235279879363419,0.16662629100249,0.234841653072074,0.167672260867137,0.235498992509095,0.166103306070171,0.23489781676077,0.168874673467868,0.235470910664744,0.165502099769802
0.9005,0.23536283250577,0.165186776677564,0.234925137846148,0.166267326629494,0.235581679835585,0.164646501701603,0.23498182356083,0.167157347545775,0.235553336978241,0.164201491243459
0.901,0.235445066638091,0.163750261008068,0.235007920889631,0.164865348389095,0.235663639512324,0.163192717317558,0.235064971932818,0.165442297828715,0.235635113990728,0.162904242597744
0.9015,0.235526583274161,0.162316800704309,0.235090003694627,0.163466381492793,0.235744873063932,0.161742010310071,0.23514726364874,0.163730674416112,0.235716243086872,0.161609863848407
0.902,0.235607383955922,0.16088645235643,0.235171387780724,0.162070481169009,0.235825382043525,0.160294437950145,0.235228700893278,0.162023600594326,0.235796725487245,0.160317878237483
0.9025,0.235687470253636,0.159459272431508,0.235252074695147,0.160677702524888,0.235905168032884,0.158850057384822,0.23530928649937,0.160322197287467,0.23587656213077,0.159027810003529
0.903,0.235766843765297,0.158035317273305,0.235332066012188,0.159288100546056,0.235984232641856,0.157408925636934,0.235389023094878,0.158627549058023,0.235955754100507,0.157739201380947
0.9035,0.235845506116718,0.156614643099488,0.235411363333283,0.157901730093905,0.236062577508439,0.155971099602283,0.235467913336646,0.156940708745067,0.236034302506754,0.156451610276699
0.904,0.235923458962961,0.155197305993742,0.235489968288417,0.156518645897914,0.236140204300238,0.15453663604166,0.235545962315801,0.15526277925234,0.236112207286542,0.155164569364443
0.9045,0.236000703986634,0.153783361909763,0.235567882534448,0.155138902559528,0.236217114712731,0.153105591584886,0.235623174900707,0.153594815458298,0.236189468529599,0.153877635135497
0.905,0.236077242898341,0.152372866667076,0.235645107755559,0.153762554548073,0.236293310469736,0.151678022726581,0.2356995565651,0.151937849963715,0.236266086064962,0.152590375018756
0.9055,0.236153077436628,0.150965875948771,0.235721645663198,0.152389656198558,0.236368793323348,0.150253985823882,0.235775113395459,0.150292889675049,0.236342059457213,0.151302369085632
0.906,0.236228209366504,0.149562445305275,0.235797497994631,0.151020261715457,0.236443565052445,0.148833537100188,0.235849849774345,0.148660911969844,0.236417389162584,0.150013211972991
0.9065,0.236302640482506,0.148162630138912,0.235872666515941,0.149654425157404,0.236517627465792,0.147416732629671,0.235923773472619,0.147042862194564,0.23649207398745,0.148722514111087
0.907,0.23637637260631,0.146766485711494,0.235947153019691,0.148292200444776,0.236590982399624,0.146003628344857,0.235996891857469,0.145439649564674,0.236566112980731,0.147429903784904
0.9075,0.23644940758721,0.145374067139827,0.236020959325387,0.146933641355271,0.236663631718125,0.14459428003211,0.236069212760826,0.14385214390286,0.236639505000402,0.146135028758312
0.908,0.236521747302086,0.143985429393338,0.236094087279456,0.145578801521584,0.236735577313404,0.14318874332922,0.236140744533442,0.142281172230784,0.236712248686408,0.144837557974616
0.9085,0.236593393654539,0.142600627295406,0.236166538754393,0.144227734432778,0.236806821104615,0.141787073726725,0.236211494905232,0.140727538179027,0.236784343029192,0.143537171853596
0.909,0.236664348575521,0.14121971551807,0.236238315649378,0.14288049342906,0.236877365038597,0.140389326562579,0.236281471958544,0.13919199899997,0.236855786884011,0.14223357377712
0.9095,0.236734614024372,0.139842748574968,0.236309419891286,0.141537131694797,0.236947211090919,0.138995557015058,0.236350685664438,0.137675231283396,0.23692657820434,0.140926507220754
0.91,0.236804191987161,0.138469780826135,0.236379853433072,0.14019770226333,0.237016361264209,0.137605820107541,0.236419145640242,0.136177872494457,0.23699671516062,0.139615734991974
0.9105,0.236873084477144,0.13710086647349,0.236449618254213,0.138862258012534,0.237084817588614,0.136220170703972,0.236486861873188,0.134700502995499,0.237066195779123,0.138301048212485
0.911,0.2369412935347,0.135736059558635,0.236518716360645,0.137530851662659,0.237152582121731,0.134838663506628,0.236553844708072,0.133243642835622,0.237135017948015,0.136982267920143
0.9115,0.23700882122712,0.134375413961359,0.23658714978456,0.136203535774889,0.237219656948404,0.133461353054598,0.23662010466281,0.13180776223283,0.237203179509276,0.135659239825623
0.912,0.237075669647222,0.133018983404224,0.236654920583048,0.134880362755911,0.237286044179313,0.132088293728385,0.236685650746643,0.130393411180241,0.237270679097512,0.134331769516216
0.9125,0.237141840916815,0.131666821432202,0.236722030841483,0.133561384837785,0.237351745954484,0.130719539729415,0.236750494911363,0.129000861128346,0.237337513919541,0.13299980158413
0.913,0.237207337183667,0.130318981425715,0.236788482670562,0.132246654090891,0.237416764440223,0.129355145093131,0.236814648293198,0.127630399777152,0.237403681628902,0.131663272249997
0.9135,0.237272160622256,0.128975516594224,0.236854278207032,0.130936222417607,0.237481101829871,0.127995163682537,0.236878122235789,0.126282245499033,0.23746917981549,0.13032215214182
0.914,0.237336313433696,0.127636479974052,0.236919419613625,0.129630141550186,0.237544760343735,0.12663964918599,0.236940928271434,0.124956544639196,0.237534006014827,0.128976447641481
0.9145,0.237399797845667,0.12630192442621,0.236983909078984,0.128328463048638,0.237607742229012,0.125288655115,0.237003078102329,0.123653368816151,0.237598157717336,0.12762620223124
0.915,0.237462616110394,0.124971902644803,0.237047748815693,0.127031238309017,0.237670049757748,0.123942234812701,0.23706458139545,0.122372958558518,0.237661633467866,0.126271374687947
0.9155,0.237524770507925,0.123646467136633,0.237110941063473,0.125738518543368,0.237731685230155,0.12260044143327,0.237125449528838,0.121115296398825,0.237724430997469,0.124912052505538
0.916,0.237586263345197,0.122325670223702,0.237173488088271,0.124450354782218,0.237792650973663,0.121263327944448,0.237185694605202,0.119880213196845,0.237786547715194,0.123548398737131
0.9165,0.237647096954692,0.121009564047953,0.237235392180948,0.123166797879247,0.237852949341568,0.119930947132311,0.237245328005858,0.118667546254792,0.237847981429109,0.122180572944534
0.917,0.23770727369498,0.119698200565754,0.237296655657807,0.121887898505882,0.23791258271357,0.118603351595695,0.23730436106114,0.117477058968408,0.2379087300119,0.120808771364428
0.9175,0.237766795950635,0.118391631545766,0.237357280860514,0.120613707149223,0.237971553495699,0.117280593744042,0.237362805023139,0.116308439085829,0.237968791414383,0.119433227775735
0.918,0.237825666131546,0.117089908570645,0.237417270155421,0.119344274113704,0.238029864119612,0.11596272579912,0.237420670658303,0.115161415119798,0.238028163868168,0.118054155296069
0.9185,0.237883886672151,0.115793083039195,0.237476625932821,0.118079649523204,0.23808751704182,0.114649799797195,0.237477967795672,0.114035886553192,0.238086846110391,0.116671681282197
0.919,0.237941460035177,0.114501206140275,0.237535350610594,0.116819883295549,0.238144514747472,0.113341867562643,0.237534707672799,0.112931184450963,0.238144836216366,0.115286216984932
0.9195,0.237998388707846,0.113214328873957,0.237593446630507,0.115565025163196,0.238200859746519,0.112038980729342,0.237590900601556,0.111846786771089,0.238202132760991,0.113898099925391
0.92,0.238054675202892,0.111932502042498,0.237650916459204,0.114315124664412,0.238256554574741,0.110741190731546,0.23764655662317,0.110782104545847,0.238258734492754,0.112507700790824
0.9205,0.238110322058478,0.110655776248251,0.237707762588124,0.113070231141236,0.238311601793659,0.109448548801763,0.237701685477197,0.109736481309357,0.238314640349119,0.111115423717698
0.921,0.238165331836933,0.109384201899652,0.23776398753227,0.111830393745283,0.238366003989268,0.108161105976841,0.237756296609528,0.108709449850289,0.238369849450636,0.109721577924334
0.9215,0.238219707125813,0.108117829201221,0.237819593831246,0.110595661428022,0.2384197637731,0.106878913087826,0.237810399103208,0.107700480087329,0.238424361137116,0.108326503758168
0.922,0.238273450539263,0.106856708141469,0.237874584050577,0.109366082929038,0.23847288378361,0.105602020747689,0.237864001599191,0.106708660564711,0.238478175009299,0.106930731929849
0.9225,0.238326564715632,0.105600888506657,0.237928960779389,0.108141706789371,0.238525366683758,0.104330479365304,0.237917112341807,0.105733202223653,0.238531290902545,0.105534731648159
0.923,0.238379052318159,0.104350419873375,0.237982726631074,0.106922581344305,0.238577215161706,0.103064339137915,0.237969739122054,0.104773268500908,0.238583708916212,0.104138995559609
0.9235,0.238430916034879,0.1031053516065,0.238035884243199,0.105708754721372,0.238628431930722,0.101803650049069,0.238021889246807,0.103827976298343,0.238635429428915,0.102744039260579
0.924,0.238482158577431,0.101865732865782,0.238088436276345,0.104500274846827,0.238679019727978,0.100548461875264,0.238073570792039,0.102896624239576,0.238686452470128,0.101350287178885
0.9245,0.238532782682944,0.100631612588227,0.238140385415941,0.10329718942838,0.23872898131645,0.099298824168155,0.238124790257767,0.101978283985124,0.238736778895534,0.0999582768897787
0.925,0.238582791113179,0.0994030394920681,0.238191734371429,0.102099545959097,0.238778319484058,0.0980547862585579,0.238175553431537,0.101071959500675,0.238786409954,0.0985685794877649
0.9255,0.238632186653988,0.0981800620782135,0.238242485875736,0.100907391718838,0.238827037043117,0.0968163972579054,0.238225865877331,0.100176680019554,0.238835347042317,0.0971817531075436
0.926,0.238680972115484,0.0969627286261586,0.23829264268544,0.0997207737702533,0.238875136830509,0.0955837060541157,0.238275732601689,0.0992914473633078,0.238883591872381,0.0957983692575844
0.9265,0.238729150331175,0.0957510871981929,0.238342207579923,0.0985397389629809,0.238922621706804,0.0943567613158033,0.238325159100677,0.0984153468684486,0.238931145946424,0.0944189573630655
0.927,0.238776724158674,0.0945451856308294,0.238391183362064,0.0973643339251903,0.238969494556984,0.0931356114836534,0.238374150203186,0.0975474343338096,0.238978011136419,0.0930440612793397
0.9275,0.238823696480291,0.0933450715271863,0.238439572858813,0.0961946050560661,0.239015758291035,0.0919203047627507,0.238422709077892,0.096686639600582,0.239024190181492,0.0916742874904888
0.928,0.238870070201705,0.092150792264962,0.238487378919899,0.0950305985337369,0.239061415842612,0.0907108891305789,0.238470838931033,0.0958319436289836,0.239069685837041,0.0903102165829516
0.9285,0.238915848252276,0.090962394991075,0.238534604418134,0.0938723603099965,0.239106470169352,0.0895074123316186,0.238518542402812,0.0949823216617118,0.239114501177009,0.0889524316557569
0.929,0.238961033584583,0.0897799266227565,0.238581252248957,0.0927199361114214,0.2391509242524,0.0883099218784284,0.238565822005009,0.0941367724068722,0.239158639374371,0.087601503730699
0.9295,0.239005629174176,0.0886034338467366,0.238627325330195,0.0915733714385959,0.23919478109617,0.0871184650508113,0.238612680274353,0.0932943307234547,0.239202103624088,0.0862579854083779
0.93,0.23904963802094,0.0874329631049898,0.238672826603394,0.0904327115520071,0.239238043729716,0.0859330888814855,0.238659117928653,0.0924539643906551,0.239244898067084,0.0849224624621575
0.9305,0.239093063147531,0.0862685606050135,0.23871775903229,0.0892980014822727,0.239280715205156,0.0847538401663882,0.238705135669207,0.0916146825011383,0.239287026886694,0.0835954996569514
0.931,0.239135907599698,0.0851102723143215,0.238762125603119,0.0881692860247122,0.239322798597991,0.0835807654591305,0.238750733637331,0.0907755077031268,0.239328494580881,0.0822776546199193
0.9315,0.239178174446023,0.0839581439598215,0.238805929324377,0.0870466097387479,0.23936429700685,0.0824139110703627,0.238795911611464,0.0899354860614987,0.239369305863304,0.0809694729089833
0.932,0.23921986677713,0.0828122210322594,0.23884917322603,0.085930016952272,0.239405213552685,0.0812533230722575,0.238840670017981,0.0890937230620962,0.239409465156706,0.0796714700173414
0.9325,0.239260987707538,0.081672548766211,0.238891860361331,0.0848195517420439,0.239445551380645,0.080099047278299,0.238885007017848,0.0882492935389353,0.239448978052383,0.0783841763798493
0.933,0.239301540373904,0.0805391721532938,0.238933993805107,0.0837152579466524,0.239485313658307,0.0789511292566189,0.238928920924155,0.0874013228742074,0.239487850098779,0.0771080967928374
0.9335,0.239341527935364,0.0794121359361702,0.23897557665408,0.082617179160648,0.239524503576009,0.0778096143239357,0.238972409536973,0.0865489691565877,0.23952608713456,0.0758437193259619
0.934,0.239380953573408,0.078291484606678,0.239016612026762,0.0815253587327209,0.239563124346735,0.076674547543661,0.239015470141073,0.0856914266366634,0.239563695289576,0.0745915135916857
0.9345,0.23941982049073,0.0771772624145832,0.239057103062314,0.0804398397742071,0.239601179204941,0.0755459737347756,0.239058101563138,0.0848279301512908,0.239600679954526,0.0733519285462298
0.935,0.239458131913367,0.0760695133427298,0.239097052922647,0.0793606651349236,0.239638671408731,0.0744239374466373,0.239100299712153,0.0839577564819723,0.239637048013974,0.072125391773109
0.9355,0.239495891088893,0.0749682811224103,0.239136464790649,0.0782878774181077,0.239675604238019,0.0733084829745659,0.239142060920176,0.0830802293830951,0.239672806173252,0.0709123069920683
0.936,0.239533101286701,0.073873609227421,0.239175341870465,0.0772215189746345,0.239711980994823,0.0721996543538187,0.239183381149748,0.0821947226655386,0.239707961355178,0.0697130525083627
