"time","V_flow[1]","V_flow[2]","V_flow[3]","a[1]","a[2]","a[3]","rho","input_mdot[1]","input_mdot[2]","input_mdot[3]","input_dp[1]","input_dp[2]","input_dp[3]","M_FLOW[1]","M_FLOW[2]","M_FLOW[3]","DP[1]","DP[2]","DP[3]","DP_plot[1]","DP_plot[2]","DP_plot[3]","input_DP.y"
0.5864,1.10529030877262,0.78155827251289,0.638139657302555,15,30,45,1.2,1.32634837052714,0.937869927015468,0.765767588763066,18.325,18.325,18.325,1.32634837052714,0.937869927015468,0.765767588763066,18.325,18.325,18.325,18.325,18.325,18.325,18.325
0.5865,1.10538454847171,0.781624910043174,0.638194066618193,15,30,45,1.2,1.32646145816605,0.937949892051809,0.765832879941832,18.328125,18.328125,18.328125,1.32646145816605,0.937949892051809,0.765832879941832,18.328125,18.328125,18.328125,18.328125,18.328125,18.328125,18.328125
0.5866,1.10547878013707,0.781691541892751,0.638248471295554,15,30,45,1.2,1.32657453616448,0.938029850271301,0.765898165554664,18.33125,18.33125,18.33125,1.32657453616448,0.938029850271301,0.765898165554664,18.33125,18.33125,18.33125,18.33125,18.33125,18.33125,18.33125
0.5867,1.10557300377074,0.781758168063074,0.638302871335823,15,30,45,1.2,1.32668760452489,0.938109801675689,0.765963445602987,18.334375,18.334375,18.334375,1.32668760452489,0.938109801675689,0.765963445602987,18.334375,18.334375,18.334375,18.334375,18.334375,18.334375,18.334375
0.5868,1.1056672193748,0.781824788555594,0.638357266740185,15,30,45,1.2,1.32680066324976,0.938189746266713,0.766028720088222,18.3375,18.3375,18.3375,1.32680066324976,0.938189746266713,0.766028720088222,18.3375,18.3375,18.3375,18.3375,18.3375,18.3375,18.3375
0.5869,1.10576142695128,0.781891403371764,0.638411657509827,15,30,45,1.2,1.32691371234154,0.938269684046117,0.766093989011792,18.340625,18.340625,18.340625,1.32691371234154,0.938269684046117,0.766093989011792,18.340625,18.340625,18.340625,18.340625,18.340625,18.340625,18.340625
0.587,1.10585562650224,0.781958012513034,0.638466043645932,15,30,45,1.2,1.32702675180269,0.93834961501564,0.766159252375118,18.34375,18.34375,18.34375,1.32702675180269,0.93834961501564,0.766159252375118,18.34375,18.34375,18.34375,18.34375,18.34375,18.34375,18.34375
0.5871,1.10594981802973,0.782024615980853,0.638520425149684,15,30,45,1.2,1.32713978163568,0.938429539177023,0.766224510179621,18.346875,18.346875,18.346875,1.32713978163568,0.938429539177023,0.766224510179621,18.346875,18.346875,18.346875,18.346875,18.346875,18.346875,18.346875
0.5872,1.1060440015358,0.782091213776671,0.638574802022267,15,30,45,1.2,1.32725280184296,0.938509456532005,0.766289762426721,18.35,18.35,18.35,1.32725280184296,0.938509456532005,0.766289762426721,18.35,18.35,18.35,18.35,18.35,18.35,18.35
0.5873,1.1061381770225,0.782157805901938,0.638629174264864,15,30,45,1.2,1.327365812427,0.938589367082325,0.766355009117837,18.353125,18.353125,18.353125,1.327365812427,0.938589367082325,0.766355009117837,18.353125,18.353125,18.353125,18.353125,18.353125,18.353125,18.353125
0.5874,1.10623234449188,0.782224392358101,0.638683541878657,15,30,45,1.2,1.32747881339026,0.938669270829721,0.766420250254389,18.35625,18.35625,18.35625,1.32747881339026,0.938669270829721,0.766420250254389,18.35625,18.35625,18.35625,18.35625,18.35625,18.35625,18.35625
0.5875,1.10632650394598,0.782290973146608,0.638737904864829,15,30,45,1.2,1.32759180473518,0.938749167775929,0.766485485837795,18.359375,18.359375,18.359375,1.32759180473518,0.938749167775929,0.766485485837795,18.359375,18.359375,18.359375,18.359375,18.359375,18.359375,18.359375
0.5876,1.10642065538685,0.782357548268906,0.63879226322456,15,30,45,1.2,1.32770478646422,0.938829057922687,0.766550715869472,18.3625,18.3625,18.3625,1.32770478646422,0.938829057922687,0.766550715869472,18.3625,18.3625,18.3625,18.3625,18.3625,18.3625,18.3625
0.5877,1.10651479881654,0.782424117726441,0.638846616959032,15,30,45,1.2,1.32781775857984,0.93890894127173,0.766615940350838,18.365625,18.365625,18.365625,1.32781775857984,0.93890894127173,0.766615940350838,18.365625,18.365625,18.365625,18.365625,18.365625,18.365625,18.365625
0.5878,1.10660893423708,0.78249068152066,0.638900966069425,15,30,45,1.2,1.3279307210845,0.938988817824792,0.76668115928331,18.36875,18.36875,18.36875,1.3279307210845,0.938988817824792,0.76668115928331,18.36875,18.36875,18.36875,18.36875,18.36875,18.36875,18.36875
0.5879,1.10670306165053,0.782557239653007,0.638955310556919,15,30,45,1.2,1.32804367398064,0.939068687583608,0.766746372668303,18.371875,18.371875,18.371875,1.32804367398064,0.939068687583608,0.766746372668303,18.371875,18.371875,18.371875,18.371875,18.371875,18.371875,18.371875
0.588,1.10679718105893,0.782623792124926,0.639009650422694,15,30,45,1.2,1.32815661727072,0.939148550549912,0.766811580507233,18.375,18.375,18.375,1.32815661727072,0.939148550549912,0.766811580507233,18.375,18.375,18.375,18.375,18.375,18.375,18.375
0.5881,1.10689129246432,0.782690338937863,0.639063985667928,15,30,45,1.2,1.32826955095718,0.939228406725435,0.766876782801514,18.378125,18.378125,18.378125,1.32826955095718,0.939228406725435,0.766876782801514,18.378125,18.378125,18.378125,18.378125,18.378125,18.378125,18.378125
0.5882,1.10698539586874,0.782756880093259,0.6391183162938,15,30,45,1.2,1.32838247504249,0.939308256111911,0.76694197955256,18.38125,18.38125,18.38125,1.32838247504249,0.939308256111911,0.76694197955256,18.38125,18.38125,18.38125,18.38125,18.38125,18.38125,18.38125
0.5883,1.10707949127423,0.782823415592559,0.639172642301489,15,30,45,1.2,1.32849538952907,0.939388098711071,0.767007170761786,18.384375,18.384375,18.384375,1.32849538952907,0.939388098711071,0.767007170761786,18.384375,18.384375,18.384375,18.384375,18.384375,18.384375,18.384375
0.5884,1.10717357868282,0.782889945437203,0.63922696369217,15,30,45,1.2,1.32860829441939,0.939467934524644,0.767072356430604,18.3875,18.3875,18.3875,1.32860829441939,0.939467934524644,0.767072356430604,18.3875,18.3875,18.3875,18.3875,18.3875,18.3875,18.3875
0.5885,1.10726765809657,0.782956469628634,0.639281280467022,15,30,45,1.2,1.32872118971589,0.93954776355436,0.767137536560427,18.390625,18.390625,18.390625,1.32872118971589,0.93954776355436,0.767137536560427,18.390625,18.390625,18.390625,18.390625,18.390625,18.390625,18.390625
0.5886,1.10736172951751,0.783022988168291,0.639335592627221,15,30,45,1.2,1.32883407542101,0.939627585801949,0.767202711152665,18.39375,18.39375,18.39375,1.32883407542101,0.939627585801949,0.767202711152665,18.39375,18.39375,18.39375,18.39375,18.39375,18.39375,18.39375
0.5887,1.10745579294766,0.783089501057616,0.639389900173943,15,30,45,1.2,1.32894695153719,0.93970740126914,0.767267880208731,18.396875,18.396875,18.396875,1.32894695153719,0.93970740126914,0.767267880208731,18.396875,18.396875,18.396875,18.396875,18.396875,18.396875,18.396875
0.5888,1.10754984838908,0.783156008298049,0.639444203108363,15,30,45,1.2,1.32905981806689,0.939787209957658,0.767333043730035,18.4,18.4,18.4,1.32905981806689,0.939787209957658,0.767333043730035,18.4,18.4,18.4,18.4,18.4,18.4,18.4
0.5889,1.10764389584379,0.783222509891027,0.639498501431656,15,30,45,1.2,1.32917267501254,0.939867011869232,0.767398201717987,18.403125,18.403125,18.403125,1.32917267501254,0.939867011869232,0.767398201717987,18.403125,18.403125,18.403125,18.403125,18.403125,18.403125,18.403125
0.589,1.10773793531382,0.78328900583799,0.639552795144997,15,30,45,1.2,1.32928552237659,0.939946807005588,0.767463354173996,18.40625,18.40625,18.40625,1.32928552237659,0.939946807005588,0.767463354173996,18.40625,18.40625,18.40625,18.40625,18.40625,18.40625,18.40625
0.5891,1.10783196680122,0.783355496140375,0.639607084249559,15,30,45,1.2,1.32939836016147,0.94002659536845,0.767528501099471,18.409375,18.409375,18.409375,1.32939836016147,0.94002659536845,0.767528501099471,18.409375,18.409375,18.409375,18.409375,18.409375,18.409375,18.409375
0.5892,1.10792599030802,0.78342198079962,0.639661368746516,15,30,45,1.2,1.32951118836962,0.940106376959544,0.76759364249582,18.4125,18.4125,18.4125,1.32951118836962,0.940106376959544,0.76759364249582,18.4125,18.4125,18.4125,18.4125,18.4125,18.4125,18.4125
0.5893,1.10802000583624,0.783488459817161,0.639715648637042,15,30,45,1.2,1.32962400700348,0.940186151780593,0.76765877836445,18.415625,18.415625,18.415625,1.32962400700348,0.940186151780593,0.76765877836445,18.415625,18.415625,18.415625,18.415625,18.415625,18.415625,18.415625
0.5894,1.10811401338791,0.783554933194434,0.639769923922308,15,30,45,1.2,1.32973681606549,0.94026591983332,0.767723908706769,18.41875,18.41875,18.41875,1.32973681606549,0.94026591983332,0.767723908706769,18.41875,18.41875,18.41875,18.41875,18.41875,18.41875,18.41875
0.5895,1.10820801296508,0.783621400932874,0.639824194603486,15,30,45,1.2,1.32984961555809,0.940345681119449,0.767789033524184,18.421875,18.421875,18.421875,1.32984961555809,0.940345681119449,0.767789033524184,18.421875,18.421875,18.421875,18.421875,18.421875,18.421875,18.421875
0.5896,1.10830200456975,0.783687863033916,0.639878460681749,15,30,45,1.2,1.3299624054837,0.9404254356407,0.767854152818099,18.425,18.425,18.425,1.3299624054837,0.9404254356407,0.767854152818099,18.425,18.425,18.425,18.425,18.425,18.425,18.425
0.5897,1.10839598820398,0.783754319498995,0.639932722158266,15,30,45,1.2,1.33007518584477,0.940505183398794,0.76791926658992,18.428125,18.428125,18.428125,1.33007518584477,0.940505183398794,0.76791926658992,18.428125,18.428125,18.428125,18.428125,18.428125,18.428125,18.428125
0.5898,1.10848996386977,0.783820770329544,0.639986979034209,15,30,45,1.2,1.33018795664372,0.940584924395453,0.767984374841051,18.43125,18.43125,18.43125,1.33018795664372,0.940584924395453,0.767984374841051,18.43125,18.43125,18.43125,18.43125,18.43125,18.43125,18.43125
0.5899,1.10858393156916,0.783887215526996,0.640041231310748,15,30,45,1.2,1.33030071788299,0.940664658632395,0.768049477572897,18.434375,18.434375,18.434375,1.33030071788299,0.940664658632395,0.768049477572897,18.434375,18.434375,18.434375,18.434375,18.434375,18.434375,18.434375
0.59,1.10867789130417,0.783953655092783,0.640095478989051,15,30,45,1.2,1.33041346956501,0.940744386111339,0.768114574786861,18.4375,18.4375,18.4375,1.33041346956501,0.940744386111339,0.768114574786861,18.4375,18.4375,18.4375,18.4375,18.4375,18.4375,18.4375
0.5901,1.10877184307683,0.784020089028336,0.640149722070288,15,30,45,1.2,1.3305262116922,0.940824106834003,0.768179666484345,18.440625,18.440625,18.440625,1.3305262116922,0.940824106834003,0.768179666484345,18.440625,18.440625,18.440625,18.440625,18.440625,18.440625,18.440625
0.5902,1.10886578688917,0.784086517335088,0.640203960555627,15,30,45,1.2,1.330638944267,0.940903820802105,0.768244752666753,18.44375,18.44375,18.44375,1.330638944267,0.940903820802105,0.768244752666753,18.44375,18.44375,18.44375,18.44375,18.44375,18.44375,18.44375
0.5903,1.1089597227432,0.784152940014468,0.640258194446237,15,30,45,1.2,1.33075166729184,0.940983528017361,0.768309833335485,18.446875,18.446875,18.446875,1.33075166729184,0.940983528017361,0.768309833335485,18.446875,18.446875,18.446875,18.446875,18.446875,18.446875,18.446875
0.5904,1.10905365064094,0.784219357067906,0.640312423743285,15,30,45,1.2,1.33086438076913,0.941063228481487,0.768374908491942,18.45,18.45,18.45,1.33086438076913,0.941063228481487,0.768374908491942,18.45,18.45,18.45,18.45,18.45,18.45,18.45
0.5905,1.10914757058443,0.784285768496832,0.640366648447938,15,30,45,1.2,1.33097708470131,0.941142922196199,0.768439978137525,18.453125,18.453125,18.453125,1.33097708470131,0.941142922196199,0.768439978137525,18.453125,18.453125,18.453125,18.453125,18.453125,18.453125,18.453125
0.5906,1.10924148257567,0.784352174302675,0.640420868561362,15,30,45,1.2,1.3310897790908,0.94122260916321,0.768505042273634,18.45625,18.45625,18.45625,1.3310897790908,0.94122260916321,0.768505042273634,18.45625,18.45625,18.45625,18.45625,18.45625,18.45625,18.45625
0.5907,1.10933538661669,0.784418574486862,0.640475084084723,15,30,45,1.2,1.33120246394003,0.941302289384234,0.768570100901668,18.459375,18.459375,18.459375,1.33120246394003,0.941302289384234,0.768570100901668,18.459375,18.459375,18.459375,18.459375,18.459375,18.459375,18.459375
0.5908,1.10942928270951,0.78448496905082,0.640529295019188,15,30,45,1.2,1.33131513925141,0.941381962860985,0.768635154023025,18.4625,18.4625,18.4625,1.33131513925141,0.941381962860985,0.768635154023025,18.4625,18.4625,18.4625,18.4625,18.4625,18.4625,18.4625
0.5909,1.10952317085614,0.784551357995978,0.64058350136592,15,30,45,1.2,1.33142780502737,0.941461629595174,0.768700201639105,18.465625,18.465625,18.465625,1.33142780502737,0.941461629595174,0.768700201639105,18.465625,18.465625,18.465625,18.465625,18.465625,18.465625,18.465625
0.591,1.10961705105861,0.784617741323761,0.640637703126086,15,30,45,1.2,1.33154046127033,0.941541289588513,0.768765243751303,18.46875,18.46875,18.46875,1.33154046127033,0.941541289588513,0.768765243751303,18.46875,18.46875,18.46875,18.46875,18.46875,18.46875,18.46875
0.5911,1.10971092331892,0.784684119035594,0.640691900300848,15,30,45,1.2,1.33165310798271,0.941620942842713,0.768830280361017,18.471875,18.471875,18.471875,1.33165310798271,0.941620942842713,0.768830280361017,18.471875,18.471875,18.471875,18.471875,18.471875,18.471875,18.471875
0.5912,1.1098047876391,0.784750491132904,0.64074609289137,15,30,45,1.2,1.33176574516692,0.941700589359484,0.768895311469644,18.475,18.475,18.475,1.33176574516692,0.941700589359484,0.768895311469644,18.475,18.475,18.475,18.475,18.475,18.475,18.475
0.5913,1.10989864402116,0.784816857617113,0.640800280898815,15,30,45,1.2,1.33187837282539,0.941780229140536,0.768960337078578,18.478125,18.478125,18.478125,1.33187837282539,0.941780229140536,0.768960337078578,18.478125,18.478125,18.478125,18.478125,18.478125,18.478125,18.478125
0.5914,1.1099924924671,0.784883218489647,0.640854464324346,15,30,45,1.2,1.33199099096052,0.941859862187576,0.769025357189215,18.48125,18.48125,18.48125,1.33199099096052,0.941859862187576,0.769025357189215,18.48125,18.48125,18.48125,18.48125,18.48125,18.48125,18.48125
0.5915,1.11008633297896,0.784949573751928,0.640908643169125,15,30,45,1.2,1.33210359957475,0.941939488502313,0.76909037180295,18.484375,18.484375,18.484375,1.33210359957475,0.941939488502313,0.76909037180295,18.484375,18.484375,18.484375,18.484375,18.484375,18.484375,18.484375
0.5916,1.11018016555873,0.785015923405379,0.640962817434314,15,30,45,1.2,1.33221619867047,0.942019108086455,0.769155380921176,18.4875,18.4875,18.4875,1.33221619867047,0.942019108086455,0.769155380921176,18.4875,18.4875,18.4875,18.4875,18.4875,18.4875,18.4875
0.5917,1.11027399020842,0.785082267451422,0.641016987121073,15,30,45,1.2,1.33232878825011,0.942098720941707,0.769220384545288,18.490625,18.490625,18.490625,1.33232878825011,0.942098720941707,0.769220384545288,18.490625,18.490625,18.490625,18.490625,18.490625,18.490625,18.490625
0.5918,1.11036780693006,0.785148605891479,0.641071152230563,15,30,45,1.2,1.33244136831607,0.942178327069775,0.769285382676676,18.49375,18.49375,18.49375,1.33244136831607,0.942178327069775,0.769285382676676,18.49375,18.49375,18.49375,18.49375,18.49375,18.49375,18.49375
0.5919,1.11046161572564,0.78521493872697,0.641125312763945,15,30,45,1.2,1.33255393887077,0.942257926472365,0.769350375316734,18.496875,18.496875,18.496875,1.33255393887077,0.942257926472365,0.769350375316734,18.496875,18.496875,18.496875,18.496875,18.496875,18.496875,18.496875
0.592,1.11055541659718,0.785281265959316,0.641179468722378,15,30,45,1.2,1.33266649991661,0.94233751915118,0.769415362466854,18.5,18.5,18.5,1.33266649991661,0.94233751915118,0.769415362466854,18.5,18.5,18.5,18.5,18.5,18.5,18.5
0.5921,1.11064920954668,0.785347587589937,0.641233620107021,15,30,45,1.2,1.33277905145602,0.942417105107924,0.769480344128425,18.503125,18.503125,18.503125,1.33277905145602,0.942417105107924,0.769480344128425,18.503125,18.503125,18.503125,18.503125,18.503125,18.503125,18.503125
0.5922,1.11074299457615,0.78541390362025,0.641287766919033,15,30,45,1.2,1.33289159349138,0.9424966843443,0.76954532030284,18.50625,18.50625,18.50625,1.33289159349138,0.9424966843443,0.76954532030284,18.50625,18.50625,18.50625,18.50625,18.50625,18.50625,18.50625
0.5923,1.1108367716876,0.785480214051676,0.641341909159572,15,30,45,1.2,1.33300412602512,0.942576256862011,0.769610290991486,18.509375,18.509375,18.509375,1.33300412602512,0.942576256862011,0.769610290991486,18.509375,18.509375,18.509375,18.509375,18.509375,18.509375,18.509375
0.5924,1.11093054088303,0.785546518885631,0.641396046829795,15,30,45,1.2,1.33311664905964,0.942655822662757,0.769675256195754,18.5125,18.5125,18.5125,1.33311664905964,0.942655822662757,0.769675256195754,18.5125,18.5125,18.5125,18.5125,18.5125,18.5125,18.5125
0.5925,1.11102430216445,0.785612818123533,0.641450179930861,15,30,45,1.2,1.33322916259734,0.94273538174824,0.769740215917033,18.515625,18.515625,18.515625,1.33322916259734,0.94273538174824,0.769740215917033,18.515625,18.515625,18.515625,18.515625,18.515625,18.515625,18.515625
0.5926,1.11111805553385,0.785679111766799,0.641504308463924,15,30,45,1.2,1.33334166664063,0.942814934120159,0.769805170156709,18.51875,18.51875,18.51875,1.33334166664063,0.942814934120159,0.769805170156709,18.51875,18.51875,18.51875,18.51875,18.51875,18.51875,18.51875
0.5927,1.11121180099325,0.785745399816845,0.641558432430143,15,30,45,1.2,1.3334541611919,0.942894479780214,0.769870118916172,18.521875,18.521875,18.521875,1.3334541611919,0.942894479780214,0.769870118916172,18.521875,18.521875,18.521875,18.521875,18.521875,18.521875,18.521875
0.5928,1.11130553854464,0.785811682275085,0.641612551830672,15,30,45,1.2,1.33356664625357,0.942974018730103,0.769935062196806,18.525,18.525,18.525,1.33356664625357,0.942974018730103,0.769935062196806,18.525,18.525,18.525,18.525,18.525,18.525,18.525
0.5929,1.11139926819003,0.785877959142936,0.641666666666667,15,30,45,1.2,1.33367912182804,0.943053550971523,0.77,18.528125,18.528125,18.528125,1.33367912182804,0.943053550971523,0.77,18.528125,18.528125,18.528125,18.528125,18.528125,18.528125,18.528125
0.593,1.11149298993141,0.785944230421811,0.641720776939282,15,30,45,1.2,1.33379158791769,0.943133076506174,0.770064932327138,18.53125,18.53125,18.53125,1.33379158791769,0.943133076506174,0.770064932327138,18.53125,18.53125,18.53125,18.53125,18.53125,18.53125,18.53125
0.5931,1.11158670377079,0.786010496113124,0.641774882649672,15,30,45,1.2,1.33390404452494,0.943212595335749,0.770129859179606,18.534375,18.534375,18.534375,1.33390404452494,0.943212595335749,0.770129859179606,18.534375,18.534375,18.534375,18.534375,18.534375,18.534375,18.534375
0.5932,1.11168040971015,0.786076756218289,0.64182898379899,15,30,45,1.2,1.33401649165218,0.943292107461946,0.770194780558788,18.5375,18.5375,18.5375,1.33401649165218,0.943292107461946,0.770194780558788,18.5375,18.5375,18.5375,18.5375,18.5375,18.5375,18.5375
0.5933,1.11177410775151,0.786143010738716,0.64188308038839,15,30,45,1.2,1.33412892930181,0.94337161288646,0.770259696466069,18.540625,18.540625,18.540625,1.33412892930181,0.94337161288646,0.770259696466069,18.540625,18.540625,18.540625,18.540625,18.540625,18.540625,18.540625
0.5934,1.11186779789685,0.786209259675819,0.641937172419025,15,30,45,1.2,1.33424135747623,0.943451111610983,0.77032460690283,18.54375,18.54375,18.54375,1.33424135747623,0.943451111610983,0.77032460690283,18.54375,18.54375,18.54375,18.54375,18.54375,18.54375,18.54375
0.5935,1.11196148014818,0.786275503031009,0.641991259892047,15,30,45,1.2,1.33435377617782,0.943530603637211,0.770389511870456,18.546875,18.546875,18.546875,1.33435377617782,0.943530603637211,0.770389511870456,18.546875,18.546875,18.546875,18.546875,18.546875,18.546875,18.546875
0.5936,1.11205515450749,0.786341740805697,0.642045342808607,15,30,45,1.2,1.33446618540898,0.943610088966836,0.770454411370329,18.55,18.55,18.55,1.33446618540898,0.943610088966836,0.770454411370329,18.55,18.55,18.55,18.55,18.55,18.55,18.55
0.5937,1.11214882097676,0.786407973001292,0.642099421169858,15,30,45,1.2,1.33457858517211,0.94368956760155,0.77051930540383,18.553125,18.553125,18.553125,1.33457858517211,0.94368956760155,0.77051930540383,18.553125,18.553125,18.553125,18.553125,18.553125,18.553125,18.553125
0.5938,1.112242479558,0.786474199619203,0.64215349497695,15,30,45,1.2,1.3346909754696,0.943769039543044,0.770584193972339,18.55625,18.55625,18.55625,1.3346909754696,0.943769039543044,0.770584193972339,18.55625,18.55625,18.55625,18.55625,18.55625,18.55625,18.55625
0.5939,1.1123361302532,0.786540420660841,0.642207564231032,15,30,45,1.2,1.33480335630384,0.94384850479301,0.770649077077239,18.559375,18.559375,18.559375,1.33480335630384,0.94384850479301,0.770649077077239,18.559375,18.559375,18.559375,18.559375,18.559375,18.559375,18.559375
0.594,1.11242977306435,0.786606636127614,0.642261628933257,15,30,45,1.2,1.33491572767722,0.943927963353136,0.770713954719908,18.5625,18.5625,18.5625,1.33491572767722,0.943927963353136,0.770713954719908,18.5625,18.5625,18.5625,18.5625,18.5625,18.5625,18.5625
0.5941,1.11252340799344,0.786672846020928,0.642315689084771,15,30,45,1.2,1.33502808959213,0.944007415225114,0.770778826901725,18.565625,18.565625,18.565625,1.33502808959213,0.944007415225114,0.770778826901725,18.565625,18.565625,18.565625,18.565625,18.565625,18.565625,18.565625
0.5942,1.11261703504246,0.786739050342191,0.642369744686726,15,30,45,1.2,1.33514044205095,0.94408686041063,0.770843693624071,18.56875,18.56875,18.56875,1.33514044205095,0.94408686041063,0.770843693624071,18.56875,18.56875,18.56875,18.56875,18.56875,18.56875,18.56875
0.5943,1.11271065421339,0.786805249092811,0.642423795740268,15,30,45,1.2,1.33525278505607,0.944166298911373,0.770908554888321,18.571875,18.571875,18.571875,1.33525278505607,0.944166298911373,0.770908554888321,18.571875,18.571875,18.571875,18.571875,18.571875,18.571875,18.571875
0.5944,1.11280426550824,0.786871442274192,0.642477842246546,15,30,45,1.2,1.33536511860989,0.94424573072903,0.770973410695855,18.575,18.575,18.575,1.33536511860989,0.94424573072903,0.770973410695855,18.575,18.575,18.575,18.575,18.575,18.575,18.575
0.5945,1.11289786892898,0.78693762988774,0.642531884206708,15,30,45,1.2,1.33547744271478,0.944325155865288,0.77103826104805,18.578125,18.578125,18.578125,1.33547744271478,0.944325155865288,0.77103826104805,18.578125,18.578125,18.578125,18.578125,18.578125,18.578125,18.578125
0.5946,1.1129914644776,0.78700381193486,0.6425859216219,15,30,45,1.2,1.33558975737312,0.944404574321832,0.77110310594628,18.58125,18.58125,18.58125,1.33558975737312,0.944404574321832,0.77110310594628,18.58125,18.58125,18.58125,18.58125,18.58125,18.58125,18.58125
0.5947,1.11308505215609,0.787069988416956,0.642639954493269,15,30,45,1.2,1.33570206258731,0.944483986100347,0.771167945391923,18.584375,18.584375,18.584375,1.33570206258731,0.944483986100347,0.771167945391923,18.584375,18.584375,18.584375,18.584375,18.584375,18.584375,18.584375
0.5948,1.11317863196644,0.787136159335431,0.642693982821961,15,30,45,1.2,1.33581435835972,0.944563391202517,0.771232779386354,18.5875,18.5875,18.5875,1.33581435835972,0.944563391202517,0.771232779386354,18.5875,18.5875,18.5875,18.5875,18.5875,18.5875,18.5875
0.5949,1.11327220391062,0.787202324691689,0.642748006609122,15,30,45,1.2,1.33592664469274,0.944642789630027,0.771297607930946,18.590625,18.590625,18.590625,1.33592664469274,0.944642789630027,0.771297607930946,18.590625,18.590625,18.590625,18.590625,18.590625,18.590625,18.590625
0.595,1.11336576799062,0.787268484487133,0.642802025855896,15,30,45,1.2,1.33603892158874,0.944722181384559,0.771362431027076,18.59375,18.59375,18.59375,1.33603892158874,0.944722181384559,0.771362431027076,18.59375,18.59375,18.59375,18.59375,18.59375,18.59375,18.59375
0.5951,1.11345932420842,0.787334638723163,0.642856040563429,15,30,45,1.2,1.3361511890501,0.944801566467795,0.771427248676115,18.596875,18.596875,18.596875,1.3361511890501,0.944801566467795,0.771427248676115,18.596875,18.596875,18.596875,18.596875,18.596875,18.596875,18.596875
0.5952,1.113552872566,0.787400787401181,0.642910050732864,15,30,45,1.2,1.33626344707921,0.944880944881417,0.771492060879436,18.6,18.6,18.6,1.33626344707921,0.944880944881417,0.771492060879436,18.6,18.6,18.6,18.6,18.6,18.6,18.6
0.5953,1.11364641306536,0.787466930522588,0.642964056365344,15,30,45,1.2,1.33637569567843,0.944960316627106,0.771556867638413,18.603125,18.603125,18.603125,1.33637569567843,0.944960316627106,0.771556867638413,18.603125,18.603125,18.603125,18.603125,18.603125,18.603125,18.603125
0.5954,1.11373994570845,0.787533068088784,0.643018057462014,15,30,45,1.2,1.33648793485014,0.945039681706541,0.771621668954417,18.60625,18.60625,18.60625,1.33648793485014,0.945039681706541,0.771621668954417,18.60625,18.60625,18.60625,18.60625,18.60625,18.60625,18.60625
0.5955,1.11383347049727,0.787599200101168,0.643072054024016,15,30,45,1.2,1.33660016459673,0.945119040121402,0.771686464828819,18.609375,18.609375,18.609375,1.33660016459673,0.945119040121402,0.771686464828819,18.609375,18.609375,18.609375,18.609375,18.609375,18.609375,18.609375
0.5956,1.1139269874338,0.78766532656114,0.643126046052491,15,30,45,1.2,1.33671238492056,0.945198391873368,0.771751255262989,18.6125,18.6125,18.6125,1.33671238492056,0.945198391873368,0.771751255262989,18.6125,18.6125,18.6125,18.6125,18.6125,18.6125,18.6125
0.5957,1.11402049652,0.787731447470096,0.643180033548582,15,30,45,1.2,1.336824595824,0.945277736964116,0.771816040258299,18.615625,18.615625,18.615625,1.336824595824,0.945277736964116,0.771816040258299,18.615625,18.615625,18.615625,18.615625,18.615625,18.615625,18.615625
0.5958,1.11411399775786,0.787797562829436,0.64323401651343,15,30,45,1.2,1.33693679730943,0.945357075395324,0.771880819816116,18.61875,18.61875,18.61875,1.33693679730943,0.945357075395324,0.771880819816116,18.61875,18.61875,18.61875,18.61875,18.61875,18.61875,18.61875
0.5959,1.11420749114935,0.787863672640557,0.643287994948176,15,30,45,1.2,1.33704898937922,0.945436407168668,0.771945593937811,18.621875,18.621875,18.621875,1.33704898937922,0.945436407168668,0.771945593937811,18.621875,18.621875,18.621875,18.621875,18.621875,18.621875,18.621875
0.596,1.11430097669645,0.787929776904854,0.643341968853959,15,30,45,1.2,1.33716117203574,0.945515732285825,0.772010362624751,18.625,18.625,18.625,1.33716117203574,0.945515732285825,0.772010362624751,18.625,18.625,18.625,18.625,18.625,18.625,18.625
0.5961,1.11439445440113,0.787995875623724,0.643395938231921,15,30,45,1.2,1.33727334528136,0.945595050748469,0.772075125878305,18.628125,18.628125,18.628125,1.33727334528136,0.945595050748469,0.772075125878305,18.628125,18.628125,18.628125,18.628125,18.628125,18.628125,18.628125
0.5962,1.11448792426537,0.788061968798563,0.643449903083199,15,30,45,1.2,1.33738550911844,0.945674362558275,0.772139883699838,18.63125,18.63125,18.63125,1.33738550911844,0.945674362558275,0.772139883699838,18.63125,18.63125,18.63125,18.63125,18.63125,18.63125,18.63125
0.5963,1.11458138629113,0.788128056430764,0.643503863408933,15,30,45,1.2,1.33749766354936,0.945753667716917,0.772204636090719,18.634375,18.634375,18.634375,1.33749766354936,0.945753667716917,0.772204636090719,18.634375,18.634375,18.634375,18.634375,18.634375,18.634375,18.634375
0.5964,1.1146748404804,0.788194138521722,0.643557819210261,15,30,45,1.2,1.33760980857648,0.945832966226067,0.772269383052313,18.6375,18.6375,18.6375,1.33760980857648,0.945832966226067,0.772269383052313,18.6375,18.6375,18.6375,18.6375,18.6375,18.6375,18.6375
0.5965,1.11476828683513,0.788260215072832,0.643611770488321,15,30,45,1.2,1.33772194420216,0.945912258087398,0.772334124585985,18.640625,18.640625,18.640625,1.33772194420216,0.945912258087398,0.772334124585985,18.640625,18.640625,18.640625,18.640625,18.640625,18.640625,18.640625
