"time","pipe.mediums[1].h","pipe.mediums[1].p","pipe.mediums[2].h","pipe.mediums[2].p","pipe.mediums[3].h","pipe.mediums[3].p","pipe.mediums[4].h","pipe.mediums[4].p","pipe.mediums[5].h","pipe.mediums[5].p","m_flow_initial"
3.4432,2000163.00228114,9906871.13492828,2000191.83385322,9812576.88544145,2000221.63286082,9717101.5965831,2000252.35613568,9620406.9316501,2000284.07759094,9522449.32170445,2.48505479068724
3.444,2000162.99716893,9906871.18508085,2000191.82805421,9812576.96793363,2000221.62679564,9717101.68264133,2000252.34952722,9620406.99137012,2000284.07020637,9522449.33395032,2.48505479068724
3.4448,2000162.99205582,9906871.23501114,2000191.82225206,9812577.05006827,2000221.62072719,9717101.76833846,2000252.34291663,9620407.05084662,2000284.06282154,9522449.3461469,2.48505479068724
3.4456,2000162.98694181,9906871.28471993,2000191.81644681,9812577.13184669,2000221.61465547,9717101.85367593,2000252.3363039,9620407.11008061,2000284.05543645,9522449.35829438,2.48505479068724
3.4464,2000162.98182691,9906871.334208,2000191.81063846,9812577.21327021,2000221.6085805,9717101.93865516,2000252.32968904,9620407.16907309,2000284.04805109,9522449.37039295,2.48505479068724
3.4472,2000162.97671113,9906871.38347612,2000191.80482703,9812577.29434018,2000221.60250228,9717102.02327759,2000252.32307207,9620407.22782508,2000284.04066548,9522449.3824428,2.48505479068724
3.448,2000162.97159447,9906871.43252506,2000191.79901252,9812577.37505791,2000221.59642084,9717102.10754465,2000252.31645299,9620407.2863376,2000284.03327962,9522449.39444412,2.48505479068724
3.4488,2000162.96647694,9906871.48135561,2000191.79319495,9812577.45542473,2000221.59033619,9717102.19145777,2000252.30983181,9620407.34461165,2000284.02589349,9522449.4063971,2.48505479068724
3.4496,2000162.96135855,9906871.52996854,2000191.78737434,9812577.53544198,2000221.58424834,9717102.27501838,2000252.30320855,9620407.40264825,2000284.01850711,9522449.41830194,2.48505479068724
3.4504,2000162.9562393,9906871.57836462,2000191.78155069,9812577.61511098,2000221.57815729,9717102.35822792,2000252.29658321,9620407.46044841,2000284.01112048,9522449.43015882,2.48505479068724
3.4512,2000162.95111921,9906871.62654464,2000191.77572402,9812577.69443306,2000221.57206308,9717102.44108781,2000252.28995579,9620407.51801314,2000284.0037336,9522449.44196794,2.48505479068724
3.452,2000162.94599828,9906871.67450936,2000191.76989434,9812577.77340955,2000221.56596571,9717102.52359949,2000252.28332632,9620407.57534346,2000283.99634646,9522449.45372949,2.48505479068724
3.4528,2000162.94087652,9906871.72225957,2000191.76406167,9812577.85204178,2000221.55986519,9717102.60576438,2000252.2766948,9620407.63244038,2000283.98895908,9522449.46544367,2.48505479068724
3.4536,2000162.93575393,9906871.76979603,2000191.75822601,9812577.93033108,2000221.55376153,9717102.68758393,2000252.27006123,9620407.68930491,2000283.98157145,9522449.47711065,2.48505479068724
3.4544,2000162.93063052,9906871.81711954,2000191.75238738,9812578.00827877,2000221.54765476,9717102.76905955,2000252.26342563,9620407.74593807,2000283.97418357,9522449.48873064,2.48505479068724
3.4552,2000162.9255063,9906871.86423085,2000191.7465458,9812578.08588619,2000221.54154488,9717102.85019269,2000252.25678801,9620407.80234086,2000283.96679545,9522449.50030382,2.48505479068724
3.456,2000162.92038128,9906871.91113075,2000191.74070126,9812578.16315465,2000221.5354319,9717102.93098477,2000252.25014837,9620407.8585143,2000283.95940708,9522449.51183039,2.48505479068724
3.4568,2000162.91525546,9906871.95782002,2000191.7348538,9812578.2400855,2000221.52931585,9717103.01143722,2000252.24350673,9620407.9144594,2000283.95201847,9522449.52331054,2.48505479068724
3.4576,2000162.91012885,9906872.00429942,2000191.72900341,9812578.31668006,2000221.52319672,9717103.09155148,2000252.2368631,9620407.97017718,2000283.94462962,9522449.53474446,2.48505479068724
3.4584,2000162.90500146,9906872.05056974,2000191.72315012,9812578.39293965,2000221.51707455,9717103.17132898,2000252.23021747,9620408.02566864,2000283.93724053,9522449.54613235,2.48505479068724
3.4592,2000162.8998733,9906872.09663176,2000191.71729393,9812578.46886561,2000221.51094933,9717103.25077116,2000252.22356987,9620408.08093481,2000283.9298512,9522449.55747438,2.48505479068724
3.46,2000162.89474437,9906872.14248624,2000191.71143486,9812578.54445926,2000221.50482109,9717103.32987943,2000252.2169203,9620408.13597668,2000283.92246163,9522449.56877076,2.48505479068724
3.4608,2000162.88961468,9906872.18813396,2000191.70557293,9812578.61972194,2000221.49868983,9717103.40865523,2000252.21026878,9620408.19079528,2000283.91507182,9522449.58002168,2.48505479068724
3.4616,2000162.88448424,9906872.2335757,2000191.69970813,9812578.69465497,2000221.49255557,9717103.48709999,2000252.2036153,9620408.24539162,2000283.90768178,9522449.59122732,2.48505479068724
3.4624,2000162.87935305,9906872.27881224,2000191.69384049,9812578.76925968,2000221.48641833,9717103.56521516,2000252.19695988,9620408.29976671,2000283.90029151,9522449.60238789,2.48505479068724
3.4632,2000162.87422113,9906872.32384435,2000191.68797002,9812578.84353741,2000221.48027811,9717103.64300215,2000252.19030253,9620408.35392156,2000283.89290101,9522449.61350356,2.48505479068724
3.464,2000162.86908847,9906872.36867281,2000191.68209673,9812578.91748946,2000221.47413493,9717103.72046239,2000252.18364326,9620408.40785719,2000283.88551027,9522449.62457454,2.48505479068724
3.4648,2000162.86395509,9906872.4132984,2000191.67622064,9812578.99111719,2000221.46798881,9717103.79759733,2000252.17698208,9620408.4615746,2000283.8781193,9522449.63560101,2.48505479068724
3.4656,2000162.858821,9906872.45772188,2000191.67034175,9812579.06442191,2000221.46183975,9717103.87440839,2000252.17031899,9620408.51507482,2000283.87072811,9522449.64658317,2.48505479068724
3.4664,2000162.8536862,9906872.50194404,2000191.66446008,9812579.13740495,2000221.45568777,9717103.950897,2000252.16365401,9620408.56835885,2000283.86333669,9522449.65752121,2.48505479068724
3.4672,2000162.84855069,9906872.54596565,2000191.65857564,9812579.21006764,2000221.44953289,9717104.02706459,2000252.15698714,9620408.62142771,2000283.85594504,9522449.66841531,2.48505479068724
3.468,2000162.8434145,9906872.58978749,2000191.65268845,9812579.28241132,2000221.4433751,9717104.1029126,2000252.1503184,9620408.6742824,2000283.84855317,9522449.67926567,2.48505479068724
3.4688,2000162.83827761,9906872.63341034,2000191.64679851,9812579.3544373,2000221.43721444,9717104.17844246,2000252.14364779,9620408.72692395,2000283.84116107,9522449.69007249,2.48505479068724
3.4696,2000162.83314005,9906872.67683496,2000191.64090585,9812579.42614692,2000221.43105092,9717104.25365559,2000252.13697532,9620408.77935335,2000283.83376876,9522449.70083595,2.48505479068724
3.4704,2000162.82800181,9906872.72006214,2000191.63501046,9812579.49754151,2000221.42488453,9717104.32855344,2000252.130301,9620408.83157164,2000283.82637622,9522449.71155624,2.48505479068724
3.4712,2000162.82286291,9906872.76309266,2000191.62911238,9812579.5686224,2000221.41871531,9717104.40313742,2000252.12362485,9620408.88357981,2000283.81898346,9522449.72223356,2.48505479068724
3.472,2000162.81772335,9906872.80592728,2000191.6232116,9812579.6393909,2000221.41254326,9717104.47740898,2000252.11694687,9620408.93537889,2000283.81159049,9522449.7328681,2.48505479068724
3.4728,2000162.81258314,9906872.84856678,2000191.61730814,9812579.70984836,2000221.4063684,9717104.55136955,2000252.11026706,9620408.98696988,2000283.8041973,9522449.74346004,2.48505479068724
3.4736,2000162.80744229,9906872.89101195,2000191.61140202,9812579.7799961,2000221.40019074,9717104.62502055,2000252.10358545,9620409.0383538,2000283.79680389,9522449.75400959,2.48505479068724
3.4744,2000162.8023008,9906872.93326355,2000191.60549324,9812579.84983545,2000221.39401029,9717104.69836342,2000252.09690203,9620409.08953166,2000283.78941027,9522449.76451693,2.48505479068724
3.4752,2000162.79715869,9906872.97532237,2000191.59958182,9812579.91936773,2000221.38782706,9717104.77139958,2000252.09021682,9620409.14050447,2000283.78201644,9522449.77498226,2.48505479068724
3.476,2000162.79201595,9906873.01718917,2000191.59366777,9812579.98859428,2000221.38164108,9717104.84413048,2000252.08352982,9620409.19127324,2000283.77462239,9522449.78540576,2.48505479068724
3.4768,2000162.7868726,9906873.05886474,2000191.58775111,9812580.05751643,2000221.37545234,9717104.91655753,2000252.07684105,9620409.24183899,2000283.76722814,9522449.79578763,2.48505479068724
3.4776,2000162.78172865,9906873.10034985,2000191.58183184,9812580.1261355,2000221.36926087,9717104.98868218,2000252.07015052,9620409.29220274,2000283.75983368,9522449.80612806,2.48505479068724
3.4784,2000162.77658409,9906873.14164527,2000191.57590998,9812580.19445282,2000221.36306669,9717105.06050586,2000252.06345823,9620409.34236548,2000283.75243901,9522449.81642723,2.48505479068724
3.4792,2000162.77143894,9906873.18275179,2000191.56998555,9812580.26246972,2000221.35686979,9717105.13202999,2000252.05676419,9620409.39232824,2000283.74504413,9522449.82668535,2.48505479068724
3.48,2000162.76629321,9906873.22367018,2000191.56405854,9812580.33018753,2000221.3506702,9717105.20325601,2000252.05006841,9620409.44209203,2000283.73764905,9522449.83690261,2.48505479068724
3.4808,2000162.7611469,9906873.26440121,2000191.55812899,9812580.39760758,2000221.34446793,9717105.27418535,2000252.04337091,9620409.49165785,2000283.73025376,9522449.84707918,2.48505479068724
3.4816,2000162.75600002,9906873.30494566,2000191.5521969,9812580.4647312,2000221.338263,9717105.34481944,2000252.03667169,9620409.54102674,2000283.72285827,9522449.85721528,2.48505479068724
3.4824,2000162.75085258,9906873.3453043,2000191.54626228,9812580.5315597,2000221.33205541,9717105.4151597,2000252.02997075,9620409.59019968,2000283.71546258,9522449.86731108,2.48505479068724
3.4832,2000162.74570458,9906873.38547792,2000191.54032515,9812580.59809444,2000221.32584517,9717105.48520759,2000252.02326812,9620409.63917771,2000283.7080667,9522449.87736678,2.48505479068724
3.484,2000162.74055604,9906873.4254673,2000191.53438551,9812580.66433672,2000221.31963232,9717105.55496452,2000252.0165638,9620409.68796183,2000283.70067061,9522449.88738258,2.48505479068724
3.4848,2000162.73540695,9906873.46527319,2000191.52844338,9812580.73028788,2000221.31341684,9717105.62443192,2000252.00985779,9620409.73655304,2000283.69327433,9522449.89735865,2.48505479068724
3.4856,2000162.73025733,9906873.50489638,2000191.52249878,9812580.79594926,2000221.30719877,9717105.69361123,2000252.00315011,9620409.78495238,2000283.68587785,9522449.9072952,2.48505479068724
3.4864,2000162.72510718,9906873.54433766,2000191.51655172,9812580.86132217,2000221.30097811,9717105.76250388,2000251.99644076,9620409.83316085,2000283.67848117,9522449.91719242,2.48505479068724
3.4872,2000162.71995652,9906873.58359778,2000191.5106022,9812580.92640795,2000221.29475487,9717105.8311113,2000251.98972977,9620409.88117946,2000283.67108431,9522449.92705049,2.48505479068724
3.488,2000162.71480534,9906873.62267753,2000191.50465025,9812580.99120792,2000221.28852907,9717105.89943493,2000251.98301712,9620409.92900921,2000283.66368725,9522449.93686961,2.48505479068724
3.4888,2000162.70965366,9906873.66157769,2000191.49869587,9812581.05572341,2000221.28230073,9717105.96747619,2000251.97630284,9620409.97665114,2000283.65629,9522449.94664998,2.48505479068724
3.4896,2000162.70450148,9906873.70029903,2000191.49273908,9812581.11995576,2000221.27606985,9717106.03523651,2000251.96958694,9620410.02410625,2000283.64889256,9522449.95639177,2.48505479068724
3.4904,2000162.69934882,9906873.73884233,2000191.48677988,9812581.18390629,2000221.26983645,9717106.10271733,2000251.96286941,9620410.07137555,2000283.64149493,9522449.96609519,2.48505479068724
3.4912,2000162.69419567,9906873.77720836,2000191.4808183,9812581.24757632,2000221.26360055,9717106.16992008,2000251.95615028,9620410.11846005,2000283.63409712,9522449.97576042,2.48505479068724
3.492,2000162.68904204,9906873.8153979,2000191.47485435,9812581.31096719,2000221.25736215,9717106.23684618,2000251.94942955,9620410.16536077,2000283.62669912,9522449.98538766,2.48505479068724
3.4928,2000162.68388795,9906873.85341172,2000191.46888803,9812581.37408023,2000221.25112126,9717106.30349708,2000251.94270722,9620410.21207872,2000283.61930094,9522449.9949771,2.48505479068724
3.4936,2000162.67873339,9906873.8912506,2000191.46291936,9812581.43691676,2000221.24487791,9717106.3698742,2000251.93598332,9620410.25861492,2000283.61190257,9522450.00452892,2.48505479068724
3.4944,2000162.67357839,9906873.92891533,2000191.45694836,9812581.49947812,2000221.23863211,9717106.43597897,2000251.92925785,9620410.30497037,2000283.60450403,9522450.01404333,2.48505479068724
3.4952,2000162.66842293,9906873.96640666,2000191.45097503,9812581.56176563,2000221.23238386,9717106.50181283,2000251.92253081,9620410.35114608,2000283.5971053,9522450.02352051,2.48505479068724
3.496,2000162.66326704,9906874.00372539,2000191.44499939,9812581.62378062,2000221.22613319,9717106.5673772,2000251.91580222,9620410.39714308,2000283.58970639,9522450.03296066,2.48505479068724
3.4968,2000162.65811072,9906874.04087228,2000191.43902145,9812581.68552441,2000221.21988011,9717106.63267353,2000251.90907208,9620410.44296237,2000283.58230731,9522450.04236396,2.48505479068724
3.4976,2000162.65295397,9906874.07784811,2000191.43304122,9812581.74699835,2000221.21362462,9717106.69770323,2000251.90234041,9620410.48860496,2000283.57490805,9522450.05173061,2.48505479068724
3.4984,2000162.64779681,9906874.11465366,2000191.42705872,9812581.80820375,2000221.20736674,9717106.76246775,2000251.89560722,9620410.53407187,2000283.56750862,9522450.06106079,2.48505479068724
3.4992,2000162.64263924,9906874.1512897,2000191.42107396,9812581.86914194,2000221.20110649,9717106.8269685,2000251.88887251,9620410.57936412,2000283.56010901,9522450.07035471,2.48505479068724
3.5,2000162.63748126,9906874.18775701,2000191.41508695,9812581.92981426,2000221.19484388,9717106.89120693,2000251.88213629,9620410.6244827,2000283.55270923,9522450.07961255,2.48505479068724
3.5008,2000162.63232289,9906874.22405637,2000191.40909771,9812581.99022203,2000221.18857892,9717106.95518447,2000251.87539858,9620410.66942864,2000283.54530928,9522450.0888345,2.48505479068724
3.5016,2000162.62716414,9906874.26018854,2000191.40310624,9812582.05036658,2000221.18231163,9717107.01890254,2000251.86865937,9620410.71420296,2000283.53790916,9522450.09802076,2.48505479068724
3.5024,2000162.622005,9906874.29615432,2000191.39711257,9812582.11024924,2000221.17604201,9717107.08236258,2000251.86191869,9620410.75880665,2000283.53050888,9522450.10717152,2.48505479068724
3.5032,2000162.61684549,9906874.33195447,2000191.3911167,9812582.16987133,2000221.16977009,9717107.14556602,2000251.85517653,9620410.80324074,2000283.52310842,9522450.11628696,2.48505479068724
3.504,2000162.61168561,9906874.36758977,2000191.38511864,9812582.22923419,2000221.16349588,9717107.2085143,2000251.84843292,9620410.84750623,2000283.5157078,9522450.12536728,2.48505479068724
3.5048,2000162.60652537,9906874.40306099,2000191.37911841,9812582.28833915,2000221.15721938,9717107.27120883,2000251.84168785,9620410.89160414,2000283.50830701,9522450.13441268,2.48505479068724
3.5056,2000162.60136479,9906874.43836891,2000191.37311602,9812582.34718753,2000221.15094061,9717107.33365106,2000251.83494134,9620410.93553549,2000283.50090606,9522450.14342333,2.48505479068724
3.5064,2000162.59620386,9906874.47351432,2000191.36711148,9812582.40578066,2000221.14465959,9717107.39584242,2000251.8281934,9620410.97930128,2000283.49350495,9522450.15239944,2.48505479068724
3.5072,2000162.59104259,9906874.50849797,2000191.36110481,9812582.46411987,2000221.13837633,9717107.45778433,2000251.82144403,9620411.02290252,2000283.48610368,9522450.1613412,2.48505479068724
3.508,2000162.585881,9906874.54332066,2000191.35509602,9812582.52220649,2000221.13209084,9717107.51947824,2000251.81469325,9620411.06634024,2000283.47870225,9522450.17024879,2.48505479068724
3.5088,2000162.58071908,9906874.57798315,2000191.34908512,9812582.58004184,2000221.12580314,9717107.58092556,2000251.80794107,9620411.10961544,2000283.47130067,9522450.17912242,2.48505479068724
3.5096,2000162.57555685,9906874.61248622,2000191.34307212,9812582.63762726,2000221.11951323,9717107.64212773,2000251.80118748,9620411.15272913,2000283.46389892,9522450.18796226,2.48505479068724
3.5104,2000162.57039431,9906874.64683066,2000191.33705704,9812582.69496408,2000221.11322114,9717107.70308618,2000251.79443251,9620411.19568233,2000283.45649702,9522450.19676852,2.48505479068724
3.5112,2000162.56523147,9906874.68101722,2000191.33103989,9812582.75205362,2000221.10692687,9717107.76380236,2000251.78767616,9620411.23847605,2000283.44909497,9522450.20554138,2.48505479068724
3.512,2000162.56006834,9906874.7150467,2000191.32502068,9812582.80889721,2000221.10063044,9717107.82427767,2000251.78091845,9620411.2811113,2000283.44169276,9522450.21428103,2.48505479068724
3.5128,2000162.55490492,9906874.74891986,2000191.31899942,9812582.86549618,2000221.09433186,9717107.88451357,2000251.77415937,9620411.3235891,2000283.43429041,9522450.22298767,2.48505479068724
3.5136,2000162.54974122,9906874.78263748,2000191.31297614,9812582.92185186,2000221.08803115,9717107.94451147,2000251.76739894,9620411.36591046,2000283.4268879,9522450.23166149,2.48505479068724
3.5144,2000162.54457726,9906874.81620034,2000191.30695083,9812582.97796558,2000221.08172832,9717108.00427282,2000251.76063718,9620411.40807639,2000283.41948524,9522450.24030268,2.48505479068724
3.5152,2000162.53941303,9906874.84960921,2000191.30092352,9812583.03383866,2000221.07542338,9717108.06379903,2000251.75387408,9620411.4500879,2000283.41208244,9522450.24891143,2.48505479068724
3.516,2000162.53424854,9906874.88286488,2000191.29489421,9812583.08947244,2000221.06911634,9717108.12309155,2000251.74710965,9620411.491946,2000283.40467949,9522450.25748793,2.48505479068724
3.5168,2000162.5290838,9906874.91596811,2000191.28886292,9812583.14486824,2000221.06280722,9717108.1821518,2000251.74034392,9620411.53365172,2000283.39727639,9522450.26603238,2.48505479068724
3.5176,2000162.52391883,9906874.94891968,2000191.28282966,9812583.20002739,2000221.05649604,9717108.24098122,2000251.73357688,9620411.57520605,2000283.38987316,9522450.27454496,2.48505479068724
3.5184,2000162.51875362,9906874.98172037,2000191.27679444,9812583.25495122,2000221.0501828,9717108.29958124,2000251.72680854,9620411.61661002,2000283.38246978,9522450.28302587,2.48505479068724
3.5192,2000162.51358818,9906875.01437096,2000191.27075728,9812583.30964106,2000221.04386752,9717108.35795329,2000251.72003892,9620411.65786464,2000283.37506626,9522450.29147531,2.48505479068724
3.52,2000162.50842252,9906875.04687221,2000191.26471819,9812583.36409823,2000221.03755021,9717108.41609879,2000251.71326803,9620411.69897091,2000283.3676626,9522450.29989345,2.48505479068724
3.5208,2000162.50325665,9906875.07922491,2000191.25867718,9812583.41832407,2000221.03123088,9717108.47401919,2000251.70649586,9620411.73992986,2000283.3602588,9522450.30828049,2.48505479068724
3.5216,2000162.49809057,9906875.11142984,2000191.25263426,9812583.47231991,2000221.02490956,9717108.53171591,2000251.69972244,9620411.78074249,2000283.35285486,9522450.31663662,2.48505479068724
3.5224,2000162.4929243,9906875.14348776,2000191.24658945,9812583.52608707,2000221.01858624,9717108.58919039,2000251.69294777,9620411.82140982,2000283.34545079,9522450.32496204,2.48505479068724
3.5232,2000162.48775783,9906875.17539945,2000191.24054276,9812583.57962688,2000221.01226095,9717108.64644406,2000251.68617186,9620411.86193285,2000283.33804658,9522450.33325694,2.48505479068724
3.524,2000162.48259118,9906875.2071657,2000191.23449421,9812583.63294067,2000221.0059337,9717108.70347834,2000251.67939472,9620411.90231261,2000283.33064224,9522450.34152151,2.48505479068724
3.5248,2000162.47742436,9906875.23878727,2000191.22844379,9812583.68602977,2000220.9996045,9717108.76029467,2000251.67261635,9620411.9425501,2000283.32323777,9522450.34975594,2.48505479068724
3.5256,2000162.47225737,9906875.27026494,2000191.22239154,9812583.7388955,2000220.99327337,9717108.81689448,2000251.66583678,9620411.98264634,2000283.31583317,9522450.35796041,2.48505479068724
3.5264,2000162.46709021,9906875.3015995,2000191.21633745,9812583.79153921,2000220.98694031,9717108.87327921,2000251.659056,9620412.02260234,2000283.30842844,9522450.36613513,2.48505479068724
3.5272,2000162.46192291,9906875.3327917,2000191.21028155,9812583.8439622,2000220.98060535,9717108.92945028,2000251.65227403,9620412.06241912,2000283.30102358,9522450.37428029,2.48505479068724
3.528,2000162.45675545,9906875.36384234,2000191.20422384,9812583.89616582,2000220.97426849,9717108.98540912,2000251.64549088,9620412.10209768,2000283.2936186,9522450.38239607,2.48505479068724
3.5288,2000162.45158786,9906875.39475219,2000191.19816435,9812583.94815139,2000220.96792975,9717109.04115717,2000251.63870655,9620412.14163903,2000283.28621349,9522450.39048266,2.48505479068724
3.5296,2000162.44642013,9906875.42552202,2000191.19210307,9812583.99992024,2000220.96158914,9717109.09669586,2000251.63192105,9620412.1810442,2000283.27880826,9522450.39854027,2.48505479068724
3.5304,2000162.44125228,9906875.4561526,2000191.18604002,9812584.05147369,2000220.95524668,9717109.15202662,2000251.6251344,9620412.22031419,2000283.2714029,9522450.40656908,2.48505479068724
3.5312,2000162.43608431,9906875.48664472,2000191.17997523,9812584.10281309,2000220.94890237,9717109.20715087,2000251.6183466,9620412.25945001,2000283.26399742,9522450.41456928,2.48505479068724
3.532,2000162.43091623,9906875.51699915,2000191.17390869,9812584.15393975,2000220.94255624,9717109.26207007,2000251.61155766,9620412.29845269,2000283.25659183,9522450.42254106,2.48505479068724
3.5328,2000162.42574804,9906875.54721666,2000191.16784042,9812584.204855,2000220.93620829,9717109.31678562,2000251.60476759,9620412.33732322,2000283.24918611,9522450.43048462,2.48505479068724
3.5336,2000162.42057977,9906875.57729805,2000191.16177044,9812584.25556018,2000220.92985854,9717109.37129897,2000251.5979764,9620412.37606263,2000283.24178028,9522450.43840015,2.48505479068724
3.5344,2000162.4154114,9906875.60724407,2000191.15569875,9812584.30605661,2000220.923507,9717109.42561155,2000251.59118411,9620412.41467192,2000283.23437433,9522450.44628783,2.48505479068724
3.5352,2000162.41024295,9906875.6370555,2000191.14962538,9812584.35634561,2000220.91715369,9717109.47972479,2000251.58439071,9620412.45315211,2000283.22696826,9522450.45414787,2.48505479068724
3.536,2000162.40507443,9906875.66673312,2000191.14355032,9812584.40642853,2000220.91079861,9717109.53364011,2000251.57759622,9620412.49150422,2000283.21956208,9522450.46198044,2.48505479068724
3.5368,2000162.39990584,9906875.69627771,2000191.13747361,9812584.45630668,2000220.90444179,9717109.58735896,2000251.57080064,9620412.52972925,2000283.2121558,9522450.46978575,2.48505479068724
3.5376,2000162.39473719,9906875.72569004,2000191.13139524,9812584.5059814,2000220.89808323,9717109.64088276,2000251.564004,9620412.56782821,2000283.20474939,9522450.47756398,2.48505479068724
3.5384,2000162.38956849,9906875.7549709,2000191.12531522,9812584.55545402,2000220.89172295,9717109.69421295,2000251.55720629,9620412.60580213,2000283.19734288,9522450.48531533,2.48505479068724
3.5392,2000162.38439975,9906875.78412104,2000191.11923359,9812584.60472585,2000220.88536096,9717109.74735095,2000251.55040752,9620412.643652,2000283.18993627,9522450.49303998,2.48505479068724
3.54,2000162.37923096,9906875.81314126,2000191.11315034,9812584.65379824,2000220.87899727,9717109.8002982,2000251.54360771,9620412.68137885,2000283.18252954,9522450.50073814,2.48505479068724
3.5408,2000162.37406215,9906875.84203232,2000191.10706548,9812584.7026725,2000220.87263191,9717109.85305612,2000251.53680686,9620412.71898369,2000283.17512271,9522450.50840998,2.48505479068724
3.5416,2000162.36889332,9906875.87079501,2000191.10097904,9812584.75134998,2000220.86626487,9717109.90562616,2000251.53000498,9620412.75646752,2000283.16771577,9522450.51605571,2.48505479068724
3.5424,2000162.36372447,9906875.8994301,2000191.09489102,9812584.79983199,2000220.85989618,9717109.95800973,2000251.52320208,9620412.79383137,2000283.16030874,9522450.52367551,2.48505479068724
3.5432,2000162.35855561,9906875.92793836,2000191.08880144,9812584.84811986,2000220.85352585,9717110.01020829,2000251.51639818,9620412.83107625,2000283.1529016,9522450.53126958,2.48505479068724
3.544,2000162.35338675,9906875.95632057,2000191.08271031,9812584.89621493,2000220.84715389,9717110.06222324,2000251.50959327,9620412.86820316,2000283.14549436,9522450.53883811,2.48505479068724
3.5448,2000162.34821789,9906875.98457751,2000191.07661764,9812584.94411853,2000220.84078031,9717110.11405603,2000251.50278738,9620412.90521312,2000283.13808702,9522450.54638128,2.48505479068724
3.5456,2000162.34304905,9906876.01270995,2000191.07052344,9812584.99183197,2000220.83440513,9717110.16570809,2000251.4959805,9620412.94210715,2000283.13067958,9522450.55389929,2.48505479068724
3.5464,2000162.33788024,9906876.04071868,2000191.06442773,9812585.03935659,2000220.82802836,9717110.21718085,2000251.48917265,9620412.97888625,2000283.12327205,9522450.56139233,2.48505479068724
3.5472,2000162.33271145,9906876.06860445,2000191.05833052,9812585.08669373,2000220.82165002,9717110.26847574,2000251.48236384,9620413.01555144,2000283.11586442,9522450.5688606,2.48505479068724
3.548,2000162.32754269,9906876.09636806,2000191.05223183,9812585.13384469,2000220.81527012,9717110.31959419,2000251.47555408,9620413.05210373,2000283.10845669,9522450.57630428,2.48505479068724
3.5488,2000162.32237398,9906876.12401028,2000191.04613165,9812585.18081083,2000220.80888866,9717110.37053763,2000251.46874337,9620413.08854413,2000283.10104888,9522450.58372357,2.48505479068724
3.5496,2000162.31720532,9906876.15153188,2000191.04003002,9812585.22759346,2000220.80250568,9717110.42130749,2000251.46193172,9620413.12487366,2000283.09364097,9522450.59111865,2.48505479068724
3.5504,2000162.31203671,9906876.17893364,2000191.03392694,9812585.27419391,2000220.79612117,9717110.47190522,2000251.45511915,9620413.16109332,2000283.08623298,9522450.59848972,2.48505479068724
3.5512,2000162.30686817,9906876.20621633,2000191.02782242,9812585.32061351,2000220.78973515,9717110.52233223,2000251.44830566,9620413.19720414,2000283.07882489,9522450.60583698,2.48505479068724
3.552,2000162.3016997,9906876.23338073,2000191.02171647,9812585.36685359,2000220.78334763,9717110.57258996,2000251.44149127,9620413.23320712,2000283.07141672,9522450.6131606,2.48505479068724
3.5528,2000162.29653132,9906876.26042762,2000191.01560912,9812585.41291548,2000220.77695863,9717110.62267984,2000251.43467597,9620413.26910328,2000283.06400846,9522450.6204608,2.48505479068724
3.5536,2000162.29136301,9906876.28735778,2000191.00950036,9812585.4588005,2000220.77056817,9717110.67260331,2000251.42785979,9620413.30489363,2000283.05660012,9522450.62773774,2.48505479068724
3.5544,2000162.28619481,9906876.31417198,2000191.00339022,9812585.50450999,2000220.76417625,9717110.72236178,2000251.42104273,9620413.34057918,2000283.04919169,9522450.63499163,2.48505479068724
3.5552,2000162.2810267,9906876.34087098,2000190.99727871,9812585.55004528,2000220.75778288,9717110.7719567,2000251.41422479,9620413.37616094,2000283.04178318,9522450.64222266,2.48505479068724
3.556,2000162.2758587,9906876.36745559,2000190.99116583,9812585.59540769,2000220.75138809,9717110.8213895,2000251.407406,9620413.41163993,2000283.03437459,9522450.64943103,2.48505479068724
3.5568,2000162.27069082,9906876.39392656,2000190.98505161,9812585.64059854,2000220.74499188,9717110.87066161,2000251.40058635,9620413.44701716,2000283.02696592,9522450.65661691,2.48505479068724
3.5576,2000162.26552306,9906876.42028467,2000190.97893605,9812585.68561918,2000220.73859427,9717110.91977445,2000251.39376586,9620413.48229364,2000283.01955717,9522450.6637805,2.48505479068724
3.5584,2000162.26035543,9906876.4465307,2000190.97281917,9812585.73047093,2000220.73219528,9717110.96872947,2000251.38694453,9620413.51747039,2000283.01214835,9522450.670922,2.48505479068724
3.5592,2000162.25518794,9906876.47266543,2000190.96670098,9812585.77515511,2000220.7257949,9717111.01752809,2000251.38012238,9620413.55254841,2000283.00473945,9522450.6780416,2.48505479068724
3.56,2000162.25002059,9906876.49868963,2000190.96058149,9812585.81967306,2000220.71939317,9717111.06617174,2000251.37329942,9620413.58752873,2000282.99733048,9522450.68513948,2.48505479068724
3.5608,2000162.2448534,9906876.52460407,2000190.95446072,9812585.8640261,2000220.71299008,9717111.11466185,2000251.36647565,9620413.62241234,2000282.98992143,9522450.69221584,2.48505479068724
3.5616,2000162.23968636,9906876.55040955,2000190.94833868,9812585.90821556,2000220.70658566,9717111.16299987,2000251.35965108,9620413.65720027,2000282.98251231,9522450.69927088,2.48505479068724
