"time","wiredX.y"
9.8544,3
9.8568,3
9.8592,3
9.8616,3
9.864,3
9.8664,3
9.8688,3
9.8712,3
9.8736,3
9.876,3
9.8784,3
9.8808,3
9.8832,3
9.8856,3
9.888,3
9.8904,3
9.8928,3
9.8952,3
9.8976,3
9.9,3
9.9024,3
9.9048,3
9.9072,3
9.9096,3
9.912,3
9.9144,3
9.9168,3
9.9192,3
9.9216,3
9.924,3
9.9264,3
9.9288,3
9.9312,3
9.9336,3
9.936,3
9.9384,3
9.9408,3
9.9432,3
9.9456,3
9.948,3
9.9504,3
9.9528,3
9.9552,3
9.9576,3
9.96,3
9.9624,3
9.9648,3
9.9672,3
9.9696,3
9.972,3
9.9744,3
9.9768,3
9.9792,3
9.9816,3
9.984,3
9.9864,3
9.9888,3
9.9912,3
9.9936,3
9.996,3
9.9984,3
10,3
10,5
10.0008,5
10.0032,5
10.0056,5
10.008,5
10.0104,5
10.0128,5
10.0152,5
10.0176,5
10.02,5
10.0224,5
10.0248,5
10.0272,5
10.0296,5
10.032,5
10.0344,5
10.0368,5
10.0392,5
10.0416,5
10.044,5
10.0464,5
10.0488,5
10.0512,5
10.0536,5
10.056,5
10.0584,5
10.0608,5
10.0632,5
10.0656,5
10.068,5
10.0704,5
10.0728,5
10.0752,5
10.0776,5
10.08,5
10.0824,5
10.0848,5
10.0872,5
10.0896,5
10.092,5
10.0944,5
10.0968,5
10.0992,5
10.1016,5
10.104,5
10.1064,5
10.1088,5
10.1112,5
10.1136,5
10.116,5
10.1184,5
10.1208,5
10.1232,5
10.1256,5
10.128,5
10.1304,5
10.1328,5
10.1352,5
10.1376,5
10.14,5
10.1424,5
10.1448,5
10.1472,5
10.1496,5
10.152,5
10.1544,5
10.1568,5
10.1592,5
10.1616,5
10.164,5
10.1664,5
10.1688,5
10.1712,5
10.1736,5
10.176,5
10.1784,5
10.1808,5
10.1832,5
10.1856,5
10.188,5
10.1904,5
10.1928,5
10.1952,5
10.1976,5
10.2,5
10.2024,5
10.2048,5
10.2072,5
10.2096,5
10.212,5
10.2144,5
10.2168,5
10.2192,5
10.2216,5
10.224,5
10.2264,5
10.2288,5
10.2312,5
10.2336,5
10.236,5
10.2384,5
10.2408,5
10.2432,5
10.2456,5
10.248,5
10.2504,5
10.2528,5
10.2552,5
10.2576,5
10.26,5
10.2624,5
10.2648,5
10.2672,5
10.2696,5
10.272,5
10.2744,5
10.2768,5
10.2792,5
10.2816,5
10.284,5
10.2864,5
10.2888,5
10.2912,5
10.2936,5
10.296,5
10.2984,5
10.3008,5
10.3032,5
10.3056,5
10.308,5
10.3104,5
10.3128,5
10.3152,5
10.3176,5
10.32,5
10.3224,5
10.3248,5
10.3272,5
10.3296,5
10.332,5
10.3344,5
10.3368,5
10.3392,5
10.3416,5
10.344,5
10.3464,5
10.3488,5
10.3512,5
10.3536,5
10.356,5
10.3584,5
10.3608,5
10.3632,5
10.3656,5
10.368,5
10.3704,5
10.3728,5
10.3752,5
10.3776,5
10.38,5
10.3824,5
10.3848,5
10.3872,5
10.3896,5
10.392,5
10.3944,5
10.3968,5
10.3992,5
10.4016,5
10.404,5
10.4064,5
10.4088,5
10.4112,5
10.4136,5
10.416,5
10.4184,5
10.4208,5
10.4232,5
10.4256,5
10.428,5
10.4304,5
10.4328,5
10.4352,5
10.4376,5
10.44,5
10.4424,5
10.4448,5
10.4472,5
10.4496,5
10.452,5
10.4544,5
10.4568,5
10.4592,5
10.4616,5
10.464,5
10.4664,5
10.4688,5
10.4712,5
10.4736,5
10.476,5
10.4784,5
10.4808,5
10.4832,5
10.4856,5
10.488,5
10.4904,5
10.4928,5
10.4952,5
10.4976,5
10.5,5
10.5024,5
10.5048,5
10.5072,5
10.5096,5
10.512,5
10.5144,5
10.5168,5
10.5192,5
10.5216,5
10.524,5
10.5264,5
10.5288,5
10.5312,5
10.5336,5
10.536,5
10.5384,5
10.5408,5
10.5432,5
10.5456,5
10.548,5
10.5504,5
10.5528,5
10.5552,5
10.5576,5
10.56,5
10.5624,5
10.5648,5
10.5672,5
10.5696,5
10.572,5
10.5744,5
10.5768,5
10.5792,5
10.5816,5
10.584,5
10.5864,5
10.5888,5
10.5912,5
10.5936,5
10.596,5
10.5984,5
10.6008,5
10.6032,5
10.6056,5
10.608,5
10.6104,5
10.6128,5
10.6152,5
10.6176,5
10.62,5
10.6224,5
10.6248,5
10.6272,5
10.6296,5
10.632,5
10.6344,5
10.6368,5
10.6392,5
10.6416,5
10.644,5
10.6464,5
10.6488,5
10.6512,5
10.6536,5
10.656,5
10.6584,5
10.6608,5
10.6632,5
10.6656,5
10.668,5
10.6704,5
10.6728,5
10.6752,5
10.6776,5
10.68,5
10.6824,5
10.6848,5
10.6872,5
10.6896,5
10.692,5
10.6944,5
10.6968,5
10.6992,5
10.7016,5
10.704,5
10.7064,5
10.7088,5
10.7112,5
10.7136,5
10.716,5
10.7184,5
10.7208,5
10.7232,5
10.7256,5
10.728,5
10.7304,5
10.7328,5
10.7352,5
10.7376,5
10.74,5
10.7424,5
10.7448,5
10.7472,5
10.7496,5
10.752,5
10.7544,5
10.7568,5
10.7592,5
10.7616,5
10.764,5
10.7664,5
10.7688,5
10.7712,5
10.7736,5
10.776,5
10.7784,5
10.7808,5
10.7832,5
10.7856,5
10.788,5
10.7904,5
10.7928,5
10.7952,5
10.7976,5
10.8,5
10.8024,5
10.8048,5
10.8072,5
10.8096,5
10.812,5
10.8144,5
10.8168,5
10.8192,5
10.8216,5
10.824,5
10.8264,5
10.8288,5
10.8312,5
10.8336,5
10.836,5
10.8384,5
10.8408,5
10.8432,5
10.8456,5
10.848,5
10.8504,5
10.8528,5
10.8552,5
10.8576,5
10.86,5
10.8624,5
10.8648,5
10.8672,5
10.8696,5
10.872,5
10.8744,5
10.8768,5
10.8792,5
10.8816,5
10.884,5
10.8864,5
10.8888,5
10.8912,5
10.8936,5
10.896,5
10.8984,5
10.9008,5
10.9032,5
10.9056,5
10.908,5
10.9104,5
10.9128,5
10.9152,5
10.9176,5
10.92,5
10.9224,5
10.9248,5
10.9272,5
10.9296,5
10.932,5
10.9344,5
10.9368,5
10.9392,5
10.9416,5
10.944,5
10.9464,5
10.9488,5
10.9512,5
10.9536,5
10.956,5
10.9584,5
10.9608,5
10.9632,5
10.9656,5
10.968,5
10.9704,5
10.9728,5
10.9752,5
10.9776,5
10.98,5
10.9824,5
10.9848,5
10.9872,5
10.9896,5
10.992,5
10.9944,5
10.9968,5
10.9992,5
11.0016,5
11.004,5
11.0064,5
11.0088,5
11.0112,5
11.0136,5
11.016,5
11.0184,5
11.0208,5
11.0232,5
11.0256,5
11.028,5
11.0304,5
11.0328,5
11.0352,5
11.0376,5
11.04,5
11.0424,5
11.0448,5
11.0472,5
11.0496,5
11.052,5
11.0544,5
11.0568,5
11.0592,5
11.0616,5
11.064,5
11.0664,5
11.0688,5
11.0712,5
11.0736,5
11.076,5
11.0784,5
11.0808,5
11.0832,5
11.0856,5
11.088,5
11.0904,5
11.0928,5
11.0952,5
11.0976,5
11.1,5
11.1024,5
11.1048,5
11.1072,5
11.1096,5
11.112,5
11.1144,5
11.1168,5
11.1192,5
11.1216,5
11.124,5
11.1264,5
11.1288,5
11.1312,5
11.1336,5
11.136,5
11.1384,5
11.1408,5
11.1432,5
11.1456,5
11.148,5
11.1504,5
11.1528,5
11.1552,5
11.1576,5
11.16,5
11.1624,5
11.1648,5
11.1672,5
11.1696,5
11.172,5
11.1744,5
11.1768,5
11.1792,5
11.1816,5
11.184,5
11.1864,5
11.1888,5
11.1912,5
11.1936,5
11.196,5
11.1984,5
11.2008,5
11.2032,5
11.2056,5
11.208,5
11.2104,5
11.2128,5
11.2152,5
11.2176,5
11.22,5
11.2224,5
11.2248,5
11.2272,5
11.2296,5
11.232,5
11.2344,5
11.2368,5
11.2392,5
11.2416,5
11.244,5
11.2464,5
11.2488,5
11.2512,5
11.2536,5
11.256,5
11.2584,5
11.2608,5
11.2632,5
11.2656,5
11.268,5
11.2704,5
11.2728,5
11.2752,5
11.2776,5
11.28,5
11.2824,5
11.2848,5
11.2872,5
11.2896,5
11.292,5
11.2944,5
11.2968,5
11.2992,5
11.3016,5
11.304,5
11.3064,5
11.3088,5
11.3112,5
11.3136,5
11.316,5
11.3184,5
11.3208,5
11.3232,5
11.3256,5
11.328,5
11.3304,5
11.3328,5
11.3352,5
11.3376,5
11.34,5
11.3424,5
11.3448,5
11.3472,5
11.3496,5
11.352,5
11.3544,5
11.3568,5
11.3592,5
11.3616,5
11.364,5
11.3664,5
11.3688,5
11.3712,5
11.3736,5
11.376,5
11.3784,5
11.3808,5
11.3832,5
11.3856,5
11.388,5
11.3904,5
11.3928,5
11.3952,5
11.3976,5
11.4,5
11.4024,5
11.4048,5
11.4072,5
11.4096,5
11.412,5
11.4144,5
11.4168,5
11.4192,5
11.4216,5
11.424,5
11.4264,5
11.4288,5
11.4312,5
11.4336,5
11.436,5
11.4384,5
11.4408,5
11.4432,5
11.4456,5
11.448,5
11.4504,5
11.4528,5
11.4552,5
11.4576,5
11.46,5
11.4624,5
11.4648,5
11.4672,5
11.4696,5
11.472,5
11.4744,5
11.4768,5
11.4792,5
11.4816,5
11.484,5
11.4864,5
11.4888,5
11.4912,5
11.4936,5
11.496,5
11.4984,5
11.5008,5
11.5032,5
11.5056,5
11.508,5
11.5104,5
11.5128,5
11.5152,5
11.5176,5
11.52,5
11.5224,5
11.5248,5
11.5272,5
11.5296,5
11.532,5
11.5344,5
11.5368,5
11.5392,5
11.5416,5
11.544,5
11.5464,5
11.5488,5
11.5512,5
11.5536,5
11.556,5
11.5584,5
11.5608,5
11.5632,5
11.5656,5
11.568,5
11.5704,5
11.5728,5
11.5752,5
11.5776,5
11.58,5
11.5824,5
11.5848,5
11.5872,5
11.5896,5
11.592,5
11.5944,5
11.5968,5
11.5992,5
11.6016,5
11.604,5
11.6064,5
11.6088,5
11.6112,5
11.6136,5
11.616,5
11.6184,5
11.6208,5
11.6232,5
11.6256,5
11.628,5
11.6304,5
11.6328,5
11.6352,5
11.6376,5
11.64,5
11.6424,5
11.6448,5
11.6472,5
11.6496,5
11.652,5
11.6544,5
11.6568,5
11.6592,5
11.6616,5
11.664,5
11.6664,5
11.6688,5
11.6712,5
11.6736,5
11.676,5
11.6784,5
11.6808,5
11.6832,5
11.6856,5
11.688,5
11.6904,5
11.6928,5
11.6952,5
11.6976,5
11.7,5
11.7024,5
11.7048,5
11.7072,5
11.7096,5
11.712,5
11.7144,5
11.7168,5
11.7192,5
11.7216,5
11.724,5
11.7264,5
11.7288,5
11.7312,5
11.7336,5
11.736,5
11.7384,5
11.7408,5
11.7432,5
11.7456,5
11.748,5
11.7504,5
11.7528,5
11.7552,5
11.7576,5
11.76,5
11.7624,5
11.7648,5
11.7672,5
11.7696,5
11.772,5
11.7744,5
11.7768,5
11.7792,5
11.7816,5
11.784,5
11.7864,5
11.7888,5
11.7912,5
11.7936,5
11.796,5
11.7984,5
11.8008,5
11.8032,5
11.8056,5
11.808,5
11.8104,5
11.8128,5
11.8152,5
11.8176,5
11.82,5
11.8224,5
11.8248,5
11.8272,5
11.8296,5
11.832,5
11.8344,5
11.8368,5
11.8392,5
11.8416,5
11.844,5
11.8464,5
11.8488,5
11.8512,5
11.8536,5
11.856,5
11.8584,5
11.8608,5
11.8632,5
11.8656,5
11.868,5
11.8704,5
11.8728,5
11.8752,5
11.8776,5
11.88,5
11.8824,5
11.8848,5
11.8872,5
11.8896,5
11.892,5
11.8944,5
11.8968,5
11.8992,5
11.9016,5
11.904,5
11.9064,5
11.9088,5
11.9112,5
11.9136,5
11.916,5
11.9184,5
11.9208,5
11.9232,5
11.9256,5
11.928,5
11.9304,5
11.9328,5
11.9352,5
11.9376,5
11.94,5
11.9424,5
11.9448,5
11.9472,5
11.9496,5
11.952,5
11.9544,5
11.9568,5
11.9592,5
11.9616,5
11.964,5
11.9664,5
11.9688,5
11.9712,5
11.9736,5
11.976,5
11.9784,5
11.9808,5
11.9832,5
11.9856,5
11.988,5
11.9904,5
11.9928,5
11.9952,5
11.9976,5
12,5
12,5
