"time","Counter.FF[1].RS1.TD1.x","Counter.FF[1].RS2.TD1.x","Counter.FF[2].RS1.TD1.x","Counter.FF[2].RS2.TD1.x","Counter.FF[3].RS1.TD1.x","Counter.FF[3].RS2.TD1.x","Counter.FF[4].RS1.TD1.x","Counter.FF[4].RS2.TD1.x"
24.38,4,3,4,3,4,3,3,4
24.4,4,3,4,3,4,3,3,4
24.42,4,3,4,3,4,3,3,4
24.44,4,3,4,3,4,3,3,4
24.46,4,3,4,3,4,3,3,4
24.48,4,3,4,3,4,3,3,4
24.5,4,3,4,3,4,3,3,4
24.5,3,3,3,3,3,3,4,4
24.5010000000123,3,3,3,3,3,3,4,4
24.5010000000123,3,3,3,3,3,3,4,4
24.52,3,3,3,3,3,3,4,4
24.54,3,3,3,3,3,3,4,4
24.56,3,3,3,3,3,3,4,4
24.58,3,3,3,3,3,3,4,4
24.6,3,3,3,3,3,3,4,4
24.62,3,3,3,3,3,3,4,4
24.64,3,3,3,3,3,3,4,4
24.66,3,3,3,3,3,3,4,4
24.68,3,3,3,3,3,3,4,4
24.7,3,3,3,3,3,3,4,4
24.72,3,3,3,3,3,3,4,4
24.74,3,3,3,3,3,3,4,4
24.76,3,3,3,3,3,3,4,4
24.78,3,3,3,3,3,3,4,4
24.8,3,3,3,3,3,3,4,4
24.82,3,3,3,3,3,3,4,4
24.84,3,3,3,3,3,3,4,4
24.86,3,3,3,3,3,3,4,4
24.88,3,3,3,3,3,3,4,4
24.9,3,3,3,3,3,3,4,4
24.92,3,3,3,3,3,3,4,4
24.94,3,3,3,3,3,3,4,4
24.96,3,3,3,3,3,3,4,4
24.98,3,3,3,3,3,3,4,4
25,3,3,3,3,3,3,4,4
25,3,4,3,3,3,3,4,4
25.0010000000125,3,4,3,3,3,3,4,4
25.0010000000125,3,4,3,3,3,3,4,4
25.02,3,4,3,3,3,3,4,4
25.04,3,4,3,3,3,3,4,4
25.06,3,4,3,3,3,3,4,4
25.08,3,4,3,3,3,3,4,4
25.1,3,4,3,3,3,3,4,4
25.12,3,4,3,3,3,3,4,4
25.14,3,4,3,3,3,3,4,4
25.16,3,4,3,3,3,3,4,4
25.18,3,4,3,3,3,3,4,4
25.2,3,4,3,3,3,3,4,4
25.22,3,4,3,3,3,3,4,4
25.24,3,4,3,3,3,3,4,4
25.26,3,4,3,3,3,3,4,4
25.28,3,4,3,3,3,3,4,4
25.3,3,4,3,3,3,3,4,4
25.32,3,4,3,3,3,3,4,4
25.34,3,4,3,3,3,3,4,4
25.36,3,4,3,3,3,3,4,4
25.38,3,4,3,3,3,3,4,4
25.4,3,4,3,3,3,3,4,4
25.42,3,4,3,3,3,3,4,4
25.44,3,4,3,3,3,3,4,4
25.46,3,4,3,3,3,3,4,4
25.48,3,4,3,3,3,3,4,4
25.5,3,4,3,3,3,3,4,4
25.5,4,4,3,4,3,3,4,4
25.5010000000128,4,4,3,4,3,3,4,4
25.5010000000128,4,4,3,4,3,3,4,4
25.52,4,4,3,4,3,3,4,4
25.54,4,4,3,4,3,3,4,4
25.56,4,4,3,4,3,3,4,4
25.58,4,4,3,4,3,3,4,4
25.6,4,4,3,4,3,3,4,4
25.62,4,4,3,4,3,3,4,4
25.64,4,4,3,4,3,3,4,4
25.66,4,4,3,4,3,3,4,4
25.68,4,4,3,4,3,3,4,4
25.7,4,4,3,4,3,3,4,4
25.72,4,4,3,4,3,3,4,4
25.74,4,4,3,4,3,3,4,4
25.76,4,4,3,4,3,3,4,4
25.78,4,4,3,4,3,3,4,4
25.8,4,4,3,4,3,3,4,4
25.82,4,4,3,4,3,3,4,4
25.84,4,4,3,4,3,3,4,4
25.86,4,4,3,4,3,3,4,4
25.88,4,4,3,4,3,3,4,4
25.9,4,4,3,4,3,3,4,4
25.92,4,4,3,4,3,3,4,4
25.94,4,4,3,4,3,3,4,4
25.96,4,4,3,4,3,3,4,4
25.98,4,4,3,4,3,3,4,4
26,4,4,3,4,3,3,4,4
26,4,3,3,4,3,3,4,4
26.001000000013,4,3,3,4,3,3,4,4
26.001000000013,4,3,3,4,3,3,4,4
26.02,4,3,3,4,3,3,4,4
26.04,4,3,3,4,3,3,4,4
26.06,4,3,3,4,3,3,4,4
26.08,4,3,3,4,3,3,4,4
26.1,4,3,3,4,3,3,4,4
26.12,4,3,3,4,3,3,4,4
26.14,4,3,3,4,3,3,4,4
26.16,4,3,3,4,3,3,4,4
26.18,4,3,3,4,3,3,4,4
26.2,4,3,3,4,3,3,4,4
26.22,4,3,3,4,3,3,4,4
26.24,4,3,3,4,3,3,4,4
26.26,4,3,3,4,3,3,4,4
26.28,4,3,3,4,3,3,4,4
26.3,4,3,3,4,3,3,4,4
26.32,4,3,3,4,3,3,4,4
26.34,4,3,3,4,3,3,4,4
26.36,4,3,3,4,3,3,4,4
26.38,4,3,3,4,3,3,4,4
26.4,4,3,3,4,3,3,4,4
26.42,4,3,3,4,3,3,4,4
26.44,4,3,3,4,3,3,4,4
26.46,4,3,3,4,3,3,4,4
26.48,4,3,3,4,3,3,4,4
26.5,4,3,3,4,3,3,4,4
26.5,3,3,4,4,3,4,4,4
26.5010000000133,3,3,4,4,3,4,4,4
26.5010000000133,3,3,4,4,3,4,4,4
26.52,3,3,4,4,3,4,4,4
26.54,3,3,4,4,3,4,4,4
26.56,3,3,4,4,3,4,4,4
26.58,3,3,4,4,3,4,4,4
26.6,3,3,4,4,3,4,4,4
26.62,3,3,4,4,3,4,4,4
26.64,3,3,4,4,3,4,4,4
26.66,3,3,4,4,3,4,4,4
26.68,3,3,4,4,3,4,4,4
26.7,3,3,4,4,3,4,4,4
26.72,3,3,4,4,3,4,4,4
26.74,3,3,4,4,3,4,4,4
26.76,3,3,4,4,3,4,4,4
26.78,3,3,4,4,3,4,4,4
26.8,3,3,4,4,3,4,4,4
26.82,3,3,4,4,3,4,4,4
26.84,3,3,4,4,3,4,4,4
26.86,3,3,4,4,3,4,4,4
26.88,3,3,4,4,3,4,4,4
26.9,3,3,4,4,3,4,4,4
26.92,3,3,4,4,3,4,4,4
26.94,3,3,4,4,3,4,4,4
26.96,3,3,4,4,3,4,4,4
26.98,3,3,4,4,3,4,4,4
27,3,3,4,4,3,4,4,4
27,3,4,4,4,3,4,4,4
27.0010000000135,3,4,4,4,3,4,4,4
27.0010000000135,3,4,4,4,3,4,4,4
27.02,3,4,4,4,3,4,4,4
27.04,3,4,4,4,3,4,4,4
27.06,3,4,4,4,3,4,4,4
27.08,3,4,4,4,3,4,4,4
27.1,3,4,4,4,3,4,4,4
27.12,3,4,4,4,3,4,4,4
27.14,3,4,4,4,3,4,4,4
27.16,3,4,4,4,3,4,4,4
27.18,3,4,4,4,3,4,4,4
27.2,3,4,4,4,3,4,4,4
27.22,3,4,4,4,3,4,4,4
27.24,3,4,4,4,3,4,4,4
27.26,3,4,4,4,3,4,4,4
27.28,3,4,4,4,3,4,4,4
27.3,3,4,4,4,3,4,4,4
27.32,3,4,4,4,3,4,4,4
27.34,3,4,4,4,3,4,4,4
27.36,3,4,4,4,3,4,4,4
27.38,3,4,4,4,3,4,4,4
27.4,3,4,4,4,3,4,4,4
27.42,3,4,4,4,3,4,4,4
27.44,3,4,4,4,3,4,4,4
27.46,3,4,4,4,3,4,4,4
27.48,3,4,4,4,3,4,4,4
27.5,3,4,4,4,3,4,4,4
27.5,4,4,4,3,3,4,4,4
27.5010000000138,4,4,4,3,3,4,4,4
27.5010000000138,4,4,4,3,3,4,4,4
27.52,4,4,4,3,3,4,4,4
27.54,4,4,4,3,3,4,4,4
27.56,4,4,4,3,3,4,4,4
27.58,4,4,4,3,3,4,4,4
27.6,4,4,4,3,3,4,4,4
27.62,4,4,4,3,3,4,4,4
27.64,4,4,4,3,3,4,4,4
27.66,4,4,4,3,3,4,4,4
27.68,4,4,4,3,3,4,4,4
27.7,4,4,4,3,3,4,4,4
27.72,4,4,4,3,3,4,4,4
27.74,4,4,4,3,3,4,4,4
27.76,4,4,4,3,3,4,4,4
27.78,4,4,4,3,3,4,4,4
27.8,4,4,4,3,3,4,4,4
27.82,4,4,4,3,3,4,4,4
27.84,4,4,4,3,3,4,4,4
27.86,4,4,4,3,3,4,4,4
27.88,4,4,4,3,3,4,4,4
27.9,4,4,4,3,3,4,4,4
27.92,4,4,4,3,3,4,4,4
27.94,4,4,4,3,3,4,4,4
27.96,4,4,4,3,3,4,4,4
27.98,4,4,4,3,3,4,4,4
28,4,4,4,3,3,4,4,4
28,4,3,4,3,3,4,4,4
28.001000000014,4,3,4,3,3,4,4,4
28.001000000014,4,3,4,3,3,4,4,4
28.02,4,3,4,3,3,4,4,4
28.04,4,3,4,3,3,4,4,4
28.06,4,3,4,3,3,4,4,4
28.08,4,3,4,3,3,4,4,4
28.1,4,3,4,3,3,4,4,4
28.12,4,3,4,3,3,4,4,4
28.14,4,3,4,3,3,4,4,4
28.16,4,3,4,3,3,4,4,4
28.18,4,3,4,3,3,4,4,4
28.2,4,3,4,3,3,4,4,4
28.22,4,3,4,3,3,4,4,4
28.24,4,3,4,3,3,4,4,4
28.26,4,3,4,3,3,4,4,4
28.28,4,3,4,3,3,4,4,4
28.3,4,3,4,3,3,4,4,4
28.32,4,3,4,3,3,4,4,4
28.34,4,3,4,3,3,4,4,4
28.36,4,3,4,3,3,4,4,4
28.38,4,3,4,3,3,4,4,4
28.4,4,3,4,3,3,4,4,4
28.42,4,3,4,3,3,4,4,4
28.44,4,3,4,3,3,4,4,4
28.46,4,3,4,3,3,4,4,4
28.48,4,3,4,3,3,4,4,4
28.5,4,3,4,3,3,4,4,4
28.5,3,3,3,3,4,4,4,3
28.5010000000143,3,3,3,3,4,4,4,3
28.5010000000143,3,3,3,3,4,4,4,3
28.52,3,3,3,3,4,4,4,3
28.54,3,3,3,3,4,4,4,3
28.56,3,3,3,3,4,4,4,3
28.58,3,3,3,3,4,4,4,3
28.6,3,3,3,3,4,4,4,3
28.62,3,3,3,3,4,4,4,3
28.64,3,3,3,3,4,4,4,3
28.66,3,3,3,3,4,4,4,3
28.68,3,3,3,3,4,4,4,3
28.7,3,3,3,3,4,4,4,3
28.72,3,3,3,3,4,4,4,3
28.74,3,3,3,3,4,4,4,3
28.76,3,3,3,3,4,4,4,3
28.78,3,3,3,3,4,4,4,3
28.8,3,3,3,3,4,4,4,3
28.82,3,3,3,3,4,4,4,3
28.84,3,3,3,3,4,4,4,3
28.86,3,3,3,3,4,4,4,3
28.88,3,3,3,3,4,4,4,3
28.9,3,3,3,3,4,4,4,3
28.92,3,3,3,3,4,4,4,3
28.94,3,3,3,3,4,4,4,3
28.96,3,3,3,3,4,4,4,3
28.98,3,3,3,3,4,4,4,3
29,3,3,3,3,4,4,4,3
29,3,4,3,3,4,4,4,3
29.0010000000145,3,4,3,3,4,4,4,3
29.0010000000145,3,4,3,3,4,4,4,3
29.02,3,4,3,3,4,4,4,3
29.04,3,4,3,3,4,4,4,3
29.06,3,4,3,3,4,4,4,3
29.08,3,4,3,3,4,4,4,3
29.1,3,4,3,3,4,4,4,3
29.12,3,4,3,3,4,4,4,3
29.14,3,4,3,3,4,4,4,3
29.16,3,4,3,3,4,4,4,3
29.18,3,4,3,3,4,4,4,3
29.2,3,4,3,3,4,4,4,3
29.22,3,4,3,3,4,4,4,3
29.24,3,4,3,3,4,4,4,3
29.26,3,4,3,3,4,4,4,3
29.28,3,4,3,3,4,4,4,3
29.3,3,4,3,3,4,4,4,3
29.32,3,4,3,3,4,4,4,3
29.34,3,4,3,3,4,4,4,3
29.36,3,4,3,3,4,4,4,3
29.38,3,4,3,3,4,4,4,3
29.4,3,4,3,3,4,4,4,3
29.42,3,4,3,3,4,4,4,3
29.44,3,4,3,3,4,4,4,3
29.46,3,4,3,3,4,4,4,3
29.48,3,4,3,3,4,4,4,3
29.5,3,4,3,3,4,4,4,3
29.5,4,4,3,4,4,4,4,3
29.5010000000148,4,4,3,4,4,4,4,3
29.5010000000148,4,4,3,4,4,4,4,3
29.52,4,4,3,4,4,4,4,3
29.54,4,4,3,4,4,4,4,3
29.56,4,4,3,4,4,4,4,3
29.58,4,4,3,4,4,4,4,3
29.6,4,4,3,4,4,4,4,3
29.62,4,4,3,4,4,4,4,3
29.64,4,4,3,4,4,4,4,3
29.66,4,4,3,4,4,4,4,3
29.68,4,4,3,4,4,4,4,3
29.7,4,4,3,4,4,4,4,3
29.72,4,4,3,4,4,4,4,3
29.74,4,4,3,4,4,4,4,3
29.76,4,4,3,4,4,4,4,3
29.78,4,4,3,4,4,4,4,3
29.8,4,4,3,4,4,4,4,3
29.82,4,4,3,4,4,4,4,3
29.84,4,4,3,4,4,4,4,3
29.86,4,4,3,4,4,4,4,3
29.88,4,4,3,4,4,4,4,3
29.9,4,4,3,4,4,4,4,3
29.92,4,4,3,4,4,4,4,3
29.94,4,4,3,4,4,4,4,3
29.96,4,4,3,4,4,4,4,3
29.98,4,4,3,4,4,4,4,3
30,4,4,3,4,4,4,4,3
30,4,3,3,4,4,4,4,3
30.001000000015,4,3,3,4,4,4,4,3
30.001000000015,4,3,3,4,4,4,4,3
30.02,4,3,3,4,4,4,4,3
30.04,4,3,3,4,4,4,4,3
30.06,4,3,3,4,4,4,4,3
30.08,4,3,3,4,4,4,4,3
30.1,4,3,3,4,4,4,4,3
30.12,4,3,3,4,4,4,4,3
30.14,4,3,3,4,4,4,4,3
30.16,4,3,3,4,4,4,4,3
30.18,4,3,3,4,4,4,4,3
30.2,4,3,3,4,4,4,4,3
30.22,4,3,3,4,4,4,4,3
30.24,4,3,3,4,4,4,4,3
30.26,4,3,3,4,4,4,4,3
30.28,4,3,3,4,4,4,4,3
30.3,4,3,3,4,4,4,4,3
30.32,4,3,3,4,4,4,4,3
30.34,4,3,3,4,4,4,4,3
30.36,4,3,3,4,4,4,4,3
30.38,4,3,3,4,4,4,4,3
30.4,4,3,3,4,4,4,4,3
30.42,4,3,3,4,4,4,4,3
30.44,4,3,3,4,4,4,4,3
30.46,4,3,3,4,4,4,4,3
30.48,4,3,3,4,4,4,4,3
30.5,4,3,3,4,4,4,4,3
30.5,3,3,4,4,4,3,4,3
30.5010000000153,3,3,4,4,4,3,4,3
30.5010000000153,3,3,4,4,4,3,4,3
30.52,3,3,4,4,4,3,4,3
30.54,3,3,4,4,4,3,4,3
30.56,3,3,4,4,4,3,4,3
30.58,3,3,4,4,4,3,4,3
30.6,3,3,4,4,4,3,4,3
30.62,3,3,4,4,4,3,4,3
30.64,3,3,4,4,4,3,4,3
30.66,3,3,4,4,4,3,4,3
30.68,3,3,4,4,4,3,4,3
30.7,3,3,4,4,4,3,4,3
30.72,3,3,4,4,4,3,4,3
30.74,3,3,4,4,4,3,4,3
30.76,3,3,4,4,4,3,4,3
30.78,3,3,4,4,4,3,4,3
30.8,3,3,4,4,4,3,4,3
30.82,3,3,4,4,4,3,4,3
30.84,3,3,4,4,4,3,4,3
30.86,3,3,4,4,4,3,4,3
30.88,3,3,4,4,4,3,4,3
30.9,3,3,4,4,4,3,4,3
30.92,3,3,4,4,4,3,4,3
30.94,3,3,4,4,4,3,4,3
30.96,3,3,4,4,4,3,4,3
30.98,3,3,4,4,4,3,4,3
31,3,3,4,4,4,3,4,3
31,3,4,4,4,4,3,4,3
31.0010000000155,3,4,4,4,4,3,4,3
31.0010000000155,3,4,4,4,4,3,4,3
31.02,3,4,4,4,4,3,4,3
31.04,3,4,4,4,4,3,4,3
31.06,3,4,4,4,4,3,4,3
31.08,3,4,4,4,4,3,4,3
31.1,3,4,4,4,4,3,4,3
31.12,3,4,4,4,4,3,4,3
31.14,3,4,4,4,4,3,4,3
31.16,3,4,4,4,4,3,4,3
31.18,3,4,4,4,4,3,4,3
31.2,3,4,4,4,4,3,4,3
31.22,3,4,4,4,4,3,4,3
31.24,3,4,4,4,4,3,4,3
31.26,3,4,4,4,4,3,4,3
31.28,3,4,4,4,4,3,4,3
31.3,3,4,4,4,4,3,4,3
31.32,3,4,4,4,4,3,4,3
31.34,3,4,4,4,4,3,4,3
31.36,3,4,4,4,4,3,4,3
31.38,3,4,4,4,4,3,4,3
31.4,3,4,4,4,4,3,4,3
31.42,3,4,4,4,4,3,4,3
31.44,3,4,4,4,4,3,4,3
31.46,3,4,4,4,4,3,4,3
31.48,3,4,4,4,4,3,4,3
31.5,3,4,4,4,4,3,4,3
31.5,4,4,4,3,4,3,4,3
31.5010000000158,4,4,4,3,4,3,4,3
31.5010000000158,4,4,4,3,4,3,4,3
31.52,4,4,4,3,4,3,4,3
31.54,4,4,4,3,4,3,4,3
31.56,4,4,4,3,4,3,4,3
31.58,4,4,4,3,4,3,4,3
31.6,4,4,4,3,4,3,4,3
31.62,4,4,4,3,4,3,4,3
31.64,4,4,4,3,4,3,4,3
31.66,4,4,4,3,4,3,4,3
31.68,4,4,4,3,4,3,4,3
31.7,4,4,4,3,4,3,4,3
31.72,4,4,4,3,4,3,4,3
31.74,4,4,4,3,4,3,4,3
31.76,4,4,4,3,4,3,4,3
31.78,4,4,4,3,4,3,4,3
31.8,4,4,4,3,4,3,4,3
31.82,4,4,4,3,4,3,4,3
31.84,4,4,4,3,4,3,4,3
31.86,4,4,4,3,4,3,4,3
31.88,4,4,4,3,4,3,4,3
31.9,4,4,4,3,4,3,4,3
31.92,4,4,4,3,4,3,4,3
31.94,4,4,4,3,4,3,4,3
31.96,4,4,4,3,4,3,4,3
31.98,4,4,4,3,4,3,4,3
32,4,4,4,3,4,3,4,3
32,4,3,4,3,4,3,4,3
32.001000000016,4,3,4,3,4,3,4,3
32.001000000016,4,3,4,3,4,3,4,3
32.02,4,3,4,3,4,3,4,3
32.04,4,3,4,3,4,3,4,3
32.06,4,3,4,3,4,3,4,3
32.08,4,3,4,3,4,3,4,3
32.1,4,3,4,3,4,3,4,3
32.12,4,3,4,3,4,3,4,3
32.14,4,3,4,3,4,3,4,3
32.16,4,3,4,3,4,3,4,3
32.18,4,3,4,3,4,3,4,3
32.2,4,3,4,3,4,3,4,3
32.22,4,3,4,3,4,3,4,3
32.24,4,3,4,3,4,3,4,3
32.26,4,3,4,3,4,3,4,3
32.28,4,3,4,3,4,3,4,3
32.3,4,3,4,3,4,3,4,3
32.32,4,3,4,3,4,3,4,3
32.34,4,3,4,3,4,3,4,3
32.36,4,3,4,3,4,3,4,3
32.38,4,3,4,3,4,3,4,3
32.4,4,3,4,3,4,3,4,3
32.42,4,3,4,3,4,3,4,3
32.44,4,3,4,3,4,3,4,3
32.46,4,3,4,3,4,3,4,3
32.48,4,3,4,3,4,3,4,3
32.5,4,3,4,3,4,3,4,3
32.5,3,3,3,3,3,3,3,3
32.5010000000162,3,3,3,3,3,3,3,3
32.5010000000162,3,3,3,3,3,3,3,3
32.52,3,3,3,3,3,3,3,3
32.54,3,3,3,3,3,3,3,3
32.56,3,3,3,3,3,3,3,3
32.58,3,3,3,3,3,3,3,3
32.6,3,3,3,3,3,3,3,3
32.62,3,3,3,3,3,3,3,3
32.64,3,3,3,3,3,3,3,3
32.66,3,3,3,3,3,3,3,3
32.68,3,3,3,3,3,3,3,3
32.7,3,3,3,3,3,3,3,3
32.72,3,3,3,3,3,3,3,3
32.74,3,3,3,3,3,3,3,3
32.76,3,3,3,3,3,3,3,3
32.78,3,3,3,3,3,3,3,3
32.8,3,3,3,3,3,3,3,3
32.82,3,3,3,3,3,3,3,3
32.84,3,3,3,3,3,3,3,3
32.86,3,3,3,3,3,3,3,3
32.88,3,3,3,3,3,3,3,3
32.9,3,3,3,3,3,3,3,3
32.92,3,3,3,3,3,3,3,3
32.94,3,3,3,3,3,3,3,3
32.96,3,3,3,3,3,3,3,3
32.98,3,3,3,3,3,3,3,3
33,3,3,3,3,3,3,3,3
33,3,4,3,3,3,3,3,3
33.0010000000165,3,4,3,3,3,3,3,3
33.0010000000165,3,4,3,3,3,3,3,3
33.02,3,4,3,3,3,3,3,3
33.04,3,4,3,3,3,3,3,3
33.06,3,4,3,3,3,3,3,3
33.08,3,4,3,3,3,3,3,3
33.1,3,4,3,3,3,3,3,3
33.12,3,4,3,3,3,3,3,3
33.14,3,4,3,3,3,3,3,3
33.16,3,4,3,3,3,3,3,3
33.18,3,4,3,3,3,3,3,3
33.2,3,4,3,3,3,3,3,3
33.22,3,4,3,3,3,3,3,3
33.24,3,4,3,3,3,3,3,3
33.26,3,4,3,3,3,3,3,3
33.28,3,4,3,3,3,3,3,3
33.3,3,4,3,3,3,3,3,3
33.32,3,4,3,3,3,3,3,3
33.34,3,4,3,3,3,3,3,3
33.36,3,4,3,3,3,3,3,3
33.38,3,4,3,3,3,3,3,3
33.4,3,4,3,3,3,3,3,3
33.42,3,4,3,3,3,3,3,3
33.44,3,4,3,3,3,3,3,3
33.46,3,4,3,3,3,3,3,3
33.48,3,4,3,3,3,3,3,3
33.5,3,4,3,3,3,3,3,3
33.5,4,4,3,4,3,3,3,3
33.5010000000167,4,4,3,4,3,3,3,3
33.5010000000167,4,4,3,4,3,3,3,3
33.52,4,4,3,4,3,3,3,3
33.54,4,4,3,4,3,3,3,3
33.56,4,4,3,4,3,3,3,3
33.58,4,4,3,4,3,3,3,3
33.6,4,4,3,4,3,3,3,3
33.62,4,4,3,4,3,3,3,3
33.64,4,4,3,4,3,3,3,3
33.66,4,4,3,4,3,3,3,3
33.68,4,4,3,4,3,3,3,3
33.7,4,4,3,4,3,3,3,3
33.72,4,4,3,4,3,3,3,3
33.74,4,4,3,4,3,3,3,3
33.76,4,4,3,4,3,3,3,3
33.78,4,4,3,4,3,3,3,3
33.8,4,4,3,4,3,3,3,3
33.82,4,4,3,4,3,3,3,3
33.84,4,4,3,4,3,3,3,3
33.86,4,4,3,4,3,3,3,3
33.88,4,4,3,4,3,3,3,3
33.9,4,4,3,4,3,3,3,3
33.92,4,4,3,4,3,3,3,3
33.94,4,4,3,4,3,3,3,3
33.96,4,4,3,4,3,3,3,3
33.98,4,4,3,4,3,3,3,3
34,4,4,3,4,3,3,3,3
34,4,3,3,4,3,3,3,3
34.001000000017,4,3,3,4,3,3,3,3
34.001000000017,4,3,3,4,3,3,3,3
34.02,4,3,3,4,3,3,3,3
34.04,4,3,3,4,3,3,3,3
34.06,4,3,3,4,3,3,3,3
34.08,4,3,3,4,3,3,3,3
34.1,4,3,3,4,3,3,3,3
34.12,4,3,3,4,3,3,3,3
34.14,4,3,3,4,3,3,3,3
34.16,4,3,3,4,3,3,3,3
34.18,4,3,3,4,3,3,3,3
34.2,4,3,3,4,3,3,3,3
34.22,4,3,3,4,3,3,3,3
34.24,4,3,3,4,3,3,3,3
34.26,4,3,3,4,3,3,3,3
34.28,4,3,3,4,3,3,3,3
34.3,4,3,3,4,3,3,3,3
34.32,4,3,3,4,3,3,3,3
34.34,4,3,3,4,3,3,3,3
34.36,4,3,3,4,3,3,3,3
34.38,4,3,3,4,3,3,3,3
34.4,4,3,3,4,3,3,3,3
34.42,4,3,3,4,3,3,3,3
34.44,4,3,3,4,3,3,3,3
34.46,4,3,3,4,3,3,3,3
34.48,4,3,3,4,3,3,3,3
34.5,4,3,3,4,3,3,3,3
34.5,3,3,4,4,3,4,3,3
34.5010000000172,3,3,4,4,3,4,3,3
34.5010000000172,3,3,4,4,3,4,3,3
34.52,3,3,4,4,3,4,3,3
34.54,3,3,4,4,3,4,3,3
34.56,3,3,4,4,3,4,3,3
34.58,3,3,4,4,3,4,3,3
34.6,3,3,4,4,3,4,3,3
34.62,3,3,4,4,3,4,3,3
34.64,3,3,4,4,3,4,3,3
34.66,3,3,4,4,3,4,3,3
34.68,3,3,4,4,3,4,3,3
34.7,3,3,4,4,3,4,3,3
34.72,3,3,4,4,3,4,3,3
34.74,3,3,4,4,3,4,3,3
34.76,3,3,4,4,3,4,3,3
34.78,3,3,4,4,3,4,3,3
34.8,3,3,4,4,3,4,3,3
34.82,3,3,4,4,3,4,3,3
34.84,3,3,4,4,3,4,3,3
34.86,3,3,4,4,3,4,3,3
34.88,3,3,4,4,3,4,3,3
34.9,3,3,4,4,3,4,3,3
34.92,3,3,4,4,3,4,3,3
34.94,3,3,4,4,3,4,3,3
34.96,3,3,4,4,3,4,3,3
34.98,3,3,4,4,3,4,3,3
35,3,3,4,4,3,4,3,3
35,3,4,4,4,3,4,3,3
35.0010000000175,3,4,4,4,3,4,3,3
35.0010000000175,3,4,4,4,3,4,3,3
35.02,3,4,4,4,3,4,3,3
35.04,3,4,4,4,3,4,3,3
35.06,3,4,4,4,3,4,3,3
35.08,3,4,4,4,3,4,3,3
35.1,3,4,4,4,3,4,3,3
35.12,3,4,4,4,3,4,3,3
35.14,3,4,4,4,3,4,3,3
35.16,3,4,4,4,3,4,3,3
35.18,3,4,4,4,3,4,3,3
35.2,3,4,4,4,3,4,3,3
35.22,3,4,4,4,3,4,3,3
35.24,3,4,4,4,3,4,3,3
35.26,3,4,4,4,3,4,3,3
35.28,3,4,4,4,3,4,3,3
35.3,3,4,4,4,3,4,3,3
35.32,3,4,4,4,3,4,3,3
35.34,3,4,4,4,3,4,3,3
35.36,3,4,4,4,3,4,3,3
35.38,3,4,4,4,3,4,3,3
35.4,3,4,4,4,3,4,3,3
35.42,3,4,4,4,3,4,3,3
35.44,3,4,4,4,3,4,3,3
35.46,3,4,4,4,3,4,3,3
35.48,3,4,4,4,3,4,3,3
35.5,3,4,4,4,3,4,3,3
35.5,4,4,4,3,3,4,3,3
35.5010000000177,4,4,4,3,3,4,3,3
35.5010000000177,4,4,4,3,3,4,3,3
35.52,4,4,4,3,3,4,3,3
35.54,4,4,4,3,3,4,3,3
35.56,4,4,4,3,3,4,3,3
35.58,4,4,4,3,3,4,3,3
35.6,4,4,4,3,3,4,3,3
35.62,4,4,4,3,3,4,3,3
35.64,4,4,4,3,3,4,3,3
35.66,4,4,4,3,3,4,3,3
35.68,4,4,4,3,3,4,3,3
35.7,4,4,4,3,3,4,3,3
35.72,4,4,4,3,3,4,3,3
35.74,4,4,4,3,3,4,3,3
35.76,4,4,4,3,3,4,3,3
35.78,4,4,4,3,3,4,3,3
35.8,4,4,4,3,3,4,3,3
35.82,4,4,4,3,3,4,3,3
35.84,4,4,4,3,3,4,3,3
35.86,4,4,4,3,3,4,3,3
35.88,4,4,4,3,3,4,3,3
35.9,4,4,4,3,3,4,3,3
35.92,4,4,4,3,3,4,3,3
35.94,4,4,4,3,3,4,3,3
35.96,4,4,4,3,3,4,3,3
35.98,4,4,4,3,3,4,3,3
36,4,4,4,3,3,4,3,3
36,4,3,4,3,3,4,3,3
36.001000000018,4,3,4,3,3,4,3,3
36.001000000018,4,3,4,3,3,4,3,3
36.02,4,3,4,3,3,4,3,3
36.04,4,3,4,3,3,4,3,3
36.06,4,3,4,3,3,4,3,3
36.08,4,3,4,3,3,4,3,3
36.1,4,3,4,3,3,4,3,3
36.12,4,3,4,3,3,4,3,3
36.14,4,3,4,3,3,4,3,3
36.16,4,3,4,3,3,4,3,3
36.18,4,3,4,3,3,4,3,3
36.2,4,3,4,3,3,4,3,3
36.22,4,3,4,3,3,4,3,3
36.24,4,3,4,3,3,4,3,3
36.26,4,3,4,3,3,4,3,3
36.28,4,3,4,3,3,4,3,3
36.3,4,3,4,3,3,4,3,3
36.32,4,3,4,3,3,4,3,3
36.34,4,3,4,3,3,4,3,3
36.36,4,3,4,3,3,4,3,3
36.38,4,3,4,3,3,4,3,3
36.4,4,3,4,3,3,4,3,3
36.42,4,3,4,3,3,4,3,3
36.44,4,3,4,3,3,4,3,3
36.46,4,3,4,3,3,4,3,3
36.48,4,3,4,3,3,4,3,3
36.5,4,3,4,3,3,4,3,3
36.5,3,3,3,3,4,4,3,4
36.5010000000183,3,3,3,3,4,4,3,4
36.5010000000183,3,3,3,3,4,4,3,4
36.52,3,3,3,3,4,4,3,4
36.54,3,3,3,3,4,4,3,4
36.56,3,3,3,3,4,4,3,4
