"time","inertia2.s","inertia2.v","mass1.s","mass1.v"
0.3375,-0.507368435665265,-2.68593389322011,-0.507368435665265,-2.68593389322011
0.338,-0.508711943942297,-2.68808966297021,-0.508711943942297,-2.68808966297021
0.3385,-0.510056528180688,-2.69023804081903,-0.510056528180688,-2.69023804081903
0.339,-0.511402184679197,-2.69237902087693,-0.511402184679197,-2.69237902087693
0.3395,-0.51274890973353,-2.69451259727507,-0.51274890973353,-2.69451259727507
0.34,-0.514096699636352,-2.69663876416551,-0.514096699636352,-2.69663876416551
0.3405,-0.515445550677285,-2.69875751572119,-0.515445550677285,-2.69875751572119
0.341,-0.516795459142929,-2.70086884613595,-0.516795459142929,-2.70086884613595
0.3415,-0.518146421316862,-2.70297274962459,-0.518146421316862,-2.70297274962459
0.342,-0.519498433479652,-2.70506922042284,-0.519498433479652,-2.70506922042284
0.3425,-0.520851491908867,-2.70715825278745,-0.520851491908867,-2.70715825278745
0.343,-0.522205592879078,-2.70923984099616,-0.522205592879078,-2.70923984099616
0.3435,-0.523560732661876,-2.71131397934773,-0.523560732661876,-2.71131397934773
0.344,-0.524916907525872,-2.71338066216201,-0.524916907525872,-2.71338066216201
0.3445,-0.526274113736713,-2.71543988377991,-0.526274113736713,-2.71543988377991
0.345,-0.527632347557084,-2.71749163856344,-0.527632347557084,-2.71749163856344
0.3455,-0.528991605246724,-2.71953592089574,-0.528991605246724,-2.71953592089574
0.346,-0.530351883062428,-2.72157272518113,-0.530351883062428,-2.72157272518113
0.3465,-0.531713177258058,-2.72360204584506,-0.531713177258058,-2.72360204584506
0.347,-0.533075484894775,-2.72562387334805,-0.533075484894775,-2.72562387334805
0.3475,-0.534438803504628,-2.72763819584079,-0.534438803504628,-2.72763819584079
0.348,-0.535803127416512,-2.72964501723994,-0.535803127416512,-2.72964501723994
0.3485,-0.537168452878138,-2.73164433202889,-0.537168452878138,-2.73164433202889
0.349,-0.538534776134417,-2.73363613471189,-0.538534776134417,-2.73363613471189
0.3495,-0.539902093427475,-2.73562041981404,-0.539902093427475,-2.73562041981404
0.35,-0.541270400996655,-2.73759718188132,-0.541270400996655,-2.73759718188132
0.3505,-0.542639695078535,-2.73956641548064,-0.542639695078535,-2.73956641548064
0.351,-0.544009971906928,-2.74152811519983,-0.544009971906928,-2.74152811519983
0.3515,-0.545381227712897,-2.74348227564764,-0.545381227712897,-2.74348227564764
0.352,-0.546753458724765,-2.74542889145382,-0.546753458724765,-2.74542889145382
0.3525,-0.54812666116812,-2.74736795726909,-0.54812666116812,-2.74736795726909
0.353,-0.549500831265829,-2.74929946776518,-0.549500831265829,-2.74929946776518
0.3535,-0.550875965238041,-2.75122341763487,-0.550875965238041,-2.75122341763487
0.354,-0.552252059302206,-2.75313980159197,-0.552252059302206,-2.75313980159197
0.3545,-0.553629109673072,-2.75504861437136,-0.553629109673072,-2.75504861437136
0.355,-0.555007112562708,-2.75694985072901,-0.555007112562708,-2.75694985072901
0.3555,-0.556386064180499,-2.75884350544203,-0.556386064180499,-2.75884350544203
0.356,-0.557765960733167,-2.76072957330862,-0.557765960733167,-2.76072957330862
0.3565,-0.559146798424776,-2.76260804914817,-0.559146798424776,-2.76260804914817
0.357,-0.560528573456739,-2.76447892780122,-0.560528573456739,-2.76447892780122
0.3575,-0.561911282027829,-2.76634220412951,-0.561911282027829,-2.76634220412951
0.358,-0.563294920334191,-2.76819787301602,-0.563294920334191,-2.76819787301602
0.3585,-0.564679484569348,-2.77004592936492,-0.564679484569348,-2.77004592936492
0.359,-0.56606497092421,-2.77188636810168,-0.56606497092421,-2.77188636810168
0.3595,-0.567451375587086,-2.77371918417301,-0.567451375587086,-2.77371918417301
0.36,-0.568838694743691,-2.77554437254696,-0.568838694743691,-2.77554437254696
0.3605,-0.570226924577157,-2.77736192821285,-0.570226924577157,-2.77736192821285
0.361,-0.571616061268041,-2.77917184618138,-0.571616061268041,-2.77917184618138
0.3615,-0.573006100994335,-2.78097412148459,-0.573006100994335,-2.78097412148459
0.362,-0.574397039931475,-2.7827687491759,-0.574397039931475,-2.7827687491759
0.3625,-0.57578887425235,-2.78455572433014,-0.57578887425235,-2.78455572433014
0.363,-0.577181600127311,-2.78633504204354,-0.577181600127311,-2.78633504204354
0.3635,-0.578575213724183,-2.78810669743381,-0.578575213724183,-2.78810669743381
0.364,-0.579969711208271,-2.78987068564009,-0.579969711208271,-2.78987068564009
0.3645,-0.581365088742371,-2.79162700182302,-0.581365088742371,-2.79162700182302
0.365,-0.582761342486777,-2.79337564116473,-0.582761342486777,-2.79337564116473
0.3655,-0.584158468599295,-2.79511659886889,-0.584158468599295,-2.79511659886889
0.366,-0.585556463235249,-2.79684987016071,-0.585556463235249,-2.79684987016071
0.3665,-0.586955322547488,-2.79857545028695,-0.586955322547488,-2.79857545028695
0.367,-0.588355042686401,-2.80029333451599,-0.588355042686401,-2.80029333451599
0.3675,-0.589755619799922,-2.80200351813779,-0.589755619799922,-2.80200351813779
0.368,-0.591157050033541,-2.80370599646395,-0.591157050033541,-2.80370599646395
0.3685,-0.592559329530314,-2.8054007648277,-0.592559329530314,-2.8054007648277
0.369,-0.593962454430869,-2.80708781858398,-0.593962454430869,-2.80708781858398
0.3695,-0.595366420873419,-2.80876715310937,-0.595366420873419,-2.80876715310937
0.37,-0.59677122499377,-2.81043876380219,-0.59677122499377,-2.81043876380219
0.3705,-0.59817686292533,-2.81210264608249,-0.59817686292533,-2.81210264608249
0.371,-0.599583330799118,-2.81375879539207,-0.599583330799118,-2.81375879539207
0.3715,-0.600990624743773,-2.81540720719448,-0.600990624743773,-2.81540720719448
0.372,-0.602398740885567,-2.8170478769751,-0.602398740885567,-2.8170478769751
0.3725,-0.603807675348408,-2.81868080024111,-0.603807675348408,-2.81868080024111
0.373,-0.605217424253854,-2.8203059725215,-0.605217424253854,-2.8203059725215
0.3735,-0.606627983721122,-2.82192338936714,-0.606627983721122,-2.82192338936714
0.374,-0.608039349867095,-2.82353304635077,-0.608039349867095,-2.82353304635077
0.3745,-0.609451518806333,-2.82513493906704,-0.609451518806333,-2.82513493906704
0.375,-0.610864486651081,-2.82672906313248,-0.610864486651081,-2.82672906313248
0.3755,-0.612278249511281,-2.82831541418559,-0.612278249511281,-2.82831541418559
0.376,-0.613692803494577,-2.82989398788682,-0.613692803494577,-2.82989398788682
0.3765,-0.615108144706328,-2.83146477991859,-0.615108144706328,-2.83146477991859
0.377,-0.616524269249618,-2.83302778598533,-0.616524269249618,-2.83302778598533
0.3775,-0.61794117322526,-2.83458300181349,-0.61794117322526,-2.83458300181349
0.378,-0.619358852731811,-2.83613042315154,-0.619358852731811,-2.83613042315154
0.3785,-0.620777303865577,-2.83767004577004,-0.620777303865577,-2.83767004577004
0.379,-0.622196522720626,-2.83920186546161,-0.622196522720626,-2.83920186546161
0.3795,-0.623616505388795,-2.84072587804099,-0.623616505388795,-2.84072587804099
0.38,-0.6250372479597,-2.84224207934502,-0.6250372479597,-2.84224207934502
0.3805,-0.626458746520744,-2.84375046523271,-0.626458746520744,-2.84375046523271
0.381,-0.627880999655001,-2.84525101851711,-0.627880999655001,-2.84525101851711
0.3815,-0.629304001436377,-2.84674374561256,-0.629304001436377,-2.84674374561256
0.382,-0.63072774763682,-2.84822864406059,-0.63072774763682,-2.84822864406059
0.3825,-0.632152234340483,-2.84970570978016,-0.632152234340483,-2.84970570978016
0.383,-0.633577457629446,-2.85117493871203,-0.633577457629446,-2.85117493871203
0.3835,-0.635003413583727,-2.85263632681873,-0.635003413583727,-2.85263632681873
0.384,-0.636430098281287,-2.85408987008458,-0.636430098281287,-2.85408987008458
0.3845,-0.637857507798047,-2.85553556451575,-0.637857507798047,-2.85553556451575
0.385,-0.639285638207889,-2.85697340614023,-0.639285638207889,-2.85697340614023
0.3855,-0.640714485582677,-2.85840339100784,-0.640714485582677,-2.85840339100784
0.386,-0.642144045992256,-2.85982551519032,-0.642144045992256,-2.85982551519032
0.3865,-0.643574315504471,-2.86123977478125,-0.643574315504471,-2.86123977478125
0.387,-0.645005290185169,-2.86264616589615,-0.645005290185169,-2.86264616589615
0.3875,-0.646436966098215,-2.86404468467243,-0.646436966098215,-2.86404468467243
0.388,-0.647869339305502,-2.86543532726948,-0.647869339305502,-2.86543532726948
0.3885,-0.649302405866954,-2.8668180898686,-0.649302405866954,-2.8668180898686
0.389,-0.650736161840545,-2.8681929686731,-0.650736161840545,-2.8681929686731
0.3895,-0.652170603282303,-2.86955995990825,-0.652170603282303,-2.86955995990825
0.39,-0.653605726246323,-2.87091905982137,-0.653605726246323,-2.87091905982137
0.3905,-0.655041526784772,-2.87227026468176,-0.655041526784772,-2.87227026468176
0.391,-0.656478000947909,-2.87361357078078,-0.656478000947909,-2.87361357078078
0.3915,-0.657915144784082,-2.87494897443186,-0.657915144784082,-2.87494897443186
0.392,-0.659352954339749,-2.87627647197049,-0.659352954339749,-2.87627647197049
0.3925,-0.660791425659482,-2.87759605975426,-0.660791425659482,-2.87759605975426
0.393,-0.66223055478598,-2.87890773416287,-0.66223055478598,-2.87890773416287
0.3935,-0.663670337760074,-2.88021149159815,-0.663670337760074,-2.88021149159815
0.394,-0.665110770620745,-2.88150732848408,-0.665110770620745,-2.88150732848408
0.3945,-0.666551849405125,-2.88279524126678,-0.666551849405125,-2.88279524126678
0.395,-0.667993570148516,-2.88407522641457,-0.667993570148516,-2.88407522641457
0.3955,-0.669435928884391,-2.88534728041797,-0.669435928884391,-2.88534728041797
0.396,-0.670878921644411,-2.88661139978969,-0.670878921644411,-2.88661139978969
0.3965,-0.672322544458432,-2.88786758106469,-0.672322544458432,-2.88786758106469
0.397,-0.673766793354515,-2.88911582080017,-0.673766793354515,-2.88911582080017
0.3975,-0.675211664358934,-2.8903561155756,-0.675211664358934,-2.8903561155756
0.398,-0.676657153496193,-2.89158846199274,-0.676657153496193,-2.89158846199274
0.3985,-0.678103256789026,-2.89281285667562,-0.678103256789026,-2.89281285667562
0.399,-0.679549970258417,-2.89402929627061,-0.679549970258417,-2.89402929627061
0.3995,-0.680997289923601,-2.89523777744642,-0.680997289923601,-2.89523777744642
0.4,-0.682445211802079,-2.89643829689408,-0.682445211802079,-2.89643829689408
0.4005,-0.683893731909629,-2.89763085132703,-0.683893731909629,-2.89763085132703
0.401,-0.685342846260313,-2.89881543748105,-0.685342846260313,-2.89881543748105
0.4015,-0.686792550866486,-2.89999205211436,-0.686792550866486,-2.89999205211436
0.402,-0.68824284173881,-2.90116069200757,-0.68824284173881,-2.90116069200757
0.4025,-0.689693714886263,-2.90232135396375,-0.689693714886263,-2.90232135396375
0.403,-0.691145166316144,-2.90347403480841,-0.691145166316144,-2.90347403480841
0.4035,-0.69259719203409,-2.90461873138954,-0.69259719203409,-2.90461873138954
0.404,-0.694049788044081,-2.90575544057761,-0.694049788044081,-2.90575544057761
0.4045,-0.695502950348454,-2.90688415926558,-0.695502950348454,-2.90688415926558
0.405,-0.696956674947908,-2.90800488436897,-0.696956674947908,-2.90800488436897
0.4055,-0.698410957841518,-2.90911761282582,-0.698410957841518,-2.90911761282582
0.406,-0.699865795026744,-2.91022234159671,-0.699865795026744,-2.91022234159671
0.4065,-0.70132118249944,-2.91131906766481,-0.70132118249944,-2.91131906766481
0.407,-0.702777116253864,-2.91240778803589,-0.702777116253864,-2.91240778803589
0.4075,-0.704233592282689,-2.91348849973832,-0.704233592282689,-2.91348849973832
0.408,-0.705690606577014,-2.91456119982307,-0.705690606577014,-2.91456119982307
0.4085,-0.70714815512637,-2.9156258853638,-0.70714815512637,-2.9156258853638
0.409,-0.708606233918734,-2.9166825534568,-0.708606233918734,-2.9166825534568
0.4095,-0.710064838940536,-2.91773120122102,-0.710064838940536,-2.91773120122102
0.41,-0.711523966176673,-2.91877182579815,-0.711523966176673,-2.91877182579815
0.4105,-0.712983611610512,-2.91980442435255,-0.712983611610512,-2.91980442435255
0.411,-0.714443771223909,-2.92082899407133,-0.714443771223909,-2.92082899407133
0.4115,-0.715904440997212,-2.92184553216434,-0.715904440997212,-2.92184553216434
0.412,-0.717365616909272,-2.92285403586418,-0.717365616909272,-2.92285403586418
0.4125,-0.718827294937455,-2.92385450242625,-0.718827294937455,-2.92385450242625
0.413,-0.720289471057654,-2.92484692912873,-0.720289471057654,-2.92484692912873
0.4135,-0.721752141244292,-2.92583131327262,-0.721752141244292,-2.92583131327262
0.414,-0.723215301470337,-2.92680765218176,-0.723215301470337,-2.92680765218176
0.4145,-0.724678948850769,-2.92777593560698,-0.724678948850769,-2.92777593560698
0.415,-0.726143079559879,-2.9287361595613,-0.726143079559879,-2.9287361595613
0.4155,-0.727607688370501,-2.9296883293809,-0.727607688370501,-2.9296883293809
0.416,-0.729072771254552,-2.93063244245008,-0.729072771254552,-2.93063244245008
0.4165,-0.73053832418262,-2.93156849617551,-0.73053832418262,-2.93156849617551
0.417,-0.732004343123976,-2.9324964879863,-0.732004343123976,-2.9324964879863
0.4175,-0.733470824046585,-2.93341641533398,-0.733470824046585,-2.93341641533398
0.418,-0.734937762917114,-2.93432827569251,-0.734937762917114,-2.93432827569251
0.4185,-0.736405155700945,-2.9352320665583,-0.736405155700945,-2.9352320665583
0.419,-0.737872998362183,-2.93612778545023,-0.737872998362183,-2.93612778545023
0.4195,-0.739341286863671,-2.93701542990967,-0.739341286863671,-2.93701542990967
0.42,-0.740810017166995,-2.93789499750047,-0.740810017166995,-2.93789499750047
0.4205,-0.742279185232498,-2.93876648580897,-0.742279185232498,-2.93876648580897
0.421,-0.743748787019291,-2.93962989244406,-0.743748787019291,-2.93962989244406
0.4215,-0.74521881848526,-2.94048521503715,-0.74521881848526,-2.94048521503715
0.422,-0.746689275587081,-2.94133245124218,-0.746689275587081,-2.94133245124218
0.4225,-0.748160154280227,-2.94217159873567,-0.748160154280227,-2.94217159873567
0.423,-0.749631450518979,-2.94300265521669,-0.749631450518979,-2.94300265521669
0.4235,-0.75110316025644,-2.94382561840693,-0.75110316025644,-2.94382561840693
0.424,-0.752575279444541,-2.94464048605064,-0.752575279444541,-2.94464048605064
0.4245,-0.754047804034054,-2.94544725591471,-0.754047804034054,-2.94544725591471
0.425,-0.755520729974601,-2.94624592578864,-0.755520729974601,-2.94624592578864
0.4255,-0.756994053214667,-2.94703649348458,-0.756994053214667,-2.94703649348458
0.426,-0.758467769701609,-2.94781895683732,-0.758467769701609,-2.94781895683732
0.4265,-0.759941875381665,-2.94859331370432,-0.759941875381665,-2.94859331370432
0.427,-0.761416366199969,-2.94935956196574,-0.761416366199969,-2.94935956196574
0.4275,-0.762891238100554,-2.9501176995244,-0.762891238100554,-2.9501176995244
0.428,-0.764366487026372,-2.95086772430584,-0.764366487026372,-2.95086772430584
0.4285,-0.765842108919297,-2.95160963425832,-0.765842108919297,-2.95160963425832
0.429,-0.76731809972014,-2.95234342735284,-0.76731809972014,-2.95234342735284
0.4295,-0.768794455368655,-2.95306910158313,-0.768794455368655,-2.95306910158313
0.43,-0.770271171803556,-2.95378665496569,-0.770271171803556,-2.95378665496569
0.4305,-0.77174824496252,-2.95449608553979,-0.77174824496252,-2.95449608553979
0.431,-0.773225670782205,-2.95519739136749,-0.773225670782205,-2.95519739136749
0.4315,-0.774703445198255,-2.95589057053364,-0.774703445198255,-2.95589057053364
0.432,-0.776181564145311,-2.95657562114592,-0.776181564145311,-2.95657562114592
0.4325,-0.777660023557027,-2.95725254133481,-0.777660023557027,-2.95725254133481
0.433,-0.779138819366072,-2.95792132925366,-0.779138819366072,-2.95792132925366
0.4335,-0.780617947504149,-2.95858198307865,-0.780617947504149,-2.95858198307865
0.434,-0.782097403902,-2.95923450100883,-0.782097403902,-2.95923450100883
0.4345,-0.783577184489416,-2.95987888126613,-0.783577184489416,-2.95987888126613
0.435,-0.785057285195253,-2.9605151220954,-0.785057285195253,-2.9605151220954
0.4355,-0.786537701947438,-2.96114322176435,-0.786537701947438,-2.96114322176435
0.436,-0.788018430672979,-2.96176317856365,-0.788018430672979,-2.96176317856365
0.4365,-0.789499467297981,-2.96237499080687,-0.789499467297981,-2.96237499080687
0.437,-0.790980807747649,-2.96297865683056,-0.790980807747649,-2.96297865683056
0.4375,-0.792462447946304,-2.96357417499421,-0.792462447946304,-2.96357417499421
0.438,-0.793944383817392,-2.96416154368027,-0.793944383817392,-2.96416154368027
0.4385,-0.795426611283494,-2.96474076129422,-0.795426611283494,-2.96474076129422
0.439,-0.796909126266338,-2.96531182626449,-0.796909126266338,-2.96531182626449
0.4395,-0.798391924686806,-2.96587473704256,-0.798391924686806,-2.96587473704256
0.44,-0.799875002464949,-2.96642949210292,-0.799875002464949,-2.96642949210292
0.4405,-0.801358355519994,-2.96697608994311,-0.801358355519994,-2.96697608994311
0.441,-0.802841979770359,-2.9675145290837,-0.802841979770359,-2.9675145290837
0.4415,-0.804325871133658,-2.96804480806837,-0.804325871133658,-2.96804480806837
0.442,-0.805810025526714,-2.96856692546384,-0.805810025526714,-2.96856692546384
0.4425,-0.807294438865571,-2.96908087985994,-0.807294438865571,-2.96908087985994
0.443,-0.808779107065502,-2.96958666986962,-0.808779107065502,-2.96958666986962
0.4435,-0.810264026041022,-2.97008429412891,-0.810264026041022,-2.97008429412891
0.444,-0.811749191705896,-2.97057375129702,-0.811749191705896,-2.97057375129702
0.4445,-0.813234599973152,-2.97105504005629,-0.813234599973152,-2.97105504005629
0.445,-0.814720246755089,-2.9715281591122,-0.814720246755089,-2.9715281591122
0.4455,-0.816206127963289,-2.97199310719344,-0.816206127963289,-2.97199310719344
0.446,-0.817692239508629,-2.97244988305187,-0.817692239508629,-2.97244988305187
0.4465,-0.819178577301288,-2.97289848546254,-0.819178577301288,-2.97289848546254
0.447,-0.820665137250761,-2.97333891322372,-0.820665137250761,-2.97333891322372
0.4475,-0.822151915265867,-2.97377116515693,-0.822151915265867,-2.97377116515693
0.448,-0.823638907376869,-2.97419523885656,-0.823638907376869,-2.97419523885656
0.4485,-0.825126110927343,-2.97461111848586,-0.825126110927343,-2.97461111848586
0.449,-0.82661352036962,-2.97501881782979,-0.82661352036962,-2.97501881782979
0.4495,-0.828101131613132,-2.97541833577004,-0.828101131613132,-2.97541833577004
0.45,-0.829588940566741,-2.97580967121107,-0.829588940566741,-2.97580967121107
0.4505,-0.831076943138756,-2.97619282308007,-0.831076943138756,-2.97619282308007
0.451,-0.832565135236933,-2.976567790327,-0.832565135236933,-2.976567790327
0.4515,-0.834053512768498,-2.97693457192459,-0.834053512768498,-2.97693457192459
0.452,-0.835542071640147,-2.97729316686835,-0.835542071640147,-2.97729316686835
0.4525,-0.837030807758068,-2.9776435741766,-0.837030807758068,-2.9776435741766
0.453,-0.838519717027939,-2.97798579289042,-0.838519717027939,-2.97798579289042
0.4535,-0.840008795354952,-2.97831982207374,-0.840008795354952,-2.97831982207374
0.454,-0.841498038643814,-2.97864566081328,-0.841498038643814,-2.97864566081328
0.4545,-0.842987442798765,-2.97896330821861,-0.842987442798765,-2.97896330821861
0.455,-0.844477003723581,-2.97927276342211,-0.844477003723581,-2.97927276342211
0.4555,-0.845966717321595,-2.97957402557904,-0.845966717321595,-2.97957402557904
0.456,-0.847456579495698,-2.97986709386749,-0.847456579495698,-2.97986709386749
0.4565,-0.848946586148357,-2.98015196748842,-0.848946586148357,-2.98015196748842
0.457,-0.850436733181624,-2.98042864566567,-0.850436733181624,-2.98042864566567
0.4575,-0.851927016497144,-2.98069712764597,-0.851927016497144,-2.98069712764597
0.458,-0.85341743199617,-2.98095741269893,-0.85341743199617,-2.98095741269893
0.4585,-0.854907975579571,-2.98120950011707,-0.854907975579571,-2.98120950011707
0.459,-0.856398643147844,-2.98145338921581,-0.856398643147844,-2.98145338921581
0.4595,-0.857889430601128,-2.98168907933352,-0.857889430601128,-2.98168907933352
0.46,-0.859380333839207,-2.98191656983147,-0.859380333839207,-2.98191656983147
0.4605,-0.86087134876153,-2.98213586009388,-0.86087134876153,-2.98213586009388
0.461,-0.862362471267217,-2.98234694952794,-0.862362471267217,-2.98234694952794
0.4615,-0.863853697255069,-2.98254983756376,-0.863853697255069,-2.98254983756376
0.462,-0.865345022623581,-2.98274452365445,-0.865345022623581,-2.98274452365445
0.4625,-0.866836443270954,-2.98293100727608,-0.866836443270954,-2.98293100727608
0.463,-0.868327955095105,-2.98310928792772,-0.868327955095105,-2.98310928792772
0.4635,-0.869819553993674,-2.98327936513143,-0.869819553993674,-2.98327936513143
0.464,-0.871311235864043,-2.98344123843227,-0.871311235864043,-2.98344123843227
0.4645,-0.872802996603338,-2.98359490739832,-0.872802996603338,-2.98359490739832
0.465,-0.874294832108446,-2.98374037162069,-0.874294832108446,-2.98374037162069
0.4655,-0.875786738276026,-2.98387763071351,-0.875786738276026,-2.98387763071351
0.466,-0.877278711002515,-2.98400668431397,-0.877278711002515,-2.98400668431397
0.4665,-0.878770746184143,-2.9841275320823,-0.878770746184143,-2.9841275320823
0.467,-0.880262839716944,-2.98424017370178,-0.880262839716944,-2.98424017370178
0.4675,-0.881754987496765,-2.9843446088788,-0.881754987496765,-2.9843446088788
0.468,-0.883247185419277,-2.98444083734279,-0.883247185419277,-2.98444083734279
0.4685,-0.884739429379989,-2.98452885884629,-0.884739429379989,-2.98452885884629
0.469,-0.886231715274254,-2.98460867316493,-0.886231715274254,-2.98460867316493
0.4695,-0.887724038997283,-2.98468028009747,-0.887724038997283,-2.98468028009747
0.47,-0.889216396444158,-2.98474367946575,-0.889216396444158,-2.98474367946575
0.4705,-0.890708783509838,-2.98479887111477,-0.890708783509838,-2.98479887111477
0.471,-0.892201196089171,-2.98484585491266,-0.892201196089171,-2.98484585491266
0.4715,-0.893693630076911,-2.98488463075068,-0.893693630076911,-2.98488463075068
0.472,-0.895186081367719,-2.98491519854325,-0.895186081367719,-2.98491519854325
0.4725,-0.896678545856183,-2.98493755822798,-0.896678545856183,-2.98493755822798
0.473,-0.898171019436822,-2.98495170976562,-0.898171019436822,-2.98495170976562
0.4735,-0.899663498004103,-2.98495765314012,-0.899663498004103,-2.98495765314012
0.474,-0.901155977452446,-2.98495538835862,-0.901155977452446,-2.98495538835862
0.4745,-0.90264845367624,-2.98494491545146,-0.90264845367624,-2.98494491545146
0.475,-0.90414092256985,-2.9849262344722,-0.90414092256985,-2.9849262344722
0.4755,-0.905633380027631,-2.98489934549761,-0.905633380027631,-2.98489934549761
0.476,-0.907125821943938,-2.98486424862769,-0.907125821943938,-2.98486424862769
0.4765,-0.908618244213133,-2.98482094398569,-0.908618244213133,-2.98482094398569
0.477,-0.910110642729604,-2.9847694317181,-0.910110642729604,-2.9847694317181
0.4775,-0.911603013387769,-2.98470971199466,-0.911603013387769,-2.98470971199466
0.478,-0.91309535208209,-2.9846417850084,-0.91309535208209,-2.9846417850084
0.4785,-0.914587654707083,-2.98456565097561,-0.914587654707083,-2.98456565097561
0.479,-0.916079917157328,-2.98448131013587,-0.916079917157328,-2.98448131013587
0.4795,-0.917572135327482,-2.98438876275206,-0.917572135327482,-2.98438876275206
0.48,-0.919064305112291,-2.98428800911035,-0.919064305112291,-2.98428800911035
0.4805,-0.920556422406596,-2.98417904952024,-0.920556422406596,-2.98417904952024
0.481,-0.922048483105347,-2.98406188431455,-0.922048483105347,-2.98406188431455
0.4815,-0.923540483103616,-2.98393651384943,-0.923540483103616,-2.98393651384943
0.482,-0.925032418927129,-2.98380292683407,-0.925032418927129,-2.98380292683407
0.4825,-0.926524286199877,-2.98366112869373,-0.926524286199877,-2.98366112869373
0.483,-0.928016080518169,-2.98351112539223,-0.928016080518169,-2.98351112539223
0.4835,-0.929507797779505,-2.98335291734506,-0.929507797779505,-2.98335291734506
0.484,-0.93099943388159,-2.98318650499054,-0.93099943388159,-2.98318650499054
0.4845,-0.932490984722345,-2.98301188878979,-0.932490984722345,-2.98301188878979
0.485,-0.933982446199919,-2.98282906922677,-0.933982446199919,-2.98282906922677
0.4855,-0.9354738142127,-2.98263804680825,-0.9354738142127,-2.98263804680825
0.486,-0.936965084659324,-2.98243882206385,-0.936965084659324,-2.98243882206385
0.4865,-0.938456253438689,-2.98223139554602,-0.938456253438689,-2.98223139554602
0.487,-0.939947316449966,-2.98201576783004,-0.939947316449966,-2.98201576783004
0.4875,-0.941438269592606,-2.98179193951407,-0.941438269592606,-2.98179193951407
0.488,-0.942929108766358,-2.98155991121908,-0.942929108766358,-2.98155991121908
0.4885,-0.944419829871275,-2.98131968358893,-0.944419829871275,-2.98131968358893
0.489,-0.945910428807724,-2.98107125729033,-0.945910428807724,-2.98107125729033
0.4895,-0.947400901476404,-2.98081463301288,-0.947400901476404,-2.98081463301288
0.49,-0.948891243778351,-2.98054981146903,-0.948891243778351,-2.98054981146903
0.4905,-0.95038145161495,-2.98027679339411,-0.95038145161495,-2.98027679339411
0.491,-0.951871520887948,-2.97999557954635,-0.951871520887948,-2.97999557954635
0.4915,-0.953361447499466,-2.97970617070685,-0.953361447499466,-2.97970617070685
0.492,-0.954851227352006,-2.97940856767964,-0.954851227352006,-2.97940856767964
0.4925,-0.956340856348466,-2.97910277129161,-0.956340856348466,-2.97910277129161
0.493,-0.957830330392149,-2.97878878239257,-0.957830330392149,-2.97878878239257
0.4935,-0.959319645386776,-2.97846660185526,-0.959319645386776,-2.97846660185526
0.494,-0.960808797236495,-2.9781362305753,-0.960808797236495,-2.9781362305753
0.4945,-0.962297781845894,-2.97779766947126,-0.962297781845894,-2.97779766947126
0.495,-0.963786595120011,-2.97745091948463,-0.963786595120011,-2.97745091948463
0.4955,-0.965275232964345,-2.97709598157983,-0.965275232964345,-2.97709598157983
0.496,-0.966763691284869,-2.9767328567442,-0.966763691284869,-2.9767328567442
0.4965,-0.96825196598804,-2.97636154598805,-0.96825196598804,-2.97636154598805
0.497,-0.969740052980807,-2.97598205034462,-0.969740052980807,-2.97598205034462
0.4975,-0.971227948170629,-2.97559437087011,-0.971227948170629,-2.97559437087011
0.498,-0.97271564746548,-2.97519850864367,-0.97271564746548,-2.97519850864367
0.4985,-0.974203146773863,-2.97479446476742,-0.974203146773863,-2.97479446476742
0.499,-0.97569044200482,-2.97438224036644,-0.97569044200482,-2.97438224036644
0.4995,-0.977177529067945,-2.9739618365888,-0.977177529067945,-2.9739618365888
0.5,-0.978664403873393,-2.97353325460553,-0.978664403873393,-2.97353325460553
0.5005,-0.980151062331892,-2.97309649561065,-0.980151062331892,-2.97309649561065
0.501,-0.981637500354755,-2.97265156082117,-0.981637500354755,-2.97265156082117
0.5015,-0.983123713853889,-2.9721984514771,-0.983123713853889,-2.9721984514771
0.502,-0.984609698741808,-2.97173716884144,-0.984609698741808,-2.97173716884144
0.5025,-0.986095450931644,-2.9712677142002,-0.986095450931644,-2.9712677142002
0.503,-0.987580966337158,-2.97079008886239,-0.987580966337158,-2.97079008886239
0.5035,-0.989066240872751,-2.97030429416005,-0.989066240872751,-2.97030429416005
0.504,-0.990551270453473,-2.96981033144823,-0.990551270453473,-2.96981033144823
0.5045,-0.99203605099504,-2.96930820210501,-0.99203605099504,-2.96930820210501
0.505,-0.993520578413836,-2.96879790753151,-0.993520578413836,-2.96879790753151
0.5055,-0.995004848626936,-2.96827944915186,-0.995004848626936,-2.96827944915186
0.506,-0.996488857552105,-2.96775282841326,-0.996488857552105,-2.96775282841326
0.5065,-0.997972601107819,-2.96721804678593,-0.997972601107819,-2.96721804678593
0.507,-0.999456075213269,-2.96667510576317,-0.999456075213269,-2.96667510576317
0.5075,-1.00093927578838,-2.9661240068613,-1.00093927578838,-2.9661240068613
0.508,-1.0024221987538,-2.96556475161975,-1.0024221987538,-2.96556475161975
0.5085,-1.00390484003096,-2.96499734160097,-1.00390484003096,-2.96499734160097
0.509,-1.00538719554203,-2.96442177839052,-1.00538719554203,-2.96442177839052
0.5095,-1.00686926120995,-2.96383806359701,-1.00686926120995,-2.96383806359701
