"time","rho_a","rho_b","mu_a","mu_b","dp","m_flow1","m_flow2","der_m_flow1"
0.1386,0.2386,0.2693,0.02386,0.10772,-0.8614,-0.00842737876760576,-0.000174088141028082,-0.00293173578148968
0.1392,0.2392,0.2696,0.02392,0.10784,-0.8608,-0.00842913435661896,-0.000174037064625415,-0.00292022879427668
0.1398,0.2398,0.2699,0.02398,0.10796,-0.8602,-0.0084308830435936,-0.000173985699111627,-0.00290872898059348
0.1404,0.2404,0.2702,0.02404,0.10808,-0.8596,-0.00843262483282354,-0.000173934045667975,-0.00289723630626452
0.141,0.241,0.2705,0.0241,0.1082,-0.859,-0.00843435972858217,-0.000173882105469288,-0.002885750737208
0.1416,0.2416,0.2708,0.02416,0.10832,-0.8584,-0.00843608773512244,-0.000173829879684012,-0.00287427223943526
0.1422,0.2422,0.2711,0.02422,0.10844,-0.8578,-0.00843780885667697,-0.000173777369474252,-0.00286280077905027
0.1428,0.2428,0.2714,0.02428,0.10856,-0.8572,-0.00843952309745802,-0.000173724575995815,-0.00285133632224899
0.1434,0.2434,0.2717,0.02434,0.10868,-0.8566,-0.00844123046165764,-0.000173671500398253,-0.0028398788353189
0.144,0.244,0.272,0.0244,0.1088,-0.856,-0.00844293095344765,-0.000173618143824905,-0.00282842828463835
0.1446,0.2446,0.2723,0.02446,0.10892,-0.8554,-0.00844462457697975,-0.00017356450741294,-0.00281698463667609
0.1452,0.2452,0.2726,0.02452,0.10904,-0.8548,-0.00844631133638552,-0.000173510592293396,-0.00280554785799066
0.1458,0.2458,0.2729,0.02458,0.10916,-0.8542,-0.00844799123577652,-0.000173456399591223,-0.00279411791522985
0.1464,0.2464,0.2732,0.02464,0.10928,-0.8536,-0.00844966427924432,-0.000173401930425326,-0.00278269477513017
0.147,0.247,0.2735,0.0247,0.1094,-0.853,-0.00845133047086057,-0.0001733471859086,-0.00277127840451631
0.1476,0.2476,0.2738,0.02476,0.10952,-0.8524,-0.00845298981467702,-0.000173292167147978,-0.00275986877030056
0.1482,0.2482,0.2741,0.02482,0.10964,-0.8518,-0.00845464231472561,-0.000173236875244462,-0.00274846583948233
0.1488,0.2488,0.2744,0.02488,0.10976,-0.8512,-0.0084562879750185,-0.00017318131129317,-0.00273706957914756
0.1494,0.2494,0.2747,0.02494,0.10988,-0.8506,-0.00845792679954812,-0.000173125476383371,-0.00272567995646823
0.15,0.25,0.275,0.025,0.11,-0.85,-0.00845955879228724,-0.000173069371598528,-0.00271429693870179
0.1506,0.2506,0.2753,0.02506,0.11012,-0.8494,-0.00846118395718901,-0.000173012998016331,-0.00270292049319068
0.1512,0.2512,0.2756,0.02512,0.11024,-0.8488,-0.00846280229818701,-0.00017295635670874,-0.00269155058736176
0.1518,0.2518,0.2759,0.02518,0.11036,-0.8482,-0.00846441381919529,-0.000172899448742022,-0.00268018718872582
0.1524,0.2524,0.2762,0.02524,0.11048,-0.8476,-0.00846601852410844,-0.000172842275176788,-0.00266883026487705
0.153,0.253,0.2765,0.0253,0.1106,-0.847,-0.00846761641680163,-0.000172784837068029,-0.00265747978349251
0.1536,0.2536,0.2768,0.02536,0.11072,-0.8464,-0.00846920750113067,-0.000172727135465159,-0.00264613571233165
0.1542,0.2542,0.2771,0.02542,0.11084,-0.8458,-0.00847079178093204,-0.000172669171412044,-0.00263479801923575
0.1548,0.2548,0.2774,0.02548,0.11096,-0.8452,-0.00847236926002295,-0.000172610945947043,-0.00262346667212747
0.1554,0.2554,0.2777,0.02554,0.11108,-0.8446,-0.00847393994220139,-0.000172552460103046,-0.0026121416390103
0.156,0.256,0.278,0.0256,0.1112,-0.844,-0.00847550383124618,-0.000172493714907505,-0.00260082288796807
0.1566,0.2566,0.2783,0.02566,0.11132,-0.8434,-0.008477060930917,-0.000172434711382473,-0.00258951038716444
0.1572,0.2572,0.2786,0.02572,0.11144,-0.8428,-0.00847861124495447,-0.000172375450544641,-0.00257820410484242
0.1578,0.2578,0.2789,0.02578,0.11156,-0.8422,-0.00848015477708017,-0.000172315933405367,-0.00256690400932387
0.1584,0.2584,0.2792,0.02584,0.11168,-0.8416,-0.0084816915309967,-0.000172256160970718,-0.00255561006900898
0.159,0.259,0.2795,0.0259,0.1118,-0.841,-0.00848322151038772,-0.000172196134241501,-0.00254432225237582
0.1596,0.2596,0.2798,0.02596,0.11192,-0.8404,-0.008484744718918,-0.000172135854213297,-0.00253304052797982
0.1602,0.2602,0.2801,0.02602,0.11204,-0.8398,-0.00848626116023347,-0.000172075321876494,-0.00252176486445328
0.1608,0.2608,0.2804,0.02608,0.11216,-0.8392,-0.00848777083796126,-0.000172014538216327,-0.00251049523050493
0.1614,0.2614,0.2807,0.02614,0.11228,-0.8386,-0.00848927375570975,-0.000171953504212904,-0.0024992315949194
0.162,0.262,0.281,0.0262,0.1124,-0.838,-0.0084907699170686,-0.000171892220841243,-0.00248797392655676
0.1626,0.2626,0.2813,0.02626,0.11252,-0.8374,-0.00849225932560884,-0.000171830689071305,-0.00247672219435204
0.1632,0.2632,0.2816,0.02632,0.11264,-0.8368,-0.00849374198488286,-0.000171768909868025,-0.00246547636731476
0.1638,0.2638,0.2819,0.02638,0.11276,-0.8362,-0.00849521789842447,-0.000171706884191347,-0.00245423641452845
0.1644,0.2644,0.2822,0.02644,0.11288,-0.8356,-0.00849668706974897,-0.000171644612996254,-0.00244300230515018
0.165,0.265,0.2825,0.0265,0.113,-0.835,-0.00849814950235318,-0.000171582097232802,-0.00243177400841011
0.1656,0.2656,0.2828,0.02656,0.11312,-0.8344,-0.00849960519971545,-0.00017151933784615,-0.002420551493611
0.1662,0.2662,0.2831,0.02662,0.11324,-0.8338,-0.00850105416529577,-0.000171456335776592,-0.00240933473012776
0.1668,0.2668,0.2834,0.02668,0.11336,-0.8332,-0.00850249640253576,-0.000171393091959589,-0.00239812368740698
0.1674,0.2674,0.2837,0.02674,0.11348,-0.8326,-0.00850393191485872,-0.000171329607325799,-0.00238691833496649
0.168,0.268,0.284,0.0268,0.1136,-0.832,-0.00850536070566969,-0.000171265882801108,-0.00237571864239487
0.1686,0.2686,0.2843,0.02686,0.11372,-0.8314,-0.0085067827783555,-0.000171201919306662,-0.00236452457935103
0.1692,0.2692,0.2846,0.02692,0.11384,-0.8308,-0.00850819813628476,-0.000171137717758896,-0.00235333611556372
0.1698,0.2698,0.2849,0.02698,0.11396,-0.8302,-0.00850960678280798,-0.000171073279069562,-0.00234215322083114
0.1704,0.2704,0.2852,0.02704,0.11408,-0.8296,-0.00851100872125755,-0.000171008604145764,-0.00233097586502041
0.171,0.271,0.2855,0.0271,0.1142,-0.829,-0.00851240395494778,-0.000170943693889983,-0.00231980401806718
0.1716,0.2716,0.2858,0.02716,0.11432,-0.8284,-0.008513792487175,-0.000170878549200109,-0.00230863764997519
0.1722,0.2722,0.2861,0.02722,0.11444,-0.8278,-0.00851517432121754,-0.000170813170969469,-0.00229747673081579
0.1728,0.2728,0.2864,0.02728,0.11456,-0.8272,-0.00851654946033579,-0.000170747560086854,-0.00228632123072752
0.1734,0.2734,0.2867,0.02734,0.11468,-0.8266,-0.00851791790777227,-0.000170681717436554,-0.00227517111991568
0.174,0.274,0.287,0.0274,0.1148,-0.826,-0.0085192796667516,-0.00017061564389838,-0.00226402636865187
0.1746,0.2746,0.2873,0.02746,0.11492,-0.8254,-0.00852063474048062,-0.000170549340347694,-0.00225288694727359
0.1752,0.2752,0.2876,0.02752,0.11504,-0.8248,-0.00852198313214838,-0.000170482807655441,-0.00224175282618376
0.1758,0.2758,0.2879,0.02758,0.11516,-0.8242,-0.00852332484492619,-0.000170416046688169,-0.00223062397585035
0.1764,0.2764,0.2882,0.02764,0.11528,-0.8236,-0.00852465988196766,-0.000170349058308066,-0.00221950036680588
0.177,0.277,0.2885,0.0277,0.1154,-0.823,-0.00852598824640874,-0.000170281843372981,-0.00220838196964707
0.1776,0.2776,0.2888,0.02776,0.11552,-0.8224,-0.00852730994136775,-0.000170214402736452,-0.00219726875503436
0.1782,0.2782,0.2891,0.02782,0.11564,-0.8218,-0.00852862496994543,-0.000170146737247734,-0.0021861606936915
0.1788,0.2788,0.2894,0.02788,0.11576,-0.8212,-0.00852993333522499,-0.000170078847751829,-0.00217505775640513
0.1794,0.2794,0.2897,0.02794,0.11588,-0.8206,-0.0085312350402721,-0.000170010735089506,-0.0021639599140244
0.18,0.28,0.29,0.028,0.116,-0.82,-0.00853253008813498,-0.000169942400097333,-0.00215286713746047
0.1806,0.2806,0.2903,0.02806,0.11612,-0.8194,-0.00853381848184441,-0.000169873843607701,-0.00214177939768616
0.1812,0.2812,0.2906,0.02812,0.11624,-0.8188,-0.00853510022441377,-0.000169805066448849,-0.00213069666573554
0.1818,0.2818,0.2909,0.02818,0.11636,-0.8182,-0.00853637531883908,-0.000169736069444892,-0.00211961891270347
0.1824,0.2824,0.2912,0.02824,0.11648,-0.8176,-0.00853764376809903,-0.000169666853415846,-0.00210854610974521
0.183,0.283,0.2915,0.0283,0.1166,-0.817,-0.00853890557515503,-0.000169597419177654,-0.00209747822807606
0.1836,0.2836,0.2918,0.02836,0.11672,-0.8164,-0.00854016074295123,-0.000169527767542208,-0.00208641523897088
0.1842,0.2842,0.2921,0.02842,0.11684,-0.8158,-0.00854140927441457,-0.00016945789931738,-0.00207535711376371
0.1848,0.2848,0.2924,0.02848,0.11696,-0.8152,-0.0085426511724548,-0.000169387815307039,-0.0020643038238474
0.1854,0.2854,0.2927,0.02854,0.11708,-0.8146,-0.00854388643996454,-0.000169317516311084,-0.00205325534067316
0.186,0.286,0.293,0.0286,0.1172,-0.814,-0.00854511507981926,-0.000169247003125463,-0.00204221163575022
0.1866,0.2866,0.2933,0.02866,0.11732,-0.8134,-0.0085463370948774,-0.0001691762765422,-0.00203117268064534
0.1872,0.2872,0.2936,0.02872,0.11744,-0.8128,-0.00854755248798032,-0.000169105337349418,-0.00202013844698252
0.1878,0.2878,0.2939,0.02878,0.11756,-0.8122,-0.0085487612619524,-0.000169034186331361,-0.00200910890644253
0.1884,0.2884,0.2942,0.02884,0.11768,-0.8116,-0.00854996341960103,-0.000168962824268424,-0.00199808403076255
0.189,0.289,0.2945,0.0289,0.1178,-0.811,-0.00855115896371665,-0.000168891251937169,-0.00198706379173576
0.1896,0.2896,0.2948,0.02896,0.11792,-0.8104,-0.00855234789707281,-0.000168819470110355,-0.00197604816121099
0.1902,0.2902,0.2951,0.02902,0.11804,-0.8098,-0.00855353022242618,-0.000168747479556956,-0.00196503711109226
0.1908,0.2908,0.2954,0.02908,0.11816,-0.8092,-0.00855470594251659,-0.000168675281042188,-0.00195403061333847
0.1914,0.2914,0.2957,0.02914,0.11828,-0.8086,-0.00855587506006707,-0.00016860287532753,-0.00194302863996298
0.192,0.292,0.296,0.0292,0.1184,-0.808,-0.00855703757778384,-0.000168530263170747,-0.00193203116303321
0.1926,0.2926,0.2963,0.02926,0.11852,-0.8074,-0.00855819349835642,-0.000168457445325914,-0.00192103815467029
0.1932,0.2932,0.2966,0.02932,0.11864,-0.8068,-0.00855934282445759,-0.000168384422543436,-0.00191004958704867
0.1938,0.2938,0.2969,0.02938,0.11876,-0.8062,-0.00856048555874347,-0.000168311195570073,-0.00189906543239573
0.1944,0.2944,0.2972,0.02944,0.11888,-0.8056,-0.00856162170385352,-0.000168237765148958,-0.0018880856629914
0.195,0.295,0.2975,0.0295,0.119,-0.805,-0.00856275126241057,-0.000168164132019625,-0.00187711025116783
0.1956,0.2956,0.2978,0.02956,0.11912,-0.8044,-0.00856387423702091,-0.000168090296918027,-0.00186613916930894
0.1962,0.2962,0.2981,0.02962,0.11924,-0.8038,-0.00856499063027422,-0.000168016260576555,-0.00185517238985013
0.1968,0.2968,0.2984,0.02968,0.11936,-0.8032,-0.00856610044474371,-0.000167942023724066,-0.00184420988527782
0.1974,0.2974,0.2987,0.02974,0.11948,-0.8026,-0.00856720368298604,-0.0001678675870859,-0.00183325162812917
0.198,0.298,0.299,0.0298,0.1196,-0.802,-0.00856830034754146,-0.000167792951383903,-0.00182229759099165
0.1986,0.2986,0.2993,0.02986,0.11972,-0.8014,-0.00856939044093376,-0.000167718117336444,-0.00181134774650268
0.1992,0.2992,0.2996,0.02992,0.11984,-0.8008,-0.00857047396567033,-0.000167643085658443,-0.00180040206734931
0.1998,0.2998,0.2999,0.02998,0.11996,-0.8002,-0.0085715509242422,-0.000167567857061385,-0.00178946052626779
0.2004,0.3004,0.3002,0.03004,0.12008,-0.7996,-0.00857262131912402,-0.000167492432253345,-0.00177852309604326
0.201,0.301,0.3005,0.0301,0.1202,-0.799,-0.00857368515277418,-0.000167416811939006,-0.00176758974950936
0.2016,0.3016,0.3008,0.03016,0.12032,-0.7984,-0.00857474242763475,-0.000167340996819681,-0.00175666045954788
0.2022,0.3022,0.3011,0.03022,0.12044,-0.7978,-0.00857579314613154,-0.00016726498759333,-0.00174573519908839
0.2028,0.3028,0.3014,0.03028,0.12056,-0.7972,-0.00857683731067415,-0.000167188784954585,-0.00173481394110793
0.2034,0.3034,0.3017,0.03034,0.12068,-0.7966,-0.00857787492365597,-0.000167112389594764,-0.00172389665863057
0.204,0.304,0.302,0.0304,0.1208,-0.796,-0.00857890598745422,-0.000167035802201898,-0.00171298332472712
0.2046,0.3046,0.3023,0.03046,0.12092,-0.7954,-0.00857993050442998,-0.000166959023460741,-0.00170207391251478
0.2052,0.3052,0.3026,0.03052,0.12104,-0.7948,-0.00858094847692821,-0.0001668820540528,-0.00169116839515674
0.2058,0.3058,0.3029,0.03058,0.12116,-0.7942,-0.00858195990727778,-0.000166804894656344,-0.00168026674586187
0.2064,0.3064,0.3032,0.03064,0.12128,-0.7936,-0.00858296479779151,-0.000166727545946433,-0.00166936893788435
0.207,0.307,0.3035,0.0307,0.1214,-0.793,-0.00858396315076617,-0.000166650008594928,-0.00165847494452334
0.2076,0.3076,0.3038,0.03076,0.12152,-0.7924,-0.00858495496848253,-0.000166572283270517,-0.00164758473912261
0.2082,0.3082,0.3041,0.03082,0.12164,-0.7918,-0.00858594025320538,-0.00016649437063873,-0.00163669829507021
0.2088,0.3088,0.3044,0.03088,0.12176,-0.7912,-0.00858691900718357,-0.000166416271361957,-0.00162581558579813
0.2094,0.3094,0.3047,0.03094,0.12188,-0.7906,-0.00858789123264999,-0.00016633798609947,-0.00161493658478194
0.21,0.31,0.305,0.031,0.122,-0.79,-0.00858885693182166,-0.000166259515507438,-0.00160406126554046
0.2106,0.3106,0.3053,0.03106,0.12212,-0.7894,-0.00858981610689971,-0.000166180860238948,-0.00159318960163543
0.2112,0.3112,0.3056,0.03112,0.12224,-0.7888,-0.00859076876006941,-0.000166102020944019,-0.00158232156667113
0.2118,0.3118,0.3059,0.03118,0.12236,-0.7882,-0.00859171489350023,-0.000166022998269624,-0.00157145713429409
0.2124,0.3124,0.3062,0.03124,0.12248,-0.7876,-0.00859265450934582,-0.000165943792859708,-0.00156059627819273
0.213,0.313,0.3065,0.0313,0.1226,-0.787,-0.00859358760974406,-0.0001658644053552,-0.00154973897209701
0.2136,0.3136,0.3068,0.03136,0.12272,-0.7864,-0.00859451419681709,-0.00016578483639404,-0.00153888518977813
0.2142,0.3142,0.3071,0.03142,0.12284,-0.7858,-0.00859543427267131,-0.000165705086611186,-0.00152803490504816
0.2148,0.3148,0.3074,0.03148,0.12296,-0.7852,-0.00859634783939744,-0.000165625156638641,-0.00151718809175973
0.2154,0.3154,0.3077,0.03154,0.12308,-0.7846,-0.00859725489907049,-0.000165545047105462,-0.00150634472380571
0.216,0.316,0.308,0.0316,0.1232,-0.784,-0.00859815545374986,-0.000165464758637782,-0.00149550477511883
0.2166,0.3166,0.3083,0.03166,0.12332,-0.7834,-0.00859904950547928,-0.000165384291858828,-0.00148466821967141
0.2172,0.3172,0.3086,0.03172,0.12344,-0.7828,-0.00859993705628691,-0.000165303647388934,-0.00147383503147499
0.2178,0.3178,0.3089,0.03178,0.12356,-0.7822,-0.00860081810818531,-0.000165222825845557,-0.00146300518458002
0.2184,0.3184,0.3092,0.03184,0.12368,-0.7816,-0.00860169266317149,-0.000165141827843301,-0.00145217865307554
0.219,0.319,0.3095,0.0319,0.1238,-0.781,-0.00860256072322691,-0.000165060653993925,-0.00144135541108884
0.2196,0.3196,0.3098,0.03196,0.12392,-0.7804,-0.00860342229031753,-0.000164979304906364,-0.00143053543278515
0.2202,0.3202,0.3101,0.03202,0.12404,-0.7798,-0.00860427736639383,-0.000164897781186745,-0.00141971869236729
0.2208,0.3208,0.3104,0.03208,0.12416,-0.7792,-0.0086051259533908,-0.000164816083438402,-0.00140890516407538
0.2214,0.3214,0.3107,0.03214,0.12428,-0.7786,-0.008605968053228,-0.000164734212261891,-0.00139809482218652
0.222,0.322,0.311,0.0322,0.1244,-0.778,-0.00860680366780956,-0.000164652168255009,-0.00138728764101444
0.2226,0.3226,0.3113,0.03226,0.12452,-0.7774,-0.00860763279902423,-0.00016456995201281,-0.00137648359490921
0.2232,0.3232,0.3116,0.03232,0.12464,-0.7768,-0.00860845544874534,-0.000164487564127616,-0.0013656826582569
0.2238,0.3238,0.3119,0.03238,0.12476,-0.7762,-0.00860927161883091,-0.000164405005189036,-0.00135488480547927
0.2244,0.3244,0.3122,0.03244,0.12488,-0.7756,-0.00861008131112359,-0.000164322275783984,-0.00134409001103348
0.225,0.325,0.3125,0.0325,0.125,-0.775,-0.00861088452745071,-0.000164239376496689,-0.00133329824941172
0.2256,0.3256,0.3128,0.03256,0.12512,-0.7744,-0.00861168126962435,-0.000164156307908714,-0.00132250949514097
0.2262,0.3262,0.3131,0.03262,0.12524,-0.7738,-0.00861247153944127,-0.000164073070598969,-0.00131172372278261
0.2268,0.3268,0.3134,0.03268,0.12536,-0.7732,-0.00861325533868299,-0.000163989665143729,-0.00130094090693215
0.2274,0.3274,0.3137,0.03274,0.12548,-0.7726,-0.00861403266911581,-0.000163906092116646,-0.00129016102221894
0.228,0.328,0.314,0.0328,0.1256,-0.772,-0.00861480353249081,-0.000163822352088766,-0.00127938404330579
0.2286,0.3286,0.3143,0.03286,0.12572,-0.7714,-0.00861556793054388,-0.000163738445628541,-0.00126860994488873
0.2292,0.3292,0.3146,0.03292,0.12584,-0.7708,-0.00861632586499572,-0.000163654373301849,-0.00125783870169667
0.2298,0.3298,0.3149,0.03298,0.12596,-0.7702,-0.00861707733755191,-0.000163570135672002,-0.0012470702884911
0.2304,0.3304,0.3152,0.03304,0.12608,-0.7696,-0.00861782234990287,-0.000163485733299765,-0.00123630468006577
0.231,0.331,0.3155,0.0331,0.1262,-0.769,-0.00861856090372391,-0.000163401166743369,-0.0012255418512464
0.2316,0.3316,0.3158,0.03316,0.12632,-0.7684,-0.00861929300067526,-0.000163316436558526,-0.00121478177689036
0.2322,0.3322,0.3161,0.03322,0.12644,-0.7678,-0.00862001864240205,-0.000163231543298442,-0.00120402443188639
0.2328,0.3328,0.3164,0.03328,0.12656,-0.7672,-0.00862073783053437,-0.000163146487513831,-0.00119326979115428
0.2334,0.3334,0.3167,0.03334,0.12668,-0.7666,-0.00862145056668728,-0.000163061269752932,-0.00118251782964455
0.234,0.334,0.317,0.0334,0.1268,-0.766,-0.00862215685246079,-0.000162975890561518,-0.0011717685223382
0.2346,0.3346,0.3173,0.03346,0.12692,-0.7654,-0.00862285668943993,-0.000162890350482913,-0.00116102184424634
0.2352,0.3352,0.3176,0.03352,0.12704,-0.7648,-0.00862355007919473,-0.000162804650058007,-0.00115027777040996
0.2358,0.3358,0.3179,0.03358,0.12716,-0.7642,-0.00862423702328028,-0.000162718789825266,-0.00113953627589958
0.2364,0.3364,0.3182,0.03364,0.12728,-0.7636,-0.0086249175232367,-0.000162632770320749,-0.00112879733581496
0.237,0.337,0.3185,0.0337,0.1274,-0.763,-0.00862559158058917,-0.000162546592078117,-0.00111806092528484
0.2376,0.3376,0.3188,0.03376,0.12752,-0.7624,-0.00862625919684798,-0.000162460255628651,-0.0011073270194666
0.2382,0.3382,0.3191,0.03382,0.12764,-0.7618,-0.00862692037350851,-0.000162373761501265,-0.00109659559354596
0.2388,0.3388,0.3194,0.03388,0.12776,-0.7612,-0.00862757511205126,-0.000162287110222515,-0.00108586662273673
0.2394,0.3394,0.3197,0.03394,0.12788,-0.7606,-0.00862822341394187,-0.000162200302316616,-0.00107514008228049
0.24,0.34,0.32,0.034,0.128,-0.76,-0.00862886528063112,-0.000162113338305454,-0.00106441594744627
0.2406,0.3406,0.3203,0.03406,0.12812,-0.7594,-0.00862950071355499,-0.000162026218708597,-0.00105369419353031
0.2412,0.3412,0.3206,0.03412,0.12824,-0.7588,-0.00863012971413461,-0.000161938944043312,-0.00104297479585571
0.2418,0.3418,0.3209,0.03418,0.12836,-0.7582,-0.00863075228377633,-0.000161851514824574,-0.00103225772977219
0.2424,0.3424,0.3212,0.03424,0.12848,-0.7576,-0.00863136842387173,-0.000161763931565079,-0.00102154297065578
0.243,0.343,0.3215,0.0343,0.1286,-0.757,-0.00863197813579759,-0.000161676194775259,-0.00101083049390851
0.2436,0.3436,0.3218,0.03436,0.12872,-0.7564,-0.00863258142091597,-0.000161588304963292,-0.00100012027495815
0.2442,0.3442,0.3221,0.03442,0.12884,-0.7558,-0.00863317828057419,-0.000161500262635117,-0.000989412289257888
0.2448,0.3448,0.3224,0.03448,0.12896,-0.7552,-0.00863376871610483,-0.000161412068294443,-0.000978706512286086
0.2454,0.3454,0.3227,0.03454,0.12908,-0.7546,-0.00863435272882578,-0.000161323722442764,-0.000968002919545962
0.246,0.346,0.323,0.0346,0.1292,-0.754,-0.00863493032004024,-0.000161235225579369,-0.0009573014865653
0.2466,0.3466,0.3233,0.03466,0.12932,-0.7534,-0.00863550149103672,-0.000161146578201358,-0.000946602188896182
0.2472,0.3472,0.3236,0.03472,0.12944,-0.7528,-0.00863606624308909,-0.000161057780803648,-0.000935905002114693
0.2478,0.3478,0.3239,0.03478,0.12956,-0.7522,-0.00863662457745655,-0.000160968833878991,-0.000925209901820631
0.2484,0.3484,0.3242,0.03484,0.12968,-0.7516,-0.0086371764953837,-0.000160879737917981,-0.000914516863637234
0.249,0.349,0.3245,0.0349,0.1298,-0.751,-0.00863772199810047,-0.000160790493409069,-0.000903825863210889
0.2496,0.3496,0.3248,0.03496,0.12992,-0.7504,-0.00863826108682223,-0.000160701100838574,-0.000893136876210849
0.2502,0.3502,0.3251,0.03502,0.13004,-0.7498,-0.00863879376274975,-0.000160611560690693,-0.000882449878328956
0.2508,0.3508,0.3254,0.03508,0.13016,-0.7492,-0.0086393200270692,-0.000160521873447515,-0.00087176484527935
