"time","Inertia2.phi","Inertia2.w","bearingFriction.mode","bearingFriction.startBackward","bearingFriction.startForward","gear.mode"
0.4085,-0.000501771990675331,-5.00176680925954e-11,0,0,1,0
0.409,-0.00050177199070034,-5.00176681314532e-11,0,0,1,0
0.4095,-0.000501771990725349,-5.0017668170311e-11,0,0,1,0
0.41,-0.000501771990750358,-5.00176680062395e-11,0,0,1,0
0.4105,-0.000501771990775367,-5.00176678063994e-11,0,0,1,0
0.411,-0.000501771990800375,-5.00176676065592e-11,0,0,1,0
0.4115,-0.000501771990825384,-5.00176674067191e-11,0,0,1,0
0.412,-0.000501771990850393,-5.0017667206879e-11,0,0,1,0
0.4125,-0.000501771990875402,-5.00176670070388e-11,0,0,1,0
0.413,-0.000501771990900411,-5.00176668071987e-11,0,0,1,0
0.4135,-0.000501771990925419,-5.00176666073585e-11,0,0,1,0
0.414,-0.000501771990950428,-5.00176664075184e-11,0,0,1,0
0.4145,-0.000501771990975437,-5.00176662076782e-11,0,0,1,0
0.415,-0.000501771991000446,-5.00176660078381e-11,0,0,1,0
0.4155,-0.000501771991025455,-5.00176658079979e-11,0,0,1,0
0.416,-0.000501771991050463,-5.00176656081578e-11,0,0,1,0
0.4165,-0.000501771991075472,-5.00176654083177e-11,0,0,1,0
0.417,-0.000501771991100481,-5.00176652084775e-11,0,0,1,0
0.4175,-0.00050177199112549,-5.00176650086374e-11,0,0,1,0
0.418,-0.000501771991150499,-5.00176648087972e-11,0,0,1,0
0.4185,-0.000501771991175507,-5.00176646089571e-11,0,0,1,0
0.419,-0.000501771991200516,-5.00176644091169e-11,0,0,1,0
0.4195,-0.000501771991225525,-5.00176642092768e-11,0,0,1,0
0.42,-0.000501771991250534,-5.00176640094366e-11,0,0,1,0
0.4205,-0.000501771991275543,-5.00176638095965e-11,0,0,1,0
0.421,-0.000501771991300552,-5.00176636097564e-11,0,0,1,0
0.4215,-0.00050177199132556,-5.00176634099162e-11,0,0,1,0
0.422,-0.000501771991350569,-5.00176632100761e-11,0,0,1,0
0.4225,-0.000501771991375578,-5.00176630102359e-11,0,0,1,0
0.423,-0.000501771991400587,-5.00176628103958e-11,0,0,1,0
0.4235,-0.000501771991425596,-5.00176626105556e-11,0,0,1,0
0.424,-0.000501771991450604,-5.00176624107155e-11,0,0,1,0
0.4245,-0.000501771991475613,-5.00176622108754e-11,0,0,1,0
0.425,-0.000501771991500622,-5.00176620110352e-11,0,0,1,0
0.4255,-0.000501771991525631,-5.00176618111951e-11,0,0,1,0
0.426,-0.00050177199155064,-5.00176616113549e-11,0,0,1,0
0.4265,-0.000501771991575649,-5.00176614115148e-11,0,0,1,0
0.427,-0.000501771991600657,-5.00176612116746e-11,0,0,1,0
0.4275,-0.000501771991625666,-5.00176610118345e-11,0,0,1,0
0.428,-0.000501771991650675,-5.00176608119943e-11,0,0,1,0
0.4285,-0.000501771991675684,-5.00176606121542e-11,0,0,1,0
0.429,-0.000501771991700693,-5.0017660412314e-11,0,0,1,0
0.4295,-0.000501771991725701,-5.00176602124739e-11,0,0,1,0
0.43,-0.00050177199175071,-5.00176600126338e-11,0,0,1,0
0.4305,-0.000501771991775719,-5.00176598127936e-11,0,0,1,0
0.431,-0.000501771991800728,-5.00176596129535e-11,0,0,1,0
0.4315,-0.000501771991825737,-5.00176594131133e-11,0,0,1,0
0.432,-0.000501771991850746,-5.00176592132732e-11,0,0,1,0
0.4325,-0.000501771991875754,-5.0017659013433e-11,0,0,1,0
0.433,-0.000501771991900763,-5.00176588135929e-11,0,0,1,0
0.4335,-0.000501771991925772,-5.00176586137527e-11,0,0,1,0
0.434,-0.000501771991950781,-5.00176584139126e-11,0,0,1,0
0.4345,-0.00050177199197579,-5.00176582140725e-11,0,0,1,0
0.435,-0.000501771992000798,-5.00176580142323e-11,0,0,1,0
0.4355,-0.000501771992025807,-5.00176578143922e-11,0,0,1,0
0.436,-0.000501771992050816,-5.0017657614552e-11,0,0,1,0
0.4365,-0.000501771992075825,-5.00176574147119e-11,0,0,1,0
0.437,-0.000501771992100834,-5.00176572148717e-11,0,0,1,0
0.4375,-0.000501771992125842,-5.00176570150316e-11,0,0,1,0
0.438,-0.000501771992150851,-5.00176568151914e-11,0,0,1,0
0.4385,-0.00050177199217586,-5.00176566153513e-11,0,0,1,0
0.439,-0.000501771992200869,-5.00176564155112e-11,0,0,1,0
0.4395,-0.000501771992225878,-5.0017656215671e-11,0,0,1,0
0.44,-0.000501771992250887,-5.00176560158309e-11,0,0,1,0
0.4405,-0.000501771992275895,-5.00176558159907e-11,0,0,1,0
0.441,-0.000501771992300904,-5.00176556161506e-11,0,0,1,0
0.4415,-0.000501771992325913,-5.00176554163104e-11,0,0,1,0
0.442,-0.000501771992350922,-5.00176552164703e-11,0,0,1,0
0.4425,-0.000501771992375931,-5.00176550166301e-11,0,0,1,0
0.443,-0.000501771992400939,-5.001765481679e-11,0,0,1,0
0.4435,-0.000501771992425948,-5.00176546169499e-11,0,0,1,0
0.444,-0.000501771992450957,-5.00176544171097e-11,0,0,1,0
0.4445,-0.000501771992475966,-5.00176542172696e-11,0,0,1,0
0.445,-0.000501771992500975,-5.00176540174294e-11,0,0,1,0
0.4455,-0.000501771992525984,-5.00176538175893e-11,0,0,1,0
0.446,-0.000501771992550992,-5.00176536177491e-11,0,0,1,0
0.4465,-0.000501771992576001,-5.0017653417909e-11,0,0,1,0
0.447,-0.00050177199260101,-5.00176532180689e-11,0,0,1,0
0.4475,-0.000501771992626019,-5.00176530182287e-11,0,0,1,0
0.448,-0.000501771992651028,-5.00176528183886e-11,0,0,1,0
0.4485,-0.000501771992676037,-5.00176526185484e-11,0,0,1,0
0.449,-0.000501771992701045,-5.00176524187083e-11,0,0,1,0
0.4495,-0.000501771992726054,-5.00176522188681e-11,0,0,1,0
0.45,-0.000501771992751063,-5.0017652019028e-11,0,0,1,0
0.4505,-0.000501771992776072,-5.00176518191878e-11,0,0,1,0
0.451,-0.000501771992801081,-5.00176516193477e-11,0,0,1,0
0.4515,-0.000501771992826089,-5.00176514195075e-11,0,0,1,0
0.452,-0.000501771992851098,-5.00176512196674e-11,0,0,1,0
0.4525,-0.000501771992876107,-5.00176510198273e-11,0,0,1,0
0.453,-0.000501771992901116,-5.00176508199871e-11,0,0,1,0
0.4535,-0.000501771992926125,-5.0017650620147e-11,0,0,1,0
0.454,-0.000501771992951133,-5.00176504203068e-11,0,0,1,0
0.4545,-0.000501771992976142,-5.00176502204667e-11,0,0,1,0
0.455,-0.000501771993001151,-5.00176500206265e-11,0,0,1,0
0.4555,-0.00050177199302616,-5.00176498207864e-11,0,0,1,0
0.456,-0.000501771993051169,-5.00176496209462e-11,0,0,1,0
0.456242660484629,-0.000501771993063306,-5.00176495239596e-11,0,0,1,0
0.456242660484629,-0.000501771993063306,-5.00176495239596e-11,0,0,1,-1
0.456242660486613,-0.000501771993063306,-5.00176623911261e-11,0,0,1,-1
0.456242660486613,-0.000501771993063306,-5.00176623911261e-11,0,0,0,-1
0.4565,-0.000501771993076178,-5.00176624171357e-11,0,0,0,-1
0.457,-0.000501771993101186,-5.00176624321741e-11,0,0,0,-1
0.4575,-0.000501771993126195,-5.00176624599641e-11,0,0,0,-1
0.458,-0.000501771993151204,-5.00176625282328e-11,0,0,0,-1
0.4585,-0.000501771993176213,-5.00176625760931e-11,0,0,0,-1
0.459,-0.000501771993201222,-5.00176625760931e-11,0,0,0,-1
0.4595,-0.000501771993226231,-5.00176625760931e-11,0,0,0,-1
0.46,-0.000501771993251239,-5.00176625760931e-11,0,0,0,-1
0.4605,-0.000501771993276248,-5.00176625806093e-11,0,0,0,-1
0.461,-0.000501771993301257,-5.00176626352243e-11,0,0,0,-1
0.4615,-0.000501771993326266,-5.00176626898392e-11,0,0,0,-1
0.462,-0.000501771993351275,-5.00176627444542e-11,0,0,0,-1
0.4625,-0.000501771993376284,-5.00176627990691e-11,0,0,0,-1
0.463,-0.000501771993401292,-5.0017662853684e-11,0,0,0,-1
0.4635,-0.000501771993426301,-5.0017662908299e-11,0,0,0,-1
0.464,-0.00050177199345131,-5.00176629629139e-11,0,0,0,-1
0.4645,-0.000501771993476319,-5.00176630175289e-11,0,0,0,-1
0.465,-0.000501771993501328,-5.00176630543888e-11,0,0,0,-1
0.4655,-0.000501771993526337,-5.00176630816962e-11,0,0,0,-1
0.466,-0.000501771993551345,-5.00176631090037e-11,0,0,0,-1
0.4665,-0.000501771993576354,-5.00176631363112e-11,0,0,0,-1
0.467,-0.000501771993601363,-5.00176631636187e-11,0,0,0,-1
0.4675,-0.000501771993626372,-5.00176631909261e-11,0,0,0,-1
0.468,-0.000501771993651381,-5.00176632182336e-11,0,0,0,-1
0.4685,-0.00050177199367639,-5.00176632455411e-11,0,0,0,-1
0.469,-0.000501771993701398,-5.00176632728485e-11,0,0,0,-1
0.4695,-0.000501771993726407,-5.0017663300156e-11,0,0,0,-1
0.47,-0.000501771993751416,-5.00176633274635e-11,0,0,0,-1
0.4705,-0.000501771993776425,-5.0017663354771e-11,0,0,0,-1
0.471,-0.000501771993801434,-5.00176633820784e-11,0,0,0,-1
0.4715,-0.000501771993826443,-5.00176634093859e-11,0,0,0,-1
0.472,-0.000501771993851451,-5.00176634366934e-11,0,0,0,-1
0.4725,-0.00050177199387646,-5.00176634640009e-11,0,0,0,-1
0.472738310500834,-0.00050177199388838,-5.00176634770162e-11,0,0,0,-1
0.472738310500834,-0.00050177199388838,-5.00176634770162e-11,-1,0,0,-1
0.473,-0.000501772086641185,-8.8371627253306e-07,-1,0,0,-1
0.4735,-0.000501774164578824,-7.48723184653469e-06,-1,0,0,-1
0.474,-0.000501781213495499,-2.05453216425125e-05,-1,0,0,-1
0.4745,-0.000501796274893578,-4.00599171057133e-05,-1,0,0,-1
0.475,-0.000501822559143047,-6.60329953682957e-05,-1,0,0,-1
0.4755,-0.000501863400223942,-9.8466553726444e-05,-1,0,0,-1
0.476,-0.000501922062679474,-0.000137362448788022,-1,0,0,-1
0.4765,-0.000502001767338817,-0.000182722428564011,-1,0,0,-1
0.477,-0.000502105766890721,-0.000234548262338209,-1,0,0,-1
0.4775,-0.000502237316058387,-0.000292841656346658,-1,0,0,-1
0.478,-0.00050239964615949,-0.000357604230233888,-1,0,0,-1
0.4785,-0.0005025959796912,-0.000428837474353553,-1,0,0,-1
0.479,-0.000502829554555606,-0.000506542889559342,-1,0,0,-1
0.4795,-0.000503103602081243,-0.000590721853849863,-1,0,0,-1
0.48,-0.000503421359062318,-0.000681375711715311,-1,0,0,-1
0.4805,-0.000503786061928618,-0.000778505743547814,-1,0,0,-1
0.481,-0.000504200949035744,-0.00088211313453204,-1,0,0,-1
0.4815,-0.000504669258815729,-0.00099219906475316,-1,0,0,-1
0.482,-0.00050519423031983,-0.0011087646003291,-1,0,0,-1
0.4825,-0.000505779103523479,-0.00123181074621541,-1,0,0,-1
0.483,-0.000506427118719746,-0.00136133847824128,-1,0,0,-1
0.4835,-0.000507141517044676,-0.0014973486949367,-1,0,0,-1
0.484,-0.000507925540425069,-0.00163984216681458,-1,0,0,-1
0.4845,-0.000508782431361626,-0.00178881966052553,-1,0,0,-1
0.485,-0.000509715433072704,-0.00194428185655232,-1,0,0,-1
0.4855,-0.000510727789000565,-0.00210622936971474,-1,0,0,-1
0.486,-0.00051182273842215,-0.00227466277651425,-1,0,0,-1
0.4865,-0.000513003526800859,-0.00244958255261171,-1,0,0,-1
0.487,-0.000514273397998869,-0.00263098911986311,-1,0,0,-1
0.4875,-0.000515635595529872,-0.0028188828387344,-1,0,0,-1
0.488,-0.000517093360867819,-0.00301326401847231,-1,0,0,-1
0.4885,-0.000518649939144291,-0.00321413288284154,-1,0,0,-1
0.489,-0.000520308574449847,-0.0034214895983815,-1,0,0,-1
0.4895,-0.000522072510003502,-0.0036353342665804,-1,0,0,-1
0.49,-0.000523944987901327,-0.00385566692380497,-1,0,0,-1
0.4905,-0.000525929252809954,-0.00408248754233393,-1,0,0,-1
0.491,-0.000528028548464309,-0.00431579602937801,-1,0,0,-1
0.4915,-0.000530246118653843,-0.00455559222735589,-1,0,0,-1
0.492,-0.000532585207222536,-0.00480187591389423,-1,0,0,-1
0.4925,-0.000535049058068897,-0.00505464680182765,-1,0,0,-1
0.493,-0.000537640915145963,-0.00531390453919875,-1,0,0,-1
0.4935,-0.000540364019025176,-0.00557964869536798,-1,0,0,-1
0.494,-0.0005432216132153,-0.0058518787865571,-1,0,0,-1
0.4945,-0.000546216942315737,-0.00613059426838417,-1,0,0,-1
0.495,-0.000549353249710219,-0.00641579452654063,-1,0,0,-1
0.4955,-0.000552633778764549,-0.00670747888163297,-1,0,0,-1
0.496,-0.000556061772826605,-0.00700564658918274,-1,0,0,-1
0.4965,-0.000559640475226333,-0.00731029683962659,-1,0,0,-1
0.497,-0.000563373129275755,-0.00762142875831623,-1,0,0,-1
0.4975,-0.000567262956863979,-0.00793904140364597,-1,0,0,-1
0.498,-0.000571313211446764,-0.00826313377168815,-1,0,0,-1
0.4985,-0.000575527134624689,-0.0085937047923947,-1,0,0,-1
0.499,-0.000579907967232684,-0.00893075333056718,-1,0,0,-1
0.4995,-0.000584458949903843,-0.00927427818590617,-1,0,0,-1
0.5,-0.000589183323069425,-0.0096242780930112,-1,0,0,-1
0.5,-0.000589183323069425,-0.0096242780930112,-1,0,0,-1
