"time","aD_Converter.z","pulse.T0","pulse.np"
0.0772,0,0.077,0
0.07724,0,0.077,0
0.07728,0,0.077,0
0.07732,0,0.077,0
0.07736,0,0.077,0
0.0774,0,0.077,0
0.07744,0,0.077,0
0.07748,0,0.077,0
0.07752,0,0.077,0
0.07756,0,0.077,0
0.0776,0,0.077,0
0.07764,0,0.077,0
0.07768,0,0.077,0
0.07772,0,0.077,0
0.07776,0,0.077,0
0.0778,0,0.077,0
0.07784,0,0.077,0
0.07788,0,0.077,0
0.07792,0,0.077,0
0.07796,0,0.077,0
0.078,0,0.077,0
0.078,0,0.078,0
0.07801,0,0.078,0
0.07801,0,0.078,0
0.07804,0,0.078,0
0.07808,0,0.078,0
0.07812,0,0.078,0
0.07816,0,0.078,0
0.0782,0,0.078,0
0.07824,0,0.078,0
0.07828,0,0.078,0
0.07832,0,0.078,0
0.07836,0,0.078,0
0.0784,0,0.078,0
0.07844,0,0.078,0
0.07848,0,0.078,0
0.07852,0,0.078,0
0.07856,0,0.078,0
0.0786,0,0.078,0
0.07864,0,0.078,0
0.07868,0,0.078,0
0.07872,0,0.078,0
0.07876,0,0.078,0
0.0788,0,0.078,0
0.07884,0,0.078,0
0.07888,0,0.078,0
0.07892,0,0.078,0
0.07896,0,0.078,0
0.079,0,0.078,0
0.079,0,0.079,0
0.07901,0,0.079,0
0.07901,0,0.079,0
0.07904,0,0.079,0
0.07908,0,0.079,0
0.07912,0,0.079,0
0.07916,0,0.079,0
0.0792,0,0.079,0
0.07924,0,0.079,0
0.07928,0,0.079,0
0.07932,0,0.079,0
0.07936,0,0.079,0
0.0794,0,0.079,0
0.07944,0,0.079,0
0.07948,0,0.079,0
0.07952,0,0.079,0
0.07956,0,0.079,0
0.0796,0,0.079,0
0.07964,0,0.079,0
0.07968,0,0.079,0
0.07972,0,0.079,0
0.07976,0,0.079,0
0.0798,0,0.079,0
0.07984,0,0.079,0
0.07988,0,0.079,0
0.07992,0,0.079,0
0.07996,0,0.079,0
0.08,0,0.079,0
0.08,0,0.08,0
0.08001,0,0.08,0
0.08001,0,0.08,0
0.08004,0,0.08,0
0.08008,0,0.08,0
0.08012,0,0.08,0
0.08016,0,0.08,0
0.0802,0,0.08,0
0.08024,0,0.08,0
0.08028,0,0.08,0
0.08032,0,0.08,0
0.08036,0,0.08,0
0.0804,0,0.08,0
0.08044,0,0.08,0
0.08048,0,0.08,0
0.08052,0,0.08,0
0.08056,0,0.08,0
0.0806,0,0.08,0
0.08064,0,0.08,0
0.08068,0,0.08,0
0.08072,0,0.08,0
0.08076,0,0.08,0
0.0808,0,0.08,0
0.08084,0,0.08,0
0.08088,0,0.08,0
0.08092,0,0.08,0
0.08096,0,0.08,0
0.081,0,0.08,0
0.081,0,0.081,0
0.08101,0,0.081,0
0.08101,0,0.081,0
0.08104,0,0.081,0
0.08108,0,0.081,0
0.08112,0,0.081,0
0.08116,0,0.081,0
0.0812,0,0.081,0
0.08124,0,0.081,0
0.08128,0,0.081,0
0.08132,0,0.081,0
0.08136,0,0.081,0
0.0814,0,0.081,0
0.08144,0,0.081,0
0.08148,0,0.081,0
0.08152,0,0.081,0
0.08156,0,0.081,0
0.0816,0,0.081,0
0.08164,0,0.081,0
0.08168,0,0.081,0
0.08172,0,0.081,0
0.08176,0,0.081,0
0.0818,0,0.081,0
0.08184,0,0.081,0
0.08188,0,0.081,0
0.08192,0,0.081,0
0.08196,0,0.081,0
0.082,0,0.081,0
0.082,0,0.082,0
0.08201,0,0.082,0
0.08201,0,0.082,0
0.08204,0,0.082,0
0.08208,0,0.082,0
0.08212,0,0.082,0
0.08216,0,0.082,0
0.0822,0,0.082,0
0.08224,0,0.082,0
0.08228,0,0.082,0
0.08232,0,0.082,0
0.08236,0,0.082,0
0.0824,0,0.082,0
0.08244,0,0.082,0
0.08248,0,0.082,0
0.08252,0,0.082,0
0.08256,0,0.082,0
0.0826,0,0.082,0
0.08264,0,0.082,0
0.08268,0,0.082,0
0.08272,0,0.082,0
0.08276,0,0.082,0
0.0828,0,0.082,0
0.08284,0,0.082,0
0.08288,0,0.082,0
0.08292,0,0.082,0
0.08296,0,0.082,0
0.083,0,0.082,0
0.083,0,0.083,0
0.08301,0,0.083,0
0.08301,0,0.083,0
0.08304,0,0.083,0
0.08308,0,0.083,0
0.08312,0,0.083,0
0.08316,0,0.083,0
0.0832,0,0.083,0
0.08324,0,0.083,0
0.08328,0,0.083,0
0.08332,0,0.083,0
0.08336,0,0.083,0
0.0834,0,0.083,0
0.08344,0,0.083,0
0.08348,0,0.083,0
0.08352,0,0.083,0
0.08356,0,0.083,0
0.0836,0,0.083,0
0.08364,0,0.083,0
0.08368,0,0.083,0
0.08372,0,0.083,0
0.08376,0,0.083,0
0.0838,0,0.083,0
0.08384,0,0.083,0
0.08388,0,0.083,0
0.08392,0,0.083,0
0.08396,0,0.083,0
0.084,0,0.083,0
0.084,0,0.084,0
0.08401,0,0.084,0
0.08401,0,0.084,0
0.08404,0,0.084,0
0.08408,0,0.084,0
0.08412,0,0.084,0
0.08416,0,0.084,0
0.0842,0,0.084,0
0.08424,0,0.084,0
0.08428,0,0.084,0
0.08432,0,0.084,0
0.08436,0,0.084,0
0.0844,0,0.084,0
0.08444,0,0.084,0
0.08448,0,0.084,0
0.08452,0,0.084,0
0.08456,0,0.084,0
0.0846,0,0.084,0
0.08464,0,0.084,0
0.08468,0,0.084,0
0.08472,0,0.084,0
0.08476,0,0.084,0
0.0848,0,0.084,0
0.08484,0,0.084,0
0.08488,0,0.084,0
0.08492,0,0.084,0
0.08496,0,0.084,0
0.085,0,0.084,0
0.085,0,0.085,0
0.08501,0,0.085,0
0.08501,0,0.085,0
0.08504,0,0.085,0
0.08508,0,0.085,0
0.08512,0,0.085,0
0.08516,0,0.085,0
0.0852,0,0.085,0
0.08524,0,0.085,0
0.08528,0,0.085,0
0.08532,0,0.085,0
0.08536,0,0.085,0
0.0854,0,0.085,0
0.08544,0,0.085,0
0.08548,0,0.085,0
0.08552,0,0.085,0
0.08556,0,0.085,0
0.0856,0,0.085,0
0.08564,0,0.085,0
0.08568,0,0.085,0
0.08572,0,0.085,0
0.08576,0,0.085,0
0.0858,0,0.085,0
0.08584,0,0.085,0
0.08588,0,0.085,0
0.08592,0,0.085,0
0.08596,0,0.085,0
0.086,0,0.085,0
0.086,0,0.086,0
0.08601,0,0.086,0
0.08601,0,0.086,0
0.08604,0,0.086,0
0.08608,0,0.086,0
0.08612,0,0.086,0
0.08616,0,0.086,0
0.0862,0,0.086,0
0.08624,0,0.086,0
0.08628,0,0.086,0
0.08632,0,0.086,0
0.08636,0,0.086,0
0.0864,0,0.086,0
0.08644,0,0.086,0
0.08648,0,0.086,0
0.08652,0,0.086,0
0.08656,0,0.086,0
0.0866,0,0.086,0
0.08664,0,0.086,0
0.08668,0,0.086,0
0.08672,0,0.086,0
0.08676,0,0.086,0
0.0868,0,0.086,0
0.08684,0,0.086,0
0.08688,0,0.086,0
0.08692,0,0.086,0
0.08696,0,0.086,0
0.087,0,0.086,0
0.087,0,0.087,0
0.08701,0,0.087,0
0.08701,0,0.087,0
0.08704,0,0.087,0
0.08708,0,0.087,0
0.08712,0,0.087,0
0.08716,0,0.087,0
0.0872,0,0.087,0
0.08724,0,0.087,0
0.08728,0,0.087,0
0.08732,0,0.087,0
0.08736,0,0.087,0
0.0874,0,0.087,0
0.08744,0,0.087,0
0.08748,0,0.087,0
0.08752,0,0.087,0
0.08756,0,0.087,0
0.0876,0,0.087,0
0.08764,0,0.087,0
0.08768,0,0.087,0
0.08772,0,0.087,0
0.08776,0,0.087,0
0.0878,0,0.087,0
0.08784,0,0.087,0
0.08788,0,0.087,0
0.08792,0,0.087,0
0.08796,0,0.087,0
0.088,0,0.087,0
0.088,0,0.088,0
0.08801,0,0.088,0
0.08801,0,0.088,0
0.08804,0,0.088,0
0.08808,0,0.088,0
0.08812,0,0.088,0
0.08816,0,0.088,0
0.0882,0,0.088,0
0.08824,0,0.088,0
0.08828,0,0.088,0
0.08832,0,0.088,0
0.08836,0,0.088,0
0.0884,0,0.088,0
0.08844,0,0.088,0
0.08848,0,0.088,0
0.08852,0,0.088,0
0.08856,0,0.088,0
0.0886,0,0.088,0
0.08864,0,0.088,0
0.08868,0,0.088,0
0.08872,0,0.088,0
0.08876,0,0.088,0
0.0888,0,0.088,0
0.08884,0,0.088,0
0.08888,0,0.088,0
0.08892,0,0.088,0
0.08896,0,0.088,0
0.089,0,0.088,0
0.089,0,0.089,0
0.08901,0,0.089,0
0.08901,0,0.089,0
0.08904,0,0.089,0
0.08908,0,0.089,0
0.08912,0,0.089,0
0.08916,0,0.089,0
0.0892,0,0.089,0
0.08924,0,0.089,0
0.08928,0,0.089,0
0.08932,0,0.089,0
0.08936,0,0.089,0
0.0894,0,0.089,0
0.08944,0,0.089,0
0.08948,0,0.089,0
0.08952,0,0.089,0
0.08956,0,0.089,0
0.0896,0,0.089,0
0.08964,0,0.089,0
0.08968,0,0.089,0
0.08972,0,0.089,0
0.08976,0,0.089,0
0.0898,0,0.089,0
0.08984,0,0.089,0
0.08988,0,0.089,0
0.08992,0,0.089,0
0.08996,0,0.089,0
0.09,0,0.089,0
0.09,0,0.09,0
0.09001,0,0.09,0
0.09001,0,0.09,0
0.09004,0,0.09,0
0.09008,0,0.09,0
0.09012,0,0.09,0
0.09016,0,0.09,0
0.0902,0,0.09,0
0.09024,0,0.09,0
0.09028,0,0.09,0
0.09032,0,0.09,0
0.09036,0,0.09,0
0.0904,0,0.09,0
0.09044,0,0.09,0
0.09048,0,0.09,0
0.09052,0,0.09,0
0.09056,0,0.09,0
0.0906,0,0.09,0
0.09064,0,0.09,0
0.09068,0,0.09,0
0.09072,0,0.09,0
0.09076,0,0.09,0
0.0908,0,0.09,0
0.09084,0,0.09,0
0.09088,0,0.09,0
0.09092,0,0.09,0
0.09096,0,0.09,0
0.091,0,0.09,0
0.091,0,0.091,0
0.09101,0,0.091,0
0.09101,0,0.091,0
0.09104,0,0.091,0
0.09108,0,0.091,0
0.09112,0,0.091,0
0.09116,0,0.091,0
0.0912,0,0.091,0
0.09124,0,0.091,0
0.09128,0,0.091,0
0.09132,0,0.091,0
0.09136,0,0.091,0
0.0914,0,0.091,0
0.09144,0,0.091,0
0.09148,0,0.091,0
0.09152,0,0.091,0
0.09156,0,0.091,0
0.0916,0,0.091,0
0.09164,0,0.091,0
0.09168,0,0.091,0
0.09172,0,0.091,0
0.09176,0,0.091,0
0.0918,0,0.091,0
0.09184,0,0.091,0
0.09188,0,0.091,0
0.09192,0,0.091,0
0.09196,0,0.091,0
0.092,0,0.091,0
0.092,0,0.092,0
0.09201,0,0.092,0
0.09201,0,0.092,0
0.09204,0,0.092,0
0.09208,0,0.092,0
0.09212,0,0.092,0
0.09216,0,0.092,0
0.0922,0,0.092,0
0.09224,0,0.092,0
0.09228,0,0.092,0
0.09232,0,0.092,0
0.09236,0,0.092,0
0.0924,0,0.092,0
0.09244,0,0.092,0
0.09248,0,0.092,0
0.09252,0,0.092,0
0.09256,0,0.092,0
0.0926,0,0.092,0
0.09264,0,0.092,0
0.09268,0,0.092,0
0.09272,0,0.092,0
0.09276,0,0.092,0
0.0928,0,0.092,0
0.09284,0,0.092,0
0.09288,0,0.092,0
0.09292,0,0.092,0
0.09296,0,0.092,0
0.093,0,0.092,0
0.093,0,0.093,0
0.09301,0,0.093,0
0.09301,0,0.093,0
0.09304,0,0.093,0
0.09308,0,0.093,0
0.09312,0,0.093,0
0.09316,0,0.093,0
0.0932,0,0.093,0
0.09324,0,0.093,0
0.09328,0,0.093,0
0.09332,0,0.093,0
0.09336,0,0.093,0
0.0934,0,0.093,0
0.09344,0,0.093,0
0.09348,0,0.093,0
0.09352,0,0.093,0
0.09356,0,0.093,0
0.0936,0,0.093,0
0.09364,0,0.093,0
0.09368,0,0.093,0
0.09372,0,0.093,0
0.09376,0,0.093,0
0.0938,0,0.093,0
0.09384,0,0.093,0
0.09388,0,0.093,0
0.09392,0,0.093,0
0.09396,0,0.093,0
0.094,0,0.093,0
0.094,0,0.094,0
0.09401,0,0.094,0
0.09401,0,0.094,0
0.09404,0,0.094,0
0.09408,0,0.094,0
0.09412,0,0.094,0
0.09416,0,0.094,0
0.0942,0,0.094,0
0.09424,0,0.094,0
0.09428,0,0.094,0
0.09432,0,0.094,0
0.09436,0,0.094,0
0.0944,0,0.094,0
0.09444,0,0.094,0
0.09448,0,0.094,0
0.09452,0,0.094,0
0.09456,0,0.094,0
0.0946,0,0.094,0
0.09464,0,0.094,0
0.09468,0,0.094,0
0.09472,0,0.094,0
0.09476,0,0.094,0
0.0948,0,0.094,0
0.09484,0,0.094,0
0.09488,0,0.094,0
0.09492,0,0.094,0
0.09496,0,0.094,0
0.095,0,0.094,0
0.095,0,0.095,0
0.09501,0,0.095,0
0.09501,0,0.095,0
0.09504,0,0.095,0
0.09508,0,0.095,0
0.09512,0,0.095,0
0.09516,0,0.095,0
0.0952,0,0.095,0
0.09524,0,0.095,0
0.09528,0,0.095,0
0.09532,0,0.095,0
0.09536,0,0.095,0
0.0954,0,0.095,0
0.09544,0,0.095,0
0.09548,0,0.095,0
0.09552,0,0.095,0
0.09556,0,0.095,0
0.0956,0,0.095,0
0.09564,0,0.095,0
0.09568,0,0.095,0
0.09572,0,0.095,0
0.09576,0,0.095,0
0.0958,0,0.095,0
0.09584,0,0.095,0
0.09588,0,0.095,0
0.09592,0,0.095,0
0.09596,0,0.095,0
0.096,0,0.095,0
0.096,0,0.096,0
0.09601,0,0.096,0
0.09601,0,0.096,0
0.09604,0,0.096,0
0.09608,0,0.096,0
0.09612,0,0.096,0
0.09616,0,0.096,0
0.0962,0,0.096,0
0.09624,0,0.096,0
0.09628,0,0.096,0
0.09632,0,0.096,0
0.09636,0,0.096,0
0.0964,0,0.096,0
0.09644,0,0.096,0
0.09648,0,0.096,0
0.09652,0,0.096,0
0.09656,0,0.096,0
0.0966,0,0.096,0
0.09664,0,0.096,0
0.09668,0,0.096,0
0.09672,0,0.096,0
0.09676,0,0.096,0
0.0968,0,0.096,0
0.09684,0,0.096,0
0.09688,0,0.096,0
0.09692,0,0.096,0
0.09696,0,0.096,0
0.097,0,0.096,0
0.097,0,0.097,0
0.09701,0,0.097,0
0.09701,0,0.097,0
0.09704,0,0.097,0
0.09708,0,0.097,0
0.09712,0,0.097,0
0.09716,0,0.097,0
0.0972,0,0.097,0
0.09724,0,0.097,0
0.09728,0,0.097,0
0.09732,0,0.097,0
0.09736,0,0.097,0
0.0974,0,0.097,0
0.09744,0,0.097,0
0.09748,0,0.097,0
0.09752,0,0.097,0
0.09756,0,0.097,0
0.0976,0,0.097,0
0.09764,0,0.097,0
0.09768,0,0.097,0
0.09772,0,0.097,0
0.09776,0,0.097,0
0.0978,0,0.097,0
0.09784,0,0.097,0
0.09788,0,0.097,0
0.09792,0,0.097,0
0.09796,0,0.097,0
0.098,0,0.097,0
0.098,0,0.098,0
0.09801,0,0.098,0
0.09801,0,0.098,0
0.09804,0,0.098,0
0.09808,0,0.098,0
0.09812,0,0.098,0
0.09816,0,0.098,0
0.0982,0,0.098,0
0.09824,0,0.098,0
0.09828,0,0.098,0
0.09832,0,0.098,0
0.09836,0,0.098,0
0.0984,0,0.098,0
0.09844,0,0.098,0
0.09848,0,0.098,0
0.09852,0,0.098,0
0.09856,0,0.098,0
0.0986,0,0.098,0
0.09864,0,0.098,0
0.09868,0,0.098,0
0.09872,0,0.098,0
0.09876,0,0.098,0
0.0988,0,0.098,0
0.09884,0,0.098,0
0.09888,0,0.098,0
0.09892,0,0.098,0
0.09896,0,0.098,0
0.099,0,0.098,0
0.099,0,0.099,0
0.09901,0,0.099,0
0.09901,0,0.099,0
0.09904,0,0.099,0
0.09908,0,0.099,0
0.09912,0,0.099,0
0.09916,0,0.099,0
0.0992,0,0.099,0
0.09924,0,0.099,0
0.09928,0,0.099,0
0.09932,0,0.099,0
0.09936,0,0.099,0
0.0994,0,0.099,0
0.09944,0,0.099,0
0.09948,0,0.099,0
0.09952,0,0.099,0
0.09956,0,0.099,0
0.0996,0,0.099,0
0.09964,0,0.099,0
0.09968,0,0.099,0
0.09972,0,0.099,0
0.09976,0,0.099,0
0.0998,0,0.099,0
0.09984,0,0.099,0
0.09988,0,0.099,0
0.09992,0,0.099,0
0.09996,0,0.099,0
0.1,0,0.099,0
0.1,0,0.1,0
0.10001,0,0.1,0
0.10001,0,0.1,0
0.10004,0,0.1,0
0.10008,0,0.1,0
0.10012,0,0.1,0
0.10016,0,0.1,0
0.1002,0,0.1,0
0.10024,0,0.1,0
0.10028,0,0.1,0
0.10032,0,0.1,0
0.10036,0,0.1,0
0.1004,0,0.1,0
0.10044,0,0.1,0
0.10048,0,0.1,0
0.10052,0,0.1,0
0.10056,0,0.1,0
0.1006,0,0.1,0
0.10064,0,0.1,0
0.10068,0,0.1,0
0.10072,0,0.1,0
0.10076,0,0.1,0
0.1008,0,0.1,0
0.10084,0,0.1,0
0.10088,0,0.1,0
0.10092,0,0.1,0
0.10096,0,0.1,0
0.101,0,0.1,0
0.101,0,0.101,0
0.10101,0,0.101,0
0.10101,0,0.101,0
0.10104,0,0.101,0
0.10108,0,0.101,0
0.10112,0,0.101,0
0.10116,0,0.101,0
0.1012,0,0.101,0
0.10124,0,0.101,0
0.10128,0,0.101,0
0.10132,0,0.101,0
0.10136,0,0.101,0
0.1014,0,0.101,0
0.10144,0,0.101,0
0.10148,0,0.101,0
0.10152,0,0.101,0
0.10156,0,0.101,0
0.1016,0,0.101,0
0.10164,0,0.101,0
0.10168,0,0.101,0
0.10172,0,0.101,0
0.10176,0,0.101,0
0.1018,0,0.101,0
0.10184,0,0.101,0
0.10188,0,0.101,0
0.10192,0,0.101,0
0.10196,0,0.101,0
0.102,0,0.101,0
0.102,0,0.102,0
0.10201,0,0.102,0
0.10201,0,0.102,0
0.10204,0,0.102,0
0.10208,0,0.102,0
0.10212,0,0.102,0
0.10216,0,0.102,0
0.1022,0,0.102,0
0.10224,0,0.102,0
0.10228,0,0.102,0
0.10232,0,0.102,0
0.10236,0,0.102,0
0.1024,0,0.102,0
0.10244,0,0.102,0
0.10248,0,0.102,0
0.10252,0,0.102,0
0.10256,0,0.102,0
0.1026,0,0.102,0
0.10264,0,0.102,0
0.10268,0,0.102,0
0.10272,0,0.102,0
0.10276,0,0.102,0
0.1028,0,0.102,0
0.10284,0,0.102,0
0.10288,0,0.102,0
0.10292,0,0.102,0
0.10296,0,0.102,0
0.103,0,0.102,0
0.103,0,0.103,0
0.10301,0,0.103,0
0.10301,0,0.103,0
0.10304,0,0.103,0
0.10308,0,0.103,0
0.10312,0,0.103,0
0.10316,0,0.103,0
0.1032,0,0.103,0
0.10324,0,0.103,0
0.10328,0,0.103,0
0.10332,0,0.103,0
0.10336,0,0.103,0
0.1034,0,0.103,0
0.10344,0,0.103,0
0.10348,0,0.103,0
0.10352,0,0.103,0
0.10356,0,0.103,0
0.1036,0,0.103,0
0.10364,0,0.103,0
0.10368,0,0.103,0
0.10372,0,0.103,0
0.10376,0,0.103,0
0.1038,0,0.103,0
0.10384,0,0.103,0
0.10388,0,0.103,0
0.10392,0,0.103,0
0.10396,0,0.103,0
0.104,0,0.103,0
0.104,0,0.104,0
0.10401,0,0.104,0
0.10401,0,0.104,0
0.10404,0,0.104,0
0.10408,0,0.104,0
0.10412,0,0.104,0
0.10416,0,0.104,0
0.1042,0,0.104,0
0.10424,0,0.104,0
0.10428,0,0.104,0
0.10432,0,0.104,0
0.10436,0,0.104,0
0.1044,0,0.104,0
0.10444,0,0.104,0
0.10448,0,0.104,0
0.10452,0,0.104,0
0.10456,0,0.104,0
0.1046,0,0.104,0
0.10464,0,0.104,0
0.10468,0,0.104,0
0.10472,0,0.104,0
0.10476,0,0.104,0
0.1048,0,0.104,0
0.10484,0,0.104,0
0.10488,0,0.104,0
0.10492,0,0.104,0
0.10496,0,0.104,0
0.105,0,0.104,0
0.105,0,0.105,0
0.10501,0,0.105,0
0.10501,0,0.105,0
0.10504,0,0.105,0
0.10508,0,0.105,0
0.10512,0,0.105,0
0.10516,0,0.105,0
0.1052,0,0.105,0
0.10524,0,0.105,0
0.10528,0,0.105,0
0.10532,0,0.105,0
0.10536,0,0.105,0
0.1054,0,0.105,0
0.10544,0,0.105,0
0.10548,0,0.105,0
0.10552,0,0.105,0
0.10556,0,0.105,0
0.1056,0,0.105,0
0.10564,0,0.105,0
0.10568,0,0.105,0
0.10572,0,0.105,0
0.10576,0,0.105,0
0.1058,0,0.105,0
0.10584,0,0.105,0
0.10588,0,0.105,0
0.10592,0,0.105,0
0.10596,0,0.105,0
0.106,0,0.105,0
0.106,0,0.106,0
0.10601,0,0.106,0
0.10601,0,0.106,0
0.10604,0,0.106,0
0.10608,0,0.106,0
0.10612,0,0.106,0
0.10616,0,0.106,0
0.1062,0,0.106,0
0.10624,0,0.106,0
0.10628,0,0.106,0
0.10632,0,0.106,0
0.10636,0,0.106,0
0.1064,0,0.106,0
0.10644,0,0.106,0
0.10648,0,0.106,0
0.10652,0,0.106,0
0.10656,0,0.106,0
0.1066,0,0.106,0
0.10664,0,0.106,0
0.10668,0,0.106,0
0.10672,0,0.106,0
0.10676,0,0.106,0
0.1068,0,0.106,0
0.10684,0,0.106,0
0.10688,0,0.106,0
0.10692,0,0.106,0
0.10696,0,0.106,0
0.107,0,0.106,0
0.107,0,0.107,0
0.10701,0,0.107,0
0.10701,0,0.107,0
0.10704,0,0.107,0
0.10708,0,0.107,0
0.10712,0,0.107,0
0.10716,0,0.107,0
0.1072,0,0.107,0
0.10724,0,0.107,0
0.10728,0,0.107,0
0.10732,0,0.107,0
0.10736,0,0.107,0
0.1074,0,0.107,0
0.10744,0,0.107,0
0.10748,0,0.107,0
0.10752,0,0.107,0
0.10756,0,0.107,0
0.1076,0,0.107,0
0.10764,0,0.107,0
0.10768,0,0.107,0
0.10772,0,0.107,0
0.10776,0,0.107,0
0.1078,0,0.107,0
0.10784,0,0.107,0
0.10788,0,0.107,0
0.10792,0,0.107,0
0.10796,0,0.107,0
0.108,0,0.107,0
0.108,0,0.108,0
0.10801,0,0.108,0
0.10801,0,0.108,0
0.10804,0,0.108,0
0.10808,0,0.108,0
0.10812,0,0.108,0
0.10816,0,0.108,0
0.1082,0,0.108,0
0.10824,0,0.108,0
0.10828,0,0.108,0
0.10832,0,0.108,0
0.10836,0,0.108,0
0.1084,0,0.108,0
0.10844,0,0.108,0
0.10848,0,0.108,0
0.10852,0,0.108,0
0.10856,0,0.108,0
0.1086,0,0.108,0
0.10864,0,0.108,0
0.10868,0,0.108,0
0.10872,0,0.108,0
0.10876,0,0.108,0
0.1088,0,0.108,0
0.10884,0,0.108,0
0.10888,0,0.108,0
0.10892,0,0.108,0
0.10896,0,0.108,0
0.109,0,0.108,0
0.109,0,0.109,0
0.10901,0,0.109,0
0.10901,0,0.109,0
0.10904,0,0.109,0
0.10908,0,0.109,0
0.10912,0,0.109,0
0.10916,0,0.109,0
0.1092,0,0.109,0
0.10924,0,0.109,0
0.10928,0,0.109,0
0.10932,0,0.109,0
0.10936,0,0.109,0
0.1094,0,0.109,0
0.10944,0,0.109,0
0.10948,0,0.109,0
0.10952,0,0.109,0
0.10956,0,0.109,0
0.1096,0,0.109,0
0.10964,0,0.109,0
0.10968,0,0.109,0
0.10972,0,0.109,0
0.10976,0,0.109,0
0.1098,0,0.109,0
0.10984,0,0.109,0
0.10988,0,0.109,0
0.10992,0,0.109,0
0.10996,0,0.109,0
0.11,0,0.109,0
0.11,0,0.11,0
0.11001,0,0.11,0
0.11001,0,0.11,0
0.11004,0,0.11,0
0.11008,0,0.11,0
0.11012,0,0.11,0
0.11016,0,0.11,0
0.1102,0,0.11,0
0.11024,0,0.11,0
0.11028,0,0.11,0
0.11032,0,0.11,0
0.11036,0,0.11,0
0.1104,0,0.11,0
0.11044,0,0.11,0
0.11048,0,0.11,0
0.11052,0,0.11,0
0.11056,0,0.11,0
0.1106,0,0.11,0
0.11064,0,0.11,0
0.11068,0,0.11,0
0.11072,0,0.11,0
0.11076,0,0.11,0
0.1108,0,0.11,0
0.11084,0,0.11,0
0.11088,0,0.11,0
0.11092,0,0.11,0
0.11096,0,0.11,0
0.111,0,0.11,0
0.111,0,0.111,0
0.11101,0,0.111,0
0.11101,0,0.111,0
0.11104,0,0.111,0
0.11108,0,0.111,0
0.11112,0,0.111,0
0.11116,0,0.111,0
0.1112,0,0.111,0
0.11124,0,0.111,0
0.11128,0,0.111,0
0.11132,0,0.111,0
0.11136,0,0.111,0
0.1114,0,0.111,0
0.11144,0,0.111,0
0.11148,0,0.111,0
0.11152,0,0.111,0
0.11156,0,0.111,0
0.1116,0,0.111,0
0.11164,0,0.111,0
0.11168,0,0.111,0
0.11172,0,0.111,0
0.11176,0,0.111,0
0.1118,0,0.111,0
0.11184,0,0.111,0
0.11188,0,0.111,0
0.11192,0,0.111,0
0.11196,0,0.111,0
0.112,0,0.111,0
0.112,0,0.112,0
0.11201,0,0.112,0
0.11201,0,0.112,0
0.11204,0,0.112,0
0.11208,0,0.112,0
0.11212,0,0.112,0
0.11216,0,0.112,0
0.1122,0,0.112,0
0.11224,0,0.112,0
0.11228,0,0.112,0
0.11232,0,0.112,0
0.11236,0,0.112,0
0.1124,0,0.112,0
0.11244,0,0.112,0
0.11248,0,0.112,0
0.11252,0,0.112,0
0.11256,0,0.112,0
0.1126,0,0.112,0
0.11264,0,0.112,0
0.11268,0,0.112,0
0.11272,0,0.112,0
0.11276,0,0.112,0
0.1128,0,0.112,0
0.11284,0,0.112,0
0.11288,0,0.112,0
0.11292,0,0.112,0
0.11296,0,0.112,0
0.113,0,0.112,0
0.113,0,0.113,0
0.11301,0,0.113,0
0.11301,0,0.113,0
0.11304,0,0.113,0
0.11308,0,0.113,0
0.11312,0,0.113,0
0.11316,0,0.113,0
0.1132,0,0.113,0
0.11324,0,0.113,0
0.11328,0,0.113,0
0.11332,0,0.113,0
0.11336,0,0.113,0
0.1134,0,0.113,0
0.11344,0,0.113,0
0.11348,0,0.113,0
0.11352,0,0.113,0
0.11356,0,0.113,0
0.1136,0,0.113,0
0.11364,0,0.113,0
0.11368,0,0.113,0
0.11372,0,0.113,0
0.11376,0,0.113,0
0.1138,0,0.113,0
0.11384,0,0.113,0
0.11388,0,0.113,0
0.11392,0,0.113,0
0.11396,0,0.113,0
0.114,0,0.113,0
0.114,0,0.114,0
0.11401,0,0.114,0
0.11401,0,0.114,0
0.11404,0,0.114,0
0.11408,0,0.114,0
0.11412,0,0.114,0
0.11416,0,0.114,0
0.1142,0,0.114,0
0.11424,0,0.114,0
0.11428,0,0.114,0
0.11432,0,0.114,0
0.11436,0,0.114,0
0.1144,0,0.114,0
0.11444,0,0.114,0
0.11448,0,0.114,0
0.11452,0,0.114,0
0.11456,0,0.114,0
0.1146,0,0.114,0
0.11464,0,0.114,0
0.11468,0,0.114,0
0.11472,0,0.114,0
0.11476,0,0.114,0
0.1148,0,0.114,0
0.11484,0,0.114,0
0.11488,0,0.114,0
0.11492,0,0.114,0
0.11496,0,0.114,0
0.115,0,0.114,0
0.115,0,0.115,0
0.11501,0,0.115,0
0.11501,0,0.115,0
0.11504,0,0.115,0
0.11508,0,0.115,0
0.11512,0,0.115,0
0.11516,0,0.115,0
0.1152,0,0.115,0
0.11524,0,0.115,0
0.11528,0,0.115,0
0.11532,0,0.115,0
0.11536,0,0.115,0
0.1154,0,0.115,0
0.11544,0,0.115,0
0.11548,0,0.115,0
0.11552,0,0.115,0
0.11556,0,0.115,0
0.1156,0,0.115,0
0.11564,0,0.115,0
0.11568,0,0.115,0
0.11572,0,0.115,0
0.11576,0,0.115,0
0.1158,0,0.115,0
