"time","IdealThyristor1.off","IdealThyristor2.off","booleanStep1.y"
4.5972,1,1,0
4.5984,1,1,0
4.5996,1,1,0
4.6008,1,1,0
4.602,1,1,0
4.6032,1,1,0
4.6044,1,1,0
4.6056,1,1,0
4.6068,1,1,0
4.608,1,1,0
4.6092,1,1,0
4.6104,1,1,0
4.6116,1,1,0
4.6128,1,1,0
4.614,1,1,0
4.6152,1,1,0
4.6164,1,1,0
4.6176,1,1,0
4.6188,1,1,0
4.62,1,1,0
4.6212,1,1,0
4.6224,1,1,0
4.6236,1,1,0
4.6248,1,1,0
4.626,1,1,0
4.6272,1,1,0
4.6284,1,1,0
4.6296,1,1,0
4.6308,1,1,0
4.632,1,1,0
4.6332,1,1,0
4.6344,1,1,0
4.6356,1,1,0
4.6368,1,1,0
4.638,1,1,0
4.6392,1,1,0
4.6404,1,1,0
4.6416,1,1,0
4.6428,1,1,0
4.644,1,1,0
4.6452,1,1,0
4.6464,1,1,0
4.6476,1,1,0
4.6488,1,1,0
4.65,1,1,0
4.6512,1,1,0
4.6524,1,1,0
4.6536,1,1,0
4.6548,1,1,0
4.656,1,1,0
4.6572,1,1,0
4.6584,1,1,0
4.6596,1,1,0
4.6608,1,1,0
4.662,1,1,0
4.6632,1,1,0
4.6644,1,1,0
4.6656,1,1,0
4.6668,1,1,0
4.668,1,1,0
4.6692,1,1,0
4.6704,1,1,0
4.6716,1,1,0
4.6728,1,1,0
4.674,1,1,0
4.6752,1,1,0
4.6764,1,1,0
4.6776,1,1,0
4.6788,1,1,0
4.68,1,1,0
4.6812,1,1,0
4.6824,1,1,0
4.6836,1,1,0
4.6848,1,1,0
4.686,1,1,0
4.6872,1,1,0
4.6884,1,1,0
4.6896,1,1,0
4.6908,1,1,0
4.692,1,1,0
4.6932,1,1,0
4.6944,1,1,0
4.6956,1,1,0
4.6968,1,1,0
4.698,1,1,0
4.6992,1,1,0
4.7004,1,1,0
4.7016,1,1,0
4.7028,1,1,0
4.704,1,1,0
4.7052,1,1,0
4.7064,1,1,0
4.7076,1,1,0
4.7088,1,1,0
4.71,1,1,0
4.7112,1,1,0
4.7124,1,1,0
4.7136,1,1,0
4.7148,1,1,0
4.716,1,1,0
4.7172,1,1,0
4.7184,1,1,0
4.7196,1,1,0
4.7208,1,1,0
4.722,1,1,0
4.7232,1,1,0
4.7244,1,1,0
4.7256,1,1,0
4.7268,1,1,0
4.728,1,1,0
4.7292,1,1,0
4.7304,1,1,0
4.7316,1,1,0
4.7328,1,1,0
4.734,1,1,0
4.7352,1,1,0
4.7364,1,1,0
4.7376,1,1,0
4.7388,1,1,0
4.74,1,1,0
4.7412,1,1,0
4.7424,1,1,0
4.7436,1,1,0
4.7448,1,1,0
4.746,1,1,0
4.7472,1,1,0
4.7484,1,1,0
4.7496,1,1,0
4.7508,1,1,0
4.752,1,1,0
4.7532,1,1,0
4.7544,1,1,0
4.7556,1,1,0
4.7568,1,1,0
4.758,1,1,0
4.7592,1,1,0
4.7604,1,1,0
4.7616,1,1,0
4.7628,1,1,0
4.764,1,1,0
4.7652,1,1,0
4.7664,1,1,0
4.7676,1,1,0
4.7688,1,1,0
4.77,1,1,0
4.7712,1,1,0
4.7724,1,1,0
4.7736,1,1,0
4.7748,1,1,0
4.776,1,1,0
4.7772,1,1,0
4.7784,1,1,0
4.7796,1,1,0
4.7808,1,1,0
4.782,1,1,0
4.7832,1,1,0
4.7844,1,1,0
4.7856,1,1,0
4.7868,1,1,0
4.788,1,1,0
4.7892,1,1,0
4.7904,1,1,0
4.7916,1,1,0
4.7928,1,1,0
4.794,1,1,0
4.7952,1,1,0
4.7964,1,1,0
4.7976,1,1,0
4.7988,1,1,0
4.8,1,1,0
4.8012,1,1,0
4.8024,1,1,0
4.8036,1,1,0
4.8048,1,1,0
4.806,1,1,0
4.8072,1,1,0
4.8084,1,1,0
4.8096,1,1,0
4.8108,1,1,0
4.812,1,1,0
4.8132,1,1,0
4.8144,1,1,0
4.8156,1,1,0
4.8168,1,1,0
4.818,1,1,0
4.8192,1,1,0
4.8204,1,1,0
4.8216,1,1,0
4.8228,1,1,0
4.824,1,1,0
4.8252,1,1,0
4.8264,1,1,0
4.8276,1,1,0
4.8288,1,1,0
4.83,1,1,0
4.8312,1,1,0
4.8324,1,1,0
4.8336,1,1,0
4.8348,1,1,0
4.836,1,1,0
4.8372,1,1,0
4.8384,1,1,0
4.8396,1,1,0
4.8408,1,1,0
4.842,1,1,0
4.8432,1,1,0
4.8444,1,1,0
4.8456,1,1,0
4.8468,1,1,0
4.848,1,1,0
4.8492,1,1,0
4.8504,1,1,0
4.8516,1,1,0
4.8528,1,1,0
4.854,1,1,0
4.8552,1,1,0
4.8564,1,1,0
4.8576,1,1,0
4.8588,1,1,0
4.86,1,1,0
4.8612,1,1,0
4.8624,1,1,0
4.8636,1,1,0
4.8648,1,1,0
4.866,1,1,0
4.8672,1,1,0
4.8684,1,1,0
4.8696,1,1,0
4.8708,1,1,0
4.872,1,1,0
4.8732,1,1,0
4.8744,1,1,0
4.8756,1,1,0
4.8768,1,1,0
4.878,1,1,0
4.8792,1,1,0
4.8804,1,1,0
4.8816,1,1,0
4.8828,1,1,0
4.884,1,1,0
4.8852,1,1,0
4.8864,1,1,0
4.8876,1,1,0
4.8888,1,1,0
4.89,1,1,0
4.8912,1,1,0
4.8924,1,1,0
4.8936,1,1,0
4.8948,1,1,0
4.896,1,1,0
4.8972,1,1,0
4.8984,1,1,0
4.8996,1,1,0
4.9008,1,1,0
4.902,1,1,0
4.9032,1,1,0
4.9044,1,1,0
4.9056,1,1,0
4.9068,1,1,0
4.908,1,1,0
4.9092,1,1,0
4.9104,1,1,0
4.9116,1,1,0
4.9128,1,1,0
4.914,1,1,0
4.9152,1,1,0
4.9164,1,1,0
4.9176,1,1,0
4.9188,1,1,0
4.92,1,1,0
4.9212,1,1,0
4.9224,1,1,0
4.9236,1,1,0
4.9248,1,1,0
4.926,1,1,0
4.9272,1,1,0
4.9284,1,1,0
4.9296,1,1,0
4.9308,1,1,0
4.932,1,1,0
4.9332,1,1,0
4.9344,1,1,0
4.9356,1,1,0
4.9368,1,1,0
4.938,1,1,0
4.9392,1,1,0
4.9404,1,1,0
4.9416,1,1,0
4.9428,1,1,0
4.944,1,1,0
4.9452,1,1,0
4.9464,1,1,0
4.9476,1,1,0
4.9488,1,1,0
4.95,1,1,0
4.9512,1,1,0
4.9524,1,1,0
4.9536,1,1,0
4.9548,1,1,0
4.956,1,1,0
4.9572,1,1,0
4.9584,1,1,0
4.9596,1,1,0
4.9608,1,1,0
4.962,1,1,0
4.9632,1,1,0
4.9644,1,1,0
4.9656,1,1,0
4.9668,1,1,0
4.968,1,1,0
4.9692,1,1,0
4.9704,1,1,0
4.9716,1,1,0
4.9728,1,1,0
4.974,1,1,0
4.9752,1,1,0
4.9764,1,1,0
4.9776,1,1,0
4.9788,1,1,0
4.98,1,1,0
4.9812,1,1,0
4.9824,1,1,0
4.9836,1,1,0
4.9848,1,1,0
4.986,1,1,0
4.9872,1,1,0
4.9884,1,1,0
4.9896,1,1,0
4.9908,1,1,0
4.992,1,1,0
4.9932,1,1,0
4.9944,1,1,0
4.9956,1,1,0
4.9968,1,1,0
4.998,1,1,0
4.9992,1,1,0
5.0004,1,1,0
5.0016,1,1,0
5.0028,1,1,0
5.004,1,1,0
5.0052,1,1,0
5.0064,1,1,0
5.0076,1,1,0
5.0088,1,1,0
5.01,1,1,0
5.0112,1,1,0
5.0124,1,1,0
5.0136,1,1,0
5.0148,1,1,0
5.01594214037891,1,1,0
5.016,1,1,0
5.0172,1,1,0
5.0184,1,1,0
5.0196,1,1,0
5.0208,1,1,0
5.022,1,1,0
5.0232,1,1,0
5.0244,1,1,0
5.0256,1,1,0
5.0268,1,1,0
5.028,1,1,0
5.0292,1,1,0
5.0304,1,1,0
5.0316,1,1,0
5.0328,1,1,0
5.034,1,1,0
5.0352,1,1,0
5.0364,1,1,0
5.0376,1,1,0
5.0388,1,1,0
5.04,1,1,0
5.0412,1,1,0
5.0424,1,1,0
5.0436,1,1,0
5.0448,1,1,0
5.046,1,1,0
5.0472,1,1,0
5.0484,1,1,0
5.0496,1,1,0
5.0508,1,1,0
5.052,1,1,0
5.0532,1,1,0
5.0544,1,1,0
5.0556,1,1,0
5.0568,1,1,0
5.058,1,1,0
5.0592,1,1,0
5.0604,1,1,0
5.0616,1,1,0
5.0628,1,1,0
5.064,1,1,0
5.0652,1,1,0
5.0664,1,1,0
5.0676,1,1,0
5.0688,1,1,0
5.07,1,1,0
5.0712,1,1,0
5.0724,1,1,0
5.0736,1,1,0
5.0748,1,1,0
5.076,1,1,0
5.0772,1,1,0
5.0784,1,1,0
5.0796,1,1,0
5.0808,1,1,0
5.082,1,1,0
5.0832,1,1,0
5.0844,1,1,0
5.0856,1,1,0
5.0868,1,1,0
5.088,1,1,0
5.0892,1,1,0
5.0904,1,1,0
5.0916,1,1,0
5.0928,1,1,0
5.094,1,1,0
5.0952,1,1,0
5.0964,1,1,0
5.0976,1,1,0
5.0988,1,1,0
5.1,1,1,0
5.1012,1,1,0
5.1024,1,1,0
5.1036,1,1,0
5.1048,1,1,0
5.106,1,1,0
5.1072,1,1,0
5.1084,1,1,0
5.1096,1,1,0
5.1108,1,1,0
5.112,1,1,0
5.1132,1,1,0
5.1144,1,1,0
5.1156,1,1,0
5.1168,1,1,0
5.118,1,1,0
5.1192,1,1,0
5.1204,1,1,0
5.1216,1,1,0
5.1228,1,1,0
5.124,1,1,0
5.1252,1,1,0
5.1264,1,1,0
5.1276,1,1,0
5.1288,1,1,0
5.13,1,1,0
5.1312,1,1,0
5.1324,1,1,0
5.1336,1,1,0
5.1348,1,1,0
5.136,1,1,0
5.1372,1,1,0
5.1384,1,1,0
5.1396,1,1,0
5.1408,1,1,0
5.142,1,1,0
5.1432,1,1,0
5.1444,1,1,0
5.1456,1,1,0
5.1468,1,1,0
5.148,1,1,0
5.1492,1,1,0
5.15,1,1,0
5.15,1,0,0
5.1504,1,0,0
5.1516,1,0,0
5.1528,1,0,0
5.154,1,0,0
5.1552,1,0,0
5.1564,1,0,0
5.1576,1,0,0
5.1588,1,0,0
5.16,1,0,0
5.1612,1,0,0
5.1624,1,0,0
5.1636,1,0,0
5.1648,1,0,0
5.166,1,0,0
5.1672,1,0,0
5.1684,1,0,0
5.1696,1,0,0
5.1708,1,0,0
5.172,1,0,0
5.1732,1,0,0
5.1744,1,0,0
5.1756,1,0,0
5.1768,1,0,0
5.178,1,0,0
5.1792,1,0,0
5.1804,1,0,0
5.1816,1,0,0
5.1828,1,0,0
5.184,1,0,0
5.1852,1,0,0
5.1864,1,0,0
5.1876,1,0,0
5.1888,1,0,0
5.19,1,0,0
5.1912,1,0,0
5.1924,1,0,0
5.1936,1,0,0
5.1948,1,0,0
5.196,1,0,0
5.1972,1,0,0
5.1984,1,0,0
5.1996,1,0,0
5.2008,1,0,0
5.202,1,0,0
5.2032,1,0,0
5.2044,1,0,0
5.2056,1,0,0
5.2068,1,0,0
5.208,1,0,0
5.2092,1,0,0
5.2104,1,0,0
5.2116,1,0,0
5.2128,1,0,0
5.214,1,0,0
5.2152,1,0,0
5.2164,1,0,0
5.2176,1,0,0
5.2188,1,0,0
5.22,1,0,0
5.2212,1,0,0
5.2224,1,0,0
5.2236,1,0,0
5.2248,1,0,0
5.226,1,0,0
5.2272,1,0,0
5.2284,1,0,0
5.2296,1,0,0
5.2308,1,0,0
5.232,1,0,0
5.2332,1,0,0
5.2344,1,0,0
5.2356,1,0,0
5.2368,1,0,0
5.238,1,0,0
5.2392,1,0,0
5.2404,1,0,0
5.2416,1,0,0
5.2428,1,0,0
5.244,1,0,0
5.2452,1,0,0
5.2464,1,0,0
5.2476,1,0,0
5.2488,1,0,0
5.25,1,0,0
5.2512,1,0,0
5.2524,1,0,0
5.2536,1,0,0
5.2548,1,0,0
5.256,1,0,0
5.2572,1,0,0
5.2584,1,0,0
5.2596,1,0,0
5.2608,1,0,0
5.262,1,0,0
5.2632,1,0,0
5.2644,1,0,0
5.2656,1,0,0
5.2668,1,0,0
5.268,1,0,0
5.2692,1,0,0
5.2704,1,0,0
5.2716,1,0,0
5.2728,1,0,0
5.274,1,0,0
5.2752,1,0,0
5.2764,1,0,0
5.2776,1,0,0
5.2788,1,0,0
5.28,1,0,0
5.2812,1,0,0
5.2824,1,0,0
5.2836,1,0,0
5.2848,1,0,0
5.286,1,0,0
5.2872,1,0,0
5.2884,1,0,0
5.2896,1,0,0
5.2908,1,0,0
5.292,1,0,0
5.2932,1,0,0
5.2944,1,0,0
5.2956,1,0,0
5.2968,1,0,0
5.298,1,0,0
5.2992,1,0,0
5.3004,1,0,0
5.3016,1,0,0
5.3028,1,0,0
5.304,1,0,0
5.3052,1,0,0
5.3064,1,0,0
5.3076,1,0,0
5.3088,1,0,0
5.31,1,0,0
5.3112,1,0,0
5.3124,1,0,0
5.3136,1,0,0
5.3148,1,0,0
5.316,1,0,0
5.3172,1,0,0
5.3184,1,0,0
5.3196,1,0,0
5.3208,1,0,0
5.322,1,0,0
5.3232,1,0,0
5.3244,1,0,0
5.3256,1,0,0
5.3268,1,0,0
5.328,1,0,0
5.3292,1,0,0
5.3304,1,0,0
5.3316,1,0,0
5.3328,1,0,0
5.334,1,0,0
5.3352,1,0,0
5.3364,1,0,0
5.3376,1,0,0
5.3388,1,0,0
5.34,1,0,0
5.3412,1,0,0
5.3424,1,0,0
5.3436,1,0,0
5.3448,1,0,0
5.346,1,0,0
5.3472,1,0,0
5.3484,1,0,0
5.3496,1,0,0
5.35,1,0,0
5.35,1,0,0
5.3508,1,0,0
5.352,1,0,0
5.3532,1,0,0
5.3544,1,0,0
5.3556,1,0,0
5.3568,1,0,0
5.358,1,0,0
5.3592,1,0,0
5.3604,1,0,0
5.3616,1,0,0
5.3628,1,0,0
5.364,1,0,0
5.3652,1,0,0
5.3664,1,0,0
5.3676,1,0,0
5.3688,1,0,0
5.37,1,0,0
5.3712,1,0,0
5.3724,1,0,0
5.3736,1,0,0
5.3748,1,0,0
5.376,1,0,0
5.3772,1,0,0
5.3784,1,0,0
5.3796,1,0,0
5.3808,1,0,0
5.382,1,0,0
5.3832,1,0,0
5.3844,1,0,0
5.3856,1,0,0
5.3868,1,0,0
5.388,1,0,0
5.3892,1,0,0
5.3904,1,0,0
5.3916,1,0,0
5.3928,1,0,0
5.394,1,0,0
5.3952,1,0,0
5.3964,1,0,0
5.3976,1,0,0
5.3988,1,0,0
5.4,1,0,0
5.4012,1,0,0
5.4024,1,0,0
5.4036,1,0,0
5.4048,1,0,0
5.406,1,0,0
5.4072,1,0,0
5.4084,1,0,0
5.4096,1,0,0
5.4108,1,0,0
5.412,1,0,0
5.4132,1,0,0
5.4144,1,0,0
5.4156,1,0,0
5.4168,1,0,0
5.418,1,0,0
5.4192,1,0,0
5.4204,1,0,0
5.4216,1,0,0
5.4228,1,0,0
5.424,1,0,0
5.4252,1,0,0
5.4264,1,0,0
5.4276,1,0,0
5.4288,1,0,0
5.43,1,0,0
5.4312,1,0,0
5.4324,1,0,0
5.4336,1,0,0
5.4348,1,0,0
5.436,1,0,0
5.4372,1,0,0
5.4384,1,0,0
5.4396,1,0,0
5.4408,1,0,0
5.442,1,0,0
5.4432,1,0,0
5.4444,1,0,0
5.4456,1,0,0
5.4468,1,0,0
5.448,1,0,0
5.4492,1,0,0
5.4504,1,0,0
5.4516,1,0,0
5.4528,1,0,0
5.454,1,0,0
5.4552,1,0,0
5.4564,1,0,0
5.4576,1,0,0
5.4588,1,0,0
5.46,1,0,0
5.4612,1,0,0
5.4624,1,0,0
5.4636,1,0,0
5.4648,1,0,0
5.466,1,0,0
5.4672,1,0,0
5.4684,1,0,0
5.4696,1,0,0
5.4708,1,0,0
5.472,1,0,0
5.4732,1,0,0
5.4744,1,0,0
5.4756,1,0,0
5.4768,1,0,0
5.478,1,0,0
5.4792,1,0,0
5.4804,1,0,0
5.4816,1,0,0
5.4828,1,0,0
5.484,1,0,0
5.48405785962541,1,0,0
5.48405785962541,1,1,0
5.4852,1,1,0
5.4864,1,1,0
5.4876,1,1,0
5.4888,1,1,0
5.49,1,1,0
5.4912,1,1,0
5.4924,1,1,0
5.4936,1,1,0
5.4948,1,1,0
5.496,1,1,0
5.4972,1,1,0
5.4984,1,1,0
5.4996,1,1,0
5.5008,1,1,0
5.502,1,1,0
5.5032,1,1,0
5.5044,1,1,0
5.5056,1,1,0
5.5068,1,1,0
5.508,1,1,0
5.5092,1,1,0
5.5104,1,1,0
5.5116,1,1,0
5.5128,1,1,0
5.514,1,1,0
5.5152,1,1,0
5.5164,1,1,0
5.5176,1,1,0
5.5188,1,1,0
5.52,1,1,0
5.5212,1,1,0
5.5224,1,1,0
5.5236,1,1,0
5.5248,1,1,0
5.526,1,1,0
5.5272,1,1,0
5.5284,1,1,0
5.5296,1,1,0
5.5308,1,1,0
5.532,1,1,0
5.5332,1,1,0
5.5344,1,1,0
5.5356,1,1,0
5.5368,1,1,0
5.538,1,1,0
5.5392,1,1,0
5.5404,1,1,0
5.5416,1,1,0
5.5428,1,1,0
5.544,1,1,0
5.5452,1,1,0
5.5464,1,1,0
5.5476,1,1,0
5.5488,1,1,0
5.55,1,1,0
5.5512,1,1,0
5.5524,1,1,0
5.5536,1,1,0
5.5548,1,1,0
5.556,1,1,0
5.5572,1,1,0
5.5584,1,1,0
5.5596,1,1,0
5.5608,1,1,0
5.562,1,1,0
5.5632,1,1,0
5.5644,1,1,0
5.5656,1,1,0
5.5668,1,1,0
5.568,1,1,0
5.5692,1,1,0
5.5704,1,1,0
5.5716,1,1,0
5.5728,1,1,0
5.574,1,1,0
5.5752,1,1,0
5.5764,1,1,0
5.5776,1,1,0
5.5788,1,1,0
5.58,1,1,0
5.5812,1,1,0
5.5824,1,1,0
5.5836,1,1,0
5.5848,1,1,0
5.586,1,1,0
5.5872,1,1,0
5.5884,1,1,0
5.5896,1,1,0
5.5908,1,1,0
5.592,1,1,0
5.5932,1,1,0
5.5944,1,1,0
5.5956,1,1,0
5.5968,1,1,0
5.598,1,1,0
5.5992,1,1,0
5.6004,1,1,0
5.6016,1,1,0
5.6028,1,1,0
5.604,1,1,0
5.6052,1,1,0
5.6064,1,1,0
5.6076,1,1,0
5.6088,1,1,0
5.61,1,1,0
5.6112,1,1,0
5.6124,1,1,0
5.6136,1,1,0
5.6148,1,1,0
5.616,1,1,0
5.6172,1,1,0
5.6184,1,1,0
5.6196,1,1,0
5.6208,1,1,0
5.622,1,1,0
5.6232,1,1,0
5.6244,1,1,0
5.6256,1,1,0
5.6268,1,1,0
5.628,1,1,0
5.6292,1,1,0
5.6304,1,1,0
5.6316,1,1,0
5.6328,1,1,0
5.634,1,1,0
5.6352,1,1,0
5.6364,1,1,0
5.6376,1,1,0
5.6388,1,1,0
5.64,1,1,0
5.6412,1,1,0
5.6424,1,1,0
5.6436,1,1,0
5.6448,1,1,0
5.646,1,1,0
5.6472,1,1,0
5.6484,1,1,0
5.6496,1,1,0
5.6508,1,1,0
5.652,1,1,0
5.6532,1,1,0
5.6544,1,1,0
5.6556,1,1,0
5.6568,1,1,0
5.658,1,1,0
5.6592,1,1,0
5.6604,1,1,0
5.6616,1,1,0
5.6628,1,1,0
5.664,1,1,0
5.6652,1,1,0
5.6664,1,1,0
5.6676,1,1,0
5.6688,1,1,0
5.67,1,1,0
5.6712,1,1,0
5.6724,1,1,0
5.6736,1,1,0
5.6748,1,1,0
5.676,1,1,0
5.6772,1,1,0
5.6784,1,1,0
5.6796,1,1,0
5.6808,1,1,0
5.682,1,1,0
5.6832,1,1,0
5.6844,1,1,0
5.6856,1,1,0
5.6868,1,1,0
5.688,1,1,0
5.6892,1,1,0
5.6904,1,1,0
5.6916,1,1,0
5.6928,1,1,0
5.694,1,1,0
5.6952,1,1,0
5.6964,1,1,0
5.6976,1,1,0
5.6988,1,1,0
5.7,1,1,0
5.7,1,1,1
5.7012,1,1,1
5.7024,1,1,1
5.7036,1,1,1
5.7048,1,1,1
5.706,1,1,1
5.7072,1,1,1
5.7084,1,1,1
5.7096,1,1,1
5.7108,1,1,1
5.712,1,1,1
5.7132,1,1,1
5.7144,1,1,1
5.7156,1,1,1
5.7168,1,1,1
5.718,1,1,1
5.7192,1,1,1
5.72,1,1,1
5.72,1,1,0
5.7204,1,1,0
5.7216,1,1,0
5.7228,1,1,0
5.724,1,1,0
5.7252,1,1,0
5.7264,1,1,0
5.7276,1,1,0
5.7288,1,1,0
5.73,1,1,0
5.7312,1,1,0
5.7324,1,1,0
5.7336,1,1,0
5.7348,1,1,0
5.736,1,1,0
5.7372,1,1,0
5.7384,1,1,0
5.7396,1,1,0
5.7408,1,1,0
5.742,1,1,0
5.7432,1,1,0
5.7444,1,1,0
5.7456,1,1,0
5.7468,1,1,0
5.748,1,1,0
5.7492,1,1,0
5.7504,1,1,0
5.7516,1,1,0
5.7528,1,1,0
5.754,1,1,0
5.7552,1,1,0
5.7564,1,1,0
5.7576,1,1,0
5.7588,1,1,0
5.76,1,1,0
5.7612,1,1,0
5.7624,1,1,0
5.7636,1,1,0
5.7648,1,1,0
5.766,1,1,0
5.7672,1,1,0
5.7684,1,1,0
5.7696,1,1,0
5.7708,1,1,0
5.772,1,1,0
5.7732,1,1,0
5.7744,1,1,0
5.7756,1,1,0
5.7768,1,1,0
5.778,1,1,0
5.7792,1,1,0
5.7804,1,1,0
5.7816,1,1,0
5.7828,1,1,0
5.784,1,1,0
5.7852,1,1,0
5.7864,1,1,0
5.7876,1,1,0
5.7888,1,1,0
5.79,1,1,0
5.7912,1,1,0
5.7924,1,1,0
5.7936,1,1,0
5.7948,1,1,0
5.796,1,1,0
5.7972,1,1,0
5.7984,1,1,0
5.7996,1,1,0
5.8008,1,1,0
5.802,1,1,0
5.8032,1,1,0
5.8044,1,1,0
5.8056,1,1,0
5.8068,1,1,0
5.808,1,1,0
5.8092,1,1,0
5.8104,1,1,0
5.8116,1,1,0
5.8128,1,1,0
5.814,1,1,0
5.8152,1,1,0
5.8164,1,1,0
5.8176,1,1,0
5.8188,1,1,0
5.82,1,1,0
5.8212,1,1,0
5.8224,1,1,0
5.8236,1,1,0
5.8248,1,1,0
5.826,1,1,0
5.8272,1,1,0
5.8284,1,1,0
5.8296,1,1,0
5.8308,1,1,0
5.832,1,1,0
5.8332,1,1,0
5.8344,1,1,0
5.8356,1,1,0
5.8368,1,1,0
5.838,1,1,0
5.8392,1,1,0
5.8404,1,1,0
5.8416,1,1,0
5.8428,1,1,0
5.844,1,1,0
5.8452,1,1,0
5.8464,1,1,0
5.8476,1,1,0
5.8488,1,1,0
5.85,1,1,0
5.8512,1,1,0
5.8524,1,1,0
5.8536,1,1,0
5.8548,1,1,0
5.856,1,1,0
5.8572,1,1,0
5.8584,1,1,0
5.8596,1,1,0
5.8608,1,1,0
5.862,1,1,0
5.8632,1,1,0
5.8644,1,1,0
5.8656,1,1,0
5.8668,1,1,0
5.868,1,1,0
5.8692,1,1,0
5.8704,1,1,0
5.8716,1,1,0
5.8728,1,1,0
5.874,1,1,0
5.8752,1,1,0
5.8764,1,1,0
5.8776,1,1,0
5.8788,1,1,0
5.88,1,1,0
5.8812,1,1,0
5.8824,1,1,0
5.8836,1,1,0
5.8848,1,1,0
5.886,1,1,0
5.8872,1,1,0
5.8884,1,1,0
5.8896,1,1,0
5.8908,1,1,0
5.892,1,1,0
5.8932,1,1,0
5.8944,1,1,0
5.8956,1,1,0
5.8968,1,1,0
5.898,1,1,0
5.8992,1,1,0
5.9004,1,1,0
5.9016,1,1,0
5.9028,1,1,0
5.904,1,1,0
5.9052,1,1,0
5.9064,1,1,0
5.9076,1,1,0
5.9088,1,1,0
5.91,1,1,0
5.9112,1,1,0
5.9124,1,1,0
5.9136,1,1,0
5.9148,1,1,0
5.916,1,1,0
5.9172,1,1,0
5.9184,1,1,0
5.9196,1,1,0
5.9208,1,1,0
5.922,1,1,0
5.9232,1,1,0
5.9244,1,1,0
5.9256,1,1,0
5.9268,1,1,0
5.928,1,1,0
5.9292,1,1,0
5.9304,1,1,0
5.9316,1,1,0
5.9328,1,1,0
5.934,1,1,0
5.9352,1,1,0
5.9364,1,1,0
5.9376,1,1,0
5.9388,1,1,0
5.94,1,1,0
5.9412,1,1,0
5.9424,1,1,0
5.9436,1,1,0
5.9448,1,1,0
5.946,1,1,0
5.9472,1,1,0
5.9484,1,1,0
5.9496,1,1,0
5.9508,1,1,0
5.952,1,1,0
5.9532,1,1,0
5.9544,1,1,0
5.9556,1,1,0
5.9568,1,1,0
5.958,1,1,0
5.9592,1,1,0
5.9604,1,1,0
5.9616,1,1,0
5.9628,1,1,0
5.964,1,1,0
5.9652,1,1,0
5.9664,1,1,0
5.9676,1,1,0
5.9688,1,1,0
5.97,1,1,0
5.9712,1,1,0
5.9724,1,1,0
5.9736,1,1,0
5.9748,1,1,0
5.976,1,1,0
5.9772,1,1,0
5.9784,1,1,0
5.9796,1,1,0
5.9808,1,1,0
5.982,1,1,0
5.9832,1,1,0
5.9844,1,1,0
5.9856,1,1,0
5.9868,1,1,0
5.988,1,1,0
5.9892,1,1,0
5.9904,1,1,0
5.9916,1,1,0
5.9928,1,1,0
5.994,1,1,0
5.9952,1,1,0
5.9964,1,1,0
5.9976,1,1,0
5.9988,1,1,0
6,1,1,0
6,1,1,0
