"Time","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertiaQS.phi","loadInertia.phi","loadInertia.w","loadInertiaQS.w","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imc.stator.zeroInductor.i0","imcQS.rotorCage.port_p.reference.gamma","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
0.064450003,-4.6621089e-08,-0.78539819,8.354824e-13,2.5687041e-11,2.64045e-11,1.8779785e-07,6.1381015e-14,21.818361,1.0173897e-07,-5.5682847e-07
0.064499997,-4.8262443e-08,-0.78539819,8.3676496e-13,2.5706192e-11,2.6424984e-11,1.7989996e-07,6.1203823e-14,21.834068,1.0198806e-07,-5.5972913e-07
0.064549997,-4.9908099e-08,-0.78539819,8.3804849e-13,2.5725573e-11,2.6445469e-11,1.7195414e-07,6.101179e-14,21.849777,1.0221118e-07,-5.6250599e-07
0.064599998,-5.1557613e-08,-0.78539819,8.3933305e-13,2.5745185e-11,2.6465953e-11,1.6396254e-07,6.0805094e-14,21.865484,1.024083e-07,-5.6515825e-07
0.064649999,-5.3210542e-08,-0.78539819,8.4061854e-13,2.5765029e-11,2.6486438e-11,1.559273e-07,6.058393e-14,21.881193,1.0257938e-07,-5.6768533e-07
0.0647,-5.4866437e-08,-0.78539819,8.419051e-13,2.5785103e-11,2.6506922e-11,1.478506e-07,6.0348495e-14,21.8969,1.0272438e-07,-5.7008663e-07
0.064750001,-5.6524847e-08,-0.78539819,8.4319265e-13,2.5805412e-11,2.6527407e-11,1.3973467e-07,6.0098993e-14,21.912609,1.0284329e-07,-5.723615e-07
0.064800002,-5.8185321e-08,-0.78539819,8.4448128e-13,2.5825951e-11,2.6547891e-11,1.3158173e-07,5.9835661e-14,21.928316,1.0293608e-07,-5.745095e-07
0.064850003,-5.9847395e-08,-0.78539819,8.4577094e-13,2.5846721e-11,2.6568376e-11,1.2339406e-07,5.9558708e-14,21.944025,1.0300276e-07,-5.7653e-07
0.064900003,-6.1510605e-08,-0.78539819,8.4706168e-13,2.5867725e-11,2.658886e-11,1.1517396e-07,5.9268386e-14,21.959732,1.0304332e-07,-5.7842266e-07
0.064949997,-6.317449e-08,-0.78539819,8.4835351e-13,2.5888959e-11,2.6609345e-11,1.0692374e-07,5.8964938e-14,21.975441,1.0305778e-07,-5.8018696e-07
0.064999998,-6.4838567e-08,-0.78539819,8.4964642e-13,2.5910425e-11,2.6629829e-11,9.8645764e-08,5.8648622e-14,21.991148,1.0304615e-07,-5.8182258e-07
0.065049998,-6.6502373e-08,-0.78539819,8.5094041e-13,2.5932123e-11,2.6650314e-11,9.0342411e-08,5.8319702e-14,22.006857,1.0300846e-07,-5.8332904e-07
0.065099999,-6.8165427e-08,-0.78539819,8.5223555e-13,2.5954051e-11,2.6670798e-11,8.2016093e-08,5.7978463e-14,22.022564,1.0294475e-07,-5.8470619e-07
0.06515,-6.9827244e-08,-0.78539819,8.5353182e-13,2.5976211e-11,2.6691283e-11,7.3669241e-08,5.762519e-14,22.038273,1.0285506e-07,-5.8595367e-07
0.065200001,-7.1487342e-08,-0.78539819,8.5482928e-13,2.5998601e-11,2.6711768e-11,6.530432e-08,5.7260173e-14,22.05398,1.0273944e-07,-5.8707127e-07
0.065250002,-7.314523e-08,-0.78539819,8.5612789e-13,2.6021218e-11,2.6732252e-11,5.6923831e-08,5.6883731e-14,22.069689,1.0259796e-07,-5.8805875e-07
0.065300003,-7.4800411e-08,-0.78539819,8.5742763e-13,2.6044066e-11,2.6752737e-11,4.8530293e-08,5.6496169e-14,22.085396,1.0243068e-07,-5.8891595e-07
0.065350004,-7.6452388e-08,-0.78539819,8.5872862e-13,2.6067142e-11,2.6773221e-11,4.0126256e-08,5.6097827e-14,22.101105,1.022377e-07,-5.8964287e-07
0.065399997,-7.8100662e-08,-0.78539819,8.600308e-13,2.6090444e-11,2.6793706e-11,3.1714304e-08,5.5689035e-14,22.116812,1.0201909e-07,-5.9023932e-07
0.065449998,-7.974473e-08,-0.78539819,8.6133422e-13,2.6113972e-11,2.681419e-11,2.3297037e-08,5.5270147e-14,22.132521,1.0177496e-07,-5.9070533e-07
0.065499999,-8.1384087e-08,-0.78539819,8.6263884e-13,2.6137726e-11,2.6834675e-11,1.4877095e-08,5.4841517e-14,22.148228,1.0150541e-07,-5.9104087e-07
0.065549999,-8.3018207e-08,-0.78539819,8.6394477e-13,2.6161705e-11,2.6855159e-11,6.4571419e-09,5.440352e-14,22.163937,1.0121055e-07,-5.9124608e-07
0.0656,-8.4646594e-08,-0.78539819,8.6525193e-13,2.6185904e-11,2.6875644e-11,-1.9601294e-09,5.3956537e-14,22.179644,1.0089053e-07,-5.9132094e-07
0.065650001,-8.6268706e-08,-0.78539819,8.665604e-13,2.6210327e-11,2.6896128e-11,-1.0371997e-08,5.3500959e-14,22.195353,1.0054547e-07,-5.9126569e-07
0.065700002,-8.7884047e-08,-0.78539819,8.6787017e-13,2.6234969e-11,2.6916613e-11,-1.8775713e-08,5.3037185e-14,22.21106,1.0017552e-07,-5.9108049e-07
0.065750003,-8.9492069e-08,-0.78539819,8.6918125e-13,2.6259829e-11,2.6937097e-11,-2.71685e-08,5.2565631e-14,22.226768,9.9780827e-08,-5.9076558e-07
0.065800004,-9.1092247e-08,-0.78539819,8.7049367e-13,2.6284908e-11,2.6957582e-11,-3.5547547e-08,5.2086726e-14,22.242476,9.9361571e-08,-5.9032118e-07
0.065849997,-9.2684054e-08,-0.78539819,8.718074e-13,2.6310201e-11,2.6978066e-11,-4.3910024e-08,5.1600898e-14,22.258184,9.8917923e-08,-5.8974769e-07
0.065899998,-9.4266944e-08,-0.78539819,8.7312254e-13,2.6335708e-11,2.6998551e-11,-5.2253064e-08,5.1108599e-14,22.273891,9.8450059e-08,-5.8904544e-07
0.065949999,-9.5840392e-08,-0.78539819,8.7443903e-13,2.6361427e-11,2.7019035e-11,-6.0573775e-08,5.0610286e-14,22.2896,9.7958178e-08,-5.882149e-07
0.066,-9.7403834e-08,-0.78539819,8.7575693e-13,2.6387356e-11,2.703952e-11,-6.8869241e-08,5.0106427e-14,22.305307,9.7442495e-08,-5.8725647e-07
0.06605,-9.8956733e-08,-0.78539819,8.7707619e-13,2.6413493e-11,2.7060004e-11,-7.7136505e-08,4.9597506e-14,22.321016,9.6903214e-08,-5.8617064e-07
0.066100001,-1.0049854e-07,-0.78539819,8.7839691e-13,2.6439835e-11,2.7080489e-11,-8.5372598e-08,4.9084018e-14,22.336723,9.6340571e-08,-5.84958e-07
0.066150002,-1.0202869e-07,-0.78539819,8.7971909e-13,2.6466381e-11,2.7100973e-11,-9.3574499e-08,4.856646e-14,22.352432,9.5754793e-08,-5.8361923e-07
0.066200003,-1.0354664e-07,-0.78539819,8.8104274e-13,2.6493127e-11,2.7121458e-11,-1.0173919e-07,4.8045355e-14,22.368139,9.5146135e-08,-5.8215488e-07
0.066249996,-1.0505182e-07,-0.78539819,8.823678e-13,2.6520073e-11,2.7141941e-11,-1.0986359e-07,4.7521228e-14,22.383848,9.4514846e-08,-5.8056571e-07
0.066299997,-1.0654367e-07,-0.78539819,8.8369443e-13,2.6547214e-11,2.7162427e-11,-1.1794462e-07,4.6994621e-14,22.399555,9.3861196e-08,-5.7885245e-07
0.066349998,-1.0802161e-07,-0.78539819,8.8502252e-13,2.657455e-11,2.718291e-11,-1.2597916e-07,4.6466086e-14,22.415264,9.318547e-08,-5.770159e-07
0.066399999,-1.0948508e-07,-0.78539819,8.8635214e-13,2.6602075e-11,2.7203396e-11,-1.3396405e-07,4.5936182e-14,22.430971,9.2487959e-08,-5.7505696e-07
0.06645,-1.109335e-07,-0.78539819,8.8768326e-13,2.6629789e-11,2.7223879e-11,-1.4189611e-07,4.5405493e-14,22.44668,9.1768953e-08,-5.7297649e-07
0.066500001,-1.1236629e-07,-0.78539819,8.8901597e-13,2.6657688e-11,2.7244365e-11,-1.4977215e-07,4.4874599e-14,22.462387,9.1028767e-08,-5.7077546e-07
0.066550002,-1.1378287e-07,-0.78539819,8.9035029e-13,2.6685768e-11,2.7264848e-11,-1.5758891e-07,4.4344109e-14,22.478096,9.0267733e-08,-5.6845488e-07
0.066600002,-1.1518267e-07,-0.78539819,8.9168614e-13,2.6714029e-11,2.7285334e-11,-1.6534314e-07,4.3814633e-14,22.493803,8.9486171e-08,-5.6601584e-07
0.066650003,-1.1656508e-07,-0.78539819,8.9302361e-13,2.6742464e-11,2.7305817e-11,-1.7303155e-07,4.3286795e-14,22.509512,8.8684438e-08,-5.6345937e-07
0.066699997,-1.1792951e-07,-0.78539819,8.9436276e-13,2.6771071e-11,2.7326303e-11,-1.806508e-07,4.2761239e-14,22.525219,8.7862887e-08,-5.607867e-07
0.066749997,-1.1927538e-07,-0.78539819,8.9570349e-13,2.6799847e-11,2.7346786e-11,-1.8819756e-07,4.2238609e-14,22.540928,8.7021881e-08,-5.579991e-07
0.066799998,-1.2060208e-07,-0.78539819,8.9704589e-13,2.6828789e-11,2.7367272e-11,-1.9566842e-07,4.1719571e-14,22.556635,8.6161805e-08,-5.5509776e-07
0.066849999,-1.2190901e-07,-0.78539819,8.9838998e-13,2.6857891e-11,2.7387755e-11,-2.0306001e-07,4.1204805e-14,22.572344,8.5283041e-08,-5.5208403e-07
0.0669,-1.2319558e-07,-0.78539819,8.9973574e-13,2.6887152e-11,2.7408241e-11,-2.1036885e-07,4.0694997e-14,22.588051,8.4386009e-08,-5.4895929e-07
0.066950001,-1.245204e-07,-0.78539819,9.0108156e-13,2.6916965e-11,2.7428724e-11,-2.1793187e-07,4.0048816e-14,22.60376,8.3432681e-08,-5.4559484e-07
0.067000002,-1.2585205e-07,-0.78539819,9.0242831e-13,2.694712e-11,2.744921e-11,-2.2556844e-07,3.9340886e-14,22.619467,8.2443492e-08,-5.4205987e-07
0.067050003,-1.2716839e-07,-0.78539819,9.0377662e-13,2.6977467e-11,2.7469693e-11,-2.3315145e-07,3.8623513e-14,22.635176,8.143283e-08,-5.3840319e-07
0.067100003,-1.284691e-07,-0.78539819,9.0512645e-13,2.7008003e-11,2.7490179e-11,-2.4067893e-07,3.7896779e-14,22.650883,8.0400959e-08,-5.3462588e-07
0.067149997,-1.2975381e-07,-0.78539819,9.0647791e-13,2.7038727e-11,2.7510662e-11,-2.4814895e-07,3.7160762e-14,22.666592,7.9348169e-08,-5.3072893e-07
0.067199998,-1.3102222e-07,-0.78539819,9.0783094e-13,2.7069635e-11,2.7531148e-11,-2.5555948e-07,3.6415539e-14,22.682299,7.8274731e-08,-5.2671339e-07
0.067249998,-1.3227397e-07,-0.78539819,9.0918554e-13,2.7100726e-11,2.7551631e-11,-2.6290866e-07,3.5661188e-14,22.698008,7.7180957e-08,-5.2258048e-07
0.067299999,-1.3350873e-07,-0.78539819,9.1054172e-13,2.7131996e-11,2.7572116e-11,-2.7019445e-07,3.4897788e-14,22.713715,7.6067145e-08,-5.1833138e-07
0.06735,-1.3472621e-07,-0.78539819,9.1189957e-13,2.7163443e-11,2.75926e-11,-2.7741498e-07,3.4125412e-14,22.729424,7.493361e-08,-5.1396722e-07
0.067400001,-1.3592604e-07,-0.78539819,9.1325894e-13,2.7195064e-11,2.7613085e-11,-2.845683e-07,3.3344136e-14,22.745131,7.3780676e-08,-5.0948938e-07
0.067450002,-1.3710793e-07,-0.78539819,9.1462005e-13,2.7226856e-11,2.7633569e-11,-2.9165247e-07,3.2554031e-14,22.760839,7.2608664e-08,-5.0489911e-07
0.067500003,-1.3827156e-07,-0.78539819,9.1598268e-13,2.7258815e-11,2.7654054e-11,-2.9866561e-07,3.175517e-14,22.776546,7.1417922e-08,-5.0019776e-07
0.067550004,-1.394166e-07,-0.78539819,9.1734704e-13,2.729094e-11,2.7674538e-11,-3.0560577e-07,3.0947619e-14,22.792255,7.0208792e-08,-4.9538676e-07
0.067599997,-1.4054277e-07,-0.78539819,9.1871302e-13,2.7323227e-11,2.7695023e-11,-3.1247106e-07,3.0131449e-14,22.807962,6.8981628e-08,-4.9046764e-07
0.067649998,-1.4164972e-07,-0.78539819,9.2008063e-13,2.7355673e-11,2.7715507e-11,-3.1925961e-07,2.930673e-14,22.823671,6.7736799e-08,-4.8544177e-07
0.067699999,-1.4273719e-07,-0.78539819,9.2144998e-13,2.7388274e-11,2.7735992e-11,-3.2596952e-07,2.8473521e-14,22.839378,6.6474676e-08,-4.8031086e-07
0.067749999,-1.4380487e-07,-0.78539819,9.2282096e-13,2.7421026e-11,2.7756476e-11,-3.3259892e-07,2.763189e-14,22.855087,6.5195643e-08,-4.7507635e-07
0.0678,-1.4485245e-07,-0.78539819,9.2419366e-13,2.7453928e-11,2.7776961e-11,-3.3914594e-07,2.6781898e-14,22.870794,6.3900089e-08,-4.6973997e-07
0.067850001,-1.4587964e-07,-0.78539819,9.25568e-13,2.7486975e-11,2.7797445e-11,-3.4560873e-07,2.5923606e-14,22.886503,6.2588413e-08,-4.6430341e-07
0.067900002,-1.4688618e-07,-0.78539819,9.2694407e-13,2.7520161e-11,2.781793e-11,-3.5198545e-07,2.5057071e-14,22.90221,6.1261026e-08,-4.587684e-07
0.067950003,-1.4787176e-07,-0.78539819,9.2832187e-13,2.7553487e-11,2.7838414e-11,-3.5827424e-07,2.4182352e-14,22.917919,5.9918349e-08,-4.5313675e-07
0.068000004,-1.4883611e-07,-0.78539819,9.2970141e-13,2.7586947e-11,2.7858899e-11,-3.6447332e-07,2.3299503e-14,22.933626,5.8560804e-08,-4.4741029e-07
0.068049997,-1.4977896e-07,-0.78539819,9.3108258e-13,2.7620536e-11,2.7879383e-11,-3.7058084e-07,2.2408577e-14,22.949335,5.7188824e-08,-4.4159091e-07
0.068099998,-1.5070003e-07,-0.78539819,9.3246558e-13,2.7654252e-11,2.7899868e-11,-3.7659501e-07,2.1509624e-14,22.965042,5.5802861e-08,-4.3568059e-07
0.068149999,-1.5159905e-07,-0.78539819,9.3385022e-13,2.768809e-11,2.7920352e-11,-3.8251403e-07,2.0602694e-14,22.980751,5.4403362e-08,-4.2968125e-07
0.0682,-1.5247578e-07,-0.78539819,9.352367e-13,2.7722047e-11,2.7940837e-11,-3.8833616e-07,1.9687832e-14,22.996458,5.2990799e-08,-4.2359503e-07
0.06825,-1.5332995e-07,-0.78539819,9.3662491e-13,2.7756117e-11,2.7961321e-11,-3.9405958e-07,1.8765087e-14,23.012167,5.1565639e-08,-4.1742393e-07
0.068300001,-1.541613e-07,-0.78539819,9.3801486e-13,2.7790296e-11,2.7981806e-11,-3.9968259e-07,1.7834499e-14,23.027874,5.0128364e-08,-4.1117013e-07
0.068350002,-1.5496958e-07,-0.78539819,9.3940654e-13,2.7824581e-11,2.800229e-11,-4.0520339e-07,1.6896107e-14,23.043583,4.8679468e-08,-4.0483587e-07
0.068400003,-1.5575456e-07,-0.78539819,9.4080006e-13,2.7858967e-11,2.8022775e-11,-4.1062032e-07,1.5949952e-14,23.05929,4.7219451e-08,-3.9842337e-07
0.068449996,-1.5651599e-07,-0.78539819,9.4219532e-13,2.789345e-11,2.8043259e-11,-4.1593162e-07,1.4996068e-14,23.074999,4.5748827e-08,-3.9193492e-07
0.068499997,-1.5725365e-07,-0.78539819,9.4359243e-13,2.7928024e-11,2.8063744e-11,-4.2113561e-07,1.4034488e-14,23.090706,4.4268109e-08,-3.8537286e-07
0.068549998,-1.5796731e-07,-0.78539819,9.4499126e-13,2.7962686e-11,2.8084228e-11,-4.262306e-07,1.3065244e-14,23.106415,4.2777831e-08,-3.7873966e-07
0.068599999,-1.5865672e-07,-0.78539819,9.4639194e-13,2.7997429e-11,2.8104713e-11,-4.3121489e-07,1.2088365e-14,23.122122,4.1278533e-08,-3.720377e-07
0.06865,-1.5932167e-07,-0.78539819,9.4779436e-13,2.803225e-11,2.8125197e-11,-4.3608685e-07,1.1103876e-14,23.137831,3.9770761e-08,-3.6526959e-07
0.068700001,-1.5996197e-07,-0.78539819,9.4919862e-13,2.8067144e-11,2.8145682e-11,-4.4084484e-07,1.0111801e-14,23.153538,3.8255074e-08,-3.584378e-07
0.068750001,-1.6057739e-07,-0.78539819,9.5060472e-13,2.8102106e-11,2.8166166e-11,-4.4548725e-07,9.1121594e-15,23.169247,3.6732043e-08,-3.5154503e-07
0.068800002,-1.6116772e-07,-0.78539819,9.5201267e-13,2.813713e-11,2.8186651e-11,-4.5001244e-07,8.1049711e-15,23.184954,3.5202245e-08,-3.445939e-07
0.068850003,-1.6173279e-07,-0.78539819,9.5342235e-13,2.8172213e-11,2.8207135e-11,-4.544188e-07,7.0902494e-15,23.200663,3.3666268e-08,-3.3758718e-07
0.068899997,-1.6227237e-07,-0.78539819,9.5483387e-13,2.8207346e-11,2.822762e-11,-4.5870479e-07,6.0680085e-15,23.21637,3.212471e-08,-3.3052766e-07
0.068949997,-1.6278631e-07,-0.78539819,9.5624734e-13,2.8242526e-11,2.8248104e-11,-4.6286883e-07,5.0382574e-15,23.232079,3.0578178e-08,-3.2341816e-07
0.068999998,-1.6327439e-07,-0.78539819,9.5766255e-13,2.8277746e-11,2.8268589e-11,-4.6690937e-07,4.0010029e-15,23.247786,2.9027289e-08,-3.1626158e-07
0.069049999,-1.6373646e-07,-0.78539819,9.590796e-13,2.8313005e-11,2.8289072e-11,-4.7082489e-07,2.9562487e-15,23.263494,2.7472675e-08,-3.0906091e-07
0.0691,-1.6417235e-07,-0.78539819,9.604985e-13,2.8348291e-11,2.8309558e-11,-4.7461384e-07,1.9039958e-15,23.279202,2.5914973e-08,-3.0181911e-07
0.069150001,-1.6458188e-07,-0.78539819,9.6191924e-13,2.8383603e-11,2.8330041e-11,-4.7827479e-07,8.4424203e-16,23.29491,2.4354829e-08,-2.9453926e-07
0.069200002,-1.6496489e-07,-0.78539819,9.6334193e-13,2.8418932e-11,2.8350527e-11,-4.8180624e-07,-2.2301806e-16,23.310617,2.2792905e-08,-2.8722454e-07
0.069250003,-1.6532124e-07,-0.78539819,9.6476635e-13,2.8454274e-11,2.837101e-11,-4.8520673e-07,-1.2977929e-15,23.326326,2.1229868e-08,-2.7987807e-07
0.069300003,-1.6565077e-07,-0.78539819,9.6619273e-13,2.8489624e-11,2.8391496e-11,-4.8847483e-07,-2.380094e-15,23.342033,1.9666395e-08,-2.7250309e-07
0.069349997,-1.6595335e-07,-0.78539819,9.6762095e-13,2.8524972e-11,2.8411979e-11,-4.9160906e-07,-3.4699365e-15,23.357742,1.8103179e-08,-2.6510295e-07
0.069399998,-1.6622886e-07,-0.78539819,9.6905101e-13,2.8560316e-11,2.8432465e-11,-4.9460812e-07,-4.5673384e-15,23.373449,1.654092e-08,-2.5768097e-07
0.069449998,-1.6647712e-07,-0.78539819,9.7048292e-13,2.8595648e-11,2.8452948e-11,-4.9747058e-07,-5.6723213e-15,23.389158,1.4980326e-08,-2.5024056e-07
0.069499999,-1.6670251e-07,-0.78539819,9.7191667e-13,2.8631176e-11,2.8473434e-11,-5.0024278e-07,-6.7593949e-15,23.404865,1.3398563e-08,-2.4267067e-07
0.06955,-1.6691465e-07,-0.78539819,9.7335215e-13,2.8667365e-11,2.8493917e-11,-5.0302776e-07,-7.7727673e-15,23.420572,1.174483e-08,-2.347243e-07
0.069600001,-1.6710071e-07,-0.78539819,9.7478937e-13,2.8703597e-11,2.8514403e-11,-5.0568821e-07,-8.7852394e-15,23.436281,1.0087047e-08,-2.2673164e-07
0.069650002,-1.6726065e-07,-0.78539819,9.7622854e-13,2.8739865e-11,2.8534886e-11,-5.0822337e-07,-9.7964993e-15,23.451988,8.4256486e-09,-2.1869481e-07
0.069700003,-1.6739445e-07,-0.78539819,9.7766955e-13,2.8776165e-11,2.8555372e-11,-5.1063267e-07,-1.0806234e-14,23.467697,6.7610726e-09,-2.1061594e-07
0.069750004,-1.6750207e-07,-0.78539819,9.7911241e-13,2.8812496e-11,2.8575855e-11,-5.1291551e-07,-1.1814126e-14,23.483404,5.0937601e-09,-2.0249718e-07
0.069799997,-1.6758349e-07,-0.78539819,9.8055711e-13,2.8848852e-11,2.8596341e-11,-5.1507135e-07,-1.2819854e-14,23.499113,3.4241563e-09,-1.9434073e-07
0.069849998,-1.676387e-07,-0.78539819,9.8200365e-13,2.8885231e-11,2.8616824e-11,-5.1709969e-07,-1.3823092e-14,23.51482,1.7527102e-09,-1.8614877e-07
0.069899999,-1.6766771e-07,-0.78539819,9.8345214e-13,2.8921627e-11,2.863731e-11,-5.1900003e-07,-1.4823509e-14,23.530529,7.9873733e-11,-1.7792355e-07
0.069949999,-1.6767049e-07,-0.78539819,9.8490237e-13,2.8958037e-11,2.8657793e-11,-5.2077195e-07,-1.5820773e-14,23.546236,-1.5938968e-09,-1.6966735e-07
0.07,-1.676471e-07,-0.78539819,9.8635455e-13,2.8994458e-11,2.8678279e-11,-5.2241512e-07,-1.6814544e-14,23.561945,-3.2681418e-09,-1.6138242e-07
0.070050001,-1.6759752e-07,-0.78539819,9.8780858e-13,2.9030885e-11,2.8698762e-11,-5.2392909e-07,-1.7804483e-14,23.577652,-4.942398e-09,-1.5307111e-07
0.070100002,-1.6752182e-07,-0.78539819,9.8926433e-13,2.9067313e-11,2.8719247e-11,-5.2531357e-07,-1.8790242e-14,23.593361,-6.6161987e-09,-1.4473574e-07
0.070150003,-1.6742001e-07,-0.78539819,9.9072204e-13,2.910374e-11,2.8739731e-11,-5.2656821e-07,-1.9771472e-14,23.609068,-8.2890725e-09,-1.3637869e-07
0.070200004,-1.6729214e-07,-0.78539819,9.921816e-13,2.9140163e-11,2.8760216e-11,-5.2769292e-07,-2.0747816e-14,23.624777,-9.9605471e-09,-1.2800234e-07
0.070249997,-1.6713828e-07,-0.78539819,9.9364299e-13,2.9176571e-11,2.87807e-11,-5.2868739e-07,-2.1718921e-14,23.640484,-1.1630143e-08,-1.1960913e-07
0.070299998,-1.6695849e-07,-0.78539819,9.9510634e-13,2.9212969e-11,2.8801185e-11,-5.2955153e-07,-2.2684418e-14,23.656193,-1.329738e-08,-1.1120149e-07
0.070349999,-1.6675284e-07,-0.78539819,9.9657142e-13,2.9249346e-11,2.8821669e-11,-5.3028509e-07,-2.3643946e-14,23.6719,-1.4961774e-08,-1.027819e-07
0.0704,-1.6652143e-07,-0.78539819,9.9803835e-13,2.9285702e-11,2.8842154e-11,-5.3088814e-07,-2.459713e-14,23.687609,-1.6622836e-08,-9.4352856e-08
0.07045,-1.6626433e-07,-0.78539819,9.9950712e-13,2.9322031e-11,2.8862638e-11,-5.3136057e-07,-2.5543597e-14,23.703316,-1.8280074e-08,-8.5916881e-08
0.070500001,-1.6598166e-07,-0.78539819,1.0009777e-12,2.9358328e-11,2.8883123e-11,-5.3170237e-07,-2.6482965e-14,23.719025,-1.9932996e-08,-7.7476543e-08
0.070550002,-1.6567351e-07,-0.78539819,1.0024502e-12,2.9394591e-11,2.8903607e-11,-5.3191366e-07,-2.7414853e-14,23.734732,-2.15811e-08,-6.9034407e-08
0.070600003,-1.6534003e-07,-0.78539819,1.0039245e-12,2.9430815e-11,2.8924092e-11,-5.3199449e-07,-2.8338871e-14,23.750441,-2.3223885e-08,-6.0593074e-08
0.070649996,-1.6498133e-07,-0.78539819,1.0054006e-12,2.9466995e-11,2.8944576e-11,-5.3194498e-07,-2.9254627e-14,23.766148,-2.4860846e-08,-5.2155194e-08
0.070699997,-1.6459755e-07,-0.78539819,1.0068785e-12,2.9503126e-11,2.8965061e-11,-5.3176529e-07,-3.0161729e-14,23.781857,-2.6491474e-08,-4.3723407e-08
0.070749998,-1.6418885e-07,-0.78539819,1.0083582e-12,2.9539204e-11,2.8985545e-11,-5.3145573e-07,-3.1059766e-14,23.797564,-2.8115258e-08,-3.530041e-08
0.070799999,-1.6375539e-07,-0.78539819,1.0098398e-12,2.9575224e-11,2.900603e-11,-5.3101644e-07,-3.1948341e-14,23.813272,-2.9731682e-08,-2.6888905e-08
0.07085,-1.6329733e-07,-0.78539819,1.0113232e-12,2.9611185e-11,2.9026514e-11,-5.3044789e-07,-3.2827043e-14,23.828979,-3.1340228e-08,-1.8491633e-08
0.070900001,-1.6281484e-07,-0.78539819,1.0128083e-12,2.964708e-11,2.9046999e-11,-5.2975031e-07,-3.3695452e-14,23.844688,-3.294037e-08,-1.0111358e-08
0.070950001,-1.6230813e-07,-0.78539819,1.0142953e-12,2.9682902e-11,2.9067483e-11,-5.289242e-07,-3.4553157e-14,23.860395,-3.4531588e-08,-1.7508689e-09
0.071000002,-1.6177739e-07,-0.78539819,1.015784e-12,2.9718651e-11,2.9087968e-11,-5.2796997e-07,-3.5399726e-14,23.876104,-3.6113352e-08,6.5870176e-09
0.071050003,-1.6122283e-07,-0.78539819,1.0172745e-12,2.9754321e-11,2.9108452e-11,-5.2688807e-07,-3.6234741e-14,23.891811,-3.7685126e-08,1.4899459e-08
0.071099997,-1.6064467e-07,-0.78539819,1.0187668e-12,2.9789907e-11,2.9128935e-11,-5.2567918e-07,-3.7057763e-14,23.90752,-3.924638e-08,2.3183587e-08
0.071149997,-1.6004314e-07,-0.78539819,1.0202609e-12,2.9825403e-11,2.9149422e-11,-5.2434376e-07,-3.786836e-14,23.923227,-4.0796575e-08,3.1436503e-08
0.071199998,-1.5941848e-07,-0.78539819,1.0217567e-12,2.9860805e-11,2.9169906e-11,-5.2288254e-07,-3.8666085e-14,23.938936,-4.2335166e-08,3.9655291e-08
0.071249999,-1.5877093e-07,-0.78539819,1.0232543e-12,2.989611e-11,2.919039e-11,-5.2129616e-07,-3.9450495e-14,23.954643,-4.3861611e-08,4.7836995e-08
0.0713,-1.5810076e-07,-0.78539819,1.0247536e-12,2.9931314e-11,2.9210873e-11,-5.195854e-07,-4.0221139e-14,23.970352,-4.5375362e-08,5.5978646e-08
0.071350001,-1.5740825e-07,-0.78539819,1.0262547e-12,2.9966411e-11,2.923136e-11,-5.1775106e-07,-4.0977567e-14,23.986059,-4.6875869e-08,6.4077241e-08
0.071400002,-1.5669369e-07,-0.78539819,1.0277575e-12,3.0001394e-11,2.9251844e-11,-5.1579394e-07,-4.1719314e-14,24.001768,-4.8362573e-08,7.2129758e-08
0.071450002,-1.5595734e-07,-0.78539819,1.029262e-12,3.0036262e-11,2.9272328e-11,-5.1371495e-07,-4.2445912e-14,24.017475,-4.983492e-08,8.0133134e-08
0.071500003,-1.5519953e-07,-0.78539819,1.0307682e-12,3.0071008e-11,2.9292811e-11,-5.1151505e-07,-4.3156901e-14,24.033184,-5.129235e-08,8.8084292e-08
0.071549997,-1.5442056e-07,-0.78539819,1.0322762e-12,3.0105626e-11,2.9313298e-11,-5.0919527e-07,-4.3851804e-14,24.048891,-5.2734297e-08,9.5980134e-08
0.071599998,-1.5362077e-07,-0.78539819,1.0337857e-12,3.0140116e-11,2.9333782e-11,-5.0675658e-07,-4.4530138e-14,24.0646,-5.41602e-08,1.0381752e-07
0.071649998,-1.5280051e-07,-0.78539819,1.035297e-12,3.0174467e-11,2.9354266e-11,-5.0420016e-07,-4.5191427e-14,24.080307,-5.556948e-08,1.1159329e-07
0.071699999,-1.5196011e-07,-0.78539819,1.03681e-12,3.0208679e-11,2.9374749e-11,-5.015271e-07,-4.5835179e-14,24.096016,-5.6961575e-08,1.1930426e-07
0.07175,-1.5109993e-07,-0.78539819,1.0383246e-12,3.0242746e-11,2.9395236e-11,-4.9873859e-07,-4.6460902e-14,24.111723,-5.83359e-08,1.2694721e-07
0.071800001,-1.5022033e-07,-0.78539819,1.0398408e-12,3.027666e-11,2.941572e-11,-4.9583599e-07,-4.70681e-14,24.127432,-5.9691885e-08,1.3451891e-07
