"time","inertiaLoad.phi","inertiaLoad.w","smpm.idq_sr[1]","smpm.idq_sr[2]","voltageController.PI_d.x","voltageController.PI_q.x"
1.735,120.079229306657,151.453381924187,-74.9019800366593,117.564147358037,-1.42557264033061,3.82721813082195
1.7355,120.154957188148,151.456425738012,-74.9019704315052,117.564120695152,-1.42560508695491,3.8273081825428
1.736,120.230686589976,151.459463561105,-74.9019608454106,117.564094085169,-1.42563746986184,3.8273980574574
1.7365,120.306417509122,151.462495405215,-74.9019512783373,117.564067527984,-1.42566978917574,3.82748775591062
1.737,120.382149942569,151.465521282071,-74.9019417302473,117.564041023491,-1.42570204502072,3.82757727824669
1.7375,120.457883887309,151.468541203379,-74.9019322011029,117.564014571584,-1.42573423752068,3.82766662480928
1.738,120.533619340337,151.471555180828,-74.9019226908659,117.563988172159,-1.42576636679928,3.82775579594142
1.7385,120.609356298653,151.474563226085,-74.9019131994988,117.56396182511,-1.42579843298,3.82784479198556
1.739,120.685094759263,151.477565350794,-74.9019037269637,117.563935530333,-1.42583043618608,3.82793361328356
1.7395,120.760834719179,151.480561566584,-74.901894273223,117.563909287724,-1.42586237654055,3.82802226017669
1.74,120.836576175416,151.483551885059,-74.9018848382391,117.563883097177,-1.42589425416623,3.82811073300559
1.7405,120.912319124997,151.486536317806,-74.9018754219744,117.56385695859,-1.42592606918572,3.82819903211036
1.741,120.988063564948,151.489514876389,-74.9018660243916,117.563830871857,-1.42595782172142,3.82828715783047
1.7415,121.063809492301,151.492487572354,-74.9018566454531,117.563804836876,-1.42598951189551,3.82837511050481
1.742,121.139556904093,151.495454417227,-74.9018472851217,117.563778853542,-1.42602113982995,3.8284628904717
1.7425,121.215305797365,151.498415422512,-74.9018379433601,117.563752921753,-1.42605270564651,3.82855049806886
1.743,121.291056169166,151.501370599696,-74.9018286201311,117.563727041404,-1.42608420946672,3.82863793363343
1.7435,121.366808016547,151.504319960244,-74.9018193153975,117.563701212393,-1.42611565141193,3.82872519750196
1.744,121.442561336566,151.507263515601,-74.9018100291224,117.563675434617,-1.42614703160327,3.82881229001044
1.7445,121.518316126285,151.510201277194,-74.9018007612685,117.563649707974,-1.42617835016164,3.82889921149426
1.745,121.594072382771,151.51313325643,-74.9017915117991,117.56362403236,-1.42620960720778,3.82898596228824
1.7455,121.669830103098,151.516059464694,-74.9017822806772,117.563598407673,-1.42624080286216,3.82907254272663
1.746,121.745589284341,151.518979913354,-74.901773067866,117.563572833812,-1.42627193724511,3.82915895314309
1.7465,121.821349923584,151.521894613757,-74.9017638733288,117.563547310674,-1.42630301047669,3.82924519387074
1.747,121.897112017915,151.524803577233,-74.9017546970289,117.563521838157,-1.4263340226768,3.82933126524208
1.7475,121.972875564424,151.527706815089,-74.9017455389295,117.56349641616,-1.42636497396512,3.82941716758909
1.748,122.048640560211,151.530604338615,-74.9017363989943,117.563471044581,-1.42639586446112,3.82950290124315
1.7485,122.124407002376,151.533496159081,-74.9017272771865,117.56344572332,-1.42642669428407,3.82958846653509
1.749,122.200174888027,151.536382287738,-74.9017181734699,117.563420452274,-1.42645746355304,3.82967386379516
1.7495,122.275944214275,151.539262735818,-74.901709087808,117.563395231343,-1.42648817238688,3.82975909335307
1.75,122.351714978239,151.542137514534,-74.9017000201646,117.563370060426,-1.42651882090427,3.82984415553794
1.7505,122.427487177038,151.545006635078,-74.9016909705032,117.563344939423,-1.42654940922366,3.82992905067836
1.751,122.503260807801,151.547870108626,-74.9016819387878,117.563319868233,-1.42657993746331,3.83001377910234
1.7515,122.579035867657,151.550727946334,-74.9016729249823,117.563294846755,-1.42661040574127,3.83009834113735
1.752,122.654812353743,151.553580159337,-74.9016639290504,117.56326987489,-1.42664081417541,3.83018273711029
1.7525,122.730590263201,151.556426758754,-74.9016549509563,117.563244952538,-1.42667116288338,3.8302669673475
1.753,122.806369593175,151.559267755685,-74.9016459906639,117.563220079599,-1.42670145198264,3.8303510321748
1.7535,122.882150340816,151.562103161209,-74.9016370481374,117.563195255974,-1.42673168159046,3.83043493191744
1.754,122.957932503279,151.564932986388,-74.901628123341,117.563170481562,-1.42676185182389,3.83051866690011
1.7545,123.033716077724,151.567757242266,-74.9016192162387,117.563145756265,-1.4267919627998,3.83060223744697
1.755,123.109501061316,151.570575939868,-74.9016103267951,117.563121079984,-1.42682201463487,3.83068564388163
1.7555,123.185287451224,151.573389090199,-74.9016014549743,117.563096452619,-1.42685200744556,3.83076888652716
1.756,123.261075244621,151.576196704247,-74.9015926007408,117.563071874072,-1.42688194134815,3.83085196570607
1.7565,123.336864438686,151.578998792982,-74.901583764059,117.563047344244,-1.42691181645873,3.83093488174037
1.757,123.412655030603,151.581795367356,-74.9015749448935,117.563022863037,-1.42694163289318,3.83101763495148
1.7575,123.48844701756,151.584586438299,-74.9015661432089,117.562998430353,-1.4269713907672,3.83110022566031
1.758,123.564240396747,151.587372016729,-74.9015573589697,117.562974046093,-1.4270010901963,3.83118265418724
1.7585,123.640035165363,151.59015211354,-74.9015485921407,117.56294971016,-1.42703073129577,3.8312649208521
1.759,123.71583132061,151.592926739612,-74.9015398426866,117.562925422455,-1.42706031418075,3.8313470259742
1.7595,123.791628859693,151.595695905804,-74.9015311105723,117.562901182881,-1.42708983896615,3.83142896987231
1.76,123.867427779822,151.598459622961,-74.9015223957625,117.562876991341,-1.42711930576671,3.83151075286467
1.7605,123.943228078213,151.601217901905,-74.9015136982223,117.562852847737,-1.42714871469698,3.831592375269
1.761,124.019029752086,151.603970753444,-74.9015050179165,117.562828751972,-1.42717806587131,3.83167383740249
1.7615,124.094832798665,151.606718188367,-74.9014963548103,117.562804703949,-1.42720735940387,3.83175513958181
1.762,124.170637215178,151.609460217446,-74.9014877088688,117.562780703571,-1.42723659540864,3.83183628212308
1.7625,124.246442998859,151.612196851432,-74.901479080057,117.562756750742,-1.4272657739994,3.83191726534195
1.763,124.322250146944,151.614928101064,-74.9014704683402,117.562732845365,-1.42729489528977,3.8319980895535
1.7635,124.398058656676,151.617653977058,-74.9014618736836,117.562708987343,-1.42732395939315,3.83207875507231
1.764,124.473868525301,151.620374490117,-74.9014532960526,117.562685176581,-1.42735296642278,3.83215926221247
1.7645,124.54967975007,151.623089650923,-74.9014447354125,117.562661412981,-1.4273819164917,3.8322396112875
1.765,124.625492328238,151.625799470143,-74.9014361917288,117.562637696449,-1.42741080971277,3.83231980261046
1.7655,124.701306257064,151.628503958425,-74.9014276649669,117.562614026889,-1.42743964619866,3.83239983649386
1.766,124.777121533811,151.631203126401,-74.9014191550924,117.562590404205,-1.42746842606187,3.83247971324973
1.7665,124.852938155749,151.633896984685,-74.9014106620708,117.562566828301,-1.42749714941471,3.83255943318956
1.767,124.928756120149,151.636585543874,-74.9014021858679,117.562543299082,-1.42752581636929,3.83263899662437
1.7675,125.004575424288,151.639268814549,-74.9013937264492,117.562519816453,-1.42755442703757,3.83271840386463
1.768,125.080396065447,151.641946807272,-74.9013852837806,117.56249638032,-1.4275829815313,3.83279765522034
1.7685,125.156218040911,151.64461953259,-74.9013768578279,117.562472990586,-1.42761147996207,3.83287675100099
1.769,125.232041347969,151.647287001031,-74.9013684485569,117.562449647158,-1.42763992244127,3.83295569151556
1.7695,125.307865983916,151.649949223109,-74.9013600559335,117.56242634994,-1.42766830908012,3.83303447707254
1.77,125.383691946048,151.652606209317,-74.9013516799237,117.562403098839,-1.42769663998968,3.83311310797993
1.7705,125.459519231668,151.655257970136,-74.9013433204935,117.56237989376,-1.42772491528079,3.83319158454521
1.771,125.535347838082,151.657904516027,-74.901334977609,117.562356734609,-1.42775313506414,3.83326990707539
1.7715,125.6111777626,151.660545857435,-74.9013266512363,117.562333621292,-1.42778129945025,3.83334807587697
1.772,125.687009002538,151.663182004789,-74.9013183413415,117.562310553715,-1.42780940854944,3.83342609125597
1.7725,125.762841555212,151.665812968503,-74.901310047891,117.562287531784,-1.42783746247186,3.83350395351791
1.773,125.838675417947,151.66843875897,-74.9013017708509,117.562264555406,-1.42786546132749,3.83358166296783
1.7735,125.914510588068,151.671059386572,-74.9012935101876,117.562241624488,-1.42789340522614,3.83365921991029
1.774,125.990347062907,151.67367486167,-74.9012852658675,117.562218738936,-1.42792129427744,3.83373662464936
1.7745,126.066184839798,151.676285194613,-74.901277037857,117.562195898657,-1.42794912859083,3.83381387748861
1.775,126.142023916081,151.67889039573,-74.9012688261226,117.562173103558,-1.4279769082756,3.83389097873115
1.7755,126.217864289098,151.681490475336,-74.9012606306308,117.562150353546,-1.42800463344085,3.8339679286796
1.776,126.293705956196,151.684085443729,-74.9012524513482,117.562127648529,-1.42803230419553,3.8340447276361
1.7765,126.369548914727,151.686675311191,-74.9012442882414,117.562104988413,-1.4280599206484,3.83412137590233
1.777,126.445393162045,151.68926008799,-74.9012361412771,117.562082373107,-1.42808748290804,3.83419787377948
1.7775,126.521238695508,151.691839784374,-74.9012280104221,117.562059802519,-1.42811499108289,3.83427422156826
1.778,126.59708551248,151.694414410579,-74.901219895643,117.562037276555,-1.42814244528118,3.83435041956892
1.7785,126.672933610328,151.696983976823,-74.9012117969068,117.562014795124,-1.42816984561102,3.83442646808124
1.779,126.748782986422,151.699548493309,-74.9012037141803,117.561992358134,-1.42819719218031,3.83450236740452
1.7795,126.824633638136,151.702107970224,-74.9011956474305,117.561969965494,-1.42822448509679,3.8345781178376
1.78,126.900485562849,151.70466241774,-74.9011875966243,117.561947617111,-1.42825172446805,3.83465371967887
1.7805,126.976338757944,151.707211846012,-74.9011795617286,117.561925312895,-1.42827891040149,3.83472917322622
1.781,127.052193220805,151.709756265181,-74.9011715427107,117.561903052754,-1.42830604300436,3.83480447877712
1.7815,127.128048948824,151.712295685372,-74.9011635395376,117.561880836596,-1.42833312238375,3.83487963662854
1.782,127.203905939393,151.714830116695,-74.9011555521765,117.561858664331,-1.42836014864655,3.83495464707701
1.7825,127.27976418991,151.717359569243,-74.9011475805946,117.561836535867,-1.42838712189953,3.83502951041861
1.783,127.355623697777,151.719884053095,-74.9011396247591,117.561814451114,-1.42841404224927,3.83510422694894
1.7835,127.431484460398,151.722403578314,-74.9011316846374,117.561792409982,-1.42844090980218,3.83517879696318
1.784,127.507346475182,151.72491815495,-74.9011237601968,117.561770412378,-1.42846772466452,3.83525322075602
1.7845,127.583209739541,151.727427793036,-74.9011158514047,117.561748458214,-1.4284944869424,3.83532749862172
1.785,127.659074250893,151.729932502589,-74.9011079582286,117.561726547399,-1.42852119674174,3.83540163085409
1.7855,127.734940006656,151.732432293613,-74.9011000806358,117.561704679843,-1.42854785416831,3.83547561774649
1.786,127.810807004253,151.734927176095,-74.9010922185941,117.561682855455,-1.42857445932774,3.83554945959182
1.7865,127.886675241114,151.73741716001,-74.9010843720709,117.561661074145,-1.42860101232546,3.83562315668257
1.787,127.962544714667,151.739902255316,-74.9010765410339,117.561639335825,-1.42862751326677,3.83569670931073
1.7875,128.038415422347,151.742382471956,-74.9010687254507,117.561617640403,-1.42865396225681,3.83577011776791
1.788,128.114287361593,151.74485781986,-74.9010609252891,117.561595987792,-1.42868035940054,3.83584338234525
1.7885,128.190160529846,151.747328308941,-74.9010531405169,117.5615743779,-1.42870670480279,3.83591650333343
1.789,128.266034924551,151.749793949099,-74.9010453711017,117.56155281064,-1.42873299856821,3.83598948102274
1.7895,128.341910543157,151.75225475022,-74.9010376170116,117.561531285921,-1.42875924080131,3.83606231570301
1.79,128.417787383116,151.754710722174,-74.9010298782143,117.561509803655,-1.42878543160644,3.83613500766362
1.7905,128.493665441885,151.757161874817,-74.9010221546778,117.561488363752,-1.42881157108777,3.83620755719356
1.791,128.569544716921,151.759608217991,-74.9010144463702,117.561466966125,-1.42883765934936,3.83627996458134
1.7915,128.645425205689,151.762049761523,-74.9010067532594,117.561445610683,-1.42886369649508,3.83635223011508
1.792,128.721306905654,151.764486515227,-74.9009990753134,117.56142429734,-1.42888968262867,3.83642435408246
1.7925,128.797189814286,151.766918488902,-74.9009914125004,117.561403026005,-1.42891561785369,3.83649633677072
1.793,128.873073929059,151.769345692332,-74.9009837647885,117.561381796591,-1.42894150227356,3.8365681784667
1.7935,128.948959247448,151.771768135289,-74.900976132146,117.56136060901,-1.42896733599157,3.83663987945681
1.794,129.024845766934,151.774185827528,-74.9009685145411,117.561339463174,-1.42899311911082,3.83671144002703
1.7945,129.100733485,151.776598778794,-74.900960911942,117.561318358994,-1.42901885173429,3.83678286046292
1.795,129.176622399133,151.779006998814,-74.9009533243171,117.561297296383,-1.42904453396479,3.83685414104964
1.7955,129.252512506824,151.781410497303,-74.9009457516347,117.561276275253,-1.42907016590499,3.83692528207191
1.796,129.328403805564,151.783809283964,-74.9009381938633,117.561255295516,-1.42909574765741,3.83699628381405
1.7965,129.404296292852,151.786203368482,-74.9009306509712,117.561234357084,-1.42912127932442,3.83706714655998
1.797,129.480189966187,151.788592760533,-74.900923122927,117.561213459871,-1.42914676100825,3.83713787059317
1.7975,129.556084823073,151.790977469775,-74.9009156096992,117.56119260379,-1.42917219281096,3.83720845619672
1.798,129.631980861015,151.793357505856,-74.9009081112563,117.561171788752,-1.42919757483448,3.8372789036533
1.7985,129.707878077525,151.795732878408,-74.900900627567,117.561151014671,-1.4292229071806,3.83734921324518
1.799,129.783776470116,151.798103597052,-74.9008931585999,117.561130281459,-1.42924818995096,3.83741938525422
1.7995,129.859676152316,151.800469323793,-74.9008857058592,117.561109593259,-1.42927341994,3.83748941087632
1.8,129.935577205889,151.802829815809,-74.9008782704289,117.561088953052,-1.42929859484761,3.83755928379491
1.8005,130.011479437705,151.805185653923,-74.900870849754,117.561068353805,-1.42932372020977,3.8376290192218
1.801,130.087382845432,151.807536847268,-74.9008634438053,117.561047795436,-1.4293487961234,3.83769861742593
1.8015,130.163287426747,151.809883404959,-74.9008560525536,117.561027277864,-1.42937382268526,3.83776807867572
1.802,130.239193179329,151.812225336096,-74.9008486759697,117.561006801009,-1.42939879999193,3.83783740323913
1.8025,130.31510010086,151.814562649762,-74.9008413140245,117.560986364789,-1.42942372813983,3.83790659138362
1.803,130.391008189029,151.816895355023,-74.9008339666889,117.560965969124,-1.42944860722518,3.83797564337617
1.8035,130.466917441528,151.819223460929,-74.9008266339338,117.560945613933,-1.42947343734404,3.83804455948328
1.804,130.542827856054,151.821546976512,-74.9008193157304,117.560925299136,-1.42949821859229,3.83811333997096
1.8045,130.618739430307,151.823865910791,-74.9008120120498,117.560905024653,-1.42952295106565,3.83818198510474
1.805,130.694652161992,151.826180272765,-74.900804722863,117.560884790403,-1.42954763485965,3.83825049514967
1.8055,130.770566048818,151.82849007142,-74.9007974481413,117.560864596308,-1.42957227006966,3.83831887037032
1.806,130.846481088498,151.830795315721,-74.9007901878559,117.560844442286,-1.42959685679086,3.8383871110308
1.8065,130.922397278751,151.833096014622,-74.9007829419782,117.560824328259,-1.42962139511828,3.83845521739471
1.807,130.998314617297,151.835392177057,-74.9007757104794,117.560804254147,-1.42964588514678,3.8385231897252
1.8075,131.074233101863,151.837683811947,-74.9007684933311,117.56078421987,-1.42967032697102,3.83859102828494
1.808,131.15015273018,151.839970928194,-74.9007612905046,117.56076422535,-1.42969472068552,3.83865873333613
1.8085,131.22607349998,151.842253534685,-74.9007541019715,117.560744270507,-1.42971906638461,3.83872630514049
1.809,131.301995409003,151.844531640292,-74.9007469277034,117.560724355263,-1.42974336416246,3.83879374395929
1.8095,131.377918454992,151.84680525387,-74.9007397676719,117.560704479539,-1.42976761411309,3.83886105005331
1.81,131.453842635692,151.849074384258,-74.9007326218486,117.560684643255,-1.42979181633031,3.83892822368286
1.8105,131.529767948854,151.85133904028,-74.9007254902052,117.560664846335,-1.42981597090779,3.83899526510781
1.811,131.605694392234,151.853599230743,-74.9007183727136,117.560645088699,-1.42984007793903,3.83906217458754
1.8115,131.681621963591,151.855854964439,-74.9007112693455,117.560625370269,-1.42986413751736,3.83912895238098
1.812,131.757550660687,151.858106250144,-74.9007041800729,117.560605690967,-1.42988814973594,3.8391955987466
1.8125,131.833480481289,151.860353096619,-74.9006971048677,117.560586050715,-1.42991211468776,3.83926211394239
1.813,131.909411423169,151.862595512608,-74.9006900437017,117.560566449436,-1.42993603246567,3.8393284982259
1.8135,131.985343484102,151.864833506841,-74.9006829965471,117.560546887052,-1.42995990316232,3.83939475185422
1.814,132.061276661867,151.867067088031,-74.900675963376,117.560527363485,-1.42998372687022,3.83946087508397
1.8145,132.137210954247,151.869296264875,-74.9006689441604,117.560507878659,-1.43000750368171,3.83952686817132
1.815,132.213146359029,151.871521046058,-74.9006619388726,117.560488432495,-1.43003123368895,3.839592731372
1.8155,132.289082874005,151.873741440245,-74.9006549474847,117.560469024917,-1.43005491698396,3.83965846494126
1.816,132.365020496969,151.87595745609,-74.900647969969,117.560449655848,-1.43007855365858,3.83972406913391
1.8165,132.44095922572,151.878169102228,-74.9006410062979,117.560430325211,-1.4301021438045,3.83978954420433
1.817,132.516899058062,151.88037638728,-74.9006340564437,117.56041103293,-1.43012568751324,3.83985489040641
1.8175,132.592839991802,151.882579319853,-74.9006271203789,117.560391778927,-1.43014918487617,3.83992010799363
1.818,132.668782024751,151.884777908537,-74.9006201980759,117.560372563127,-1.43017263598448,3.83998519721899
1.8185,132.744725154722,151.886972161909,-74.9006132895073,117.560353385454,-1.43019604092921,3.84005015833508
1.819,132.820669379536,151.889162088528,-74.9006063946455,117.56033424583,-1.43021939980124,3.84011499159401
1.8195,132.896614697014,151.89134769694,-74.9005995134633,117.560315144181,-1.4302427126913,3.84017969724746
1.82,132.972561104982,151.893528995675,-74.9005926459333,117.56029608043,-1.43026597968994,3.84024427554669
1.8205,133.048508601272,151.89570599325,-74.9005857920282,117.560277054502,-1.43028920088756,3.84030872674248
1.821,133.124457183717,151.897878698164,-74.9005789517207,117.560258066321,-1.4303123763744,3.84037305108521
1.8215,133.200406850156,151.900047118904,-74.9005721249838,117.560239115812,-1.43033550624056,3.84043724882478
1.822,133.276357598429,151.90221126394,-74.9005653117901,117.560220202899,-1.43035859057596,3.8405013202107
1.8225,133.352309426384,151.904371141729,-74.9005585121127,117.560201327507,-1.43038162947038,3.840565265492
1.823,133.428262331868,151.906526760711,-74.9005517259244,117.560182489561,-1.43040462301342,3.84062908491731
1.8235,133.504216312735,151.908678129314,-74.9005449531983,117.560163688987,-1.43042757129454,3.84069277873481
1.824,133.580171366842,151.910825255949,-74.9005381939075,117.560144925709,-1.43045047440306,3.84075634719225
1.8245,133.65612749205,151.912968149015,-74.9005314480249,117.560126199652,-1.43047333242811,3.84081979053695
1.825,133.732084686224,151.915106816893,-74.9005247155238,117.560107510743,-1.4304961454587,3.8408831090158
1.8255,133.808042947231,151.917241267953,-74.9005179963773,117.560088858906,-1.43051891358365,3.84094630287527
1.826,133.884002272943,151.919371510547,-74.9005112905587,117.560070244069,-1.43054163689166,3.8410093723614
1.8265,133.959962661235,151.921497553016,-74.9005045980412,117.560051666155,-1.43056431547127,3.84107231771979
1.827,134.035924109989,151.923619403685,-74.9004979187981,117.560033125092,-1.43058694941084,3.84113513919563
1.8275,134.111886617085,151.925737070865,-74.9004912528029,117.560014620805,-1.43060953879861,3.8411978370337
1.828,134.187850180411,151.927850562851,-74.9004846000289,117.559996153221,-1.43063208372265,3.84126041147832
1.8285,134.263814797857,151.929959887927,-74.9004779604496,117.559977722266,-1.43065458427088,3.84132286277344
1.829,134.339780467317,151.932065054359,-74.9004713340385,117.559959327867,-1.43067704053109,3.84138519116254
1.8295,134.415747186689,151.934166070403,-74.9004647207691,117.55994096995,-1.43069945259089,3.84144739688872
1.83,134.491714953874,151.936262944298,-74.900458120615,117.559922648442,-1.43072182053776,3.84150948019464
1.8305,134.567683766776,151.93835568427,-74.9004515335499,117.559904363269,-1.43074414445902,3.84157144132257
1.831,134.643653623304,151.94044429853,-74.9004449595474,117.559886114359,-1.43076642444185,3.84163328051434
1.8315,134.719624521371,151.942528795276,-74.9004383985813,117.559867901639,-1.43078866057326,3.84169499801137
1.832,134.795596458891,151.944609182692,-74.9004318506253,117.559849725036,-1.43081085294014,3.8417565940547
1.8325,134.871569433784,151.946685468948,-74.9004253156533,117.559831584478,-1.43083300162922,3.84181806888492
1.833,134.947543443972,151.9487576622,-74.9004187936391,117.559813479891,-1.43085510672708,3.84187942274223
1.8335,135.023518487382,151.95082577059,-74.9004122845566,117.559795411204,-1.43087716832015,3.84194065586642
1.834,135.099494561943,151.952889802248,-74.9004057883797,117.559777378344,-1.43089918649473,3.84200176849688
1.8345,135.175471665588,151.954949765287,-74.9003993050825,117.559759381239,-1.43092116133696,3.84206276087258
1.835,135.251449796255,151.95700566781,-74.900392834639,117.559741419817,-1.43094309293284,3.8421236332321
1.8355,135.327428951884,151.959057517903,-74.9003863770231,117.559723494006,-1.43096498136822,3.84218438581362
1.836,135.403409130417,151.961105323642,-74.9003799322092,117.559705603734,-1.4309868267288,3.84224501885489
1.8365,135.479390329803,151.963149093085,-74.9003735001712,117.55968774893,-1.43100862910017,3.84230553259331
1.837,135.555372547992,151.965188834281,-74.9003670808835,117.559669929521,-1.43103038856773,3.84236592726583
1.8375,135.631355782937,151.967224555264,-74.9003606743202,117.559652145437,-1.43105210521676,3.84242620310904
1.838,135.707340032597,151.969256264053,-74.9003542804557,117.559634396607,-1.43107377913241,3.84248636035911
1.8385,135.783325294932,151.971283968655,-74.9003478992642,117.559616682958,-1.43109541039965,3.84254639925183
1.839,135.859311567907,151.973307677065,-74.9003415307202,117.55959900442,-1.43111699910336,3.84260632002259
1.8395,135.935298849489,151.975327397262,-74.9003351747981,117.559581360922,-1.43113854532823,3.84266612290639
1.84,136.011287137648,151.977343137214,-74.9003288314722,117.559563752393,-1.43116004915883,3.84272580813784
1.8405,136.08727643036,151.979354904874,-74.9003225007171,117.559546178762,-1.4311815106796,3.84278537595114
1.841,136.163266725603,151.981362708185,-74.9003161825074,117.559528639959,-1.43120292997483,3.84284482658014
1.8415,136.239258021356,151.983366555073,-74.9003098768175,117.559511135912,-1.43122430712866,3.84290416025828
1.842,136.315250315605,151.985366453454,-74.9003035836222,117.559493666553,-1.4312456422251,3.84296337721861
1.8425,136.391243606337,151.98736241123,-74.9002973028961,117.559476231809,-1.43126693534803,3.8430224776938
1.843,136.467237891544,151.989354436289,-74.9002910346138,117.559458831612,-1.43128818658119,3.84308146191614
1.8435,136.543233169218,151.991342536507,-74.9002847787502,117.55944146589,-1.43130939600816,3.84314033011754
1.844,136.619229437359,151.993326719749,-74.9002785352799,117.559424134575,-1.43133056371242,3.84319908252952
1.8445,136.695226693966,151.995306993864,-74.9002723041779,117.559406837596,-1.43135168977728,3.84325771938323
1.845,136.771224937045,151.99728336669,-74.9002660854189,117.559389574883,-1.43137277428593,3.84331624090943
1.8455,136.847224164601,151.999255846053,-74.9002598789778,117.559372346367,-1.43139381732142,3.84337464733852
1.846,136.923224374646,152.001224439764,-74.9002536848297,117.559355151979,-1.43141481896667,3.84343293890052
1.8465,136.999225565193,152.003189155623,-74.9002475029494,117.559337991648,-1.43143577930446,3.84349111582505
1.847,137.075227734259,152.005150001418,-74.9002413333121,117.559320865305,-1.43145669841744,3.84354917834138
1.8475,137.151230879864,152.007106984923,-74.9002351758926,117.559303772882,-1.43147757638812,3.84360712667842
1.848,137.227235000032,152.009060113901,-74.9002290306662,117.559286714309,-1.43149841329887,3.84366496106469
1.8485,137.303240092788,152.011009396101,-74.900222897608,117.559269689518,-1.43151920923195,3.84372268172833
1.849,137.379246156163,152.012954839261,-74.9002167766931,117.559252698438,-1.43153996426948,3.84378028889715
1.8495,137.455253188189,152.014896451105,-74.9002106678967,117.559235741003,-1.43156067849342,3.84383778279854
1.85,137.531261186902,152.016834239348,-74.9002045711941,117.559218817142,-1.43158135198564,3.84389516365958
1.8505,137.607270150341,152.018768211688,-74.9001984865606,117.559201926787,-1.43160198482785,3.84395243170695
1.851,137.683280076548,152.020698375815,-74.9001924139714,117.55918506987,-1.43162257710164,3.84400958716698
1.8515,137.759290963568,152.022624739404,-74.900186353402,117.559168246323,-1.43164312888848,3.84406663026563
1.852,137.835302809448,152.02454731012,-74.9001803048278,117.559151456077,-1.43166364026968,3.8441235612285
1.8525,137.911315612242,152.026466095615,-74.9001742682241,117.559134699064,-1.43168411132645,3.84418038028085
1.853,137.987329370001,152.028381103528,-74.9001682435665,117.559117975216,-1.43170454213986,3.84423708764755
1.8535,138.063344080785,152.030292341489,-74.9001622308304,117.559101284466,-1.43172493279085,3.84429368355314
1.854,138.139359742654,152.032199817112,-74.9001562299914,117.559084626744,-1.43174528336024,3.8443501682218
1.8545,138.21537635367,152.034103538002,-74.9001502410251,117.559068001984,-1.43176559392872,3.84440654187734
1.855,138.2913939119,152.036003511751,-74.9001442639071,117.559051410118,-1.43178586457684,3.84446280474324
1.8555,138.367412415413,152.037899745941,-74.900138298613,117.559034851078,-1.43180609538503,3.8445189570426
1.856,138.443431862282,152.039792248139,-74.9001323451186,117.559018324797,-1.43182628643361,3.8445749989982
1.8565,138.519452250583,152.041681025903,-74.9001264033995,117.559001831208,-1.43184643780276,3.84463093083245
1.857,138.595473578392,152.043566086778,-74.9001204734316,117.558985370243,-1.43186654957254,3.84468675276742
1.8575,138.671495843792,152.045447438299,-74.9001145551906,117.558968941835,-1.43188662182287,3.84474246502484
1.858,138.747519044866,152.047325087987,-74.9001086486523,117.558952545917,-1.43190665463356,3.84479806782607
1.8585,138.823543179702,152.049199043353,-74.9001027537927,117.558936182422,-1.4319266480843,3.84485356139217
1.859,138.899568246389,152.051069311896,-74.9000968705875,117.558919851284,-1.43194660225466,3.8449089459438
1.8595,138.97559424302,152.052935901105,-74.9000909990128,117.558903552435,-1.43196651722406,3.84496422170134
1.86,139.051621167691,152.054798818456,-74.9000851390446,117.558887285809,-1.43198639307183,3.84501938888477
1.8605,139.1276490185,152.056658071414,-74.9000792906588,117.55887105134,-1.43200622987715,3.84507444771378
1.861,139.203677793548,152.058513667432,-74.9000734538314,117.558854848961,-1.4320260277191,3.8451293984077
1.8615,139.279707490941,152.060365613954,-74.9000676285386,117.558838678605,-1.43204578667664,3.84518424118552
1.862,139.355738108784,152.062213918411,-74.9000618147565,117.558822540206,-1.43206550682859,3.8452389762659
1.8625,139.431769645189,152.064058588222,-74.9000560124612,117.558806433698,-1.43208518825366,3.84529360386718
1.863,139.507802098266,152.065899630798,-74.9000502216288,117.558790359016,-1.43210483103044,3.84534812420734
1.8635,139.583835466132,152.067737053536,-74.9000444422357,117.558774316092,-1.43212443523741,3.84540253750405
1.864,139.659869746905,152.069570863822,-74.9000386742579,117.558758304862,-1.43214400095293,3.84545684397465
1.8645,139.735904938706,152.071401069034,-74.9000329176719,117.558742325258,-1.43216352825521,3.84551104383613
1.865,139.811941039658,152.073227676536,-74.9000271724539,117.558726377217,-1.43218301722239,3.84556513730518
1.8655,139.887978113179,152.075050460075,-74.9000214394702,117.558710463096,-1.43220246556439,3.84561911807673
1.866,139.964016183304,152.076869334302,-74.9000157190501,117.558694583792,-1.43222187241944,3.84567298377921
1.8665,140.040055161818,152.078684615494,-74.9000100099934,117.558678736033,-1.43224124099713,3.84572674325287
1.867,140.116095046931,152.080496310705,-74.9000043122773,117.558662919757,-1.43226057137235,3.84578039670558
1.8675,140.192135836856,152.082304426975,-74.8999986258795,117.5586471349,-1.43227986361991,3.84583394434481
1.868,140.268177529811,152.084108971329,-74.8999929507774,117.558631381402,-1.43229911781443,3.84588738637766
1.8685,140.344220124014,152.085909950782,-74.8999872869487,117.558615659199,-1.43231833403044,3.84594072301085
1.869,140.420263617688,152.087707372334,-74.899981634371,117.55859996823,-1.43233751234229,3.84599395445069
1.8695,140.49630800906,152.089501242974,-74.899975993022,117.558584308431,-1.43235665282422,3.84604708090315
1.87,140.57235329636,152.091291569676,-74.8999703628793,117.558568679743,-1.43237575555033,3.84610010257379
