"time","delta[1]","delta[2]","delta[3]","delta[4]","eta","rho","input_mdot[1]","input_mdot[2]","input_mdot[3]","input_mdot[4]","input_dp[1]","input_dp[2]","input_dp[3]","input_dp[4]","M_FLOW[1]","M_FLOW[2]","M_FLOW[3]","M_FLOW[4]","DP[1]","DP[2]","DP[3]","DP[4]","DP_plot[1]","DP_plot[2]","DP_plot[3]","DP_plot[4]","velocity[1]","velocity[2]","velocity[3]","velocity[4]","Re[1]","Re[2]","Re[3]","Re[4]","zeta_TOT[1]","zeta_TOT[2]","zeta_TOT[3]","zeta_TOT[4]","input_DP.y"
0.0096,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,39.4032843434106,27.4471701241628,13.3825178135897,7.70679859875088,2652.1921,2652.1921,2652.1921,2652.1921,39.4032843434106,27.4471701241628,13.3825178135897,7.70679859875088,2652.1921,2652.1921,2652.1921,2652.1921,2652.1921,2652.1921,2652.1921,2652.1921,5.01698198184742,3.49468223931576,1.70391508883852,0.981260073923915,501698.198184742,349468.223931576,170391.508883852,98126.0073923916,0.210741414242203,0.434329759166757,1.82700222057066,5.50892317590523,2652.1921
0.0098,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,39.8116194242739,27.7316043437685,13.5271190976521,7.79882830751807,2707.4461,2707.4461,2707.4461,2707.4461,39.8116194242739,27.7316043437685,13.5271190976521,7.79882830751807,2707.4461,2707.4461,2707.4461,2707.4461,2707.4461,2707.4461,2707.4461,2707.4461,5.0689728190932,3.53089752894354,1.72232629614728,0.9929776603732,506897.28190932,353089.752894354,172232.629614728,99297.76603732,0.210741414242203,0.434329759166757,1.82540380034424,5.49175126898918,2707.4461
0.01,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,40.2158086493207,28.0131506820262,13.6689013194934,7.89006449775457,2762.7001,2762.7001,2762.7001,2762.7001,40.2158086493207,28.0131506820262,13.6689013194934,7.89006449775457,2762.7001,2762.7001,2762.7001,2762.7001,2762.7001,2762.7001,2762.7001,2762.7001,5.12043578958175,3.56674512209805,1.74037856930617,1.00459421290521,512043.578958175,356674.512209805,174037.856930617,100459.421290521,0.210741414242203,0.434329759166757,1.82421610437977,5.47497820967922,2762.7001
0.0102,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,40.6159757909906,28.2918953551806,13.8079289313625,7.98052968092644,2817.9541,2817.9541,2817.9541,2817.9541,40.6159757909906,28.2918953551806,13.8079289313625,7.98052968092644,2817.9541,2817.9541,2817.9541,2817.9541,2817.9541,2817.9541,2817.9541,2817.9541,5.17138665250952,3.60223599617249,1.75808011463034,1.01611259776882,517138.665250952,360223.59961725,175808.011463034,101611.259776882,0.210741414242203,0.434329759166757,1.82341946711262,5.45858703011901,2817.9541
0.0104,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,41.0122385830119,28.5679203730876,13.9442833045393,8.07024530265851,2873.2081,2873.2081,2873.2081,2873.2081,41.0122385830119,28.5679203730876,13.9442833045393,8.07024530265851,2873.2081,2873.2081,2873.2081,2873.2081,2873.2081,2873.2081,2873.2081,2873.2081,5.22184039820039,3.63738059298604,1.77544129263297,1.0275355455058,522184.039820039,363738.059298604,177544.129263297,102753.55455058,0.210741414242203,0.434329759166757,1.82299066634275,5.44256179935069,2873.2081
0.0106,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,41.404709124995,28.8413038210421,14.0780708562929,8.15923181265226,2928.4621,2928.4621,2928.4621,2928.4621,41.404709124995,28.8413038210421,14.0780708562929,8.15923181265226,2928.4621,2928.4621,2928.4621,2928.4621,2928.4621,2928.4621,2928.4621,2928.4621,5.27181129962005,3.67218885466721,1.79247565278158,1.038865659853,527181.129962005,367218.885466721,179247.565278158,103886.5659853,0.210741414242203,0.434329759166757,1.82290095619234,5.42688754142943,2928.4621
0.0108,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,41.793494252826,29.1121201177832,14.2094328290455,8.24750872878879,2983.7161,2983.7161,2983.7161,2983.7161,41.793494252826,29.1121201177832,14.2094328290455,8.24750872878879,2983.7161,2983.7161,2983.7161,2983.7161,2983.7161,2983.7161,2983.7161,2983.7161,5.32131295953598,3.70667025650417,1.80920117861987,1.05010542590423,532131.295953598,370667.025650417,180920.117861987,105010.542590423,0.210741414242203,0.434329759166757,1.82311376197094,5.41155016141283,2983.7161
0.011,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,42.1786958783289,29.3804402520933,14.3385561381844,8.33509469601301,3038.9701,3038.9701,3038.9701,3038.9701,42.1786958783289,29.3804402520933,14.3385561381844,8.33509469601301,3038.9701,3038.9701,3038.9701,3038.9701,3038.9701,3038.9701,3038.9701,3038.9701,5.37035835376463,3.74083383706939,1.82564166895414,1.06125721760761,537035.835376463,374083.383706939,182564.166895414,106125.721760761,0.210741414242203,0.434329759166757,1.82358219627413,5.39653637831893,3038.9701
0.0112,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,42.5604113012564,29.6463320001211,14.4656837127327,8.42200754544325,3094.2241,3094.2241,3094.2241,3094.2241,42.5604113012564,29.6463320001211,14.4656837127327,8.42200754544325,3094.2241,3094.2241,3094.2241,3094.2241,3094.2241,3094.2241,3094.2241,3094.2241,5.4189598708953,3.77468822589017,1.84182805446827,1.07232330529163,541895.98708953,377468.822589017,184182.805446827,107232.330529163,0.210741414242203,0.434329759166757,1.82424679729726,5.38183365798077,3094.2241
0.0114,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,42.9387334963162,29.9098601253164,14.5911210493927,8.50826450343002,3149.4781,3149.4781,3149.4781,3149.4781,42.9387334963162,29.9098601253164,14.5911210493927,8.50826450343002,3149.4781,3149.4781,3149.4781,3149.4781,3149.4781,3149.4781,3149.4781,3149.4781,5.46712934883541,3.80824166890502,1.85779923221044,1.08330588228336,546712.934883541,380824.166890502,185779.923221044,108330.588228336,0.210741414242203,0.434329759166757,1.8250342970215,5.36742995735516,3149.4781
0.0116,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,43.3137513776309,30.1710865626443,14.7152331187188,8.59388346190928,3204.7321,3204.7321,3204.7321,3204.7321,43.3137513776309,30.1710865626443,14.7152331187188,8.59388346190928,3204.7321,3204.7321,3204.7321,3204.7321,3204.7321,3204.7321,3204.7321,3204.7321,5.51487810848268,3.84150205191864,1.87360167167493,1.09420722665484,551487.810848268,384150.205191864,187360.167167493,109420.722665484,0.210741414242203,0.434329759166757,1.82585882817327,5.35331216186964,3204.7321
0.0118,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,43.6855500427634,30.4300705885668,14.8384225633744,8.67888642290459,3259.9861,3259.9861,3259.9861,3259.9861,43.6855500427634,30.4300705885668,14.8384225633744,8.67888642290459,3259.9861,3259.9861,3259.9861,3259.9861,3259.9861,3259.9861,3259.9861,3259.9861,5.56221698479532,3.87447692224457,1.88928663891788,1.10503013979072,556221.698479532,387447.692224457,188928.663891788,110503.013979072,0.210741414242203,0.434329759166757,1.82662769266386,5.33946195963364,3259.9861
0.012,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,44.0542109982047,30.6868689781109,14.9610779416394,8.76330362874212,3315.2401,3315.2401,3315.2401,3315.2401,44.0542109982047,30.6868689781109,14.9610779416394,8.76330362874212,3315.2401,3315.2401,3315.2401,3315.2401,3315.2401,3315.2401,3315.2401,3315.2401,5.60915635550209,3.90717350870375,1.90490360671602,1.11577847226356,560915.635550209,390717.350870375,190490.360671602,111577.847226356,0.210741414242203,0.434329759166757,1.82725422324345,5.32585117841181,3315.2401
0.0122,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,44.4198123680176,30.9415361502031,15.0834847467987,8.84717518765881,3370.4941,3370.4941,3370.4941,3370.4941,44.4198123680176,30.9415361502031,15.0834847467987,8.84717518765881,3370.4941,3370.4941,3370.4941,3370.4941,3370.4941,3370.4941,3370.4941,3370.4941,5.65570616766761,3.93959874012912,1.92048892520338,1.12645733081269,565570.616766761,393959.874012912,192048.892520338,112645.733081269,0.210741414242203,0.434329759166757,1.82767913012101,5.31244045845751,3370.4941
0.0124,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,44.7824290871481,31.1941243023251,15.2057144927246,8.93054902002613,3425.7481,3425.7481,3425.7481,3425.7481,44.7824290871481,31.1941243023251,15.2057144927246,8.93054902002613,3425.7481,3425.7481,3425.7481,3425.7481,3425.7481,3425.7481,3425.7481,3425.7481,5.70187596230552,3.97175926251045,1.93605169980896,1.13707281684931,570187.596230552,397175.926251045,193605.169980896,113707.281684931,0.210741414242203,0.434329759166757,1.82789615949705,5.29918237833457,3425.7481
0.0126,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,45.1421330807596,31.4446835354324,15.3275664116413,9.0134764280082,3481.0021,3481.0021,3481.0021,3481.0021,45.1421330807596,31.4446835354324,15.3275664116413,9.0134764280082,3481.0021,3481.0021,3481.0021,3481.0021,3481.0021,3481.0021,3481.0021,3481.0021,5.74767489721204,4.00366145489953,1.95156636798561,1.14763146236783,574767.489721204,400366.145489953,195156.636798561,114763.146236783,0.210741414242203,0.434329759166757,1.82796396700886,5.28602714574529,3481.0021
0.0128,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,45.4989934308064,31.6932619699847,15.4487004216685,9.0960072356135,3536.2561,3536.2561,3536.2561,3536.2561,45.4989934308064,31.6932619699847,15.4487004216685,9.0960072356135,3536.2561,3536.2561,3536.2561,3536.2561,3536.2561,3536.2561,3536.2561,3536.2561,5.79311176817481,4.03531144418356,1.96698962916352,1.15813961115803,579311.176817481,403531.144418356,196698.962916352,115813.961115803,0.210741414242203,0.434329759166757,1.8279721089386,5.27292839442311,3536.2561
0.013,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,45.8530765309387,31.9399058538479,15.5689250986641,9.17818582834607,3591.5101,3591.5101,3591.5101,3591.5101,45.8530765309387,31.9399058538479,15.5689250986641,9.17818582834607,3591.5101,3591.5101,3591.5101,3591.5101,3591.5101,3591.5101,3591.5101,3591.5101,5.83819502869589,4.06671511882372,1.98229711046389,1.16860291455781,583819.502869589,406671.511882372,198229.711046389,116860.291455781,0.210741414242203,0.434329759166757,1.82797222222125,5.25984755765483,3591.5101
0.0132,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,46.2044462307219,32.1846596627531,15.6882289480793,9.26004860184362,3646.7641,3646.7641,3646.7641,3646.7641,46.2044462307219,32.1846596627531,15.6882289480793,9.26004860184362,3646.7641,3646.7641,3646.7641,3646.7641,3646.7641,3646.7641,3646.7641,3646.7641,5.88293280835447,4.09787814164599,1.99748734835535,1.17902600660369,588293.280835447,409787.814164599,199748.734835535,117902.600660369,0.210741414242203,0.434329759166757,1.82797222222222,5.24675635223215,3646.7641
0.0134,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,46.5531639700593,32.4275661939319,15.8066323524977,9.34162277874387,3702.0181,3702.0181,3702.0181,3702.0181,46.5531639700593,32.4275661939319,15.8066323524977,9.34162277874387,3702.0181,3702.0181,3702.0181,3702.0181,3702.0181,3702.0181,3702.0181,3702.0181,5.92733292992197,4.12880596176311,2.01256293802902,1.18941235338955,592733.292992197,412880.596176311,201256.293802902,118941.235338955,0.210741414242203,0.434329759166757,1.82797222222222,5.23363756273278,3702.0181
0.0136,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,46.8992889046176,32.6686666534834,15.9241553975932,9.42292630485735,3757.2721,3757.2721,3757.2721,3757.2721,46.8992889046176,32.6686666534834,15.9241553975932,9.42292630485735,3757.2721,3757.2721,3757.2721,3757.2721,3757.2721,3757.2721,3757.2721,3757.2721,5.97140292533182,4.1595038256986,2.02752643687236,1.19976423984696,597140.292533182,415950.38256986,202752.643687236,119976.423984696,0.210741414242203,0.434329759166757,1.82797222222222,5.22048457445275,3757.2721
0.0138,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,47.2428780229819,32.9080007379816,16.0408174332348,9.50396848249999,3812.5261,3812.5261,3812.5261,3812.5261,47.2428780229819,32.9080007379816,16.0408174332348,9.50396848249999,3812.5261,3812.5261,3812.5261,3812.5261,3812.5261,3812.5261,3812.5261,3812.5261,6.01515005059603,4.18997678777721,2.04238030858718,1.21008285038356,601515.005059603,418997.678777721,204238.030858718,121008.285038356,0.210741414242203,0.434329759166757,1.82797222222222,5.20730012387792,3812.5261
0.014,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,47.5839862561965,33.1456067107782,16.156637110675,9.58475103882922,3867.7801,3867.7801,3867.7801,3867.7801,47.5839862561965,33.1456067107782,16.156637110675,9.58475103882922,3867.7801,3867.7801,3867.7801,3867.7801,3867.7801,3867.7801,3867.7801,3867.7801,6.05858129975239,4.2202297198402,2.05712692792471,1.22036840490788,605858.129975239,422022.97198402,205712.692792471,122036.840490788,0.210741414242203,0.434329759166757,1.82797222222222,5.19409465327753,3867.7801
0.0142,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,47.922666580288,33.3815214734165,16.271632417361,9.6652693973899,3923.0341,3923.0341,3923.0341,3923.0341,47.922666580288,33.3815214734165,16.271632417361,9.6652693973899,3923.0341,3923.0341,3923.0341,3923.0341,3923.0341,3923.0341,3923.0341,3923.0341,6.10170341791809,4.25026732033799,2.07176858511786,1.23062032072754,610170.341791809,425026.732033799,207176.858511787,123062.032072754,0.210741414242203,0.434329759166757,1.82797222222222,5.18088454863415,3923.0341
0.0144,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,48.2589701123119,33.6157806325356,16.385820709546,9.74551399111736,3978.2881,3978.2881,3978.2881,3978.2881,48.2589701123119,33.6157806325356,16.385820709546,9.74551399111736,3978.2881,3978.2881,3978.2881,3978.2881,3978.2881,3978.2881,3978.2881,3978.2881,6.14452291351878,4.28009412284867,2.08630749003343,1.24083737972604,614452.291351878,428009.412284867,208630.749003343,124083.737972604,0.210741414242203,0.434329759166757,1.82797222222222,5.16769044273981,3978.2881
0.0146,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,48.5929462004165,33.8484185626055,16.4992187428695,9.82547151309543,4033.5421,4033.5421,4033.5421,4033.5421,48.5929462004165,33.8484185626055,16.4992187428695,9.82547151309543,4033.5421,4033.5421,4033.5421,4033.5421,4033.5421,4033.5421,4033.5421,4033.5421,6.18704606975585,4.30971450406571,2.10074577606571,1.25101788761419,618704.606975585,430971.450406571,210074.577606571,125101.788761419,0.210741414242203,0.434329759166757,1.82797222222222,5.15453568916674,4033.5421
0.0148,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,48.9246425083733,34.0794684648091,16.6118427010591,9.90512604509981,4088.7961,4088.7961,4088.7961,4088.7961,48.9246425083733,34.0794684648091,16.6118427010591,9.90512604509981,4088.7961,4088.7961,4088.7961,4088.7961,4088.7961,4088.7961,4088.7961,4088.7961,6.22927895536918,4.33913269129499,2.11508550379086,1.26115981762073,622927.895536918,433913.269129499,211508.550379086,126115.981762073,0.210741414242203,0.434329759166757,1.82797222222222,5.14144505835135,4088.7961
0.015,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,49.2541050949835,34.3089624223541,16.7237082228913,9.98446003486372,4144.0501,4144.0501,4144.0501,4144.0501,49.2541050949835,34.3089624223541,16.7237082228913,9.98446003486372,4144.0501,4144.0501,4144.0501,4144.0501,4144.0501,4144.0501,4144.0501,4144.0501,6.27122743474747,4.36835276949739,2.12932866439978,1.27126093492163,627122.743474747,436835.276949739,212932.866439978,127126.093492163,0.210741414242203,0.434329759166757,1.82797222222222,5.12844367062573,4144.0501
0.0152,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,49.5813784887354,34.5369314524769,16.8348304275414,10.063455113702,4199.3041,4199.3041,4199.3041,4199.3041,49.5813784887354,34.5369314524769,16.8348304275414,10.063455113702,4199.3041,4199.3041,4199.3041,4199.3041,4199.3041,4199.3041,4199.3041,4199.3041,6.31289717743393,4.39737868791012,2.14347718292564,1.28131890074326,631289.717743393,439737.868791012,214347.718292565,128131.890074326,0.210741414242203,0.434329759166757,1.82797222222222,5.11555615832312,4199.3041
0.0154,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,49.9065057580552,34.7634055553778,16.945223938436,10.1420927592173,4254.5581,4254.5581,4254.5581,4254.5581,49.9065057580552,34.7634055553778,16.945223938436,10.1420927592173,4254.5581,4254.5581,4254.5581,4254.5581,4254.5581,4254.5581,4254.5581,4254.5581,6.35429366707089,4.42621426627731,2.15753292128097,1.29133135674077,635429.366707089,442621.426627731,215753.292128097,129133.135674077,0.210741414242203,0.434329759166757,1.82797222222222,5.10280603615866,4254.5581
0.0156,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,50.2295285774648,34.9884137603044,17.0549029057165,10.2203548154671,4309.8121,4309.8121,4309.8121,4309.8121,50.2295285774648,34.9884137603044,17.0549029057165,10.2203548154671,4309.8121,4309.8121,4309.8121,4309.8121,4309.8121,4309.8121,4309.8121,4309.8121,6.39542220982331,4.45486320071755,2.17149768111769,1.30129599122772,639542.220982331,445486.320071755,217149.768111769,130129.599122772,0.210741414242203,0.434329759166757,1.82797222222222,5.09021525283437,4309.8121
0.0158,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,50.5504872899353,35.2119841689849,17.1638810274101,10.2982238868771,4365.0661,4365.0661,4365.0661,4365.0661,50.5504872899353,35.2119841689849,17.1638810274101,10.2982238868771,4365.0661,4365.0661,4365.0661,4365.0661,4365.0661,4365.0661,4365.0661,4365.0661,6.43628794231778,4.483329069254,2.18537320652281,1.31121058933082,643628.794231778,448332.9069254,218537.320652281,131121.058933082,0.210741414242203,0.434329759166758,1.82797222222222,5.07780389491839,4365.0661
0.016,0.523598775598299,0.785398163397448,1.5707963267949,3.14159265358979,0.001,1000,50.8694209656987,35.4341439965949,17.2721715693992,10.3756836236101,4420.3201,4420.3201,4420.3201,4420.3201,50.8694209656987,35.4341439965949,17.2721715693992,10.3756836236101,4420.3201,4420.3201,4420.3201,4420.3201,4420.3201,4420.3201,4420.3201,4420.3201,6.47689583913075,4.51161533703047,2.19916118656094,1.32107306932415,647689.583913075,451161.533703048,219916.118656094,132107.306932415,0.210741414242203,0.434329759166757,1.82797222222222,5.06559001483937,4420.3201
