"time","Adder1.Adder1.AND.G2.x","Adder1.Adder1.AND.G2.y","Adder1.Adder1.XOR.G2.x","Adder1.Adder1.XOR.G2.y","Adder1.Adder2.AND.G2.x","Adder1.Adder2.AND.G2.y","Adder1.Adder2.XOR.G2.x","Adder1.Adder2.XOR.G2.y","Counter.FF1.RS1.TD1.x","Counter.FF1.RS2.TD1.x","Counter.FF2.RS1.TD1.x","Counter.FF2.RS2.TD1.x","Counter.FF3.RS1.TD1.x","Counter.FF3.RS2.TD1.x"
4.218,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.22,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.222,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.224,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.226,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.228,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.23,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.232,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.234,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.236,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.238,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.24,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.242,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.244,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.246,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.248,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.25,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.252,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.254,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.256,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.258,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.26,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.262,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.264,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.266,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.268,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.27,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.272,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.274,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.276,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.278,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.28,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.282,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.284,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.286,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.288,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.29,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.292,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.294,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.296,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.298,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.3,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.302,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.304,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.306,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.308,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.31,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.312,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.314,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.316,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.318,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.32,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.322,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.324,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.326,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.328,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.33,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.332,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.334,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.336,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.338,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.34,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.342,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.344,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.346,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.348,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.35,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.352,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.354,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.356,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.358,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.36,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.362,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.364,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.366,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.368,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.37,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.372,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.374,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.376,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.378,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.38,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.382,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.384,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.386,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.388,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.39,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.392,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.394,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.396,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.398,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.4,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.402,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.404,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.406,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.408,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.41,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.412,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.414,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.416,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.418,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.42,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.422,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.424,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.426,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.428,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.43,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.432,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.434,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.436,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.438,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.44,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.442,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.444,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.446,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.448,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.45,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.452,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.454,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.456,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.458,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.46,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.462,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.464,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.466,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.468,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.47,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.472,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.474,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.476,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.478,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.48,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.482,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.484,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.486,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.488,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.49,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.492,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.494,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.496,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.498,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.5,3,3,4,4,3,3,4,4,3,4,3,3,4,4
4.5,3,3,4,4,4,3,3,4,4,4,3,4,4,4
4.501,3,3,4,4,4,3,3,4,4,4,3,4,4,4
4.501,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.502,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.504,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.506,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.508,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.51,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.512,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.514,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.516,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.518,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.52,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.522,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.524,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.526,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.528,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.53,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.532,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.534,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.536,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.538,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.54,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.542,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.544,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.546,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.548,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.55,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.552,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.554,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.556,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.558,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.56,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.562,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.564,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.566,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.568,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.57,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.572,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.574,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.576,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.578,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.58,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.582,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.584,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.586,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.588,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.59,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.592,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.594,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.596,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.598,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.6,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.602,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.604,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.606,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.608,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.61,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.612,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.614,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.616,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.618,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.62,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.622,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.624,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.626,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.628,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.63,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.632,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.634,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.636,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.638,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.64,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.642,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.644,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.646,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.648,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.65,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.652,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.654,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.656,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.658,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.66,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.662,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.664,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.666,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.668,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.67,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.672,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.674,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.676,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.678,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.68,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.682,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.684,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.686,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.688,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.69,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.692,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.694,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.696,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.698,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.7,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.702,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.704,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.706,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.708,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.71,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.712,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.714,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.716,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.718,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.72,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.722,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.724,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.726,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.728,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.73,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.732,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.734,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.736,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.738,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.74,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.742,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.744,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.746,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.748,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.75,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.752,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.754,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.756,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.758,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.76,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.762,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.764,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.766,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.768,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.77,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.772,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.774,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.776,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.778,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.78,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.782,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.784,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.786,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.788,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.79,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.792,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.794,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.796,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.798,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.8,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.802,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.804,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.806,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.808,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.81,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.812,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.814,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.816,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.818,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.82,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.822,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.824,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.826,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.828,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.83,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.832,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.834,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.836,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.838,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.84,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.842,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.844,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.846,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.848,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.85,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.852,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.854,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.856,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.858,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.86,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.862,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.864,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.866,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.868,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.87,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.872,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.874,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.876,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.878,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.88,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.882,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.884,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.886,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.888,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.89,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.892,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.894,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.896,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.898,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.9,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.902,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.904,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.906,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.908,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.91,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.912,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.914,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.916,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.918,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.92,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.922,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.924,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.926,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.928,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.93,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.932,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.934,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.936,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.938,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.94,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.942,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.944,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.946,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.948,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.95,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.952,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.954,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.956,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.958,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.96,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.962,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.964,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.966,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.968,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.97,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.972,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.974,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.976,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.978,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.98,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.982,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.984,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.986,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.988,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.99,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.992,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.994,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.996,3,3,4,4,4,4,3,3,4,4,3,4,4,4
4.998,3,3,4,4,4,4,3,3,4,4,3,4,4,4
5,3,3,4,4,4,4,3,3,4,4,3,4,4,4
5,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.0010000000025,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.0010000000025,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.002,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.004,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.006,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.008,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.01,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.012,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.014,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.016,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.018,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.02,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.022,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.024,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.026,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.028,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.03,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.032,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.034,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.036,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.038,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.04,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.042,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.044,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.046,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.048,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.05,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.052,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.054,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.056,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.058,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.06,3,3,4,4,4,4,3,3,4,3,3,4,4,4
5.062,3,3,4,4,4,4,3,3,4,3,3,4,4,4
