"time","Ai[1]","Ai[2]","Ai[3]","Ai[4]","Ai[5]","Ai[6]","Ai[7]","Ai[8]","Ai[9]","Ai[10]","Ai[11]","Ai[12]","Ai[13]","Ai[14]","Ai[15]","Ai[16]","Ai[17]","Ai[18]","Ai[19]","Ai[20]","Ai[21]","info","y"
5.0076,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,6.49999999999999
5.0088,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,6.49999999999999
5.01,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,6.49999999999999
5.0112,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,6.49999999999999
5.0124,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,6.49999999999999
5.0136,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,6.49999999999999
5.0148,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,6.49999999999999
5.016,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,6.49999999999999
5.0172,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,6.49999999999999
5.0184,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,6.49999999999999
5.0196,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,6.49999999999999
5.0208,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,6.49999999999999
5.022,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,6.49999999999999
5.0232,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,6.49999999999999
5.0244,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,6.49999999999999
5.025,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,6.49999999999999
5.025,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.0256,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.0268,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.028,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.0292,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.0304,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.0316,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.0328,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.034,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.0352,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.0364,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.0376,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.0388,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.04,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.0412,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.0424,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.0436,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.0448,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.046,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.0472,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.0484,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.0496,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.05,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.26356076940739
5.05,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.64503363531614
5.0508,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.64503363531614
5.052,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.64503363531614
5.0532,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.64503363531614
5.0544,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.64503363531614
5.0556,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.64503363531614
5.0568,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.64503363531614
5.058,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.64503363531614
5.0592,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.64503363531614
5.0604,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.64503363531614
5.0616,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.64503363531614
5.0628,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.64503363531614
5.064,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.64503363531614
5.0652,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.64503363531614
5.0664,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.64503363531614
5.0676,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.64503363531614
5.0688,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.64503363531614
5.07,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.64503363531614
5.0712,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.64503363531614
5.0724,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.64503363531614
5.0736,5,2.64249658726275e-16,8.32715703169814e-16,4.19325818428056e-16,8.78214045120757e-16,2.84516702659728e-16,8.23992072538687e-16,1.0587346974345e-15,7.04088146334941e-16,2.8392044325711e-16,2.97029702970297,9.39102551592439e-17,4.88647025929156e-16,9.99903100705045e-16,5.4184710242983e-16,1.48514851485149,8.2918579897693e-16,1.00960539249985e-15,8.1815653602896e-16,1.41274497065167e-15,9.94512693654026e-16,0,7.64503363531614
