"time","Ie.re","Ie.im","Im.re","Im.im"
64.62,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.625,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.63,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.635,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.64,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.645,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.65,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.655,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.66,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.665,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.67,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.675,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.68,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.685,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.69,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.695,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.7,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.705,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.71,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.715,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.72,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.725,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.73,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.735,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.74,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.745,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.75,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.755,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.76,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.765,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.77,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.775,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.78,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.785,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.79,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.795,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.8,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.805,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.81,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.815,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.82,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.825,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.83,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.835,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.84,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.845,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.85,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.855,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.86,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.865,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.87,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.875,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.88,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.885,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.89,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.895,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.9,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.905,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.91,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.915,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.92,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.925,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.93,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.935,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.94,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.945,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.95,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.955,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.96,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.965,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.97,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.975,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.98,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.985,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.99,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
64.995,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.005,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.01,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.015,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.02,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.025,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.03,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.035,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.04,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.045,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.05,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.055,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.06,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.065,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.07,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.075,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.08,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.085,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.09,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.095,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.1,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.105,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.11,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.115,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.12,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.125,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.13,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.135,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.14,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.145,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.15,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.155,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.16,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.165,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.17,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.175,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.18,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.185,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.19,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.195,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.2,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.205,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.21,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.215,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.22,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.225,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.23,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.235,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.24,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.245,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.25,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.255,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.26,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.265,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.27,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.275,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.28,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.285,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.29,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.295,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.3,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.305,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.31,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.315,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.32,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.325,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.33,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.335,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.34,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.345,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.35,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.355,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.36,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.365,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.37,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.375,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.38,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.385,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.39,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.395,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.4,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.405,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.41,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.415,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.42,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.425,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.43,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.435,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.44,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.445,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.45,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.455,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.46,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.465,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.47,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.475,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.48,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.485,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.49,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.495,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.5,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.505,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.51,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.515,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.52,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.525,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.53,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.535,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.54,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.545,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.55,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.555,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.56,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.565,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.57,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.575,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.58,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.585,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.59,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.595,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.6,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.605,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.61,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.615,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.62,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.625,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.63,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.635,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.64,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.645,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.65,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.655,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.66,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.665,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.67,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.675,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.68,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.685,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.69,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.695,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.7,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.705,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.71,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.715,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.72,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.725,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.73,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.735,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.74,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.745,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.75,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.755,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.76,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.765,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.77,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.775,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.78,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.785,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.79,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.795,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.8,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.805,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.81,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.815,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.82,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.825,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.83,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.835,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.84,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.845,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.85,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.855,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.86,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.865,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.87,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.875,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.88,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.885,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.89,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.895,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.9,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.905,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.91,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.915,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.92,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.925,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.93,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.935,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.94,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.945,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.95,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.955,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.96,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.965,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.97,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.975,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.98,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.985,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.99,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
65.995,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.005,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.01,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.015,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.02,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.025,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.03,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.035,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.04,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.045,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.05,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.055,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.06,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.065,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.07,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.075,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.08,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.085,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.09,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.095,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.1,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.105,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.11,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.115,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.12,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.125,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.13,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.135,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.14,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.145,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.15,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.155,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.16,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.165,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.17,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.175,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.18,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.185,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.19,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.195,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
66.2,4.2217159850677e-05,-15.9154943090776,4.22171598447774e-05,-15.9154943090776
