"time","freeMotion1.phi[1]","freeMotion1.phi[2]","freeMotion1.phi[3]","freeMotion1.phi_d[1]","freeMotion1.phi_d[2]","freeMotion1.phi_d[3]","freeMotion1.r_rel_a[1]","freeMotion1.r_rel_a[2]","freeMotion1.r_rel_a[3]","freeMotion1.v_rel_a[1]","freeMotion1.v_rel_a[2]","freeMotion1.v_rel_a[3]","freeMotion2.phi[1]","freeMotion2.phi[2]","freeMotion2.phi[3]","freeMotion2.phi_d[1]","freeMotion2.phi_d[2]","freeMotion2.phi_d[3]","freeMotion2.r_rel_a[1]","freeMotion2.r_rel_a[2]","freeMotion2.r_rel_a[3]","freeMotion2.v_rel_a[1]","freeMotion2.v_rel_a[2]","freeMotion2.v_rel_a[3]","gearConstraint.actuatedRevolute_b.phi","gearConstraint.actuatedRevolute_b.w","inertia2.phi","inertia2.w","revolute1.phi","revolute1.w","revolute2.phi","revolute2.w"
1.0784,-1.59394505142885,0.00215160805990492,-3.7389939898158,0.106871198247294,-0.0103038929867327,-6.47322698692682,1.82439452338958,-0.0609250372585154,0.692757360405194,-3.62464915195605,0.0696022080367938,5.37693866131555,-1.59394505149579,0.00215160806757913,-3.73899398994019,0.106871198019377,-0.0103038929635569,-6.47322698718335,1.82439452328327,-0.0609250371671854,0.692757360388524,-3.62464915290767,0.0696022087361478,5.37693866081233,1.26732646137306,0.0843304432512418,1.26732646139003,0.0843304433060392,3.84701278191509,6.5675665009823,3.84701278203628,6.5675665013962
1.0788,-1.59390283031572,0.00214741649112707,-3.74158354164668,0.104234605002911,-0.0106540569996937,-6.47453232655441,1.82294176396318,-0.0608969767782574,0.694906535182363,-3.63914521138568,0.070700974075373,5.36892894960513,-1.59390283038275,0.00214741649881065,-3.74158354177117,0.104234604775396,-0.0106540569764654,-6.47453232681096,1.8229417638565,-0.0608969766866474,0.694906535165491,-3.63914521233736,0.0707009747753212,5.3689289490993,1.26736052885492,0.0860077496959945,1.2673605288719,0.0860077497507011,3.84964013449594,6.56919670530607,3.84964013461729,6.56919670572008
1.0792,-1.59386166468125,0.00214308469738625,-3.74417361559794,0.101593615645057,-0.0110050107285573,-6.47583753203572,1.82148320937114,-0.0608684733020948,0.697052497914605,-3.65362496052092,0.071818036159775,5.36087827196965,-1.59386166474837,0.00214308470507922,-3.74417361572253,0.101593615417942,-0.0110050107052772,-6.4758375322923,1.82148320926407,-0.0608684732102047,0.69705249789753,-3.65362496147264,0.0718180368603099,5.36087827146121,1.26739526845938,0.0876911004072857,1.26739526847639,0.0876911004619016,3.85226813935254,6.570827833397,3.85226813947405,6.57082783381111
1.0796,-1.59382155626863,0.00213861236236634,-3.74676421162122,0.0989482761946394,-0.0113567544733911,-6.47714261945575,1.8200188661598,-0.0608395195533489,0.699195232226673,-3.6680882870591,0.0729533421924201,5.35278665491166,-1.59382155633584,0.00213861237006871,-3.74676421174591,0.0989482759679269,-0.0113567544500598,-6.47714261971235,1.82001886605235,-0.0608395194611783,0.699195232209394,-3.66808828801086,0.0729533428935341,5.35278665440061,1.26743068259929,0.0893804782890719,1.26743068261632,0.089380478343597,3.85489679685886,6.57245989904463,3.85489679698053,6.57245989945885
1.08,-1.59378250680202,0.00213399916960059,-3.74935532967481,0.0962986320737569,-0.0117092886070035,-6.47844760487879,1.81854874092043,-0.0608101082792372,0.701334721754553,-3.68253507883223,0.0741068393478466,5.34465412506997,-1.59378250686932,0.00213399917731239,-3.74935532979961,0.0962986318474466,-0.0117092885836219,-6.47844760513542,1.8185487408126,-0.060810108186786,0.701334721737069,-3.68253507978402,0.0741068400495323,5.3446541245563,1.26746677368048,0.0910758663487481,1.26746677369753,0.0910758664031823,3.85752610739455,6.57409291600697,3.8575261075164,6.5740929164213
1.0804,-1.59374451812247,0.00212924481458237,-3.7519469696681,0.093644747615195,-0.0120626118441523,-6.47975250550691,1.81707284029888,-0.0607802314216424,0.703470949997547,-3.69696522063443,0.0752784697621976,5.33648071542525,-1.59374451818986,0.00212924482230361,-3.75194696979301,0.0936447473892872,-0.012062611820721,-6.47975250576357,1.81707284019067,-0.0607802313289103,0.703470949979858,-3.69696522158624,0.0752784704644473,5.33648071490896,1.26750354413511,0.0927772433502777,1.26750354415218,0.0927772434046209,3.86015607129888,6.57572689878703,3.86015607142088,6.57572689920146
1.0808,-1.59370759192084,0.002124348980834,-3.75453913157096,0.0909866676400954,-0.012416724649471,-6.4810573373969,1.81559117097638,-0.060749881751112,0.705603900609766,-3.71137860046904,0.0764681790461576,5.32826645307537,-1.59370759198832,0.00212434898856471,-3.75453913169597,0.0909866674145903,-0.0124167246259908,-6.48105733765359,1.81559117086779,-0.0607498816580988,0.705603900591869,-3.71137860142087,0.0764681797489638,5.32826645255645,1.26754099635616,0.0944845923750974,1.26754099637325,0.0944845924293496,3.86278668896141,6.57736186110203,3.86278668908358,6.57736186151657
1.0812,-1.59367172978615,0.00211931134418544,-3.75713181539402,0.0883244243786047,-0.0127716286233443,-6.48236211587087,1.81410373967295,-0.0607190525728985,0.707733557347699,-3.72577510842304,0.0776759147610348,5.32001136143605,-1.59367172985372,0.00211931135192562,-3.75713181551913,0.0883244241535027,-0.0127716285998159,-6.48236211612759,1.81410373956398,-0.060719052479604,0.707733557329594,-3.72577510937487,0.07767591546439,5.32001136091451,1.26757913270923,0.0961978992801677,1.26757913272634,0.0961978993343289,3.86541796080573,6.57899781615859,3.86541796092807,6.57899781657324
1.0816,-1.59363693337512,0.00211413158788821,-3.75972502111937,0.0856580618066073,-0.0131273243429271,-6.48366685696142,1.81261055315949,-0.0606877366924766,0.709859903885686,-3.74015463270959,0.0789016210397204,5.31171546798228,-1.59363693344278,0.0021141315956379,-3.75972502124458,0.0856580615819084,-0.0131273243193513,-6.48366685721816,1.81261055305014,-0.0606877365989006,0.709859903867372,-3.74015463366143,0.0789016217436168,5.3117154674581,1.26761795557414,0.0979171472755504,1.26761795559128,0.0979171473296206,3.86804988723189,6.58063477762151,3.86804988735439,6.58063477803626
1.082,-1.59360320432678,0.00210880939493528,-3.76231874873561,0.0829876233443863,-0.0134838124530656,-6.48497157668038,1.81111161825155,-0.0606559269388918,0.711982923909292,-3.75451706166801,0.0801452413176379,5.30337880033365,-1.59360320439452,0.00210880940269448,-3.76231874886093,0.0829876231200908,-0.0134838124294431,-6.48497157693715,1.81111161814182,-0.060655926845034,0.711982923890768,-3.75451706261984,0.0801452420220679,5.30337879980683,1.26765746732398,0.0996423196653065,1.26765746734114,0.0996423197192857,3.87068246864547,6.58227275912335,3.87068246876814,6.58227275953821
1.0824,-1.59357054426269,0.002103344448033,-3.76491299823784,0.0803131518549384,-0.0138410936662026,-6.48627629101815,1.80960694180934,-0.0606236161651344,0.714102601115376,-3.76886228376366,0.0814067183411108,5.2950013862528,-1.59357054433052,0.00210334445580174,-3.76491299836326,0.0803131516310463,-0.0138410936425342,-6.48627629127496,1.80960694169923,-0.0606236160709946,0.714102601096641,-3.76886228471547,0.0814067190460668,5.29500138572334,1.26769767032511,0.101373399847907,1.26769767034229,0.101373399901795,3.87331570545758,6.58391177426391,3.87331570558042,6.58391177467888
1.0828,-1.59353895478713,0.00209773642957315,-3.76750776962763,0.0776346896422804,-0.0141991687622847,-6.48758101594308,1.80809653073765,-0.0605907972485141,0.716218919212172,-3.78319018758792,0.0826859941757339,5.2865832536438,-1.59353895485506,0.00209773643735144,-3.76750776975315,0.0776346894187918,-0.0141991687385713,-6.48758101619992,1.80809653062715,-0.0605907971540922,0.716218919193225,-3.78319018853971,0.082685994881208,5.2865832531117,1.26773856693719,0.10311037131665,1.26773856695439,0.103110371370447,3.87594959808486,6.58555183660967,3.87594959820786,6.58555183702475
1.0832,-1.59350843748733,0.00209198502160484,-3.77010306291304,0.074952278449757,-0.0145580385886692,-6.48888576740082,1.80658039198577,-0.0605574630910341,0.718331861919364,-3.79750066185822,0.0839830102147438,5.27812443055054,-1.59350843755534,0.0020919850293927,-3.77010306303866,0.0749522782266718,-0.0145580385649115,-6.48888576765768,1.8065803918749,-0.0605574629963298,0.718331861900204,-3.79750066280998,0.0839830109207284,5.2781244300158,1.26778015951327,0.104853217660073,1.2677801595305,0.104853217713779,3.87858414694943,6.58719295969321,3.8785841470726,6.5871929601084
1.0836,-1.59347899393362,0.00208608990580655,-3.77269887810863,0.0722659594583542,-0.0149177040600295,-6.49019056131366,1.80505853254752,-0.0605236066197655,0.720441412968161,-3.81179359541794,0.0852977071873865,5.26962494515515,-1.59347899400173,0.002086089913604,-3.77269887823435,0.0722659592356724,-0.0149177040362284,-6.49019056157056,1.80505853243627,-0.0605236065247786,0.720441412948786,-3.81179359636966,0.0852977078938739,5.26962494461776,1.26782245039976,0.106601922562367,1.26782245041701,0.106601922615982,3.88121935247896,6.58883515701273,3.88121935260229,6.58883515742802
1.084,-1.59345062567969,0.0020800507634581,-3.77529521523544,0.0695757732849998,-0.0152781661582635,-6.49149541357998,1.80353095946112,-0.0604892207872214,0.722547556101377,-3.82606887723642,0.0866300251672925,5.26108482577635,-1.59345062574788,0.00208005077126515,-3.77529521536127,0.0695757730627212,-0.0152781661344198,-6.49149541383691,1.80353095934948,-0.0604892206919518,0.722547556081786,-3.8260688781881,0.0866300258742748,5.26108482523631,1.2678654419365,0.108356469803797,1.26786544195377,0.108356469857321,3.88385521510657,6.59047844203143,3.88385521523007,6.59047844244684
1.0844,-1.59342333426273,0.0020738672754126,-3.777892074321,0.0668817599808773,-0.0156394259323991,-6.4928003400735,1.80199767980917,-0.0604542985717313,0.724650275073504,-3.84032639640894,0.0879799035808432,5.25250410086786,-1.59342333433101,0.00207386728322926,-3.77789207444693,0.0668817597590018,-0.0156394259085138,-6.49280034033047,1.80199767969715,-0.0604542984761787,0.724650275053697,-3.84032639736056,0.0879799042883127,5.25250410032516,1.26790913645676,0.110116843261109,1.26790913647405,0.110116843314542,3.88649173527091,6.59212282817702,3.88649173539458,6.59212282859255
1.0848,-1.59339712120369,0.00206753912206845,-3.78048945539932,0.0641839590297332,-0.0160014844985013,-6.49410535664275,1.80045870071861,-0.0604188329778154,0.726749553650793,-3.85456604215667,0.0893472812155431,5.24388279901681,-1.59339712127206,0.00206753912989475,-3.78048945552535,0.0641839588082606,-0.0160014844745751,-6.49410535689975,1.80045870060621,-0.0604188328819796,0.726749553630769,-3.85456604310823,0.0893472819234919,5.24388279847146,1.26795353628731,0.111883026907951,1.26795353630462,0.111883026961293,3.88912891341611,6.59376832884116,3.88912891353994,6.5937683292568
1.0852,-1.59337198800746,0.00206106598334136,-3.7830873585109,0.0614824093461855,-0.0163643430395784,-6.49541047911035,1.79891402936066,-0.0603828170365586,0.728845375611325,-3.86878770382665,0.0907320962283892,5.23522094894214,-1.59337198807592,0.00206106599117731,-3.78308735863704,0.0614824091251153,-0.0163643430156122,-6.49541047936738,1.79891402924788,-0.0603828169404395,0.728845375591082,-3.86878770477815,0.0907320969368093,5.23522094839412,1.26799864374842,0.113655004815282,1.26799864376575,0.113655004868534,3.89176674999176,6.59541495737888,3.89176675011576,6.59541495779463
1.0856,-1.59334793616304,0.00205444753863625,-3.78568578370272,0.0587771492740303,-0.0167280028054893,-6.49671572327242,1.79736367295076,-0.0603462438059852,0.730937724745093,-3.88299127089177,0.0921342861542423,5.22651857949294,-1.59334793623159,0.00205444754648186,-3.78568578382896,0.0587771490533622,-0.0167280027814842,-6.49671572352949,1.7973636728376,-0.0603462437095826,0.73093772472463,-3.88299127184319,0.0921342868631259,5.22651857894226,1.26804446115392,0.115432761151794,1.26804446117127,0.115432761204955,3.89440524545295,6.59706272710808,3.89440524557712,6.59706272752394
1.086,-1.5933249671438,0.0020476834668193,-3.78828473102826,0.0560682165845567,-0.0170924651128494,-6.49802110489795,1.79580763874854,-0.0603091063714329,0.733026584854072,-3.89717663295071,0.0935537879141946,5.21777571964693,-1.59332496721244,0.00204768347467458,-3.7882847311546,0.0560682163642903,-0.0170924650888062,-6.49802110515505,1.795807638635,-0.0603091062747465,0.733026584833389,-3.89717663390205,0.0935537886235338,5.21777571909357,1.26809099081121,0.117216280184317,1.26809099082859,0.117216280237388,3.89704440026021,6.59871165130893,3.89704440038455,6.59871165172491
1.0864,-1.59330308240763,0.00204077344618989,-3.79088420054744,0.0533556484748465,-0.017457731344938,-6.49932663972814,1.79424593405775,-0.0602713978459269,0.735111939752303,-3.91134367972796,0.0949905378239441,5.20899239850876,-1.59330308247636,0.00204077345405487,-3.79088420067389,0.0533556482549811,-0.0174577313208577,-6.49932663998528,1.79424593394383,-0.0602713977489566,0.735111939731397,-3.91134368067922,0.0949905385337309,5.20899239795274,1.26813823502131,0.119005546278244,1.26813823503871,0.119005546331224,3.89968421487956,6.6003617432234,3.89968421500406,6.60036174363949
1.0868,-1.59328228339718,0.00203371715445261,-3.79348419232671,0.0506394815660878,-0.0178238029516044,-6.50063234347577,1.79267856622622,-0.0602331113705547,0.737193773265964,-3.92549230107376,0.0964444716021621,5.20016864530849,-1.59328228346599,0.00203371716232729,-3.79348419245326,0.0506394813466229,-0.017823802927488,-6.50063234373294,1.79267856611192,-0.0602331112733004,0.737193773244836,-3.92549230202492,0.0964444723123885,5.20016864474978,1.26818619607888,0.120800543897937,1.2681861960963,0.120800543950828,3.90232468978244,6.60201301605462,3.90232468990711,6.60201301647083
1.0872,-1.59326257154003,0.00202651426868921,-3.79608470643897,0.0479197519018832,-0.0181906814491749,-6.50193823182456,1.79110554264581,-0.0601942401148399,0.73927206923345,-3.93962238696409,0.0979155243788641,5.19130448939991,-1.59326257160893,0.00202651427657361,-3.79608470656562,0.0479197516828181,-0.0181906814250234,-6.50193823208176,1.79110554253113,-0.0601942400173013,0.739272069212098,-3.93962238791514,0.0979155250895222,5.19130448883852,1.26823487627226,0.122601257607149,1.26823487628969,0.122601257659949,3.90496582544577,6.60366548296641,3.90496582557061,6.60366548338274
1.0876,-1.59324394835134,0.00201916448660312,-3.79868574289159,0.0451965161803044,-0.0185583666979041,-6.50324432191981,1.78952687077512,-0.0601547762555125,0.741346811340793,-3.95373382357122,0.099403621153757,5.18239996778017,-1.59324394842032,0.00201916449449724,-3.79868574301834,0.0451965159616398,-0.018558366673718,-6.50324432217705,1.78952687066006,-0.0601547761576895,0.741346811319215,-3.95373382452216,0.0994036218648391,5.1823999672161,1.26828427791099,0.124407667358719,1.26828427792845,0.124407667411429,3.90760762228884,6.60531915804416,3.90760762241384,6.60531915846061
1.088,-1.59322641517837,0.00201166747339396,-3.80128730180616,0.0424697987515151,-0.0189268612012312,-6.50455062864549,1.78794255808262,-0.0601147135268674,0.743417983532723,-3.9678265030717,0.100908700642031,5.17345510631486,-1.59322641524745,0.00201166748129783,-3.80128730193302,0.0424697985332509,-0.0189268611770113,-6.50455062890276,1.78794255796718,-0.0601147134287599,0.743417983510919,-3.96782650402252,0.100908701353529,5.1734551057481,1.26833440325722,0.126219760253209,1.2683344032747,0.126219760305829,3.91025008083071,6.60697405389441,3.91025008095587,6.60697405431098
1.0884,-1.59320997338641,0.00200402290029286,-3.80388938328794,0.0397396301091032,-0.0192961669831806,-6.50585716732698,1.78635261208786,-0.0600740453691515,0.745485569714264,-3.98190031652304,0.102430697970229,5.1644699333709,-1.59320997345557,0.00200402290820648,-3.8038893834149,0.039739629891239,-0.0192961669589279,-6.50585716758429,1.78635261197204,-0.0600740452707592,0.745485569692234,-3.98190031747373,0.102430698682136,5.16446993280146,1.26838525457559,0.128037521999628,1.26838525459309,0.128037522052159,3.91289320157589,6.60863018338729,3.91289320170122,6.60863018380398
1.0888,-1.59319462434852,0.00199623044237701,-3.80649198743316,0.0370060447349683,-0.0196662857629516,-6.50716395357921,1.78475704035912,-0.0600327650325433,0.747549553767502,-3.99595515426218,0.103969545653133,5.15544447905228,-1.59319462441776,0.00199623045030041,-3.80649198756022,0.0370060445175036,-0.0196662857386669,-6.50716395383656,1.78475704024292,-0.0600327649338661,0.747549553745243,-3.99595515521274,0.10396954636544,5.15544447848014,1.26843683413046,0.129860937393586,1.26843683414798,0.129860937446027,3.91553698502074,6.61028755955845,3.91553698514624,6.61028755997525
1.0892,-1.59318036942394,0.00198828977400686,-3.80909511434436,0.0342690765710046,-0.0200372193220187,-6.50847100298813,1.78315585050851,-0.0599908657953142,0.749609919586763,-4.00999090674313,0.105525175638013,5.14637877359501,-1.59318036949328,0.00198828978194003,-3.80909511447152,0.0342690763539389,-0.0200372192977029,-6.50847100324551,1.78315585039193,-0.0599908656963519,0.749609919564274,-4.00999090769355,0.105525176350712,5.14637877302017,1.26848914418008,0.131689991321939,1.26848914419762,0.13168999137429,3.9181814316669,6.61194619540353,3.91818143179257,6.61194619582045
1.0896,-1.59316720995832,0.0019802005687992,-3.8116987641304,0.0315287590186079,-0.0204089695039415,-6.5097783311101,1.78154905019191,-0.0599483409641446,0.751666651078682,-4.02400746453672,0.107097519312463,5.13727284736595,-1.59316721002774,0.00198020057674216,-3.81169876425767,0.0315287588019406,-0.0204089694795956,-6.50977833136752,1.78154905007495,-0.0599483408648971,0.751666651055963,-4.02400746548699,0.107097520025546,5.13727284678841,1.26854218697666,0.133524668762939,1.26854218699422,0.133524668815201,3.92082654202129,6.61360610387771,3.92082654214712,6.61360610429475
1.09,-1.59315514728388,0.0019719624996004,-3.81430293690644,0.0287851249381904,-0.0207815382141734,-6.51108595347142,1.77993664710893,-0.0599051838744409,0.753719732162268,-4.03800471833033,0.108686507512223,5.12812673086167,-1.59315514735339,0.00197196250755317,-3.81430293703382,0.0287851247219209,-0.0207815381897983,-6.51108595372888,1.77993664699158,-0.059905183774908,0.753719732139317,-4.03800471928045,0.108686508225683,5.12812673028144,1.26859596476636,0.135364954786382,1.26859596478394,0.135364954838554,3.92347231659605,6.61526729789518,3.92347231672205,6.61526729831235
1.0904,-1.59314418271964,0.00196357523845959,-3.81690763279398,0.02603820664868,-0.0211549274198715,-6.51239388556772,1.77831864900285,-0.0598613878906513,0.755769146768976,-4.05198255892768,0.110292070529018,5.11894045470722,-1.59314418278923,0.00196357524642217,-3.81690763292145,0.0260382064328076,-0.0211549273954682,-6.51239388582522,1.77831864888513,-0.0598613877908329,0.755769146745792,-4.05198255987763,0.110292071242845,5.11894045412428,1.26865047978935,0.137210834553757,1.26865047980695,0.13721083460584,3.9261187559086,6.61692979032868,3.92611875603477,6.61692979074597
1.0908,-1.59313431757161,0.00195503845660182,-3.81951285192077,0.0232880359270347,-0.0215291391497057,-6.51370214286342,1.77669506366058,-0.0598169464065831,0.757814878842768,-4.06594087724855,0.111914138118383,5.10971404965498,-1.59313431764129,0.00195503846457421,-3.81951285204835,0.0232880357115588,-0.021529139125275,-6.51370214312096,1.77669506354248,-0.059816946306479,0.757814878819351,-4.06594087819833,0.111914138832571,5.10971404906933,1.26870573427982,0.139062293318394,1.26870573429744,0.139062293370387,3.9287658604816,6.61859359400896,3.92876586060794,6.61859359442638
1.0912,-1.59312555313305,0.00194635182440125,-3.8221185944209,0.0205346440077501,-0.0219041754936677,-6.51501074079121,1.77506589891262,-0.0597718528457186,0.759856912340187,-4.07987956432855,0.113552639507499,5.10044754658344,-1.59312555320282,0.00194635183238347,-3.82211859454858,0.02053464379267,-0.0219041754692107,-6.51501074104878,1.77506589879413,-0.0597718527453288,0.759856912316535,-4.07987956527815,0.113552640222039,5.10044754599508,1.26876173046605,0.140919316425613,1.2687617304837,0.140919316477517,3.93141363084293,6.62025872172435,3.93141363096943,6.62025872214189
1.0916,-1.59311789068461,0.00193751501135434,-3.82472486043472,0.0177780615823661,-0.022280038602881,-6.51631969475145,1.77343116263297,-0.0597261006615322,0.761895231230419,-4.09379851131884,0.115207503403016,5.09114097649608,-1.59311789075446,0.0019375150193464,-3.82472486056251,0.017778061367681,-0.0222800385783986,-6.51631969500907,1.77343116251411,-0.0597261005608564,0.761895231206532,-4.09379851226825,0.115207504117901,5.09114097590501,1.26881847057043,0.142781889312872,1.26881847058809,0.142781889364689,3.93406206752569,6.62192518622021,3.93406206765236,6.62192518663788
1.092,-1.59311133149457,0.00192852768605305,-3.82733165010888,0.0150183187989815,-0.022656730689409,-6.51762902011166,1.77179086273915,-0.0596796833378066,0.76392981949536,-4.1076976094859,0.116878657998891,5.08179437052015,-1.5931113315645,0.00192852769405496,-3.82733165023677,0.0150183185846908,-0.0226567306649022,-6.51762902036931,1.77179086261991,-0.0596796832368447,0.763929819471235,-4.10769761043512,0.116878658714111,5.08179436992635,1.26887595680945,0.144649997509915,1.26887595682713,0.144649997561643,3.93671117106819,6.62359300019848,3.93671117119502,6.62359300061626
1.0924,-1.59310587681905,0.00191938951615799,-3.82993896359631,0.0122554452617538,-0.0230342540260658,-6.51893873220594,1.77014500719207,-0.0596325943889492,0.765960661129686,-4.1215767502113,0.118566030984212,5.07240775990547,-1.59310587688908,0.00191938952416976,-3.8299389637243,0.0122554450478565,-0.0230342540015355,-6.51893873246364,1.77014500707245,-0.0596325942877011,0.765960661105323,-4.12157675116031,0.11856603169976,5.07240775930895,1.26893419139381,0.146523626638922,1.26893419141152,0.146523626690562,3.93936094201392,6.62526217631714,3.93936094214093,6.62526217673505
1.0928,-1.59310152790223,0.00191010016837161,-3.8325468010562,0.00948947003041311,-0.0234126109462243,-6.52024884633444,1.76849360399606,-0.059584827360309,0.767987740140921,-4.1354358249914,0.120269549551036,5.0629811760233,-1.59310152797234,0.00191010017639324,-3.8325468011843,0.0094894698169085,-0.0234126109216715,-6.52024884659218,1.76849360387606,-0.0595848272587746,0.767987740116319,-4.1354358259402,0.120269550266903,5.06298117542406,1.26899317652841,0.148402762414656,1.26899317654613,0.148402762466207,3.9420113809116,6.62693272718977,3.94201138103877,6.62693272760781
1.0932,-1.5930982859765,0.00190065930841139,-3.83515516265404,0.00672042161976994,-0.0237918038436262,-6.52155937776279,1.76683666119875,-0.0595363758284931,0.770011040549503,-4.14927472543714,0.121989140402212,5.05351465036513,-1.5930982860467,0.00190065931644288,-3.83515516278224,0.00672042140665714,-0.0237918038190519,-6.52155937802057,1.76683666107837,-0.0595363757266722,0.77001104052466,-4.14927472638573,0.121989141118391,5.05351464976316,1.26905291441237,0.150287390644611,1.26905291443012,0.150287390696075,3.94466248831509,6.62860466538503,3.94466248844243,6.6286046658032
1.0936,-1.59309615226275,0.00189106660098302,-3.83776404856156,0.00394832799922175,-0.0241718351721913,-6.52287034172156,1.76517418689107,-0.0594872334016827,0.772030546388848,-4.1630933432738,0.123724729759219,5.04400821454148,-1.59309615233303,0.00189106660902439,-3.83776404868986,0.00394832778649986,-0.0241718351475965,-6.52287034197939,1.76517418677031,-0.0594872332995752,0.772030546363764,-4.16309334422216,0.123724730475701,5.04400821393678,1.26911340723912,0.152177497229164,1.26911340725688,0.15217749728054,3.94731426478344,6.63027800342617,3.94731426491094,6.63027800384447
1.094,-1.5930951279705,0.0018813217097536,-3.84037345895676,0.00117321659226777,-0.0245527074458258,-6.52418175340572,1.76350618920718,-0.0594373937199505,0.77404624170542,-4.17689157034067,0.125476243369986,5.03446190028078,-1.59309512804086,0.00188132171780486,-3.84037345908517,0.00117321637993586,-0.0245527074212114,-6.52418175366359,1.76350618908604,-0.0594373936175564,0.774046241680094,-4.17689157128879,0.125476244086764,5.03446189967334,1.26917465719636,0.154073068161717,1.26917465721415,0.154073068213006,3.94996671088084,6.63195275379054,3.94996671100852,6.63195275420896
1.0944,-1.59309521430003,0.00187142429802357,-3.84298339402172,-0.00160488521951991,-0.0249344232008947,-6.52549362801624,1.76183267632544,-0.0593868504267092,0.776058110554431,-4.19066929847896,0.127243606185783,5.02487573962945,-1.59309521437048,0.00187142430608472,-3.84298339415023,-0.00160488543146276,-0.0249344231762617,-6.52549362827415,1.76183267620393,-0.0593868503240282,0.776058110528861,-4.19066929942685,0.127243606902849,5.02487573901927,1.26923666646675,0.155974089417611,1.26923666648456,0.155974089468813,3.95261982717465,6.63362892893572,3.95261982730249,6.63362892935427
1.0948,-1.59309641250902,0.00186137405366355,-3.84559385386468,-0.00438593207443766,-0.0253169836620985,-6.52680598226646,1.76015365650462,-0.0593355961377256,0.778066136843736,-4.20442641553242,0.129026730545545,5.01524977214343,-1.59309641257956,0.0018613740617346,-3.84559385399329,-0.0043859322859918,-0.0253169836374478,-6.52680598252441,1.76015365638272,-0.0593355960347577,0.778066136817922,-4.20442641648006,0.12902673126289,5.01524977153052,1.26929943724868,0.157880542980093,1.26929943726651,0.157880543031208,3.95527361416372,6.63530654225065,3.95527361429173,6.63530654266934
1.0952,-1.59309872371948,0.00185117061649379,-3.84820483874659,-0.00716991304026666,-0.0257003926213243,-6.52811882999949,1.75846913797841,-0.0592836254404403,0.78007030478803,-4.21816281697633,0.130825550566148,5.00558402397088,-1.59309872379009,0.00185117062457474,-3.84820483887531,-0.00716991325143291,-0.025700392596657,-6.52811883025748,1.75846913785613,-0.0592836253371854,0.78007030476197,-4.21816281792371,0.130825551283763,5.00558402335523,1.26936297169588,0.159792418397277,1.26936297171373,0.159792418448304,3.95792807248668,6.63698560528791,3.95792807261486,6.63698560570672
1.0956,-1.59310214909965,0.00184081364650794,-3.8508163488681,-0.00995680234117951,-0.0260846527904894,-6.52943218630755,1.75677912905449,-0.0592309320747059,0.782070598481955,-4.23187839498377,0.132639989824833,4.99587852751574,-1.59310214917035,0.0018408136545988,-3.85081634899692,-0.00995680255195876,-0.0260846527658063,-6.52943218656559,1.75677912893184,-0.0592309319711638,0.782070598455648,-4.23187839593089,0.132639990542711,4.99587852689734,1.26942727197425,0.1617097019169,1.26942727199212,0.161709701967841,3.96058320272613,6.63866613036484,3.96058320285447,6.63866613078379
1.096,-1.59310668980764,0.00183030280257322,-3.85342838443596,-0.0127465747163117,-0.0264697669380723,-6.53074606624727,1.75508363808363,-0.0591775098119378,0.784067002033248,-4.24557304183322,0.134469971442542,4.98613331530725,-1.59310668987843,0.001830302810674,-3.85342838456488,-0.0127465749267048,-0.0264697669133744,-6.53074606650535,1.7550836379606,-0.0591775097081085,0.784067002006693,-4.24557304278007,0.134469972160674,4.98613331468611,1.26949234024425,0.163632379873109,1.26949234026214,0.163632379923963,3.96323900546962,6.64034812975224,3.96323900559813,6.64034813017131
1.0964,-1.59311234699157,0.00181963774240484,-3.856040945663,-0.0155392054193738,-0.026855737888858,-6.53206048483922,1.75338267345957,-0.0591233524553799,0.786059499562803,-4.25924664990813,0.136315418091169,4.97634841999911,-1.59311234706244,0.00181963775051553,-3.85604094579202,-0.0155392056293817,-0.0268557378641463,-6.53206048509734,1.75338267333616,-0.0591233523512632,0.786059499536,-4.25924665085469,0.136315418809548,4.97634841937521,1.26955817866086,0.16556043868641,1.26955817867877,0.165560438737178,3.96589548130969,6.64203161567381,3.96589548143836,6.64203161609302
1.0968,-1.59311912178982,0.00180881812254037,-3.85865403276813,-0.0183346702182484,-0.0272425685236806,-6.53337545706745,1.75167624361904,-0.0590684538403704,0.788048075204727,-4.27289911169644,0.138176252000806,4.96652387436866,-1.59311912186077,0.00180881813066099,-3.85865403289725,-0.0183346704278718,-0.027242568498956,-6.53337545732562,1.75167624349524,-0.0590684537359662,0.788048075177674,-4.27289911264272,0.138176252719424,4.96652387374201,1.26962478937366,0.167493864863623,1.26962478939159,0.167493864914305,3.9685526308438,6.64371660030579,3.96855263097264,6.64371660072513
1.0972,-1.5931270153312,0.00179784359831422,-3.86126764597631,-0.0211329453945944,-0.0276302617791668,-6.534690997879,1.74996435704165,-0.0590128078346075,0.790032713106401,-4.28653031979018,0.140052394966991,4.95665971131605,-1.59312701540224,0.00179784360644476,-3.86126764610554,-0.0211329456038344,-0.0276302617544303,-6.53469099813722,1.74996435691748,-0.0590128077299158,0.790032713079096,-4.28653032073616,0.140052395685839,4.95665971068664,1.26969217452686,0.169432644997834,1.26969217454482,0.16943264504843,3.97121045467437,6.64540309577647,3.97121045480338,6.64540309619595
