"time","medium2.T","medium2.X[1]","medium2.X[2]","medium2.X[3]","medium2.X[4]","medium2.p","state.T","state.p"
0.7688,300,0.2,0.1,0.3,0.4,200768.8,968.8,100768.8
0.769,300,0.2,0.1,0.3,0.4,200769,969,100769
0.7692,300,0.2,0.1,0.3,0.4,200769.2,969.2,100769.2
0.7694,300,0.2,0.1,0.3,0.4,200769.4,969.4,100769.4
0.7696,300,0.2,0.1,0.3,0.4,200769.6,969.6,100769.6
0.7698,300,0.2,0.1,0.3,0.4,200769.8,969.8,100769.8
0.77,300,0.2,0.1,0.3,0.4,200770,970,100770
0.7702,300,0.2,0.1,0.3,0.4,200770.2,970.2,100770.2
0.7704,300,0.2,0.1,0.3,0.4,200770.4,970.4,100770.4
0.7706,300,0.2,0.1,0.3,0.4,200770.6,970.6,100770.6
0.7708,300,0.2,0.1,0.3,0.4,200770.8,970.8,100770.8
0.771,300,0.2,0.1,0.3,0.4,200771,971,100771
0.7712,300,0.2,0.1,0.3,0.4,200771.2,971.2,100771.2
0.7714,300,0.2,0.1,0.3,0.4,200771.4,971.4,100771.4
0.7716,300,0.2,0.1,0.3,0.4,200771.6,971.6,100771.6
0.7718,300,0.2,0.1,0.3,0.4,200771.8,971.8,100771.8
0.772,300,0.2,0.1,0.3,0.4,200772,972,100772
0.7722,300,0.2,0.1,0.3,0.4,200772.2,972.2,100772.2
0.7724,300,0.2,0.1,0.3,0.4,200772.4,972.4,100772.4
0.7726,300,0.2,0.1,0.3,0.4,200772.6,972.6,100772.6
0.7728,300,0.2,0.1,0.3,0.4,200772.8,972.8,100772.8
0.773,300,0.2,0.1,0.3,0.4,200773,973,100773
0.7732,300,0.2,0.1,0.3,0.4,200773.2,973.2,100773.2
0.7734,300,0.2,0.1,0.3,0.4,200773.4,973.4,100773.4
0.7736,300,0.2,0.1,0.3,0.4,200773.6,973.6,100773.6
0.7738,300,0.2,0.1,0.3,0.4,200773.8,973.8,100773.8
0.774,300,0.2,0.1,0.3,0.4,200774,974,100774
0.7742,300,0.2,0.1,0.3,0.4,200774.2,974.2,100774.2
0.7744,300,0.2,0.1,0.3,0.4,200774.4,974.4,100774.4
0.7746,300,0.2,0.1,0.3,0.4,200774.6,974.6,100774.6
0.7748,300,0.2,0.1,0.3,0.4,200774.8,974.8,100774.8
0.775,300,0.2,0.1,0.3,0.4,200775,975,100775
0.7752,300,0.2,0.1,0.3,0.4,200775.2,975.2,100775.2
0.7754,300,0.2,0.1,0.3,0.4,200775.4,975.4,100775.4
0.7756,300,0.2,0.1,0.3,0.4,200775.6,975.6,100775.6
0.7758,300,0.2,0.1,0.3,0.4,200775.8,975.8,100775.8
0.776,300,0.2,0.1,0.3,0.4,200776,976,100776
0.7762,300,0.2,0.1,0.3,0.4,200776.2,976.2,100776.2
0.7764,300,0.2,0.1,0.3,0.4,200776.4,976.4,100776.4
0.7766,300,0.2,0.1,0.3,0.4,200776.6,976.6,100776.6
0.7768,300,0.2,0.1,0.3,0.4,200776.8,976.8,100776.8
0.777,300,0.2,0.1,0.3,0.4,200777,977,100777
0.7772,300,0.2,0.1,0.3,0.4,200777.2,977.2,100777.2
0.7774,300,0.2,0.1,0.3,0.4,200777.4,977.4,100777.4
0.7776,300,0.2,0.1,0.3,0.4,200777.6,977.6,100777.6
0.7778,300,0.2,0.1,0.3,0.4,200777.8,977.8,100777.8
0.778,300,0.2,0.1,0.3,0.4,200778,978,100778
0.7782,300,0.2,0.1,0.3,0.4,200778.2,978.2,100778.2
0.7784,300,0.2,0.1,0.3,0.4,200778.4,978.4,100778.4
0.7786,300,0.2,0.1,0.3,0.4,200778.6,978.6,100778.6
0.7788,300,0.2,0.1,0.3,0.4,200778.8,978.8,100778.8
0.779,300,0.2,0.1,0.3,0.4,200779,979,100779
0.7792,300,0.2,0.1,0.3,0.4,200779.2,979.2,100779.2
0.7794,300,0.2,0.1,0.3,0.4,200779.4,979.4,100779.4
0.7796,300,0.2,0.1,0.3,0.4,200779.6,979.6,100779.6
0.7798,300,0.2,0.1,0.3,0.4,200779.8,979.8,100779.8
0.78,300,0.2,0.1,0.3,0.4,200780,980,100780
0.7802,300,0.2,0.1,0.3,0.4,200780.2,980.2,100780.2
0.7804,300,0.2,0.1,0.3,0.4,200780.4,980.4,100780.4
0.7806,300,0.2,0.1,0.3,0.4,200780.6,980.6,100780.6
0.7808,300,0.2,0.1,0.3,0.4,200780.8,980.8,100780.8
0.781,300,0.2,0.1,0.3,0.4,200781,981,100781
0.7812,300,0.2,0.1,0.3,0.4,200781.2,981.2,100781.2
0.7814,300,0.2,0.1,0.3,0.4,200781.4,981.4,100781.4
0.7816,300,0.2,0.1,0.3,0.4,200781.6,981.6,100781.6
0.7818,300,0.2,0.1,0.3,0.4,200781.8,981.8,100781.8
0.782,300,0.2,0.1,0.3,0.4,200782,982,100782
0.7822,300,0.2,0.1,0.3,0.4,200782.2,982.2,100782.2
0.7824,300,0.2,0.1,0.3,0.4,200782.4,982.4,100782.4
0.7826,300,0.2,0.1,0.3,0.4,200782.6,982.6,100782.6
0.7828,300,0.2,0.1,0.3,0.4,200782.8,982.8,100782.8
0.783,300,0.2,0.1,0.3,0.4,200783,983,100783
0.7832,300,0.2,0.1,0.3,0.4,200783.2,983.2,100783.2
0.7834,300,0.2,0.1,0.3,0.4,200783.4,983.4,100783.4
0.7836,300,0.2,0.1,0.3,0.4,200783.6,983.6,100783.6
0.7838,300,0.2,0.1,0.3,0.4,200783.8,983.8,100783.8
0.784,300,0.2,0.1,0.3,0.4,200784,984,100784
0.7842,300,0.2,0.1,0.3,0.4,200784.2,984.2,100784.2
0.7844,300,0.2,0.1,0.3,0.4,200784.4,984.4,100784.4
0.7846,300,0.2,0.1,0.3,0.4,200784.6,984.6,100784.6
0.7848,300,0.2,0.1,0.3,0.4,200784.8,984.8,100784.8
0.785,300,0.2,0.1,0.3,0.4,200785,985,100785
0.7852,300,0.2,0.1,0.3,0.4,200785.2,985.2,100785.2
0.7854,300,0.2,0.1,0.3,0.4,200785.4,985.4,100785.4
0.7856,300,0.2,0.1,0.3,0.4,200785.6,985.6,100785.6
0.7858,300,0.2,0.1,0.3,0.4,200785.8,985.8,100785.8
0.786,300,0.2,0.1,0.3,0.4,200786,986,100786
0.7862,300,0.2,0.1,0.3,0.4,200786.2,986.2,100786.2
0.7864,300,0.2,0.1,0.3,0.4,200786.4,986.4,100786.4
0.7866,300,0.2,0.1,0.3,0.4,200786.6,986.6,100786.6
0.7868,300,0.2,0.1,0.3,0.4,200786.8,986.8,100786.8
0.787,300,0.2,0.1,0.3,0.4,200787,987,100787
0.7872,300,0.2,0.1,0.3,0.4,200787.2,987.2,100787.2
0.7874,300,0.2,0.1,0.3,0.4,200787.4,987.4,100787.4
0.7876,300,0.2,0.1,0.3,0.4,200787.6,987.6,100787.6
0.7878,300,0.2,0.1,0.3,0.4,200787.8,987.8,100787.8
0.788,300,0.2,0.1,0.3,0.4,200788,988,100788
0.7882,300,0.2,0.1,0.3,0.4,200788.2,988.2,100788.2
0.7884,300,0.2,0.1,0.3,0.4,200788.4,988.4,100788.4
0.7886,300,0.2,0.1,0.3,0.4,200788.6,988.6,100788.6
0.7888,300,0.2,0.1,0.3,0.4,200788.8,988.8,100788.8
0.789,300,0.2,0.1,0.3,0.4,200789,989,100789
0.7892,300,0.2,0.1,0.3,0.4,200789.2,989.2,100789.2
0.7894,300,0.2,0.1,0.3,0.4,200789.4,989.4,100789.4
0.7896,300,0.2,0.1,0.3,0.4,200789.6,989.6,100789.6
0.7898,300,0.2,0.1,0.3,0.4,200789.8,989.8,100789.8
0.79,300,0.2,0.1,0.3,0.4,200790,990,100790
0.7902,300,0.2,0.1,0.3,0.4,200790.2,990.2,100790.2
0.7904,300,0.2,0.1,0.3,0.4,200790.4,990.4,100790.4
0.7906,300,0.2,0.1,0.3,0.4,200790.6,990.6,100790.6
0.7908,300,0.2,0.1,0.3,0.4,200790.8,990.8,100790.8
0.791,300,0.2,0.1,0.3,0.4,200791,991,100791
0.7912,300,0.2,0.1,0.3,0.4,200791.2,991.2,100791.2
0.7914,300,0.2,0.1,0.3,0.4,200791.4,991.4,100791.4
0.7916,300,0.2,0.1,0.3,0.4,200791.6,991.6,100791.6
0.7918,300,0.2,0.1,0.3,0.4,200791.8,991.8,100791.8
0.792,300,0.2,0.1,0.3,0.4,200792,992,100792
0.7922,300,0.2,0.1,0.3,0.4,200792.2,992.2,100792.2
0.7924,300,0.2,0.1,0.3,0.4,200792.4,992.4,100792.4
0.7926,300,0.2,0.1,0.3,0.4,200792.6,992.6,100792.6
0.7928,300,0.2,0.1,0.3,0.4,200792.8,992.8,100792.8
0.793,300,0.2,0.1,0.3,0.4,200793,993,100793
0.7932,300,0.2,0.1,0.3,0.4,200793.2,993.2,100793.2
0.7934,300,0.2,0.1,0.3,0.4,200793.4,993.4,100793.4
0.7936,300,0.2,0.1,0.3,0.4,200793.6,993.6,100793.6
0.7938,300,0.2,0.1,0.3,0.4,200793.8,993.8,100793.8
0.794,300,0.2,0.1,0.3,0.4,200794,994,100794
0.7942,300,0.2,0.1,0.3,0.4,200794.2,994.2,100794.2
0.7944,300,0.2,0.1,0.3,0.4,200794.4,994.4,100794.4
0.7946,300,0.2,0.1,0.3,0.4,200794.6,994.6,100794.6
0.7948,300,0.2,0.1,0.3,0.4,200794.8,994.8,100794.8
0.795,300,0.2,0.1,0.3,0.4,200795,995,100795
0.7952,300,0.2,0.1,0.3,0.4,200795.2,995.2,100795.2
0.7954,300,0.2,0.1,0.3,0.4,200795.4,995.4,100795.4
0.7956,300,0.2,0.1,0.3,0.4,200795.6,995.6,100795.6
0.7958,300,0.2,0.1,0.3,0.4,200795.8,995.8,100795.8
0.796,300,0.2,0.1,0.3,0.4,200796,996,100796
0.7962,300,0.2,0.1,0.3,0.4,200796.2,996.2,100796.2
0.7964,300,0.2,0.1,0.3,0.4,200796.4,996.4,100796.4
0.7966,300,0.2,0.1,0.3,0.4,200796.6,996.6,100796.6
0.7968,300,0.2,0.1,0.3,0.4,200796.8,996.8,100796.8
0.797,300,0.2,0.1,0.3,0.4,200797,997,100797
0.7972,300,0.2,0.1,0.3,0.4,200797.2,997.2,100797.2
0.7974,300,0.2,0.1,0.3,0.4,200797.4,997.4,100797.4
0.7976,300,0.2,0.1,0.3,0.4,200797.6,997.6,100797.6
0.7978,300,0.2,0.1,0.3,0.4,200797.8,997.8,100797.8
0.798,300,0.2,0.1,0.3,0.4,200798,998,100798
0.7982,300,0.2,0.1,0.3,0.4,200798.2,998.2,100798.2
0.7984,300,0.2,0.1,0.3,0.4,200798.4,998.4,100798.4
0.7986,300,0.2,0.1,0.3,0.4,200798.6,998.6,100798.6
0.7988,300,0.2,0.1,0.3,0.4,200798.8,998.8,100798.8
0.799,300,0.2,0.1,0.3,0.4,200799,999,100799
0.7992,300,0.2,0.1,0.3,0.4,200799.2,999.2,100799.2
0.7994,300,0.2,0.1,0.3,0.4,200799.4,999.4,100799.4
0.7996,300,0.2,0.1,0.3,0.4,200799.6,999.6,100799.6
0.7998,300,0.2,0.1,0.3,0.4,200799.8,999.8,100799.8
0.8,300,0.2,0.1,0.3,0.4,200800,1000,100800
0.8002,300,0.2,0.1,0.3,0.4,200800.2,1000.2,100800.2
0.8004,300,0.2,0.1,0.3,0.4,200800.4,1000.4,100800.4
0.8006,300,0.2,0.1,0.3,0.4,200800.6,1000.6,100800.6
0.8008,300,0.2,0.1,0.3,0.4,200800.8,1000.8,100800.8
0.801,300,0.2,0.1,0.3,0.4,200801,1001,100801
0.8012,300,0.2,0.1,0.3,0.4,200801.2,1001.2,100801.2
0.8014,300,0.2,0.1,0.3,0.4,200801.4,1001.4,100801.4
0.8016,300,0.2,0.1,0.3,0.4,200801.6,1001.6,100801.6
0.8018,300,0.2,0.1,0.3,0.4,200801.8,1001.8,100801.8
0.802,300,0.2,0.1,0.3,0.4,200802,1002,100802
0.8022,300,0.2,0.1,0.3,0.4,200802.2,1002.2,100802.2
0.8024,300,0.2,0.1,0.3,0.4,200802.4,1002.4,100802.4
0.8026,300,0.2,0.1,0.3,0.4,200802.6,1002.6,100802.6
0.8028,300,0.2,0.1,0.3,0.4,200802.8,1002.8,100802.8
0.803,300,0.2,0.1,0.3,0.4,200803,1003,100803
0.8032,300,0.2,0.1,0.3,0.4,200803.2,1003.2,100803.2
0.8034,300,0.2,0.1,0.3,0.4,200803.4,1003.4,100803.4
0.8036,300,0.2,0.1,0.3,0.4,200803.6,1003.6,100803.6
0.8038,300,0.2,0.1,0.3,0.4,200803.8,1003.8,100803.8
0.804,300,0.2,0.1,0.3,0.4,200804,1004,100804
0.8042,300,0.2,0.1,0.3,0.4,200804.2,1004.2,100804.2
0.8044,300,0.2,0.1,0.3,0.4,200804.4,1004.4,100804.4
0.8046,300,0.2,0.1,0.3,0.4,200804.6,1004.6,100804.6
0.8048,300,0.2,0.1,0.3,0.4,200804.8,1004.8,100804.8
0.805,300,0.2,0.1,0.3,0.4,200805,1005,100805
0.8052,300,0.2,0.1,0.3,0.4,200805.2,1005.2,100805.2
0.8054,300,0.2,0.1,0.3,0.4,200805.4,1005.4,100805.4
0.8056,300,0.2,0.1,0.3,0.4,200805.6,1005.6,100805.6
0.8058,300,0.2,0.1,0.3,0.4,200805.8,1005.8,100805.8
0.806,300,0.2,0.1,0.3,0.4,200806,1006,100806
0.8062,300,0.2,0.1,0.3,0.4,200806.2,1006.2,100806.2
0.8064,300,0.2,0.1,0.3,0.4,200806.4,1006.4,100806.4
0.8066,300,0.2,0.1,0.3,0.4,200806.6,1006.6,100806.6
0.8068,300,0.2,0.1,0.3,0.4,200806.8,1006.8,100806.8
0.807,300,0.2,0.1,0.3,0.4,200807,1007,100807
0.8072,300,0.2,0.1,0.3,0.4,200807.2,1007.2,100807.2
0.8074,300,0.2,0.1,0.3,0.4,200807.4,1007.4,100807.4
0.8076,300,0.2,0.1,0.3,0.4,200807.6,1007.6,100807.6
0.8078,300,0.2,0.1,0.3,0.4,200807.8,1007.8,100807.8
0.808,300,0.2,0.1,0.3,0.4,200808,1008,100808
0.8082,300,0.2,0.1,0.3,0.4,200808.2,1008.2,100808.2
0.8084,300,0.2,0.1,0.3,0.4,200808.4,1008.4,100808.4
0.8086,300,0.2,0.1,0.3,0.4,200808.6,1008.6,100808.6
0.8088,300,0.2,0.1,0.3,0.4,200808.8,1008.8,100808.8
0.809,300,0.2,0.1,0.3,0.4,200809,1009,100809
0.8092,300,0.2,0.1,0.3,0.4,200809.2,1009.2,100809.2
0.8094,300,0.2,0.1,0.3,0.4,200809.4,1009.4,100809.4
0.8096,300,0.2,0.1,0.3,0.4,200809.6,1009.6,100809.6
0.8098,300,0.2,0.1,0.3,0.4,200809.8,1009.8,100809.8
0.81,300,0.2,0.1,0.3,0.4,200810,1010,100810
0.8102,300,0.2,0.1,0.3,0.4,200810.2,1010.2,100810.2
0.8104,300,0.2,0.1,0.3,0.4,200810.4,1010.4,100810.4
0.8106,300,0.2,0.1,0.3,0.4,200810.6,1010.6,100810.6
0.8108,300,0.2,0.1,0.3,0.4,200810.8,1010.8,100810.8
0.811,300,0.2,0.1,0.3,0.4,200811,1011,100811
0.8112,300,0.2,0.1,0.3,0.4,200811.2,1011.2,100811.2
0.8114,300,0.2,0.1,0.3,0.4,200811.4,1011.4,100811.4
0.8116,300,0.2,0.1,0.3,0.4,200811.6,1011.6,100811.6
0.8118,300,0.2,0.1,0.3,0.4,200811.8,1011.8,100811.8
0.812,300,0.2,0.1,0.3,0.4,200812,1012,100812
0.8122,300,0.2,0.1,0.3,0.4,200812.2,1012.2,100812.2
0.8124,300,0.2,0.1,0.3,0.4,200812.4,1012.4,100812.4
0.8126,300,0.2,0.1,0.3,0.4,200812.6,1012.6,100812.6
0.8128,300,0.2,0.1,0.3,0.4,200812.8,1012.8,100812.8
0.813,300,0.2,0.1,0.3,0.4,200813,1013,100813
0.8132,300,0.2,0.1,0.3,0.4,200813.2,1013.2,100813.2
0.8134,300,0.2,0.1,0.3,0.4,200813.4,1013.4,100813.4
0.8136,300,0.2,0.1,0.3,0.4,200813.6,1013.6,100813.6
0.8138,300,0.2,0.1,0.3,0.4,200813.8,1013.8,100813.8
0.814,300,0.2,0.1,0.3,0.4,200814,1014,100814
0.8142,300,0.2,0.1,0.3,0.4,200814.2,1014.2,100814.2
0.8144,300,0.2,0.1,0.3,0.4,200814.4,1014.4,100814.4
0.8146,300,0.2,0.1,0.3,0.4,200814.6,1014.6,100814.6
0.8148,300,0.2,0.1,0.3,0.4,200814.8,1014.8,100814.8
0.815,300,0.2,0.1,0.3,0.4,200815,1015,100815
0.8152,300,0.2,0.1,0.3,0.4,200815.2,1015.2,100815.2
0.8154,300,0.2,0.1,0.3,0.4,200815.4,1015.4,100815.4
0.8156,300,0.2,0.1,0.3,0.4,200815.6,1015.6,100815.6
0.8158,300,0.2,0.1,0.3,0.4,200815.8,1015.8,100815.8
0.816,300,0.2,0.1,0.3,0.4,200816,1016,100816
0.8162,300,0.2,0.1,0.3,0.4,200816.2,1016.2,100816.2
0.8164,300,0.2,0.1,0.3,0.4,200816.4,1016.4,100816.4
0.8166,300,0.2,0.1,0.3,0.4,200816.6,1016.6,100816.6
0.8168,300,0.2,0.1,0.3,0.4,200816.8,1016.8,100816.8
0.817,300,0.2,0.1,0.3,0.4,200817,1017,100817
0.8172,300,0.2,0.1,0.3,0.4,200817.2,1017.2,100817.2
0.8174,300,0.2,0.1,0.3,0.4,200817.4,1017.4,100817.4
0.8176,300,0.2,0.1,0.3,0.4,200817.6,1017.6,100817.6
0.8178,300,0.2,0.1,0.3,0.4,200817.8,1017.8,100817.8
0.818,300,0.2,0.1,0.3,0.4,200818,1018,100818
0.8182,300,0.2,0.1,0.3,0.4,200818.2,1018.2,100818.2
0.8184,300,0.2,0.1,0.3,0.4,200818.4,1018.4,100818.4
0.8186,300,0.2,0.1,0.3,0.4,200818.6,1018.6,100818.6
0.8188,300,0.2,0.1,0.3,0.4,200818.8,1018.8,100818.8
0.819,300,0.2,0.1,0.3,0.4,200819,1019,100819
0.8192,300,0.2,0.1,0.3,0.4,200819.2,1019.2,100819.2
0.8194,300,0.2,0.1,0.3,0.4,200819.4,1019.4,100819.4
0.8196,300,0.2,0.1,0.3,0.4,200819.6,1019.6,100819.6
0.8198,300,0.2,0.1,0.3,0.4,200819.8,1019.8,100819.8
0.82,300,0.2,0.1,0.3,0.4,200820,1020,100820
0.8202,300,0.2,0.1,0.3,0.4,200820.2,1020.2,100820.2
0.8204,300,0.2,0.1,0.3,0.4,200820.4,1020.4,100820.4
0.8206,300,0.2,0.1,0.3,0.4,200820.6,1020.6,100820.6
0.8208,300,0.2,0.1,0.3,0.4,200820.8,1020.8,100820.8
0.821,300,0.2,0.1,0.3,0.4,200821,1021,100821
0.8212,300,0.2,0.1,0.3,0.4,200821.2,1021.2,100821.2
0.8214,300,0.2,0.1,0.3,0.4,200821.4,1021.4,100821.4
0.8216,300,0.2,0.1,0.3,0.4,200821.6,1021.6,100821.6
0.8218,300,0.2,0.1,0.3,0.4,200821.8,1021.8,100821.8
0.822,300,0.2,0.1,0.3,0.4,200822,1022,100822
0.8222,300,0.2,0.1,0.3,0.4,200822.2,1022.2,100822.2
0.8224,300,0.2,0.1,0.3,0.4,200822.4,1022.4,100822.4
0.8226,300,0.2,0.1,0.3,0.4,200822.6,1022.6,100822.6
0.8228,300,0.2,0.1,0.3,0.4,200822.8,1022.8,100822.8
0.823,300,0.2,0.1,0.3,0.4,200823,1023,100823
0.8232,300,0.2,0.1,0.3,0.4,200823.2,1023.2,100823.2
0.8234,300,0.2,0.1,0.3,0.4,200823.4,1023.4,100823.4
0.8236,300,0.2,0.1,0.3,0.4,200823.6,1023.6,100823.6
0.8238,300,0.2,0.1,0.3,0.4,200823.8,1023.8,100823.8
0.824,300,0.2,0.1,0.3,0.4,200824,1024,100824
0.8242,300,0.2,0.1,0.3,0.4,200824.2,1024.2,100824.2
0.8244,300,0.2,0.1,0.3,0.4,200824.4,1024.4,100824.4
0.8246,300,0.2,0.1,0.3,0.4,200824.6,1024.6,100824.6
0.8248,300,0.2,0.1,0.3,0.4,200824.8,1024.8,100824.8
0.825,300,0.2,0.1,0.3,0.4,200825,1025,100825
0.8252,300,0.2,0.1,0.3,0.4,200825.2,1025.2,100825.2
0.8254,300,0.2,0.1,0.3,0.4,200825.4,1025.4,100825.4
0.8256,300,0.2,0.1,0.3,0.4,200825.6,1025.6,100825.6
0.8258,300,0.2,0.1,0.3,0.4,200825.8,1025.8,100825.8
0.826,300,0.2,0.1,0.3,0.4,200826,1026,100826
0.8262,300,0.2,0.1,0.3,0.4,200826.2,1026.2,100826.2
0.8264,300,0.2,0.1,0.3,0.4,200826.4,1026.4,100826.4
0.8266,300,0.2,0.1,0.3,0.4,200826.6,1026.6,100826.6
0.8268,300,0.2,0.1,0.3,0.4,200826.8,1026.8,100826.8
0.827,300,0.2,0.1,0.3,0.4,200827,1027,100827
0.8272,300,0.2,0.1,0.3,0.4,200827.2,1027.2,100827.2
0.8274,300,0.2,0.1,0.3,0.4,200827.4,1027.4,100827.4
0.8276,300,0.2,0.1,0.3,0.4,200827.6,1027.6,100827.6
0.8278,300,0.2,0.1,0.3,0.4,200827.8,1027.8,100827.8
0.828,300,0.2,0.1,0.3,0.4,200828,1028,100828
0.8282,300,0.2,0.1,0.3,0.4,200828.2,1028.2,100828.2
0.8284,300,0.2,0.1,0.3,0.4,200828.4,1028.4,100828.4
0.8286,300,0.2,0.1,0.3,0.4,200828.6,1028.6,100828.6
0.8288,300,0.2,0.1,0.3,0.4,200828.8,1028.8,100828.8
0.829,300,0.2,0.1,0.3,0.4,200829,1029,100829
0.8292,300,0.2,0.1,0.3,0.4,200829.2,1029.2,100829.2
0.8294,300,0.2,0.1,0.3,0.4,200829.4,1029.4,100829.4
0.8296,300,0.2,0.1,0.3,0.4,200829.6,1029.6,100829.6
0.8298,300,0.2,0.1,0.3,0.4,200829.8,1029.8,100829.8
0.83,300,0.2,0.1,0.3,0.4,200830,1030,100830
0.8302,300,0.2,0.1,0.3,0.4,200830.2,1030.2,100830.2
0.8304,300,0.2,0.1,0.3,0.4,200830.4,1030.4,100830.4
0.8306,300,0.2,0.1,0.3,0.4,200830.6,1030.6,100830.6
0.8308,300,0.2,0.1,0.3,0.4,200830.8,1030.8,100830.8
0.831,300,0.2,0.1,0.3,0.4,200831,1031,100831
0.8312,300,0.2,0.1,0.3,0.4,200831.2,1031.2,100831.2
0.8314,300,0.2,0.1,0.3,0.4,200831.4,1031.4,100831.4
0.8316,300,0.2,0.1,0.3,0.4,200831.6,1031.6,100831.6
0.8318,300,0.2,0.1,0.3,0.4,200831.8,1031.8,100831.8
0.832,300,0.2,0.1,0.3,0.4,200832,1032,100832
0.8322,300,0.2,0.1,0.3,0.4,200832.2,1032.2,100832.2
0.8324,300,0.2,0.1,0.3,0.4,200832.4,1032.4,100832.4
0.8326,300,0.2,0.1,0.3,0.4,200832.6,1032.6,100832.6
0.8328,300,0.2,0.1,0.3,0.4,200832.8,1032.8,100832.8
0.833,300,0.2,0.1,0.3,0.4,200833,1033,100833
0.8332,300,0.2,0.1,0.3,0.4,200833.2,1033.2,100833.2
0.8334,300,0.2,0.1,0.3,0.4,200833.4,1033.4,100833.4
0.8336,300,0.2,0.1,0.3,0.4,200833.6,1033.6,100833.6
0.8338,300,0.2,0.1,0.3,0.4,200833.8,1033.8,100833.8
0.834,300,0.2,0.1,0.3,0.4,200834,1034,100834
0.8342,300,0.2,0.1,0.3,0.4,200834.2,1034.2,100834.2
0.8344,300,0.2,0.1,0.3,0.4,200834.4,1034.4,100834.4
0.8346,300,0.2,0.1,0.3,0.4,200834.6,1034.6,100834.6
0.8348,300,0.2,0.1,0.3,0.4,200834.8,1034.8,100834.8
0.835,300,0.2,0.1,0.3,0.4,200835,1035,100835
0.8352,300,0.2,0.1,0.3,0.4,200835.2,1035.2,100835.2
0.8354,300,0.2,0.1,0.3,0.4,200835.4,1035.4,100835.4
0.8356,300,0.2,0.1,0.3,0.4,200835.6,1035.6,100835.6
0.8358,300,0.2,0.1,0.3,0.4,200835.8,1035.8,100835.8
0.836,300,0.2,0.1,0.3,0.4,200836,1036,100836
0.8362,300,0.2,0.1,0.3,0.4,200836.2,1036.2,100836.2
0.8364,300,0.2,0.1,0.3,0.4,200836.4,1036.4,100836.4
0.8366,300,0.2,0.1,0.3,0.4,200836.6,1036.6,100836.6
0.8368,300,0.2,0.1,0.3,0.4,200836.8,1036.8,100836.8
0.837,300,0.2,0.1,0.3,0.4,200837,1037,100837
0.8372,300,0.2,0.1,0.3,0.4,200837.2,1037.2,100837.2
0.8374,300,0.2,0.1,0.3,0.4,200837.4,1037.4,100837.4
0.8376,300,0.2,0.1,0.3,0.4,200837.6,1037.6,100837.6
0.8378,300,0.2,0.1,0.3,0.4,200837.8,1037.8,100837.8
0.838,300,0.2,0.1,0.3,0.4,200838,1038,100838
0.8382,300,0.2,0.1,0.3,0.4,200838.2,1038.2,100838.2
0.8384,300,0.2,0.1,0.3,0.4,200838.4,1038.4,100838.4
0.8386,300,0.2,0.1,0.3,0.4,200838.6,1038.6,100838.6
0.8388,300,0.2,0.1,0.3,0.4,200838.8,1038.8,100838.8
0.839,300,0.2,0.1,0.3,0.4,200839,1039,100839
0.8392,300,0.2,0.1,0.3,0.4,200839.2,1039.2,100839.2
0.8394,300,0.2,0.1,0.3,0.4,200839.4,1039.4,100839.4
0.8396,300,0.2,0.1,0.3,0.4,200839.6,1039.6,100839.6
0.8398,300,0.2,0.1,0.3,0.4,200839.8,1039.8,100839.8
0.84,300,0.2,0.1,0.3,0.4,200840,1040,100840
0.8402,300,0.2,0.1,0.3,0.4,200840.2,1040.2,100840.2
0.8404,300,0.2,0.1,0.3,0.4,200840.4,1040.4,100840.4
0.8406,300,0.2,0.1,0.3,0.4,200840.6,1040.6,100840.6
0.8408,300,0.2,0.1,0.3,0.4,200840.8,1040.8,100840.8
0.841,300,0.2,0.1,0.3,0.4,200841,1041,100841
0.8412,300,0.2,0.1,0.3,0.4,200841.2,1041.2,100841.2
0.8414,300,0.2,0.1,0.3,0.4,200841.4,1041.4,100841.4
0.8416,300,0.2,0.1,0.3,0.4,200841.6,1041.6,100841.6
0.8418,300,0.2,0.1,0.3,0.4,200841.8,1041.8,100841.8
0.842,300,0.2,0.1,0.3,0.4,200842,1042,100842
0.8422,300,0.2,0.1,0.3,0.4,200842.2,1042.2,100842.2
0.8424,300,0.2,0.1,0.3,0.4,200842.4,1042.4,100842.4
0.8426,300,0.2,0.1,0.3,0.4,200842.6,1042.6,100842.6
0.8428,300,0.2,0.1,0.3,0.4,200842.8,1042.8,100842.8
0.843,300,0.2,0.1,0.3,0.4,200843,1043,100843
0.8432,300,0.2,0.1,0.3,0.4,200843.2,1043.2,100843.2
0.8434,300,0.2,0.1,0.3,0.4,200843.4,1043.4,100843.4
0.8436,300,0.2,0.1,0.3,0.4,200843.6,1043.6,100843.6
0.8438,300,0.2,0.1,0.3,0.4,200843.8,1043.8,100843.8
0.844,300,0.2,0.1,0.3,0.4,200844,1044,100844
0.8442,300,0.2,0.1,0.3,0.4,200844.2,1044.2,100844.2
0.8444,300,0.2,0.1,0.3,0.4,200844.4,1044.4,100844.4
0.8446,300,0.2,0.1,0.3,0.4,200844.6,1044.6,100844.6
0.8448,300,0.2,0.1,0.3,0.4,200844.8,1044.8,100844.8
0.845,300,0.2,0.1,0.3,0.4,200845,1045,100845
0.8452,300,0.2,0.1,0.3,0.4,200845.2,1045.2,100845.2
0.8454,300,0.2,0.1,0.3,0.4,200845.4,1045.4,100845.4
0.8456,300,0.2,0.1,0.3,0.4,200845.6,1045.6,100845.6
