"Time","sensor_frame_a1.a[1]","sensor_world1.v[1]","sensor_world1.z[2]","sensor_world2.r[1]","sensor_world1.a[3]","sensor_world1.w[3]","sensor_world2.angles[1]","sensor_world2.angles[2]","sensor_world2.angles[3]","sensor_world1.v[2]","sensor_frame_a1.angles[3]","sensor_frame_a2.v[3]","sensor_frame_a2.angles[1]","sensor_world1.z[3]","sensor_frame_a2.a[1]","sensor_frame_a1.v[2]","sensor_world2.a[3]","sensor_frame_a1.w[3]","sensor_frame_a1.angles[2]","sensor_frame_a2.r[1]","sensor_frame_a2.z[3]","sensor_frame_a2.v[1]","sensor_frame_a1.a[2]","sensor_frame_a2.w[2]","sensor_frame_a2.a[2]","sensor_world2.v[1]","sensor_frame_a2.angles[2]","sensor_world2.a[2]","sensor_frame_a1.w[1]","sensor_world1.r[3]","sensor_frame_a1.z[1]","sensor_world1.z[1]","sensor_world2.v[2]","sensor_frame_a1.a[3]","sensor_world2.w[2]","sensor_frame_a2.angles[3]","sensor_world1.v[3]","sensor_frame_a1.r[2]","sensor_frame_a1.w[2]","sensor_world1.r[2]","sensor_frame_a2.w[3]","sensor_world2.v[3]","sensor_world1.angles[3]","sensor_frame_a2.z[2]","sensor_world2.r[2]","sensor_frame_a1.z[3]","sensor_world1.r[1]","sensor_frame_a2.a[3]","sensor_frame_a2.w[1]","sensor_frame_a1.angles[1]","sensor_frame_a2.v[2]","sensor_world1.w[2]","sensor_world2.z[1]","sensor_frame_a2.r[3]","sensor_frame_a1.r[1]","sensor_world2.w[3]","sensor_world1.a[2]","sensor_world2.a[1]","sensor_frame_a2.z[1]","sensor_frame_a2.r[2]","sensor_world1.w[1]","sensor_world2.z[2]","sensor_world2.r[3]","sensor_frame_a1.r[3]","sensor_world2.w[1]","sensor_frame_a1.z[2]","sensor_world2.z[3]","sensor_frame_a1.v[1]","sensor_world1.angles[1]","sensor_world1.a[1]","sensor_frame_a1.v[3]","sensor_world1.angles[2]"
4.198,-5.7574468,3.4903538,2.1120913,1.0478643,-2.2450526,3.6363962,-0.46404633,1.44727,-1.1036816,3.8137891,-1.1036816,3.6142554,-0.46404633,-7.9520631,-5.7574468,0.94690049,-2.2450526,0.40066722,1.44727,1,-2.8504047,-3.6142554,-0.098563083,-3.6142554,-0.098563083,3.4903538,1.44727,4.5752997,-0.54623324,0.1101825,-2.2257288,-2.1067531,3.8137891,-21.26486,0.5453918,-1.1036816,-0.54290742,0,-3.6142554,-0.94331342,0.40066722,-0.54290742,-1.1036816,7.6847882,-0.94331342,-2.8504047,1.0478643,-21.26486,-0.54623324,-0.46404633,0.94690049,0.5453918,-2.1067531,1,1,3.6363962,4.5752997,-21.433119,-2.2257288,0,-0.030307204,2.1120913,0.1101825,1,-0.030307204,7.6847882,-7.9520631,-3.6142554,-0.46404633,-21.433119,3.6142554,1.44727
4.1989999,-5.6762962,3.4689295,2.0835495,1.0513439,-2.2247214,3.6284332,-0.49194524,1.4460843,-1.0755981,3.8182859,-1.0755981,3.6065595,-0.49194524,-7.9736643,-5.6762962,0.94626451,-2.2247214,0.39781588,1.4460843,1,-2.8522329,-3.6065595,-0.10393155,-3.6065595,-0.10393155,3.4689295,1.4460843,4.4181328,-0.54844862,0.10963847,-2.2050354,-2.1168702,3.8182859,-21.233662,0.54748958,-1.0755981,-0.54514229,-1.3877788e-17,-3.6065595,-0.93949735,0.39781588,-0.54514229,-1.0755981,7.7074137,-0.93949735,-2.8522329,1.0513439,-21.233662,-0.54844862,-0.49194524,0.94626451,0.54748958,-2.1168702,1,1,3.6284332,4.4181328,-21.415655,-2.2050354,-1.3877788e-17,-0.032419041,2.0835495,0.10963847,1,-0.032419041,7.7074137,-7.9736643,-3.6065595,-0.49194524,-21.415655,3.6065595,1.4460843
4.1999998,-5.5952349,3.4475231,2.0550306,1.0548022,-2.2044263,3.6204491,-0.51925218,1.4448086,-1.0481089,3.8226256,-1.0481089,3.5988407,-0.51925218,-7.9951005,-5.5952349,0.94560611,-2.2044263,0.39496282,1.4448086,1,-2.8538809,-3.5988407,-0.10922585,-3.5988407,-0.10922585,3.4475231,1.4448086,4.2614288,-0.55064327,0.10909222,-2.1843858,-2.1266723,3.8226256,-21.202246,0.54955888,-1.0481089,-0.54735684,1.3877788e-17,-3.5988407,-0.93567687,0.39496282,-0.54735684,-1.0481089,7.7298994,-0.93567687,-2.8538809,1.0548022,-21.202246,-0.55064327,-0.51925218,0.94560611,0.54955888,-2.1266723,1,1,3.6204491,4.2614288,-21.397068,-2.1843858,1.3877788e-17,-0.034540836,2.0550306,0.10909222,1,-0.034540836,7.7298994,-7.9951005,-3.5988407,-0.51925218,-21.397068,3.5988407,1.4448086
4.2010002,-5.5142651,3.4261358,2.0265384,1.058239,-2.1841686,3.6124432,-0.54594809,1.4434464,-1.0212333,3.8268089,-1.0212333,3.5910997,-0.54594809,-8.0163727,-5.5142651,0.94492555,-2.1841686,0.3921082,1.4434464,1,-2.8553495,-3.5910997,-0.11444576,-3.5910997,-0.11444576,3.4261358,1.4434464,4.105196,-0.55281734,0.10854377,-2.1637812,-2.1361613,3.8268089,-21.170614,0.55159968,-1.0212333,-0.54955113,0,-3.5910997,-0.93185216,0.3921082,-0.54955113,-1.0212333,7.7522449,-0.93185216,-2.8553495,1.058239,-21.170614,-0.55281734,-0.54594809,0.94492555,0.55159968,-2.1361613,1,1,3.6124432,4.105196,-21.377369,-2.1637812,0,-0.036672276,2.0265384,0.10854377,1,-0.036672276,7.7522449,-8.0163727,-3.5910997,-0.54594809,-21.377369,3.5910997,1.4434464
4.2020001,-5.4333887,3.4047687,1.998077,1.0616544,-2.16395,3.6044164,-0.57201815,1.4420012,-0.99498612,3.8308363,-0.99498612,3.5833364,-0.57201815,-8.0374813,-5.4333887,0.94422305,-2.16395,0.38925219,1.4420012,1,-2.8566401,-3.5833364,-0.11959106,-3.5833364,-0.11959106,3.4047687,1.4420012,3.9494431,-0.55497086,0.10799313,-2.1432233,-2.1453388,3.8308363,-21.138767,0.55361193,-0.99498612,-0.55172521,0,-3.5833364,-0.92802334,0.38925219,-0.55172521,-0.99498612,7.7744517,-0.92802334,-2.8566401,1.0616544,-21.138767,-0.55497086,-0.57201815,0.94422305,0.55361193,-2.1453388,1,1,3.6044164,3.9494431,-21.356562,-2.1432233,0,-0.038813051,1.998077,0.10799313,1,-0.038813051,7.7744517,-8.0374813,-3.5833364,-0.57201815,-21.356562,3.5833364,1.4420012
4.2030001,-5.3526073,3.3834231,1.9696501,1.0650486,-2.1437719,3.5963683,-0.59745139,1.4404762,-0.96937811,3.834708,-0.96937811,3.5755508,-0.59745139,-8.0584278,-5.3526073,0.94349879,-2.1437719,0.38639498,1.4404762,1,-2.857753,-3.5755508,-0.12466156,-3.5755508,-0.12466156,3.3834231,1.4404762,3.7941785,-0.55710381,0.10744032,-2.1227136,-2.1542065,3.834708,-21.10671,0.55559582,-0.96937811,-0.55387902,1.3877788e-17,-3.5755508,-0.92419052,0.38639498,-0.55387902,-0.96937811,7.7965198,-0.92419052,-2.857753,1.0650486,-21.10671,-0.55710381,-0.59745139,0.94349879,0.55559582,-2.1542065,1,1,3.5963683,3.7941785,-21.334658,-2.1227136,1.3877788e-17,-0.040962849,1.9696501,0.10744032,1,-0.040962849,7.7965198,-8.0584278,-3.5755508,-0.59745139,-21.334658,3.5755508,1.4404762
4.204,-5.271924,3.3620996,1.9412616,1.0684214,-2.1236358,3.5882995,-0.6222409,1.4388748,-0.94441646,3.8384247,-0.94441646,3.5677433,-0.6222409,-8.0792122,-5.271924,0.94275302,-2.1236358,0.38353676,1.4388748,1,-2.8586898,-3.5677433,-0.12965706,-3.5677433,-0.12965706,3.3620996,1.4388748,3.63941,-0.55921626,0.10688538,-2.1022534,-2.1627665,3.8384247,-21.074446,0.55755126,-0.94441646,-0.55601275,1.3877788e-17,-3.5677433,-0.92035395,0.38353676,-0.55601275,-0.94441646,7.8184495,-0.92035395,-2.8586898,1.0684214,-21.074446,-0.55921626,-0.6222409,0.94275302,0.55755126,-2.1627665,1,1,3.5882995,3.63941,-21.311666,-2.1022534,1.3877788e-17,-0.04312136,1.9412616,0.10688538,1,-0.04312136,7.8184495,-8.0792122,-3.5677433,-0.6222409,-21.311666,3.5677433,1.4388748
4.2049999,-5.19134,3.3408,1.9129155,1.0717728,-2.103543,3.58021,-0.64638287,1.4372004,-0.9201048,3.8419869,-0.9201048,3.5599141,-0.64638287,-8.0998363,-5.19134,0.94198596,-2.103543,0.38067767,1.4372004,1,-2.8594513,-3.5599141,-0.13457736,-3.5599141,-0.13457736,3.3408,1.4372004,3.4851463,-0.56130832,0.10632831,-2.0818443,-2.1710203,3.8419869,-21.041973,0.55947834,-0.9201048,-0.55812633,0,-3.5599141,-0.91651374,0.38067767,-0.55812633,-0.9201048,7.840241,-0.91651374,-2.8594513,1.0717728,-21.041973,-0.56130832,-0.64638287,0.94198596,0.55947834,-2.1710203,1,1,3.58021,3.4851463,-21.287594,-2.0818443,0,-0.04528828,1.9129155,0.10632831,1,-0.04528828,7.840241,-8.0998363,-3.5599141,-0.64638287,-21.287594,3.5599141,1.4372004
4.2059999,-5.1108575,3.319525,1.8846152,1.0751029,-2.0834949,3.5720999,-0.66987681,1.4354564,-0.89644367,3.8453951,-0.89644367,3.552063,-0.66987681,-8.1202993,-5.1108575,0.94119787,-2.0834949,0.3778179,1.4354564,1,-2.8600383,-3.552063,-0.1394223,-3.552063,-0.1394223,3.319525,1.4354564,3.3313951,-0.56338,0.10576913,-2.0614877,-2.1789701,3.8453951,-21.009298,0.56137711,-0.89644367,-0.56021982,-1.3877788e-17,-3.552063,-0.91267002,0.3778179,-0.56021982,-0.89644367,7.8618951,-0.91267002,-2.8600383,1.0751029,-21.009298,-0.56338,-0.66987681,0.94119787,0.56137711,-2.1789701,1,1,3.5720999,3.3313951,-21.262449,-2.0614877,-1.3877788e-17,-0.047463298,1.8846152,0.10576913,1,-0.047463298,7.8618951,-8.1202993,-3.552063,-0.66987681,-21.262449,3.552063,1.4354564
4.2069998,-5.030479,3.2982755,1.8563645,1.0784118,-2.0634933,3.5639694,-0.692725,1.4336458,-0.87343079,3.84865,-0.87343079,3.5441902,-0.692725,-8.1406031,-5.030479,0.94038898,-2.0634933,0.37495765,1.4336458,1,-2.8604517,-3.5441902,-0.14419171,-3.5441902,-0.14419171,3.2982755,1.4336458,3.1781642,-0.56543136,0.10520788,-2.0411849,-2.1866179,3.84865,-20.976421,0.56324762,-0.87343079,-0.56229335,1.3877788e-17,-3.5441902,-0.90882301,0.37495765,-0.56229335,-0.87343079,7.8834119,-0.90882301,-2.8604517,1.0784118,-20.976421,-0.56543136,-0.692725,0.94038898,0.56324762,-2.1866179,1,1,3.5639694,3.1781642,-21.236244,-2.0411849,1.3877788e-17,-0.049646121,1.8563645,0.10520788,1,-0.049646121,7.8834119,-8.1406031,-3.5441902,-0.692725,-21.236244,3.5441902,1.4336458
4.2080002,-4.9502063,3.2770526,1.8281673,1.0816995,-2.043539,3.5558188,-0.71493226,1.4317721,-0.8510614,3.8517516,-0.8510614,3.5362961,-0.71493226,-8.1607475,-4.9502063,0.93955946,-2.043539,0.37209705,1.4317721,1,-2.860693,-3.5362961,-0.14888543,-3.5362961,-0.14888543,3.2770526,1.4317721,3.0254617,-0.56746244,0.10464455,-2.0209377,-2.1939654,3.8517516,-20.943346,0.56508988,-0.8510614,-0.56434685,0,-3.5362961,-0.90497279,0.37209705,-0.56434685,-0.8510614,7.9047918,-0.90497279,-2.860693,1.0816995,-20.943346,-0.56746244,-0.71493226,0.93955946,0.56508988,-2.1939654,1,1,3.5558188,3.0254617,-21.208984,-2.0209377,0,-0.051836438,1.8281673,0.10464455,1,-0.051836438,7.9047918,-8.1607475,-3.5362961,-0.71493226,-21.208984,3.5362961,1.4317721
4.2090001,-4.8700414,3.2558579,1.800027,1.0849659,-2.023634,3.547648,-0.73650539,1.4298382,-0.8293286,3.854701,-0.8293286,3.5283806,-0.73650539,-8.1807346,-4.8700414,0.93870956,-2.023634,0.36923629,1.4298382,1,-2.8607626,-3.5283806,-0.15350331,-3.5283806,-0.15350331,3.2558579,1.4298382,2.8732951,-0.56947327,0.10407919,-2.0007472,-2.2010148,3.854701,-20.910076,0.56690401,-0.8293286,-0.56638044,1.3877788e-17,-3.5283806,-0.90111953,0.36923629,-0.56638044,-0.8293286,7.9260349,-0.90111953,-2.8607626,1.0849659,-20.910076,-0.56947327,-0.73650539,0.93870956,0.56690401,-2.2010148,1,1,3.547648,2.8732951,-21.180679,-2.0007472,1.3877788e-17,-0.054033954,1.800027,0.10407919,1,-0.054033954,7.9260349,-8.1807346,-3.5283806,-0.73650539,-21.180679,3.5283806,1.4298382
4.21,-4.7899861,3.2346919,1.7719473,1.0882112,-2.0037792,3.5394573,-0.75745338,1.4278471,-0.80822349,3.8574984,-0.80822349,3.5204442,-0.75745338,-8.2005644,-4.7899861,0.93783951,-2.0037792,0.3663756,1.4278471,1,-2.860662,-3.5204442,-0.1580452,-3.5204442,-0.1580452,3.2346919,1.4278471,2.7216718,-0.57146394,0.1035118,-1.9806147,-2.2077682,3.8574984,-20.876612,0.56868994,-0.80822349,-0.56839412,0,-3.5204442,-0.89726347,0.3663756,-0.56839412,-0.80822349,7.9471426,-0.89726347,-2.860662,1.0882112,-20.876612,-0.57146394,-0.75745338,0.93783951,0.56868994,-2.2077682,1,1,3.5394573,2.7216718,-21.15134,-1.9806147,0,-0.056238368,1.7719473,0.1035118,1,-0.056238368,7.9471426,-8.2005644,-3.5204442,-0.75745338,-21.15134,3.5204442,1.4278471
4.211,-4.7100425,3.2135556,1.7439314,1.0914353,-1.9839762,3.5312469,-0.77778661,1.4258019,-0.78773564,3.8601446,-0.78773564,3.5124865,-0.77778661,-8.2202377,-4.7100425,0.93694955,-1.9839762,0.36351505,1.4258019,1,-2.8603919,-3.5124865,-0.16251099,-3.5124865,-0.16251099,3.2135556,1.4258019,2.5705993,-0.57343447,0.1029424,-1.9605417,-2.2142277,3.8601446,-20.842955,0.57044786,-0.78773564,-0.57038802,0,-3.5124865,-0.8934046,0.36351505,-0.57038802,-0.78773564,7.9681144,-0.8934046,-2.8603919,1.0914353,-20.842955,-0.57343447,-0.77778661,0.93694955,0.57044786,-2.2142277,1,1,3.5312469,2.5705993,-21.120974,-1.9605417,0,-0.058449388,1.7439314,0.1029424,1,-0.058449388,7.9681144,-8.2202377,-3.5124865,-0.77778661,-21.120974,3.5124865,1.4258019
4.2119999,-4.6302128,3.1924503,1.7159832,1.0946383,-1.9642264,3.5230169,-0.79751694,1.4237051,-0.76785326,3.8626399,-0.76785326,3.504508,-0.79751694,-8.2397556,-4.6302128,0.93603987,-1.9642264,0.36065486,1.4237051,1,-2.8599536,-3.504508,-0.16690055,-3.504508,-0.16690055,3.1924503,1.4237051,2.4200847,-0.57538503,0.10237103,-1.9405296,-2.2203953,3.8626399,-20.809111,0.57217783,-0.76785326,-0.57236212,0,-3.504508,-0.88954318,0.36065486,-0.57236212,-0.76785326,7.9889507,-0.88954318,-2.8599536,1.0946383,-20.809111,-0.57538503,-0.79751694,0.93603987,0.57217783,-2.2203953,1,1,3.5230169,2.4200847,-21.08959,-1.9405296,0,-0.060666721,1.7159832,0.10237103,1,-0.060666721,7.9889507,-8.2397556,-3.504508,-0.79751694,-21.08959,3.504508,1.4237051
4.2129998,-4.550499,3.1713767,1.6881057,1.0978203,-1.9445307,3.5147674,-0.81665725,1.4215597,-0.74856341,3.864985,-0.74856341,3.4965086,-0.81665725,-8.2591181,-4.550499,0.93511075,-1.9445307,0.35779521,1.4215597,1,-2.8593481,-3.4965086,-0.17121375,-3.4965086,-0.17121375,3.1713767,1.4215597,2.2701354,-0.57731557,0.10179769,-1.9205794,-2.2262733,3.864985,-20.77508,0.57387984,-0.74856341,-0.5743165,-2.7755576e-17,-3.4965086,-0.88567936,0.35779521,-0.5743165,-0.74856341,8.0096521,-0.88567936,-2.8593481,1.0978203,-20.77508,-0.57731557,-0.81665725,0.93511075,0.57387984,-2.2262733,1,1,3.5147674,2.2701354,-21.057198,-1.9205794,-2.7755576e-17,-0.062890083,1.6881057,0.10179769,1,-0.062890083,8.0096521,-8.2591181,-3.4965086,-0.81665725,-21.057198,3.4965086,1.4215597
4.2140002,-4.4709024,3.1503363,1.6603025,1.1009811,-1.9248909,3.5064988,-0.83522135,1.4193683,-0.72985226,3.8671803,-0.72985226,3.4884887,-0.83522135,-8.278327,-4.4709024,0.93416244,-1.9248909,0.35493624,1.4193683,1,-2.8585763,-3.4884887,-0.17545049,-3.4884887,-0.17545049,3.1503363,1.4193683,2.1207581,-0.5792262,0.1012224,-1.9006927,-2.2318637,3.8671803,-20.740866,0.57555407,-0.72985226,-0.57625115,-1.3877788e-17,-3.4884887,-0.88181329,0.35493624,-0.57625115,-0.72985226,8.03022,-0.88181329,-2.8585763,1.1009811,-20.740866,-0.5792262,-0.83522135,0.93416244,0.57555407,-2.2318637,1,1,3.5064988,2.1207581,-21.023806,-1.9006927,-1.3877788e-17,-0.06511917,1.6603025,0.1012224,1,-0.06511917,8.03022,-8.278327,-3.4884887,-0.83522135,-21.023806,3.4884887,1.4193683
4.2150002,-4.3914251,3.1293294,1.6325769,1.104121,-1.9053079,3.4982109,-0.8532238,1.4171332,-0.71170533,3.8692267,-0.71170533,3.4804482,-0.8532238,-8.2973824,-4.3914251,0.93319505,-1.9053079,0.35207811,1.4171332,1,-2.8576391,-3.4804482,-0.17961068,-3.4804482,-0.17961068,3.1293294,1.4171332,1.9719599,-0.58111697,0.10064519,-1.8808707,-2.2371693,3.8692267,-20.706469,0.57720047,-0.71170533,-0.57816625,1.3877788e-17,-3.4804482,-0.87794507,0.35207811,-0.57816625,-0.71170533,8.0506525,-0.87794507,-2.8576391,1.104121,-20.706469,-0.58111697,-0.8532238,0.93319505,0.57720047,-2.2371693,1,1,3.4982109,1.9719599,-20.989424,-1.8808707,1.3877788e-17,-0.067353711,1.6325769,0.10064519,1,-0.067353711,8.0506525,-8.2973824,-3.4804482,-0.8532238,-20.989424,3.4804482,1.4171332
4.2160001,-4.3120699,3.1083577,1.6049321,1.1072397,-1.8857832,3.4899042,-0.87067968,1.414857,-0.69410753,3.8711245,-0.69410753,3.4723876,-0.87067968,-8.3162851,-4.3120699,0.93220896,-1.8857832,0.34922102,1.414857,1,-2.8565381,-3.4723876,-0.18369423,-3.4723876,-0.18369423,3.1083577,1.414857,1.8237474,-0.58298796,0.10006608,-1.8611145,-2.2421916,3.8711245,-20.671894,0.57881922,-0.69410753,-0.58006179,0,-3.4723876,-0.87407488,0.34922102,-0.58006179,-0.69410753,8.0709524,-0.87407488,-2.8565381,1.1072397,-20.671894,-0.58298796,-0.87067968,0.93220896,0.57881922,-2.2421916,1,1,3.4899042,1.8237474,-20.954062,-1.8611145,0,-0.069593415,1.6049321,0.10006608,1,-0.069593415,8.0709524,-8.3162851,-3.4723876,-0.87067968,-20.954062,3.4723876,1.414857
4.217,-4.2328377,3.0874217,1.5773714,1.1103376,-1.8663179,3.4815784,-0.88760436,1.4125419,-0.6770435,3.8728743,-0.6770435,3.4643066,-0.88760436,-8.3350363,-4.2328377,0.93120432,-1.8663179,0.34636509,1.4125419,1,-2.855274,-3.4643066,-0.18770105,-3.4643066,-0.18770105,3.0874217,1.4125419,1.6761274,-0.58483922,0.099485077,-1.8414255,-2.2469335,3.8728743,-20.637142,0.58041036,-0.6770435,-0.58193785,-2.7755576e-17,-3.4643066,-0.8702029,0.34636509,-0.58193785,-0.6770435,8.0911188,-0.8702029,-2.855274,1.1103376,-20.637142,-0.58483922,-0.88760436,0.93120432,0.58041036,-2.2469335,1,1,3.4815784,1.6761274,-20.917727,-1.8414255,-2.7755576e-17,-0.071837999,1.5773714,0.099485077,1,-0.071837999,8.0911188,-8.3350363,-3.4643066,-0.88760436,-20.917727,3.4643066,1.4125419
4.2179999,-4.1537304,3.0665226,1.5498977,1.1134146,-1.8469133,3.4732342,-0.9040134,1.4101901,-0.66049755,3.8744769,-0.66049755,3.4562054,-0.9040134,-8.3536367,-4.1537304,0.93018132,-1.8469133,0.34351054,1.4101901,1,-2.853848,-3.4562054,-0.19163106,-3.4562054,-0.19163106,3.0665226,1.4101901,1.5291064,-0.58667082,0.098902211,-1.821805,-2.2513969,3.8744769,-20.602219,0.58197397,-0.66049755,-0.58379447,-1.3877788e-17,-3.4562054,-0.86632919,0.34351054,-0.58379447,-0.66049755,8.1111526,-0.86632919,-2.853848,1.1134146,-20.602219,-0.58667082,-0.9040134,0.93018132,0.58197397,-2.2513969,1,1,3.4732342,1.5291064,-20.88043,-1.821805,-1.3877788e-17,-0.074087188,1.5498977,0.098902211,1,-0.074087188,8.1111526,-8.3536367,-3.4562054,-0.9040134,-20.88043,3.4562054,1.4101901
4.2189999,-4.0747504,3.0456612,1.5225143,1.1164707,-1.8275708,3.4648712,-0.91992271,1.4078038,-0.64445394,3.8759327,-0.64445394,3.4480844,-0.91992271,-8.3720865,-4.0747504,0.92914027,-1.8275708,0.34065747,1.4078038,1,-2.8522611,-3.4480844,-0.19548424,-3.4480844,-0.19548424,3.0456612,1.4078038,1.3826905,-0.58848286,0.098317496,-1.802254,-2.2555842,3.8759327,-20.567122,0.58351016,-0.64445394,-0.58563167,0,-3.4480844,-0.862454,0.34065747,-0.58563167,-0.64445394,8.131053,-0.862454,-2.8522611,1.1164707,-20.567122,-0.58848286,-0.91992271,0.92914027,0.58351016,-2.2555842,1,1,3.4648712,1.3826905,-20.84218,-1.802254,0,-0.076340698,1.5225143,0.098317496,1,-0.076340698,8.131053,-8.3720865,-3.4480844,-0.91992271,-20.84218,3.4480844,1.4078038
4.2199998,-3.995899,3.0248384,1.4952244,1.119506,-1.8082913,3.45649,-0.93534791,1.4053849,-0.62889695,3.8772426,-0.62889695,3.4399433,-0.93534791,-8.3903866,-3.995899,0.92808139,-1.8082913,0.33780608,1.4053849,1,-2.8505142,-3.4399433,-0.19926049,-3.4399433,-0.19926049,3.0248384,1.4053849,1.2368865,-0.59027535,0.097730957,-1.7827737,-2.2594981,3.8772426,-20.531857,0.58501905,-0.62889695,-0.58744961,0,-3.4399433,-0.85857737,0.33780608,-0.58744961,-0.62889695,8.1508226,-0.85857737,-2.8505142,1.119506,-20.531857,-0.59027535,-0.93534791,0.92808139,0.58501905,-2.2594981,1,1,3.45649,1.2368865,-20.802986,-1.7827737,0,-0.078598261,1.4952244,0.097730957,1,-0.078598261,8.1508226,-8.3903866,-3.4399433,-0.93534791,-20.802986,3.4399433,1.4053849
4.2210002,-3.9171784,3.0040555,1.4680308,1.1225203,-1.7890761,3.4480906,-0.95030475,1.4029353,-0.6138109,3.8784068,-0.6138109,3.4317827,-0.95030475,-8.4085388,-3.9171784,0.92700487,-1.7890761,0.3349565,1.4029353,1,-2.8486087,-3.4317827,-0.20295976,-3.4317827,-0.20295976,3.0040555,1.4029353,1.0917001,-0.59204841,0.097142607,-1.7633655,-2.2631409,3.8784068,-20.496424,0.5865007,-0.6138109,-0.5892483,-1.3877788e-17,-3.4317827,-0.85469955,0.3349565,-0.5892483,-0.6138109,8.1704597,-0.85469955,-2.8486087,1.1225203,-20.496424,-0.59204841,-0.95030475,0.92700487,0.5865007,-2.2631409,1,1,3.4480906,1.0917001,-20.762857,-1.7633655,-1.3877788e-17,-0.080859601,1.4680308,0.097142607,1,-0.080859601,8.1704597,-8.4085388,-3.4317827,-0.95030475,-20.762857,3.4317827,1.4029353
4.2220001,-3.8385904,2.9833131,1.4409364,1.125514,-1.7699264,3.4396729,-0.96480876,1.4004568,-0.59918022,3.8794262,-0.59918022,3.4236023,-0.96480876,-8.4265432,-3.8385904,0.92591101,-1.7699264,0.33210889,1.4004568,1,-2.8465459,-3.4236023,-0.20658204,-3.4236023,-0.20658204,2.9833131,1.4004568,0.94713742,-0.59380209,0.096552461,-1.7440302,-2.2665148,3.8794262,-20.460829,0.58795518,-0.59918022,-0.5910278,0,-3.4236023,-0.8508206,0.33210889,-0.5910278,-0.59918022,8.1899662,-0.8508206,-2.8465459,1.125514,-20.460829,-0.59380209,-0.96480876,0.92591101,0.58795518,-2.2665148,1,1,3.4396729,0.94713742,-20.721806,-1.7440302,0,-0.083124459,1.4409364,0.096552461,1,-0.083124459,8.1899662,-8.4265432,-3.4236023,-0.96480876,-20.721806,3.4236023,1.4004568
4.223,-3.7601366,2.9626122,1.4139445,1.128487,-1.7508434,3.4312375,-0.97887516,1.3979512,-0.58498967,3.8803012,-0.58498967,3.4154027,-0.97887516,-8.4443998,-3.7601366,0.92479998,-1.7508434,0.32926345,1.3979512,1,-2.8443265,-3.4154027,-0.21012728,-3.4154027,-0.21012728,2.9626122,1.3979512,0.80320448,-0.59553653,0.09596055,-1.7247692,-2.2696221,3.8803012,-20.42507,0.58938259,-0.58498967,-0.59278822,0,-3.4154027,-0.84694076,0.32926345,-0.59278822,-0.58498967,8.209342,-0.84694076,-2.8443265,1.128487,-20.42507,-0.59553653,-0.97887516,0.92479998,0.58938259,-2.2696221,1,1,3.4312375,0.80320448,-20.679838,-1.7247692,0,-0.08539255,1.4139445,0.09596055,1,-0.08539255,8.209342,-8.4443998,-3.4154027,-0.97887516,-20.679838,3.4154027,1.3979512
4.224,-3.6818192,2.9419537,1.3870575,1.1314393,-1.7318282,3.4227841,-0.99251908,1.3954201,-0.57122421,3.8810327,-0.57122421,3.4071836,-0.99251908,-8.4621115,-3.6818192,0.92367202,-1.7318282,0.32642028,1.3954201,1,-2.8419516,-3.4071836,-0.21359546,-3.4071836,-0.21359546,2.9419537,1.3954201,0.65990698,-0.59725171,0.095366888,-1.7055837,-2.2724659,3.8810327,-20.389153,0.59078312,-0.57122421,-0.59452957,0,-3.4071836,-0.84306008,0.32642028,-0.59452957,-0.57122421,8.2285872,-0.84306008,-2.8419516,1.1314393,-20.389153,-0.59725171,-0.99251908,0.92367202,0.59078312,-2.2724659,1,1,3.4227841,0.65990698,-20.636963,-1.7055837,0,-0.087663613,1.3870575,0.095366888,1,-0.087663613,8.2285872,-8.4621115,-3.4071836,-0.99251908,-20.636963,3.4071836,1.3954201
4.2249999,-3.6036396,2.9213386,1.3602786,1.1343709,-1.7128819,3.4143133,-1.0057552,1.3928651,-0.55786908,3.8816214,-0.55786908,3.3989456,-1.0057552,-8.4796762,-3.6036396,0.92252731,-1.7128819,0.32357958,1.3928651,1,-2.8394225,-3.3989456,-0.21698658,-3.3989456,-0.21698658,2.9213386,1.3928651,0.51725084,-0.5989477,0.094771497,-1.6864744,-2.275048,3.8816214,-20.353079,0.59215677,-0.55786908,-0.5962519,0,-3.3989456,-0.83917874,0.32357958,-0.5962519,-0.55786908,8.2477026,-0.83917874,-2.8394225,1.1343709,-20.353079,-0.5989477,-1.0057552,0.92252731,0.59215677,-2.275048,1,1,3.4143133,0.51725084,-20.593193,-1.6864744,0,-0.089937396,1.3602786,0.094771497,1,-0.089937396,8.2477026,-8.4796762,-3.3989456,-1.0057552,-20.593193,3.3989456,1.3928651
