"time","transformer.l2sigma.inductor[1].i","transformer.l2sigma.inductor[3].i"
0.0974,238.241696535508,-157.074111052233
0.09745,237.523937496381,-159.951335839124
0.0975,236.747573114094,-162.789095105561
0.09755,235.912794632114,-165.586688491826
0.0976,235.019808214675,-168.343425850605
0.09765,234.068834294501,-171.058627062489
0.0977,233.060107329821,-173.73162207682
0.09775,231.993876200992,-176.361751367873
0.0978,230.870404126873,-178.948366084457
0.09785,229.68996830484,-181.490828015891
0.0979,228.452859774756,-183.988509700623
0.09795,227.15938395639,-186.440794999831
0.098,225.809860106593,-188.847078929764
0.09805,224.404620872969,-191.206767535545
0.0981,222.944013166625,-193.519278739724
0.09815,221.428397462175,-195.784042035871
0.0982,219.858147594633,-198.000498532718
0.09825,218.233650927326,-200.168101296803
0.0983,216.555308431201,-202.28631562562
0.09835,214.823534244792,-204.354618908236
0.0984,213.038755414619,-206.37250061901
0.09845,211.201412486285,-208.339463026704
0.0985,209.311958901672,-210.255020905553
0.09855,207.370860591107,-212.118701385221
0.0986,205.378596606405,-213.930044733865
0.09865,203.335658609656,-215.688604123068
0.0987,201.242550597439,-217.393945590048
0.09875,199.099788891859,-219.04564825347
0.0988,196.907902338711,-220.643304726452
0.09885,194.667431812202,-222.186520869903
0.0989,192.378929860493,-223.67491566256
0.09895,190.042961304838,-225.108122035798
0.099,187.66010260087,-226.485786463264
0.09905,185.230941496087,-227.807568826428
0.0991,182.756077385591,-229.073143034865
0.09915,180.236121013849,-230.282196947185
0.0992,177.67169411762,-231.434432218742
0.09925,175.063429279108,-232.529564380655
0.0993,172.411970193133,-233.567323392548
0.09935,169.717971143004,-234.54745329356
0.0994,166.98209658314,-235.469711949182
0.09945,164.205021700599,-236.333871990528
0.0995,161.387431771903,-237.139720294823
0.09955,158.530021873864,-237.887057874038
0.0996,155.633497006783,-238.575700305416
0.09965,152.698571953078,-239.205477820414
0.0997,149.725970868643,-239.776235039928
0.09975,146.716427034408,-240.287830912496
0.0998,143.670683140809,-240.740139392378
0.09985,140.589490759585,-241.133048996588
0.0999,137.473609926517,-241.466462482274
0.09995,134.323809568142,-241.740297778218
0.1,131.140866926406,-241.954487437837
0.1,131.140866926406,-241.954487437837
