"time","v.re","v.im"
0.3544,7,-0.536672974551522
0.3546,7,-0.535809307756463
0.3548,7,-0.534946094205919
0.355,7,-0.534083333333333
0.3552,7,-0.533221024573094
0.3554,7,-0.532359167360533
0.3556,7,-0.531497761131918
0.3558,7,-0.530636805324459
0.356,7,-0.529776299376299
0.3562,7,-0.528916242726516
0.3564,7,-0.528056634815122
0.3566,7,-0.527197475083056
0.3568,7,-0.526338762972187
0.357,7,-0.525480497925311
0.3572,7,-0.524622679386146
0.3574,7,-0.523765306799337
0.3576,7,-0.522908379610443
0.3578,7,-0.522051897265948
0.358,7,-0.52119585921325
0.3582,7,-0.520340264900661
0.3584,7,-0.51948511377741
0.3586,7,-0.518630405293631
0.3588,7,-0.517776138900372
0.359,7,-0.516922314049587
0.3592,7,-0.516068930194134
0.3594,7,-0.515215986787779
0.3596,7,-0.514363483285183
0.3598,7,-0.513511419141914
0.36,7,-0.512659793814433
0.3602,7,-0.511808606760098
0.3604,7,-0.510957857437165
0.3606,7,-0.510107545304777
0.3608,7,-0.509257669822972
0.361,7,-0.508408230452674
0.3612,7,-0.507559226655697
0.3614,7,-0.506710657894736
0.3616,7,-0.505862523633374
0.3618,7,-0.505014823336072
0.362,7,-0.504167556468172
0.3622,7,-0.503320722495894
0.3624,7,-0.502474320886335
0.3626,7,-0.501628351107465
0.3628,7,-0.500782812628126
0.363,7,-0.499937704918032
0.3632,7,-0.499093027447767
0.3634,7,-0.498248779688779
0.3636,7,-0.497404961113385
0.3638,7,-0.496561571194762
0.364,7,-0.495718609406953
0.3642,7,-0.494876075224856
0.3644,7,-0.494033968124233
0.3646,7,-0.493192287581699
0.3648,7,-0.492351033074724
0.365,7,-0.491510204081632
0.3652,7,-0.490669800081599
0.3654,7,-0.489829820554649
0.3656,7,-0.488990264981654
0.3658,7,-0.488151132844335
0.366,7,-0.487312423625254
0.3662,7,-0.486474136807817
0.3664,7,-0.485636271876271
0.3666,7,-0.484798828315704
0.3668,7,-0.483961805612037
0.367,7,-0.483125203252032
0.3672,7,-0.482289020723283
0.3674,7,-0.481453257514216
0.3676,7,-0.480617913114088
0.3678,7,-0.479782987012987
0.368,7,-0.478948478701825
0.3682,7,-0.478114387672343
0.3684,7,-0.477280713417105
0.3686,7,-0.476447455429497
0.3688,7,-0.475614613203726
0.369,7,-0.474782186234818
0.3692,7,-0.473950174018615
0.3694,7,-0.47311857605178
0.3696,7,-0.472287391831783
0.3698,7,-0.471456620856911
0.37,7,-0.470626262626262
0.3702,7,-0.469796316639741
0.3704,7,-0.468966782398061
0.3706,7,-0.468137659402744
0.3708,7,-0.467308947156111
0.371,7,-0.46648064516129
0.3712,7,-0.465652752922209
0.3714,7,-0.464825269943593
0.3716,7,-0.46399819573097
0.3718,7,-0.46317152979066
0.372,7,-0.462345271629778
0.3722,7,-0.461519420756234
0.3724,7,-0.460693976678729
0.3726,7,-0.459868938906752
0.3728,7,-0.459044306950582
0.373,7,-0.458220080321284
0.3732,7,-0.45739625853071
0.3734,7,-0.456572841091492
0.3736,7,-0.455749827517047
0.3738,7,-0.454927217321571
0.374,7,-0.45410501002004
0.3742,7,-0.453283205128205
0.3744,7,-0.452461802162595
0.3746,7,-0.451640800640512
0.3748,7,-0.450820200080031
0.375,7,-0.45
0.3752,7,-0.449180199920031
0.3754,7,-0.448360799360511
0.3756,7,-0.447541797842588
0.3758,7,-0.446723194888178
0.376,7,-0.44590499001996
0.3762,7,-0.445087182761372
0.3764,7,-0.444269772636617
0.3766,7,-0.443452759170654
0.3768,7,-0.442636141889198
0.377,7,-0.441819920318725
0.3772,7,-0.441004093986459
0.3774,7,-0.440188662420382
0.3776,7,-0.439373625149224
0.3778,7,-0.438558981702466
0.378,7,-0.437744731610337
0.3782,7,-0.436930874403815
0.3784,7,-0.43611740961462
0.3786,7,-0.435304336775218
0.3788,7,-0.434491655418817
0.379,7,-0.433679365079365
0.3792,7,-0.432867465291551
0.3794,7,-0.4320559555908
0.3796,7,-0.431244835513278
0.3798,7,-0.430434104595879
0.38,7,-0.429623762376237
0.3802,7,-0.428813808392715
0.3804,7,-0.428004242184408
0.3806,7,-0.427195063291139
0.3808,7,-0.42638627125346
0.381,7,-0.425577865612648
0.3812,7,-0.424769845910707
0.3814,7,-0.423962211690363
0.3816,7,-0.423154962495065
0.3818,7,-0.422348097868981
0.382,7,-0.421541617357001
0.3822,7,-0.420735520504731
0.3824,7,-0.419929806858494
0.3826,7,-0.419124475965327
0.3828,7,-0.418319527372981
0.383,7,-0.417514960629921
0.3832,7,-0.41671077528532
0.3834,7,-0.415906970889063
0.3836,7,-0.415103546991741
0.3838,7,-0.414300503144654
0.384,7,-0.413497838899803
0.3842,7,-0.412695553809897
0.3844,7,-0.411893647428347
0.3846,7,-0.411092119309262
0.3848,7,-0.410290969007453
0.385,7,-0.409490196078431
0.3852,7,-0.4086898000784
0.3854,7,-0.407889780564263
0.3856,7,-0.407090137093615
0.3858,7,-0.406290869224745
0.386,7,-0.405491976516634
0.3862,7,-0.404693458528951
0.3864,7,-0.403895314822056
0.3866,7,-0.403097544956998
0.3868,7,-0.402300148495506
0.387,7,-0.401503124999999
0.3872,7,-0.40070647403358
0.3874,7,-0.399910195160031
0.3876,7,-0.399114287943816
0.3878,7,-0.398318751950077
0.388,7,-0.397523586744639
0.3882,7,-0.396728791893998
0.3884,7,-0.395934366965329
0.3886,7,-0.395140311526479
0.3888,7,-0.394346625145971
0.389,7,-0.393553307392996
0.3892,7,-0.392760357837417
0.3894,7,-0.391967776049766
0.3896,7,-0.391175561601243
0.3898,7,-0.390383714063713
0.39,7,-0.389592233009708
0.3902,7,-0.388801118012422
0.3904,7,-0.388010368645712
0.3906,7,-0.387219984484096
0.3908,7,-0.386429965102753
0.391,7,-0.385640310077519
0.3912,7,-0.384851018984889
0.3914,7,-0.384062091402013
0.3916,7,-0.383273526906697
0.3918,7,-0.382485325077399
0.392,7,-0.38169748549323
0.3922,7,-0.380910007733952
0.3924,7,-0.380122891379976
0.3926,7,-0.379336136012364
0.3928,7,-0.378549741212822
0.393,7,-0.377763706563706
0.3932,7,-0.376978031648012
0.3934,7,-0.376192716049383
0.3936,7,-0.375407759352101
0.3938,7,-0.374623161141094
0.394,7,-0.373838921001926
0.3942,7,-0.373055038520801
0.3944,7,-0.372271513284558
0.3946,7,-0.371488344880677
0.3948,7,-0.370705532897268
0.395,7,-0.369923076923077
0.3952,7,-0.369140976547481
0.3954,7,-0.368359231360491
0.3956,7,-0.367577840952746
0.3958,7,-0.366796804915514
0.396,7,-0.36601612284069
0.3962,7,-0.365235794320798
0.3964,7,-0.364455818948983
0.3966,7,-0.363676196319018
0.3968,7,-0.362896926025297
0.397,7,-0.362118007662835
0.3972,7,-0.361339440827269
0.3974,7,-0.360561225114854
0.3976,7,-0.359783360122464
0.3978,7,-0.35900584544759
0.398,7,-0.358228680688336
0.3982,7,-0.357451865443425
0.3984,7,-0.356675399312189
0.3986,7,-0.355899281894575
0.3988,7,-0.355123512791141
0.399,7,-0.354348091603053
0.3992,7,-0.353573017932087
0.3994,7,-0.352798291380625
0.3996,7,-0.352023911551658
0.3998,7,-0.35124987804878
0.4,7,-0.35047619047619
0.4002,7,-0.34970284843869
0.4004,7,-0.348929851541682
0.4006,7,-0.348157199391172
0.4008,7,-0.347384891593761
0.401,7,-0.346612927756654
0.4012,7,-0.345841307487647
0.4014,7,-0.345070030395136
0.4016,7,-0.344299096088112
0.4018,7,-0.343528504176158
0.402,7,-0.342758254269449
0.4022,7,-0.341988345978755
0.4024,7,-0.341218778915434
0.4026,7,-0.340449552691433
0.4028,7,-0.339680666919287
0.403,7,-0.33891212121212
0.4032,7,-0.338143915183642
0.4034,7,-0.337376048448145
0.4036,7,-0.336608520620506
0.4038,7,-0.335841331316187
0.404,7,-0.335074480151228
0.4042,7,-0.334307966742252
0.4044,7,-0.333541790706459
0.4046,7,-0.332775951661631
0.4048,7,-0.332010449226123
0.405,7,-0.331245283018867
0.4052,7,-0.330480452659374
0.4054,7,-0.329715957767722
0.4056,7,-0.328951797964568
0.4058,7,-0.328187972871138
0.406,7,-0.327424482109228
0.4062,7,-0.326661325301205
0.4064,7,-0.325898502070003
0.4066,7,-0.325136012039127
0.4068,7,-0.324373854832644
0.407,7,-0.323612030075187
0.4072,7,-0.322850537391957
0.4074,7,-0.322089376408715
0.4076,7,-0.321328546751783
0.4078,7,-0.320568048048048
0.408,7,-0.319807879924953
0.4082,7,-0.319048042010503
0.4084,7,-0.318288533933258
0.4086,7,-0.317529355322338
0.4088,7,-0.316770505807418
0.409,7,-0.316011985018726
0.4092,7,-0.315253792587046
0.4094,7,-0.314495928143712
0.4096,7,-0.313738391320613
0.4098,7,-0.312981181750187
0.41,7,-0.31222429906542
0.4102,7,-0.31146774289985
0.4104,7,-0.31071151288756
0.4106,7,-0.309955608663181
0.4108,7,-0.309200029861889
0.411,7,-0.308444776119402
0.4112,7,-0.307689847071988
0.4114,7,-0.30693524235645
0.4116,7,-0.306180961610137
0.4118,7,-0.305427004470938
0.412,7,-0.304673370577281
0.4122,7,-0.303920059568131
0.4124,7,-0.303167071082992
0.4126,7,-0.302414404761904
0.4128,7,-0.301662060245444
0.413,7,-0.30091003717472
0.4132,7,-0.300158335191378
0.4134,7,-0.299406953937592
0.4136,7,-0.298655893056071
0.4138,7,-0.297905152190052
0.414,7,-0.297154730983302
0.4142,7,-0.296404629080118
0.4144,7,-0.295654846125324
0.4146,7,-0.294905381764269
0.4148,7,-0.29415623564283
0.415,7,-0.293407407407407
0.4152,7,-0.292658896704924
0.4154,7,-0.291910703182827
0.4156,7,-0.291162826489086
0.4158,7,-0.290415266272189
0.416,7,-0.289668022181145
0.4162,7,-0.288921093865484
0.4164,7,-0.288174480975249
0.4166,7,-0.287428183161004
0.4168,7,-0.286682200073828
0.417,7,-0.285936531365313
0.4172,7,-0.285191176687568
0.4174,7,-0.284446135693215
0.4176,7,-0.283701408035385
0.4178,7,-0.282956993367723
0.418,7,-0.282212891344383
0.4182,7,-0.281469101620029
0.4184,7,-0.280725623849834
0.4186,7,-0.279982457689477
0.4188,7,-0.279239602795145
0.419,7,-0.278497058823529
0.4192,7,-0.277754825431826
0.4194,7,-0.277012902277737
0.4196,7,-0.276271289019463
0.4198,7,-0.275529985315712
0.42,7,-0.274788990825688
0.4202,7,-0.274048305209097
0.4204,7,-0.273307928126145
0.4206,7,-0.272567859237536
0.4208,7,-0.27182809820447
0.421,7,-0.271088644688644
0.4212,7,-0.270349498352252
0.4214,7,-0.269610658857979
0.4216,7,-0.268872125869008
0.4218,7,-0.268133899049012
0.422,7,-0.267395978062157
0.4222,7,-0.266658362573099
0.4224,7,-0.265921052246985
0.4226,7,-0.265184046749452
0.4228,7,-0.264447345746623
0.423,7,-0.263710948905109
0.4232,7,-0.26297485589201
0.4234,7,-0.262239066374908
0.4236,7,-0.261503580021873
0.4238,7,-0.260768396501457
0.424,7,-0.260033515482695
0.4242,7,-0.259298936635105
0.4244,7,-0.258564659628685
0.4246,7,-0.257830684133915
0.4248,7,-0.257097009821753
0.425,7,-0.256363636363636
0.4252,7,-0.255630563431479
0.4254,7,-0.254897790697674
0.4256,7,-0.254165317835088
0.4258,7,-0.253433144517066
0.426,7,-0.252701270417422
0.4262,7,-0.251969695210449
0.4264,7,-0.25123841857091
0.4266,7,-0.250507440174039
0.4268,7,-0.249776759695542
0.427,7,-0.249046376811594
0.4272,7,-0.248316291198841
0.4274,7,-0.247586502534395
0.4276,7,-0.246857010495837
0.4278,7,-0.246127814761215
0.428,7,-0.245398915009041
0.4282,7,-0.244670310918293
0.4284,7,-0.243942002168413
0.4286,7,-0.243213988439306
0.4288,7,-0.242486269411339
0.429,7,-0.241758844765342
0.4292,7,-0.241031714182605
0.4294,7,-0.240304877344877
0.4296,7,-0.239578333934367
0.4298,7,-0.238852083633742
0.43,7,-0.238126126126126
0.4302,7,-0.2374004610951
0.4304,7,-0.236675088224702
0.4306,7,-0.235950007199423
0.4308,7,-0.23522521770421
0.431,7,-0.23450071942446
0.4312,7,-0.233776512046026
0.4314,7,-0.233052595255212
0.4316,7,-0.23232896873877
0.4318,7,-0.231605632183908
0.432,7,-0.230882585278276
0.4322,7,-0.230159827709978
0.4324,7,-0.229437359167564
0.4326,7,-0.228715179340028
0.4328,7,-0.227993287916815
0.433,7,-0.227271684587813
0.4332,7,-0.226550369043353
0.4334,7,-0.225829340974212
0.4336,7,-0.225108600071607
0.4338,7,-0.224388146027201
0.434,7,-0.223667978533095
0.4342,7,-0.222948097281831
0.4344,7,-0.222228501966392
0.4346,7,-0.221509192280199
0.4348,7,-0.220790167917113
0.435,7,-0.220071428571428
0.4352,7,-0.219352973937879
0.4354,7,-0.218634803711634
0.4356,7,-0.217916917588298
0.4358,7,-0.217199315263908
0.436,7,-0.216481996434937
0.4362,7,-0.215764960798289
0.4364,7,-0.2150482080513
0.4366,7,-0.214331737891738
0.4368,7,-0.213615550017799
0.437,7,-0.212899644128113
0.4372,7,-0.212184019921736
0.4374,7,-0.21146867709815
0.4376,7,-0.210753615357269
0.4378,7,-0.210038834399431
0.438,7,-0.209324333925399
0.4382,7,-0.208610113636363
0.4384,7,-0.207896173233936
0.4386,7,-0.207182512420156
0.4388,7,-0.206469130897481
0.439,7,-0.205756028368794
0.4392,7,-0.205043204537398
0.4394,7,-0.204330659107016
0.4396,7,-0.203618391781792
0.4398,7,-0.202906402266288
0.44,7,-0.202194690265486
0.4402,7,-0.201483255484784
0.4404,7,-0.200772097629996
0.4406,7,-0.200061216407354
0.4408,7,-0.199350611523506
0.441,7,-0.198640282685512
0.4412,7,-0.197930229600847
0.4414,7,-0.197220451977401
0.4416,7,-0.196510949523473
0.4418,7,-0.195801721947777
0.442,7,-0.195092768959435
0.4422,7,-0.194384090267983
0.4424,7,-0.193675685583362
0.4426,7,-0.192967554615926
0.4428,7,-0.192259697076435
0.443,7,-0.191552112676056
0.4432,7,-0.190844801126363
0.4434,7,-0.190137762139338
0.4436,7,-0.189430995427365
0.4438,7,-0.188724500703235
0.444,7,-0.18801827768014
0.4442,7,-0.187312326071679
0.4444,7,-0.186606645591851
0.4446,7,-0.185901235955056
0.4448,7,-0.185196096876096
0.445,7,-0.184491228070175
0.4452,7,-0.183786629252893
0.4454,7,-0.183082300140252
0.4456,7,-0.182378240448651
0.4458,7,-0.181674449894884
0.446,7,-0.180970928196147
0.4462,7,-0.180267675070027
0.4464,7,-0.179564690234511
0.4466,7,-0.178861973407977
0.4468,7,-0.178159524309199
0.447,7,-0.177457342657342
0.4472,7,-0.176755428171967
0.4474,7,-0.176053780573025
0.4476,7,-0.175352399580859
0.4478,7,-0.1746512849162
0.448,7,-0.173950436300174
0.4482,7,-0.173249853454291
0.4484,7,-0.172549536100453
0.4486,7,-0.171849483960948
0.4488,7,-0.171149696758452
0.449,7,-0.170450174216027
0.4492,7,-0.169750916057122
0.4494,7,-0.169051922005571
0.4496,7,-0.16835319178559
0.4498,7,-0.167654725121781
0.45,7,-0.16695652173913
0.4502,7,-0.166258581363003
0.4504,7,-0.165560903719151
0.4506,7,-0.164863488533704
0.4508,7,-0.164166335533171
0.451,7,-0.163469444444444
0.4512,7,-0.162772814994793
0.4514,7,-0.162076446911867
0.4516,7,-0.16138033992369
0.4518,7,-0.160684493758668
0.452,7,-0.15998890814558
0.4522,7,-0.159293582813582
0.4524,7,-0.158598517492206
0.4526,7,-0.157903711911357
0.4528,7,-0.157209165801315
0.453,7,-0.156514878892733
0.4532,7,-0.155820850916637
0.4534,7,-0.155127081604425
0.4536,7,-0.154433570687867
0.4538,7,-0.153740317899101
0.454,7,-0.153047322970639
0.4542,7,-0.152354585635359
0.4544,7,-0.15166210562651
0.4546,7,-0.150969882677708
0.4548,7,-0.150277916522939
0.455,7,-0.149586206896551
0.4552,7,-0.148894753533264
0.4554,7,-0.14820355616816
0.4556,7,-0.147512614536686
0.4558,7,-0.146821928374655
0.456,7,-0.146131497418244
0.4562,7,-0.145441321403991
0.4564,7,-0.144751400068799
0.4566,7,-0.144061733149931
0.4568,7,-0.143372320385012
0.457,7,-0.142683161512027
0.4572,7,-0.141994256269323
0.4574,7,-0.141305604395604
0.4576,7,-0.140617205629934
0.4578,7,-0.139929059711736
0.458,7,-0.139241166380788
0.4582,7,-0.138553525377229
0.4584,7,-0.137866136441549
0.4586,7,-0.137178999314599
0.4588,7,-0.136492113737581
0.459,7,-0.135805479452054
0.4592,7,-0.135119096199931
0.4594,7,-0.134432963723476
0.4596,7,-0.133747081765309
0.4598,7,-0.133061450068399
0.46,7,-0.132376068376068
0.4602,7,-0.131690936431989
0.4604,7,-0.131006053980184
0.4606,7,-0.130321420765027
0.4608,7,-0.129637036531239
0.461,7,-0.12895290102389
0.4612,7,-0.1282690139884
0.4614,7,-0.127585375170531
0.4616,7,-0.1269019843164
0.4618,7,-0.12621884117246
0.462,7,-0.125535945485519
0.4622,7,-0.124853297002724
0.4624,7,-0.124170895471569
0.4626,7,-0.123488740639891
0.4628,7,-0.122806832255869
0.463,7,-0.122125170068027
0.4632,7,-0.121443753825229
0.4634,7,-0.120762583276682
0.4636,7,-0.120081658171933
0.4638,7,-0.119400978260869
0.464,7,-0.118720543293718
0.4642,7,-0.118040353021045
0.4644,7,-0.117360407193756
0.4646,7,-0.116680705563093
0.4648,7,-0.116001247880637
0.465,7,-0.115322033898305
0.4652,7,-0.114643063368349
0.4654,7,-0.11396433604336
0.4656,7,-0.113285851676261
0.4658,7,-0.112607610020311
0.466,7,-0.111929610829103
0.4662,7,-0.111251853856563
0.4664,7,-0.110574338856949
0.4666,7,-0.109897065584854
0.4668,7,-0.109220033795201
0.467,7,-0.108543243243242
0.4672,7,-0.107866693684566
0.4674,7,-0.107190384875084
0.4676,7,-0.106514316571042
0.4678,7,-0.105838488529014
0.468,7,-0.105162900505901
0.4682,7,-0.104487552258934
0.4684,7,-0.103812443545669
0.4686,7,-0.103137574123989
0.4688,7,-0.102462943752105
0.469,7,-0.101788552188552
0.4692,7,-0.101114399192191
0.4694,7,-0.100440484522206
0.4696,7,-0.0997668079381091
0.4698,7,-0.0990933691997307
0.47,7,-0.0984201680672263
0.4702,7,-0.097747204301075
0.4704,7,-0.0970744776620753
0.4706,7,-0.0964019879113494
0.4708,7,-0.0957297348103385
0.471,7,-0.0950577181208048
0.4712,7,-0.0943859376048302
0.4714,7,-0.0937143930248152
0.4716,7,-0.0930430841434793
0.4718,7,-0.0923720107238601
0.472,7,-0.0917011725293126
0.4722,7,-0.0910305693235092
0.4724,7,-0.0903602008704381
0.4726,7,-0.0896900669344038
0.4728,7,-0.0890201672800264
0.473,7,-0.0883505016722403
0.4732,7,-0.0876810698762953
0.4734,7,-0.0870118716577537
0.4736,7,-0.0863429067824919
0.4738,7,-0.0856741750166998
0.474,7,-0.0850056761268776
0.4742,7,-0.0843374098798395
0.4744,7,-0.083669376042709
0.4746,7,-0.0830015743829216
0.4748,7,-0.0823340046682224
0.475,7,-0.0816666666666661
0.4752,7,-0.0809995601466174
0.4754,7,-0.0803326848767481
0.4756,7,-0.0796660406260399
0.4758,7,-0.0789996271637814
0.476,7,-0.0783334442595671
0.4762,7,-0.0776674916832996
0.4764,7,-0.0770017692051876
0.4766,7,-0.0763362765957443
0.4768,7,-0.0756710136257888
0.477,7,-0.0750059800664444
0.4772,7,-0.0743411756891397
0.4774,7,-0.0736766002656035
0.4776,7,-0.0730122535678723
0.4778,7,-0.0723481353682809
0.478,7,-0.0716842454394688
0.4782,7,-0.0710205835543762
0.4784,7,-0.0703571494862443
0.4786,7,-0.0696939430086148
0.4788,7,-0.0690309638953293
0.479,7,-0.0683682119205296
0.4792,7,-0.0677056868586559
0.4794,7,-0.0670433884844468
0.4796,7,-0.0663813165729401
0.4798,7,-0.0657194708994704
0.48,7,-0.0650578512396689
0.4802,7,-0.0643964573694642
0.4804,7,-0.0637352890650806
0.4806,7,-0.0630743461030381
0.4808,7,-0.0624136282601517
0.481,7,-0.0617531353135305
0.4812,7,-0.0610928670405801
0.4814,7,-0.0604328232189968
0.4816,7,-0.0597730036267716
0.4818,7,-0.0591134080421885
0.482,7,-0.0584540362438217
0.4822,7,-0.0577948880105397
0.4824,7,-0.0571359631215012
0.4826,7,-0.0564772613561546
0.4828,7,-0.0558187824942409
0.483,7,-0.055160526315789
0.4832,7,-0.0545024926011179
0.4834,7,-0.0538446811308346
0.4836,7,-0.0531870916858357
0.4838,7,-0.0525297240473055
0.484,7,-0.0518725779967153
0.4842,7,-0.0512156533158232
0.4844,7,-0.0505589497866752
0.4846,7,-0.0499024671916009
0.4848,7,-0.0492462053132172
0.485,7,-0.0485901639344255
0.4852,7,-0.0479343428384129
0.4854,7,-0.0472787418086495
0.4856,7,-0.0466233606288893
0.4858,7,-0.0459681990831691
0.486,7,-0.0453132569558099
0.4862,7,-0.0446585340314134
0.4864,7,-0.0440040300948641
0.4866,7,-0.0433497449313269
0.4868,7,-0.0426956783262498
0.487,7,-0.0420418300653589
0.4872,7,-0.0413881999346613
0.4874,7,-0.0407347877204436
0.4876,7,-0.0400815932092715
0.4878,7,-0.0394286161879891
0.488,7,-0.0387758564437188
0.4882,7,-0.038123313763861
0.4884,7,-0.0374709879360933
0.4886,7,-0.0368188787483696
0.4888,7,-0.0361669859889209
0.489,7,-0.0355153094462535
0.4892,7,-0.0348638489091497
0.4894,7,-0.0342126041666662
0.4896,7,-0.0335615750081346
0.4898,7,-0.0329107612231616
0.49,7,-0.0322601626016255
0.4902,7,-0.0316097789336798
0.4904,7,-0.0309596100097496
0.4906,7,-0.0303096556205324
0.4908,7,-0.0296599155569985
0.491,7,-0.0290103896103893
0.4912,7,-0.0283610775722163
0.4914,7,-0.0277119792342631
0.4916,7,-0.0270630943885821
0.4918,7,-0.0264144228274965
0.492,7,-0.0257659643435972
0.4922,7,-0.0251177187297467
0.4924,7,-0.0244696857790729
0.4926,7,-0.0238218652849735
0.4928,7,-0.0231742570411133
0.493,7,-0.0225268608414235
0.4932,7,-0.0218796764801032
0.4934,7,-0.0212327037516167
0.4936,7,-0.0205859424506949
0.4938,7,-0.0199393923723328
0.494,7,-0.0192930533117925
0.4942,7,-0.0186469250645991
0.4944,7,-0.0180010074265413
0.4946,7,-0.0173553001936728
0.4948,7,-0.0167098031623099
0.495,7,-0.016064516129032
0.4952,7,-0.0154194388906801
0.4954,7,-0.0147745712443581
0.4956,7,-0.014129912987431
0.4958,7,-0.0134854639175253
0.496,7,-0.0128412238325275
0.4962,7,-0.0121971925305855
0.4964,7,-0.0115533698101058
0.4966,7,-0.010909755469755
0.4968,7,-0.0102663493084587
0.497,7,-0.00962315112540146
0.4972,7,-0.00898016072002505
0.4974,7,-0.0083373778920306
0.4976,7,-0.00769480244137433
0.4978,7,-0.00705243416827206
0.498,7,-0.00641027287319385
0.4982,7,-0.00576831835686731
0.4984,7,-0.00512657042027542
0.4986,7,-0.00448502886465585
0.4988,7,-0.00384369349150337
0.499,7,-0.0032025641025637
0.4992,7,-0.00256164049983942
0.4994,7,-0.00192092248558584
0.4996,7,-0.00128040986231159
0.4998,7,-0.000640102432778011
0.5,7,7.7715611723761e-16
0.5002,7,0.000639897632758069
0.5004,7,0.0012795906619768
0.5006,7,0.00191907928388768
0.5008,7,0.00255836369447104
0.501,7,0.00319744408945732
0.5012,7,0.00383632066432471
0.5014,7,0.00447499361430503
0.5016,7,0.00511346313437655
0.5018,7,0.00575172941927304
0.502,7,0.00638979266347695
0.5022,7,0.00702765306122521
0.5024,7,0.00766531080650368
0.5026,7,0.00830276609305336
0.5028,7,0.00894001911436848
0.503,7,0.0095770700636949
0.5032,7,0.0102139191340344
0.5034,7,0.0108505665181416
0.5036,7,0.0114870124085277
0.5038,7,0.012123256997456
0.504,7,0.0127593004769481
0.5042,7,0.0133951430387796
0.5044,7,0.0140307848744843
0.5046,7,0.0146662261753501
0.5048,7,0.0153014671324232
0.505,7,0.015936507936508
0.5052,7,0.0165713487781656
0.5054,7,0.0172059898477163
0.5056,7,0.0178404313352372
0.5058,7,0.0184746734305651
0.506,7,0.0191087163232968
0.5062,7,0.0197425602027888
0.5064,7,0.0203762052581573
0.5066,7,0.021009651678278
0.5068,7,0.0216428996517891
0.507,7,0.0222759493670889
0.5072,7,0.0229088010123386
0.5074,7,0.023541454775459
0.5076,7,0.0241739108441358
0.5078,7,0.0248061694058156
0.508,7,0.0254382306477099
0.5082,7,0.0260700947567912
0.5084,7,0.0267017619197982
0.5086,7,0.027333232323233
0.5088,7,0.0279645061533612
0.509,7,0.0285955835962149
0.5092,7,0.0292264648375907
0.5094,7,0.0298571500630526
0.5096,7,0.0304876394579267
0.5098,7,0.0311179332073098
0.51,7,0.0317480314960631
0.5102,7,0.0323779345088167
0.5104,7,0.0330076424299659
0.5106,7,0.0336371554436755
0.5108,7,0.0342664737338793
0.511,7,0.0348955974842772
0.5112,7,0.0355245268783405
0.5114,7,0.0361532620993095
0.5116,7,0.0367818033301924
0.5118,7,0.0374101507537694
0.512,7,0.0380383045525906
0.5122,7,0.0386662649089768
0.5124,7,0.0392940320050209
0.5126,7,0.0399216060225851
0.5128,7,0.0405489871433053
0.513,7,0.04117617554859
0.5132,7,0.0418031714196181
0.5134,7,0.0424299749373437
0.5136,7,0.0430565862824938
0.5138,7,0.0436830056355673
0.514,7,0.0443092331768393
0.5142,7,0.0449352690863583
0.5144,7,0.0455611135439483
0.5146,7,0.0461867667292062
0.5148,7,0.0468122288215072
0.515,7,0.0474375000000001
0.5152,7,0.0480625804436119
0.5154,7,0.0486874703310434
0.5156,7,0.0493121698407752
0.5158,7,0.0499366791510619
0.516,7,0.0505609984399381
0.5162,7,0.0511851278852157
0.5164,7,0.0518090676644841
0.5166,7,0.0524328179551128
0.5168,7,0.0530563789342477
0.517,7,0.0536797507788165
0.5172,7,0.0543029336655249
0.5174,7,0.0549259277708598
0.5176,7,0.0555487332710867
0.5178,7,0.0561713503422535
0.518,7,0.0567937791601866
0.5182,7,0.0574160199004979
0.5184,7,0.0580380727385764
0.5186,7,0.0586599378495968
0.5188,7,0.0592816154085127
0.519,7,0.0599031055900626
0.5192,7,0.0605244085687677
0.5194,7,0.0611455245189324
0.5196,7,0.0617664536146454
0.5198,7,0.062387196029777
0.52,7,0.0630077519379847
0.5202,7,0.0636281215127098
0.5204,7,0.0642483049271773
0.5206,7,0.0648683023543993
0.5208,7,0.0654881139671726
0.521,7,0.0661077399380809
0.5212,7,0.0667271804394927
0.5214,7,0.0673464356435646
0.5216,7,0.0679655057222402
0.5218,7,0.0685843908472485
0.522,7,0.0692030911901086
0.5222,7,0.0698216069221261
0.5224,7,0.0704399382143965
0.5226,7,0.0710580852378015
0.5228,7,0.0716760481630142
0.523,7,0.0722938271604945
0.5232,7,0.0729114224004943
0.5234,7,0.0735288340530541
0.5236,7,0.0741460622880057
0.5238,7,0.0747631072749697
0.524,7,0.0753799691833593
0.5242,7,0.0759966481823786
0.5244,7,0.0766131444410225
0.5246,7,0.0772294581280795
0.5248,7,0.0778455894121273
0.525,7,0.0784615384615392
0.5252,7,0.0790773054444786
0.5254,7,0.0796928905289056
0.5256,7,0.0803082938825702
0.5258,7,0.0809235156730186
0.526,7,0.0815385560675889
0.5262,7,0.0821534152334157
0.5264,7,0.0827680933374273
0.5266,7,0.0833825905463481
0.5268,7,0.0839969070266959
0.527,7,0.0846110429447856
0.5272,7,0.0852249984667287
0.5274,7,0.085838773758431
0.5276,7,0.0864523689855966
0.5278,7,0.0870657843137257
0.528,7,0.087679019908117
0.5282,7,0.0882920759338645
0.5284,7,0.0889049525558618
0.5286,7,0.0895176499388013
0.5288,7,0.0901301682471709
0.529,7,0.0907425076452605
0.5292,7,0.0913546682971571
0.5294,7,0.0919666503667489
